,CG
2016-02-08,12.050000190734863
2016-02-09,11.6899995803833
2016-02-10,11.859999656677246
2016-02-11,11.699999809265137
2016-02-12,12.890000343322754
2016-02-16,13.420000076293945
2016-02-17,14.539999961853027
2016-02-18,15.220000267028809
2016-02-19,15.050000190734863
2016-02-22,15.380000114440918
2016-02-23,14.65999984741211
2016-02-24,14.40999984741211
2016-02-25,14.6899995803833
2016-02-26,15.09000015258789
2016-02-29,15.430000305175781
2016-03-01,15.869999885559082
2016-03-02,16.139999389648438
2016-03-03,16.6299991607666
2016-03-04,16.440000534057617
2016-03-07,16.65999984741211
2016-03-08,16.079999923706055
2016-03-09,16.049999237060547
2016-03-10,16.040000915527344
2016-03-11,16.639999389648438
2016-03-14,16.65999984741211
2016-03-15,16.459999084472656
2016-03-16,16.649999618530273
2016-03-17,17.030000686645508
2016-03-18,17.149999618530273
2016-03-21,17.030000686645508
2016-03-22,16.700000762939453
2016-03-23,16.049999237060547
2016-03-24,16.100000381469727
2016-03-28,16.299999237060547
2016-03-29,16.68000030517578
2016-03-30,16.850000381469727
2016-03-31,16.8799991607666
2016-04-01,16.989999771118164
2016-04-04,16.270000457763672
2016-04-05,16.020000457763672
2016-04-06,16.110000610351562
2016-04-07,16.06999969482422
2016-04-08,16.020000457763672
2016-04-11,16.110000610351562
2016-04-12,16.40999984741211
2016-04-13,17.239999771118164
2016-04-14,17.049999237060547
2016-04-15,17.260000228881836
2016-04-18,17.520000457763672
2016-04-19,17.700000762939453
2016-04-20,17.68000030517578
2016-04-21,17.690000534057617
2016-04-22,17.31999969482422
2016-04-25,17.31999969482422
2016-04-26,17.530000686645508
2016-04-27,17.68000030517578
2016-04-28,17.110000610351562
2016-04-29,16.739999771118164
2016-05-02,17.079999923706055
2016-05-03,16.5
2016-05-04,16.399999618530273
2016-05-05,16.239999771118164
2016-05-06,16.239999771118164
2016-05-09,16.270000457763672
2016-05-10,16.040000915527344
2016-05-11,15.529999732971191
2016-05-12,15.869999885559082
2016-05-13,15.800000190734863
2016-05-16,15.84000015258789
2016-05-17,16.25
2016-05-18,16.43000030517578
2016-05-19,15.890000343322754
2016-05-20,16.290000915527344
2016-05-23,16.389999389648438
2016-05-24,16.510000228881836
2016-05-25,16.59000015258789
2016-05-26,16.270000457763672
2016-05-27,16.280000686645508
2016-05-31,16.059999465942383
2016-06-01,16.399999618530273
2016-06-02,16.200000762939453
2016-06-03,16.079999923706055
2016-06-06,16.25
2016-06-07,16.399999618530273
2016-06-08,16.329999923706055
2016-06-09,16.040000915527344
2016-06-10,15.789999961853027
2016-06-13,15.75
2016-06-14,15.609999656677246
2016-06-15,15.6899995803833
2016-06-16,15.670000076293945
2016-06-17,15.930000305175781
2016-06-20,15.800000190734863
2016-06-21,16.06999969482422
2016-06-22,16.0
2016-06-23,16.309999465942383
2016-06-24,15.739999771118164
2016-06-27,15.479999542236328
2016-06-28,15.90999984741211
2016-06-29,16.31999969482422
2016-06-30,16.229999542236328
2016-07-01,16.209999084472656
2016-07-05,15.6899995803833
2016-07-06,15.630000114440918
2016-07-07,15.930000305175781
2016-07-08,16.3700008392334
2016-07-11,16.34000015258789
2016-07-12,16.420000076293945
2016-07-13,16.299999237060547
2016-07-14,16.049999237060547
2016-07-15,16.399999618530273
2016-07-18,16.3700008392334
2016-07-19,16.40999984741211
2016-07-20,16.649999618530273
2016-07-21,16.729999542236328
2016-07-22,17.06999969482422
2016-07-25,17.100000381469727
2016-07-26,17.260000228881836
2016-07-27,16.8700008392334
2016-07-28,16.959999084472656
2016-07-29,17.280000686645508
2016-08-01,17.06999969482422
2016-08-02,16.809999465942383
2016-08-03,16.8799991607666
2016-08-04,16.84000015258789
2016-08-05,16.84000015258789
2016-08-08,16.8700008392334
2016-08-09,16.790000915527344
2016-08-10,16.399999618530273
2016-08-11,16.059999465942383
2016-08-12,16.030000686645508
2016-08-15,16.06999969482422
2016-08-16,16.059999465942383
2016-08-17,16.09000015258789
2016-08-18,16.200000762939453
2016-08-19,16.219999313354492
2016-08-22,16.190000534057617
2016-08-23,16.200000762939453
2016-08-24,16.079999923706055
2016-08-25,16.040000915527344
2016-08-26,15.800000190734863
2016-08-29,15.829999923706055
2016-08-30,15.75
2016-08-31,15.489999771118164
2016-09-01,15.300000190734863
2016-09-02,15.539999961853027
2016-09-06,15.550000190734863
2016-09-07,15.819999694824219
2016-09-08,15.989999771118164
2016-09-09,15.710000038146973
2016-09-12,16.049999237060547
2016-09-13,15.770000457763672
2016-09-14,15.869999885559082
2016-09-15,15.970000267028809
2016-09-16,15.6899995803833
2016-09-19,15.699999809265137
2016-09-20,15.520000457763672
2016-09-21,15.649999618530273
2016-09-22,15.59000015258789
2016-09-23,15.489999771118164
2016-09-26,14.989999771118164
2016-09-27,15.069999694824219
2016-09-28,15.319999694824219
2016-09-29,15.229999542236328
2016-09-30,15.569999694824219
2016-10-03,15.489999771118164
2016-10-04,15.510000228881836
2016-10-05,15.600000381469727
2016-10-06,15.600000381469727
2016-10-07,15.529999732971191
2016-10-10,15.550000190734863
2016-10-11,15.1899995803833
2016-10-12,15.050000190734863
2016-10-13,14.770000457763672
2016-10-14,14.619999885559082
2016-10-17,14.399999618530273
2016-10-18,14.550000190734863
2016-10-19,14.899999618530273
2016-10-20,14.800000190734863
2016-10-21,15.0
2016-10-24,15.5
2016-10-25,15.75
2016-10-26,16.049999237060547
2016-10-27,16.0
2016-10-28,15.800000190734863
2016-10-31,15.5
2016-11-01,15.199999809265137
2016-11-02,15.050000190734863
2016-11-03,14.949999809265137
2016-11-04,14.899999618530273
2016-11-07,15.100000381469727
2016-11-08,15.25
2016-11-09,14.949999809265137
2016-11-10,15.25
2016-11-11,15.449999809265137
2016-11-14,15.75
2016-11-15,16.200000762939453
2016-11-16,15.850000381469727
2016-11-17,15.899999618530273
2016-11-18,16.100000381469727
2016-11-21,16.0
2016-11-22,16.0
2016-11-23,15.800000190734863
2016-11-25,15.899999618530273
2016-11-28,15.600000381469727
2016-11-29,15.449999809265137
2016-11-30,15.550000190734863
2016-12-01,15.649999618530273
2016-12-02,15.300000190734863
2016-12-05,15.100000381469727
2016-12-06,14.949999809265137
2016-12-07,15.300000190734863
2016-12-08,15.75
2016-12-09,16.200000762939453
2016-12-12,16.0
2016-12-13,15.800000190734863
2016-12-14,15.600000381469727
2016-12-15,15.649999618530273
2016-12-16,15.75
2016-12-19,15.75
2016-12-20,15.699999809265137
2016-12-21,15.600000381469727
2016-12-22,15.350000381469727
2016-12-23,15.399999618530273
2016-12-27,15.199999809265137
2016-12-28,15.199999809265137
2016-12-29,15.100000381469727
2016-12-30,15.25
2017-01-03,15.600000381469727
2017-01-04,16.049999237060547
2017-01-05,16.299999237060547
2017-01-06,16.649999618530273
2017-01-09,16.700000762939453
2017-01-10,16.649999618530273
2017-01-11,16.75
2017-01-12,16.850000381469727
2017-01-13,16.950000762939453
2017-01-17,17.049999237060547
2017-01-18,16.899999618530273
2017-01-19,16.850000381469727
2017-01-20,17.0
2017-01-23,16.950000762939453
2017-01-24,17.149999618530273
2017-01-25,17.299999237060547
2017-01-26,17.399999618530273
2017-01-27,17.350000381469727
2017-01-30,17.399999618530273
2017-01-31,17.299999237060547
2017-02-01,17.200000762939453
2017-02-02,17.0
2017-02-03,17.0
2017-02-06,16.899999618530273
2017-02-07,17.149999618530273
2017-02-08,16.450000762939453
2017-02-09,16.299999237060547
2017-02-10,16.25
2017-02-13,16.149999618530273
2017-02-14,16.450000762939453
2017-02-15,16.350000381469727
2017-02-16,16.0
2017-02-17,16.049999237060547
2017-02-21,16.200000762939453
2017-02-22,16.299999237060547
2017-02-23,16.25
2017-02-24,16.299999237060547
2017-02-27,16.399999618530273
2017-02-28,16.049999237060547
2017-03-01,16.149999618530273
2017-03-02,16.0
2017-03-03,15.949999809265137
2017-03-06,15.899999618530273
2017-03-07,15.800000190734863
2017-03-08,15.699999809265137
2017-03-09,15.5
2017-03-10,15.699999809265137
2017-03-13,15.949999809265137
2017-03-14,16.299999237060547
2017-03-15,16.399999618530273
2017-03-16,16.450000762939453
2017-03-17,16.049999237060547
2017-03-20,16.0
2017-03-21,15.75
2017-03-22,15.800000190734863
2017-03-23,15.899999618530273
2017-03-24,15.649999618530273
2017-03-27,16.0
2017-03-28,15.899999618530273
2017-03-29,15.800000190734863
2017-03-30,15.899999618530273
2017-03-31,15.949999809265137
2017-04-03,15.899999618530273
2017-04-04,15.899999618530273
2017-04-05,15.899999618530273
2017-04-06,15.800000190734863
2017-04-07,15.850000381469727
2017-04-10,16.049999237060547
2017-04-11,16.200000762939453
2017-04-12,16.0
2017-04-13,16.149999618530273
2017-04-17,16.100000381469727
2017-04-18,15.75
2017-04-19,15.899999618530273
2017-04-20,16.200000762939453
2017-04-21,16.049999237060547
2017-04-24,16.649999618530273
2017-04-25,16.700000762939453
2017-04-26,17.0
2017-04-27,17.5
2017-04-28,17.700000762939453
2017-05-01,17.75
2017-05-02,17.399999618530273
2017-05-03,18.0
2017-05-04,18.100000381469727
2017-05-05,18.100000381469727
2017-05-08,17.75
2017-05-09,17.850000381469727
2017-05-10,17.700000762939453
2017-05-11,18.049999237060547
2017-05-12,18.25
2017-05-15,18.600000381469727
2017-05-16,18.600000381469727
2017-05-17,17.450000762939453
2017-05-18,17.25
2017-05-19,17.600000381469727
2017-05-22,17.850000381469727
2017-05-23,18.0
2017-05-24,17.799999237060547
2017-05-25,17.649999618530273
2017-05-26,17.75
2017-05-30,17.850000381469727
2017-05-31,17.649999618530273
2017-06-01,17.899999618530273
2017-06-02,17.799999237060547
2017-06-05,17.549999237060547
2017-06-06,17.299999237060547
2017-06-07,17.450000762939453
2017-06-08,17.600000381469727
2017-06-09,18.100000381469727
2017-06-12,18.100000381469727
2017-06-13,18.450000762939453
2017-06-14,18.649999618530273
2017-06-15,18.299999237060547
2017-06-16,18.299999237060547
2017-06-19,18.75
2017-06-20,18.700000762939453
2017-06-21,19.299999237060547
2017-06-22,19.299999237060547
2017-06-23,19.350000381469727
2017-06-26,19.25
2017-06-27,19.399999618530273
2017-06-28,19.700000762939453
2017-06-29,19.799999237060547
2017-06-30,19.75
2017-07-03,19.549999237060547
2017-07-05,19.25
2017-07-06,18.950000762939453
2017-07-07,19.25
2017-07-10,20.450000762939453
2017-07-11,20.649999618530273
2017-07-12,20.25
2017-07-13,20.25
2017-07-14,20.399999618530273
2017-07-17,20.299999237060547
2017-07-18,20.25
2017-07-19,20.600000381469727
2017-07-20,20.399999618530273
2017-07-21,20.5
2017-07-24,20.25
2017-07-25,20.299999237060547
2017-07-26,20.75
2017-07-27,20.950000762939453
2017-07-28,20.75
2017-07-31,20.5
2017-08-01,20.700000762939453
2017-08-02,21.850000381469727
2017-08-03,21.700000762939453
2017-08-04,21.950000762939453
2017-08-07,21.850000381469727
2017-08-08,20.799999237060547
2017-08-09,20.700000762939453
2017-08-10,20.399999618530273
2017-08-11,21.100000381469727
2017-08-14,21.399999618530273
2017-08-15,21.299999237060547
2017-08-16,21.399999618530273
2017-08-17,21.200000762939453
2017-08-18,20.950000762939453
2017-08-21,20.649999618530273
2017-08-22,20.899999618530273
2017-08-23,21.100000381469727
2017-08-24,20.950000762939453
2017-08-25,20.850000381469727
2017-08-28,20.950000762939453
2017-08-29,20.75
2017-08-30,20.799999237060547
2017-08-31,20.75
2017-09-01,21.0
2017-09-05,20.649999618530273
2017-09-06,20.700000762939453
2017-09-07,20.25
2017-09-08,20.149999618530273
2017-09-11,21.450000762939453
2017-09-12,22.350000381469727
2017-09-13,22.799999237060547
2017-09-14,23.350000381469727
2017-09-15,23.549999237060547
2017-09-18,24.100000381469727
2017-09-19,23.549999237060547
2017-09-20,23.75
2017-09-21,23.700000762939453
2017-09-22,24.450000762939453
2017-09-25,24.100000381469727
2017-09-26,23.700000762939453
2017-09-27,23.549999237060547
2017-09-28,23.399999618530273
2017-09-29,23.600000381469727
2017-10-02,24.149999618530273
2017-10-03,23.799999237060547
2017-10-04,24.350000381469727
2017-10-05,24.5
2017-10-06,24.149999618530273
2017-10-09,24.0
2017-10-10,24.0
2017-10-11,24.100000381469727
2017-10-12,23.950000762939453
2017-10-13,24.049999237060547
2017-10-16,24.100000381469727
2017-10-17,24.049999237060547
2017-10-18,24.450000762939453
2017-10-19,24.200000762939453
2017-10-20,24.350000381469727
2017-10-23,23.8799991607666
2017-10-24,23.75
2017-10-25,22.950000762939453
2017-10-26,22.600000381469727
2017-10-27,22.399999618530273
2017-10-30,22.5
2017-10-31,22.049999237060547
2017-11-01,22.100000381469727
2017-11-02,22.5
2017-11-03,22.549999237060547
2017-11-06,22.25
2017-11-07,22.0
2017-11-08,21.5
2017-11-09,21.5
2017-11-10,21.25
2017-11-13,21.18000030517578
2017-11-14,20.649999618530273
2017-11-15,20.350000381469727
2017-11-16,21.049999237060547
2017-11-17,21.100000381469727
2017-11-20,21.200000762939453
2017-11-21,21.350000381469727
2017-11-22,21.399999618530273
2017-11-24,21.049999237060547
2017-11-27,20.799999237060547
2017-11-28,20.299999237060547
2017-11-29,20.299999237060547
2017-11-30,20.100000381469727
2017-12-01,20.049999237060547
2017-12-04,20.549999237060547
2017-12-05,20.549999237060547
2017-12-06,20.700000762939453
2017-12-07,21.75
2017-12-08,22.149999618530273
2017-12-11,22.25
2017-12-12,22.299999237060547
2017-12-13,22.5
2017-12-14,22.149999618530273
2017-12-15,21.75
2017-12-18,21.700000762939453
2017-12-19,21.5
2017-12-20,22.100000381469727
2017-12-21,22.700000762939453
2017-12-22,22.649999618530273
2017-12-26,22.799999237060547
2017-12-27,23.100000381469727
2017-12-28,22.950000762939453
2017-12-29,22.899999618530273
2018-01-02,23.299999237060547
2018-01-03,23.899999618530273
2018-01-04,23.899999618530273
2018-01-05,23.950000762939453
2018-01-08,24.100000381469727
2018-01-09,24.25
2018-01-10,24.25
2018-01-11,24.700000762939453
2018-01-12,25.299999237060547
2018-01-16,24.850000381469727
2018-01-17,24.700000762939453
2018-01-18,24.399999618530273
2018-01-19,24.350000381469727
2018-01-22,24.549999237060547
2018-01-23,24.5
2018-01-24,25.0
2018-01-25,25.450000762939453
2018-01-26,25.600000381469727
2018-01-29,25.5
2018-01-30,25.299999237060547
2018-01-31,25.200000762939453
2018-02-01,25.850000381469727
2018-02-02,25.549999237060547
2018-02-05,23.950000762939453
2018-02-06,24.350000381469727
2018-02-07,24.100000381469727
2018-02-08,23.0
2018-02-09,22.899999618530273
2018-02-12,23.549999237060547
2018-02-13,23.450000762939453
2018-02-14,23.649999618530273
2018-02-15,24.0
2018-02-16,23.299999237060547
2018-02-20,23.25
2018-02-21,23.0
2018-02-22,23.25
2018-02-23,23.149999618530273
2018-02-26,23.75
2018-02-27,23.100000381469727
2018-02-28,22.850000381469727
2018-03-01,22.649999618530273
2018-03-02,22.600000381469727
2018-03-05,22.850000381469727
2018-03-06,22.799999237060547
2018-03-07,22.600000381469727
2018-03-08,22.600000381469727
2018-03-09,23.049999237060547
2018-03-12,23.350000381469727
2018-03-13,23.0
2018-03-14,22.75
2018-03-15,22.5
2018-03-16,22.450000762939453
2018-03-19,22.100000381469727
2018-03-20,22.350000381469727
2018-03-21,22.200000762939453
2018-03-22,21.799999237060547
2018-03-23,21.5
2018-03-26,21.399999618530273
2018-03-27,21.299999237060547
2018-03-28,21.0
2018-03-29,21.350000381469727
2018-04-02,20.799999237060547
2018-04-03,21.049999237060547
2018-04-04,21.100000381469727
2018-04-05,20.899999618530273
2018-04-06,20.25
2018-04-09,20.200000762939453
2018-04-10,20.649999618530273
2018-04-11,20.5
2018-04-12,20.649999618530273
2018-04-13,20.200000762939453
2018-04-16,20.200000762939453
2018-04-17,20.549999237060547
2018-04-18,20.729999542236328
2018-04-19,20.75
2018-04-20,20.850000381469727
2018-04-23,20.950000762939453
2018-04-24,20.649999618530273
2018-04-25,20.149999618530273
2018-04-26,20.200000762939453
2018-04-27,20.229999542236328
2018-04-30,20.5
2018-05-01,20.600000381469727
2018-05-02,20.5
2018-05-03,20.950000762939453
2018-05-04,21.450000762939453
2018-05-07,22.0
2018-05-08,21.600000381469727
2018-05-09,21.799999237060547
2018-05-10,21.75
2018-05-11,21.649999618530273
2018-05-14,21.549999237060547
2018-05-15,21.600000381469727
2018-05-16,21.899999618530273
2018-05-17,22.350000381469727
2018-05-18,21.600000381469727
2018-05-21,22.149999618530273
2018-05-22,21.950000762939453
2018-05-23,21.899999618530273
2018-05-24,21.950000762939453
2018-05-25,21.799999237060547
2018-05-29,21.700000762939453
2018-05-30,21.850000381469727
2018-05-31,21.899999618530273
2018-06-01,22.299999237060547
2018-06-04,22.5
2018-06-05,22.649999618530273
2018-06-06,22.649999618530273
2018-06-07,22.899999618530273
2018-06-08,22.75
2018-06-11,22.700000762939453
2018-06-12,22.450000762939453
2018-06-13,22.600000381469727
2018-06-14,22.799999237060547
2018-06-15,22.549999237060547
2018-06-18,22.649999618530273
2018-06-19,22.350000381469727
2018-06-20,22.450000762939453
2018-06-21,22.350000381469727
2018-06-22,22.5
2018-06-25,21.950000762939453
2018-06-26,22.049999237060547
2018-06-27,21.600000381469727
2018-06-28,21.100000381469727
2018-06-29,21.299999237060547
2018-07-02,21.75
2018-07-03,22.350000381469727
2018-07-05,23.3799991607666
2018-07-06,23.649999618530273
2018-07-09,23.299999237060547
2018-07-10,23.479999542236328
2018-07-11,23.299999237060547
2018-07-12,23.75
2018-07-13,23.799999237060547
2018-07-16,23.549999237060547
2018-07-17,23.75
2018-07-18,24.299999237060547
2018-07-19,23.899999618530273
2018-07-20,23.950000762939453
2018-07-23,24.0
2018-07-24,23.850000381469727
2018-07-25,23.850000381469727
2018-07-26,23.75
2018-07-27,24.0
2018-07-30,23.899999618530273
2018-07-31,24.350000381469727
2018-08-01,24.700000762939453
2018-08-02,24.25
2018-08-03,24.229999542236328
2018-08-06,23.950000762939453
2018-08-07,23.950000762939453
2018-08-08,24.049999237060547
2018-08-09,23.799999237060547
2018-08-10,23.5
2018-08-13,23.399999618530273
2018-08-14,23.799999237060547
2018-08-15,23.350000381469727
2018-08-16,23.450000762939453
2018-08-17,23.350000381469727
2018-08-20,23.799999237060547
2018-08-21,23.649999618530273
2018-08-22,23.75
2018-08-23,23.850000381469727
2018-08-24,24.049999237060547
2018-08-27,23.950000762939453
2018-08-28,23.700000762939453
2018-08-29,23.450000762939453
2018-08-30,23.280000686645508
2018-08-31,23.200000762939453
2018-09-04,23.049999237060547
2018-09-05,22.700000762939453
2018-09-06,22.280000686645508
2018-09-07,22.299999237060547
2018-09-10,22.700000762939453
2018-09-11,22.700000762939453
2018-09-12,22.850000381469727
2018-09-13,22.950000762939453
2018-09-14,23.450000762939453
2018-09-17,23.25
2018-09-18,23.600000381469727
2018-09-19,23.450000762939453
2018-09-20,23.799999237060547
2018-09-21,23.950000762939453
2018-09-24,23.799999237060547
2018-09-25,23.700000762939453
2018-09-26,23.25
2018-09-27,22.899999618530273
2018-09-28,22.549999237060547
2018-10-01,23.040000915527344
2018-10-02,22.829999923706055
2018-10-03,23.0
2018-10-04,22.350000381469727
2018-10-05,22.010000228881836
2018-10-08,21.75
2018-10-09,21.59000015258789
2018-10-10,20.06999969482422
2018-10-11,20.200000762939453
2018-10-12,20.280000686645508
2018-10-15,20.75
2018-10-16,20.969999313354492
2018-10-17,21.1299991607666
2018-10-18,20.280000686645508
2018-10-19,20.15999984741211
2018-10-22,20.450000762939453
2018-10-23,19.979999542236328
2018-10-24,18.93000030517578
2018-10-25,19.399999618530273
2018-10-26,19.079999923706055
2018-10-29,18.850000381469727
2018-10-30,19.459999084472656
2018-10-31,20.270000457763672
2018-11-01,20.8700008392334
2018-11-02,20.260000228881836
2018-11-05,20.1299991607666
2018-11-06,20.489999771118164
2018-11-07,21.0
2018-11-08,21.100000381469727
2018-11-09,19.950000762939453
2018-11-12,19.420000076293945
2018-11-13,19.059999465942383
2018-11-14,18.75
2018-11-15,18.56999969482422
2018-11-16,17.969999313354492
2018-11-19,17.579999923706055
2018-11-20,17.260000228881836
2018-11-21,18.59000015258789
2018-11-23,18.979999542236328
2018-11-26,19.200000762939453
2018-11-27,18.450000762939453
2018-11-28,18.639999389648438
2018-11-29,18.43000030517578
2018-11-30,18.309999465942383
2018-12-03,18.690000534057617
2018-12-04,17.56999969482422
2018-12-06,17.790000915527344
2018-12-07,17.559999465942383
2018-12-10,17.200000762939453
2018-12-11,16.940000534057617
2018-12-12,17.5
2018-12-13,17.079999923706055
2018-12-14,16.280000686645508
2018-12-17,15.890000343322754
2018-12-18,15.90999984741211
2018-12-19,15.319999694824219
2018-12-20,16.0
2018-12-21,16.1200008392334
2018-12-24,15.729999542236328
2018-12-26,15.9399995803833
2018-12-27,16.0
2018-12-28,16.170000076293945
2018-12-31,15.75
2019-01-02,16.020000457763672
2019-01-03,15.5600004196167
2019-01-04,16.200000762939453
2019-01-07,16.540000915527344
2019-01-08,17.0
2019-01-09,17.399999618530273
2019-01-10,17.25
2019-01-11,17.170000076293945
2019-01-14,17.280000686645508
2019-01-15,17.649999618530273
2019-01-16,18.040000915527344
2019-01-17,18.040000915527344
2019-01-18,18.8700008392334
2019-01-22,18.299999237060547
2019-01-23,17.950000762939453
2019-01-24,17.6299991607666
2019-01-25,17.84000015258789
2019-01-28,17.6200008392334
2019-01-29,17.75
2019-01-30,18.030000686645508
2019-01-31,18.889999389648438
2019-02-01,19.3799991607666
2019-02-04,19.709999084472656
2019-02-05,20.399999618530273
2019-02-06,19.239999771118164
2019-02-07,18.989999771118164
2019-02-08,18.75
2019-02-11,18.520000457763672
2019-02-12,18.65999984741211
2019-02-13,18.81999969482422
2019-02-14,18.670000076293945
2019-02-15,18.459999084472656
2019-02-19,18.420000076293945
2019-02-20,18.559999465942383
2019-02-21,18.209999084472656
2019-02-22,18.200000762939453
2019-02-25,18.049999237060547
2019-02-26,18.040000915527344
2019-02-27,17.920000076293945
2019-02-28,17.709999084472656
2019-03-01,17.84000015258789
2019-03-04,18.030000686645508
2019-03-05,18.06999969482422
2019-03-06,17.969999313354492
2019-03-07,17.59000015258789
2019-03-08,17.540000915527344
2019-03-11,17.8799991607666
2019-03-12,17.979999542236328
2019-03-13,18.59000015258789
2019-03-14,18.559999465942383
2019-03-15,19.010000228881836
2019-03-18,19.219999313354492
2019-03-19,19.040000915527344
2019-03-20,19.079999923706055
2019-03-21,19.31999969482422
2019-03-22,18.459999084472656
2019-03-25,18.239999771118164
2019-03-26,18.3799991607666
2019-03-27,18.200000762939453
2019-03-28,18.25
2019-03-29,18.280000686645508
2019-04-01,18.329999923706055
2019-04-02,18.239999771118164
2019-04-03,18.6200008392334
2019-04-04,18.450000762939453
2019-04-05,18.5
2019-04-08,18.649999618530273
2019-04-09,18.299999237060547
2019-04-10,18.690000534057617
2019-04-11,18.889999389648438
2019-04-12,19.030000686645508
2019-04-15,18.8799991607666
2019-04-16,19.200000762939453
2019-04-17,19.270000457763672
2019-04-18,20.450000762939453
2019-04-22,20.889999389648438
2019-04-23,21.110000610351562
2019-04-24,20.93000030517578
2019-04-25,20.860000610351562
2019-04-26,20.93000030517578
2019-04-29,21.479999542236328
2019-04-30,20.950000762939453
2019-05-01,20.5
2019-05-02,20.709999084472656
2019-05-03,21.0
2019-05-06,20.739999771118164
2019-05-07,20.860000610351562
2019-05-08,20.969999313354492
2019-05-09,20.760000228881836
2019-05-10,20.6200008392334
2019-05-13,20.09000015258789
2019-05-14,20.459999084472656
2019-05-15,20.829999923706055
2019-05-16,21.059999465942383
2019-05-17,20.93000030517578
2019-05-20,20.760000228881836
2019-05-21,20.709999084472656
2019-05-22,20.780000686645508
2019-05-23,20.209999084472656
2019-05-24,20.290000915527344
2019-05-28,20.100000381469727
2019-05-29,19.940000534057617
2019-05-30,20.290000915527344
2019-05-31,19.700000762939453
2019-06-03,19.799999237060547
2019-06-04,20.450000762939453
2019-06-05,20.760000228881836
2019-06-06,20.93000030517578
2019-06-07,21.540000915527344
2019-06-10,21.34000015258789
2019-06-11,21.530000686645508
2019-06-12,21.56999969482422
2019-06-13,21.8700008392334
2019-06-14,21.780000686645508
2019-06-17,22.18000030517578
2019-06-18,22.100000381469727
2019-06-19,22.559999465942383
2019-06-20,22.389999389648438
2019-06-21,22.280000686645508
2019-06-24,21.90999984741211
2019-06-25,21.690000534057617
2019-06-26,21.889999389648438
2019-06-27,22.18000030517578
2019-06-28,22.610000610351562
2019-07-01,23.34000015258789
2019-07-02,23.809999465942383
2019-07-03,23.68000030517578
2019-07-05,23.65999984741211
2019-07-08,23.34000015258789
2019-07-09,24.290000915527344
2019-07-10,24.280000686645508
2019-07-11,24.079999923706055
2019-07-12,24.030000686645508
2019-07-15,23.770000457763672
2019-07-16,23.93000030517578
2019-07-17,23.670000076293945
2019-07-18,23.489999771118164
2019-07-19,23.030000686645508
2019-07-22,23.760000228881836
2019-07-23,24.0
2019-07-24,24.84000015258789
2019-07-25,24.920000076293945
2019-07-26,24.959999084472656
2019-07-29,24.649999618530273
2019-07-30,24.68000030517578
2019-07-31,23.850000381469727
2019-08-01,23.280000686645508
2019-08-02,22.950000762939453
2019-08-05,22.489999771118164
2019-08-06,23.360000610351562
2019-08-07,23.459999084472656
2019-08-08,23.639999389648438
2019-08-09,22.5
2019-08-12,21.690000534057617
2019-08-13,22.030000686645508
2019-08-14,21.459999084472656
2019-08-15,21.06999969482422
2019-08-16,21.709999084472656
2019-08-19,22.06999969482422
2019-08-20,22.170000076293945
2019-08-21,22.700000762939453
2019-08-22,22.760000228881836
2019-08-23,22.020000457763672
2019-08-26,21.799999237060547
2019-08-27,22.399999618530273
2019-08-28,22.610000610351562
2019-08-29,22.959999084472656
2019-08-30,22.780000686645508
2019-09-03,22.170000076293945
2019-09-04,23.06999969482422
2019-09-05,24.239999771118164
2019-09-06,24.540000915527344
2019-09-09,25.110000610351562
2019-09-10,24.440000534057617
2019-09-11,24.920000076293945
2019-09-12,25.6299991607666
2019-09-13,25.790000915527344
2019-09-16,26.059999465942383
2019-09-17,26.020000457763672
2019-09-18,26.1200008392334
2019-09-19,26.600000381469727
2019-09-20,26.600000381469727
2019-09-23,26.5
2019-09-24,26.399999618530273
2019-09-25,26.770000457763672
2019-09-26,26.75
2019-09-27,25.690000534057617
2019-09-30,25.559999465942383
2019-10-01,24.959999084472656
2019-10-02,24.329999923706055
2019-10-03,24.790000915527344
2019-10-04,24.799999237060547
2019-10-07,24.940000534057617
2019-10-08,24.93000030517578
2019-10-09,25.31999969482422
2019-10-10,25.610000610351562
2019-10-11,25.770000457763672
2019-10-14,25.809999465942383
2019-10-15,26.469999313354492
2019-10-16,26.610000610351562
2019-10-17,27.1299991607666
2019-10-18,26.979999542236328
2019-10-21,27.520000457763672
2019-10-22,27.079999923706055
2019-10-23,27.43000030517578
2019-10-24,27.110000610351562
2019-10-25,27.329999923706055
2019-10-28,27.5
2019-10-29,27.5
2019-10-30,27.520000457763672
2019-10-31,27.280000686645508
2019-11-01,27.989999771118164
2019-11-04,27.979999542236328
2019-11-05,27.979999542236328
2019-11-06,27.540000915527344
2019-11-07,27.5
2019-11-08,27.389999389648438
2019-11-11,27.530000686645508
2019-11-12,27.940000534057617
2019-11-13,27.899999618530273
2019-11-14,28.149999618530273
2019-11-15,28.399999618530273
2019-11-18,28.290000915527344
2019-11-19,28.360000610351562
2019-11-20,28.559999465942383
2019-11-21,28.559999465942383
2019-11-22,28.59000015258789
2019-11-25,28.899999618530273
2019-11-26,29.549999237060547
2019-11-27,29.8799991607666
2019-11-29,29.799999237060547
2019-12-02,29.6299991607666
2019-12-03,28.610000610351562
2019-12-04,29.229999542236328
2019-12-05,29.459999084472656
2019-12-06,29.489999771118164
2019-12-09,29.170000076293945
2019-12-10,29.43000030517578
2019-12-11,30.18000030517578
2019-12-12,29.829999923706055
