,MUT
2006-04-10,95.22000122070312
2006-04-11,94.31999969482422
2006-04-12,94.80999755859375
2006-04-13,95.11000061035156
2006-04-17,94.56999969482422
2006-04-18,96.0999984741211
2006-04-19,95.80999755859375
2006-04-20,97.12000274658203
2006-04-21,96.6500015258789
2006-04-24,96.4000015258789
2006-04-25,96.05999755859375
2006-04-26,97.58000183105469
2006-04-27,98.23999786376953
2006-04-28,99.01000213623047
2006-05-01,98.3499984741211
2006-05-02,99.0999984741211
2006-05-03,98.61000061035156
2006-05-04,98.80999755859375
2006-05-05,99.95999908447266
2006-05-08,100.23999786376953
2006-05-09,101.48999786376953
2006-05-10,101.3499984741211
2006-05-11,99.97000122070312
2006-05-12,99.08000183105469
2006-05-15,99.91999816894531
2006-05-16,99.77999877929688
2006-05-17,97.52999877929688
2006-05-18,96.80000305175781
2006-05-19,97.2699966430664
2006-05-22,96.93000030517578
2006-05-23,96.8499984741211
2006-05-24,97.9000015258789
2006-05-25,99.30999755859375
2006-05-26,100.12000274658203
2006-05-30,97.80000305175781
2006-05-31,98.5999984741211
2006-06-01,99.75
2006-06-02,99.9000015258789
2006-06-05,98.55000305175781
2006-06-06,98.23999786376953
2006-06-07,97.7699966430664
2006-06-08,97.63999938964844
2006-06-09,97.55000305175781
2006-06-12,97.16999816894531
2006-06-13,96.30000305175781
2006-06-14,96.2699966430664
2006-06-15,97.76000213623047
2006-06-16,97.7699966430664
2006-06-19,97.62000274658203
2006-06-20,97.6500015258789
2006-06-21,98.5199966430664
2006-06-22,98.83999633789062
2006-06-23,98.38999938964844
2006-06-26,99.33999633789062
2006-06-27,97.6500015258789
2006-06-28,98.4000015258789
2006-06-29,100.37000274658203
2006-06-30,101.52999877929688
2006-07-03,102.02999877929688
2006-07-05,101.68000030517578
2006-07-06,101.94999694824219
2006-07-07,101.93000030517578
2006-07-10,102.05000305175781
2006-07-11,102.16999816894531
2006-07-12,101.26000213623047
2006-07-13,99.4800033569336
2006-07-14,98.47000122070312
2006-07-17,98.41999816894531
2006-07-18,98.94999694824219
2006-07-19,101.06999969482422
2006-07-20,101.25
2006-07-21,101.5
2006-07-24,103.5199966430664
2006-07-25,104.94000244140625
2006-07-26,106.19999694824219
2006-07-27,106.58000183105469
2006-07-28,107.79000091552734
2006-07-31,107.2699966430664
2006-08-01,106.58999633789062
2006-08-02,107.18000030517578
2006-08-03,107.20999908447266
2006-08-04,107.1500015258789
2006-08-07,106.79000091552734
2006-08-08,106.83000183105469
2006-08-09,106.44999694824219
2006-08-10,106.41999816894531
2006-08-11,105.73999786376953
2006-08-14,105.86000061035156
2006-08-15,107.16999816894531
2006-08-16,107.69000244140625
2006-08-17,106.94999694824219
2006-08-18,107.72000122070312
2006-08-21,107.4000015258789
2006-08-22,107.72000122070312
2006-08-23,107.61000061035156
2006-08-24,107.62000274658203
2006-08-25,107.41000366210938
2006-08-28,108.22000122070312
2006-08-29,108.61000061035156
2006-08-30,108.68000030517578
2006-08-31,108.1500015258789
2006-09-01,109.47000122070312
2006-09-05,109.44000244140625
2006-09-06,109.55999755859375
2006-09-07,108.75
2006-09-08,109.44999694824219
2006-09-11,109.79000091552734
2006-09-12,111.30000305175781
2006-09-13,111.12000274658203
2006-09-14,111.38999938964844
2006-09-15,110.77999877929688
2006-09-18,110.43000030517578
2006-09-19,110.56999969482422
2006-09-20,111.80000305175781
2006-09-21,111.11000061035156
2006-09-22,111.2300033569336
2006-09-25,111.33999633789062
2006-09-26,111.73999786376953
2006-09-27,111.77999877929688
2006-09-28,112.13999938964844
2006-09-29,112.0199966430664
2006-10-02,111.80999755859375
2006-10-03,112.38999938964844
2006-10-04,112.87000274658203
2006-10-05,112.11000061035156
2006-10-06,111.36000061035156
2006-10-09,111.70999908447266
2006-10-10,111.79000091552734
2006-10-11,111.97000122070312
2006-10-12,113.08999633789062
2006-10-13,113.45999908447266
2006-10-16,113.12000274658203
2006-10-17,112.7699966430664
2006-10-18,112.91000366210938
2006-10-19,113.86000061035156
2006-10-20,115.19000244140625
2006-10-23,116.76000213623047
2006-10-24,117.05000305175781
2006-10-25,116.73999786376953
2006-10-26,116.7699966430664
2006-10-27,116.19999694824219
2006-10-30,115.87999725341797
2006-10-31,115.6500015258789
2006-11-01,115.18000030517578
2006-11-02,115.18000030517578
2006-11-03,114.44000244140625
2006-11-06,115.9000015258789
2006-11-07,115.87000274658203
2006-11-08,115.54000091552734
2006-11-09,114.11000061035156
2006-11-10,113.95999908447266
2006-11-13,114.4800033569336
2006-11-14,115.08000183105469
2006-11-15,114.9800033569336
2006-11-16,115.69999694824219
2006-11-17,116.36000061035156
2006-11-20,115.69999694824219
2006-11-21,114.70999908447266
2006-11-22,114.04000091552734
2006-11-24,113.66999816894531
2006-11-27,112.5199966430664
2006-11-28,112.43000030517578
2006-11-29,113.11000061035156
2006-11-30,112.93000030517578
2006-12-01,113.0999984741211
2006-12-04,112.55999755859375
2006-12-05,113.37999725341797
2006-12-06,112.94999694824219
2006-12-07,112.73999786376953
2006-12-08,113.61000061035156
2006-12-11,114.51000213623047
2006-12-12,114.37999725341797
2006-12-13,114.16000366210938
2006-12-14,115.1500015258789
2006-12-15,115.54000091552734
2006-12-18,115.80000305175781
2006-12-19,115.76000213623047
2006-12-20,115.79000091552734
2006-12-21,115.7699966430664
2006-12-22,114.94000244140625
2006-12-26,115.58000183105469
2006-12-27,117.01000213623047
2006-12-28,117.01000213623047
2006-12-29,116.69999694824219
2007-01-03,116.69000244140625
2007-01-04,117.01000213623047
2007-01-05,116.16000366210938
2007-01-08,116.20999908447266
2007-01-09,116.22000122070312
2007-01-10,116.30000305175781
2007-01-11,117.18000030517578
2007-01-12,117.5199966430664
2007-01-16,118.12999725341797
2007-01-17,117.91000366210938
2007-01-18,118.37000274658203
2007-01-19,118.41000366210938
2007-01-22,118.5
2007-01-23,118.29000091552734
2007-01-24,120.01000213623047
2007-01-25,119.20999908447266
2007-01-26,118.93000030517578
2007-01-29,118.51000213623047
2007-01-30,118.66000366210938
2007-01-31,119.55000305175781
2007-02-01,120.06999969482422
2007-02-02,119.91999816894531
2007-02-05,119.75
2007-02-06,119.95999908447266
2007-02-07,119.79000091552734
2007-02-08,119.37000274658203
2007-02-09,119.5199966430664
2007-02-12,119.4000015258789
2007-02-13,120.4000015258789
2007-02-14,121.22000122070312
2007-02-15,120.9000015258789
2007-02-16,121.06999969482422
2007-02-20,121.05000305175781
2007-02-21,120.4000015258789
2007-02-22,119.47000122070312
2007-02-23,119.08000183105469
2007-02-26,119.51000213623047
2007-02-27,115.27999877929688
2007-02-28,116.0
2007-03-01,115.87000274658203
2007-03-02,114.36000061035156
2007-03-05,113.27999877929688
2007-03-06,115.18000030517578
2007-03-07,114.19000244140625
2007-03-08,115.5
2007-03-09,115.68000030517578
2007-03-12,116.02999877929688
2007-03-13,113.5999984741211
2007-03-14,113.6500015258789
2007-03-15,113.9000015258789
2007-03-16,113.33999633789062
2007-03-19,114.51000213623047
2007-03-20,115.2699966430664
2007-03-21,117.25
2007-03-22,117.45999908447266
2007-03-23,117.88999938964844
2007-03-26,117.95999908447266
2007-03-27,117.23999786376953
2007-03-28,116.12999725341797
2007-03-29,116.83000183105469
2007-03-30,116.91999816894531
2007-04-02,117.36000061035156
2007-04-03,118.62000274658203
2007-04-04,118.27999877929688
2007-04-05,118.72000122070312
2007-04-09,118.83000183105469
2007-04-10,119.08000183105469
2007-04-11,118.1500015258789
2007-04-12,118.69999694824219
2007-04-13,120.13999938964844
2007-04-16,121.5
2007-04-17,120.9000015258789
2007-04-18,120.9800033569336
2007-04-19,121.0199966430664
2007-04-20,122.1500015258789
2007-04-23,121.08000183105469
2007-04-24,120.94000244140625
2007-04-25,122.06999969482422
2007-04-26,122.70999908447266
2007-04-27,122.2699966430664
2007-04-30,121.80000305175781
2007-05-01,122.18000030517578
2007-05-02,123.48999786376953
2007-05-03,123.70999908447266
2007-05-04,124.02999877929688
2007-05-07,124.08000183105469
2007-05-08,123.63999938964844
2007-05-09,123.94999694824219
2007-05-10,121.9800033569336
2007-05-11,123.04000091552734
2007-05-14,123.62000274658203
2007-05-15,124.9000015258789
2007-05-16,126.2300033569336
2007-05-17,125.80000305175781
2007-05-18,126.41999816894531
2007-05-21,126.36000061035156
2007-05-22,126.62000274658203
2007-05-23,126.66999816894531
2007-05-24,125.55999755859375
2007-05-25,125.95999908447266
2007-05-29,125.8499984741211
2007-05-30,126.30999755859375
2007-05-31,126.0999984741211
2007-06-01,126.13999938964844
2007-06-04,125.98999786376953
2007-06-05,124.83999633789062
2007-06-06,123.77999877929688
2007-06-07,122.05000305175781
2007-06-08,123.80999755859375
2007-06-11,124.36000061035156
2007-06-12,122.63999938964844
2007-06-13,124.25
2007-06-14,125.02999877929688
2007-06-15,125.93000030517578
2007-06-18,125.38999938964844
2007-06-19,126.19000244140625
2007-06-20,124.80000305175781
2007-06-21,125.26000213623047
2007-06-22,123.31999969482422
2007-06-25,123.25
2007-06-26,123.30999755859375
2007-06-27,124.77999877929688
2007-06-28,125.2699966430664
2007-06-29,125.02999877929688
2007-07-02,125.95999908447266
2007-07-03,126.44000244140625
2007-07-05,125.55999755859375
2007-07-06,125.19999694824219
2007-07-09,125.37999725341797
2007-07-10,123.4000015258789
2007-07-11,123.7699966430664
2007-07-12,126.38999938964844
2007-07-13,126.44000244140625
2007-07-16,126.76000213623047
2007-07-17,126.6500015258789
2007-07-18,125.2699966430664
2007-07-19,124.8499984741211
2007-07-20,123.55999755859375
2007-07-23,125.37999725341797
2007-07-24,122.93000030517578
2007-07-25,123.12000274658203
2007-07-26,120.01000213623047
2007-07-27,117.69999694824219
2007-07-30,118.7699966430664
2007-07-31,118.12999725341797
2007-08-01,119.62000274658203
2007-08-02,120.43000030517578
2007-08-03,117.73999786376953
2007-08-06,120.86000061035156
2007-08-07,121.7300033569336
2007-08-08,123.69000244140625
2007-08-09,120.58000183105469
2007-08-10,119.30999755859375
2007-08-13,119.20999908447266
2007-08-14,117.33000183105469
2007-08-15,115.69000244140625
2007-08-16,116.56999969482422
2007-08-17,118.4000015258789
2007-08-20,118.45999908447266
2007-08-21,118.63999938964844
2007-08-22,120.18000030517578
2007-08-23,120.1500015258789
2007-08-24,120.95999908447266
2007-08-27,119.91000366210938
2007-08-28,117.0
2007-08-29,119.30000305175781
2007-08-30,118.38999938964844
2007-08-31,119.37000274658203
2007-09-04,120.7300033569336
2007-09-05,118.69999694824219
2007-09-06,119.13999938964844
2007-09-07,116.73999786376953
2007-09-10,116.66999816894531
2007-09-11,118.41000366210938
2007-09-12,118.27999877929688
2007-09-13,120.69000244140625
2007-09-14,120.87000274658203
2007-09-17,120.72000122070312
2007-09-18,124.08999633789062
2007-09-19,124.62999725341797
2007-09-20,123.95999908447266
2007-09-21,124.69999694824219
2007-09-24,123.77999877929688
2007-09-25,123.69999694824219
2007-09-26,125.69999694824219
2007-09-27,125.58999633789062
2007-09-28,124.81999969482422
2007-10-01,126.16999816894531
2007-10-02,126.54000091552734
2007-10-03,126.33999633789062
2007-10-04,126.73999786376953
2007-10-05,127.58999633789062
2007-10-08,126.8499984741211
2007-10-09,127.69999694824219
2007-10-10,127.0
2007-10-11,127.66000366210938
2007-10-12,128.75999450683594
2007-10-15,127.22000122070312
2007-10-16,125.52999877929688
2007-10-17,125.77999877929688
2007-10-18,125.5999984741211
2007-10-19,122.9800033569336
2007-10-22,123.5999984741211
2007-10-23,125.1500015258789
2007-10-24,125.01000213623047
2007-10-25,124.94999694824219
2007-10-26,126.30000305175781
2007-10-29,126.80999755859375
2007-10-30,126.19000244140625
2007-10-31,127.7300033569336
2007-11-01,123.36000061035156
2007-11-02,122.20999908447266
2007-11-05,120.93000030517578
2007-11-06,121.5
2007-11-07,117.58000183105469
2007-11-08,117.5999984741211
2007-11-09,116.95999908447266
2007-11-12,116.38999938964844
2007-11-13,119.37000274658203
2007-11-14,118.8499984741211
2007-11-15,117.25
2007-11-16,117.33999633789062
2007-11-19,114.16999816894531
2007-11-20,113.95999908447266
2007-11-21,111.83999633789062
2007-11-23,113.87000274658203
2007-11-26,111.08000183105469
2007-11-27,113.23999786376953
2007-11-28,116.44999694824219
2007-11-29,116.97000122070312
2007-11-30,118.56999969482422
2007-12-03,117.41000366210938
2007-12-04,116.29000091552734
2007-12-05,118.06999969482422
2007-12-06,119.26000213623047
2007-12-07,119.7699966430664
2007-12-10,120.44999694824219
2007-12-11,118.3499984741211
2007-12-12,118.80999755859375
2007-12-13,118.69000244140625
2007-12-14,116.83000183105469
2007-12-17,115.41000366210938
2007-12-18,116.19999694824219
2007-12-19,115.19999694824219
2007-12-20,115.33999633789062
2007-12-21,116.87000274658203
2007-12-24,117.63999938964844
2007-12-26,117.72000122070312
2007-12-27,115.88999938964844
2007-12-28,115.66999816894531
2007-12-31,114.61000061035156
2008-01-02,112.97000122070312
2008-01-03,113.0199966430664
2008-01-04,110.98999786376953
2008-01-07,112.19999694824219
2008-01-08,109.62000274658203
2008-01-09,110.9000015258789
2008-01-10,112.69000244140625
2008-01-11,111.44000244140625
2008-01-14,112.72000122070312
2008-01-15,109.45999908447266
2008-01-16,110.23999786376953
2008-01-17,107.54000091552734
2008-01-18,106.66000366210938
2008-01-22,106.8499984741211
2008-01-23,111.91000366210938
2008-01-24,112.20999908447266
2008-01-25,110.22000122070312
2008-01-28,112.7300033569336
2008-01-29,114.66999816894531
2008-01-30,114.43000030517578
2008-01-31,116.33999633789062
2008-02-01,117.69999694824219
2008-02-04,115.44000244140625
2008-02-05,110.77999877929688
2008-02-06,109.8499984741211
2008-02-07,111.31999969482422
2008-02-08,109.5999984741211
2008-02-11,110.62999725341797
2008-02-12,111.38999938964844
2008-02-13,112.33999633789062
2008-02-14,110.19999694824219
2008-02-15,110.08999633789062
2008-02-19,108.80999755859375
2008-02-20,108.61000061035156
2008-02-21,107.36000061035156
2008-02-22,108.18000030517578
2008-02-25,109.4800033569336
2008-02-26,109.80000305175781
2008-02-27,110.30999755859375
2008-02-28,108.91999816894531
2008-02-29,105.69000244140625
2008-03-03,105.61000061035156
2008-03-04,104.76000213623047
2008-03-05,105.12000274658203
2008-03-06,102.55000305175781
2008-03-07,101.69999694824219
2008-03-10,99.36000061035156
2008-03-11,103.70999908447266
2008-03-12,102.45999908447266
2008-03-13,102.43000030517578
2008-03-14,99.58999633789062
2008-03-17,100.08999633789062
2008-03-18,104.20999908447266
2008-03-19,102.62000274658203
2008-03-20,105.81999969482422
2008-03-24,108.26000213623047
2008-03-25,108.38999938964844
2008-03-26,106.16000366210938
2008-03-27,105.16000366210938
2008-03-28,104.27999877929688
2008-03-31,105.77999877929688
2008-04-01,110.95999908447266
2008-04-02,111.12999725341797
2008-04-03,111.63999938964844
2008-04-04,110.23999786376953
2008-04-07,110.55999755859375
2008-04-08,109.30000305175781
2008-04-09,107.58000183105469
2008-04-10,108.22000122070312
2008-04-11,105.08000183105469
2008-04-14,103.69000244140625
2008-04-15,104.25
2008-04-16,106.94999694824219
2008-04-17,106.83000183105469
2008-04-18,108.44999694824219
2008-04-21,108.83000183105469
2008-04-22,107.5199966430664
2008-04-23,107.6500015258789
2008-04-24,109.83000183105469
2008-04-25,110.91000366210938
2008-04-28,110.87999725341797
2008-04-29,109.80000305175781
2008-04-30,110.27999877929688
2008-05-01,112.43000030517578
2008-05-02,113.20999908447266
2008-05-05,111.61000061035156
2008-05-06,111.66000366210938
2008-05-07,108.4800033569336
2008-05-08,108.19999694824219
2008-05-09,106.97000122070312
2008-05-12,108.43000030517578
2008-05-13,107.30000305175781
2008-05-14,108.41000366210938
2008-05-15,109.69999694824219
2008-05-16,108.80000305175781
2008-05-19,108.98999786376953
2008-05-20,105.62000274658203
2008-05-21,103.38999938964844
2008-05-22,103.66999816894531
2008-05-23,101.76000213623047
2008-05-27,102.2699966430664
2008-05-28,102.63999938964844
2008-05-29,103.72000122070312
2008-05-30,103.20999908447266
2008-06-02,102.05000305175781
2008-06-03,101.48999786376953
2008-06-04,100.7699966430664
2008-06-05,102.58000183105469
2008-06-06,98.95999908447266
2008-06-09,97.55000305175781
2008-06-10,97.9800033569336
2008-06-11,95.5999984741211
2008-06-12,96.20999908447266
2008-06-13,98.43000030517578
2008-06-16,97.83999633789062
2008-06-17,96.66999816894531
2008-06-18,95.48999786376953
2008-06-19,95.87999725341797
2008-06-20,93.05999755859375
2008-06-23,91.37000274658203
2008-06-24,91.75
2008-06-25,92.11000061035156
2008-06-26,88.1500015258789
2008-06-27,86.98999786376953
2008-06-30,87.20999908447266
2008-07-01,87.37000274658203
2008-07-02,85.55000305175781
2008-07-03,86.04000091552734
2008-07-07,85.25
2008-07-08,87.7699966430664
2008-07-09,85.30000305175781
2008-07-10,85.37999725341797
2008-07-11,84.9800033569336
2008-07-14,83.13999938964844
2008-07-15,82.58000183105469
2008-07-16,87.23999786376953
2008-07-17,90.87999725341797
2008-07-18,91.55999755859375
2008-07-21,90.6500015258789
2008-07-22,93.4000015258789
2008-07-23,95.9000015258789
2008-07-24,91.79000091552734
2008-07-25,90.7699966430664
2008-07-28,87.5199966430664
2008-07-29,90.58000183105469
2008-07-30,91.19999694824219
2008-07-31,89.97000122070312
2008-08-01,89.44000244140625
2008-08-04,88.94999694824219
2008-08-05,92.43000030517578
2008-08-06,91.5999984741211
2008-08-07,89.37000274658203
2008-08-08,92.83000183105469
2008-08-11,94.83999633789062
2008-08-12,93.12000274658203
2008-08-13,91.02999877929688
2008-08-14,92.43000030517578
2008-08-15,93.37999725341797
2008-08-18,91.16000366210938
2008-08-19,89.20999908447266
2008-08-20,89.63999938964844
2008-08-21,89.75
2008-08-22,91.75
2008-08-25,89.54000091552734
2008-08-26,89.80999755859375
2008-08-27,90.5199966430664
2008-08-28,92.69000244140625
2008-08-29,91.56999969482422
2008-09-02,93.27999877929688
2008-09-03,94.5199966430664
2008-09-04,91.54000091552734
2008-09-05,92.04000091552734
2008-09-08,95.55999755859375
2008-09-09,92.76000213623047
2008-09-10,92.51000213623047
2008-09-11,94.41999816894531
2008-09-12,93.75
2008-09-15,88.0999984741211
2008-09-16,88.94000244140625
2008-09-17,83.79000091552734
2008-09-18,88.77999877929688
2008-09-19,95.02999877929688
2008-09-22,89.94000244140625
2008-09-23,88.11000061035156
2008-09-24,87.18000030517578
2008-09-25,89.44999694824219
2008-09-26,91.01000213623047
2008-09-29,83.36000061035156
2008-09-30,89.25
2008-10-01,90.88999938964844
2008-10-02,88.55000305175781
2008-10-03,85.18000030517578
2008-10-06,82.16999816894531
2008-10-07,76.79000091552734
2008-10-08,74.94999694824219
2008-10-09,68.80000305175781
2008-10-10,71.16000366210938
2008-10-13,77.55999755859375
2008-10-14,78.12999725341797
2008-10-15,72.1500015258789
2008-10-16,74.29000091552734
2008-10-17,73.56999969482422
2008-10-20,76.62000274658203
2008-10-21,74.29000091552734
2008-10-22,69.58999633789062
2008-10-23,70.66999816894531
2008-10-24,68.5999984741211
2008-10-27,66.7699966430664
2008-10-28,74.61000061035156
2008-10-29,73.30999755859375
2008-10-30,74.70999908447266
2008-10-31,75.45999908447266
2008-11-03,75.7300033569336
2008-11-04,79.13999938964844
2008-11-05,73.80000305175781
2008-11-06,69.83999633789062
2008-11-07,70.30000305175781
2008-11-10,69.66000366210938
2008-11-11,68.18000030517578
2008-11-12,64.93000030517578
2008-11-13,69.37000274658203
2008-11-14,66.05999755859375
2008-11-17,64.36000061035156
2008-11-18,64.16999816894531
2008-11-19,59.220001220703125
2008-11-20,54.11000061035156
2008-11-21,56.22999954223633
2008-11-24,61.599998474121094
2008-11-25,63.15999984741211
2008-11-26,66.23999786376953
2008-11-28,67.83000183105469
2008-12-01,61.11000061035156
2008-12-02,64.7699966430664
2008-12-03,67.19000244140625
2008-12-04,66.0
2008-12-05,68.44999694824219
2008-12-08,71.54000091552734
2008-12-09,69.13999938964844
2008-12-10,69.33000183105469
2008-12-11,66.29000091552734
2008-12-12,67.12000274658203
2008-12-15,65.83000183105469
2008-12-16,69.4800033569336
2008-12-17,69.12000274658203
2008-12-18,66.91000366210938
2008-12-19,67.33999633789062
2008-12-22,65.97000122070312
2008-12-23,64.97000122070312
2008-12-24,65.5
2008-12-26,65.80999755859375
2008-12-29,65.26000213623047
2008-12-30,66.52999877929688
2008-12-31,66.68000030517578
2009-01-02,68.68000030517578
2009-01-05,67.05000305175781
2009-01-06,67.56999969482422
2009-01-07,64.77999877929688
2009-01-08,65.16000366210938
2009-01-09,63.65999984741211
2009-01-12,61.91999816894531
2009-01-13,61.369998931884766
2009-01-14,59.2599983215332
2009-01-15,57.97999954223633
2009-01-16,57.81999969482422
2009-01-20,53.97999954223633
2009-01-21,56.709999084472656
2009-01-22,55.90999984741211
2009-01-23,56.36000061035156
2009-01-26,55.709999084472656
2009-01-27,56.349998474121094
2009-01-28,58.099998474121094
2009-01-29,56.130001068115234
2009-01-30,54.52000045776367
2009-02-02,54.34000015258789
2009-02-03,54.83000183105469
2009-02-04,53.029998779296875
2009-02-05,53.540000915527344
2009-02-06,56.119998931884766
2009-02-09,56.72999954223633
2009-02-10,52.900001525878906
2009-02-11,53.75
2009-02-12,53.33000183105469
2009-02-13,52.43000030517578
2009-02-17,49.70000076293945
2009-02-18,49.13999938964844
2009-02-19,48.150001525878906
2009-02-20,47.310001373291016
2009-02-23,45.63999938964844
2009-02-24,47.81999969482422
2009-02-25,47.779998779296875
2009-02-26,47.599998474121094
2009-02-27,45.61000061035156
2009-03-02,43.0
2009-03-03,42.61000061035156
2009-03-04,43.189998626708984
2009-03-05,40.959999084472656
2009-03-06,41.099998474121094
2009-03-09,40.5
2009-03-10,44.279998779296875
2009-03-11,44.16999816894531
2009-03-12,47.36000061035156
2009-03-13,48.5099983215332
2009-03-16,48.93000030517578
2009-03-17,49.93000030517578
2009-03-18,51.41999816894531
2009-03-19,50.5
2009-03-20,49.5
2009-03-23,53.93000030517578
2009-03-24,52.72999954223633
2009-03-25,53.779998779296875
2009-03-26,54.59000015258789
2009-03-27,53.34000015258789
2009-03-30,50.18000030517578
2009-03-31,51.61000061035156
2009-04-01,53.209999084472656
2009-04-02,54.70000076293945
2009-04-03,55.31999969482422
2009-04-06,54.84000015258789
2009-04-07,53.290000915527344
2009-04-08,53.459999084472656
2009-04-09,57.16999816894531
2009-04-13,58.619998931884766
2009-04-14,56.54999923706055
2009-04-15,58.119998931884766
2009-04-16,58.709999084472656
2009-04-17,59.29999923706055
2009-04-20,54.97999954223633
2009-04-21,56.310001373291016
2009-04-22,55.560001373291016
2009-04-23,56.290000915527344
2009-04-24,56.970001220703125
2009-04-27,56.290000915527344
2009-04-28,55.90999984741211
2009-04-29,57.060001373291016
2009-04-30,57.2599983215332
2009-05-01,57.66999816894531
2009-05-04,60.790000915527344
2009-05-05,60.810001373291016
2009-05-06,62.439998626708984
2009-05-07,61.689998626708984
2009-05-08,63.31999969482422
2009-05-11,61.2400016784668
2009-05-12,61.22999954223633
2009-05-13,59.18000030517578
2009-05-14,59.9900016784668
2009-05-15,59.220001220703125
2009-05-18,61.220001220703125
2009-05-19,60.90999984741211
2009-05-20,60.560001373291016
2009-05-21,59.599998474121094
2009-05-22,59.380001068115234
2009-05-26,60.869998931884766
2009-05-27,59.47999954223633
2009-05-28,60.5099983215332
2009-05-29,61.459999084472656
2009-06-01,62.08000183105469
2009-06-02,62.56999969482422
2009-06-03,61.2599983215332
2009-06-04,62.22999954223633
2009-06-05,61.38999938964844
2009-06-08,61.209999084472656
2009-06-09,61.380001068115234
2009-06-10,61.22999954223633
2009-06-11,62.79999923706055
2009-06-12,63.15999984741211
2009-06-15,61.029998779296875
2009-06-16,59.79999923706055
2009-06-17,59.130001068115234
2009-06-18,60.400001525878906
2009-06-19,60.84000015258789
2009-06-22,58.54999923706055
2009-06-23,59.209999084472656
2009-06-24,59.66999816894531
2009-06-25,60.939998626708984
2009-06-26,61.11000061035156
2009-06-29,61.720001220703125
2009-06-30,61.09000015258789
2009-07-01,61.400001525878906
2009-07-02,59.560001373291016
2009-07-06,59.47999954223633
2009-07-07,58.599998474121094
2009-07-08,58.130001068115234
2009-07-09,57.9900016784668
2009-07-10,57.65999984741211
2009-07-13,59.97999954223633
2009-07-14,60.11000061035156
2009-07-15,62.130001068115234
2009-07-16,62.41999816894531
2009-07-17,61.970001220703125
2009-07-20,62.459999084472656
2009-07-21,62.75
2009-07-22,63.02000045776367
2009-07-23,65.20999908447266
2009-07-24,65.47000122070312
2009-07-27,66.16999816894531
2009-07-28,65.95999908447266
2009-07-29,65.66999816894531
2009-07-30,67.23999786376953
2009-07-31,67.87000274658203
2009-08-03,69.20999908447266
2009-08-04,69.72000122070312
2009-08-05,70.4800033569336
2009-08-06,70.05000305175781
2009-08-07,70.9800033569336
2009-08-10,70.8499984741211
2009-08-11,69.83999633789062
2009-08-12,70.45999908447266
2009-08-13,71.66000366210938
2009-08-14,71.11000061035156
2009-08-17,68.94000244140625
2009-08-18,69.83999633789062
2009-08-19,70.16000366210938
2009-08-20,70.58999633789062
2009-08-21,72.22000122070312
2009-08-24,71.80999755859375
2009-08-25,72.33000183105469
2009-08-26,72.12999725341797
2009-08-27,72.27999877929688
2009-08-28,72.05999755859375
2009-08-31,71.43000030517578
2009-09-01,69.16000366210938
2009-09-02,68.51000213623047
2009-09-03,69.33999633789062
2009-09-04,70.19999694824219
2009-09-08,70.44999694824219
2009-09-09,70.93000030517578
2009-09-10,71.44999694824219
2009-09-11,71.26000213623047
2009-09-14,71.95999908447266
2009-09-15,72.79000091552734
2009-09-16,74.06999969482422
2009-09-17,73.62999725341797
2009-09-18,73.86000061035156
2009-09-21,73.62000274658203
2009-09-22,74.27999877929688
2009-09-23,73.7300033569336
2009-09-24,72.55000305175781
2009-09-25,71.76000213623047
2009-09-28,73.25
2009-09-29,73.01000213623047
2009-09-30,72.23999786376953
2009-10-01,70.27999877929688
2009-10-02,70.0999984741211
2009-10-05,71.77999877929688
2009-10-06,73.01000213623047
2009-10-07,73.04000091552734
2009-10-08,73.23999786376953
2009-10-09,73.45999908447266
2009-10-12,74.0
2009-10-13,73.62999725341797
2009-10-14,75.31999969482422
2009-10-15,75.43000030517578
2009-10-16,74.22000122070312
2009-10-19,74.52999877929688
2009-10-20,73.94999694824219
2009-10-21,72.95999908447266
2009-10-22,73.45999908447266
2009-10-23,72.41000366210938
2009-10-26,70.80000305175781
2009-10-27,70.93000030517578
2009-10-28,69.79000091552734
2009-10-29,71.69999694824219
2009-10-30,69.20999908447266
2009-11-02,69.66000366210938
2009-11-03,69.58999633789062
2009-11-04,69.47000122070312
2009-11-05,70.94000244140625
2009-11-06,71.12999725341797
2009-11-09,72.97000122070312
2009-11-10,73.06999969482422
2009-11-11,73.3499984741211
2009-11-12,72.61000061035156
2009-11-13,72.56999969482422
2009-11-16,73.62000274658203
2009-11-17,73.95999908447266
2009-11-18,74.48999786376953
2009-11-19,73.43000030517578
2009-11-20,73.62000274658203
2009-11-23,74.54000091552734
2009-11-24,74.23999786376953
2009-11-25,74.4000015258789
2009-11-27,73.16999816894531
2009-11-30,73.48999786376953
2009-12-01,74.43000030517578
2009-12-02,74.8499984741211
2009-12-03,74.36000061035156
2009-12-04,73.91999816894531
2009-12-07,73.69000244140625
2009-12-08,72.75
2009-12-09,73.16000366210938
2009-12-10,73.62999725341797
2009-12-11,74.62999725341797
2009-12-14,75.2699966430664
2009-12-15,74.33000183105469
2009-12-16,74.69999694824219
2009-12-17,73.61000061035156
2009-12-18,73.87000274658203
2009-12-21,75.20999908447266
2009-12-22,75.58999633789062
2009-12-23,75.56999969482422
2009-12-24,76.0199966430664
2009-12-28,76.02999877929688
2009-12-29,75.86000061035156
2009-12-30,75.9800033569336
2009-12-31,75.27999877929688
2010-01-04,76.52999877929688
2010-01-05,77.02999877929688
