,III
2010-10-22,1.7799999713897705
2010-10-25,1.8899999856948853
2010-10-26,1.899999976158142
2010-10-27,1.850000023841858
2010-10-28,1.809999942779541
2010-10-29,1.850000023841858
2010-11-01,1.850000023841858
2010-11-02,1.8300000429153442
2010-11-03,1.840000033378601
2010-11-04,1.9199999570846558
2010-11-05,2.059999942779541
2010-11-08,2.0899999141693115
2010-11-09,2.1500000953674316
2010-11-10,2.0199999809265137
2010-11-11,2.069999933242798
2010-11-12,2.069999933242798
2010-11-15,2.130000114440918
2010-11-16,2.0899999141693115
2010-11-17,2.130000114440918
2010-11-18,2.1500000953674316
2010-11-19,2.200000047683716
2010-11-22,2.25
2010-11-23,2.0899999141693115
2010-11-24,2.1700000762939453
2010-11-26,2.2300000190734863
2010-11-29,2.2100000381469727
2010-11-30,2.2100000381469727
2010-12-01,2.130000114440918
2010-12-02,2.140000104904175
2010-12-03,2.059999942779541
2010-12-06,1.9800000190734863
2010-12-07,2.0799999237060547
2010-12-08,2.009999990463257
2010-12-09,1.9600000381469727
2010-12-10,1.9500000476837158
2010-12-13,1.850000023841858
2010-12-14,1.8899999856948853
2010-12-15,1.8799999952316284
2010-12-16,1.8799999952316284
2010-12-17,1.8600000143051147
2010-12-20,1.7999999523162842
2010-12-21,1.8799999952316284
2010-12-22,1.940000057220459
2010-12-23,1.9199999570846558
2010-12-27,1.8799999952316284
2010-12-28,1.9199999570846558
2010-12-29,2.069999933242798
2010-12-30,2.049999952316284
2010-12-31,2.069999933242798
2011-01-03,2.1500000953674316
2011-01-04,2.2799999713897705
2011-01-05,2.140000104904175
2011-01-06,2.119999885559082
2011-01-07,2.140000104904175
2011-01-10,2.0899999141693115
2011-01-11,2.069999933242798
2011-01-12,2.1500000953674316
2011-01-13,2.069999933242798
2011-01-14,2.1600000858306885
2011-01-18,2.140000104904175
2011-01-19,2.0999999046325684
2011-01-20,1.9700000286102295
2011-01-21,1.9600000381469727
2011-01-24,1.9199999570846558
2011-01-25,1.9500000476837158
2011-01-26,1.9700000286102295
2011-01-27,1.9299999475479126
2011-01-28,1.9500000476837158
2011-01-31,1.909999966621399
2011-02-01,2.009999990463257
2011-02-02,1.9800000190734863
2011-02-03,1.9500000476837158
2011-02-04,1.9700000286102295
2011-02-07,1.9600000381469727
2011-02-08,1.9299999475479126
2011-02-09,1.899999976158142
2011-02-10,1.909999966621399
2011-02-11,2.0399999618530273
2011-02-14,2.1500000953674316
2011-02-15,2.2300000190734863
2011-02-16,2.240000009536743
2011-02-17,2.25
2011-02-18,2.299999952316284
2011-02-22,2.259999990463257
2011-02-23,2.240000009536743
2011-02-24,2.25
2011-02-25,2.2799999713897705
2011-02-28,2.240000009536743
2011-03-01,2.259999990463257
2011-03-02,2.2699999809265137
2011-03-03,2.299999952316284
2011-03-04,2.2899999618530273
2011-03-07,2.319999933242798
2011-03-08,2.4000000953674316
2011-03-09,2.4000000953674316
2011-03-10,2.369999885559082
2011-03-11,2.2699999809265137
2011-03-14,2.240000009536743
2011-03-15,2.1600000858306885
2011-03-16,2.200000047683716
2011-03-17,2.1700000762939453
2011-03-18,2.1500000953674316
2011-03-21,2.200000047683716
2011-03-22,2.200000047683716
2011-03-23,2.190000057220459
2011-03-24,2.200000047683716
2011-03-25,2.180000066757202
2011-03-28,2.1500000953674316
2011-03-29,2.180000066757202
2011-03-30,2.2100000381469727
2011-03-31,2.190000057220459
2011-04-01,2.2300000190734863
2011-04-04,2.2300000190734863
2011-04-05,2.299999952316284
2011-04-06,2.369999885559082
2011-04-07,2.2899999618530273
2011-04-08,2.359999895095825
2011-04-11,2.309999942779541
2011-04-12,2.2699999809265137
2011-04-13,2.259999990463257
2011-04-14,2.2699999809265137
2011-04-15,2.2899999618530273
2011-04-18,2.2699999809265137
2011-04-19,2.259999990463257
2011-04-20,2.25
2011-04-21,2.240000009536743
2011-04-25,2.2200000286102295
2011-04-26,2.2300000190734863
2011-04-27,2.240000009536743
2011-04-28,2.3299999237060547
2011-04-29,2.3299999237060547
2011-05-02,2.3499999046325684
2011-05-03,2.240000009536743
2011-05-04,2.2699999809265137
2011-05-05,2.2699999809265137
2011-05-06,2.299999952316284
2011-05-09,2.309999942779541
2011-05-10,2.200000047683716
2011-05-11,2.240000009536743
2011-05-12,2.180000066757202
2011-05-13,2.1700000762939453
2011-05-16,2.180000066757202
2011-05-17,2.119999885559082
2011-05-18,2.0999999046325684
2011-05-19,2.059999942779541
2011-05-20,2.049999952316284
2011-05-23,2.0999999046325684
2011-05-24,2.0299999713897705
2011-05-25,2.009999990463257
2011-05-26,2.0999999046325684
2011-05-27,2.069999933242798
2011-05-31,2.009999990463257
2011-06-01,2.0299999713897705
2011-06-02,1.9700000286102295
2011-06-03,1.9500000476837158
2011-06-06,2.0
2011-06-07,1.899999976158142
2011-06-08,1.899999976158142
2011-06-09,1.8899999856948853
2011-06-10,1.8799999952316284
2011-06-13,1.75
2011-06-14,1.7999999523162842
2011-06-15,1.7899999618530273
2011-06-16,1.809999942779541
2011-06-17,1.840000033378601
2011-06-20,1.7300000190734863
2011-06-21,1.8200000524520874
2011-06-22,1.7599999904632568
2011-06-23,1.6799999475479126
2011-06-24,1.809999942779541
2011-06-27,1.7899999618530273
2011-06-28,1.7799999713897705
2011-06-29,1.7599999904632568
2011-06-30,1.7699999809265137
2011-07-01,1.7699999809265137
2011-07-05,1.690000057220459
2011-07-06,1.7100000381469727
2011-07-07,1.7400000095367432
2011-07-08,1.7200000286102295
2011-07-11,1.600000023841858
2011-07-12,1.5499999523162842
2011-07-13,1.5
2011-07-14,1.4700000286102295
2011-07-15,1.409999966621399
2011-07-18,1.5299999713897705
2011-07-19,1.600000023841858
2011-07-20,1.5099999904632568
2011-07-21,1.590000033378601
2011-07-22,1.6699999570846558
2011-07-25,1.7000000476837158
2011-07-26,1.6699999570846558
2011-07-27,1.590000033378601
2011-07-28,1.5700000524520874
2011-07-29,1.6299999952316284
2011-08-01,1.5700000524520874
2011-08-02,1.5700000524520874
2011-08-03,1.5800000429153442
2011-08-04,1.5
2011-08-05,1.4700000286102295
2011-08-08,1.4700000286102295
2011-08-09,1.340000033378601
2011-08-10,1.2000000476837158
2011-08-11,1.2200000286102295
2011-08-12,1.25
2011-08-15,1.2799999713897705
2011-08-16,1.2799999713897705
2011-08-17,1.2599999904632568
2011-08-18,1.190000057220459
2011-08-19,1.0399999618530273
2011-08-22,0.949999988079071
2011-08-23,1.0800000429153442
2011-08-24,1.1200000047683716
2011-08-25,1.1299999952316284
2011-08-26,1.1100000143051147
2011-08-29,1.2200000286102295
2011-08-30,1.2999999523162842
2011-08-31,1.2999999523162842
2011-09-01,1.2999999523162842
2011-09-02,1.2400000095367432
2011-09-06,1.3200000524520874
2011-09-07,1.3600000143051147
2011-09-08,1.350000023841858
2011-09-09,1.350000023841858
2011-09-12,1.25
2011-09-13,1.2699999809265137
2011-09-14,1.3899999856948853
2011-09-15,1.3799999952316284
2011-09-16,1.4199999570846558
2011-09-19,1.2999999523162842
2011-09-20,1.25
2011-09-21,1.1100000143051147
2011-09-22,1.0499999523162842
2011-09-23,1.0399999618530273
2011-09-26,0.9900000095367432
2011-09-27,1.0
2011-09-28,1.0199999809265137
2011-09-29,1.0399999618530273
2011-09-30,1.059999942779541
2011-10-03,0.9800000190734863
2011-10-04,1.1299999952316284
2011-10-05,1.1399999856948853
2011-10-06,1.100000023841858
2011-10-07,1.0800000429153442
2011-10-10,1.0800000429153442
2011-10-11,1.0
2011-10-12,1.0199999809265137
2011-10-13,1.0700000524520874
2011-10-14,1.0700000524520874
2011-10-17,1.0700000524520874
2011-10-18,1.0800000429153442
2011-10-19,1.0499999523162842
2011-10-20,0.949999988079071
2011-10-21,1.0499999523162842
2011-10-24,1.0499999523162842
2011-10-25,1.0499999523162842
2011-10-26,1.0
2011-10-27,1.0499999523162842
2011-10-28,1.0499999523162842
2011-10-31,1.0499999523162842
2011-11-01,1.0499999523162842
2011-11-02,0.949999988079071
2011-11-03,1.0299999713897705
2011-11-04,1.0499999523162842
2011-11-07,1.0399999618530273
2011-11-08,1.100000023841858
2011-11-09,1.2200000286102295
2011-11-10,1.2400000095367432
2011-11-11,1.2699999809265137
2011-11-14,1.3200000524520874
2011-11-15,1.25
2011-11-16,1.25
2011-11-17,1.2799999713897705
2011-11-18,1.2999999523162842
2011-11-21,1.309999942779541
2011-11-22,1.2799999713897705
2011-11-23,1.2799999713897705
2011-11-25,1.2799999713897705
2011-11-28,1.2999999523162842
2011-11-29,1.2999999523162842
2011-11-30,1.25
2011-12-01,1.2400000095367432
2011-12-02,1.1200000047683716
2011-12-05,1.1699999570846558
2011-12-06,1.159999966621399
2011-12-07,1.25
2011-12-08,1.0499999523162842
2011-12-09,1.0399999618530273
2011-12-12,1.0800000429153442
2011-12-13,1.090000033378601
2011-12-14,1.0399999618530273
2011-12-15,1.0499999523162842
2011-12-16,1.059999942779541
2011-12-19,1.0099999904632568
2011-12-20,1.0399999618530273
2011-12-21,1.0199999809265137
2011-12-22,1.0399999618530273
2011-12-23,1.0800000429153442
2011-12-27,1.090000033378601
2011-12-28,1.0
2011-12-29,1.0499999523162842
2011-12-30,1.0299999713897705
2012-01-03,1.0499999523162842
2012-01-04,1.059999942779541
2012-01-05,1.0299999713897705
2012-01-06,1.0800000429153442
2012-01-09,1.0800000429153442
2012-01-10,1.159999966621399
2012-01-11,1.2100000381469727
2012-01-12,1.2300000190734863
2012-01-13,1.2400000095367432
2012-01-17,1.2799999713897705
2012-01-18,1.2999999523162842
2012-01-19,1.3200000524520874
2012-01-20,1.2999999523162842
2012-01-23,1.2999999523162842
2012-01-24,1.3200000524520874
2012-01-25,1.3600000143051147
2012-01-26,1.350000023841858
2012-01-27,1.350000023841858
2012-01-30,1.3200000524520874
2012-01-31,1.2999999523162842
2012-02-01,1.2999999523162842
2012-02-02,1.309999942779541
2012-02-03,1.350000023841858
2012-02-06,1.340000033378601
2012-02-07,1.3700000047683716
2012-02-08,1.3799999952316284
2012-02-09,1.3799999952316284
2012-02-10,1.350000023841858
2012-02-13,1.3300000429153442
2012-02-14,1.3300000429153442
2012-02-15,1.25
2012-02-16,1.2799999713897705
2012-02-17,1.2599999904632568
2012-02-21,1.2300000190734863
2012-02-22,1.2000000476837158
2012-02-23,1.2599999904632568
2012-02-24,1.2100000381469727
2012-02-27,1.2400000095367432
2012-02-28,1.2300000190734863
2012-02-29,1.309999942779541
2012-03-01,1.25
2012-03-02,1.2799999713897705
2012-03-05,1.25
2012-03-06,1.2799999713897705
2012-03-07,1.2599999904632568
2012-03-08,1.3799999952316284
2012-03-09,1.3700000047683716
2012-03-12,1.309999942779541
2012-03-13,1.3300000429153442
2012-03-14,1.2599999904632568
2012-03-15,1.2599999904632568
2012-03-16,1.340000033378601
2012-03-19,1.3300000429153442
2012-03-20,1.25
2012-03-21,1.2100000381469727
2012-03-22,1.190000057220459
2012-03-23,1.2300000190734863
2012-03-26,1.2300000190734863
2012-03-27,1.2200000286102295
2012-03-28,1.2699999809265137
2012-03-29,1.309999942779541
2012-03-30,1.309999942779541
2012-04-02,1.3300000429153442
2012-04-03,1.309999942779541
2012-04-04,1.2999999523162842
2012-04-05,1.309999942779541
2012-04-09,1.2899999618530273
2012-04-10,1.2699999809265137
2012-04-11,1.340000033378601
2012-04-12,1.340000033378601
2012-04-13,1.350000023841858
2012-04-16,1.399999976158142
2012-04-17,1.3799999952316284
2012-04-18,1.3799999952316284
2012-04-19,1.3300000429153442
2012-04-20,1.3200000524520874
2012-04-23,1.399999976158142
2012-04-24,1.4500000476837158
2012-04-25,1.350000023841858
2012-04-26,1.3600000143051147
2012-04-27,1.3799999952316284
2012-04-30,1.3700000047683716
2012-05-01,1.3799999952316284
2012-05-02,1.399999976158142
2012-05-03,1.4199999570846558
2012-05-04,1.3700000047683716
2012-05-07,1.3899999856948853
2012-05-08,1.409999966621399
2012-05-09,1.350000023841858
2012-05-10,1.2999999523162842
2012-05-11,1.3200000524520874
2012-05-14,1.350000023841858
2012-05-15,1.3600000143051147
2012-05-16,1.3300000429153442
2012-05-17,1.309999942779541
2012-05-18,1.309999942779541
2012-05-21,1.2999999523162842
2012-05-22,1.3200000524520874
2012-05-23,1.2699999809265137
2012-05-24,1.2699999809265137
2012-05-25,1.2699999809265137
2012-05-29,1.2799999713897705
2012-05-30,1.2799999713897705
2012-05-31,1.3200000524520874
2012-06-01,1.2599999904632568
2012-06-04,1.25
2012-06-05,1.25
2012-06-06,1.2999999523162842
2012-06-07,1.2999999523162842
2012-06-08,1.25
2012-06-11,1.2599999904632568
2012-06-12,1.2599999904632568
2012-06-13,1.25
2012-06-14,1.2799999713897705
2012-06-15,1.2100000381469727
2012-06-18,1.2300000190734863
2012-06-19,1.2599999904632568
2012-06-20,1.2999999523162842
2012-06-21,1.2999999523162842
2012-06-22,1.2999999523162842
2012-06-25,1.2899999618530273
2012-06-26,1.309999942779541
2012-06-27,1.350000023841858
2012-06-28,1.2799999713897705
2012-06-29,1.2799999713897705
2012-07-02,1.2699999809265137
2012-07-03,1.3200000524520874
2012-07-05,1.2799999713897705
2012-07-06,1.3300000429153442
2012-07-09,1.3300000429153442
2012-07-10,1.340000033378601
2012-07-11,1.340000033378601
2012-07-12,1.309999942779541
2012-07-13,1.350000023841858
2012-07-16,1.3600000143051147
2012-07-17,1.309999942779541
2012-07-18,1.340000033378601
2012-07-19,1.340000033378601
2012-07-20,1.2699999809265137
2012-07-23,1.2899999618530273
2012-07-24,1.2599999904632568
2012-07-25,1.2699999809265137
2012-07-26,1.2999999523162842
2012-07-27,1.2999999523162842
2012-07-30,1.2999999523162842
2012-07-31,1.2999999523162842
2012-08-01,1.2799999713897705
2012-08-02,1.2000000476837158
2012-08-03,1.2300000190734863
2012-08-06,1.2300000190734863
2012-08-07,1.2000000476837158
2012-08-08,1.2400000095367432
2012-08-09,1.2400000095367432
2012-08-10,1.25
2012-08-13,1.2999999523162842
2012-08-14,1.2599999904632568
2012-08-15,1.2799999713897705
2012-08-16,1.2100000381469727
2012-08-17,1.2799999713897705
2012-08-20,1.2400000095367432
2012-08-21,1.2400000095367432
2012-08-22,1.2200000286102295
2012-08-23,1.2100000381469727
2012-08-24,1.2300000190734863
2012-08-27,1.2300000190734863
2012-08-28,1.25
2012-08-29,1.2400000095367432
2012-08-30,1.25
2012-08-31,1.2400000095367432
2012-09-04,1.2400000095367432
2012-09-05,1.2400000095367432
2012-09-06,1.2100000381469727
2012-09-07,1.2200000286102295
2012-09-10,1.2300000190734863
2012-09-11,1.2300000190734863
2012-09-12,1.25
2012-09-13,1.25
2012-09-14,1.25
2012-09-17,1.25
2012-09-18,1.25
2012-09-19,1.25
2012-09-20,1.25
2012-09-21,1.25
2012-09-24,1.25
2012-09-25,1.2300000190734863
2012-09-26,1.2300000190734863
2012-09-27,1.2400000095367432
2012-09-28,1.2400000095367432
2012-10-01,1.2400000095367432
2012-10-02,1.2699999809265137
2012-10-03,1.25
2012-10-04,1.2799999713897705
2012-10-05,1.25
2012-10-08,1.2200000286102295
2012-10-09,1.2400000095367432
2012-10-10,1.2200000286102295
2012-10-11,1.25
2012-10-12,1.25
2012-10-15,1.2400000095367432
2012-10-16,1.2699999809265137
2012-10-17,1.2300000190734863
2012-10-18,1.2400000095367432
2012-10-19,1.2200000286102295
2012-10-22,1.25
2012-10-23,1.2200000286102295
2012-10-24,1.2300000190734863
2012-10-25,1.2300000190734863
2012-10-26,1.2699999809265137
2012-10-31,1.2100000381469727
2012-11-01,1.2200000286102295
2012-11-02,1.2599999904632568
2012-11-05,1.2699999809265137
2012-11-06,1.2300000190734863
2012-11-07,1.2599999904632568
2012-11-08,1.2699999809265137
2012-11-09,1.0399999618530273
2012-11-12,1.059999942779541
2012-11-13,1.059999942779541
2012-11-14,1.0
2012-11-15,1.0399999618530273
2012-11-16,1.0499999523162842
2012-11-19,1.0399999618530273
2012-11-20,1.059999942779541
2012-11-21,1.0499999523162842
2012-11-23,1.0499999523162842
2012-11-26,1.0299999713897705
2012-11-27,0.9900000095367432
2012-11-28,1.0
2012-11-29,1.0
2012-11-30,1.0
2012-12-03,0.9900000095367432
2012-12-04,1.0700000524520874
2012-12-05,1.0299999713897705
2012-12-06,0.9900000095367432
2012-12-07,1.0299999713897705
2012-12-10,1.0299999713897705
2012-12-11,1.0800000429153442
2012-12-12,1.1200000047683716
2012-12-13,1.0499999523162842
2012-12-14,1.1200000047683716
2012-12-17,1.0700000524520874
2012-12-18,1.100000023841858
2012-12-19,1.1100000143051147
2012-12-20,1.1100000143051147
2012-12-21,1.100000023841858
2012-12-24,1.1200000047683716
2012-12-26,1.149999976158142
2012-12-27,1.1200000047683716
2012-12-28,1.1100000143051147
2012-12-31,1.149999976158142
2013-01-02,1.190000057220459
2013-01-03,1.2000000476837158
2013-01-04,1.25
2013-01-07,1.190000057220459
2013-01-08,1.1799999475479126
2013-01-09,1.1699999570846558
2013-01-10,1.190000057220459
2013-01-11,1.190000057220459
2013-01-14,1.1799999475479126
2013-01-15,1.190000057220459
2013-01-16,1.190000057220459
2013-01-17,1.1799999475479126
2013-01-18,1.1699999570846558
2013-01-22,1.1799999475479126
2013-01-23,1.149999976158142
2013-01-24,1.159999966621399
2013-01-25,1.149999976158142
2013-01-28,1.149999976158142
2013-01-29,1.159999966621399
2013-01-30,1.1299999952316284
2013-01-31,1.1399999856948853
2013-02-01,1.1399999856948853
2013-02-04,1.1399999856948853
2013-02-05,1.190000057220459
2013-02-06,1.2300000190734863
2013-02-07,1.25
2013-02-08,1.2599999904632568
2013-02-11,1.2999999523162842
2013-02-12,1.3700000047683716
2013-02-13,1.309999942779541
2013-02-14,1.3200000524520874
2013-02-15,1.2999999523162842
2013-02-19,1.3600000143051147
2013-02-20,1.3700000047683716
2013-02-21,1.3600000143051147
2013-02-22,1.4299999475479126
2013-02-25,1.4299999475479126
2013-02-26,1.4700000286102295
2013-02-27,1.350000023841858
2013-02-28,1.340000033378601
2013-03-01,1.3700000047683716
2013-03-04,1.3799999952316284
2013-03-05,1.3700000047683716
2013-03-06,1.440000057220459
2013-03-07,1.440000057220459
2013-03-08,1.8200000524520874
2013-03-11,1.809999942779541
2013-03-12,1.75
2013-03-13,1.75
2013-03-14,1.7699999809265137
2013-03-15,1.7999999523162842
2013-03-18,1.7599999904632568
2013-03-19,1.7999999523162842
2013-03-20,1.8300000429153442
2013-03-21,1.8700000047683716
2013-03-22,1.8799999952316284
2013-03-25,1.9700000286102295
2013-03-26,1.9900000095367432
2013-03-27,1.9900000095367432
2013-03-28,2.0199999809265137
2013-04-01,1.9199999570846558
2013-04-02,1.9299999475479126
2013-04-03,1.9199999570846558
2013-04-04,1.8799999952316284
2013-04-05,1.9500000476837158
2013-04-08,1.899999976158142
2013-04-09,1.840000033378601
2013-04-10,1.899999976158142
2013-04-11,1.9600000381469727
2013-04-12,1.9600000381469727
2013-04-15,1.909999966621399
2013-04-16,1.9199999570846558
2013-04-17,1.9299999475479126
2013-04-18,1.850000023841858
2013-04-19,2.009999990463257
2013-04-22,1.9199999570846558
2013-04-23,1.8899999856948853
2013-04-24,1.909999966621399
2013-04-25,1.8600000143051147
2013-04-26,1.8899999856948853
2013-04-29,1.909999966621399
2013-04-30,1.9800000190734863
2013-05-01,1.9600000381469727
2013-05-02,1.899999976158142
2013-05-03,1.9600000381469727
2013-05-06,1.9700000286102295
2013-05-07,2.0199999809265137
2013-05-08,1.9900000095367432
2013-05-09,1.899999976158142
2013-05-10,1.8600000143051147
2013-05-13,1.899999976158142
2013-05-14,2.0799999237060547
2013-05-15,1.9900000095367432
2013-05-16,1.9299999475479126
2013-05-17,1.9600000381469727
2013-05-20,2.059999942779541
2013-05-21,2.009999990463257
2013-05-22,1.9500000476837158
2013-05-23,1.909999966621399
2013-05-24,1.9199999570846558
2013-05-28,1.9900000095367432
2013-05-29,1.9800000190734863
2013-05-30,1.9600000381469727
2013-05-31,1.9600000381469727
2013-06-03,1.940000057220459
2013-06-04,1.9500000476837158
2013-06-05,1.9600000381469727
2013-06-06,1.9500000476837158
2013-06-07,2.009999990463257
2013-06-10,2.049999952316284
2013-06-11,2.049999952316284
2013-06-12,2.0399999618530273
2013-06-13,2.0399999618530273
2013-06-14,2.0
2013-06-17,1.9800000190734863
2013-06-18,2.0
2013-06-19,1.9700000286102295
2013-06-20,1.9500000476837158
2013-06-21,1.8899999856948853
2013-06-24,1.9800000190734863
2013-06-25,1.9199999570846558
2013-06-26,1.9199999570846558
2013-06-27,1.940000057220459
2013-06-28,1.9299999475479126
2013-07-01,1.899999976158142
2013-07-02,1.9199999570846558
2013-07-03,1.9700000286102295
2013-07-05,2.0399999618530273
2013-07-08,2.069999933242798
2013-07-09,2.0899999141693115
2013-07-10,2.0999999046325684
2013-07-11,2.180000066757202
2013-07-12,2.319999933242798
2013-07-15,2.390000104904175
2013-07-16,2.4800000190734863
2013-07-17,2.549999952316284
2013-07-18,2.5799999237060547
2013-07-19,2.609999895095825
2013-07-22,2.6600000858306885
2013-07-23,2.630000114440918
2013-07-24,2.5399999618530273
2013-07-25,2.5899999141693115
2013-07-26,2.5399999618530273
2013-07-29,2.6700000762939453
2013-07-30,2.640000104904175
2013-07-31,2.640000104904175
2013-08-01,2.7200000286102295
2013-08-02,2.75
2013-08-05,2.75
2013-08-06,2.630000114440918
2013-08-07,3.0199999809265137
2013-08-08,3.049999952316284
2013-08-09,3.069999933242798
2013-08-12,3.2899999618530273
2013-08-13,3.299999952316284
2013-08-14,3.450000047683716
2013-08-15,3.390000104904175
2013-08-16,3.4600000381469727
2013-08-19,3.549999952316284
2013-08-20,3.5899999141693115
2013-08-21,3.609999895095825
2013-08-22,3.5899999141693115
2013-08-23,3.5799999237060547
2013-08-26,3.640000104904175
2013-08-27,3.440000057220459
2013-08-28,3.180000066757202
2013-08-29,3.2899999618530273
2013-08-30,3.430000066757202
2013-09-03,3.5199999809265137
2013-09-04,3.559999942779541
2013-09-05,3.559999942779541
2013-09-06,3.4100000858306885
2013-09-09,3.4200000762939453
2013-09-10,3.5299999713897705
2013-09-11,3.569999933242798
2013-09-12,3.6500000953674316
2013-09-13,3.6700000762939453
2013-09-16,3.859999895095825
2013-09-17,3.880000114440918
2013-09-18,3.930000066757202
2013-09-19,3.869999885559082
2013-09-20,3.9100000858306885
2013-09-23,4.03000020980835
2013-09-24,4.139999866485596
2013-09-25,4.239999771118164
2013-09-26,4.380000114440918
2013-09-27,4.369999885559082
2013-09-30,4.139999866485596
2013-10-01,4.289999961853027
2013-10-02,4.360000133514404
2013-10-03,4.260000228881836
2013-10-04,4.190000057220459
2013-10-07,4.150000095367432
2013-10-08,3.9800000190734863
2013-10-09,3.869999885559082
2013-10-10,4.0
2013-10-11,4.119999885559082
2013-10-14,4.090000152587891
2013-10-15,4.159999847412109
2013-10-16,4.369999885559082
2013-10-17,4.360000133514404
2013-10-18,4.480000019073486
2013-10-21,4.559999942779541
2013-10-22,4.550000190734863
2013-10-23,4.539999961853027
2013-10-24,4.550000190734863
2013-10-25,4.460000038146973
2013-10-28,4.199999809265137
2013-10-29,4.159999847412109
2013-10-30,4.230000019073486
2013-10-31,4.260000228881836
2013-11-01,4.320000171661377
2013-11-04,4.28000020980835
2013-11-05,4.269999980926514
2013-11-06,4.210000038146973
2013-11-07,4.03000020980835
2013-11-08,3.880000114440918
2013-11-11,3.640000104904175
2013-11-12,3.5399999618530273
2013-11-13,3.6500000953674316
2013-11-14,3.5399999618530273
2013-11-15,3.700000047683716
2013-11-18,3.690000057220459
2013-11-19,3.7899999618530273
2013-11-20,4.0
2013-11-21,4.190000057220459
2013-11-22,4.139999866485596
2013-11-25,4.070000171661377
2013-11-26,4.110000133514404
2013-11-27,4.139999866485596
2013-11-29,4.099999904632568
2013-12-02,4.039999961853027
2013-12-03,4.059999942779541
2013-12-04,4.039999961853027
2013-12-05,4.050000190734863
2013-12-06,4.050000190734863
2013-12-09,4.010000228881836
2013-12-10,3.869999885559082
2013-12-11,3.9800000190734863
2013-12-12,4.050000190734863
2013-12-13,4.119999885559082
2013-12-16,4.070000171661377
2013-12-17,4.019999980926514
2013-12-18,3.990000009536743
2013-12-19,3.9800000190734863
2013-12-20,3.990000009536743
2013-12-23,3.940000057220459
2013-12-24,4.170000076293945
2013-12-26,4.119999885559082
2013-12-27,4.130000114440918
2013-12-30,4.119999885559082
2013-12-31,4.239999771118164
2014-01-02,4.099999904632568
2014-01-03,4.039999961853027
2014-01-06,4.239999771118164
2014-01-07,4.579999923706055
2014-01-08,4.75
2014-01-09,4.78000020980835
2014-01-10,4.880000114440918
2014-01-13,4.96999979019165
2014-01-14,4.849999904632568
2014-01-15,4.929999828338623
2014-01-16,4.949999809265137
2014-01-17,4.960000038146973
2014-01-21,5.230000019073486
2014-01-22,5.409999847412109
2014-01-23,5.380000114440918
2014-01-24,5.309999942779541
2014-01-27,5.289999961853027
2014-01-28,5.449999809265137
2014-01-29,5.400000095367432
2014-01-30,5.440000057220459
2014-01-31,5.420000076293945
2014-02-03,5.400000095367432
2014-02-04,5.449999809265137
2014-02-05,5.420000076293945
2014-02-06,5.460000038146973
2014-02-07,5.429999828338623
2014-02-10,5.690000057220459
2014-02-11,5.599999904632568
2014-02-12,5.670000076293945
2014-02-13,5.619999885559082
2014-02-14,5.619999885559082
2014-02-18,5.599999904632568
2014-02-19,5.539999961853027
2014-02-20,5.380000114440918
2014-02-21,5.239999771118164
2014-02-24,4.78000020980835
2014-02-25,4.760000228881836
2014-02-26,4.880000114440918
2014-02-27,5.199999809265137
2014-02-28,5.230000019073486
2014-03-03,5.039999961853027
2014-03-04,5.010000228881836
2014-03-05,4.869999885559082
2014-03-06,4.71999979019165
2014-03-07,4.960000038146973
2014-03-10,5.130000114440918
2014-03-11,5.099999904632568
2014-03-12,5.059999942779541
2014-03-13,5.03000020980835
2014-03-14,4.949999809265137
2014-03-17,4.920000076293945
2014-03-18,4.96999979019165
2014-03-19,4.760000228881836
2014-03-20,4.820000171661377
2014-03-21,4.789999961853027
2014-03-24,4.679999828338623
2014-03-25,4.670000076293945
2014-03-26,4.800000190734863
2014-03-27,4.909999847412109
2014-03-28,4.809999942779541
2014-03-31,4.909999847412109
2014-04-01,4.960000038146973
2014-04-02,5.099999904632568
2014-04-03,5.190000057220459
2014-04-04,4.789999961853027
2014-04-07,4.840000152587891
2014-04-08,5.03000020980835
2014-04-09,5.010000228881836
2014-04-10,5.03000020980835
2014-04-11,4.829999923706055
2014-04-14,4.829999923706055
2014-04-15,4.739999771118164
2014-04-16,4.980000019073486
2014-04-17,5.199999809265137
2014-04-21,5.190000057220459
2014-04-22,5.190000057220459
2014-04-23,5.059999942779541
2014-04-24,5.099999904632568
2014-04-25,4.889999866485596
2014-04-28,4.860000133514404
2014-04-29,4.789999961853027
2014-04-30,4.949999809265137
2014-05-01,4.989999771118164
2014-05-02,5.110000133514404
2014-05-05,5.25
2014-05-06,5.210000038146973
2014-05-07,4.989999771118164
2014-05-08,4.989999771118164
2014-05-09,5.0
2014-05-12,4.940000057220459
2014-05-13,4.800000190734863
2014-05-14,4.75
2014-05-15,4.71999979019165
2014-05-16,4.630000114440918
2014-05-19,4.590000152587891
2014-05-20,4.550000190734863
2014-05-21,4.619999885559082
2014-05-22,4.659999847412109
2014-05-23,4.699999809265137
2014-05-27,4.769999980926514
2014-05-28,4.920000076293945
2014-05-29,4.980000019073486
2014-05-30,5.130000114440918
2014-06-02,5.159999847412109
2014-06-03,5.0
2014-06-04,4.96999979019165
2014-06-05,4.880000114440918
2014-06-06,4.980000019073486
2014-06-09,5.03000020980835
2014-06-10,4.960000038146973
2014-06-11,4.949999809265137
2014-06-12,4.849999904632568
2014-06-13,4.960000038146973
2014-06-16,5.010000228881836
2014-06-17,5.0
