,AY
2018-03-20,19.68000030517578
2018-03-21,19.670000076293945
2018-03-22,19.579999923706055
2018-03-23,19.329999923706055
2018-03-26,19.489999771118164
2018-03-27,19.65999984741211
2018-03-28,19.600000381469727
2018-03-29,19.579999923706055
2018-04-02,19.489999771118164
2018-04-03,19.829999923706055
2018-04-04,19.780000686645508
2018-04-05,19.969999313354492
2018-04-06,19.8799991607666
2018-04-09,19.8799991607666
2018-04-10,19.940000534057617
2018-04-11,19.920000076293945
2018-04-12,19.559999465942383
2018-04-13,19.579999923706055
2018-04-16,19.670000076293945
2018-04-17,20.25
2018-04-18,20.3700008392334
2018-04-19,20.170000076293945
2018-04-20,20.200000762939453
2018-04-23,20.344999313354492
2018-04-24,20.260000228881836
2018-04-25,20.149999618530273
2018-04-26,20.239999771118164
2018-04-27,20.200000762939453
2018-04-30,20.09000015258789
2018-05-01,19.889999389648438
2018-05-02,19.829999923706055
2018-05-03,19.81999969482422
2018-05-04,20.020000457763672
2018-05-07,20.1299991607666
2018-05-08,19.899999618530273
2018-05-09,19.850000381469727
2018-05-10,20.170000076293945
2018-05-11,20.110000610351562
2018-05-14,20.059999465942383
2018-05-15,19.950000762939453
2018-05-16,19.729999542236328
2018-05-17,19.479999542236328
2018-05-18,19.600000381469727
2018-05-21,19.479999542236328
2018-05-22,19.5
2018-05-23,19.510000228881836
2018-05-24,19.489999771118164
2018-05-25,19.459999084472656
2018-05-29,19.219999313354492
2018-05-30,19.1299991607666
2018-05-31,19.110000610351562
2018-06-01,18.959999084472656
2018-06-04,18.940000534057617
2018-06-05,18.989999771118164
2018-06-06,19.450000762939453
2018-06-07,19.780000686645508
2018-06-08,19.889999389648438
2018-06-11,20.010000228881836
2018-06-12,20.270000457763672
2018-06-13,20.200000762939453
2018-06-14,20.3799991607666
2018-06-15,20.229999542236328
2018-06-18,20.079999923706055
2018-06-19,19.969999313354492
2018-06-20,20.030000686645508
2018-06-21,20.1200008392334
2018-06-22,20.25
2018-06-25,20.3799991607666
2018-06-26,20.389999389648438
2018-06-27,20.200000762939453
2018-06-28,20.030000686645508
2018-06-29,20.18000030517578
2018-07-02,20.06999969482422
2018-07-03,20.31999969482422
2018-07-05,20.43000030517578
2018-07-06,20.940000534057617
2018-07-09,20.690000534057617
2018-07-10,20.920000076293945
2018-07-11,20.889999389648438
2018-07-12,20.8700008392334
2018-07-13,20.389999389648438
2018-07-16,20.31999969482422
2018-07-17,20.15999984741211
2018-07-18,20.09000015258789
2018-07-19,20.100000381469727
2018-07-20,19.93000030517578
2018-07-23,19.600000381469727
2018-07-24,19.75
2018-07-25,19.799999237060547
2018-07-26,20.040000915527344
2018-07-27,20.280000686645508
2018-07-30,20.40999984741211
2018-07-31,20.549999237060547
2018-08-01,20.56999969482422
2018-08-02,20.469999313354492
2018-08-03,20.635000228881836
2018-08-06,21.010000228881836
2018-08-07,20.760000228881836
2018-08-08,20.75
2018-08-09,20.81999969482422
2018-08-10,20.770000457763672
2018-08-13,20.450000762939453
2018-08-14,20.68000030517578
2018-08-15,20.75
2018-08-16,20.3700008392334
2018-08-17,20.600000381469727
2018-08-20,20.760000228881836
2018-08-21,20.809999465942383
2018-08-22,20.479999542236328
2018-08-23,20.690000534057617
2018-08-24,20.68000030517578
2018-08-27,20.719999313354492
2018-08-28,20.540000915527344
2018-08-29,20.739999771118164
2018-08-30,20.420000076293945
2018-08-31,20.635000228881836
2018-09-04,20.700000762939453
2018-09-05,20.56999969482422
2018-09-06,20.510000228881836
2018-09-07,20.399999618530273
2018-09-10,20.479999542236328
2018-09-11,20.600000381469727
2018-09-12,20.700000762939453
2018-09-13,20.709999084472656
2018-09-14,21.03499984741211
2018-09-17,20.829999923706055
2018-09-18,20.600000381469727
2018-09-19,20.600000381469727
2018-09-20,20.75
2018-09-21,20.459999084472656
2018-09-24,20.450000762939453
2018-09-25,20.329999923706055
2018-09-26,20.329999923706055
2018-09-27,20.540000915527344
2018-09-28,20.579999923706055
2018-10-01,20.469999313354492
2018-10-02,20.56999969482422
2018-10-03,20.489999771118164
2018-10-04,20.270000457763672
2018-10-05,20.280000686645508
2018-10-08,20.329999923706055
2018-10-09,20.25
2018-10-10,20.09000015258789
2018-10-11,19.790000915527344
2018-10-12,19.84000015258789
2018-10-15,19.844999313354492
2018-10-16,20.309999465942383
2018-10-17,20.100000381469727
2018-10-18,19.979999542236328
2018-10-19,20.170000076293945
2018-10-22,20.030000686645508
2018-10-23,19.6299991607666
2018-10-24,19.690000534057617
2018-10-25,19.600000381469727
2018-10-26,19.270000457763672
2018-10-29,19.559999465942383
2018-10-30,19.600000381469727
2018-10-31,19.610000610351562
2018-11-01,19.6299991607666
2018-11-02,19.309999465942383
2018-11-05,19.040000915527344
2018-11-06,20.149999618530273
2018-11-07,20.979999542236328
2018-11-08,20.829999923706055
2018-11-09,20.850000381469727
2018-11-12,20.479999542236328
2018-11-13,20.280000686645508
2018-11-14,19.780000686645508
2018-11-15,19.360000610351562
2018-11-16,19.860000610351562
2018-11-19,19.899999618530273
2018-11-20,19.489999771118164
2018-11-21,19.360000610351562
2018-11-23,19.219999313354492
2018-11-26,19.56999969482422
2018-11-27,19.530000686645508
2018-11-28,19.649999618530273
2018-11-29,19.510000228881836
2018-11-30,19.6200008392334
2018-12-03,19.860000610351562
2018-12-04,19.68000030517578
2018-12-06,19.649999618530273
2018-12-07,19.790000915527344
2018-12-10,19.860000610351562
2018-12-11,19.84000015258789
2018-12-12,19.889999389648438
2018-12-13,19.989999771118164
2018-12-14,19.940000534057617
2018-12-17,19.6299991607666
2018-12-18,19.420000076293945
2018-12-19,19.420000076293945
2018-12-20,19.329999923706055
2018-12-21,19.299999237060547
2018-12-24,18.959999084472656
2018-12-26,19.360000610351562
2018-12-27,19.280000686645508
2018-12-28,19.450000762939453
2018-12-31,19.600000381469727
2019-01-02,19.43000030517578
2019-01-03,19.3700008392334
2019-01-04,19.84000015258789
2019-01-07,19.5
2019-01-08,19.34000015258789
2019-01-09,19.399999618530273
2019-01-10,19.65999984741211
2019-01-11,19.639999389648438
2019-01-14,18.600000381469727
2019-01-15,18.3700008392334
2019-01-16,18.40999984741211
2019-01-17,18.190000534057617
2019-01-18,18.059999465942383
2019-01-22,17.969999313354492
2019-01-23,18.209999084472656
2019-01-24,18.600000381469727
2019-01-25,18.040000915527344
2019-01-28,18.360000610351562
2019-01-29,18.489999771118164
2019-01-30,17.989999771118164
2019-01-31,17.989999771118164
2019-02-01,17.790000915527344
2019-02-04,17.850000381469727
2019-02-05,17.729999542236328
2019-02-06,17.729999542236328
2019-02-07,17.6299991607666
2019-02-08,17.700000762939453
2019-02-11,17.899999618530273
2019-02-12,17.899999618530273
2019-02-13,17.6299991607666
2019-02-14,18.25
2019-02-15,18.90999984741211
2019-02-19,19.360000610351562
2019-02-20,19.420000076293945
2019-02-21,19.459999084472656
2019-02-22,19.549999237060547
2019-02-25,19.530000686645508
2019-02-26,19.610000610351562
2019-02-27,19.540000915527344
2019-02-28,19.959999084472656
2019-03-01,19.75
2019-03-04,19.989999771118164
2019-03-05,19.940000534057617
2019-03-06,20.030000686645508
2019-03-07,20.049999237060547
2019-03-08,19.989999771118164
2019-03-11,19.600000381469727
2019-03-12,19.489999771118164
2019-03-13,19.450000762939453
2019-03-14,19.420000076293945
2019-03-15,19.43000030517578
2019-03-18,19.360000610351562
2019-03-19,19.399999618530273
2019-03-20,19.3799991607666
2019-03-21,19.559999465942383
2019-03-22,19.600000381469727
2019-03-25,19.40999984741211
2019-03-26,19.549999237060547
2019-03-27,19.549999237060547
2019-03-28,19.5
2019-03-29,19.459999084472656
2019-04-01,19.34000015258789
2019-04-02,19.450000762939453
2019-04-03,19.75
2019-04-04,19.790000915527344
2019-04-05,19.920000076293945
2019-04-08,20.0
2019-04-09,20.049999237060547
2019-04-10,19.940000534057617
2019-04-11,20.049999237060547
2019-04-12,20.1299991607666
2019-04-15,20.170000076293945
2019-04-16,20.1299991607666
2019-04-17,20.0
2019-04-18,20.15999984741211
2019-04-22,20.110000610351562
2019-04-23,20.059999465942383
2019-04-24,20.190000534057617
2019-04-25,20.290000915527344
2019-04-26,20.3700008392334
2019-04-29,20.100000381469727
2019-04-30,20.489999771118164
2019-05-01,20.479999542236328
2019-05-02,20.530000686645508
2019-05-03,20.690000534057617
2019-05-06,20.549999237060547
2019-05-07,20.6299991607666
2019-05-08,20.260000228881836
2019-05-09,20.450000762939453
2019-05-10,20.700000762939453
2019-05-13,20.760000228881836
2019-05-14,20.799999237060547
2019-05-15,21.06999969482422
2019-05-16,21.0
2019-05-17,21.06999969482422
2019-05-20,21.530000686645508
2019-05-21,21.799999237060547
2019-05-22,21.899999618530273
2019-05-23,21.719999313354492
2019-05-24,21.760000228881836
2019-05-28,21.610000610351562
2019-05-29,21.5
2019-05-30,21.579999923706055
2019-05-31,21.450000762939453
2019-06-03,21.649999618530273
2019-06-04,21.700000762939453
2019-06-05,21.969999313354492
2019-06-06,22.190000534057617
2019-06-07,22.200000762939453
2019-06-10,21.93000030517578
2019-06-11,21.899999618530273
2019-06-12,21.950000762939453
2019-06-13,22.209999084472656
2019-06-14,22.489999771118164
2019-06-17,22.639999389648438
2019-06-18,22.6200008392334
2019-06-19,22.899999618530273
2019-06-20,23.25
2019-06-21,23.469999313354492
2019-06-24,23.3799991607666
2019-06-25,23.299999237060547
2019-06-26,22.639999389648438
2019-06-27,22.479999542236328
2019-06-28,22.670000076293945
2019-07-01,22.559999465942383
2019-07-02,22.920000076293945
2019-07-03,23.09000015258789
2019-07-05,23.18000030517578
2019-07-08,22.93000030517578
2019-07-09,22.940000534057617
2019-07-10,22.950000762939453
2019-07-11,23.040000915527344
2019-07-12,22.739999771118164
2019-07-15,22.59000015258789
2019-07-16,22.610000610351562
2019-07-17,22.790000915527344
2019-07-18,23.010000228881836
2019-07-19,23.010000228881836
2019-07-22,23.1200008392334
2019-07-23,22.8700008392334
2019-07-24,23.06999969482422
2019-07-25,23.110000610351562
2019-07-26,23.149999618530273
2019-07-29,23.170000076293945
2019-07-30,23.270000457763672
2019-07-31,23.190000534057617
2019-08-01,23.3799991607666
2019-08-02,23.450000762939453
2019-08-05,23.049999237060547
2019-08-06,23.200000762939453
2019-08-07,23.110000610351562
2019-08-08,23.489999771118164
2019-08-09,23.469999313354492
2019-08-12,23.479999542236328
2019-08-13,23.610000610351562
2019-08-14,23.389999389648438
2019-08-15,23.329999923706055
2019-08-16,23.56999969482422
2019-08-19,23.6200008392334
2019-08-20,23.729999542236328
2019-08-21,23.850000381469727
2019-08-22,23.899999618530273
2019-08-23,23.59000015258789
2019-08-26,23.90999984741211
2019-08-27,24.049999237060547
2019-08-28,24.100000381469727
2019-08-29,23.790000915527344
2019-08-30,23.790000915527344
2019-09-03,23.959999084472656
2019-09-04,24.139999389648438
2019-09-05,24.290000915527344
2019-09-06,24.329999923706055
2019-09-09,24.5
2019-09-10,24.280000686645508
2019-09-11,24.469999313354492
2019-09-12,24.420000076293945
2019-09-13,24.0
2019-09-16,23.989999771118164
2019-09-17,24.299999237060547
2019-09-18,24.399999618530273
2019-09-19,24.299999237060547
2019-09-20,24.040000915527344
2019-09-23,24.25
2019-09-24,24.170000076293945
2019-09-25,24.1299991607666
2019-09-26,23.979999542236328
2019-09-27,23.93000030517578
2019-09-30,24.09000015258789
2019-10-01,24.399999618530273
2019-10-02,24.190000534057617
2019-10-03,24.09000015258789
2019-10-04,24.219999313354492
2019-10-07,24.34000015258789
2019-10-08,24.3799991607666
2019-10-09,23.959999084472656
2019-10-10,24.295000076293945
2019-10-11,24.209999084472656
2019-10-14,23.979999542236328
2019-10-15,24.1200008392334
2019-10-16,23.950000762939453
2019-10-17,24.329999923706055
2019-10-18,24.459999084472656
2019-10-21,24.270000457763672
2019-10-22,24.239999771118164
2019-10-23,24.360000610351562
2019-10-24,24.149999618530273
2019-10-25,23.290000915527344
2019-10-28,23.209999084472656
2019-10-29,23.520000457763672
2019-10-30,23.920000076293945
2019-10-31,24.010000228881836
2019-11-01,24.05500030517578
2019-11-04,24.065000534057617
2019-11-05,24.020000457763672
2019-11-06,23.729999542236328
2019-11-07,24.030000686645508
2019-11-08,24.530000686645508
2019-11-11,24.69499969482422
2019-11-12,24.975000381469727
2019-11-13,25.18000030517578
2019-11-14,25.510000228881836
2019-11-15,25.790000915527344
2019-11-18,25.989999771118164
2019-11-19,25.719999313354492
2019-11-20,25.799999237060547
2019-11-21,25.780000686645508
2019-11-22,25.6200008392334
2019-11-25,25.90999984741211
2019-11-26,26.030000686645508
2019-11-27,25.739999771118164
2019-11-29,25.920000076293945
2019-12-02,25.540000915527344
2019-12-03,25.5
2019-12-04,25.639999389648438
2019-12-05,25.729999542236328
2019-12-06,25.690000534057617
2019-12-09,25.700000762939453
2019-12-10,25.56999969482422
2019-12-11,25.59000015258789
2019-12-12,25.440000534057617
2019-12-13,25.479999542236328
2019-12-16,25.809999465942383
2019-12-17,25.360000610351562
2019-12-18,25.8700008392334
2019-12-19,26.0
2019-12-20,26.030000686645508
2019-12-23,26.145000457763672
2019-12-24,26.200000762939453
2019-12-26,26.270000457763672
2019-12-27,26.25
2019-12-30,26.389999389648438
2019-12-31,26.389999389648438
2020-01-02,26.290000915527344
2020-01-03,26.520000457763672
2020-01-06,26.670000076293945
2020-01-07,26.469999313354492
2020-01-08,26.700000762939453
2020-01-09,26.799999237060547
2020-01-10,26.829999923706055
2020-01-13,27.0
2020-01-14,26.989999771118164
2020-01-15,27.350000381469727
2020-01-16,27.690000534057617
2020-01-17,27.799999237060547
2020-01-21,28.1200008392334
2020-01-22,27.959999084472656
2020-01-23,28.030000686645508
2020-01-24,28.434999465942383
2020-01-27,28.450000762939453
2020-01-28,28.079999923706055
2020-01-29,28.389999389648438
2020-01-30,28.770000457763672
2020-01-31,28.725000381469727
2020-02-03,29.010000228881836
2020-02-04,28.940000534057617
2020-02-05,28.729999542236328
2020-02-06,29.059999465942383
2020-02-07,28.989999771118164
2020-02-10,29.559999465942383
2020-02-11,30.450000762939453
2020-02-12,30.59000015258789
2020-02-13,31.06999969482422
2020-02-14,31.239999771118164
2020-02-18,31.510000228881836
2020-02-19,31.860000610351562
2020-02-20,32.04999923706055
2020-02-21,32.2400016784668
2020-02-24,32.13999938964844
2020-02-25,31.46500015258789
2020-02-26,31.239999771118164
2020-02-27,30.030000686645508
2020-02-28,28.90999984741211
2020-03-02,28.899999618530273
2020-03-03,28.81999969482422
2020-03-04,29.440000534057617
2020-03-05,28.639999389648438
2020-03-06,27.950000762939453
2020-03-09,26.290000915527344
2020-03-10,26.260000228881836
2020-03-11,24.8700008392334
2020-03-12,21.0
2020-03-13,22.40999984741211
2020-03-16,19.209999084472656
2020-03-17,23.1299991607666
2020-03-18,18.940000534057617
2020-03-19,19.639999389648438
2020-03-20,20.860000610351562
2020-03-23,18.899999618530273
2020-03-24,21.06999969482422
2020-03-25,21.90999984741211
2020-03-26,22.34000015258789
2020-03-27,22.0
2020-03-30,22.0
2020-03-31,22.299999237060547
2020-04-01,21.280000686645508
2020-04-02,21.489999771118164
2020-04-03,21.06999969482422
2020-04-06,22.170000076293945
2020-04-07,22.010000228881836
2020-04-08,22.100000381469727
2020-04-09,23.200000762939453
2020-04-13,23.270000457763672
2020-04-14,23.3799991607666
2020-04-15,23.049999237060547
2020-04-16,23.18000030517578
2020-04-17,23.610000610351562
2020-04-20,23.510000228881836
2020-04-21,23.059999465942383
2020-04-22,23.700000762939453
2020-04-23,23.770000457763672
2020-04-24,23.850000381469727
2020-04-27,24.200000762939453
2020-04-28,24.344999313354492
2020-04-29,24.389999389648438
2020-04-30,23.940000534057617
2020-05-01,23.299999237060547
2020-05-04,23.5
2020-05-05,23.6200008392334
2020-05-06,22.950000762939453
2020-05-07,22.799999237060547
2020-05-08,23.299999237060547
2020-05-11,23.5
2020-05-12,24.020000457763672
2020-05-13,23.610000610351562
2020-05-14,23.760000228881836
2020-05-15,23.34000015258789
2020-05-18,24.65999984741211
2020-05-19,25.010000228881836
2020-05-20,26.420000076293945
2020-05-21,26.459999084472656
2020-05-22,26.709999084472656
2020-05-26,26.440000534057617
2020-05-27,26.34000015258789
2020-05-28,26.34000015258789
2020-05-29,26.200000762939453
2020-06-01,26.440000534057617
2020-06-02,26.979999542236328
2020-06-03,27.5
2020-06-04,27.479999542236328
2020-06-05,27.799999237060547
2020-06-08,27.0
2020-06-09,27.219999313354492
2020-06-10,27.389999389648438
2020-06-11,26.40999984741211
2020-06-12,26.850000381469727
2020-06-15,26.959999084472656
2020-06-16,27.59000015258789
2020-06-17,28.260000228881836
2020-06-18,28.280000686645508
2020-06-19,27.969999313354492
2020-06-22,28.420000076293945
2020-06-23,28.459999084472656
2020-06-24,28.209999084472656
2020-06-25,28.3700008392334
2020-06-26,28.5
2020-06-29,28.84000015258789
2020-06-30,29.100000381469727
2020-07-01,29.709999084472656
2020-07-02,29.739999771118164
2020-07-06,29.530000686645508
2020-07-07,29.420000076293945
2020-07-08,29.84000015258789
2020-07-09,29.709999084472656
2020-07-10,29.6200008392334
2020-07-13,29.200000762939453
2020-07-14,28.6299991607666
2020-07-15,29.3799991607666
2020-07-16,28.860000610351562
2020-07-17,29.31999969482422
2020-07-20,29.520000457763672
2020-07-21,29.90999984741211
2020-07-22,29.969999313354492
2020-07-23,29.860000610351562
2020-07-24,29.6200008392334
2020-07-27,29.889999389648438
2020-07-28,30.15999984741211
2020-07-29,30.190000534057617
2020-07-30,30.31999969482422
2020-07-31,29.969999313354492
2020-08-03,30.299999237060547
2020-08-04,30.239999771118164
2020-08-05,30.010000228881836
2020-08-06,29.93000030517578
2020-08-07,30.030000686645508
2020-08-10,29.940000534057617
2020-08-11,29.739999771118164
2020-08-12,30.149999618530273
2020-08-13,30.31999969482422
2020-08-14,30.700000762939453
2020-08-17,30.90999984741211
2020-08-18,30.559999465942383
2020-08-19,30.270000457763672
2020-08-20,30.100000381469727
2020-08-21,30.25
2020-08-24,30.010000228881836
2020-08-25,30.5
2020-08-26,30.34000015258789
2020-08-27,30.489999771118164
2020-08-28,29.770000457763672
2020-08-31,30.030000686645508
2020-09-01,29.899999618530273
2020-09-02,29.969999313354492
2020-09-03,28.399999618530273
2020-09-04,28.290000915527344
2020-09-08,27.889999389648438
2020-09-09,27.799999237060547
2020-09-10,27.479999542236328
2020-09-11,27.299999237060547
2020-09-14,27.4950008392334
2020-09-15,27.8700008392334
2020-09-16,27.81999969482422
2020-09-17,27.540000915527344
2020-09-18,26.959999084472656
2020-09-21,27.09000015258789
2020-09-22,27.270000457763672
2020-09-23,26.850000381469727
2020-09-24,26.770000457763672
2020-09-25,27.31999969482422
2020-09-28,27.610000610351562
2020-09-29,28.104999542236328
2020-09-30,28.610000610351562
2020-10-01,28.440000534057617
2020-10-02,28.260000228881836
2020-10-05,29.719999313354492
2020-10-06,29.829999923706055
2020-10-07,30.3700008392334
2020-10-08,31.280000686645508
2020-10-09,30.040000915527344
2020-10-12,29.40999984741211
2020-10-13,29.510000228881836
2020-10-14,29.579999923706055
2020-10-15,29.559999465942383
2020-10-16,29.770000457763672
2020-10-19,29.725000381469727
2020-10-20,29.979999542236328
2020-10-21,29.760000228881836
2020-10-22,30.030000686645508
2020-10-23,30.3799991607666
2020-10-26,30.15999984741211
2020-10-27,29.889999389648438
2020-10-28,29.280000686645508
2020-10-29,29.610000610351562
2020-10-30,29.489999771118164
2020-11-02,30.270000457763672
2020-11-03,31.110000610351562
2020-11-04,30.65999984741211
2020-11-05,31.940000534057617
2020-11-06,33.25
2020-11-09,33.04999923706055
2020-11-10,33.18000030517578
2020-11-11,33.869998931884766
2020-11-12,33.43000030517578
2020-11-13,33.7599983215332
2020-11-16,34.29999923706055
2020-11-17,33.970001220703125
2020-11-18,33.68000030517578
2020-11-19,32.13999938964844
2020-11-20,32.349998474121094
2020-11-23,33.310001373291016
2020-11-24,34.88999938964844
2020-11-25,35.119998931884766
2020-11-27,35.189998626708984
2020-11-30,34.38999938964844
2020-12-01,35.43000030517578
2020-12-02,34.70000076293945
2020-12-03,34.70000076293945
2020-12-04,35.13999938964844
2020-12-07,35.2599983215332
2020-12-08,34.75
2020-12-09,33.209999084472656
2020-12-10,33.56999969482422
2020-12-11,33.349998474121094
2020-12-14,34.18000030517578
2020-12-15,35.970001220703125
2020-12-16,36.119998931884766
2020-12-17,36.47999954223633
2020-12-18,37.2400016784668
2020-12-21,37.11000061035156
2020-12-22,38.63999938964844
2020-12-23,40.86000061035156
2020-12-24,40.810001373291016
2020-12-28,37.84000015258789
2020-12-29,37.099998474121094
2020-12-30,37.63999938964844
2020-12-31,37.97999954223633
2021-01-04,39.290000915527344
2021-01-05,40.369998931884766
2021-01-06,44.16999816894531
2021-01-07,45.54999923706055
2021-01-08,46.15999984741211
2021-01-11,44.849998474121094
2021-01-12,44.459999084472656
2021-01-13,45.290000915527344
2021-01-14,45.130001068115234
2021-01-15,44.0
2021-01-19,44.06999969482422
2021-01-20,44.25
2021-01-21,46.41999816894531
2021-01-22,46.189998626708984
2021-01-25,45.7599983215332
2021-01-26,42.869998931884766
2021-01-27,39.54999923706055
2021-01-28,41.25
2021-01-29,41.349998474121094
2021-02-01,42.220001220703125
2021-02-02,42.88999938964844
2021-02-03,43.529998779296875
2021-02-04,43.34000015258789
2021-02-05,44.72999954223633
2021-02-08,43.84000015258789
2021-02-09,41.68000030517578
2021-02-10,42.0
2021-02-11,41.15999984741211
2021-02-12,39.95000076293945
2021-02-16,39.40999984741211
2021-02-17,39.45000076293945
2021-02-18,37.81999969482422
2021-02-19,38.04999923706055
2021-02-22,36.349998474121094
2021-02-23,35.880001068115234
2021-02-24,37.09000015258789
2021-02-25,35.97999954223633
2021-02-26,36.150001525878906
2021-03-01,37.060001373291016
2021-03-02,36.81999969482422
2021-03-03,34.5099983215332
2021-03-04,34.77000045776367
2021-03-05,35.15999984741211
2021-03-08,35.040000915527344
2021-03-09,37.119998931884766
2021-03-10,36.83000183105469
2021-03-11,37.209999084472656
2021-03-12,36.88999938964844
2021-03-15,37.459999084472656
2021-03-16,36.41999816894531
2021-03-17,34.939998626708984
2021-03-18,33.0099983215332
2021-03-19,32.59000015258789
2021-03-22,33.630001068115234
2021-03-23,33.43000030517578
2021-03-24,32.959999084472656
2021-03-25,32.869998931884766
2021-03-26,33.5099983215332
2021-03-29,33.619998931884766
2021-03-30,35.130001068115234
2021-03-31,36.630001068115234
2021-04-01,37.630001068115234
2021-04-05,36.400001525878906
2021-04-06,37.97999954223633
2021-04-07,36.540000915527344
2021-04-08,38.04999923706055
2021-04-09,38.810001373291016
2021-04-12,37.88999938964844
2021-04-13,38.40999984741211
2021-04-14,38.47999954223633
2021-04-15,38.459999084472656
2021-04-16,39.040000915527344
2021-04-19,36.369998931884766
2021-04-20,37.15999984741211
2021-04-21,38.0099983215332
2021-04-22,38.18000030517578
2021-04-23,39.25
2021-04-26,39.7599983215332
2021-04-27,40.20000076293945
2021-04-28,39.83000183105469
2021-04-29,39.45000076293945
2021-04-30,38.54999923706055
2021-05-03,37.66999816894531
2021-05-04,37.06999969482422
2021-05-05,36.560001373291016
2021-05-06,36.689998626708984
2021-05-07,36.04999923706055
2021-05-10,34.70000076293945
2021-05-11,34.790000915527344
2021-05-12,33.77000045776367
2021-05-13,34.47999954223633
2021-05-14,35.439998626708984
