,ANGI
2015-08-25,4.710000038146973
2015-08-26,4.820000171661377
2015-08-27,5.070000171661377
2015-08-28,5.210000038146973
2015-08-31,5.289999961853027
2015-09-01,5.090000152587891
2015-09-02,5.119999885559082
2015-09-03,5.019999980926514
2015-09-04,5.039999961853027
2015-09-08,5.210000038146973
2015-09-09,5.190000057220459
2015-09-10,5.210000038146973
2015-09-11,5.190000057220459
2015-09-14,5.239999771118164
2015-09-15,5.260000228881836
2015-09-16,5.269999980926514
2015-09-17,5.179999828338623
2015-09-18,5.179999828338623
2015-09-21,5.170000076293945
2015-09-22,5.150000095367432
2015-09-23,5.110000133514404
2015-09-24,5.150000095367432
2015-09-25,4.989999771118164
2015-09-28,5.059999942779541
2015-09-29,4.949999809265137
2015-09-30,5.039999961853027
2015-10-01,4.980000019073486
2015-10-02,5.25
2015-10-05,5.559999942779541
2015-10-06,5.570000171661377
2015-10-07,5.599999904632568
2015-10-08,5.929999828338623
2015-10-09,6.150000095367432
2015-10-12,5.78000020980835
2015-10-13,5.710000038146973
2015-10-14,5.840000152587891
2015-10-15,6.050000190734863
2015-10-16,6.039999961853027
2015-10-19,6.190000057220459
2015-10-20,6.230000019073486
2015-10-21,6.940000057220459
2015-10-22,6.989999771118164
2015-10-23,6.940000057220459
2015-10-26,7.409999847412109
2015-10-27,7.019999980926514
2015-10-28,7.159999847412109
2015-10-29,7.300000190734863
2015-10-30,7.730000019073486
2015-11-02,7.670000076293945
2015-11-03,7.590000152587891
2015-11-04,7.639999866485596
2015-11-05,7.5
2015-11-06,7.579999923706055
2015-11-09,7.989999771118164
2015-11-10,7.840000152587891
2015-11-11,7.920000076293945
2015-11-12,8.970000267028809
2015-11-13,9.789999961853027
2015-11-16,9.829999923706055
2015-11-17,9.960000038146973
2015-11-18,10.859999656677246
2015-11-19,10.300000190734863
2015-11-20,10.5
2015-11-23,10.479999542236328
2015-11-24,10.609999656677246
2015-11-25,10.720000267028809
2015-11-27,10.760000228881836
2015-11-30,10.8100004196167
2015-12-01,10.75
2015-12-02,10.579999923706055
2015-12-03,10.149999618530273
2015-12-04,10.029999732971191
2015-12-07,9.989999771118164
2015-12-08,9.970000267028809
2015-12-09,9.869999885559082
2015-12-10,9.979999542236328
2015-12-11,9.380000114440918
2015-12-14,9.069999694824219
2015-12-15,9.239999771118164
2015-12-16,9.300000190734863
2015-12-17,9.220000267028809
2015-12-18,8.989999771118164
2015-12-21,9.069999694824219
2015-12-22,9.09000015258789
2015-12-23,9.0
2015-12-24,9.460000038146973
2015-12-28,9.390000343322754
2015-12-29,9.380000114440918
2015-12-30,9.449999809265137
2015-12-31,9.350000381469727
2016-01-04,9.130000114440918
2016-01-05,9.489999771118164
2016-01-06,9.859999656677246
2016-01-07,9.390000343322754
2016-01-08,9.069999694824219
2016-01-11,9.170000076293945
2016-01-12,9.0600004196167
2016-01-13,9.010000228881836
2016-01-14,8.869999885559082
2016-01-15,8.59000015258789
2016-01-19,8.180000305175781
2016-01-20,8.1899995803833
2016-01-21,8.0600004196167
2016-01-22,8.15999984741211
2016-01-25,7.920000076293945
2016-01-26,8.0
2016-01-27,8.0
2016-01-28,8.300000190734863
2016-01-29,8.489999771118164
2016-02-01,8.600000381469727
2016-02-02,8.350000381469727
2016-02-03,9.479999542236328
2016-02-04,9.529999732971191
2016-02-05,9.4399995803833
2016-02-08,8.920000076293945
2016-02-09,8.9399995803833
2016-02-10,9.15999984741211
2016-02-11,9.520000457763672
2016-02-12,9.630000114440918
2016-02-16,9.600000381469727
2016-02-17,9.729999542236328
2016-02-18,9.65999984741211
2016-02-19,9.199999809265137
2016-02-22,9.34000015258789
2016-02-23,8.140000343322754
2016-02-24,8.34000015258789
2016-02-25,8.279999732971191
2016-02-26,8.819999694824219
2016-02-29,9.229999542236328
2016-03-01,8.449999809265137
2016-03-02,8.380000114440918
2016-03-03,8.600000381469727
2016-03-04,8.300000190734863
2016-03-07,8.34000015258789
2016-03-08,8.369999885559082
2016-03-09,8.3100004196167
2016-03-10,7.940000057220459
2016-03-11,8.170000076293945
2016-03-14,8.350000381469727
2016-03-15,7.889999866485596
2016-03-16,7.940000057220459
2016-03-17,8.130000114440918
2016-03-18,8.289999961853027
2016-03-21,8.069999694824219
2016-03-22,8.0600004196167
2016-03-23,8.0600004196167
2016-03-24,8.010000228881836
2016-03-28,8.010000228881836
2016-03-29,8.239999771118164
2016-03-30,8.399999618530273
2016-03-31,8.069999694824219
2016-04-01,8.180000305175781
2016-04-04,8.739999771118164
2016-04-05,8.369999885559082
2016-04-06,8.420000076293945
2016-04-07,8.149999618530273
2016-04-08,8.079999923706055
2016-04-11,7.940000057220459
2016-04-12,8.09000015258789
2016-04-13,7.96999979019165
2016-04-14,7.800000190734863
2016-04-15,7.900000095367432
2016-04-18,8.0
2016-04-19,7.75
2016-04-20,8.130000114440918
2016-04-21,8.130000114440918
2016-04-22,8.25
2016-04-25,8.279999732971191
2016-04-26,8.300000190734863
2016-04-27,8.449999809265137
2016-04-28,8.739999771118164
2016-04-29,8.75
2016-05-02,8.970000267028809
2016-05-03,8.75
2016-05-04,8.789999961853027
2016-05-05,8.609999656677246
2016-05-06,8.640000343322754
2016-05-09,8.880000114440918
2016-05-10,8.949999809265137
2016-05-11,8.710000038146973
2016-05-12,8.539999961853027
2016-05-13,8.59000015258789
2016-05-16,8.739999771118164
2016-05-17,8.550000190734863
2016-05-18,8.579999923706055
2016-05-19,8.510000228881836
2016-05-20,8.8100004196167
2016-05-23,8.6899995803833
2016-05-24,8.770000457763672
2016-05-25,8.8100004196167
2016-05-26,8.729999542236328
2016-05-27,8.760000228881836
2016-05-31,8.800000190734863
2016-06-01,8.800000190734863
2016-06-02,8.899999618530273
2016-06-03,8.850000381469727
2016-06-06,8.8100004196167
2016-06-07,8.859999656677246
2016-06-08,8.920000076293945
2016-06-09,8.859999656677246
2016-06-10,8.390000343322754
2016-06-13,8.010000228881836
2016-06-14,7.820000171661377
2016-06-15,7.78000020980835
2016-06-16,7.579999923706055
2016-06-17,7.409999847412109
2016-06-20,7.510000228881836
2016-06-21,7.570000171661377
2016-06-22,7.480000019073486
2016-06-23,7.53000020980835
2016-06-24,7.099999904632568
2016-06-27,6.570000171661377
2016-06-28,6.579999923706055
2016-06-29,6.550000190734863
2016-06-30,6.510000228881836
2016-07-01,6.489999771118164
2016-07-05,6.539999961853027
2016-07-06,6.510000228881836
2016-07-07,6.369999885559082
2016-07-08,6.449999809265137
2016-07-11,6.389999866485596
2016-07-12,6.619999885559082
2016-07-13,7.039999961853027
2016-07-14,6.869999885559082
2016-07-15,6.800000190734863
2016-07-18,6.760000228881836
2016-07-19,6.940000057220459
2016-07-20,6.860000133514404
2016-07-21,6.78000020980835
2016-07-22,6.949999809265137
2016-07-25,7.300000190734863
2016-07-26,7.599999904632568
2016-07-27,8.5
2016-07-28,8.489999771118164
2016-07-29,8.09000015258789
2016-08-01,8.149999618530273
2016-08-02,8.039999961853027
2016-08-03,8.010000228881836
2016-08-04,8.229999542236328
2016-08-05,8.359999656677246
2016-08-08,8.289999961853027
2016-08-09,8.430000305175781
2016-08-10,8.449999809265137
2016-08-11,8.40999984741211
2016-08-12,8.390000343322754
2016-08-15,8.40999984741211
2016-08-16,8.449999809265137
2016-08-17,8.609999656677246
2016-08-18,8.989999771118164
2016-08-19,9.699999809265137
2016-08-22,9.729999542236328
2016-08-23,9.979999542236328
2016-08-24,10.010000228881836
2016-08-25,10.020000457763672
2016-08-26,10.0
2016-08-29,10.010000228881836
2016-08-30,10.09000015258789
2016-08-31,10.15999984741211
2016-09-01,10.199999809265137
2016-09-02,10.350000381469727
2016-09-06,10.670000076293945
2016-09-07,10.420000076293945
2016-09-08,10.390000343322754
2016-09-09,9.84000015258789
2016-09-12,10.0
2016-09-13,9.979999542236328
2016-09-14,10.020000457763672
2016-09-15,10.0600004196167
2016-09-16,10.010000228881836
2016-09-19,10.09000015258789
2016-09-20,9.949999809265137
2016-09-21,10.109999656677246
2016-09-22,10.369999885559082
2016-09-23,10.25
2016-09-26,10.050000190734863
2016-09-27,10.260000228881836
2016-09-28,10.369999885559082
2016-09-29,10.1899995803833
2016-09-30,9.90999984741211
2016-10-03,9.6899995803833
2016-10-04,9.6899995803833
2016-10-05,9.75
2016-10-06,9.569999694824219
2016-10-07,9.149999618530273
2016-10-10,9.220000267028809
2016-10-11,8.869999885559082
2016-10-12,9.109999656677246
2016-10-13,8.899999618530273
2016-10-14,8.779999732971191
2016-10-17,8.569999694824219
2016-10-18,8.350000381469727
2016-10-19,8.229999542236328
2016-10-20,8.09000015258789
2016-10-21,8.050000190734863
2016-10-24,7.940000057220459
2016-10-25,7.809999942779541
2016-10-26,7.559999942779541
2016-10-27,7.599999904632568
2016-10-28,7.829999923706055
2016-10-31,7.699999809265137
2016-11-01,7.570000171661377
2016-11-02,7.590000152587891
2016-11-03,7.539999961853027
2016-11-04,7.789999961853027
2016-11-07,7.53000020980835
2016-11-08,7.5
2016-11-09,7.710000038146973
2016-11-10,7.71999979019165
2016-11-11,8.220000267028809
2016-11-14,8.5600004196167
2016-11-15,8.670000076293945
2016-11-16,8.579999923706055
2016-11-17,8.600000381469727
2016-11-18,8.829999923706055
2016-11-21,8.920000076293945
2016-11-22,8.979999542236328
2016-11-23,8.890000343322754
2016-11-25,8.65999984741211
2016-11-28,8.739999771118164
2016-11-29,8.75
2016-11-30,8.59000015258789
2016-12-01,8.149999618530273
2016-12-02,8.229999542236328
2016-12-05,8.420000076293945
2016-12-06,8.760000228881836
2016-12-07,8.979999542236328
2016-12-08,9.350000381469727
2016-12-09,9.170000076293945
2016-12-12,8.979999542236328
2016-12-13,9.069999694824219
2016-12-14,8.960000038146973
2016-12-15,9.039999961853027
2016-12-16,9.069999694824219
2016-12-19,9.15999984741211
2016-12-20,8.84000015258789
2016-12-21,8.550000190734863
2016-12-22,8.270000457763672
2016-12-23,8.270000457763672
2016-12-27,8.619999885559082
2016-12-28,8.329999923706055
2016-12-29,8.180000305175781
2016-12-30,8.229999542236328
2017-01-03,8.130000114440918
2017-01-04,8.170000076293945
2017-01-05,8.140000343322754
2017-01-06,8.010000228881836
2017-01-09,8.069999694824219
2017-01-10,8.319999694824219
2017-01-11,8.180000305175781
2017-01-12,7.840000152587891
2017-01-13,7.909999847412109
2017-01-17,7.429999828338623
2017-01-18,7.519999980926514
2017-01-19,7.380000114440918
2017-01-20,7.340000152587891
2017-01-23,7.25
2017-01-24,7.230000019073486
2017-01-25,7.150000095367432
2017-01-26,7.019999980926514
2017-01-27,6.980000019073486
2017-01-30,6.539999961853027
2017-01-31,6.269999980926514
2017-02-01,6.550000190734863
2017-02-02,6.429999828338623
2017-02-03,6.420000076293945
2017-02-06,6.329999923706055
2017-02-07,6.260000228881836
2017-02-08,6.449999809265137
2017-02-09,6.380000114440918
2017-02-10,6.300000190734863
2017-02-13,6.050000190734863
2017-02-14,6.309999942779541
2017-02-15,5.739999771118164
2017-02-16,5.78000020980835
2017-02-17,5.760000228881836
2017-02-21,5.769999980926514
2017-02-22,5.699999809265137
2017-02-23,5.53000020980835
2017-02-24,5.489999771118164
2017-02-27,5.550000190734863
2017-02-28,5.329999923706055
2017-03-01,5.46999979019165
2017-03-02,5.809999942779541
2017-03-03,5.53000020980835
2017-03-06,5.610000133514404
2017-03-07,5.619999885559082
2017-03-08,5.5
2017-03-09,5.460000038146973
2017-03-10,5.630000114440918
2017-03-13,5.570000171661377
2017-03-14,5.380000114440918
2017-03-15,5.46999979019165
2017-03-16,5.679999828338623
2017-03-17,5.650000095367432
2017-03-20,5.800000190734863
2017-03-21,5.710000038146973
2017-03-22,5.599999904632568
2017-03-23,5.559999942779541
2017-03-24,5.650000095367432
2017-03-27,5.699999809265137
2017-03-28,5.619999885559082
2017-03-29,5.670000076293945
2017-03-30,5.75
2017-03-31,5.699999809265137
2017-04-03,6.039999961853027
2017-04-04,5.800000190734863
2017-04-05,5.909999847412109
2017-04-06,6.0
2017-04-07,5.590000152587891
2017-04-10,5.610000133514404
2017-04-11,5.659999847412109
2017-04-12,5.539999961853027
2017-04-13,5.289999961853027
2017-04-17,5.510000228881836
2017-04-18,5.610000133514404
2017-04-19,5.840000152587891
2017-04-20,5.769999980926514
2017-04-21,5.880000114440918
2017-04-24,6.059999942779541
2017-04-25,6.039999961853027
2017-04-26,6.079999923706055
2017-04-27,5.949999809265137
2017-04-28,5.880000114440918
2017-05-01,5.889999866485596
2017-05-02,9.510000228881836
2017-05-03,10.329999923706055
2017-05-04,10.579999923706055
2017-05-05,10.710000038146973
2017-05-08,10.850000381469727
2017-05-09,11.119999885559082
2017-05-10,11.739999771118164
2017-05-11,11.729999542236328
2017-05-12,11.630000114440918
2017-05-15,11.449999809265137
2017-05-16,11.710000038146973
2017-05-17,11.449999809265137
2017-05-18,11.460000038146973
2017-05-19,11.239999771118164
2017-05-22,11.40999984741211
2017-05-23,11.390000343322754
2017-05-24,11.8100004196167
2017-05-25,11.979999542236328
2017-05-26,11.829999923706055
2017-05-30,11.710000038146973
2017-05-31,12.039999961853027
2017-06-01,12.3100004196167
2017-06-02,12.359999656677246
2017-06-05,12.010000228881836
2017-06-06,11.970000267028809
2017-06-07,11.9399995803833
2017-06-08,12.020000457763672
2017-06-09,11.460000038146973
2017-06-12,11.569999694824219
2017-06-13,11.5600004196167
2017-06-14,11.699999809265137
2017-06-15,11.819999694824219
2017-06-16,12.199999809265137
2017-06-19,12.25
2017-06-20,12.180000305175781
2017-06-21,12.510000228881836
2017-06-22,12.5
2017-06-23,12.449999809265137
2017-06-26,12.510000228881836
2017-06-27,12.15999984741211
2017-06-28,12.8100004196167
2017-06-29,12.649999618530273
2017-06-30,12.789999961853027
2017-07-03,12.90999984741211
2017-07-05,12.899999618530273
2017-07-06,12.670000076293945
2017-07-07,12.770000457763672
2017-07-10,12.729999542236328
2017-07-11,12.8100004196167
2017-07-12,12.670000076293945
2017-07-13,12.640000343322754
2017-07-14,12.479999542236328
2017-07-17,12.670000076293945
2017-07-18,12.760000228881836
2017-07-19,12.59000015258789
2017-07-20,12.5600004196167
2017-07-21,12.520000457763672
2017-07-24,12.600000381469727
2017-07-25,12.550000190734863
2017-07-26,12.479999542236328
2017-07-27,12.579999923706055
2017-07-28,12.489999771118164
2017-07-31,11.979999542236328
2017-08-01,11.880000114440918
2017-08-02,11.550000190734863
2017-08-03,12.59000015258789
2017-08-04,12.140000343322754
2017-08-07,11.920000076293945
2017-08-08,11.75
2017-08-09,11.989999771118164
2017-08-10,11.579999923706055
2017-08-11,11.729999542236328
2017-08-14,11.460000038146973
2017-08-15,11.5
2017-08-16,11.619999885559082
2017-08-17,11.800000190734863
2017-08-18,12.020000457763672
2017-08-21,12.210000038146973
2017-08-22,12.199999809265137
2017-08-23,12.319999694824219
2017-08-24,12.300000190734863
2017-08-25,12.170000076293945
2017-08-28,11.869999885559082
2017-08-29,11.890000343322754
2017-08-30,11.600000381469727
2017-08-31,12.15999984741211
2017-09-01,11.970000267028809
2017-09-05,11.789999961853027
2017-09-06,12.029999732971191
2017-09-07,11.960000038146973
2017-09-08,12.130000114440918
2017-09-11,12.539999961853027
2017-09-12,12.5600004196167
2017-09-13,12.34000015258789
2017-09-14,12.100000381469727
2017-09-15,11.680000305175781
2017-09-18,11.59000015258789
2017-09-19,11.430000305175781
2017-09-20,11.899999618530273
2017-09-21,12.199999809265137
2017-09-22,12.630000114440918
2017-09-25,12.369999885559082
2017-09-26,12.399999618530273
2017-09-27,12.520000457763672
2017-09-28,12.800000190734863
2017-09-29,12.460000038146973
2017-10-02,12.760000228881836
2017-10-03,12.569999694824219
2017-10-04,11.8100004196167
2017-10-05,11.65999984741211
2017-10-06,11.699999809265137
2017-10-09,11.550000190734863
2017-10-10,11.550000190734863
2017-10-11,11.930000305175781
2017-10-12,11.930000305175781
2017-10-13,11.930000305175781
2017-10-16,11.850000381469727
2017-10-17,11.8100004196167
2017-10-18,12.039999961853027
2017-10-19,12.079999923706055
2017-10-20,12.039999961853027
2017-10-23,11.989999771118164
2017-10-24,11.869999885559082
2017-10-25,11.90999984741211
2017-10-26,11.90999984741211
2017-10-27,12.220000267028809
2017-10-30,12.239999771118164
2017-10-31,12.5
2017-11-01,12.369999885559082
2017-11-02,12.319999694824219
2017-11-03,12.130000114440918
2017-11-06,12.09000015258789
2017-11-07,12.220000267028809
2017-11-08,11.739999771118164
2017-11-09,11.319999694824219
2017-11-10,11.449999809265137
2017-11-13,11.569999694824219
2017-11-14,11.859999656677246
2017-11-15,11.729999542236328
2017-11-16,11.75
2017-11-17,11.859999656677246
2017-11-20,11.899999618530273
2017-11-21,11.869999885559082
2017-11-22,11.880000114440918
2017-11-24,11.979999542236328
2017-11-27,11.8100004196167
2017-11-28,11.930000305175781
2017-11-29,11.449999809265137
2017-11-30,11.579999923706055
2017-12-01,11.510000228881836
2017-12-04,11.09000015258789
2017-12-05,11.020000457763672
2017-12-06,10.850000381469727
2017-12-07,11.050000190734863
2017-12-08,11.039999961853027
2017-12-11,10.8100004196167
2017-12-12,10.550000190734863
2017-12-13,10.600000381469727
2017-12-14,10.539999961853027
2017-12-15,10.609999656677246
2017-12-18,10.75
2017-12-19,10.800000190734863
2017-12-20,11.020000457763672
2017-12-21,11.029999732971191
2017-12-22,11.079999923706055
2017-12-26,10.90999984741211
2017-12-27,10.8100004196167
2017-12-28,10.5600004196167
2017-12-29,10.460000038146973
2018-01-02,11.420000076293945
2018-01-03,12.029999732971191
2018-01-04,12.1899995803833
2018-01-05,12.760000228881836
2018-01-08,12.59000015258789
2018-01-09,12.779999732971191
2018-01-10,12.609999656677246
2018-01-11,12.760000228881836
2018-01-12,12.90999984741211
2018-01-16,12.800000190734863
2018-01-17,13.050000190734863
2018-01-18,13.109999656677246
2018-01-19,13.25
2018-01-22,13.3100004196167
2018-01-23,13.59000015258789
2018-01-24,13.550000190734863
2018-01-25,13.5600004196167
2018-01-26,13.649999618530273
2018-01-29,13.539999961853027
2018-01-30,13.59000015258789
2018-01-31,13.359999656677246
2018-02-01,13.40999984741211
2018-02-02,13.319999694824219
2018-02-05,13.0600004196167
2018-02-06,13.550000190734863
2018-02-07,13.609999656677246
2018-02-08,13.350000381469727
2018-02-09,13.3100004196167
2018-02-12,13.619999885559082
2018-02-13,13.890000343322754
2018-02-14,14.1899995803833
2018-02-15,13.84000015258789
2018-02-16,14.020000457763672
2018-02-20,14.600000381469727
2018-02-21,15.0600004196167
2018-02-22,14.970000267028809
2018-02-23,14.800000190734863
2018-02-26,15.020000457763672
2018-02-27,14.970000267028809
2018-02-28,14.789999961853027
2018-03-01,14.899999618530273
2018-03-02,15.0600004196167
2018-03-05,15.15999984741211
2018-03-06,15.3100004196167
2018-03-07,15.270000457763672
2018-03-08,15.1899995803833
2018-03-09,15.5600004196167
2018-03-12,15.649999618530273
2018-03-13,15.170000076293945
2018-03-14,14.949999809265137
2018-03-15,15.279999732971191
2018-03-16,15.020000457763672
2018-03-19,14.430000305175781
2018-03-20,14.430000305175781
2018-03-21,14.449999809265137
2018-03-22,14.079999923706055
2018-03-23,14.09000015258789
2018-03-26,14.170000076293945
2018-03-27,13.520000457763672
2018-03-28,13.529999732971191
2018-03-29,13.579999923706055
2018-04-02,13.300000190734863
2018-04-03,13.390000343322754
2018-04-04,13.510000228881836
2018-04-05,13.619999885559082
2018-04-06,13.319999694824219
2018-04-09,13.15999984741211
2018-04-10,13.489999771118164
2018-04-11,13.329999923706055
2018-04-12,13.710000038146973
2018-04-13,13.609999656677246
2018-04-16,13.4399995803833
2018-04-17,13.779999732971191
2018-04-18,14.1899995803833
2018-04-19,14.119999885559082
2018-04-20,13.90999984741211
2018-04-23,13.829999923706055
2018-04-24,13.649999618530273
2018-04-25,13.40999984741211
2018-04-26,13.529999732971191
2018-04-27,13.420000076293945
2018-04-30,13.359999656677246
2018-05-01,13.279999732971191
2018-05-02,13.430000305175781
2018-05-03,13.3100004196167
2018-05-04,13.25
2018-05-07,13.680000305175781
2018-05-08,14.0600004196167
2018-05-09,14.329999923706055
2018-05-10,14.180000305175781
2018-05-11,14.5
2018-05-14,14.300000190734863
2018-05-15,14.140000343322754
2018-05-16,14.15999984741211
2018-05-17,14.039999961853027
2018-05-18,14.130000114440918
2018-05-21,14.59000015258789
2018-05-22,15.0600004196167
2018-05-23,15.220000267028809
2018-05-24,15.140000343322754
2018-05-25,15.109999656677246
2018-05-29,15.229999542236328
2018-05-30,15.329999923706055
2018-05-31,15.0600004196167
2018-06-01,15.270000457763672
2018-06-04,15.5
2018-06-05,15.739999771118164
2018-06-06,16.059999465942383
2018-06-07,15.90999984741211
2018-06-08,16.020000457763672
2018-06-11,15.699999809265137
2018-06-12,15.949999809265137
2018-06-13,15.779999732971191
2018-06-14,15.859999656677246
2018-06-15,16.06999969482422
2018-06-18,16.329999923706055
2018-06-19,16.229999542236328
2018-06-20,16.190000534057617
2018-06-21,15.84000015258789
2018-06-22,15.210000038146973
2018-06-25,15.0
2018-06-26,15.0
2018-06-27,14.930000305175781
2018-06-28,15.079999923706055
2018-06-29,15.380000114440918
2018-07-02,15.65999984741211
2018-07-03,15.779999732971191
2018-07-05,16.1299991607666
2018-07-06,16.18000030517578
2018-07-09,16.440000534057617
2018-07-10,16.079999923706055
2018-07-11,16.18000030517578
2018-07-12,16.399999618530273
2018-07-13,16.3700008392334
2018-07-16,16.420000076293945
2018-07-17,16.450000762939453
2018-07-18,16.56999969482422
2018-07-19,16.520000457763672
2018-07-20,16.670000076293945
2018-07-23,16.8700008392334
2018-07-24,16.34000015258789
2018-07-25,16.979999542236328
2018-07-26,16.90999984741211
2018-07-27,16.200000762939453
2018-07-30,15.489999771118164
2018-07-31,15.710000038146973
2018-08-01,15.300000190734863
2018-08-02,15.819999694824219
2018-08-03,16.040000915527344
2018-08-06,16.360000610351562
2018-08-07,16.170000076293945
2018-08-08,15.960000038146973
2018-08-09,18.190000534057617
2018-08-10,19.65999984741211
2018-08-13,19.309999465942383
2018-08-14,20.1299991607666
2018-08-15,19.75
2018-08-16,19.459999084472656
2018-08-17,19.450000762939453
2018-08-20,19.540000915527344
2018-08-21,20.219999313354492
2018-08-22,21.079999923706055
2018-08-23,21.850000381469727
2018-08-24,21.989999771118164
2018-08-27,22.280000686645508
2018-08-28,21.920000076293945
2018-08-29,21.889999389648438
2018-08-30,21.450000762939453
2018-08-31,21.65999984741211
2018-09-04,21.309999465942383
2018-09-05,20.829999923706055
2018-09-06,21.34000015258789
2018-09-07,21.59000015258789
2018-09-10,21.559999465942383
2018-09-11,22.18000030517578
2018-09-12,22.479999542236328
2018-09-13,23.31999969482422
2018-09-14,23.260000228881836
2018-09-17,22.190000534057617
2018-09-18,23.239999771118164
2018-09-19,22.8700008392334
2018-09-20,23.110000610351562
2018-09-21,22.549999237060547
2018-09-24,22.420000076293945
2018-09-25,22.639999389648438
2018-09-26,22.979999542236328
2018-09-27,22.950000762939453
2018-09-28,23.479999542236328
2018-10-01,22.260000228881836
2018-10-02,21.989999771118164
2018-10-03,22.190000534057617
2018-10-04,21.59000015258789
2018-10-05,21.709999084472656
2018-10-08,20.780000686645508
2018-10-09,19.90999984741211
2018-10-10,18.969999313354492
2018-10-11,18.8799991607666
2018-10-12,19.209999084472656
2018-10-15,18.90999984741211
2018-10-16,19.68000030517578
2018-10-17,19.610000610351562
2018-10-18,19.360000610351562
2018-10-19,19.309999465942383
2018-10-22,19.229999542236328
2018-10-23,19.34000015258789
2018-10-24,18.579999923706055
2018-10-25,19.479999542236328
2018-10-26,18.6200008392334
2018-10-29,18.6299991607666
2018-10-30,19.15999984741211
2018-10-31,19.139999389648438
2018-11-01,19.510000228881836
2018-11-02,19.079999923706055
2018-11-05,18.68000030517578
2018-11-06,19.06999969482422
2018-11-07,19.079999923706055
2018-11-08,17.889999389648438
2018-11-09,17.959999084472656
2018-11-12,17.690000534057617
2018-11-13,18.299999237060547
2018-11-14,17.959999084472656
2018-11-15,18.5
2018-11-16,18.549999237060547
2018-11-19,16.84000015258789
2018-11-20,17.260000228881836
2018-11-21,17.719999313354492
2018-11-23,17.450000762939453
2018-11-26,17.600000381469727
2018-11-27,17.299999237060547
2018-11-28,17.530000686645508
2018-11-29,17.690000534057617
2018-11-30,17.530000686645508
2018-12-03,17.639999389648438
2018-12-04,17.020000457763672
2018-12-06,16.75
2018-12-07,16.270000457763672
2018-12-10,16.690000534057617
2018-12-11,16.6200008392334
2018-12-12,17.100000381469727
2018-12-13,16.790000915527344
2018-12-14,16.540000915527344
2018-12-17,15.640000343322754
2018-12-18,15.649999618530273
2018-12-19,15.949999809265137
2018-12-20,15.279999732971191
2018-12-21,14.050000190734863
2018-12-24,14.4399995803833
2018-12-26,15.710000038146973
2018-12-27,16.059999465942383
2018-12-28,16.09000015258789
2018-12-31,16.06999969482422
2019-01-02,15.779999732971191
2019-01-03,14.899999618530273
2019-01-04,15.800000190734863
2019-01-07,15.420000076293945
2019-01-08,15.40999984741211
2019-01-09,15.329999923706055
2019-01-10,15.279999732971191
2019-01-11,15.079999923706055
2019-01-14,14.880000114440918
2019-01-15,16.030000686645508
2019-01-16,15.920000076293945
2019-01-17,16.139999389648438
2019-01-18,16.5
2019-01-22,15.970000267028809
2019-01-23,16.079999923706055
2019-01-24,16.290000915527344
2019-01-25,16.3799991607666
2019-01-28,16.34000015258789
2019-01-29,15.890000343322754
2019-01-30,16.549999237060547
2019-01-31,17.0
2019-02-01,16.940000534057617
2019-02-04,17.25
2019-02-05,16.829999923706055
2019-02-06,16.6299991607666
2019-02-07,17.030000686645508
2019-02-08,16.719999313354492
2019-02-11,17.059999465942383
2019-02-12,17.25
2019-02-13,17.079999923706055
2019-02-14,17.110000610351562
2019-02-15,16.84000015258789
2019-02-19,16.530000686645508
2019-02-20,16.450000762939453
2019-02-21,16.219999313354492
2019-02-22,16.459999084472656
2019-02-25,16.459999084472656
2019-02-26,16.56999969482422
2019-02-27,16.610000610351562
2019-02-28,16.420000076293945
2019-03-01,16.3799991607666
2019-03-04,16.190000534057617
2019-03-05,16.3799991607666
2019-03-06,16.25
2019-03-07,16.049999237060547
2019-03-08,16.030000686645508
2019-03-11,15.979999542236328
2019-03-12,16.010000228881836
2019-03-13,16.100000381469727
2019-03-14,15.800000190734863
2019-03-15,15.869999885559082
2019-03-18,15.970000267028809
2019-03-19,16.3799991607666
2019-03-20,16.1200008392334
2019-03-21,16.549999237060547
2019-03-22,16.530000686645508
2019-03-25,16.030000686645508
2019-03-26,15.8100004196167
2019-03-27,15.5
2019-03-28,15.539999961853027
2019-03-29,15.4399995803833
2019-04-01,15.569999694824219
2019-04-02,15.5600004196167
2019-04-03,15.59000015258789
2019-04-04,15.229999542236328
2019-04-05,15.40999984741211
2019-04-08,15.529999732971191
2019-04-09,15.5
2019-04-10,15.619999885559082
2019-04-11,15.720000267028809
2019-04-12,15.760000228881836
2019-04-15,15.65999984741211
2019-04-16,15.5
2019-04-17,16.010000228881836
2019-04-18,15.829999923706055
2019-04-22,16.209999084472656
2019-04-23,16.84000015258789
2019-04-24,16.709999084472656
2019-04-25,16.190000534057617
2019-04-26,16.31999969482422
2019-04-29,17.079999923706055
2019-04-30,17.3799991607666
2019-05-01,17.969999313354492
2019-05-02,17.969999313354492
2019-05-03,18.489999771118164
2019-05-06,18.549999237060547
2019-05-07,18.309999465942383
2019-05-08,18.059999465942383
2019-05-09,16.5
2019-05-10,16.0
2019-05-13,14.979999542236328
2019-05-14,15.109999656677246
2019-05-15,15.430000305175781
2019-05-16,15.609999656677246
2019-05-17,15.1899995803833
2019-05-20,14.600000381469727
2019-05-21,14.899999618530273
2019-05-22,14.609999656677246
2019-05-23,14.3100004196167
2019-05-24,14.430000305175781
2019-05-28,14.470000267028809
2019-05-29,14.15999984741211
