,ESGU
2020-09-10,75.80000305175781
2020-09-11,75.81999969482422
2020-09-14,76.8499984741211
2020-09-15,77.31999969482422
2020-09-16,76.9800033569336
2020-09-17,76.30999755859375
2020-09-18,75.52999877929688
2020-09-21,74.80999755859375
2020-09-22,75.48999786376953
2020-09-23,73.37999725341797
2020-09-24,73.4800033569336
2020-09-25,74.87000274658203
2020-09-28,76.08000183105469
2020-09-29,75.66999816894531
2020-09-30,76.20999908447266
2020-10-01,76.69999694824219
2020-10-02,76.05000305175781
2020-10-05,77.37000274658203
2020-10-06,76.37000274658203
2020-10-07,77.72000122070312
2020-10-08,78.37999725341797
2020-10-09,79.11000061035156
2020-10-12,80.31999969482422
2020-10-13,79.9000015258789
2020-10-14,79.45999908447266
2020-10-15,79.38999938964844
2020-10-16,79.31999969482422
2020-10-19,78.12999725341797
2020-10-20,78.38999938964844
2020-10-21,78.20999908447266
2020-10-22,78.66000366210938
2020-10-23,78.83000183105469
2020-10-26,77.38999938964844
2020-10-27,77.23999786376953
2020-10-28,74.58000183105469
2020-10-29,75.31999969482422
2020-10-30,74.43000030517578
2020-11-02,75.2699966430664
2020-11-03,76.63999938964844
2020-11-04,78.31999969482422
2020-11-05,79.97000122070312
2020-11-06,80.05999755859375
2020-11-09,80.87999725341797
2020-11-10,80.68000030517578
2020-11-11,81.31999969482422
2020-11-12,80.58000183105469
2020-11-13,81.63999938964844
2020-11-16,82.62000274658203
2020-11-17,82.30999755859375
2020-11-18,81.45999908447266
2020-11-19,81.9000015258789
2020-11-20,81.37999725341797
2020-11-23,81.94000244140625
2020-11-24,83.22000122070312
2020-11-25,83.20999908447266
2020-11-27,83.56999969482422
2020-11-30,83.16000366210938
2020-12-01,83.9800033569336
2020-12-02,84.08999633789062
2020-12-03,84.06999969482422
2020-12-04,84.86000061035156
2020-12-07,84.77999877929688
2020-12-08,85.08000183105469
2020-12-09,84.19000244140625
2020-12-10,84.23999786376953
2020-12-11,84.11000061035156
2020-12-14,83.56999969482422
2020-12-15,84.6500015258789
2020-12-16,84.73999786376953
2020-12-17,85.41000366210938
2020-12-18,85.16000366210938
2020-12-21,84.87999725341797
2020-12-22,84.83999633789062
2020-12-23,84.83999633789062
2020-12-24,85.16999816894531
2020-12-28,85.70999908447266
2020-12-29,85.5199966430664
2020-12-30,85.6500015258789
2020-12-31,86.02999877929688
2021-01-04,84.88999938964844
2021-01-05,85.48999786376953
2021-01-06,85.94000244140625
2021-01-07,87.30000305175781
2021-01-08,87.86000061035156
2021-01-11,87.30000305175781
2021-01-12,87.4000015258789
2021-01-13,87.62000274658203
2021-01-14,87.33999633789062
2021-01-15,86.6500015258789
2021-01-19,87.38999938964844
2021-01-20,88.62000274658203
2021-01-21,88.69999694824219
2021-01-22,88.44000244140625
2021-01-25,88.76000213623047
2021-01-26,88.61000061035156
2021-01-27,86.37000274658203
2021-01-28,87.20999908447266
2021-01-29,85.56999969482422
2021-02-01,86.94000244140625
2021-02-02,88.22000122070312
2021-02-03,88.30000305175781
2021-02-04,89.31999969482422
2021-02-05,89.72000122070312
2021-02-08,90.37999725341797
2021-02-09,90.30000305175781
2021-02-10,90.3499984741211
2021-02-11,90.52999877929688
2021-02-12,90.97000122070312
2021-02-16,90.87000274658203
2021-02-17,90.76000213623047
2021-02-18,90.38999938964844
2021-02-19,90.20999908447266
2021-02-22,89.43000030517578
2021-02-23,89.47000122070312
2021-02-24,90.33999633789062
2021-02-25,88.0999984741211
2021-02-26,87.7300033569336
2021-03-01,89.9000015258789
2021-03-02,89.08999633789062
2021-03-03,87.7300033569336
2021-03-04,86.44000244140625
2021-03-05,88.08999633789062
2021-03-08,87.5199966430664
2021-03-09,88.91999816894531
2021-03-10,89.41000366210938
2021-03-11,90.41999816894531
2021-03-12,90.55999755859375
2021-03-15,91.19999694824219
2021-03-16,90.9800033569336
2021-03-17,91.26000213623047
2021-03-18,89.80000305175781
2021-03-19,89.7300033569336
2021-03-22,90.4800033569336
2021-03-23,89.79000091552734
2021-03-24,89.12000274658203
2021-03-25,89.33999633789062
2021-03-26,90.80000305175781
2021-03-29,90.5999984741211
2021-03-30,90.44999694824219
2021-03-31,90.87000274658203
2021-04-01,91.94999694824219
2021-04-05,93.16999816894531
2021-04-06,93.18000030517578
2021-04-07,93.26000213623047
2021-04-08,93.7699966430664
2021-04-09,94.44999694824219
2021-04-12,94.4800033569336
2021-04-13,94.86000061035156
2021-04-14,94.47000122070312
2021-04-15,95.52999877929688
2021-04-16,95.77999877929688
2021-04-19,95.2300033569336
2021-04-20,94.62999725341797
2021-04-21,95.52999877929688
2021-04-22,94.68000030517578
2021-04-23,95.73999786376953
2021-04-26,95.95999908447266
2021-04-27,95.83000183105469
2021-04-28,95.79000091552734
2021-04-29,96.2699966430664
2021-04-30,95.51000213623047
2021-05-03,95.75
2021-05-04,95.12000274658203
2021-05-05,95.08000183105469
2021-05-06,95.7699966430664
2021-05-07,96.4800033569336
2021-05-10,95.44000244140625
2021-05-11,94.7300033569336
2021-05-12,92.61000061035156
2021-05-13,93.5999984741211
2021-05-14,95.13999938964844
