,ADMP
2008-10-01,10.199999809265137
2008-10-02,10.199999809265137
2008-10-03,10.199999809265137
2008-10-06,10.199999809265137
2008-10-07,6.800000190734863
2008-10-08,8.5
2008-10-09,8.5
2008-10-10,5.099999904632568
2008-10-13,5.099999904632568
2008-10-14,5.099999904632568
2008-10-15,5.099999904632568
2008-10-16,5.099999904632568
2008-10-17,5.099999904632568
2008-10-20,5.099999904632568
2008-10-21,5.099999904632568
2008-10-22,5.099999904632568
2008-10-23,5.099999904632568
2008-10-24,5.099999904632568
2008-10-27,5.099999904632568
2008-10-28,5.099999904632568
2008-10-29,5.099999904632568
2008-10-30,10.199999809265137
2008-10-31,10.199999809265137
2008-11-03,8.5
2008-11-04,10.199999809265137
2008-11-05,11.899999618530273
2008-11-06,11.899999618530273
2008-11-07,11.899999618530273
2008-11-10,8.5
2008-11-11,8.5
2008-11-12,11.899999618530273
2008-11-13,11.899999618530273
2008-11-14,10.199999809265137
2008-11-17,10.199999809265137
2008-11-18,6.800000190734863
2008-11-19,6.800000190734863
2008-11-20,6.800000190734863
2008-11-21,6.800000190734863
2008-11-24,11.899999618530273
2008-11-25,6.800000190734863
2008-11-26,6.800000190734863
2008-11-28,6.800000190734863
2008-12-01,6.800000190734863
2008-12-02,6.800000190734863
2008-12-03,5.099999904632568
2008-12-04,5.099999904632568
2008-12-05,6.800000190734863
2008-12-08,5.099999904632568
2008-12-09,5.099999904632568
2008-12-10,5.099999904632568
2008-12-11,5.099999904632568
2008-12-12,5.099999904632568
2008-12-15,5.099999904632568
2008-12-16,5.099999904632568
2008-12-17,5.099999904632568
2008-12-18,5.099999904632568
2008-12-19,5.099999904632568
2008-12-22,5.099999904632568
2008-12-23,3.4000000953674316
2008-12-24,3.4000000953674316
2008-12-26,3.4000000953674316
2008-12-29,5.099999904632568
2008-12-30,5.099999904632568
2008-12-31,6.800000190734863
2009-01-02,8.5
2009-01-05,8.5
2009-01-06,8.5
2009-01-07,5.099999904632568
2009-01-08,5.099999904632568
2009-01-09,5.099999904632568
2009-01-12,5.099999904632568
2009-01-13,6.800000190734863
2009-01-14,6.800000190734863
2009-01-15,6.800000190734863
2009-01-16,5.099999904632568
2009-01-20,5.099999904632568
2009-01-21,5.099999904632568
2009-01-22,5.099999904632568
2009-01-23,5.099999904632568
2009-01-26,5.099999904632568
2009-01-27,5.099999904632568
2009-01-28,5.099999904632568
2009-01-29,5.099999904632568
2009-01-30,5.099999904632568
2009-02-02,5.099999904632568
2009-02-03,5.099999904632568
2009-02-04,5.099999904632568
2009-02-05,6.800000190734863
2009-02-06,5.099999904632568
2009-02-09,5.099999904632568
2009-02-10,5.099999904632568
2009-02-11,6.800000190734863
2009-02-12,6.800000190734863
2009-02-13,8.5
2009-02-17,8.5
2009-02-18,6.800000190734863
2009-02-19,8.5
2009-02-20,8.5
2009-02-23,8.5
2009-02-24,8.5
2009-02-25,8.5
2009-02-26,8.5
2009-02-27,8.5
2009-03-02,8.5
2009-03-03,8.5
2009-03-04,8.5
2009-03-05,5.099999904632568
2009-03-06,5.099999904632568
2009-03-09,8.5
2009-03-10,8.5
2009-03-11,5.099999904632568
2009-03-12,5.099999904632568
2009-03-13,5.099999904632568
2009-03-16,6.800000190734863
2009-03-17,5.099999904632568
2009-03-18,5.099999904632568
2009-03-19,5.099999904632568
2009-03-20,8.5
2009-03-23,8.5
2009-03-24,10.199999809265137
2009-03-25,10.199999809265137
2009-03-26,8.5
2009-03-27,8.5
2009-03-30,8.5
2009-03-31,11.899999618530273
2009-04-01,10.199999809265137
2009-04-02,10.199999809265137
2009-04-03,11.899999618530273
2009-04-06,11.899999618530273
2009-04-07,10.199999809265137
2009-04-08,11.899999618530273
2009-04-09,11.899999618530273
2009-04-13,11.899999618530273
2009-04-14,11.899999618530273
2009-04-15,11.899999618530273
2009-04-16,10.199999809265137
2009-04-17,8.5
2009-04-20,8.5
2009-04-21,10.199999809265137
2009-04-22,15.300000190734863
2009-04-23,15.300000190734863
2009-04-24,5.949999809265137
2009-04-27,5.949999809265137
2009-04-28,4.590000152587891
2009-04-29,11.899999618530273
2009-04-30,17.850000381469727
2009-05-01,19.549999237060547
2009-05-04,16.149999618530273
2009-05-05,15.130000114440918
2009-05-06,13.600000381469727
2009-05-07,13.430000305175781
2009-05-08,12.239999771118164
2009-05-11,11.899999618530273
2009-05-12,14.960000038146973
2009-05-13,14.449999809265137
2009-05-14,14.449999809265137
2009-05-15,15.300000190734863
2009-05-18,14.449999809265137
2009-05-19,14.449999809265137
2009-05-20,14.449999809265137
2009-05-21,16.829999923706055
2009-05-22,14.960000038146973
2009-05-26,11.050000190734863
2009-05-27,11.220000267028809
2009-05-28,15.640000343322754
2009-05-29,15.640000343322754
2009-06-01,10.539999961853027
2009-06-02,11.899999618530273
2009-06-03,11.899999618530273
2009-06-04,11.899999618530273
2009-06-05,7.650000095367432
2009-06-08,5.78000020980835
2009-06-09,5.949999809265137
2009-06-10,6.630000114440918
2009-06-11,5.440000057220459
2009-06-12,4.760000228881836
2009-06-15,3.9100000858306885
2009-06-16,3.9100000858306885
2009-06-17,3.740000009536743
2009-06-18,5.949999809265137
2009-06-19,4.25
2009-06-22,3.740000009536743
2009-06-23,3.4000000953674316
2009-06-24,4.25
2009-06-25,3.9100000858306885
2009-06-26,3.4000000953674316
2009-06-29,3.4000000953674316
2009-06-30,3.059999942779541
2009-07-01,3.4000000953674316
2009-07-02,3.569999933242798
2009-07-06,3.4000000953674316
2009-07-07,3.4000000953674316
2009-07-08,3.2300000190734863
2009-07-09,3.4000000953674316
2009-07-10,3.2300000190734863
2009-07-13,2.7200000286102295
2009-07-14,3.2300000190734863
2009-07-15,3.4000000953674316
2009-07-16,2.549999952316284
2009-07-17,3.059999942779541
2009-07-20,2.890000104904175
2009-07-21,2.890000104904175
2009-07-22,2.890000104904175
2009-07-23,3.740000009536743
2009-07-24,3.9100000858306885
2009-07-27,3.569999933242798
2009-07-28,3.2300000190734863
2009-07-29,5.099999904632568
2009-07-30,5.78000020980835
2009-07-31,6.800000190734863
2009-08-03,6.289999961853027
2009-08-04,5.78000020980835
2009-08-05,5.949999809265137
2009-08-06,5.949999809265137
2009-08-07,5.440000057220459
2009-08-10,5.78000020980835
2009-08-11,5.610000133514404
2009-08-12,5.269999980926514
2009-08-13,5.099999904632568
2009-08-14,5.099999904632568
2009-08-17,5.099999904632568
2009-08-18,4.25
2009-08-19,3.569999933242798
2009-08-20,3.740000009536743
2009-08-21,3.4000000953674316
2009-08-24,3.740000009536743
2009-08-25,3.9100000858306885
2009-08-26,4.25
2009-08-27,4.590000152587891
2009-08-28,4.420000076293945
2009-08-31,4.079999923706055
2009-09-01,4.25
2009-09-02,4.420000076293945
2009-09-03,4.760000228881836
2009-09-04,5.949999809265137
2009-09-08,5.610000133514404
2009-09-09,5.440000057220459
2009-09-10,5.269999980926514
2009-09-11,5.099999904632568
2009-09-14,4.760000228881836
2009-09-15,5.440000057220459
2009-09-16,5.099999904632568
2009-09-17,4.929999828338623
2009-09-18,4.760000228881836
2009-09-21,4.760000228881836
2009-09-22,5.440000057220459
2009-09-23,4.760000228881836
2009-09-24,5.099999904632568
2009-09-25,5.099999904632568
2009-09-28,4.760000228881836
2009-09-29,4.760000228881836
2009-09-30,4.590000152587891
2009-10-01,4.760000228881836
2009-10-02,4.420000076293945
2009-10-05,4.420000076293945
2009-10-06,4.25
2009-10-07,3.9100000858306885
2009-10-08,3.9100000858306885
2009-10-09,3.9100000858306885
2009-10-12,4.079999923706055
2009-10-13,3.9100000858306885
2009-10-14,4.079999923706055
2009-10-15,4.25
2009-10-16,3.569999933242798
2009-10-19,3.740000009536743
2009-10-20,3.740000009536743
2009-10-21,3.9100000858306885
2009-10-22,4.420000076293945
2009-10-23,4.590000152587891
2009-10-26,4.929999828338623
2009-10-27,4.929999828338623
2009-10-28,4.760000228881836
2009-10-29,4.590000152587891
2009-10-30,4.420000076293945
2009-11-02,4.420000076293945
2009-11-03,4.420000076293945
2009-11-04,4.25
2009-11-05,4.420000076293945
2009-11-06,4.760000228881836
2009-11-09,4.760000228881836
2009-11-10,4.760000228881836
2009-11-11,4.25
2009-11-12,4.25
2009-11-13,4.590000152587891
2009-11-16,4.25
2009-11-17,4.590000152587891
2009-11-18,4.590000152587891
2009-11-19,4.420000076293945
2009-11-20,4.590000152587891
2009-11-23,4.420000076293945
2009-11-24,4.079999923706055
2009-11-25,4.25
2009-11-27,4.590000152587891
2009-11-30,4.590000152587891
2009-12-01,4.590000152587891
2009-12-02,4.25
2009-12-03,3.740000009536743
2009-12-04,4.25
2009-12-07,4.420000076293945
2009-12-08,4.760000228881836
2009-12-09,4.25
2009-12-10,4.079999923706055
2009-12-11,4.420000076293945
2009-12-14,4.590000152587891
2009-12-15,4.25
2009-12-16,4.25
2009-12-17,4.25
2009-12-18,4.25
2009-12-21,3.740000009536743
2009-12-22,4.420000076293945
2009-12-23,4.25
2009-12-24,4.420000076293945
2009-12-28,4.590000152587891
2009-12-29,4.25
2009-12-30,5.269999980926514
2009-12-31,5.440000057220459
2010-01-04,5.440000057220459
2010-01-05,5.269999980926514
2010-01-06,5.610000133514404
2010-01-07,5.610000133514404
2010-01-08,5.949999809265137
2010-01-11,6.96999979019165
2010-01-12,8.5
2010-01-13,8.670000076293945
2010-01-14,7.989999771118164
2010-01-15,7.650000095367432
2010-01-19,6.800000190734863
2010-01-20,6.289999961853027
2010-01-21,6.289999961853027
2010-01-22,5.949999809265137
2010-01-25,6.800000190734863
2010-01-26,6.460000038146973
2010-01-27,5.949999809265137
2010-01-28,6.460000038146973
2010-01-29,5.949999809265137
2010-02-01,6.800000190734863
2010-02-02,6.460000038146973
2010-02-03,6.630000114440918
2010-02-04,6.630000114440918
2010-02-05,6.800000190734863
2010-02-08,6.96999979019165
2010-02-09,6.96999979019165
2010-02-10,6.96999979019165
2010-02-11,6.800000190734863
2010-02-12,6.96999979019165
2010-02-16,6.800000190734863
2010-02-17,6.800000190734863
2010-02-18,7.139999866485596
2010-02-19,7.139999866485596
2010-02-22,6.630000114440918
2010-02-23,6.96999979019165
2010-02-24,6.800000190734863
2010-02-25,6.96999979019165
2010-02-26,6.800000190734863
2010-03-01,6.800000190734863
2010-03-02,6.800000190734863
2010-03-03,5.099999904632568
2010-03-04,5.099999904632568
2010-03-05,4.420000076293945
2010-03-08,4.760000228881836
2010-03-09,4.760000228881836
2010-03-10,4.25
2010-03-11,4.25
2010-03-12,4.760000228881836
2010-03-15,4.420000076293945
2010-03-16,4.590000152587891
2010-03-17,4.760000228881836
2010-03-18,4.760000228881836
2010-03-19,4.420000076293945
2010-03-22,4.25
2010-03-23,4.079999923706055
2010-03-24,4.25
2010-03-25,3.740000009536743
2010-03-26,3.569999933242798
2010-03-29,3.059999942779541
2010-03-30,3.4000000953674316
2010-03-31,3.569999933242798
2010-04-01,3.4000000953674316
2010-04-05,3.4000000953674316
2010-04-06,3.059999942779541
2010-04-07,3.059999942779541
2010-04-08,3.2300000190734863
2010-04-09,3.2300000190734863
2010-04-12,3.059999942779541
2010-04-13,2.890000104904175
2010-04-14,3.059999942779541
2010-04-15,3.4000000953674316
2010-04-16,3.2300000190734863
2010-04-19,3.4000000953674316
2010-04-20,3.2300000190734863
2010-04-21,3.4000000953674316
2010-04-22,3.2300000190734863
2010-04-23,3.2300000190734863
2010-04-26,3.059999942779541
2010-04-27,3.4000000953674316
2010-04-28,3.4000000953674316
2010-04-29,3.4000000953674316
2010-04-30,3.2300000190734863
2010-05-03,3.2300000190734863
2010-05-04,3.4000000953674316
2010-05-05,3.2300000190734863
2010-05-06,3.4000000953674316
2010-05-07,3.2300000190734863
2010-05-10,3.2300000190734863
2010-05-11,3.569999933242798
2010-05-12,3.569999933242798
2010-05-13,3.4000000953674316
2010-05-14,3.059999942779541
2010-05-17,3.059999942779541
2010-05-18,3.2300000190734863
2010-05-19,3.2300000190734863
2010-05-20,2.890000104904175
2010-05-21,2.890000104904175
2010-05-24,2.890000104904175
2010-05-25,2.890000104904175
2010-05-26,2.890000104904175
2010-05-27,2.890000104904175
2010-05-28,3.059999942779541
2010-06-01,2.7200000286102295
2010-06-02,2.7200000286102295
2010-06-03,2.890000104904175
2010-06-04,4.420000076293945
2010-06-07,5.610000133514404
2010-06-08,5.610000133514404
2010-06-09,5.610000133514404
2010-06-10,5.78000020980835
2010-06-11,5.610000133514404
2010-06-14,5.269999980926514
2010-06-15,5.440000057220459
2010-06-16,5.610000133514404
2010-06-17,5.099999904632568
2010-06-18,5.269999980926514
2010-06-21,5.440000057220459
2010-06-22,4.760000228881836
2010-06-23,5.440000057220459
2010-06-24,5.099999904632568
2010-06-25,5.440000057220459
2010-06-28,5.440000057220459
2010-06-29,4.929999828338623
2010-06-30,4.420000076293945
2010-07-01,4.420000076293945
2010-07-02,4.079999923706055
2010-07-06,4.079999923706055
2010-07-07,4.079999923706055
2010-07-08,4.079999923706055
2010-07-09,4.25
2010-07-12,3.9100000858306885
2010-07-13,3.9100000858306885
2010-07-14,4.079999923706055
2010-07-15,3.4000000953674316
2010-07-16,4.079999923706055
2010-07-19,3.4000000953674316
2010-07-20,3.4000000953674316
2010-07-21,3.9100000858306885
2010-07-22,4.079999923706055
2010-07-23,3.9100000858306885
2010-07-26,3.740000009536743
2010-07-27,4.079999923706055
2010-07-28,3.740000009536743
2010-07-29,4.420000076293945
2010-07-30,4.590000152587891
2010-08-02,4.760000228881836
2010-08-03,4.590000152587891
2010-08-04,4.590000152587891
2010-08-05,4.590000152587891
2010-08-06,4.590000152587891
2010-08-09,4.25
2010-08-10,4.25
2010-08-11,4.590000152587891
2010-08-12,4.590000152587891
2010-08-13,4.590000152587891
2010-08-16,4.420000076293945
2010-08-17,3.740000009536743
2010-08-18,4.25
2010-08-19,4.079999923706055
2010-08-20,4.590000152587891
2010-08-23,5.099999904632568
2010-08-24,4.929999828338623
2010-08-25,4.760000228881836
2010-08-26,4.590000152587891
2010-08-27,4.590000152587891
2010-08-30,4.25
2010-08-31,4.590000152587891
2010-09-01,4.760000228881836
2010-09-02,4.760000228881836
2010-09-03,4.929999828338623
2010-09-07,4.929999828338623
2010-09-08,4.929999828338623
2010-09-09,5.099999904632568
2010-09-10,5.099999904632568
2010-09-13,4.590000152587891
2010-09-14,4.760000228881836
2010-09-15,4.760000228881836
2010-09-16,4.760000228881836
2010-09-17,4.420000076293945
2010-09-20,5.099999904632568
2010-09-21,4.760000228881836
2010-09-22,4.760000228881836
2010-09-23,4.590000152587891
2010-09-24,4.25
2010-09-27,4.25
2010-09-28,4.25
2010-09-29,3.740000009536743
2010-09-30,3.740000009536743
2010-10-01,4.590000152587891
2010-10-04,4.420000076293945
2010-10-05,4.25
2010-10-06,4.590000152587891
2010-10-07,4.420000076293945
2010-10-08,4.25
2010-10-11,4.420000076293945
2010-10-12,4.590000152587891
2010-10-13,3.9100000858306885
2010-10-14,4.079999923706055
2010-10-15,4.25
2010-10-18,4.25
2010-10-19,4.079999923706055
2010-10-20,4.25
2010-10-21,4.079999923706055
2010-10-22,4.079999923706055
2010-10-25,4.760000228881836
2010-10-26,4.760000228881836
2010-10-27,4.420000076293945
2010-10-28,4.760000228881836
2010-10-29,4.760000228881836
2010-11-01,5.099999904632568
2010-11-02,5.099999904632568
2010-11-03,5.269999980926514
2010-11-04,5.099999904632568
2010-11-05,5.099999904632568
2010-11-08,5.099999904632568
2010-11-09,4.760000228881836
2010-11-10,4.590000152587891
2010-11-11,4.590000152587891
2010-11-12,4.420000076293945
2010-11-15,4.25
2010-11-16,4.420000076293945
2010-11-17,4.420000076293945
2010-11-18,4.420000076293945
2010-11-19,4.25
2010-11-22,4.25
2010-11-23,4.079999923706055
2010-11-24,4.25
2010-11-26,4.25
2010-11-29,3.9100000858306885
2010-11-30,4.25
2010-12-01,4.079999923706055
2010-12-02,3.4000000953674316
2010-12-03,3.9100000858306885
2010-12-06,4.079999923706055
2010-12-07,4.25
2010-12-08,4.25
2010-12-09,4.079999923706055
2010-12-10,3.9100000858306885
2010-12-13,3.740000009536743
2010-12-14,4.079999923706055
2010-12-15,3.569999933242798
2010-12-16,3.740000009536743
2010-12-17,3.9100000858306885
2010-12-20,4.079999923706055
2010-12-21,3.740000009536743
2010-12-22,3.9100000858306885
2010-12-23,3.740000009536743
2010-12-27,3.9100000858306885
2010-12-28,3.740000009536743
2010-12-29,3.569999933242798
2010-12-30,3.569999933242798
2010-12-31,3.740000009536743
2011-01-03,3.569999933242798
2011-01-04,3.569999933242798
2011-01-05,3.569999933242798
2011-01-06,3.569999933242798
2011-01-07,3.9100000858306885
2011-01-10,3.569999933242798
2011-01-11,3.569999933242798
2011-01-12,3.569999933242798
2011-01-13,3.569999933242798
2011-01-14,3.740000009536743
2011-01-18,3.569999933242798
2011-01-19,3.740000009536743
2011-01-20,3.569999933242798
2011-01-21,3.569999933242798
2011-01-24,3.740000009536743
2011-01-25,3.740000009536743
2011-01-26,3.740000009536743
2011-01-27,3.740000009536743
2011-01-28,3.740000009536743
2011-01-31,3.569999933242798
2011-02-01,3.740000009536743
2011-02-02,3.059999942779541
2011-02-03,3.4000000953674316
2011-02-04,3.4000000953674316
2011-02-07,3.2300000190734863
2011-02-08,3.2300000190734863
2011-02-09,3.4000000953674316
2011-02-10,3.4000000953674316
2011-02-11,3.2300000190734863
2011-02-14,3.4000000953674316
2011-02-15,3.4000000953674316
2011-02-16,3.2300000190734863
2011-02-17,3.2300000190734863
2011-02-18,3.2300000190734863
2011-02-22,3.059999942779541
2011-02-23,3.059999942779541
2011-02-24,3.059999942779541
2011-02-25,3.2300000190734863
2011-02-28,3.059999942779541
2011-03-01,3.2300000190734863
2011-03-02,2.890000104904175
2011-03-03,2.890000104904175
2011-03-04,3.059999942779541
2011-03-07,3.059999942779541
2011-03-08,2.890000104904175
2011-03-09,3.2300000190734863
2011-03-10,3.4000000953674316
2011-03-11,3.4000000953674316
2011-03-14,3.2300000190734863
2011-03-15,3.2300000190734863
2011-03-16,3.2300000190734863
2011-03-17,3.2300000190734863
2011-03-18,3.2300000190734863
2011-03-21,3.2300000190734863
2011-03-22,3.059999942779541
2011-03-23,3.059999942779541
2011-03-24,3.2300000190734863
2011-03-25,3.2300000190734863
2011-03-28,3.4000000953674316
2011-03-29,3.4000000953674316
2011-03-30,3.2300000190734863
2011-03-31,3.2300000190734863
2011-04-01,3.4000000953674316
2011-04-04,3.4000000953674316
2011-04-05,3.2300000190734863
2011-04-06,3.740000009536743
2011-04-07,3.2300000190734863
2011-04-08,3.2300000190734863
2011-04-11,3.2300000190734863
2011-04-12,3.059999942779541
2011-04-13,3.2300000190734863
2011-04-14,3.4000000953674316
2011-04-15,3.4000000953674316
2011-04-18,3.2300000190734863
2011-04-19,4.25
2011-04-20,3.4000000953674316
2011-04-21,3.740000009536743
2011-04-25,3.740000009536743
2011-04-26,3.9100000858306885
2011-04-27,4.25
2011-04-28,4.25
2011-04-29,3.9100000858306885
2011-05-02,3.9100000858306885
2011-05-03,3.740000009536743
2011-05-04,3.740000009536743
2011-05-05,3.740000009536743
2011-05-06,3.740000009536743
2011-05-09,3.9100000858306885
2011-05-10,4.25
2011-05-11,4.079999923706055
2011-05-12,3.740000009536743
2011-05-13,3.9100000858306885
2011-05-16,3.9100000858306885
2011-05-17,4.079999923706055
2011-05-18,4.079999923706055
2011-05-19,3.740000009536743
2011-05-20,3.740000009536743
2011-05-23,3.740000009536743
2011-05-24,3.9100000858306885
2011-05-25,3.569999933242798
2011-05-26,3.569999933242798
2011-05-27,3.9100000858306885
2011-05-31,3.740000009536743
2011-06-01,3.9100000858306885
2011-06-02,3.9100000858306885
2011-06-03,3.9100000858306885
2011-06-06,3.569999933242798
2011-06-07,3.9100000858306885
2011-06-08,3.740000009536743
2011-06-09,3.9100000858306885
2011-06-10,3.569999933242798
2011-06-13,3.740000009536743
2011-06-14,3.569999933242798
2011-06-15,3.9100000858306885
2011-06-16,3.740000009536743
2011-06-17,3.569999933242798
2011-06-20,3.9100000858306885
2011-06-21,3.740000009536743
2011-06-22,3.740000009536743
2011-06-23,3.9100000858306885
2011-06-24,3.740000009536743
2011-06-27,3.9100000858306885
2011-06-28,3.9100000858306885
2011-06-29,3.740000009536743
2011-06-30,3.740000009536743
2011-07-01,3.740000009536743
2011-07-05,3.9100000858306885
2011-07-06,3.740000009536743
2011-07-07,3.740000009536743
2011-07-08,3.740000009536743
2011-07-11,3.740000009536743
2011-07-12,3.740000009536743
2011-07-13,3.9100000858306885
2011-07-14,3.9100000858306885
2011-07-15,3.740000009536743
2011-07-18,3.9100000858306885
2011-07-19,4.079999923706055
2011-07-20,4.079999923706055
2011-07-21,3.9100000858306885
2011-07-22,4.079999923706055
2011-07-25,4.420000076293945
2011-07-26,4.25
2011-07-27,4.25
2011-07-28,4.079999923706055
2011-07-29,3.9100000858306885
2011-08-01,4.079999923706055
2011-08-02,4.079999923706055
2011-08-03,4.079999923706055
2011-08-04,4.079999923706055
2011-08-05,4.079999923706055
2011-08-08,3.9100000858306885
2011-08-09,3.9100000858306885
2011-08-10,3.9100000858306885
2011-08-11,4.079999923706055
2011-08-12,3.9100000858306885
2011-08-15,4.079999923706055
2011-08-16,3.9100000858306885
2011-08-17,3.9100000858306885
2011-08-18,3.569999933242798
2011-08-19,3.4000000953674316
2011-08-22,3.4000000953674316
2011-08-23,3.4000000953674316
2011-08-24,3.2300000190734863
2011-08-25,3.2300000190734863
2011-08-26,3.4000000953674316
2011-08-29,3.4000000953674316
2011-08-30,3.2300000190734863
2011-08-31,3.4000000953674316
2011-09-01,3.4000000953674316
2011-09-02,3.2300000190734863
2011-09-06,3.2300000190734863
2011-09-07,3.2300000190734863
2011-09-08,3.2300000190734863
2011-09-09,3.2300000190734863
2011-09-12,3.2300000190734863
2011-09-13,3.059999942779541
2011-09-14,3.059999942779541
2011-09-15,3.059999942779541
2011-09-16,3.059999942779541
2011-09-19,3.059999942779541
2011-09-20,2.890000104904175
2011-09-21,3.059999942779541
2011-09-22,2.890000104904175
2011-09-23,3.059999942779541
2011-09-26,3.059999942779541
2011-09-27,3.059999942779541
2011-09-28,3.059999942779541
2011-09-29,3.059999942779541
2011-09-30,3.569999933242798
2011-10-03,3.4000000953674316
2011-10-04,3.4000000953674316
2011-10-05,3.4000000953674316
2011-10-06,3.4000000953674316
2011-10-07,3.4000000953674316
2011-10-10,3.4000000953674316
2011-10-11,3.4000000953674316
2011-10-12,3.4000000953674316
2011-10-13,3.4000000953674316
2011-10-14,3.569999933242798
2011-10-17,3.4000000953674316
2011-10-18,3.4000000953674316
2011-10-19,3.4000000953674316
2011-10-20,3.4000000953674316
2011-10-21,3.4000000953674316
2011-10-24,3.4000000953674316
2011-10-25,3.4000000953674316
2011-10-26,3.4000000953674316
2011-10-27,3.569999933242798
2011-10-28,3.569999933242798
2011-10-31,4.079999923706055
2011-11-01,4.079999923706055
2011-11-02,4.079999923706055
2011-11-03,3.9100000858306885
2011-11-04,4.079999923706055
2011-11-07,4.25
2011-11-08,4.25
2011-11-09,4.590000152587891
2011-11-10,4.760000228881836
2011-11-11,4.590000152587891
2011-11-14,5.099999904632568
2011-11-15,4.760000228881836
2011-11-16,4.079999923706055
2011-11-17,4.590000152587891
2011-11-18,4.590000152587891
2011-11-21,4.25
2011-11-22,4.760000228881836
2011-11-23,4.079999923706055
2011-11-25,3.9100000858306885
2011-11-28,3.9100000858306885
2011-11-29,3.9100000858306885
2011-11-30,3.9100000858306885
2011-12-01,3.9100000858306885
2011-12-02,3.740000009536743
2011-12-05,3.740000009536743
2011-12-06,3.740000009536743
2011-12-07,3.740000009536743
2011-12-08,3.569999933242798
2011-12-09,3.740000009536743
2011-12-12,3.569999933242798
2011-12-13,3.569999933242798
2011-12-14,3.4000000953674316
2011-12-15,3.4000000953674316
2011-12-16,3.4000000953674316
2011-12-19,3.4000000953674316
2011-12-20,3.4000000953674316
2011-12-21,3.2300000190734863
2011-12-22,2.890000104904175
2011-12-23,3.2300000190734863
2011-12-27,2.549999952316284
2011-12-28,2.890000104904175
2011-12-29,3.059999942779541
2011-12-30,2.890000104904175
2012-01-03,3.2300000190734863
2012-01-04,3.2300000190734863
2012-01-05,3.2300000190734863
2012-01-06,3.2300000190734863
2012-01-09,2.890000104904175
2012-01-10,3.059999942779541
2012-01-11,2.890000104904175
2012-01-12,2.890000104904175
2012-01-13,2.890000104904175
2012-01-17,2.890000104904175
2012-01-18,3.059999942779541
2012-01-19,2.890000104904175
2012-01-20,2.890000104904175
2012-01-23,2.890000104904175
2012-01-24,2.890000104904175
2012-01-25,2.890000104904175
2012-01-26,2.890000104904175
2012-01-27,2.890000104904175
2012-01-30,2.890000104904175
2012-01-31,2.890000104904175
2012-02-01,2.890000104904175
2012-02-02,2.890000104904175
2012-02-03,2.890000104904175
2012-02-06,2.890000104904175
2012-02-07,2.7200000286102295
2012-02-08,2.890000104904175
2012-02-09,2.890000104904175
2012-02-10,3.059999942779541
2012-02-13,2.890000104904175
2012-02-14,2.890000104904175
2012-02-15,2.890000104904175
2012-02-16,2.890000104904175
2012-02-17,2.890000104904175
2012-02-21,2.890000104904175
2012-02-22,2.7200000286102295
2012-02-23,2.890000104904175
2012-02-24,2.7200000286102295
2012-02-27,2.549999952316284
2012-02-28,2.7200000286102295
2012-02-29,2.890000104904175
2012-03-01,2.890000104904175
2012-03-02,2.890000104904175
2012-03-05,2.890000104904175
2012-03-06,2.890000104904175
2012-03-07,2.890000104904175
2012-03-08,3.2300000190734863
2012-03-09,3.9100000858306885
2012-03-12,4.25
2012-03-13,4.25
2012-03-14,3.740000009536743
2012-03-15,4.25
2012-03-16,4.25
2012-03-19,4.079999923706055
2012-03-20,4.25
2012-03-21,4.25
2012-03-22,3.740000009536743
2012-03-23,3.9100000858306885
2012-03-26,4.079999923706055
2012-03-27,4.079999923706055
2012-03-28,4.25
2012-03-29,3.569999933242798
2012-03-30,3.9100000858306885
2012-04-02,4.25
2012-04-03,3.9100000858306885
2012-04-04,4.420000076293945
2012-04-05,4.25
2012-04-09,4.25
2012-04-10,4.25
2012-04-11,4.420000076293945
2012-04-12,5.099999904632568
2012-04-13,5.949999809265137
2012-04-16,6.800000190734863
2012-04-17,6.289999961853027
2012-04-18,6.289999961853027
2012-04-19,6.289999961853027
2012-04-20,6.630000114440918
2012-04-23,8.15999984741211
2012-04-24,8.5
2012-04-25,9.859999656677246
2012-04-26,12.069999694824219
2012-04-27,12.069999694824219
2012-04-30,11.050000190734863
2012-05-01,12.40999984741211
2012-05-02,11.899999618530273
2012-05-03,12.239999771118164
2012-05-04,11.729999542236328
2012-05-07,11.899999618530273
2012-05-08,11.5600004196167
2012-05-09,10.710000038146973
2012-05-10,8.329999923706055
2012-05-11,9.859999656677246
2012-05-14,10.199999809265137
2012-05-15,9.520000457763672
2012-05-16,10.710000038146973
2012-05-17,10.199999809265137
2012-05-18,10.029999732971191
2012-05-21,9.6899995803833
2012-05-22,9.6899995803833
2012-05-23,10.199999809265137
2012-05-24,10.710000038146973
2012-05-25,11.050000190734863
2012-05-29,11.050000190734863
2012-05-30,11.050000190734863
2012-05-31,11.729999542236328
2012-06-01,11.899999618530273
2012-06-04,12.40999984741211
2012-06-05,12.920000076293945
2012-06-06,12.920000076293945
2012-06-07,11.899999618530273
2012-06-08,12.920000076293945
2012-06-11,12.579999923706055
2012-06-12,12.579999923706055
2012-06-13,12.579999923706055
2012-06-14,12.069999694824219
2012-06-15,12.75
2012-06-18,12.920000076293945
2012-06-19,13.09000015258789
2012-06-20,12.579999923706055
2012-06-21,12.579999923706055
2012-06-22,12.579999923706055
2012-06-25,12.920000076293945
2012-06-26,12.75
2012-06-27,12.579999923706055
2012-06-28,12.239999771118164
2012-06-29,12.40999984741211
2012-07-02,11.5600004196167
