,AMCX
2015-03-31,76.63999938964844
2015-04-01,74.98999786376953
2015-04-02,75.33000183105469
2015-04-06,76.30999755859375
2015-04-07,75.58000183105469
2015-04-08,75.54000091552734
2015-04-09,76.6500015258789
2015-04-10,76.83999633789062
2015-04-13,76.98999786376953
2015-04-14,77.26000213623047
2015-04-15,77.0199966430664
2015-04-16,77.2699966430664
2015-04-17,75.11000061035156
2015-04-20,75.37999725341797
2015-04-21,75.54000091552734
2015-04-22,75.41999816894531
2015-04-23,76.62000274658203
2015-04-24,76.75
2015-04-27,75.76000213623047
2015-04-28,76.62999725341797
2015-04-29,76.66000366210938
2015-04-30,75.44000244140625
2015-05-01,76.30000305175781
2015-05-04,80.0199966430664
2015-05-05,79.81999969482422
2015-05-06,78.87999725341797
2015-05-07,76.75
2015-05-08,76.25
2015-05-11,75.58000183105469
2015-05-12,74.94999694824219
2015-05-13,74.69999694824219
2015-05-14,75.02999877929688
2015-05-15,76.56999969482422
2015-05-18,76.91000366210938
2015-05-19,76.26000213623047
2015-05-20,77.1500015258789
2015-05-21,77.5
2015-05-22,77.5
2015-05-26,77.70999908447266
2015-05-27,78.63999938964844
2015-05-28,78.68000030517578
2015-05-29,78.58999633789062
2015-06-01,78.72000122070312
2015-06-02,78.4000015258789
2015-06-03,78.83999633789062
2015-06-04,78.70999908447266
2015-06-05,79.93000030517578
2015-06-08,79.1500015258789
2015-06-09,78.0
2015-06-10,78.38999938964844
2015-06-11,78.26000213623047
2015-06-12,78.19000244140625
2015-06-15,78.16000366210938
2015-06-16,79.73999786376953
2015-06-17,80.30999755859375
2015-06-18,81.77999877929688
2015-06-19,80.69000244140625
2015-06-22,82.0199966430664
2015-06-23,81.12999725341797
2015-06-24,80.52999877929688
2015-06-25,82.01000213623047
2015-06-26,83.69000244140625
2015-06-29,81.13999938964844
2015-06-30,81.8499984741211
2015-07-01,82.76000213623047
2015-07-02,83.16000366210938
2015-07-06,83.56999969482422
2015-07-07,83.66000366210938
2015-07-08,82.30000305175781
2015-07-09,82.23999786376953
2015-07-10,83.94000244140625
2015-07-13,85.97000122070312
2015-07-14,85.44000244140625
2015-07-15,85.61000061035156
2015-07-16,86.2699966430664
2015-07-17,85.77999877929688
2015-07-20,85.63999938964844
2015-07-21,83.76000213623047
2015-07-22,85.0
2015-07-23,83.94999694824219
2015-07-24,82.83999633789062
2015-07-27,82.62999725341797
2015-07-28,83.5
2015-07-29,83.44000244140625
2015-07-30,83.72000122070312
2015-07-31,84.22000122070312
2015-08-03,85.0199966430664
2015-08-04,84.62999725341797
2015-08-05,78.51000213623047
2015-08-06,75.01000213623047
2015-08-07,76.04000091552734
2015-08-10,76.63999938964844
2015-08-11,74.18000030517578
2015-08-12,74.06999969482422
2015-08-13,74.98999786376953
2015-08-14,74.87000274658203
2015-08-17,76.55000305175781
2015-08-18,73.77999877929688
2015-08-19,72.94000244140625
2015-08-20,69.6500015258789
2015-08-21,67.72000122070312
2015-08-24,65.62000274658203
2015-08-25,69.26000213623047
2015-08-26,69.72000122070312
2015-08-27,72.79000091552734
2015-08-28,73.5999984741211
2015-08-31,72.37999725341797
2015-09-01,69.6500015258789
2015-09-02,69.79000091552734
2015-09-03,71.58999633789062
2015-09-04,72.12999725341797
2015-09-08,74.54000091552734
2015-09-09,73.08999633789062
2015-09-10,73.20999908447266
2015-09-11,73.08999633789062
2015-09-14,72.33999633789062
2015-09-15,74.13999938964844
2015-09-16,74.12999725341797
2015-09-17,75.72000122070312
2015-09-18,74.98999786376953
2015-09-21,75.94999694824219
2015-09-22,74.88999938964844
2015-09-23,73.87999725341797
2015-09-24,73.5199966430664
2015-09-25,74.27999877929688
2015-09-28,70.72000122070312
2015-09-29,70.33000183105469
2015-09-30,73.16999816894531
2015-10-01,72.83000183105469
2015-10-02,74.63999938964844
2015-10-05,75.83000183105469
2015-10-06,74.6500015258789
2015-10-07,77.1500015258789
2015-10-08,76.79000091552734
2015-10-09,78.13999938964844
2015-10-12,78.25
2015-10-13,74.2699966430664
2015-10-14,72.83000183105469
2015-10-15,75.5999984741211
2015-10-16,73.94999694824219
2015-10-19,74.08000183105469
2015-10-20,69.37999725341797
2015-10-21,68.12999725341797
2015-10-22,68.8499984741211
2015-10-23,70.37999725341797
2015-10-26,71.20999908447266
2015-10-27,71.9000015258789
2015-10-28,73.0
2015-10-29,74.25
2015-10-30,73.88999938964844
2015-11-02,75.69999694824219
2015-11-03,77.0
2015-11-04,71.76000213623047
2015-11-05,73.87000274658203
2015-11-06,76.30999755859375
2015-11-09,74.9000015258789
2015-11-10,77.1500015258789
2015-11-11,78.55000305175781
2015-11-12,76.08999633789062
2015-11-13,74.9800033569336
2015-11-16,76.66999816894531
2015-11-17,79.0199966430664
2015-11-18,79.98999786376953
2015-11-19,80.43000030517578
2015-11-20,80.1500015258789
2015-11-23,81.44999694824219
2015-11-24,81.77999877929688
2015-11-25,82.22000122070312
2015-11-27,82.80999755859375
2015-11-30,81.30999755859375
2015-12-01,82.36000061035156
2015-12-02,83.19999694824219
2015-12-03,81.77999877929688
2015-12-04,82.80999755859375
2015-12-07,83.20999908447266
2015-12-08,82.76000213623047
2015-12-09,81.52999877929688
2015-12-10,80.55000305175781
2015-12-11,77.18000030517578
2015-12-14,76.5999984741211
2015-12-15,78.45999908447266
2015-12-16,77.87000274658203
2015-12-17,77.94000244140625
2015-12-18,76.2699966430664
2015-12-21,76.19999694824219
2015-12-22,76.5199966430664
2015-12-23,75.81999969482422
2015-12-24,76.81999969482422
2015-12-28,76.94999694824219
2015-12-29,77.04000091552734
2015-12-30,75.62999725341797
2015-12-31,74.68000030517578
2016-01-04,75.38999938964844
2016-01-05,74.69000244140625
2016-01-06,75.43000030517578
2016-01-07,74.41000366210938
2016-01-08,75.9000015258789
2016-01-11,75.9800033569336
2016-01-12,76.5199966430664
2016-01-13,74.20999908447266
2016-01-14,75.87999725341797
2016-01-15,73.30999755859375
2016-01-19,73.25
2016-01-20,72.5999984741211
2016-01-21,73.8499984741211
2016-01-22,74.77999877929688
2016-01-25,72.5999984741211
2016-01-26,73.22000122070312
2016-01-27,71.80999755859375
2016-01-28,71.16000366210938
2016-01-29,72.79000091552734
2016-02-01,71.9000015258789
2016-02-02,69.95999908447266
2016-02-03,70.0999984741211
2016-02-04,70.5
2016-02-05,68.36000061035156
2016-02-08,65.16000366210938
2016-02-09,63.86000061035156
2016-02-10,62.90999984741211
2016-02-11,61.68000030517578
2016-02-12,61.560001373291016
2016-02-16,63.540000915527344
2016-02-17,65.55000305175781
2016-02-18,65.05999755859375
2016-02-19,64.87999725341797
2016-02-22,68.73999786376953
2016-02-23,68.51000213623047
2016-02-24,70.83000183105469
2016-02-25,66.31999969482422
2016-02-26,66.06999969482422
2016-02-29,65.54000091552734
2016-03-01,65.63999938964844
2016-03-02,64.13999938964844
2016-03-03,64.43000030517578
2016-03-04,66.5999984741211
2016-03-07,68.4000015258789
2016-03-08,66.87000274658203
2016-03-09,65.97000122070312
2016-03-10,64.63999938964844
2016-03-11,65.4800033569336
2016-03-14,66.7300033569336
2016-03-15,64.75
2016-03-16,65.73999786376953
2016-03-17,65.23999786376953
2016-03-18,65.62000274658203
2016-03-21,64.9800033569336
2016-03-22,65.36000061035156
2016-03-23,63.630001068115234
2016-03-24,63.88999938964844
2016-03-28,64.4000015258789
2016-03-29,65.4000015258789
2016-03-30,65.12999725341797
2016-03-31,64.94000244140625
2016-04-01,65.83999633789062
2016-04-04,63.86000061035156
2016-04-05,64.80999755859375
2016-04-06,66.63999938964844
2016-04-07,64.0199966430664
2016-04-08,64.44999694824219
2016-04-11,63.709999084472656
2016-04-12,64.58000183105469
2016-04-13,66.37999725341797
2016-04-14,65.97000122070312
2016-04-15,65.4800033569336
2016-04-18,65.58000183105469
2016-04-19,65.19000244140625
2016-04-20,65.08999633789062
2016-04-21,64.58999633789062
2016-04-22,66.36000061035156
2016-04-25,65.41999816894531
2016-04-26,65.54000091552734
2016-04-27,66.48999786376953
2016-04-28,65.30999755859375
2016-04-29,65.2300033569336
2016-05-02,65.9000015258789
2016-05-03,63.7599983215332
2016-05-04,63.650001525878906
2016-05-05,67.22000122070312
2016-05-06,68.47000122070312
2016-05-09,67.91000366210938
2016-05-10,69.55000305175781
2016-05-11,68.94000244140625
2016-05-12,68.18000030517578
2016-05-13,67.04000091552734
2016-05-16,65.4000015258789
2016-05-17,65.0199966430664
2016-05-18,64.31999969482422
2016-05-19,64.51000213623047
2016-05-20,65.45999908447266
2016-05-23,64.55000305175781
2016-05-24,62.33000183105469
2016-05-25,62.36000061035156
2016-05-26,62.0099983215332
2016-05-27,63.18000030517578
2016-05-31,63.939998626708984
2016-06-01,65.06999969482422
2016-06-02,64.55000305175781
2016-06-03,63.540000915527344
2016-06-06,63.63999938964844
2016-06-07,63.29999923706055
2016-06-08,61.689998626708984
2016-06-09,60.9900016784668
2016-06-10,60.36000061035156
2016-06-13,60.04999923706055
2016-06-14,60.06999969482422
2016-06-15,60.0
2016-06-16,59.90999984741211
2016-06-17,59.5
2016-06-20,60.459999084472656
2016-06-21,59.630001068115234
2016-06-22,58.4900016784668
2016-06-23,59.209999084472656
2016-06-24,57.43000030517578
2016-06-27,55.2400016784668
2016-06-28,56.040000915527344
2016-06-29,57.2400016784668
2016-06-30,60.41999816894531
2016-07-01,59.369998931884766
2016-07-05,58.31999969482422
2016-07-06,58.09000015258789
2016-07-07,58.77000045776367
2016-07-08,59.349998474121094
2016-07-11,58.84000015258789
2016-07-12,59.27000045776367
2016-07-13,58.720001220703125
2016-07-14,59.06999969482422
2016-07-15,56.59000015258789
2016-07-18,56.560001373291016
2016-07-19,56.810001373291016
2016-07-20,56.2400016784668
2016-07-21,56.130001068115234
2016-07-22,56.27000045776367
2016-07-25,55.97999954223633
2016-07-26,56.349998474121094
2016-07-27,55.66999816894531
2016-07-28,56.20000076293945
2016-07-29,55.36000061035156
2016-08-01,55.439998626708984
2016-08-02,54.75
2016-08-03,56.33000183105469
2016-08-04,53.810001373291016
2016-08-05,54.029998779296875
2016-08-08,54.880001068115234
2016-08-09,54.15999984741211
2016-08-10,53.75
2016-08-11,53.90999984741211
2016-08-12,54.779998779296875
2016-08-15,56.619998931884766
2016-08-16,56.93000030517578
2016-08-17,57.029998779296875
2016-08-18,56.68000030517578
2016-08-19,55.95000076293945
2016-08-22,55.68000030517578
2016-08-23,54.790000915527344
2016-08-24,54.209999084472656
2016-08-25,54.5
2016-08-26,54.25
2016-08-29,54.470001220703125
2016-08-30,54.459999084472656
2016-08-31,54.34000015258789
2016-09-01,54.2400016784668
2016-09-02,54.869998931884766
2016-09-06,52.86000061035156
2016-09-07,53.209999084472656
2016-09-08,53.09000015258789
2016-09-09,51.77000045776367
2016-09-12,52.150001525878906
2016-09-13,52.02000045776367
2016-09-14,51.970001220703125
2016-09-15,50.529998779296875
2016-09-16,50.88999938964844
2016-09-19,51.459999084472656
2016-09-20,50.95000076293945
2016-09-21,51.41999816894531
2016-09-22,50.97999954223633
2016-09-23,52.380001068115234
2016-09-26,52.0099983215332
2016-09-27,50.95000076293945
2016-09-28,51.619998931884766
2016-09-29,51.31999969482422
2016-09-30,51.86000061035156
2016-10-03,52.27000045776367
2016-10-04,52.380001068115234
2016-10-05,53.029998779296875
2016-10-06,52.52000045776367
2016-10-07,51.52000045776367
2016-10-10,51.470001220703125
2016-10-11,49.970001220703125
2016-10-12,50.04999923706055
2016-10-13,48.2599983215332
2016-10-14,48.58000183105469
2016-10-17,48.90999984741211
2016-10-18,49.2599983215332
2016-10-19,49.25
2016-10-20,48.90999984741211
2016-10-21,50.810001373291016
2016-10-24,50.5
2016-10-25,52.54999923706055
2016-10-26,53.13999938964844
2016-10-27,49.779998779296875
2016-10-28,48.90999984741211
2016-10-31,48.93000030517578
2016-11-01,48.59000015258789
2016-11-02,49.400001525878906
2016-11-03,51.63999938964844
2016-11-04,52.369998931884766
2016-11-07,53.31999969482422
2016-11-08,52.369998931884766
2016-11-09,52.130001068115234
2016-11-10,52.04999923706055
2016-11-11,53.130001068115234
2016-11-14,54.88999938964844
2016-11-15,53.27000045776367
2016-11-16,53.630001068115234
2016-11-17,54.0099983215332
2016-11-18,52.47999954223633
2016-11-21,52.439998626708984
2016-11-22,53.119998931884766
2016-11-23,53.83000183105469
2016-11-25,54.36000061035156
2016-11-28,54.290000915527344
2016-11-29,56.150001525878906
2016-11-30,55.25
2016-12-01,55.2400016784668
2016-12-02,53.099998474121094
2016-12-05,53.689998626708984
2016-12-06,52.15999984741211
2016-12-07,51.619998931884766
2016-12-08,52.27000045776367
2016-12-09,52.400001525878906
2016-12-12,50.150001525878906
2016-12-13,50.65999984741211
2016-12-14,51.02000045776367
2016-12-15,51.470001220703125
2016-12-16,51.2400016784668
2016-12-19,51.189998626708984
2016-12-20,52.02000045776367
2016-12-21,52.06999969482422
2016-12-22,52.709999084472656
2016-12-23,52.310001373291016
2016-12-27,52.75
2016-12-28,52.779998779296875
2016-12-29,52.79999923706055
2016-12-30,52.34000015258789
2017-01-03,53.54999923706055
2017-01-04,56.209999084472656
2017-01-05,55.75
2017-01-06,55.27000045776367
2017-01-09,56.45000076293945
2017-01-10,55.709999084472656
2017-01-11,56.099998474121094
2017-01-12,56.2400016784668
2017-01-13,56.470001220703125
2017-01-17,56.75
2017-01-18,56.81999969482422
2017-01-19,56.5099983215332
2017-01-20,56.630001068115234
2017-01-23,56.68000030517578
2017-01-24,56.93000030517578
2017-01-25,56.41999816894531
2017-01-26,56.65999984741211
2017-01-27,56.709999084472656
2017-01-30,56.9900016784668
2017-01-31,57.349998474121094
2017-02-01,56.88999938964844
2017-02-02,56.27000045776367
2017-02-03,56.27000045776367
2017-02-06,56.09000015258789
2017-02-07,55.810001373291016
2017-02-08,55.099998474121094
2017-02-09,55.189998626708984
2017-02-10,55.20000076293945
2017-02-13,55.5
2017-02-14,55.900001525878906
2017-02-15,56.619998931884766
2017-02-16,56.43000030517578
2017-02-17,55.83000183105469
2017-02-21,57.689998626708984
2017-02-22,57.5
2017-02-23,59.84000015258789
2017-02-24,60.95000076293945
2017-02-27,60.720001220703125
2017-02-28,59.810001373291016
2017-03-01,60.790000915527344
2017-03-02,60.52000045776367
2017-03-03,60.279998779296875
2017-03-06,59.84000015258789
2017-03-07,59.45000076293945
2017-03-08,59.470001220703125
2017-03-09,59.25
2017-03-10,58.09000015258789
2017-03-13,57.209999084472656
2017-03-14,58.08000183105469
2017-03-15,58.349998474121094
2017-03-16,58.060001373291016
2017-03-17,58.209999084472656
2017-03-20,58.529998779296875
2017-03-21,57.52000045776367
2017-03-22,57.63999938964844
2017-03-23,57.220001220703125
2017-03-24,57.599998474121094
2017-03-27,57.43000030517578
2017-03-28,57.88999938964844
2017-03-29,58.18000030517578
2017-03-30,58.45000076293945
2017-03-31,58.68000030517578
2017-04-03,58.02000045776367
2017-04-04,59.08000183105469
2017-04-05,60.0
2017-04-06,60.15999984741211
2017-04-07,60.2599983215332
2017-04-10,59.470001220703125
2017-04-11,59.70000076293945
2017-04-12,58.400001525878906
2017-04-13,58.09000015258789
2017-04-17,58.689998626708984
2017-04-18,58.689998626708984
2017-04-19,59.630001068115234
2017-04-20,60.209999084472656
2017-04-21,59.2599983215332
2017-04-24,58.790000915527344
2017-04-25,59.599998474121094
2017-04-26,60.25
2017-04-27,60.36000061035156
2017-04-28,59.68000030517578
2017-05-01,59.79999923706055
2017-05-02,59.22999954223633
2017-05-03,55.2400016784668
2017-05-04,54.900001525878906
2017-05-05,56.189998626708984
2017-05-08,55.2599983215332
2017-05-09,55.36000061035156
2017-05-10,54.83000183105469
2017-05-11,54.45000076293945
2017-05-12,53.439998626708984
2017-05-15,54.06999969482422
2017-05-16,53.599998474121094
2017-05-17,51.7400016784668
2017-05-18,52.16999816894531
2017-05-19,53.220001220703125
2017-05-22,53.4900016784668
2017-05-23,52.720001220703125
2017-05-24,52.380001068115234
2017-05-25,52.95000076293945
2017-05-26,53.040000915527344
2017-05-30,53.15999984741211
2017-05-31,52.97999954223633
2017-06-01,53.900001525878906
2017-06-02,53.75
2017-06-05,53.119998931884766
2017-06-06,53.47999954223633
2017-06-07,54.220001220703125
2017-06-08,54.84000015258789
2017-06-09,55.68000030517578
2017-06-12,57.130001068115234
2017-06-13,56.52000045776367
2017-06-14,55.77000045776367
2017-06-15,55.709999084472656
2017-06-16,55.83000183105469
2017-06-19,55.849998474121094
2017-06-20,54.27000045776367
2017-06-21,54.619998931884766
2017-06-22,53.72999954223633
2017-06-23,53.93000030517578
2017-06-26,54.029998779296875
2017-06-27,53.38999938964844
2017-06-28,54.0099983215332
2017-06-29,53.2599983215332
2017-06-30,53.40999984741211
2017-07-03,54.29999923706055
2017-07-05,54.029998779296875
2017-07-06,53.369998931884766
2017-07-07,54.08000183105469
2017-07-10,55.15999984741211
2017-07-11,55.70000076293945
2017-07-12,56.2599983215332
2017-07-13,56.22999954223633
2017-07-14,56.72999954223633
2017-07-17,57.20000076293945
2017-07-18,56.77000045776367
2017-07-19,59.0099983215332
2017-07-20,61.099998474121094
2017-07-21,61.2400016784668
2017-07-24,61.4900016784668
2017-07-25,61.959999084472656
2017-07-26,64.11000061035156
2017-07-27,67.0199966430664
2017-07-28,66.52999877929688
2017-07-31,63.95000076293945
2017-08-01,63.540000915527344
2017-08-02,62.52000045776367
2017-08-03,64.68000030517578
2017-08-04,62.2599983215332
2017-08-07,62.5
2017-08-08,62.40999984741211
2017-08-09,62.0099983215332
2017-08-10,60.93000030517578
2017-08-11,61.41999816894531
2017-08-14,61.33000183105469
2017-08-15,60.97999954223633
2017-08-16,60.720001220703125
2017-08-17,60.40999984741211
2017-08-18,60.2599983215332
2017-08-21,59.810001373291016
2017-08-22,60.25
2017-08-23,59.70000076293945
2017-08-24,59.560001373291016
2017-08-25,60.45000076293945
2017-08-28,60.29999923706055
2017-08-29,60.08000183105469
2017-08-30,60.47999954223633
2017-08-31,60.779998779296875
2017-09-01,60.709999084472656
2017-09-05,58.40999984741211
2017-09-06,58.83000183105469
2017-09-07,57.13999938964844
2017-09-08,56.61000061035156
2017-09-11,56.20000076293945
2017-09-12,56.45000076293945
2017-09-13,57.27000045776367
2017-09-14,57.2400016784668
2017-09-15,59.41999816894531
2017-09-18,58.68000030517578
2017-09-19,57.72999954223633
2017-09-20,58.54999923706055
2017-09-21,58.939998626708984
2017-09-22,59.08000183105469
2017-09-25,59.27000045776367
2017-09-26,58.869998931884766
2017-09-27,59.04999923706055
2017-09-28,58.66999816894531
2017-09-29,58.470001220703125
2017-10-02,58.599998474121094
2017-10-03,58.52000045776367
2017-10-04,60.11000061035156
2017-10-05,60.040000915527344
2017-10-06,58.97999954223633
2017-10-09,57.77000045776367
2017-10-10,57.849998474121094
2017-10-11,57.72999954223633
2017-10-12,53.779998779296875
2017-10-13,55.7400016784668
2017-10-16,55.900001525878906
2017-10-17,55.59000015258789
2017-10-18,55.68000030517578
2017-10-19,55.04999923706055
2017-10-20,56.36000061035156
2017-10-23,54.29999923706055
2017-10-24,52.36000061035156
2017-10-25,52.220001220703125
2017-10-26,51.45000076293945
2017-10-27,52.54999923706055
2017-10-30,51.470001220703125
2017-10-31,50.880001068115234
2017-11-01,50.9900016784668
2017-11-02,48.540000915527344
2017-11-03,47.5
2017-11-06,50.04999923706055
2017-11-07,49.459999084472656
2017-11-08,49.09000015258789
2017-11-09,49.27000045776367
2017-11-10,48.459999084472656
2017-11-13,47.970001220703125
2017-11-14,47.93000030517578
2017-11-15,48.38999938964844
2017-11-16,48.790000915527344
2017-11-17,50.13999938964844
2017-11-20,49.84000015258789
2017-11-21,50.54999923706055
2017-11-22,50.36000061035156
2017-11-24,49.88999938964844
2017-11-27,49.54999923706055
2017-11-28,50.66999816894531
2017-11-29,51.9900016784668
2017-11-30,51.540000915527344
2017-12-01,52.86000061035156
2017-12-04,56.150001525878906
2017-12-05,55.66999816894531
2017-12-06,53.810001373291016
2017-12-07,54.56999969482422
2017-12-08,53.54999923706055
2017-12-11,54.150001525878906
2017-12-12,53.90999984741211
2017-12-13,53.7400016784668
2017-12-14,54.16999816894531
2017-12-15,55.33000183105469
2017-12-18,56.470001220703125
2017-12-19,56.16999816894531
2017-12-20,56.13999938964844
2017-12-21,57.16999816894531
2017-12-22,56.220001220703125
2017-12-26,55.93000030517578
2017-12-27,55.119998931884766
2017-12-28,54.61000061035156
2017-12-29,54.08000183105469
2018-01-02,54.130001068115234
2018-01-03,51.70000076293945
2018-01-04,51.56999969482422
2018-01-05,52.33000183105469
2018-01-08,52.02000045776367
2018-01-09,51.529998779296875
2018-01-10,52.400001525878906
2018-01-11,52.97999954223633
2018-01-12,53.29999923706055
2018-01-16,52.38999938964844
2018-01-17,51.36000061035156
2018-01-18,52.7400016784668
2018-01-19,53.970001220703125
2018-01-22,55.2599983215332
2018-01-23,52.900001525878906
2018-01-24,52.81999969482422
2018-01-25,53.15999984741211
2018-01-26,53.04999923706055
2018-01-29,53.459999084472656
2018-01-30,52.72999954223633
2018-01-31,51.59000015258789
2018-02-01,52.560001373291016
2018-02-02,51.08000183105469
2018-02-05,48.90999984741211
2018-02-06,51.060001373291016
2018-02-07,50.709999084472656
2018-02-08,50.58000183105469
2018-02-09,50.939998626708984
2018-02-12,51.099998474121094
2018-02-13,51.59000015258789
2018-02-14,52.540000915527344
2018-02-15,53.439998626708984
2018-02-16,52.58000183105469
2018-02-20,53.470001220703125
2018-02-21,52.220001220703125
2018-02-22,51.470001220703125
2018-02-23,51.9900016784668
2018-02-26,53.45000076293945
2018-02-27,52.880001068115234
2018-02-28,52.56999969482422
2018-03-01,50.5099983215332
2018-03-02,53.38999938964844
2018-03-05,53.25
2018-03-06,53.0
2018-03-07,52.040000915527344
2018-03-08,51.959999084472656
2018-03-09,52.86000061035156
2018-03-12,52.380001068115234
2018-03-13,51.459999084472656
2018-03-14,51.189998626708984
2018-03-15,50.779998779296875
2018-03-16,50.38999938964844
2018-03-19,49.720001220703125
2018-03-20,49.400001525878906
2018-03-21,50.040000915527344
2018-03-22,49.63999938964844
2018-03-23,49.11000061035156
2018-03-26,50.33000183105469
2018-03-27,50.5
2018-03-28,50.83000183105469
2018-03-29,51.70000076293945
2018-04-02,50.65999984741211
2018-04-03,51.470001220703125
2018-04-04,51.779998779296875
2018-04-05,51.68000030517578
2018-04-06,51.66999816894531
2018-04-09,51.470001220703125
2018-04-10,51.79999923706055
2018-04-11,51.459999084472656
2018-04-12,51.25
2018-04-13,50.59000015258789
2018-04-16,51.7400016784668
2018-04-17,52.20000076293945
2018-04-18,51.970001220703125
2018-04-19,52.09000015258789
2018-04-20,51.61000061035156
2018-04-23,52.810001373291016
2018-04-24,52.91999816894531
2018-04-25,53.93000030517578
2018-04-26,54.2400016784668
2018-04-27,53.22999954223633
2018-04-30,52.0
2018-05-01,52.90999984741211
2018-05-02,52.709999084472656
2018-05-03,52.619998931884766
2018-05-04,53.40999984741211
2018-05-07,53.380001068115234
2018-05-08,52.779998779296875
2018-05-09,53.130001068115234
2018-05-10,57.5099983215332
2018-05-11,56.9900016784668
2018-05-14,56.93000030517578
2018-05-15,56.68000030517578
2018-05-16,57.529998779296875
2018-05-17,57.31999969482422
2018-05-18,57.150001525878906
2018-05-21,57.34000015258789
2018-05-22,57.849998474121094
2018-05-23,57.40999984741211
2018-05-24,58.43000030517578
2018-05-25,59.349998474121094
2018-05-29,59.11000061035156
2018-05-30,58.95000076293945
2018-05-31,57.16999816894531
2018-06-01,57.529998779296875
2018-06-04,57.52000045776367
2018-06-05,58.27000045776367
2018-06-06,59.16999816894531
2018-06-07,59.63999938964844
2018-06-08,60.2400016784668
2018-06-11,61.900001525878906
2018-06-12,61.63999938964844
2018-06-13,63.47999954223633
2018-06-14,67.54000091552734
2018-06-15,67.81999969482422
2018-06-18,66.5999984741211
2018-06-19,66.22000122070312
2018-06-20,67.41999816894531
2018-06-21,65.0199966430664
2018-06-22,65.4000015258789
2018-06-25,64.72000122070312
2018-06-26,63.72999954223633
2018-06-27,62.689998626708984
2018-06-28,63.220001220703125
2018-06-29,62.20000076293945
2018-07-02,61.97999954223633
2018-07-03,61.720001220703125
2018-07-05,62.119998931884766
2018-07-06,62.849998474121094
2018-07-09,63.88999938964844
2018-07-10,63.72999954223633
2018-07-11,63.08000183105469
2018-07-12,63.41999816894531
2018-07-13,63.380001068115234
2018-07-16,62.84000015258789
2018-07-17,61.45000076293945
2018-07-18,61.34000015258789
2018-07-19,62.150001525878906
2018-07-20,61.54999923706055
2018-07-23,61.400001525878906
2018-07-24,60.20000076293945
2018-07-25,59.900001525878906
2018-07-26,59.72999954223633
2018-07-27,59.08000183105469
2018-07-30,60.209999084472656
2018-07-31,60.290000915527344
2018-08-01,60.61000061035156
2018-08-02,58.47999954223633
2018-08-03,60.56999969482422
2018-08-06,61.02000045776367
2018-08-07,59.59000015258789
2018-08-08,59.810001373291016
2018-08-09,60.45000076293945
2018-08-10,60.2400016784668
2018-08-13,59.9900016784668
2018-08-14,60.970001220703125
2018-08-15,60.459999084472656
2018-08-16,60.45000076293945
2018-08-17,60.45000076293945
2018-08-20,62.09000015258789
2018-08-21,62.970001220703125
2018-08-22,62.90999984741211
2018-08-23,62.220001220703125
2018-08-24,62.91999816894531
2018-08-27,63.369998931884766
2018-08-28,63.880001068115234
2018-08-29,63.41999816894531
2018-08-30,63.33000183105469
2018-08-31,62.810001373291016
2018-09-04,62.97999954223633
2018-09-05,63.11000061035156
2018-09-06,62.41999816894531
2018-09-07,63.150001525878906
2018-09-10,63.0099983215332
2018-09-11,62.86000061035156
2018-09-12,64.27999877929688
2018-09-13,64.04000091552734
2018-09-14,64.05999755859375
2018-09-17,63.310001373291016
2018-09-18,63.810001373291016
2018-09-19,64.16000366210938
2018-09-20,64.5199966430664
2018-09-21,65.16999816894531
2018-09-24,64.69999694824219
2018-09-25,65.33000183105469
2018-09-26,65.69000244140625
2018-09-27,66.25
2018-09-28,66.33999633789062
2018-10-01,66.01000213623047
2018-10-02,66.36000061035156
2018-10-03,67.26000213623047
2018-10-04,63.58000183105469
2018-10-05,63.54999923706055
2018-10-08,64.54000091552734
2018-10-09,59.959999084472656
2018-10-10,57.650001525878906
2018-10-11,57.0099983215332
2018-10-12,57.93000030517578
2018-10-15,58.83000183105469
2018-10-16,59.290000915527344
2018-10-17,59.599998474121094
2018-10-18,58.84000015258789
2018-10-19,60.119998931884766
2018-10-22,60.060001373291016
2018-10-23,59.369998931884766
2018-10-24,53.88999938964844
2018-10-25,55.0099983215332
2018-10-26,54.060001373291016
2018-10-29,54.380001068115234
2018-10-30,57.7400016784668
2018-10-31,58.58000183105469
2018-11-01,60.400001525878906
2018-11-02,58.97999954223633
2018-11-05,61.86000061035156
2018-11-06,61.04999923706055
2018-11-07,60.349998474121094
2018-11-08,60.0
2018-11-09,59.7599983215332
2018-11-12,59.59000015258789
2018-11-13,59.720001220703125
2018-11-14,60.22999954223633
2018-11-15,59.970001220703125
2018-11-16,58.88999938964844
2018-11-19,58.68000030517578
2018-11-20,57.20000076293945
2018-11-21,58.470001220703125
2018-11-23,58.209999084472656
2018-11-26,59.04999923706055
2018-11-27,59.91999816894531
2018-11-28,60.310001373291016
2018-11-29,60.13999938964844
2018-11-30,59.86000061035156
2018-12-03,58.27000045776367
2018-12-04,57.060001373291016
2018-12-06,58.18000030517578
2018-12-07,58.060001373291016
2018-12-10,57.66999816894531
2018-12-11,58.15999984741211
2018-12-12,58.90999984741211
2018-12-13,55.9900016784668
2018-12-14,56.56999969482422
2018-12-17,55.25
2018-12-18,54.34000015258789
2018-12-19,54.060001373291016
2018-12-20,52.97999954223633
2018-12-21,52.22999954223633
2018-12-24,51.7599983215332
2018-12-26,53.869998931884766
2018-12-27,54.54999923706055
