,APVO
2020-04-15,4.179999828338623
2020-04-16,3.6500000953674316
2020-04-17,3.9600000381469727
2020-04-20,3.859999895095825
2020-04-21,3.890000104904175
2020-04-22,3.819999933242798
2020-04-23,4.010000228881836
2020-04-24,4.28000020980835
2020-04-27,4.2270002365112305
2020-04-28,4.650000095367432
2020-04-29,4.900000095367432
2020-04-30,5.0
2020-05-01,5.25
2020-05-04,5.03000020980835
2020-05-05,4.96999979019165
2020-05-06,5.079999923706055
2020-05-07,5.039999961853027
2020-05-08,6.289999961853027
2020-05-11,7.650000095367432
2020-05-12,6.75
2020-05-13,6.269999980926514
2020-05-14,6.010000228881836
2020-05-15,5.46999979019165
2020-05-18,5.070000171661377
2020-05-19,5.300000190734863
2020-05-20,5.869999885559082
2020-05-21,6.170000076293945
2020-05-22,6.5
2020-05-26,6.699999809265137
2020-05-27,6.070000171661377
2020-05-28,5.940000057220459
2020-05-29,5.699999809265137
2020-06-01,5.690000057220459
2020-06-02,6.090000152587891
2020-06-03,5.949999809265137
2020-06-04,5.829999923706055
2020-06-05,5.769999980926514
2020-06-08,5.940000057220459
2020-06-09,6.440000057220459
2020-06-10,6.260000228881836
2020-06-11,5.230000019073486
2020-06-12,5.380000114440918
2020-06-15,5.889999866485596
2020-06-16,5.760000228881836
2020-06-17,5.71999979019165
2020-06-18,5.880000114440918
2020-06-19,6.079999923706055
2020-06-22,5.889999866485596
2020-06-23,6.039999961853027
2020-06-24,5.75
2020-06-25,8.960000038146973
2020-06-26,8.199999809265137
2020-06-29,9.270000457763672
2020-06-30,8.350000381469727
2020-07-01,9.130000114440918
2020-07-02,9.180000305175781
2020-07-06,9.100000381469727
2020-07-07,9.369999885559082
2020-07-08,9.270000457763672
2020-07-09,8.40999984741211
2020-07-10,7.690000057220459
2020-07-13,7.590000152587891
2020-07-14,7.309999942779541
2020-07-15,7.610000133514404
2020-07-16,7.570000171661377
2020-07-17,7.840000152587891
2020-07-20,8.5600004196167
2020-07-21,8.170000076293945
2020-07-22,8.1899995803833
2020-07-23,8.09000015258789
2020-07-24,8.0600004196167
2020-07-27,8.5600004196167
2020-07-28,8.510000228881836
2020-07-29,8.34000015258789
2020-07-30,8.569999694824219
2020-07-31,8.399999618530273
2020-08-03,8.09000015258789
2020-08-04,8.350000381469727
2020-08-05,8.279999732971191
2020-08-06,8.119999885559082
2020-08-07,8.449999809265137
2020-08-10,8.279999732971191
2020-08-11,7.869999885559082
2020-08-12,7.599999904632568
2020-08-13,7.389999866485596
2020-08-14,7.96999979019165
2020-08-17,8.800000190734863
2020-08-18,8.880000114440918
2020-08-19,8.789999961853027
2020-08-20,8.880000114440918
2020-08-21,8.789999961853027
2020-08-24,8.329999923706055
2020-08-25,8.40999984741211
2020-08-26,8.40999984741211
2020-08-27,8.020000457763672
2020-08-28,8.069999694824219
2020-08-31,7.840000152587891
2020-09-01,8.0600004196167
2020-09-02,8.210000038146973
2020-09-03,7.699999809265137
2020-09-04,7.860000133514404
2020-09-08,7.690000057220459
2020-09-09,7.760000228881836
2020-09-10,7.710000038146973
2020-09-11,7.519999980926514
2020-09-14,7.900000095367432
2020-09-15,7.96999979019165
2020-09-16,8.039999961853027
2020-09-17,7.75
2020-09-18,7.800000190734863
2020-09-21,7.639999866485596
2020-09-22,7.690000057220459
2020-09-23,7.25
2020-09-24,7.210000038146973
2020-09-25,7.289999961853027
2020-09-28,7.5
2020-09-29,7.849999904632568
2020-09-30,7.599999904632568
2020-10-01,7.619999885559082
2020-10-02,7.679999828338623
2020-10-05,7.730000019073486
2020-10-06,7.5
2020-10-07,7.340000152587891
2020-10-08,7.050000190734863
2020-10-09,7.170000076293945
2020-10-12,7.110000133514404
2020-10-13,7.099999904632568
2020-10-14,7.0
2020-10-15,7.045000076293945
2020-10-16,6.980000019073486
2020-10-19,6.829999923706055
2020-10-20,7.190000057220459
2020-10-21,7.0
2020-10-22,7.150000095367432
2020-10-23,7.010000228881836
2020-10-26,6.96999979019165
2020-10-27,6.820000171661377
2020-10-28,6.210000038146973
2020-10-29,6.590000152587891
2020-10-30,6.460000038146973
2020-11-02,6.300000190734863
2020-11-03,11.229999542236328
2020-11-04,16.979999542236328
2020-11-05,21.209999084472656
2020-11-06,23.700000762939453
2020-11-09,32.7400016784668
2020-11-10,44.31999969482422
2020-11-11,48.36000061035156
2020-11-12,42.29999923706055
2020-11-13,44.97999954223633
2020-11-16,41.0
2020-11-17,41.56999969482422
2020-11-18,35.38999938964844
2020-11-19,45.689998626708984
2020-11-20,45.630001068115234
2020-11-23,45.54999923706055
2020-11-24,43.91999816894531
2020-11-25,43.810001373291016
2020-11-27,44.38999938964844
2020-11-30,43.72999954223633
2020-12-01,44.099998474121094
2020-12-02,47.7599983215332
2020-12-03,45.9900016784668
2020-12-04,45.709999084472656
2020-12-07,43.849998474121094
2020-12-08,44.279998779296875
2020-12-09,42.97999954223633
2020-12-10,44.4900016784668
2020-12-11,44.040000915527344
2020-12-14,41.61000061035156
2020-12-15,40.84000015258789
2020-12-16,40.70000076293945
2020-12-17,40.439998626708984
2020-12-18,40.02000045776367
2020-12-21,36.04999923706055
2020-12-22,35.650001525878906
2020-12-23,37.029998779296875
2020-12-24,35.400001525878906
2020-12-28,34.220001220703125
2020-12-29,34.849998474121094
2020-12-30,37.11000061035156
2020-12-31,36.650001525878906
2021-01-04,37.18000030517578
2021-01-05,36.459999084472656
2021-01-06,37.0
2021-01-07,36.56999969482422
2021-01-08,37.40999984741211
2021-01-11,36.16999816894531
2021-01-12,35.27000045776367
2021-01-13,34.08000183105469
2021-01-14,33.81999969482422
2021-01-15,32.5099983215332
2021-01-19,31.520000457763672
2021-01-20,31.56999969482422
2021-01-21,33.119998931884766
2021-01-22,33.54999923706055
2021-01-25,34.709999084472656
2021-01-26,36.56999969482422
2021-01-27,32.61000061035156
2021-01-28,34.83000183105469
2021-01-29,33.5
2021-02-01,33.599998474121094
2021-02-02,35.09000015258789
2021-02-03,35.209999084472656
2021-02-04,34.75
2021-02-05,35.279998779296875
2021-02-08,34.75
2021-02-09,38.56999969482422
2021-02-10,37.689998626708984
2021-02-11,36.7599983215332
2021-02-12,37.0099983215332
2021-02-16,40.59000015258789
2021-02-17,40.0099983215332
2021-02-18,36.619998931884766
2021-02-19,36.09000015258789
2021-02-22,35.0099983215332
2021-02-23,34.40999984741211
2021-02-24,33.27000045776367
2021-02-25,31.6200008392334
2021-02-26,32.709999084472656
2021-03-01,32.5
2021-03-02,33.650001525878906
2021-03-03,33.97999954223633
2021-03-04,32.880001068115234
2021-03-05,32.47999954223633
2021-03-08,30.93000030517578
2021-03-09,32.0099983215332
2021-03-10,35.4900016784668
2021-03-11,35.22999954223633
2021-03-12,35.970001220703125
2021-03-15,38.130001068115234
2021-03-16,36.52000045776367
2021-03-17,37.16999816894531
2021-03-18,34.5099983215332
2021-03-19,33.939998626708984
2021-03-22,32.34000015258789
2021-03-23,30.31999969482422
2021-03-24,29.020000457763672
2021-03-25,30.1299991607666
2021-03-26,29.5
2021-03-29,27.860000610351562
2021-03-30,28.200000762939453
2021-03-31,30.520000457763672
2021-04-01,28.309999465942383
2021-04-05,25.600000381469727
2021-04-06,25.5
2021-04-07,25.770000457763672
2021-04-08,26.68000030517578
2021-04-09,25.649999618530273
2021-04-12,24.579999923706055
2021-04-13,24.989999771118164
2021-04-14,25.56999969482422
2021-04-15,25.860000610351562
2021-04-16,25.31999969482422
2021-04-19,26.100000381469727
2021-04-20,25.0
2021-04-21,25.049999237060547
2021-04-22,24.700000762939453
2021-04-23,25.530000686645508
2021-04-26,25.399999618530273
2021-04-27,27.489999771118164
2021-04-28,28.770000457763672
2021-04-29,27.34000015258789
2021-04-30,26.709999084472656
2021-05-03,26.420000076293945
2021-05-04,25.780000686645508
2021-05-05,24.940000534057617
2021-05-06,23.709999084472656
2021-05-07,23.600000381469727
2021-05-10,22.100000381469727
2021-05-11,21.850000381469727
2021-05-12,21.90999984741211
2021-05-13,21.93000030517578
2021-05-14,22.920000076293945
