,CXSE
2016-07-08,22.475000381469727
2016-07-11,22.475000381469727
2016-07-12,23.094999313354492
2016-07-13,23.0
2016-07-14,23.059999465942383
2016-07-15,23.059999465942383
2016-07-18,23.389999389648438
2016-07-19,23.149999618530273
2016-07-20,23.459999084472656
2016-07-21,23.55500030517578
2016-07-22,23.299999237060547
2016-07-25,23.334999084472656
2016-07-26,23.524999618530273
2016-07-27,23.56999969482422
2016-07-28,23.600000381469727
2016-07-29,23.600000381469727
2016-08-01,23.190000534057617
2016-08-02,23.190000534057617
2016-08-03,22.975000381469727
2016-08-04,23.229999542236328
2016-08-05,23.610000610351562
2016-08-08,23.645000457763672
2016-08-09,23.899999618530273
2016-08-10,23.899999618530273
2016-08-11,24.399999618530273
2016-08-12,24.625
2016-08-15,24.625
2016-08-16,24.625
2016-08-17,24.625
2016-08-18,24.625
2016-08-19,24.625
2016-08-22,24.920000076293945
2016-08-23,24.920000076293945
2016-08-24,24.8700008392334
2016-08-25,24.934999465942383
2016-08-26,24.934999465942383
2016-08-29,24.975000381469727
2016-08-30,25.225000381469727
2016-08-31,24.9950008392334
2016-09-01,25.084999084472656
2016-09-02,25.604999542236328
2016-09-06,26.30500030517578
2016-09-07,26.139999389648438
2016-09-08,26.489999771118164
2016-09-09,25.815000534057617
2016-09-12,25.860000610351562
2016-09-13,25.860000610351562
2016-09-14,25.510000228881836
2016-09-15,25.510000228881836
2016-09-16,26.350000381469727
2016-09-19,26.170000076293945
2016-09-20,26.219999313354492
2016-09-21,26.219999313354492
2016-09-22,27.184999465942383
2016-09-23,26.719999313354492
2016-09-26,26.665000915527344
2016-09-27,26.639999389648438
2016-09-28,26.5049991607666
2016-09-29,26.329999923706055
2016-09-30,26.329999923706055
2016-10-03,26.329999923706055
2016-10-04,26.329999923706055
2016-10-05,26.655000686645508
2016-10-06,26.655000686645508
2016-10-07,26.399999618530273
2016-10-10,27.079999923706055
2016-10-11,27.0
2016-10-12,27.0
2016-10-13,25.844999313354492
2016-10-14,26.100000381469727
2016-10-17,26.100000381469727
2016-10-18,26.15999984741211
2016-10-19,26.530000686645508
2016-10-20,26.584999084472656
2016-10-21,26.584999084472656
2016-10-24,26.559999465942383
2016-10-25,26.524999618530273
2016-10-26,26.540000915527344
2016-10-27,26.540000915527344
2016-10-28,25.924999237060547
2016-10-31,25.985000610351562
2016-11-01,25.985000610351562
2016-11-02,25.985000610351562
2016-11-03,25.985000610351562
2016-11-04,25.985000610351562
2016-11-07,25.985000610351562
2016-11-08,25.985000610351562
2016-11-09,25.985000610351562
2016-11-10,25.4950008392334
2016-11-11,25.4950008392334
2016-11-14,25.4950008392334
2016-11-15,25.4950008392334
2016-11-16,25.4950008392334
2016-11-17,25.03499984741211
2016-11-18,25.145000457763672
2016-11-21,25.139999389648438
2016-11-22,25.139999389648438
2016-11-23,25.139999389648438
2016-11-25,25.334999084472656
2016-11-28,25.530000686645508
2016-11-29,25.655000686645508
2016-11-30,25.655000686645508
2016-12-01,25.2549991607666
2016-12-02,25.2549991607666
2016-12-05,25.125
2016-12-06,24.889999389648438
2016-12-07,24.889999389648438
2016-12-08,25.434999465942383
2016-12-09,25.239999771118164
2016-12-12,25.239999771118164
2016-12-13,25.239999771118164
2016-12-14,24.565000534057617
2016-12-15,24.704999923706055
2016-12-16,24.405000686645508
2016-12-19,24.024999618530273
2016-12-20,24.110000610351562
2016-12-21,24.0
2016-12-22,24.0
2016-12-23,24.0
2016-12-27,24.0
2016-12-28,24.0
2016-12-29,24.155000686645508
2016-12-30,24.155000686645508
2017-01-03,24.079999923706055
2017-01-04,24.5
2017-01-05,24.5
2017-01-06,24.5
2017-01-09,24.799999237060547
2017-01-10,25.415000915527344
2017-01-11,25.415000915527344
2017-01-12,25.5
2017-01-13,25.5
2017-01-17,25.575000762939453
2017-01-18,25.469999313354492
2017-01-19,25.469999313354492
2017-01-20,25.469999313354492
2017-01-23,25.469999313354492
2017-01-24,25.649999618530273
2017-01-25,25.649999618530273
2017-01-26,25.649999618530273
2017-01-27,25.649999618530273
2017-01-30,26.0
2017-01-31,26.0
2017-02-01,26.0
2017-02-02,26.049999237060547
2017-02-03,26.049999237060547
2017-02-06,26.43000030517578
2017-02-07,26.43000030517578
2017-02-08,26.43000030517578
2017-02-09,26.774999618530273
2017-02-10,26.774999618530273
2017-02-13,27.53499984741211
2017-02-14,27.184999465942383
2017-02-15,27.184999465942383
2017-02-16,27.184999465942383
2017-02-17,27.514999389648438
2017-02-21,27.795000076293945
2017-02-22,27.75
2017-02-23,27.75
2017-02-24,27.75
2017-02-27,27.75
2017-02-28,27.75
2017-03-01,27.75
2017-03-02,27.75
2017-03-03,27.700000762939453
2017-03-06,27.700000762939453
2017-03-07,27.700000762939453
2017-03-08,27.700000762939453
2017-03-09,27.71500015258789
2017-03-10,27.71500015258789
2017-03-13,27.71500015258789
2017-03-14,27.71500015258789
2017-03-15,28.399999618530273
2017-03-16,28.670000076293945
2017-03-17,28.670000076293945
2017-03-20,28.670000076293945
2017-03-21,28.489999771118164
2017-03-22,28.489999771118164
2017-03-23,28.489999771118164
2017-03-24,28.489999771118164
2017-03-27,28.239999771118164
2017-03-28,28.809999465942383
2017-03-29,28.809999465942383
2017-03-30,28.440000534057617
2017-03-31,28.834999084472656
2017-04-03,28.5
2017-04-04,28.5049991607666
2017-04-05,28.5049991607666
2017-04-06,28.809999465942383
2017-04-07,29.0049991607666
2017-04-10,28.8700008392334
2017-04-11,28.84000015258789
2017-04-12,28.84000015258789
2017-04-13,28.625
2017-04-17,28.625
2017-04-18,28.625
2017-04-19,28.795000076293945
2017-04-20,28.795000076293945
2017-04-21,28.795000076293945
2017-04-24,29.344999313354492
2017-04-25,29.344999313354492
2017-04-26,29.344999313354492
2017-04-27,29.344999313354492
2017-04-28,29.344999313354492
2017-05-01,29.979999542236328
2017-05-02,29.739999771118164
2017-05-03,29.809999465942383
2017-05-04,29.75
2017-05-05,29.75
2017-05-08,30.184999465942383
2017-05-09,30.604999542236328
2017-05-10,30.915000915527344
2017-05-11,30.924999237060547
2017-05-12,31.229999542236328
2017-05-15,30.924999237060547
2017-05-16,31.125
2017-05-17,30.975000381469727
2017-05-18,30.239999771118164
2017-05-19,30.239999771118164
2017-05-22,31.604999542236328
2017-05-23,31.735000610351562
2017-05-24,31.959999084472656
2017-05-25,32.400001525878906
2017-05-26,32.35499954223633
2017-05-30,32.29499816894531
2017-05-31,32.279998779296875
2017-06-01,32.69499969482422
2017-06-02,32.70500183105469
2017-06-05,33.005001068115234
2017-06-06,33.06999969482422
2017-06-07,33.314998626708984
2017-06-08,33.650001525878906
2017-06-09,32.939998626708984
2017-06-12,32.869998931884766
2017-06-13,33.1150016784668
2017-06-14,32.689998626708984
2017-06-15,32.47999954223633
2017-06-16,32.44499969482422
2017-06-19,32.85499954223633
2017-06-20,33.05500030517578
2017-06-21,33.46500015258789
2017-06-22,33.505001068115234
2017-06-23,33.689998626708984
2017-06-26,33.71500015258789
2017-06-27,33.20500183105469
2017-06-28,33.150001525878906
2017-06-29,32.724998474121094
2017-06-30,33.06999969482422
2017-07-03,33.33000183105469
2017-07-05,33.22999954223633
2017-07-06,32.96500015258789
2017-07-07,33.029998779296875
2017-07-10,33.52000045776367
2017-07-11,33.974998474121094
2017-07-12,34.5
2017-07-13,34.459999084472656
2017-07-14,35.02000045776367
2017-07-17,34.80500030517578
2017-07-18,35.13999938964844
2017-07-19,35.5099983215332
2017-07-20,35.6150016784668
2017-07-21,35.369998931884766
2017-07-24,35.665000915527344
2017-07-25,35.6150016784668
2017-07-26,36.16999816894531
2017-07-27,36.185001373291016
2017-07-28,36.459999084472656
2017-07-31,36.53499984741211
2017-08-01,36.54999923706055
2017-08-02,36.130001068115234
2017-08-03,36.150001525878906
2017-08-04,36.2599983215332
2017-08-07,36.625
2017-08-08,37.0099983215332
2017-08-09,36.89500045776367
2017-08-10,35.744998931884766
2017-08-11,35.65999984741211
2017-08-14,36.119998931884766
2017-08-15,36.04999923706055
2017-08-16,36.474998474121094
2017-08-17,36.25
2017-08-18,36.279998779296875
2017-08-21,36.80500030517578
2017-08-22,37.28499984741211
2017-08-23,37.439998626708984
2017-08-24,37.345001220703125
2017-08-25,37.31999969482422
2017-08-28,37.13999938964844
2017-08-29,37.244998931884766
2017-08-30,37.55500030517578
2017-08-31,37.775001525878906
2017-09-01,37.935001373291016
2017-09-05,37.7599983215332
2017-09-06,38.084999084472656
2017-09-07,38.2400016784668
2017-09-08,38.060001373291016
2017-09-11,38.70500183105469
2017-09-12,38.95500183105469
2017-09-13,39.224998474121094
2017-09-14,39.150001525878906
2017-09-15,39.505001068115234
2017-09-18,39.970001220703125
2017-09-19,40.064998626708984
2017-09-20,40.16999816894531
2017-09-21,40.125
2017-09-22,39.95000076293945
2017-09-25,38.599998474121094
2017-09-26,38.599998474121094
2017-09-27,39.14500045776367
2017-09-28,38.939998626708984
2017-09-29,39.400001525878906
2017-10-02,39.630001068115234
2017-10-03,40.4900016784668
2017-10-04,40.599998474121094
2017-10-05,40.994998931884766
2017-10-06,40.900001525878906
2017-10-09,40.900001525878906
2017-10-10,41.29999923706055
2017-10-11,40.98500061035156
2017-10-12,40.96500015258789
2017-10-13,41.224998474121094
2017-10-16,41.375
2017-10-17,41.05500030517578
2017-10-18,41.51499938964844
2017-10-19,40.83000183105469
2017-10-20,41.01499938964844
2017-10-23,40.85499954223633
2017-10-24,40.9900016784668
2017-10-25,40.73500061035156
2017-10-26,40.64500045776367
2017-10-27,40.720001220703125
2017-10-30,40.38999938964844
2017-10-31,41.03499984741211
2017-11-01,41.084999084472656
2017-11-02,41.064998626708984
2017-11-03,41.20000076293945
2017-11-06,42.0099983215332
2017-11-07,42.279998779296875
2017-11-08,42.275001525878906
2017-11-09,42.3849983215332
2017-11-10,42.939998626708984
2017-11-13,43.20500183105469
2017-11-14,42.63999938964844
2017-11-15,42.275001525878906
2017-11-16,43.380001068115234
2017-11-17,43.5
2017-11-20,43.994998931884766
2017-11-21,45.08000183105469
2017-11-22,44.83000183105469
2017-11-24,44.02000045776367
2017-11-27,43.119998931884766
2017-11-28,43.3650016784668
2017-11-29,42.474998474121094
2017-11-30,41.8849983215332
2017-12-01,41.36000061035156
2017-12-04,41.35499954223633
2017-12-05,41.27000045776367
2017-12-06,40.67499923706055
2017-12-07,40.77000045776367
2017-12-08,41.70500183105469
2017-12-11,42.58000183105469
2017-12-12,41.95000076293945
2017-12-13,42.58000183105469
2017-12-14,42.18000030517578
2017-12-15,41.810001373291016
2017-12-18,42.31999969482422
2017-12-19,42.400001525878906
2017-12-20,42.30500030517578
2017-12-21,43.15999984741211
2017-12-22,43.369998931884766
2017-12-26,43.18000030517578
2017-12-27,42.755001068115234
2017-12-28,43.150001525878906
2017-12-29,43.11000061035156
2018-01-02,44.79999923706055
2018-01-03,45.18000030517578
2018-01-04,45.19499969482422
2018-01-05,45.52000045776367
2018-01-08,45.79499816894531
2018-01-09,46.064998626708984
2018-01-10,46.005001068115234
2018-01-11,46.04999923706055
2018-01-12,46.564998626708984
2018-01-16,46.18000030517578
2018-01-17,46.45500183105469
2018-01-18,46.189998626708984
2018-01-19,46.7599983215332
2018-01-22,47.29999923706055
2018-01-23,47.650001525878906
2018-01-24,47.58000183105469
2018-01-25,47.349998474121094
2018-01-26,48.39500045776367
2018-01-29,46.9900016784668
2018-01-30,46.494998931884766
2018-01-31,47.0
2018-02-01,46.0
2018-02-02,45.275001525878906
2018-02-05,44.1349983215332
2018-02-06,44.48500061035156
2018-02-07,42.959999084472656
2018-02-08,41.26499938964844
2018-02-09,41.17499923706055
2018-02-12,42.404998779296875
2018-02-13,43.14500045776367
2018-02-14,44.400001525878906
2018-02-15,45.3849983215332
2018-02-16,45.380001068115234
2018-02-20,44.93000030517578
2018-02-21,45.375
2018-02-22,45.345001220703125
2018-02-23,46.084999084472656
2018-02-26,46.48500061035156
2018-02-27,44.79999923706055
2018-02-28,44.53499984741211
2018-03-01,44.345001220703125
2018-03-02,44.345001220703125
2018-03-05,44.36000061035156
2018-03-06,44.875
2018-03-07,45.02000045776367
2018-03-08,45.375
2018-03-09,46.56999969482422
2018-03-12,46.64500045776367
2018-03-13,45.65999984741211
2018-03-14,45.900001525878906
2018-03-15,46.650001525878906
2018-03-16,46.709999084472656
2018-03-19,46.185001373291016
2018-03-20,47.22999954223633
2018-03-21,46.6349983215332
2018-03-22,44.529998779296875
2018-03-23,43.310001373291016
2018-03-26,44.935001373291016
2018-03-27,43.92499923706055
2018-03-28,43.334999084472656
2018-03-29,44.099998474121094
2018-04-02,42.8849983215332
2018-04-03,43.16999816894531
2018-04-04,43.275001525878906
2018-04-05,43.52000045776367
2018-04-06,42.4900016784668
2018-04-09,43.125
2018-04-10,44.595001220703125
2018-04-11,44.400001525878906
2018-04-12,44.5099983215332
2018-04-13,43.75
2018-04-16,43.369998931884766
2018-04-17,43.275001525878906
2018-04-18,43.095001220703125
2018-04-19,43.0099983215332
2018-04-20,42.43000030517578
2018-04-23,42.154998779296875
2018-04-24,42.6150016784668
2018-04-25,42.255001068115234
2018-04-26,42.23500061035156
2018-04-27,42.290000915527344
2018-04-30,42.099998474121094
2018-05-01,42.27000045776367
2018-05-02,42.220001220703125
2018-05-03,42.25
2018-05-04,42.6150016784668
2018-05-07,43.0
2018-05-08,43.52000045776367
2018-05-09,43.81999969482422
2018-05-10,44.4900016784668
2018-05-11,44.21500015258789
2018-05-14,44.56999969482422
2018-05-15,44.095001220703125
2018-05-16,44.78499984741211
2018-05-17,44.349998474121094
2018-05-18,44.0099983215332
2018-05-21,44.380001068115234
2018-05-22,44.20000076293945
2018-05-23,44.1349983215332
2018-05-24,44.025001525878906
2018-05-25,44.08000183105469
2018-05-29,43.58000183105469
2018-05-30,43.505001068115234
2018-05-31,43.869998931884766
2018-06-01,44.31999969482422
2018-06-04,44.994998931884766
2018-06-05,45.36000061035156
2018-06-06,45.845001220703125
2018-06-07,45.369998931884766
2018-06-08,45.33000183105469
2018-06-11,45.4900016784668
2018-06-12,45.709999084472656
2018-06-13,45.23500061035156
2018-06-14,45.290000915527344
2018-06-15,44.91999816894531
2018-06-18,44.505001068115234
2018-06-19,43.55500030517578
2018-06-20,43.595001220703125
2018-06-21,42.79999923706055
2018-06-22,43.04499816894531
2018-06-25,41.58000183105469
2018-06-26,41.290000915527344
2018-06-27,39.779998779296875
2018-06-28,40.025001525878906
2018-06-29,40.83000183105469
2018-07-02,39.96500015258789
2018-07-03,39.915000915527344
2018-07-05,39.34000015258789
2018-07-06,40.03499984741211
2018-07-09,41.125
2018-07-10,40.56999969482422
2018-07-11,39.904998779296875
2018-07-12,40.814998626708984
2018-07-13,40.685001373291016
2018-07-16,40.45500183105469
2018-07-17,40.375
2018-07-18,40.275001525878906
2018-07-19,39.47999954223633
2018-07-20,39.869998931884766
2018-07-23,39.619998931884766
2018-07-24,40.06999969482422
2018-07-25,40.755001068115234
2018-07-26,39.95000076293945
2018-07-27,39.64500045776367
2018-07-30,39.0099983215332
2018-07-31,39.185001373291016
2018-08-01,38.275001525878906
2018-08-02,37.68000030517578
2018-08-03,37.47999954223633
2018-08-06,36.95500183105469
2018-08-07,37.814998626708984
2018-08-08,37.43000030517578
2018-08-09,38.025001525878906
2018-08-10,37.814998626708984
2018-08-13,37.375
2018-08-14,36.66999816894531
2018-08-15,35.27000045776367
2018-08-16,35.78499984741211
2018-08-17,36.119998931884766
2018-08-20,36.345001220703125
2018-08-21,37.150001525878906
2018-08-22,37.310001373291016
2018-08-23,36.82500076293945
2018-08-24,37.33000183105469
2018-08-27,38.224998474121094
2018-08-28,37.94499969482422
2018-08-29,38.154998779296875
2018-08-30,36.970001220703125
2018-08-31,37.185001373291016
2018-09-04,36.775001525878906
2018-09-05,35.7599983215332
2018-09-06,35.560001373291016
2018-09-07,35.345001220703125
2018-09-10,34.70000076293945
2018-09-11,34.48500061035156
2018-09-12,34.64500045776367
2018-09-13,35.279998779296875
2018-09-14,35.040000915527344
2018-09-17,34.54999923706055
2018-09-18,34.974998474121094
2018-09-19,35.880001068115234
2018-09-20,36.150001525878906
2018-09-21,36.71500015258789
2018-09-24,36.040000915527344
2018-09-25,35.970001220703125
2018-09-26,36.1349983215332
2018-09-27,36.084999084472656
2018-09-28,35.834999084472656
2018-10-01,35.7400016784668
2018-10-02,35.01499938964844
2018-10-03,34.89500045776367
2018-10-04,33.92499923706055
2018-10-05,33.92499923706055
2018-10-08,33.349998474121094
2018-10-09,33.08000183105469
2018-10-10,31.764999389648438
2018-10-11,31.610000610351562
2018-10-12,32.66999816894531
2018-10-15,32.125
2018-10-16,32.5099983215332
2018-10-17,32.095001220703125
2018-10-18,31.100000381469727
2018-10-19,31.6200008392334
2018-10-22,32.98500061035156
2018-10-23,32.04499816894531
2018-10-24,30.93000030517578
2018-10-25,31.7450008392334
2018-10-26,31.350000381469727
2018-10-29,30.1299991607666
2018-10-30,30.540000915527344
2018-10-31,31.614999771118164
2018-11-01,33.32500076293945
2018-11-02,33.45500183105469
2018-11-05,33.119998931884766
2018-11-06,33.130001068115234
2018-11-07,33.724998474121094
2018-11-08,32.64500045776367
2018-11-09,31.68000030517578
2018-11-12,31.405000686645508
2018-11-13,32.209999084472656
2018-11-14,32.380001068115234
2018-11-15,33.275001525878906
2018-11-16,33.10499954223633
2018-11-19,32.57500076293945
2018-11-20,31.764999389648438
2018-11-21,32.56999969482422
2018-11-23,31.975000381469727
2018-11-26,32.48500061035156
2018-11-27,32.654998779296875
2018-11-28,33.53499984741211
2018-11-29,32.810001373291016
2018-11-30,33.31999969482422
2018-12-03,34.33000183105469
2018-12-04,33.54999923706055
2018-12-06,32.875
2018-12-07,32.32500076293945
2018-12-10,32.08000183105469
2018-12-11,32.3650016784668
2018-12-12,32.72999954223633
2018-12-13,32.875
2018-12-14,32.290000915527344
2018-12-17,31.510000228881836
2018-12-18,31.344999313354492
2018-12-19,30.53499984741211
2018-12-20,30.485000610351562
2018-12-21,30.200000762939453
2018-12-24,30.0
2018-12-26,30.639999389648438
2018-12-27,30.395000457763672
2018-12-28,30.725000381469727
2018-12-31,30.44499969482422
2019-01-02,30.334999084472656
2019-01-03,29.375
2019-01-04,30.719999313354492
2019-01-07,31.09000015258789
2019-01-08,31.225000381469727
2019-01-09,32.005001068115234
2019-01-10,32.275001525878906
2019-01-11,32.09000015258789
2019-01-14,31.610000610351562
2019-01-15,32.154998779296875
2019-01-16,32.70000076293945
2019-01-17,32.654998779296875
2019-01-18,33.255001068115234
2019-01-22,32.2599983215332
2019-01-23,32.5
2019-01-24,32.904998779296875
2019-01-25,33.595001220703125
2019-01-28,33.290000915527344
2019-01-29,33.07500076293945
2019-01-30,33.80500030517578
2019-01-31,34.43000030517578
2019-02-01,34.35499954223633
2019-02-04,34.494998931884766
2019-02-05,35.08000183105469
2019-02-06,34.79499816894531
2019-02-07,34.189998626708984
2019-02-08,34.29999923706055
2019-02-11,34.78499984741211
2019-02-12,35.09000015258789
2019-02-13,35.375
2019-02-14,35.165000915527344
2019-02-15,34.83000183105469
2019-02-19,35.3650016784668
2019-02-20,35.650001525878906
2019-02-21,35.46500015258789
2019-02-22,36.35499954223633
2019-02-25,37.30500030517578
2019-02-26,37.26499938964844
2019-02-27,36.79499816894531
2019-02-28,36.71500015258789
2019-03-01,37.130001068115234
2019-03-04,37.71500015258789
2019-03-05,38.48500061035156
2019-03-06,38.27000045776367
2019-03-07,37.13999938964844
2019-03-08,36.349998474121094
2019-03-11,37.59000015258789
2019-03-12,37.86000061035156
2019-03-13,37.68000030517578
2019-03-14,37.375
2019-03-15,38.02000045776367
2019-03-18,38.69499969482422
2019-03-19,38.814998626708984
2019-03-20,38.64500045776367
2019-03-21,38.72999954223633
2019-03-22,37.78499984741211
2019-03-25,37.79499816894531
2019-03-26,37.814998626708984
2019-03-27,37.83000183105469
2019-03-28,37.9900016784668
2019-03-29,38.974998474121094
2019-04-01,39.845001220703125
2019-04-02,39.7400016784668
2019-04-03,40.03499984741211
2019-04-04,40.46500015258789
2019-04-05,40.935001373291016
2019-04-08,40.96500015258789
2019-04-09,40.83000183105469
2019-04-10,41.040000915527344
2019-04-11,40.345001220703125
2019-04-12,40.935001373291016
2019-04-15,40.13999938964844
2019-04-16,40.665000915527344
2019-04-17,40.89500045776367
2019-04-18,40.904998779296875
2019-04-22,40.529998779296875
2019-04-23,40.625
2019-04-24,40.25
2019-04-25,39.81999969482422
2019-04-26,39.95000076293945
2019-04-29,40.02000045776367
2019-04-30,40.07500076293945
2019-05-01,40.0099983215332
2019-05-02,39.994998931884766
2019-05-03,40.6150016784668
2019-05-06,39.064998626708984
2019-05-07,37.845001220703125
2019-05-08,37.845001220703125
2019-05-09,37.310001373291016
2019-05-10,37.67499923706055
2019-05-13,36.099998474121094
2019-05-14,36.73500061035156
2019-05-15,37.125
2019-05-16,37.3650016784668
2019-05-17,35.724998474121094
2019-05-20,34.57500076293945
2019-05-21,35.13999938964844
2019-05-22,34.869998931884766
2019-05-23,34.06999969482422
2019-05-24,33.8849983215332
2019-05-28,34.29499816894531
2019-05-29,34.3849983215332
2019-05-30,34.279998779296875
2019-05-31,34.17499923706055
2019-06-03,34.32500076293945
2019-06-04,34.44499969482422
2019-06-05,33.98500061035156
2019-06-06,33.93000030517578
2019-06-07,34.39500045776367
2019-06-10,35.07500076293945
2019-06-11,35.709999084472656
2019-06-12,35.0
2019-06-13,35.21500015258789
2019-06-14,34.7400016784668
2019-06-17,34.92499923706055
2019-06-18,36.01499938964844
2019-06-19,36.36000061035156
2019-06-20,37.060001373291016
2019-06-21,36.80500030517578
2019-06-24,36.779998779296875
2019-06-25,36.064998626708984
2019-06-26,36.650001525878906
2019-06-27,37.04499816894531
2019-06-28,37.01499938964844
2019-07-01,37.92499923706055
2019-07-02,38.025001525878906
2019-07-03,37.77000045776367
2019-07-05,37.255001068115234
2019-07-08,36.65999984741211
2019-07-09,36.66999816894531
2019-07-10,36.78499984741211
2019-07-11,36.584999084472656
2019-07-12,36.70000076293945
2019-07-15,37.15999984741211
2019-07-16,37.130001068115234
2019-07-17,37.1349983215332
2019-07-18,36.904998779296875
2019-07-19,37.040000915527344
2019-07-22,36.880001068115234
2019-07-23,37.40999984741211
2019-07-24,37.755001068115234
2019-07-25,37.57500076293945
2019-07-26,37.625
2019-07-29,37.470001220703125
2019-07-30,37.189998626708984
2019-07-31,36.73500061035156
2019-08-01,35.66999816894531
2019-08-02,35.209999084472656
2019-08-05,33.6150016784668
2019-08-06,34.06999969482422
2019-08-07,34.244998931884766
2019-08-08,34.82500076293945
2019-08-09,34.459999084472656
2019-08-12,34.150001525878906
2019-08-13,35.029998779296875
2019-08-14,34.06999969482422
2019-08-15,34.63999938964844
2019-08-16,35.29999923706055
2019-08-19,36.060001373291016
2019-08-20,36.08000183105469
2019-08-21,36.20000076293945
2019-08-22,35.78499984741211
2019-08-23,34.935001373291016
2019-08-26,35.279998779296875
2019-08-27,35.54999923706055
2019-08-28,35.47999954223633
2019-08-29,35.93000030517578
2019-08-30,35.875
2019-09-03,35.86000061035156
2019-09-04,36.435001373291016
2019-09-05,37.1150016784668
2019-09-06,37.21500015258789
2019-09-09,37.23500061035156
2019-09-10,37.04999923706055
2019-09-11,37.28499984741211
2019-09-12,37.7400016784668
2019-09-13,37.95500183105469
2019-09-16,37.53499984741211
2019-09-17,37.51499938964844
2019-09-18,37.415000915527344
2019-09-19,37.46500015258789
2019-09-20,37.154998779296875
2019-09-23,36.875
2019-09-24,36.099998474121094
2019-09-25,36.36000061035156
2019-09-26,36.119998931884766
2019-09-27,35.16999816894531
2019-09-30,35.54499816894531
2019-10-01,35.334999084472656
2019-10-02,35.38999938964844
2019-10-03,35.81999969482422
2019-10-04,36.025001525878906
2019-10-07,35.790000915527344
2019-10-08,35.21500015258789
2019-10-09,35.779998779296875
2019-10-10,36.224998474121094
2019-10-11,36.98500061035156
2019-10-14,36.904998779296875
2019-10-15,37.20500183105469
2019-10-16,37.400001525878906
2019-10-17,37.38999938964844
2019-10-18,36.84000015258789
2019-10-21,37.02000045776367
2019-10-22,36.77000045776367
2019-10-23,36.66999816894531
2019-10-24,36.845001220703125
2019-10-25,37.31999969482422
2019-10-28,37.92499923706055
2019-10-29,37.56999969482422
2019-10-30,37.6349983215332
2019-10-31,37.47999954223633
2019-11-01,38.125
2019-11-04,38.900001525878906
2019-11-05,39.04999923706055
2019-11-06,38.939998626708984
2019-11-07,39.51499938964844
2019-11-08,39.224998474121094
2019-11-11,38.810001373291016
2019-11-12,38.61000061035156
2019-11-13,38.26499938964844
2019-11-14,38.154998779296875
2019-11-15,38.28499984741211
2019-11-18,38.345001220703125
2019-11-19,38.71500015258789
2019-11-20,38.2599983215332
2019-11-21,38.29999923706055
2019-11-22,38.22999954223633
2019-11-25,38.79499816894531
2019-11-26,38.9900016784668
2019-11-27,39.23500061035156
2019-11-29,38.60499954223633
2019-12-02,38.540000915527344
2019-12-03,38.25
2019-12-04,38.505001068115234
2019-12-05,38.94499969482422
2019-12-06,39.34000015258789
2019-12-09,38.90999984741211
2019-12-10,39.099998474121094
2019-12-11,39.599998474121094
2019-12-12,40.21500015258789
2019-12-13,40.10499954223633
2019-12-16,40.625
2019-12-17,41.189998626708984
2019-12-18,41.1150016784668
2019-12-19,41.025001525878906
2019-12-20,41.19499969482422
2019-12-23,41.119998931884766
2019-12-24,41.224998474121094
2019-12-26,41.57500076293945
2019-12-27,41.625
2019-12-30,41.439998626708984
2019-12-31,41.54999923706055
2020-01-02,43.095001220703125
2020-01-03,42.41999816894531
2020-01-06,42.3650016784668
2020-01-07,42.685001373291016
2020-01-08,43.0
2020-01-09,43.42499923706055
2020-01-10,43.67499923706055
2020-01-13,44.625
2020-01-14,44.150001525878906
2020-01-15,44.1150016784668
2020-01-16,44.43000030517578
2020-01-17,44.6349983215332
2020-01-21,43.18000030517578
2020-01-22,43.435001373291016
2020-01-23,42.56999969482422
2020-01-24,41.79499816894531
2020-01-27,40.17499923706055
2020-01-28,40.654998779296875
2020-01-29,41.150001525878906
2020-01-30,40.38999938964844
2020-01-31,39.75
2020-02-03,40.3849983215332
2020-02-04,42.2599983215332
2020-02-05,42.375
2020-02-06,42.42499923706055
2020-02-07,41.95500183105469
2020-02-10,42.38999938964844
2020-02-11,43.125
2020-02-12,43.9900016784668
2020-02-13,43.42499923706055
2020-02-14,43.42499923706055
2020-02-18,43.48500061035156
2020-02-19,43.78499984741211
2020-02-20,43.52000045776367
2020-02-21,43.20000076293945
2020-02-24,41.91999816894531
2020-02-25,42.11000061035156
2020-02-26,42.46500015258789
2020-02-27,41.845001220703125
2020-02-28,41.505001068115234
2020-03-02,42.404998779296875
2020-03-03,42.404998779296875
2020-03-04,43.04999923706055
2020-03-05,43.06999969482422
2020-03-06,42.23500061035156
2020-03-09,40.58000183105469
2020-03-10,42.099998474121094
2020-03-11,40.630001068115234
2020-03-12,37.60499954223633
2020-03-13,39.3650016784668
2020-03-16,35.470001220703125
2020-03-17,37.005001068115234
2020-03-18,35.02000045776367
2020-03-19,35.51499938964844
2020-03-20,35.3849983215332
2020-03-23,35.35499954223633
2020-03-24,37.529998779296875
2020-03-25,38.189998626708984
2020-03-26,39.36000061035156
2020-03-27,37.5
2020-03-30,38.03499984741211
2020-03-31,38.21500015258789
2020-04-01,37.23500061035156
2020-04-02,38.130001068115234
2020-04-03,37.71500015258789
2020-04-06,39.19499969482422
2020-04-07,39.375
2020-04-08,39.314998626708984
2020-04-09,39.3849983215332
2020-04-13,39.435001373291016
2020-04-14,40.525001525878906
2020-04-15,40.1349983215332
2020-04-16,40.75
2020-04-17,41.04999923706055
2020-04-20,41.04499816894531
2020-04-21,40.150001525878906
2020-04-22,40.97999954223633
