,EXLS
2010-07-30,18.6299991607666
2010-08-02,18.739999771118164
2010-08-03,18.56999969482422
2010-08-04,18.510000228881836
2010-08-05,17.75
2010-08-06,17.719999313354492
2010-08-09,17.8799991607666
2010-08-10,17.5
2010-08-11,16.600000381469727
2010-08-12,16.5
2010-08-13,16.3799991607666
2010-08-16,16.649999618530273
2010-08-17,17.0
2010-08-18,16.989999771118164
2010-08-19,16.540000915527344
2010-08-20,16.34000015258789
2010-08-23,16.219999313354492
2010-08-24,16.1200008392334
2010-08-25,16.709999084472656
2010-08-26,16.700000762939453
2010-08-27,17.290000915527344
2010-08-30,16.600000381469727
2010-08-31,16.610000610351562
2010-09-01,17.43000030517578
2010-09-02,17.479999542236328
2010-09-03,17.940000534057617
2010-09-07,17.059999465942383
2010-09-08,17.510000228881836
2010-09-09,17.700000762939453
2010-09-10,17.8700008392334
2010-09-13,18.610000610351562
2010-09-14,19.010000228881836
2010-09-15,19.030000686645508
2010-09-16,19.040000915527344
2010-09-17,19.350000381469727
2010-09-20,19.950000762939453
2010-09-21,19.770000457763672
2010-09-22,19.649999618530273
2010-09-23,19.170000076293945
2010-09-24,19.520000457763672
2010-09-27,18.90999984741211
2010-09-28,19.170000076293945
2010-09-29,19.209999084472656
2010-09-30,19.450000762939453
2010-10-01,20.0
2010-10-04,19.360000610351562
2010-10-05,19.81999969482422
2010-10-06,19.34000015258789
2010-10-07,19.299999237060547
2010-10-08,19.979999542236328
2010-10-11,19.389999389648438
2010-10-12,19.020000457763672
2010-10-13,19.200000762939453
2010-10-14,19.489999771118164
2010-10-15,19.420000076293945
2010-10-18,19.389999389648438
2010-10-19,19.219999313354492
2010-10-20,19.200000762939453
2010-10-21,19.149999618530273
2010-10-22,19.399999618530273
2010-10-25,19.100000381469727
2010-10-26,19.110000610351562
2010-10-27,19.06999969482422
2010-10-28,19.389999389648438
2010-10-29,19.049999237060547
2010-11-01,18.989999771118164
2010-11-02,19.56999969482422
2010-11-03,19.06999969482422
2010-11-04,20.600000381469727
2010-11-05,20.290000915527344
2010-11-08,20.649999618530273
2010-11-09,20.65999984741211
2010-11-10,20.719999313354492
2010-11-11,20.8799991607666
2010-11-12,20.790000915527344
2010-11-15,20.770000457763672
2010-11-16,20.399999618530273
2010-11-17,20.31999969482422
2010-11-18,20.719999313354492
2010-11-19,20.790000915527344
2010-11-22,20.690000534057617
2010-11-23,20.700000762939453
2010-11-24,20.719999313354492
2010-11-26,20.510000228881836
2010-11-29,20.889999389648438
2010-11-30,20.670000076293945
2010-12-01,20.920000076293945
2010-12-02,21.25
2010-12-03,21.600000381469727
2010-12-06,21.280000686645508
2010-12-07,21.68000030517578
2010-12-08,21.700000762939453
2010-12-09,21.6299991607666
2010-12-10,21.709999084472656
2010-12-13,21.549999237060547
2010-12-14,21.799999237060547
2010-12-15,21.90999984741211
2010-12-16,21.950000762939453
2010-12-17,21.920000076293945
2010-12-20,21.690000534057617
2010-12-21,21.5
2010-12-22,21.469999313354492
2010-12-23,21.530000686645508
2010-12-27,21.440000534057617
2010-12-28,21.440000534057617
2010-12-29,21.43000030517578
2010-12-30,21.510000228881836
2010-12-31,21.479999542236328
2011-01-03,21.90999984741211
2011-01-04,21.559999465942383
2011-01-05,22.0
2011-01-06,21.959999084472656
2011-01-07,21.520000457763672
2011-01-10,21.760000228881836
2011-01-11,21.989999771118164
2011-01-12,22.110000610351562
2011-01-13,22.020000457763672
2011-01-14,22.110000610351562
2011-01-18,22.100000381469727
2011-01-19,21.90999984741211
2011-01-20,22.020000457763672
2011-01-21,21.549999237060547
2011-01-24,21.510000228881836
2011-01-25,21.149999618530273
2011-01-26,21.040000915527344
2011-01-27,20.299999237060547
2011-01-28,19.040000915527344
2011-01-31,19.059999465942383
2011-02-01,19.760000228881836
2011-02-02,19.739999771118164
2011-02-03,19.889999389648438
2011-02-04,19.799999237060547
2011-02-07,20.149999618530273
2011-02-08,20.1200008392334
2011-02-09,20.139999389648438
2011-02-10,20.229999542236328
2011-02-11,20.43000030517578
2011-02-14,21.299999237060547
2011-02-15,21.299999237060547
2011-02-16,21.65999984741211
2011-02-17,21.899999618530273
2011-02-18,21.739999771118164
2011-02-22,21.5
2011-02-23,21.3700008392334
2011-02-24,21.059999465942383
2011-02-25,21.68000030517578
2011-02-28,22.219999313354492
2011-03-01,20.940000534057617
2011-03-02,21.149999618530273
2011-03-03,22.459999084472656
2011-03-04,21.579999923706055
2011-03-07,21.06999969482422
2011-03-08,22.170000076293945
2011-03-09,22.200000762939453
2011-03-10,20.959999084472656
2011-03-11,20.530000686645508
2011-03-14,20.06999969482422
2011-03-15,19.309999465942383
2011-03-16,19.209999084472656
2011-03-17,19.3700008392334
2011-03-18,19.6299991607666
2011-03-21,19.950000762939453
2011-03-22,19.959999084472656
2011-03-23,20.260000228881836
2011-03-24,20.360000610351562
2011-03-25,19.889999389648438
2011-03-28,19.600000381469727
2011-03-29,19.809999465942383
2011-03-30,20.56999969482422
2011-03-31,21.149999618530273
2011-04-01,21.860000610351562
2011-04-04,21.260000228881836
2011-04-05,21.030000686645508
2011-04-06,20.59000015258789
2011-04-07,20.5
2011-04-08,20.260000228881836
2011-04-11,19.729999542236328
2011-04-12,18.969999313354492
2011-04-13,19.3799991607666
2011-04-14,19.360000610351562
2011-04-15,19.56999969482422
2011-04-18,18.920000076293945
2011-04-19,18.8799991607666
2011-04-20,19.149999618530273
2011-04-21,19.149999618530273
2011-04-25,19.530000686645508
2011-04-26,19.989999771118164
2011-04-27,20.3700008392334
2011-04-28,20.510000228881836
2011-04-29,20.719999313354492
2011-05-02,20.420000076293945
2011-05-03,24.040000915527344
2011-05-04,24.049999237060547
2011-05-05,24.1299991607666
2011-05-06,23.440000534057617
2011-05-09,24.18000030517578
2011-05-10,24.200000762939453
2011-05-11,24.170000076293945
2011-05-12,24.440000534057617
2011-05-13,24.280000686645508
2011-05-16,24.1299991607666
2011-05-17,24.270000457763672
2011-05-18,23.940000534057617
2011-05-19,24.219999313354492
2011-05-20,24.020000457763672
2011-05-23,23.719999313354492
2011-05-24,23.68000030517578
2011-05-25,23.75
2011-05-26,24.040000915527344
2011-05-27,23.969999313354492
2011-05-31,23.479999542236328
2011-06-01,23.09000015258789
2011-06-02,23.3700008392334
2011-06-03,23.020000457763672
2011-06-06,22.65999984741211
2011-06-07,22.639999389648438
2011-06-08,22.170000076293945
2011-06-09,22.15999984741211
2011-06-10,21.469999313354492
2011-06-13,21.520000457763672
2011-06-14,21.8799991607666
2011-06-15,22.059999465942383
2011-06-16,22.43000030517578
2011-06-17,22.100000381469727
2011-06-20,22.06999969482422
2011-06-21,22.84000015258789
2011-06-22,22.75
2011-06-23,23.020000457763672
2011-06-24,22.889999389648438
2011-06-27,22.510000228881836
2011-06-28,23.15999984741211
2011-06-29,23.049999237060547
2011-06-30,23.100000381469727
2011-07-01,23.56999969482422
2011-07-05,23.190000534057617
2011-07-06,23.360000610351562
2011-07-07,23.579999923706055
2011-07-08,23.459999084472656
2011-07-11,23.190000534057617
2011-07-12,22.6200008392334
2011-07-13,22.8799991607666
2011-07-14,22.1200008392334
2011-07-15,22.399999618530273
2011-07-18,22.309999465942383
2011-07-19,23.110000610351562
2011-07-20,23.350000381469727
2011-07-21,23.920000076293945
2011-07-22,23.770000457763672
2011-07-25,23.84000015258789
2011-07-26,23.8700008392334
2011-07-27,23.059999465942383
2011-07-28,23.170000076293945
2011-07-29,23.34000015258789
2011-08-01,23.420000076293945
2011-08-02,24.309999465942383
2011-08-03,25.979999542236328
2011-08-04,25.889999389648438
2011-08-05,25.8799991607666
2011-08-08,25.280000686645508
2011-08-09,25.75
2011-08-10,24.479999542236328
2011-08-11,24.309999465942383
2011-08-12,24.43000030517578
2011-08-15,24.110000610351562
2011-08-16,24.350000381469727
2011-08-17,24.440000534057617
2011-08-18,23.760000228881836
2011-08-19,23.6200008392334
2011-08-22,23.649999618530273
2011-08-23,24.860000610351562
2011-08-24,25.3700008392334
2011-08-25,24.5
2011-08-26,24.700000762939453
2011-08-29,25.290000915527344
2011-08-30,25.799999237060547
2011-08-31,25.950000762939453
2011-09-01,25.969999313354492
2011-09-02,25.549999237060547
2011-09-06,25.530000686645508
2011-09-07,26.43000030517578
2011-09-08,25.489999771118164
2011-09-09,24.8700008392334
2011-09-12,24.889999389648438
2011-09-13,23.010000228881836
2011-09-14,22.829999923706055
2011-09-15,22.799999237060547
2011-09-16,22.899999618530273
2011-09-19,22.809999465942383
2011-09-20,22.790000915527344
2011-09-21,22.75
2011-09-22,22.399999618530273
2011-09-23,22.3799991607666
2011-09-26,22.34000015258789
2011-09-27,22.65999984741211
2011-09-28,22.3799991607666
2011-09-29,22.110000610351562
2011-09-30,22.0
2011-10-03,21.469999313354492
2011-10-04,23.190000534057617
2011-10-05,23.079999923706055
2011-10-06,23.149999618530273
2011-10-07,23.030000686645508
2011-10-10,23.959999084472656
2011-10-11,24.200000762939453
2011-10-12,24.940000534057617
2011-10-13,24.829999923706055
2011-10-14,25.31999969482422
2011-10-17,25.209999084472656
2011-10-18,26.010000228881836
2011-10-19,25.610000610351562
2011-10-20,25.56999969482422
2011-10-21,26.030000686645508
2011-10-24,26.350000381469727
2011-10-25,25.860000610351562
2011-10-26,26.329999923706055
2011-10-27,26.690000534057617
2011-10-28,26.649999618530273
2011-10-31,26.079999923706055
2011-11-01,25.389999389648438
2011-11-02,26.020000457763672
2011-11-03,25.959999084472656
2011-11-04,26.65999984741211
2011-11-07,26.1200008392334
2011-11-08,26.34000015258789
2011-11-09,25.760000228881836
2011-11-10,26.260000228881836
2011-11-11,26.56999969482422
2011-11-14,26.290000915527344
2011-11-15,26.6200008392334
2011-11-16,25.920000076293945
2011-11-17,25.770000457763672
2011-11-18,25.850000381469727
2011-11-21,25.34000015258789
2011-11-22,25.360000610351562
2011-11-23,25.43000030517578
2011-11-25,25.100000381469727
2011-11-28,25.760000228881836
2011-11-29,25.719999313354492
2011-11-30,26.600000381469727
2011-12-01,24.760000228881836
2011-12-02,24.719999313354492
2011-12-05,24.81999969482422
2011-12-06,24.649999618530273
2011-12-07,24.510000228881836
2011-12-08,23.760000228881836
2011-12-09,24.299999237060547
2011-12-12,23.600000381469727
2011-12-13,23.229999542236328
2011-12-14,22.93000030517578
2011-12-15,22.940000534057617
2011-12-16,23.049999237060547
2011-12-19,22.770000457763672
2011-12-20,23.049999237060547
2011-12-21,22.940000534057617
2011-12-22,22.8799991607666
2011-12-23,22.899999618530273
2011-12-27,22.860000610351562
2011-12-28,22.68000030517578
2011-12-29,22.510000228881836
2011-12-30,22.3700008392334
2012-01-03,22.489999771118164
2012-01-04,22.200000762939453
2012-01-05,22.190000534057617
2012-01-06,21.780000686645508
2012-01-09,22.0
2012-01-10,22.1200008392334
2012-01-11,22.540000915527344
2012-01-12,22.81999969482422
2012-01-13,22.889999389648438
2012-01-17,23.540000915527344
2012-01-18,23.6299991607666
2012-01-19,23.18000030517578
2012-01-20,22.899999618530273
2012-01-23,22.760000228881836
2012-01-24,22.770000457763672
2012-01-25,23.68000030517578
2012-01-26,24.15999984741211
2012-01-27,24.280000686645508
2012-01-30,24.010000228881836
2012-01-31,24.139999389648438
2012-02-01,24.959999084472656
2012-02-02,24.0
2012-02-03,24.790000915527344
2012-02-06,24.850000381469727
2012-02-07,24.790000915527344
2012-02-08,24.600000381469727
2012-02-09,24.690000534057617
2012-02-10,24.469999313354492
2012-02-13,24.84000015258789
2012-02-14,25.290000915527344
2012-02-15,25.420000076293945
2012-02-16,25.809999465942383
2012-02-17,26.049999237060547
2012-02-21,26.059999465942383
2012-02-22,26.450000762939453
2012-02-23,26.520000457763672
2012-02-24,26.479999542236328
2012-02-27,26.360000610351562
2012-02-28,26.540000915527344
2012-02-29,27.84000015258789
2012-03-01,27.799999237060547
2012-03-02,27.600000381469727
2012-03-05,27.219999313354492
2012-03-06,27.25
2012-03-07,27.360000610351562
2012-03-08,27.520000457763672
2012-03-09,27.5
2012-03-12,27.350000381469727
2012-03-13,27.760000228881836
2012-03-14,27.549999237060547
2012-03-15,27.739999771118164
2012-03-16,27.760000228881836
2012-03-19,27.760000228881836
2012-03-20,27.110000610351562
2012-03-21,27.209999084472656
2012-03-22,27.459999084472656
2012-03-23,27.25
2012-03-26,27.489999771118164
2012-03-27,27.25
2012-03-28,27.510000228881836
2012-03-29,27.479999542236328
2012-03-30,27.440000534057617
2012-04-02,27.739999771118164
2012-04-03,27.68000030517578
2012-04-04,27.1299991607666
2012-04-05,27.170000076293945
2012-04-09,27.229999542236328
2012-04-10,27.170000076293945
2012-04-11,27.18000030517578
2012-04-12,27.049999237060547
2012-04-13,27.1200008392334
2012-04-16,26.90999984741211
2012-04-17,27.440000534057617
2012-04-18,27.59000015258789
2012-04-19,27.6299991607666
2012-04-20,27.709999084472656
2012-04-23,27.719999313354492
2012-04-24,27.739999771118164
2012-04-25,27.780000686645508
2012-04-26,27.65999984741211
2012-04-27,27.899999618530273
2012-04-30,27.68000030517578
2012-05-01,27.639999389648438
2012-05-02,27.84000015258789
2012-05-03,26.020000457763672
2012-05-04,25.950000762939453
2012-05-07,25.200000762939453
2012-05-08,25.25
2012-05-09,25.299999237060547
2012-05-10,25.260000228881836
2012-05-11,25.040000915527344
2012-05-14,25.329999923706055
2012-05-15,25.489999771118164
2012-05-16,25.489999771118164
2012-05-17,25.600000381469727
2012-05-18,25.350000381469727
2012-05-21,25.040000915527344
2012-05-22,24.329999923706055
2012-05-23,23.0
2012-05-24,22.90999984741211
2012-05-25,23.020000457763672
2012-05-29,22.700000762939453
2012-05-30,22.049999237060547
2012-05-31,21.670000076293945
2012-06-01,21.610000610351562
2012-06-04,22.219999313354492
2012-06-05,22.559999465942383
2012-06-06,23.010000228881836
2012-06-07,22.969999313354492
2012-06-08,22.799999237060547
2012-06-11,22.3799991607666
2012-06-12,22.5
2012-06-13,22.420000076293945
2012-06-14,22.209999084472656
2012-06-15,22.229999542236328
2012-06-18,22.399999618530273
2012-06-19,22.270000457763672
2012-06-20,22.18000030517578
2012-06-21,23.31999969482422
2012-06-22,23.559999465942383
2012-06-25,23.5
2012-06-26,23.360000610351562
2012-06-27,23.280000686645508
2012-06-28,23.690000534057617
2012-06-29,24.639999389648438
2012-07-02,24.34000015258789
2012-07-03,24.260000228881836
2012-07-05,24.399999618530273
2012-07-06,24.190000534057617
2012-07-09,24.3799991607666
2012-07-10,24.020000457763672
2012-07-11,23.059999465942383
2012-07-12,23.25
2012-07-13,23.06999969482422
2012-07-16,23.850000381469727
2012-07-17,23.809999465942383
2012-07-18,24.229999542236328
2012-07-19,24.190000534057617
2012-07-20,24.190000534057617
2012-07-23,23.530000686645508
2012-07-24,23.530000686645508
2012-07-25,23.75
2012-07-26,24.020000457763672
2012-07-27,24.709999084472656
2012-07-30,24.559999465942383
2012-07-31,24.649999618530273
2012-08-01,24.010000228881836
2012-08-02,24.75
2012-08-03,25.5
2012-08-06,25.059999465942383
2012-08-07,25.559999465942383
2012-08-08,26.309999465942383
2012-08-09,26.280000686645508
2012-08-10,26.209999084472656
2012-08-13,26.149999618530273
2012-08-14,26.139999389648438
2012-08-15,25.989999771118164
2012-08-16,26.0
2012-08-17,26.0
2012-08-20,26.0
2012-08-21,26.010000228881836
2012-08-22,25.93000030517578
2012-08-23,25.959999084472656
2012-08-24,25.65999984741211
2012-08-27,25.780000686645508
2012-08-28,25.790000915527344
2012-08-29,26.0
2012-08-30,25.850000381469727
2012-08-31,25.770000457763672
2012-09-04,25.940000534057617
2012-09-05,26.450000762939453
2012-09-06,27.0
2012-09-07,26.899999618530273
2012-09-10,27.229999542236328
2012-09-11,27.139999389648438
2012-09-12,27.639999389648438
2012-09-13,27.809999465942383
2012-09-14,28.09000015258789
2012-09-17,28.1299991607666
2012-09-18,28.860000610351562
2012-09-19,28.450000762939453
2012-09-20,28.479999542236328
2012-09-21,28.829999923706055
2012-09-24,28.920000076293945
2012-09-25,28.329999923706055
2012-09-26,28.559999465942383
2012-09-27,29.309999465942383
2012-09-28,29.5
2012-10-01,29.420000076293945
2012-10-02,29.3799991607666
2012-10-03,29.739999771118164
2012-10-04,29.8700008392334
2012-10-05,29.760000228881836
2012-10-08,29.709999084472656
2012-10-09,29.530000686645508
2012-10-10,29.299999237060547
2012-10-11,29.290000915527344
2012-10-12,29.5
2012-10-15,29.68000030517578
2012-10-16,29.8700008392334
2012-10-17,29.639999389648438
2012-10-18,29.829999923706055
2012-10-19,29.40999984741211
2012-10-22,29.790000915527344
2012-10-23,29.510000228881836
2012-10-24,29.479999542236328
2012-10-25,29.6200008392334
2012-10-26,29.81999969482422
2012-10-31,29.610000610351562
2012-11-01,29.459999084472656
2012-11-02,26.25
2012-11-05,27.209999084472656
2012-11-06,27.5
2012-11-07,26.850000381469727
2012-11-08,26.600000381469727
2012-11-09,26.950000762939453
2012-11-12,26.829999923706055
2012-11-13,26.559999465942383
2012-11-14,26.059999465942383
2012-11-15,26.3799991607666
2012-11-16,26.329999923706055
2012-11-19,26.899999618530273
2012-11-20,26.690000534057617
2012-11-21,26.68000030517578
2012-11-23,26.940000534057617
2012-11-26,26.59000015258789
2012-11-27,26.5
2012-11-28,26.5
2012-11-29,26.950000762939453
2012-11-30,26.850000381469727
2012-12-03,27.3700008392334
2012-12-04,27.200000762939453
2012-12-05,27.559999465942383
2012-12-06,27.56999969482422
2012-12-07,27.40999984741211
2012-12-10,27.139999389648438
2012-12-11,27.1200008392334
2012-12-12,26.950000762939453
2012-12-13,26.799999237060547
2012-12-14,26.649999618530273
2012-12-17,26.81999969482422
2012-12-18,27.010000228881836
2012-12-19,27.09000015258789
2012-12-20,27.170000076293945
2012-12-21,27.149999618530273
2012-12-24,27.100000381469727
2012-12-26,26.889999389648438
2012-12-27,27.100000381469727
2012-12-28,26.889999389648438
2012-12-31,26.5
2013-01-02,27.200000762939453
2013-01-03,27.200000762939453
2013-01-04,27.780000686645508
2013-01-07,27.920000076293945
2013-01-08,28.0
2013-01-09,28.610000610351562
2013-01-10,28.579999923706055
2013-01-11,28.8799991607666
2013-01-14,28.989999771118164
2013-01-15,29.0
2013-01-16,29.110000610351562
2013-01-17,29.559999465942383
2013-01-18,29.649999618530273
2013-01-22,29.75
2013-01-23,29.510000228881836
2013-01-24,29.760000228881836
2013-01-25,29.75
2013-01-28,29.889999389648438
2013-01-29,29.559999465942383
2013-01-30,29.3700008392334
2013-01-31,29.65999984741211
2013-02-01,29.8700008392334
2013-02-04,29.719999313354492
2013-02-05,29.979999542236328
2013-02-06,29.799999237060547
2013-02-07,29.360000610351562
2013-02-08,29.889999389648438
2013-02-11,29.540000915527344
2013-02-12,29.420000076293945
2013-02-13,29.979999542236328
2013-02-14,29.6200008392334
2013-02-15,29.989999771118164
2013-02-19,30.239999771118164
2013-02-20,30.139999389648438
2013-02-21,30.09000015258789
2013-02-22,30.219999313354492
2013-02-25,29.920000076293945
2013-02-26,29.829999923706055
2013-02-27,30.229999542236328
2013-02-28,30.270000457763672
2013-03-01,31.809999465942383
2013-03-04,31.65999984741211
2013-03-05,32.15999984741211
2013-03-06,32.290000915527344
2013-03-07,32.290000915527344
2013-03-08,32.560001373291016
2013-03-11,32.029998779296875
2013-03-12,32.0
2013-03-13,31.850000381469727
2013-03-14,32.16999816894531
2013-03-15,32.15999984741211
2013-03-18,32.0
2013-03-19,32.15999984741211
2013-03-20,32.41999816894531
2013-03-21,32.349998474121094
2013-03-22,32.09000015258789
2013-03-25,31.989999771118164
2013-03-26,32.45000076293945
2013-03-27,32.45000076293945
2013-03-28,32.880001068115234
2013-04-01,32.20000076293945
2013-04-02,31.989999771118164
2013-04-03,31.75
2013-04-04,32.439998626708984
2013-04-05,31.829999923706055
2013-04-08,32.04999923706055
2013-04-09,31.690000534057617
2013-04-10,32.400001525878906
2013-04-11,32.099998474121094
2013-04-12,31.979999542236328
2013-04-15,31.079999923706055
2013-04-16,31.520000457763672
2013-04-17,30.770000457763672
2013-04-18,31.049999237060547
2013-04-19,31.389999389648438
2013-04-22,31.68000030517578
2013-04-23,31.950000762939453
2013-04-24,32.209999084472656
2013-04-25,31.950000762939453
2013-04-26,31.90999984741211
2013-04-29,32.06999969482422
2013-04-30,32.619998931884766
2013-05-01,31.889999389648438
2013-05-02,30.56999969482422
2013-05-03,30.579999923706055
2013-05-06,30.350000381469727
2013-05-07,30.40999984741211
2013-05-08,30.790000915527344
2013-05-09,30.350000381469727
2013-05-10,30.079999923706055
2013-05-13,30.049999237060547
2013-05-14,30.0
2013-05-15,29.229999542236328
2013-05-16,29.25
2013-05-17,30.3799991607666
2013-05-20,30.200000762939453
2013-05-21,29.940000534057617
2013-05-22,29.489999771118164
2013-05-23,29.450000762939453
2013-05-24,29.059999465942383
2013-05-28,29.520000457763672
2013-05-29,29.450000762939453
2013-05-30,29.510000228881836
2013-05-31,29.329999923706055
2013-06-03,30.18000030517578
2013-06-04,29.979999542236328
2013-06-05,30.020000457763672
2013-06-06,29.709999084472656
2013-06-07,29.8799991607666
2013-06-10,30.239999771118164
2013-06-11,29.780000686645508
2013-06-12,29.81999969482422
2013-06-13,29.81999969482422
2013-06-14,29.670000076293945
2013-06-17,30.700000762939453
2013-06-18,30.719999313354492
2013-06-19,30.719999313354492
2013-06-20,30.229999542236328
2013-06-21,29.540000915527344
2013-06-24,29.540000915527344
2013-06-25,29.6200008392334
2013-06-26,29.6200008392334
2013-06-27,29.709999084472656
2013-06-28,29.559999465942383
2013-07-01,29.940000534057617
2013-07-02,29.25
2013-07-03,29.59000015258789
2013-07-05,29.979999542236328
2013-07-08,30.020000457763672
2013-07-09,30.190000534057617
2013-07-10,30.31999969482422
2013-07-11,30.450000762939453
2013-07-12,30.329999923706055
2013-07-15,30.229999542236328
2013-07-16,30.0
2013-07-17,30.0
2013-07-18,29.829999923706055
2013-07-19,29.760000228881836
2013-07-22,29.850000381469727
2013-07-23,29.920000076293945
2013-07-24,30.15999984741211
2013-07-25,30.219999313354492
2013-07-26,29.790000915527344
2013-07-29,29.239999771118164
2013-07-30,27.8799991607666
2013-07-31,28.0
2013-08-01,28.610000610351562
2013-08-02,28.260000228881836
2013-08-05,28.399999618530273
2013-08-06,28.459999084472656
2013-08-07,28.229999542236328
2013-08-08,27.959999084472656
2013-08-09,27.93000030517578
2013-08-12,27.950000762939453
2013-08-13,27.8700008392334
2013-08-14,27.719999313354492
2013-08-15,27.219999313354492
2013-08-16,26.690000534057617
2013-08-19,26.469999313354492
2013-08-20,26.469999313354492
2013-08-21,26.3700008392334
2013-08-22,26.649999618530273
2013-08-23,27.530000686645508
2013-08-26,27.479999542236328
2013-08-27,26.729999542236328
2013-08-28,26.780000686645508
2013-08-29,27.1200008392334
2013-08-30,27.110000610351562
2013-09-03,27.469999313354492
2013-09-04,27.829999923706055
2013-09-05,28.010000228881836
2013-09-06,28.049999237060547
2013-09-09,28.149999618530273
2013-09-10,28.350000381469727
2013-09-11,28.40999984741211
2013-09-12,28.260000228881836
2013-09-13,28.520000457763672
2013-09-16,28.5
2013-09-17,28.8799991607666
2013-09-18,29.229999542236328
2013-09-19,29.100000381469727
2013-09-20,29.010000228881836
2013-09-23,28.979999542236328
2013-09-24,29.600000381469727
2013-09-25,29.030000686645508
2013-09-26,28.989999771118164
2013-09-27,28.6200008392334
2013-09-30,28.479999542236328
2013-10-01,29.1299991607666
2013-10-02,29.100000381469727
2013-10-03,28.920000076293945
2013-10-04,29.149999618530273
2013-10-07,28.959999084472656
2013-10-08,28.8799991607666
2013-10-09,28.93000030517578
2013-10-10,29.8700008392334
2013-10-11,30.809999465942383
2013-10-14,30.479999542236328
2013-10-15,30.1200008392334
2013-10-16,30.06999969482422
2013-10-17,30.25
2013-10-18,30.739999771118164
2013-10-21,30.950000762939453
2013-10-22,30.6299991607666
2013-10-23,30.780000686645508
2013-10-24,30.809999465942383
2013-10-25,30.899999618530273
2013-10-28,30.940000534057617
2013-10-29,30.6200008392334
2013-10-30,30.670000076293945
2013-10-31,28.90999984741211
2013-11-01,29.059999465942383
2013-11-04,29.06999969482422
2013-11-05,23.360000610351562
2013-11-06,24.020000457763672
2013-11-07,23.6200008392334
2013-11-08,23.940000534057617
2013-11-11,23.739999771118164
2013-11-12,24.100000381469727
2013-11-13,24.219999313354492
2013-11-14,24.100000381469727
2013-11-15,24.440000534057617
2013-11-18,24.889999389648438
2013-11-19,25.479999542236328
2013-11-20,24.8700008392334
2013-11-21,25.010000228881836
2013-11-22,25.969999313354492
2013-11-25,25.790000915527344
2013-11-26,25.81999969482422
2013-11-27,25.959999084472656
2013-11-29,26.360000610351562
2013-12-02,25.829999923706055
2013-12-03,25.81999969482422
2013-12-04,25.600000381469727
2013-12-05,25.81999969482422
2013-12-06,26.100000381469727
2013-12-09,26.290000915527344
2013-12-10,26.520000457763672
2013-12-11,26.149999618530273
2013-12-12,26.18000030517578
2013-12-13,26.260000228881836
2013-12-16,26.90999984741211
2013-12-17,26.850000381469727
2013-12-18,26.899999618530273
2013-12-19,26.3799991607666
2013-12-20,27.299999237060547
2013-12-23,27.030000686645508
2013-12-24,27.06999969482422
2013-12-26,27.09000015258789
2013-12-27,27.34000015258789
2013-12-30,27.40999984741211
2013-12-31,27.6200008392334
2014-01-02,26.790000915527344
2014-01-03,26.90999984741211
2014-01-06,26.770000457763672
2014-01-07,26.75
2014-01-08,26.809999465942383
2014-01-09,26.75
2014-01-10,26.790000915527344
2014-01-13,26.739999771118164
2014-01-14,26.8799991607666
2014-01-15,27.09000015258789
2014-01-16,27.1299991607666
2014-01-17,27.229999542236328
2014-01-21,27.079999923706055
2014-01-22,26.780000686645508
2014-01-23,26.719999313354492
2014-01-24,26.270000457763672
2014-01-27,25.899999618530273
2014-01-28,25.889999389648438
2014-01-29,25.489999771118164
2014-01-30,25.469999313354492
2014-01-31,25.149999618530273
2014-02-03,24.6299991607666
2014-02-04,24.979999542236328
2014-02-05,24.899999618530273
2014-02-06,25.25
2014-02-07,25.450000762939453
2014-02-10,25.270000457763672
2014-02-11,25.559999465942383
2014-02-12,25.6200008392334
2014-02-13,25.469999313354492
2014-02-14,25.34000015258789
2014-02-18,26.0
2014-02-19,26.190000534057617
2014-02-20,26.719999313354492
2014-02-21,27.389999389648438
2014-02-24,27.979999542236328
2014-02-25,28.1200008392334
2014-02-26,27.81999969482422
2014-02-27,28.700000762939453
2014-02-28,27.989999771118164
2014-03-03,29.809999465942383
2014-03-04,30.5
2014-03-05,30.809999465942383
2014-03-06,30.559999465942383
2014-03-07,30.469999313354492
2014-03-10,30.100000381469727
2014-03-11,30.06999969482422
2014-03-12,30.100000381469727
2014-03-13,29.3700008392334
2014-03-14,29.700000762939453
2014-03-17,29.920000076293945
2014-03-18,30.09000015258789
2014-03-19,29.59000015258789
2014-03-20,30.06999969482422
2014-03-21,30.0
2014-03-24,30.020000457763672
2014-03-25,30.06999969482422
2014-03-26,30.0
2014-03-27,30.059999465942383
2014-03-28,30.079999923706055
2014-03-31,30.90999984741211
2014-04-01,31.010000228881836
2014-04-02,30.639999389648438
2014-04-03,30.280000686645508
2014-04-04,29.68000030517578
2014-04-07,29.6299991607666
2014-04-08,30.200000762939453
2014-04-09,30.1299991607666
2014-04-10,29.25
2014-04-11,28.389999389648438
2014-04-14,28.290000915527344
2014-04-15,27.959999084472656
2014-04-16,28.190000534057617
2014-04-17,28.389999389648438
2014-04-21,28.170000076293945
2014-04-22,28.770000457763672
2014-04-23,28.530000686645508
2014-04-24,28.440000534057617
2014-04-25,27.389999389648438
2014-04-28,28.15999984741211
2014-04-29,28.049999237060547
2014-04-30,28.299999237060547
2014-05-01,29.3799991607666
2014-05-02,28.75
2014-05-05,28.469999313354492
2014-05-06,28.09000015258789
2014-05-07,28.309999465942383
2014-05-08,28.540000915527344
