,CCLP
2017-08-29,4.659999847412109
2017-08-30,4.610000133514404
2017-08-31,4.690000057220459
2017-09-01,4.650000095367432
2017-09-05,4.659999847412109
2017-09-06,4.670000076293945
2017-09-07,4.739999771118164
2017-09-08,4.679999828338623
2017-09-11,4.610000133514404
2017-09-12,4.599999904632568
2017-09-13,4.650000095367432
2017-09-14,4.650000095367432
2017-09-15,4.699999809265137
2017-09-18,4.699999809265137
2017-09-19,4.730000019073486
2017-09-20,4.760000228881836
2017-09-21,4.849999904632568
2017-09-22,4.900000095367432
2017-09-25,5.25
2017-09-26,5.300000190734863
2017-09-27,5.21999979019165
2017-09-28,5.199999809265137
2017-09-29,5.210000038146973
2017-10-02,5.190000057220459
2017-10-03,5.130000114440918
2017-10-04,5.150000095367432
2017-10-05,5.210000038146973
2017-10-06,5.5
2017-10-09,5.650000095367432
2017-10-10,5.619999885559082
2017-10-11,5.650000095367432
2017-10-12,5.71999979019165
2017-10-13,5.570000171661377
2017-10-16,5.480000019073486
2017-10-17,5.340000152587891
2017-10-18,5.179999828338623
2017-10-19,5.010000228881836
2017-10-20,5.400000095367432
2017-10-23,5.170000076293945
2017-10-24,5.21999979019165
2017-10-25,5.210000038146973
2017-10-26,5.239999771118164
2017-10-27,5.119999885559082
2017-10-30,5.289999961853027
2017-10-31,4.989999771118164
2017-11-01,4.800000190734863
2017-11-02,4.710000038146973
2017-11-03,4.71999979019165
2017-11-06,4.690000057220459
2017-11-07,4.849999904632568
2017-11-08,5.21999979019165
2017-11-09,5.599999904632568
2017-11-10,5.489999771118164
2017-11-13,5.260000228881836
2017-11-14,5.300000190734863
2017-11-15,5.289999961853027
2017-11-16,5.329999923706055
2017-11-17,5.440000057220459
2017-11-20,5.28000020980835
2017-11-21,5.21999979019165
2017-11-22,5.28000020980835
2017-11-24,5.25
2017-11-27,5.079999923706055
2017-11-28,5.050000190734863
2017-11-29,4.96999979019165
2017-11-30,5.070000171661377
2017-12-01,5.150000095367432
2017-12-04,5.199999809265137
2017-12-05,5.150000095367432
2017-12-06,5.099999904632568
2017-12-07,5.119999885559082
2017-12-08,5.230000019073486
2017-12-11,5.099999904632568
2017-12-12,5.150000095367432
2017-12-13,5.170000076293945
2017-12-14,5.119999885559082
2017-12-15,5.170000076293945
2017-12-18,5.159999847412109
2017-12-19,5.03000020980835
2017-12-20,5.019999980926514
2017-12-21,5.130000114440918
2017-12-22,5.010000228881836
2017-12-26,5.170000076293945
2017-12-27,5.150000095367432
2017-12-28,5.170000076293945
2017-12-29,5.46999979019165
2018-01-02,5.679999828338623
2018-01-03,5.920000076293945
2018-01-04,6.039999961853027
2018-01-05,5.960000038146973
2018-01-08,5.900000095367432
2018-01-09,6.050000190734863
2018-01-10,6.039999961853027
2018-01-11,7.300000190734863
2018-01-12,7.0
2018-01-16,6.800000190734863
2018-01-17,7.070000171661377
2018-01-18,6.829999923706055
2018-01-19,6.800000190734863
2018-01-22,7.289999961853027
2018-01-23,7.170000076293945
2018-01-24,7.170000076293945
2018-01-25,6.800000190734863
2018-01-26,6.880000114440918
2018-01-29,6.690000057220459
2018-01-30,6.429999828338623
2018-01-31,6.28000020980835
2018-02-01,6.579999923706055
2018-02-02,6.510000228881836
2018-02-05,6.519999980926514
2018-02-06,6.510000228881836
2018-02-07,6.289999961853027
2018-02-08,6.239999771118164
2018-02-09,6.150000095367432
2018-02-12,6.340000152587891
2018-02-13,6.480000019073486
2018-02-14,6.860000133514404
2018-02-15,6.53000020980835
2018-02-16,6.53000020980835
2018-02-20,6.28000020980835
2018-02-21,6.28000020980835
2018-02-22,7.159999847412109
2018-02-23,7.71999979019165
2018-02-26,7.730000019073486
2018-02-27,7.639999866485596
2018-02-28,7.5
2018-03-01,7.679999828338623
2018-03-02,7.639999866485596
2018-03-05,7.699999809265137
2018-03-06,7.599999904632568
2018-03-07,7.599999904632568
2018-03-08,7.53000020980835
2018-03-09,7.519999980926514
2018-03-12,7.539999961853027
2018-03-13,7.440000057220459
2018-03-14,7.349999904632568
2018-03-15,7.320000171661377
2018-03-16,7.380000114440918
2018-03-19,7.159999847412109
2018-03-20,7.170000076293945
2018-03-21,7.429999828338623
2018-03-22,7.5
2018-03-23,7.420000076293945
2018-03-26,7.349999904632568
2018-03-27,7.170000076293945
2018-03-28,7.170000076293945
2018-03-29,7.260000228881836
2018-04-02,7.150000095367432
2018-04-03,7.230000019073486
2018-04-04,7.340000152587891
2018-04-05,7.099999904632568
2018-04-06,6.96999979019165
2018-04-09,7.019999980926514
2018-04-10,7.199999809265137
2018-04-11,7.269999980926514
2018-04-12,7.360000133514404
2018-04-13,7.360000133514404
2018-04-16,7.369999885559082
2018-04-17,7.510000228881836
2018-04-18,7.480000019073486
2018-04-19,7.570000171661377
2018-04-20,7.610000133514404
2018-04-23,7.570000171661377
2018-04-24,7.400000095367432
2018-04-25,7.409999847412109
2018-04-26,7.480000019073486
2018-04-27,7.429999828338623
2018-04-30,7.519999980926514
2018-05-01,7.420000076293945
2018-05-02,7.440000057220459
2018-05-03,7.429999828338623
2018-05-04,7.320000171661377
2018-05-07,6.670000076293945
2018-05-08,6.699999809265137
2018-05-09,6.860000133514404
2018-05-10,6.46999979019165
2018-05-11,6.519999980926514
2018-05-14,6.53000020980835
2018-05-15,6.46999979019165
2018-05-16,6.360000133514404
2018-05-17,6.329999923706055
2018-05-18,6.260000228881836
2018-05-21,6.380000114440918
2018-05-22,6.269999980926514
2018-05-23,6.25
2018-05-24,6.21999979019165
2018-05-25,5.809999942779541
2018-05-29,5.71999979019165
2018-05-30,5.940000057220459
2018-05-31,5.889999866485596
2018-06-01,5.75
2018-06-04,5.650000095367432
2018-06-05,5.739999771118164
2018-06-06,5.760000228881836
2018-06-07,5.78000020980835
2018-06-08,5.760000228881836
2018-06-11,5.820000171661377
2018-06-12,5.690000057220459
2018-06-13,5.559999942779541
2018-06-14,5.480000019073486
2018-06-15,5.460000038146973
2018-06-18,5.400000095367432
2018-06-19,5.309999942779541
2018-06-20,5.53000020980835
2018-06-21,5.349999904632568
2018-06-22,5.449999809265137
2018-06-25,5.260000228881836
2018-06-26,5.349999904632568
2018-06-27,5.400000095367432
2018-06-28,5.400000095367432
2018-06-29,5.579999923706055
2018-07-02,5.400000095367432
2018-07-03,5.400000095367432
2018-07-05,5.440000057220459
2018-07-06,5.46999979019165
2018-07-09,5.590000152587891
2018-07-10,5.75
2018-07-11,5.690000057220459
2018-07-12,5.599999904632568
2018-07-13,5.659999847412109
2018-07-16,5.610000133514404
2018-07-17,5.460000038146973
2018-07-18,5.550000190734863
2018-07-19,5.949999809265137
2018-07-20,5.960000038146973
2018-07-23,6.119999885559082
2018-07-24,6.099999904632568
2018-07-25,5.960000038146973
2018-07-26,5.889999866485596
2018-07-27,5.840000152587891
2018-07-30,5.929999828338623
2018-07-31,5.630000114440918
2018-08-01,5.380000114440918
2018-08-02,5.300000190734863
2018-08-03,5.320000171661377
2018-08-06,5.329999923706055
2018-08-07,5.460000038146973
2018-08-08,5.869999885559082
2018-08-09,6.079999923706055
2018-08-10,6.230000019073486
2018-08-13,5.869999885559082
2018-08-14,5.940000057220459
2018-08-15,5.809999942779541
2018-08-16,5.960000038146973
2018-08-17,5.980000019073486
2018-08-20,6.010000228881836
2018-08-21,6.03000020980835
2018-08-22,6.099999904632568
2018-08-23,6.0
2018-08-24,6.0
2018-08-27,5.980000019073486
2018-08-28,6.25
2018-08-29,6.190000057220459
2018-08-30,5.949999809265137
2018-08-31,5.909999847412109
2018-09-04,5.789999961853027
2018-09-05,5.650000095367432
2018-09-06,5.5
2018-09-07,5.519999980926514
2018-09-10,5.510000228881836
2018-09-11,5.380000114440918
2018-09-12,5.300000190734863
2018-09-13,5.289999961853027
2018-09-14,5.300000190734863
2018-09-17,5.239999771118164
2018-09-18,5.170000076293945
2018-09-19,5.239999771118164
2018-09-20,5.130000114440918
2018-09-21,5.230000019073486
2018-09-24,5.329999923706055
2018-09-25,5.349999904632568
2018-09-26,5.130000114440918
2018-09-27,4.889999866485596
2018-09-28,5.150000095367432
2018-10-01,5.329999923706055
2018-10-02,5.289999961853027
2018-10-03,5.570000171661377
2018-10-04,5.650000095367432
2018-10-05,5.53000020980835
2018-10-08,5.690000057220459
2018-10-09,5.920000076293945
2018-10-10,5.860000133514404
2018-10-11,5.75
2018-10-12,5.480000019073486
2018-10-15,5.340000152587891
2018-10-16,5.510000228881836
2018-10-17,5.320000171661377
2018-10-18,5.079999923706055
2018-10-19,4.900000095367432
2018-10-22,4.949999809265137
2018-10-23,4.860000133514404
2018-10-24,4.800000190734863
2018-10-25,4.699999809265137
2018-10-26,4.760000228881836
2018-10-29,4.730000019073486
2018-10-30,4.639999866485596
2018-10-31,4.599999904632568
2018-11-01,4.659999847412109
2018-11-02,4.619999885559082
2018-11-05,4.630000114440918
2018-11-06,4.650000095367432
2018-11-07,5.179999828338623
2018-11-08,5.630000114440918
2018-11-09,5.579999923706055
2018-11-12,5.25
2018-11-13,5.010000228881836
2018-11-14,4.989999771118164
2018-11-15,4.820000171661377
2018-11-16,4.710000038146973
2018-11-19,4.710000038146973
2018-11-20,4.349999904632568
2018-11-21,4.539999961853027
2018-11-23,4.369999885559082
2018-11-26,4.610000133514404
2018-11-27,4.329999923706055
2018-11-28,4.210000038146973
2018-11-29,4.300000190734863
2018-11-30,4.190000057220459
2018-12-03,4.349999904632568
2018-12-04,4.269999980926514
2018-12-06,4.179999828338623
2018-12-07,4.210000038146973
2018-12-10,3.9600000381469727
2018-12-11,3.8399999141693115
2018-12-12,3.640000104904175
2018-12-13,3.8299999237060547
2018-12-14,3.4800000190734863
2018-12-17,3.1700000762939453
2018-12-18,2.75
2018-12-19,2.559999942779541
2018-12-20,2.259999990463257
2018-12-21,2.5199999809265137
2018-12-24,2.2699999809265137
2018-12-26,2.3299999237060547
2018-12-27,2.180000066757202
2018-12-28,2.2799999713897705
2018-12-31,2.319999933242798
2019-01-02,2.319999933242798
2019-01-03,2.569999933242798
2019-01-04,2.6600000858306885
2019-01-07,2.8399999141693115
2019-01-08,2.9100000858306885
2019-01-09,2.9800000190734863
2019-01-10,2.990000009536743
2019-01-11,2.9600000381469727
2019-01-14,3.0199999809265137
2019-01-15,2.890000104904175
2019-01-16,2.869999885559082
2019-01-17,2.8499999046325684
2019-01-18,2.9800000190734863
2019-01-22,2.7799999713897705
2019-01-23,2.569999933242798
2019-01-24,2.5
2019-01-25,2.549999952316284
2019-01-28,2.6500000953674316
2019-01-29,2.5999999046325684
2019-01-30,2.640000104904175
2019-01-31,2.619999885559082
2019-02-01,2.640000104904175
2019-02-04,2.799999952316284
2019-02-05,2.740000009536743
2019-02-06,2.690000057220459
2019-02-07,2.5399999618530273
2019-02-08,2.5399999618530273
2019-02-11,2.5799999237060547
2019-02-12,2.6700000762939453
2019-02-13,2.740000009536743
2019-02-14,2.700000047683716
2019-02-15,2.680000066757202
2019-02-19,2.680000066757202
2019-02-20,2.7100000381469727
2019-02-21,2.6600000858306885
2019-02-22,2.6500000953674316
2019-02-25,2.8399999141693115
2019-02-26,2.7899999618530273
2019-02-27,3.069999933242798
2019-02-28,3.130000114440918
2019-03-01,3.0999999046325684
2019-03-04,3.259999990463257
2019-03-05,3.109999895095825
2019-03-06,3.0
2019-03-07,2.9600000381469727
2019-03-08,2.819999933242798
2019-03-11,2.8499999046325684
2019-03-12,2.940000057220459
2019-03-13,2.9200000762939453
2019-03-14,2.9000000953674316
2019-03-15,2.869999885559082
2019-03-18,2.890000104904175
2019-03-19,2.859999895095825
2019-03-20,2.8299999237060547
2019-03-21,2.819999933242798
2019-03-22,2.700000047683716
2019-03-25,2.680000066757202
2019-03-26,2.7699999809265137
2019-03-27,2.740000009536743
2019-03-28,2.7699999809265137
2019-03-29,2.8399999141693115
2019-04-01,2.9200000762939453
2019-04-02,2.9000000953674316
2019-04-03,2.809999942779541
2019-04-04,2.880000114440918
2019-04-05,2.950000047683716
2019-04-08,3.0799999237060547
2019-04-09,3.1700000762939453
2019-04-10,3.1700000762939453
2019-04-11,3.0399999618530273
2019-04-12,2.940000057220459
2019-04-15,2.9700000286102295
2019-04-16,3.0199999809265137
2019-04-17,2.9600000381469727
2019-04-18,2.950000047683716
2019-04-22,3.009999990463257
2019-04-23,3.0199999809265137
2019-04-24,2.990000009536743
2019-04-25,2.950000047683716
2019-04-26,2.9700000286102295
2019-04-29,3.049999952316284
2019-04-30,3.0399999618530273
2019-05-01,3.049999952316284
2019-05-02,3.0799999237060547
2019-05-03,3.2200000286102295
2019-05-06,3.200000047683716
2019-05-07,3.200000047683716
2019-05-08,3.380000114440918
2019-05-09,3.319999933242798
2019-05-10,3.3299999237060547
2019-05-13,3.3299999237060547
2019-05-14,3.549999952316284
2019-05-15,3.549999952316284
2019-05-16,3.740000009536743
2019-05-17,3.5399999618530273
2019-05-20,3.690000057220459
2019-05-21,3.6600000858306885
2019-05-22,3.549999952316284
2019-05-23,3.450000047683716
2019-05-24,3.369999885559082
2019-05-28,3.4000000953674316
2019-05-29,3.390000104904175
2019-05-30,3.259999990463257
2019-05-31,3.2200000286102295
2019-06-03,3.1600000858306885
2019-06-04,3.200000047683716
2019-06-05,3.119999885559082
2019-06-06,3.1500000953674316
2019-06-07,3.2200000286102295
2019-06-10,3.2899999618530273
2019-06-11,3.380000114440918
2019-06-12,3.3299999237060547
2019-06-13,3.319999933242798
2019-06-14,3.2799999713897705
2019-06-17,3.259999990463257
2019-06-18,3.309999942779541
2019-06-19,3.369999885559082
2019-06-20,3.380000114440918
2019-06-21,3.369999885559082
2019-06-24,3.3499999046325684
2019-06-25,3.5
2019-06-26,3.4800000190734863
2019-06-27,3.5299999713897705
2019-06-28,3.5399999618530273
2019-07-01,3.559999942779541
2019-07-02,3.5299999713897705
2019-07-03,3.549999952316284
2019-07-05,3.5899999141693115
2019-07-08,3.5799999237060547
2019-07-09,3.5799999237060547
2019-07-10,3.609999895095825
2019-07-11,3.700000047683716
2019-07-12,3.7200000286102295
2019-07-15,3.640000104904175
2019-07-16,3.6600000858306885
2019-07-17,3.569999933242798
2019-07-18,3.549999952316284
2019-07-19,3.5299999713897705
2019-07-22,3.5199999809265137
2019-07-23,3.5
2019-07-24,3.4800000190734863
2019-07-25,3.450000047683716
2019-07-26,3.440000057220459
2019-07-29,3.4800000190734863
2019-07-30,3.569999933242798
2019-07-31,3.619999885559082
2019-08-01,3.6600000858306885
2019-08-02,3.5999999046325684
2019-08-05,3.5799999237060547
2019-08-06,3.740000009536743
2019-08-07,3.5
2019-08-08,3.4100000858306885
2019-08-09,3.369999885559082
2019-08-12,3.4200000762939453
2019-08-13,3.4000000953674316
2019-08-14,3.25
2019-08-15,3.25
2019-08-16,3.2899999618530273
2019-08-19,3.3299999237060547
2019-08-20,3.369999885559082
2019-08-21,3.3299999237060547
2019-08-22,3.299999952316284
2019-08-23,3.1500000953674316
2019-08-26,3.049999952316284
2019-08-27,2.9100000858306885
2019-08-28,2.859999895095825
2019-08-29,3.0
2019-08-30,2.940000057220459
2019-09-03,2.690000057220459
2019-09-04,2.75
2019-09-05,2.809999942779541
2019-09-06,2.759999990463257
2019-09-09,2.8299999237060547
2019-09-10,2.9000000953674316
2019-09-11,3.009999990463257
2019-09-12,2.9800000190734863
2019-09-13,2.9000000953674316
2019-09-16,3.0399999618530273
2019-09-17,2.8499999046325684
2019-09-18,2.8499999046325684
2019-09-19,2.8399999141693115
2019-09-20,2.859999895095825
2019-09-23,2.9100000858306885
2019-09-24,2.890000104904175
2019-09-25,2.9100000858306885
2019-09-26,2.8299999237060547
2019-09-27,2.869999885559082
2019-09-30,2.9600000381469727
2019-10-01,2.9600000381469727
2019-10-02,2.9200000762939453
2019-10-03,3.009999990463257
2019-10-04,3.0
2019-10-07,2.950000047683716
2019-10-08,2.9100000858306885
2019-10-09,2.8399999141693115
2019-10-10,2.799999952316284
2019-10-11,2.859999895095825
2019-10-14,2.9000000953674316
2019-10-15,2.930000066757202
2019-10-16,2.890000104904175
2019-10-17,2.9200000762939453
2019-10-18,2.890000104904175
2019-10-21,2.859999895095825
2019-10-22,2.8399999141693115
2019-10-23,2.8399999141693115
2019-10-24,2.799999952316284
2019-10-25,2.7100000381469727
2019-10-28,2.690000057220459
2019-10-29,2.799999952316284
2019-10-30,2.680000066757202
2019-10-31,2.700000047683716
2019-11-01,2.75
2019-11-04,2.8399999141693115
2019-11-05,2.9000000953674316
2019-11-06,2.799999952316284
2019-11-07,2.6700000762939453
2019-11-08,2.5399999618530273
2019-11-11,2.490000009536743
2019-11-12,2.4000000953674316
2019-11-13,2.2899999618530273
2019-11-14,2.2100000381469727
2019-11-15,2.3499999046325684
2019-11-18,2.369999885559082
2019-11-19,2.3299999237060547
2019-11-20,2.3499999046325684
2019-11-21,2.359999895095825
2019-11-22,2.4100000858306885
2019-11-25,2.5999999046325684
2019-11-26,2.4800000190734863
2019-11-27,2.509999990463257
2019-11-29,2.440000057220459
2019-12-02,2.319999933242798
2019-12-03,2.390000104904175
2019-12-04,2.2799999713897705
2019-12-05,2.240000009536743
2019-12-06,2.2799999713897705
2019-12-09,2.309999942779541
2019-12-10,2.3499999046325684
2019-12-11,2.3299999237060547
2019-12-12,2.3499999046325684
2019-12-13,2.3299999237060547
2019-12-16,2.3399999141693115
2019-12-17,2.359999895095825
2019-12-18,2.450000047683716
2019-12-19,2.5
2019-12-20,2.5899999141693115
2019-12-23,2.5799999237060547
2019-12-24,2.609999895095825
2019-12-26,2.630000114440918
2019-12-27,2.5299999713897705
2019-12-30,2.5199999809265137
2019-12-31,2.7100000381469727
2020-01-02,2.700000047683716
2020-01-03,2.630000114440918
2020-01-06,2.6500000953674316
2020-01-07,2.5999999046325684
2020-01-08,2.549999952316284
2020-01-09,2.490000009536743
2020-01-10,2.440000057220459
2020-01-13,2.390000104904175
2020-01-14,2.430000066757202
2020-01-15,2.4100000858306885
2020-01-16,2.4600000381469727
2020-01-17,2.369999885559082
2020-01-21,2.259999990463257
2020-01-22,2.2100000381469727
2020-01-23,2.240000009536743
2020-01-24,2.190000057220459
2020-01-27,2.1700000762939453
2020-01-28,2.0999999046325684
2020-01-29,2.069999933242798
2020-01-30,2.0799999237060547
2020-01-31,2.0399999618530273
2020-02-03,2.0799999237060547
2020-02-04,2.0199999809265137
2020-02-05,2.069999933242798
2020-02-06,2.0199999809265137
2020-02-07,2.0
2020-02-10,1.9299999475479126
2020-02-11,2.0199999809265137
2020-02-12,2.049999952316284
2020-02-13,1.9900000095367432
2020-02-14,1.9900000095367432
2020-02-18,1.9600000381469727
2020-02-19,2.049999952316284
2020-02-20,2.130000114440918
2020-02-21,2.0399999618530273
2020-02-24,1.940000057220459
2020-02-25,1.7999999523162842
2020-02-26,1.8300000429153442
2020-02-27,1.7699999809265137
2020-02-28,1.7699999809265137
2020-03-02,1.809999942779541
2020-03-03,1.75
2020-03-04,1.659999966621399
2020-03-05,1.659999966621399
2020-03-06,1.5499999523162842
2020-03-09,1.149999976158142
2020-03-10,1.090000033378601
2020-03-11,0.949999988079071
2020-03-12,0.8199999928474426
2020-03-13,0.7200000286102295
2020-03-16,0.5299999713897705
2020-03-17,0.5600000023841858
2020-03-18,0.47999998927116394
2020-03-19,0.7699999809265137
2020-03-20,0.7599999904632568
2020-03-23,0.6399999856948853
2020-03-24,0.6399999856948853
2020-03-25,0.699999988079071
2020-03-26,0.7099999785423279
2020-03-27,0.699999988079071
2020-03-30,0.6299999952316284
2020-03-31,0.6499999761581421
2020-04-01,0.6100000143051147
2020-04-02,0.6200000047683716
2020-04-03,0.7200000286102295
2020-04-06,0.6600000262260437
2020-04-07,0.6499999761581421
2020-04-08,0.7400000095367432
2020-04-09,0.8500000238418579
2020-04-13,0.7599999904632568
2020-04-14,0.6499999761581421
2020-04-15,0.6000000238418579
2020-04-16,0.6200000047683716
2020-04-17,0.6299999952316284
2020-04-20,0.49000000953674316
2020-04-21,0.4000000059604645
2020-04-22,0.41999998688697815
2020-04-23,0.4399999976158142
2020-04-24,0.4699999988079071
2020-04-27,0.4300000071525574
2020-04-28,0.41999998688697815
2020-04-29,0.4699999988079071
2020-04-30,0.5600000023841858
2020-05-01,0.5
2020-05-04,0.4699999988079071
2020-05-05,0.44999998807907104
2020-05-06,0.47999998927116394
2020-05-07,0.47999998927116394
2020-05-08,0.4699999988079071
2020-05-11,0.4699999988079071
2020-05-12,0.4300000071525574
2020-05-13,0.4099999964237213
2020-05-14,0.4000000059604645
2020-05-15,0.38999998569488525
2020-05-18,0.4300000071525574
2020-05-19,0.4099999964237213
2020-05-20,0.4399999976158142
2020-05-21,0.4699999988079071
2020-05-22,0.46000000834465027
2020-05-26,0.41999998688697815
2020-05-27,0.4300000071525574
2020-05-28,0.44999998807907104
2020-05-29,0.4399999976158142
2020-06-01,0.46000000834465027
2020-06-02,0.4699999988079071
2020-06-03,0.6100000143051147
2020-06-04,0.8199999928474426
2020-06-05,1.0199999809265137
2020-06-08,1.3899999856948853
2020-06-09,1.1799999475479126
2020-06-10,0.9100000262260437
2020-06-11,0.8899999856948853
2020-06-12,1.0399999618530273
2020-06-15,1.0
2020-06-16,0.9900000095367432
2020-06-17,0.9100000262260437
2020-06-18,0.8799999952316284
2020-06-19,0.8700000047683716
2020-06-22,0.8299999833106995
2020-06-23,0.8299999833106995
2020-06-24,0.7900000214576721
2020-06-25,0.75
2020-06-26,0.7099999785423279
2020-06-29,0.7300000190734863
2020-06-30,0.7599999904632568
2020-07-01,0.7099999785423279
2020-07-02,0.7200000286102295
2020-07-06,0.7599999904632568
2020-07-07,0.7900000214576721
2020-07-08,0.8700000047683716
2020-07-09,0.7900000214576721
2020-07-10,0.7400000095367432
2020-07-13,0.75
2020-07-14,0.699999988079071
2020-07-15,0.7599999904632568
2020-07-16,0.7400000095367432
2020-07-17,0.75
2020-07-20,0.8500000238418579
2020-07-21,0.8899999856948853
2020-07-22,0.8999999761581421
2020-07-23,0.8899999856948853
2020-07-24,0.8700000047683716
2020-07-27,0.8700000047683716
2020-07-28,0.8500000238418579
2020-07-29,0.9599999785423279
2020-07-30,0.9200000166893005
2020-07-31,0.949999988079071
2020-08-03,1.0499999523162842
2020-08-04,1.1100000143051147
2020-08-05,1.1100000143051147
2020-08-06,1.149999976158142
2020-08-07,1.1200000047683716
2020-08-10,1.1200000047683716
2020-08-11,1.1100000143051147
2020-08-12,1.1399999856948853
2020-08-13,1.25
2020-08-14,1.2799999713897705
2020-08-17,1.1200000047683716
2020-08-18,1.149999976158142
2020-08-19,1.2300000190734863
2020-08-20,1.2200000286102295
2020-08-21,1.2400000095367432
2020-08-24,1.25
2020-08-25,1.2400000095367432
2020-08-26,1.2100000381469727
2020-08-27,1.1799999475479126
2020-08-28,1.1799999475479126
2020-08-31,1.1399999856948853
2020-09-01,1.059999942779541
2020-09-02,1.0800000429153442
2020-09-03,1.0700000524520874
2020-09-04,1.059999942779541
2020-09-08,1.0
2020-09-09,0.9300000071525574
2020-09-10,0.9200000166893005
2020-09-11,0.9700000286102295
2020-09-14,1.0099999904632568
2020-09-15,1.0299999713897705
2020-09-16,1.0099999904632568
2020-09-17,1.0
2020-09-18,1.0
2020-09-21,0.9599999785423279
2020-09-22,0.9599999785423279
2020-09-23,0.8799999952316284
2020-09-24,0.8700000047683716
2020-09-25,0.8399999737739563
2020-09-28,0.8299999833106995
2020-09-29,0.8399999737739563
2020-09-30,0.8899999856948853
2020-10-01,0.8600000143051147
2020-10-02,0.8799999952316284
2020-10-05,0.8700000047683716
2020-10-06,0.8399999737739563
2020-10-07,0.8399999737739563
2020-10-08,0.8999999761581421
2020-10-09,0.8899999856948853
2020-10-12,0.8700000047683716
2020-10-13,0.8999999761581421
2020-10-14,0.9300000071525574
2020-10-15,0.8999999761581421
2020-10-16,0.8999999761581421
2020-10-19,0.8700000047683716
2020-10-20,0.8600000143051147
2020-10-21,0.8600000143051147
2020-10-22,0.8999999761581421
2020-10-23,0.8899999856948853
2020-10-26,0.8899999856948853
2020-10-27,0.8999999761581421
2020-10-28,0.8799999952316284
2020-10-29,0.8299999833106995
2020-10-30,0.8399999737739563
2020-11-02,0.800000011920929
2020-11-03,0.7699999809265137
2020-11-04,0.7599999904632568
2020-11-05,0.7699999809265137
2020-11-06,0.7799999713897705
2020-11-09,0.7799999713897705
2020-11-10,0.8399999737739563
2020-11-11,0.8299999833106995
2020-11-12,0.8100000023841858
2020-11-13,0.800000011920929
2020-11-16,0.800000011920929
2020-11-17,0.7699999809265137
2020-11-18,0.800000011920929
2020-11-19,0.8199999928474426
2020-11-20,0.8100000023841858
2020-11-23,0.8999999761581421
2020-11-24,0.8999999761581421
2020-11-25,0.949999988079071
2020-11-27,0.9300000071525574
2020-11-30,0.9100000262260437
2020-12-01,0.9200000166893005
2020-12-02,0.9300000071525574
2020-12-03,1.1299999952316284
2020-12-04,1.149999976158142
2020-12-07,1.149999976158142
2020-12-08,1.190000057220459
2020-12-09,1.1299999952316284
2020-12-10,1.149999976158142
2020-12-11,1.1399999856948853
2020-12-14,1.1100000143051147
2020-12-15,1.1299999952316284
2020-12-16,1.149999976158142
2020-12-17,1.149999976158142
2020-12-18,1.25
2020-12-21,1.1799999475479126
2020-12-22,1.149999976158142
2020-12-23,1.149999976158142
2020-12-24,1.100000023841858
2020-12-28,1.059999942779541
2020-12-29,1.1100000143051147
2020-12-30,1.0700000524520874
2020-12-31,1.059999942779541
2021-01-04,1.0399999618530273
2021-01-05,1.100000023841858
2021-01-06,1.0299999713897705
2021-01-07,1.0800000429153442
2021-01-08,1.0
2021-01-11,1.0499999523162842
2021-01-12,1.1100000143051147
2021-01-13,1.1200000047683716
2021-01-14,1.2300000190734863
2021-01-15,1.2000000476837158
2021-01-19,1.2000000476837158
2021-01-20,1.1399999856948853
2021-01-21,1.1699999570846558
2021-01-22,1.1699999570846558
2021-01-25,1.149999976158142
2021-01-26,1.1799999475479126
2021-01-27,1.2300000190734863
2021-01-28,1.25
2021-01-29,1.2699999809265137
2021-02-01,1.2100000381469727
2021-02-02,1.1699999570846558
2021-02-03,1.2200000286102295
2021-02-04,1.4500000476837158
2021-02-05,1.600000023841858
2021-02-08,1.850000023841858
2021-02-09,1.9299999475479126
2021-02-10,1.8700000047683716
2021-02-11,1.850000023841858
2021-02-12,1.7999999523162842
2021-02-16,2.119999885559082
2021-02-17,2.069999933242798
2021-02-18,1.899999976158142
2021-02-19,1.9600000381469727
2021-02-22,1.9700000286102295
2021-02-23,2.1600000858306885
2021-02-24,2.0299999713897705
2021-02-25,2.0199999809265137
2021-02-26,1.940000057220459
2021-03-01,1.9500000476837158
2021-03-02,1.909999966621399
2021-03-03,1.909999966621399
2021-03-04,1.9199999570846558
2021-03-05,2.180000066757202
2021-03-08,2.109999895095825
2021-03-09,2.130000114440918
2021-03-10,2.119999885559082
2021-03-11,2.2100000381469727
2021-03-12,2.2100000381469727
2021-03-15,2.2300000190734863
2021-03-16,2.109999895095825
2021-03-17,2.049999952316284
2021-03-18,2.0
2021-03-19,1.840000033378601
2021-03-22,1.9500000476837158
2021-03-23,1.840000033378601
2021-03-24,1.850000023841858
2021-03-25,1.8700000047683716
2021-03-26,1.899999976158142
2021-03-29,1.840000033378601
2021-03-30,1.840000033378601
2021-03-31,1.8200000524520874
2021-04-01,1.8700000047683716
2021-04-05,1.899999976158142
2021-04-06,1.909999966621399
2021-04-07,2.0199999809265137
2021-04-08,2.069999933242798
2021-04-09,1.909999966621399
2021-04-12,1.9199999570846558
2021-04-13,1.850000023841858
2021-04-14,1.809999942779541
2021-04-15,1.840000033378601
2021-04-16,1.7699999809265137
2021-04-19,1.840000033378601
2021-04-20,1.7799999713897705
2021-04-21,1.809999942779541
2021-04-22,1.8600000143051147
2021-04-23,1.8799999952316284
2021-04-26,1.850000023841858
