,CDK
2018-06-25,65.36000061035156
2018-06-26,65.19000244140625
2018-06-27,64.5
2018-06-28,65.54000091552734
2018-06-29,65.05000305175781
2018-07-02,65.23999786376953
2018-07-03,65.22000122070312
2018-07-05,66.0
2018-07-06,66.44000244140625
2018-07-09,66.7300033569336
2018-07-10,66.69999694824219
2018-07-11,67.05999755859375
2018-07-12,67.25
2018-07-13,67.33999633789062
2018-07-16,66.37999725341797
2018-07-17,66.69000244140625
2018-07-18,66.68000030517578
2018-07-19,66.88999938964844
2018-07-20,67.06999969482422
2018-07-23,65.72000122070312
2018-07-24,64.45999908447266
2018-07-25,64.12999725341797
2018-07-26,63.970001220703125
2018-07-27,63.369998931884766
2018-07-30,62.61000061035156
2018-07-31,62.45000076293945
2018-08-01,61.650001525878906
2018-08-02,62.20000076293945
2018-08-03,62.72999954223633
2018-08-06,63.439998626708984
2018-08-07,63.619998931884766
2018-08-08,64.19999694824219
2018-08-09,64.11000061035156
2018-08-10,64.0
2018-08-13,63.880001068115234
2018-08-14,61.779998779296875
2018-08-15,60.86000061035156
2018-08-16,61.349998474121094
2018-08-17,61.849998474121094
2018-08-20,61.599998474121094
2018-08-21,61.58000183105469
2018-08-22,61.15999984741211
2018-08-23,61.25
2018-08-24,61.22999954223633
2018-08-27,61.540000915527344
2018-08-28,61.779998779296875
2018-08-29,62.15999984741211
2018-08-30,62.54999923706055
2018-08-31,62.31999969482422
2018-09-04,61.93000030517578
2018-09-05,60.59000015258789
2018-09-06,60.88999938964844
2018-09-07,60.86000061035156
2018-09-10,61.060001373291016
2018-09-11,61.060001373291016
2018-09-12,61.900001525878906
2018-09-13,62.83000183105469
2018-09-14,62.91999816894531
2018-09-17,63.119998931884766
2018-09-18,64.0
2018-09-19,63.15999984741211
2018-09-20,62.849998474121094
2018-09-21,63.16999816894531
2018-09-24,62.70000076293945
2018-09-25,62.54999923706055
2018-09-26,62.119998931884766
2018-09-27,62.279998779296875
2018-09-28,62.560001373291016
2018-10-01,62.27000045776367
2018-10-02,62.0099983215332
2018-10-03,61.5099983215332
2018-10-04,60.41999816894531
2018-10-05,59.70000076293945
2018-10-08,58.529998779296875
2018-10-09,58.29999923706055
2018-10-10,57.13999938964844
2018-10-11,56.88999938964844
2018-10-12,56.61000061035156
2018-10-15,57.02000045776367
2018-10-16,57.72999954223633
2018-10-17,58.18000030517578
2018-10-18,57.720001220703125
2018-10-19,57.279998779296875
2018-10-22,57.4900016784668
2018-10-23,57.400001525878906
2018-10-24,56.720001220703125
2018-10-25,57.11000061035156
2018-10-26,56.310001373291016
2018-10-29,56.5
2018-10-30,57.04999923706055
2018-10-31,57.2400016784668
2018-11-01,57.4900016784668
2018-11-02,57.5099983215332
2018-11-05,57.79999923706055
2018-11-06,57.29999923706055
2018-11-07,52.95000076293945
2018-11-08,51.029998779296875
2018-11-09,50.77000045776367
2018-11-12,49.790000915527344
2018-11-13,50.5099983215332
2018-11-14,50.02000045776367
2018-11-15,49.880001068115234
2018-11-16,50.38999938964844
2018-11-19,49.689998626708984
2018-11-20,49.4900016784668
2018-11-21,49.68000030517578
2018-11-23,49.91999816894531
2018-11-26,50.27000045776367
2018-11-27,49.08000183105469
2018-11-28,50.2400016784668
2018-11-29,50.18000030517578
2018-11-30,50.400001525878906
2018-12-03,50.900001525878906
2018-12-04,49.04999923706055
2018-12-06,49.22999954223633
2018-12-07,47.97999954223633
2018-12-10,48.0099983215332
2018-12-11,47.68000030517578
2018-12-12,48.63999938964844
2018-12-13,48.22999954223633
2018-12-14,47.70000076293945
2018-12-17,46.88999938964844
2018-12-18,46.65999984741211
2018-12-19,46.470001220703125
2018-12-20,46.2400016784668
2018-12-21,45.56999969482422
2018-12-24,45.0
2018-12-26,46.15999984741211
2018-12-27,46.91999816894531
2018-12-28,47.290000915527344
2018-12-31,47.880001068115234
2019-01-02,48.11000061035156
2019-01-03,47.56999969482422
2019-01-04,49.08000183105469
2019-01-07,49.11000061035156
2019-01-08,49.439998626708984
2019-01-09,49.349998474121094
2019-01-10,49.599998474121094
2019-01-11,50.040000915527344
2019-01-14,49.869998931884766
2019-01-15,49.83000183105469
2019-01-16,49.93000030517578
2019-01-17,50.16999816894531
2019-01-18,50.2400016784668
2019-01-22,50.83000183105469
2019-01-23,51.040000915527344
2019-01-24,51.70000076293945
2019-01-25,51.38999938964844
2019-01-28,51.310001373291016
2019-01-29,51.2400016784668
2019-01-30,48.529998779296875
2019-01-31,48.90999984741211
2019-02-01,48.959999084472656
2019-02-04,49.34000015258789
2019-02-05,54.290000915527344
2019-02-06,53.15999984741211
2019-02-07,53.810001373291016
2019-02-08,55.369998931884766
2019-02-11,55.25
2019-02-12,56.2400016784668
2019-02-13,56.5
2019-02-14,57.279998779296875
2019-02-15,58.189998626708984
2019-02-19,58.29999923706055
2019-02-20,57.900001525878906
2019-02-21,58.040000915527344
2019-02-22,58.18000030517578
2019-02-25,58.56999969482422
2019-02-26,58.65999984741211
2019-02-27,58.40999984741211
2019-02-28,58.0099983215332
2019-03-01,58.779998779296875
2019-03-04,58.470001220703125
2019-03-05,58.470001220703125
2019-03-06,58.150001525878906
2019-03-07,57.72999954223633
2019-03-08,57.5
2019-03-11,58.650001525878906
2019-03-12,58.0
2019-03-13,57.630001068115234
2019-03-14,57.34000015258789
2019-03-15,58.02000045776367
2019-03-18,58.529998779296875
2019-03-19,58.400001525878906
2019-03-20,56.880001068115234
2019-03-21,57.77000045776367
2019-03-22,56.22999954223633
2019-03-25,56.349998474121094
2019-03-26,57.130001068115234
2019-03-27,57.310001373291016
2019-03-28,57.77000045776367
2019-03-29,58.81999969482422
2019-04-01,59.41999816894531
2019-04-02,58.81999969482422
2019-04-03,58.560001373291016
2019-04-04,59.02000045776367
2019-04-05,58.900001525878906
2019-04-08,58.72999954223633
2019-04-09,58.310001373291016
2019-04-10,58.5099983215332
2019-04-11,58.84000015258789
2019-04-12,59.66999816894531
2019-04-15,59.91999816894531
2019-04-16,60.310001373291016
2019-04-17,60.630001068115234
2019-04-18,60.75
2019-04-22,61.11000061035156
2019-04-23,62.0
2019-04-24,61.880001068115234
2019-04-25,61.20000076293945
2019-04-26,62.38999938964844
2019-04-29,61.59000015258789
2019-04-30,60.31999969482422
2019-05-01,56.72999954223633
2019-05-02,55.349998474121094
2019-05-03,55.79999923706055
2019-05-06,55.40999984741211
2019-05-07,53.970001220703125
2019-05-08,53.22999954223633
2019-05-09,52.619998931884766
2019-05-10,52.459999084472656
2019-05-13,50.15999984741211
2019-05-14,50.72999954223633
2019-05-15,51.2599983215332
2019-05-16,52.290000915527344
2019-05-17,51.58000183105469
2019-05-20,50.7599983215332
2019-05-21,51.5099983215332
2019-05-22,51.34000015258789
2019-05-23,50.470001220703125
2019-05-24,50.209999084472656
2019-05-28,50.0
2019-05-29,49.91999816894531
2019-05-30,49.31999969482422
2019-05-31,48.400001525878906
2019-06-03,47.349998474121094
2019-06-04,48.36000061035156
2019-06-05,47.529998779296875
2019-06-06,47.88999938964844
2019-06-07,47.779998779296875
2019-06-10,48.47999954223633
2019-06-11,49.040000915527344
2019-06-12,49.15999984741211
2019-06-13,49.15999984741211
2019-06-14,48.59000015258789
2019-06-17,47.689998626708984
2019-06-18,47.939998626708984
2019-06-19,49.54999923706055
2019-06-20,49.529998779296875
2019-06-21,49.18000030517578
2019-06-24,48.63999938964844
2019-06-25,48.04999923706055
2019-06-26,47.650001525878906
2019-06-27,48.459999084472656
2019-06-28,49.439998626708984
2019-07-01,49.20000076293945
2019-07-02,50.040000915527344
2019-07-03,51.560001373291016
2019-07-05,51.18000030517578
2019-07-08,49.959999084472656
2019-07-09,50.150001525878906
2019-07-10,50.099998474121094
2019-07-11,49.869998931884766
2019-07-12,50.68000030517578
2019-07-15,50.959999084472656
2019-07-16,50.93000030517578
2019-07-17,50.81999969482422
2019-07-18,51.040000915527344
2019-07-19,51.400001525878906
2019-07-22,51.709999084472656
2019-07-23,51.880001068115234
2019-07-24,53.060001373291016
2019-07-25,53.0
2019-07-26,53.720001220703125
2019-07-29,53.09000015258789
2019-07-30,52.439998626708984
2019-07-31,51.869998931884766
2019-08-01,51.63999938964844
2019-08-02,50.65999984741211
2019-08-05,47.540000915527344
2019-08-06,47.709999084472656
2019-08-07,48.4900016784668
2019-08-08,49.709999084472656
2019-08-09,48.65999984741211
2019-08-12,46.779998779296875
2019-08-13,47.43000030517578
2019-08-14,43.58000183105469
2019-08-15,43.72999954223633
2019-08-16,44.959999084472656
2019-08-19,44.81999969482422
2019-08-20,43.56999969482422
2019-08-21,44.650001525878906
2019-08-22,43.70000076293945
2019-08-23,42.61000061035156
2019-08-26,42.630001068115234
2019-08-27,42.310001373291016
2019-08-28,43.22999954223633
2019-08-29,43.95000076293945
2019-08-30,43.15999984741211
2019-09-03,42.68000030517578
2019-09-04,43.20000076293945
2019-09-05,44.52000045776367
2019-09-06,44.91999816894531
2019-09-09,45.95000076293945
2019-09-10,46.2400016784668
2019-09-11,47.25
2019-09-12,47.130001068115234
2019-09-13,46.29999923706055
2019-09-16,46.86000061035156
2019-09-17,45.9900016784668
2019-09-18,46.34000015258789
2019-09-19,46.970001220703125
2019-09-20,47.790000915527344
2019-09-23,48.47999954223633
2019-09-24,47.0099983215332
2019-09-25,48.54999923706055
2019-09-26,48.33000183105469
2019-09-27,47.060001373291016
2019-09-30,48.09000015258789
2019-10-01,47.11000061035156
2019-10-02,45.90999984741211
2019-10-03,45.540000915527344
2019-10-04,45.369998931884766
2019-10-07,44.849998474121094
2019-10-08,44.974998474121094
2019-10-09,45.06999969482422
2019-10-10,45.58000183105469
2019-10-11,46.47999954223633
2019-10-14,46.36000061035156
2019-10-15,47.689998626708984
2019-10-16,47.86000061035156
2019-10-17,48.20000076293945
2019-10-18,48.33000183105469
2019-10-21,49.04999923706055
2019-10-22,49.04999923706055
2019-10-23,49.33000183105469
2019-10-24,49.369998931884766
2019-10-25,49.70000076293945
2019-10-28,50.18000030517578
2019-10-29,50.02000045776367
2019-10-30,50.09000015258789
2019-10-31,50.540000915527344
2019-11-01,51.5099983215332
2019-11-04,52.150001525878906
2019-11-05,52.810001373291016
2019-11-06,50.16999816894531
2019-11-07,50.9900016784668
2019-11-08,51.78499984741211
2019-11-11,52.529998779296875
2019-11-12,51.79999923706055
2019-11-13,51.959999084472656
2019-11-14,51.47999954223633
2019-11-15,52.459999084472656
2019-11-18,52.150001525878906
2019-11-19,52.2599983215332
2019-11-20,52.689998626708984
2019-11-21,53.029998779296875
2019-11-22,53.06999969482422
2019-11-25,53.880001068115234
2019-11-26,53.970001220703125
2019-11-27,54.529998779296875
2019-11-29,53.54999923706055
2019-12-02,53.849998474121094
2019-12-03,53.540000915527344
2019-12-04,53.75
2019-12-05,53.34000015258789
2019-12-06,53.56999969482422
2019-12-09,54.0099983215332
2019-12-10,53.459999084472656
2019-12-11,53.54999923706055
2019-12-12,54.56999969482422
2019-12-13,54.959999084472656
2019-12-16,55.31999969482422
2019-12-17,55.310001373291016
2019-12-18,54.9900016784668
2019-12-19,54.939998626708984
2019-12-20,55.130001068115234
2019-12-23,55.43000030517578
2019-12-24,54.779998779296875
2019-12-26,54.72999954223633
2019-12-27,54.709999084472656
2019-12-30,54.540000915527344
2019-12-31,54.68000030517578
2020-01-02,55.40999984741211
2020-01-03,54.900001525878906
2020-01-06,55.08000183105469
2020-01-07,54.849998474121094
2020-01-08,54.97999954223633
2020-01-09,56.63999938964844
2020-01-10,55.630001068115234
2020-01-13,56.41999816894531
2020-01-14,56.220001220703125
2020-01-15,56.15999984741211
2020-01-16,56.470001220703125
2020-01-17,56.630001068115234
2020-01-21,55.54999923706055
2020-01-22,55.16999816894531
2020-01-23,55.29999923706055
2020-01-24,54.5099983215332
2020-01-27,53.36000061035156
2020-01-28,54.71500015258789
2020-01-29,54.084999084472656
2020-01-30,54.4900016784668
2020-01-31,53.68000030517578
2020-02-03,54.400001525878906
2020-02-04,55.90999984741211
2020-02-05,53.93000030517578
2020-02-06,53.540000915527344
2020-02-07,53.59000015258789
2020-02-10,53.150001525878906
2020-02-11,54.189998626708984
2020-02-12,52.29999923706055
2020-02-13,52.43000030517578
2020-02-14,52.099998474121094
2020-02-18,52.369998931884766
2020-02-19,52.02000045776367
2020-02-20,51.4900016784668
2020-02-21,50.0099983215332
2020-02-24,49.380001068115234
2020-02-25,48.310001373291016
2020-02-26,47.459999084472656
2020-02-27,45.66999816894531
2020-02-28,46.02000045776367
2020-03-02,45.650001525878906
2020-03-03,45.02000045776367
2020-03-04,45.5099983215332
2020-03-05,44.65999984741211
2020-03-06,44.2400016784668
2020-03-09,40.75
2020-03-10,41.77000045776367
2020-03-11,40.040000915527344
2020-03-12,38.119998931884766
2020-03-13,37.7400016784668
2020-03-16,35.0099983215332
2020-03-17,36.40999984741211
2020-03-18,31.010000228881836
2020-03-19,32.36000061035156
2020-03-20,30.979999542236328
2020-03-23,30.610000610351562
2020-03-24,33.54999923706055
2020-03-25,34.15999984741211
2020-03-26,35.5
2020-03-27,32.939998626708984
2020-03-30,34.150001525878906
2020-03-31,32.849998474121094
2020-04-01,30.280000686645508
2020-04-02,30.059999465942383
2020-04-03,30.030000686645508
2020-04-06,33.060001373291016
2020-04-07,33.70000076293945
2020-04-08,35.38999938964844
2020-04-09,35.97999954223633
2020-04-13,34.599998474121094
2020-04-14,35.77000045776367
2020-04-15,34.20000076293945
2020-04-16,34.18000030517578
2020-04-17,35.20000076293945
2020-04-20,35.15999984741211
2020-04-21,34.04999923706055
2020-04-22,34.4900016784668
2020-04-23,34.69499969482422
2020-04-24,34.709999084472656
2020-04-27,36.47999954223633
2020-04-28,36.540000915527344
2020-04-29,39.029998779296875
2020-04-30,39.279998779296875
2020-05-01,37.70000076293945
2020-05-04,38.54999923706055
2020-05-05,39.28499984741211
2020-05-06,39.0099983215332
2020-05-07,39.709999084472656
2020-05-08,40.779998779296875
2020-05-11,40.72999954223633
2020-05-12,39.41999816894531
2020-05-13,37.22999954223633
2020-05-14,36.66999816894531
2020-05-15,36.33000183105469
2020-05-18,38.5099983215332
2020-05-19,38.279998779296875
2020-05-20,38.08000183105469
2020-05-21,38.4900016784668
2020-05-22,38.9900016784668
2020-05-26,40.54999923706055
2020-05-27,40.709999084472656
2020-05-28,39.63999938964844
2020-05-29,39.310001373291016
2020-06-01,40.61000061035156
2020-06-02,40.709999084472656
2020-06-03,41.84000015258789
2020-06-04,41.540000915527344
2020-06-05,43.70000076293945
2020-06-08,47.18000030517578
2020-06-09,46.369998931884766
2020-06-10,44.41999816894531
2020-06-11,41.2400016784668
2020-06-12,41.470001220703125
2020-06-15,41.150001525878906
2020-06-16,41.79999923706055
2020-06-17,41.06999969482422
2020-06-18,41.220001220703125
2020-06-19,41.27000045776367
2020-06-22,41.150001525878906
2020-06-23,41.04999923706055
2020-06-24,39.88999938964844
2020-06-25,39.56999969482422
2020-06-26,40.20000076293945
2020-06-29,41.029998779296875
2020-06-30,41.41999816894531
2020-07-01,41.11000061035156
2020-07-02,41.7599983215332
2020-07-06,42.040000915527344
2020-07-07,40.45000076293945
2020-07-08,40.560001373291016
2020-07-09,40.33000183105469
2020-07-10,40.45000076293945
2020-07-13,40.43000030517578
2020-07-14,41.0
2020-07-15,42.95000076293945
2020-07-16,42.93000030517578
2020-07-17,43.06999969482422
2020-07-20,43.18000030517578
2020-07-21,43.40999984741211
2020-07-22,44.04999923706055
2020-07-23,44.57500076293945
2020-07-24,43.95000076293945
2020-07-27,44.900001525878906
2020-07-28,43.959999084472656
2020-07-29,45.34000015258789
2020-07-30,44.95000076293945
2020-07-31,45.459999084472656
2020-08-03,46.189998626708984
2020-08-04,46.93000030517578
2020-08-05,46.61000061035156
2020-08-06,47.029998779296875
2020-08-07,46.88999938964844
2020-08-10,46.97999954223633
2020-08-11,46.18000030517578
2020-08-12,46.08000183105469
2020-08-13,46.34000015258789
2020-08-14,45.5
2020-08-17,45.59000015258789
2020-08-18,45.88999938964844
2020-08-19,46.290000915527344
2020-08-20,46.220001220703125
2020-08-21,46.130001068115234
2020-08-24,46.68000030517578
2020-08-25,46.40999984741211
2020-08-26,46.630001068115234
2020-08-27,46.63999938964844
2020-08-28,47.68000030517578
2020-08-31,46.619998931884766
2020-09-01,46.47999954223633
2020-09-02,47.470001220703125
2020-09-03,46.08000183105469
2020-09-04,45.40999984741211
2020-09-08,44.599998474121094
2020-09-09,44.849998474121094
2020-09-10,43.83000183105469
2020-09-11,43.83000183105469
2020-09-14,44.439998626708984
2020-09-15,45.290000915527344
2020-09-16,44.0
2020-09-17,43.45000076293945
2020-09-18,43.630001068115234
2020-09-21,42.7599983215332
2020-09-22,43.40999984741211
2020-09-23,42.40999984741211
2020-09-24,42.5
2020-09-25,43.61000061035156
2020-09-28,43.779998779296875
2020-09-29,43.59000015258789
2020-09-30,43.59000015258789
2020-10-01,44.029998779296875
2020-10-02,44.04999923706055
2020-10-05,44.279998779296875
2020-10-06,44.630001068115234
2020-10-07,43.540000915527344
2020-10-08,43.02000045776367
2020-10-09,43.66999816894531
2020-10-12,43.59000015258789
2020-10-13,43.439998626708984
2020-10-14,43.93000030517578
2020-10-15,44.95000076293945
2020-10-16,45.290000915527344
2020-10-19,44.790000915527344
2020-10-20,45.560001373291016
2020-10-21,45.25
2020-10-22,46.310001373291016
2020-10-23,46.40999984741211
2020-10-26,45.209999084472656
2020-10-27,43.720001220703125
2020-10-28,42.349998474121094
2020-10-29,42.720001220703125
2020-10-30,43.099998474121094
2020-11-02,44.029998779296875
2020-11-03,46.43000030517578
2020-11-04,46.08000183105469
2020-11-05,46.83000183105469
2020-11-06,46.529998779296875
2020-11-09,49.060001373291016
2020-11-10,49.369998931884766
2020-11-11,47.369998931884766
2020-11-12,46.189998626708984
2020-11-13,47.9900016784668
2020-11-16,48.36000061035156
2020-11-17,48.4900016784668
2020-11-18,48.189998626708984
2020-11-19,47.779998779296875
2020-11-20,47.22999954223633
2020-11-23,48.2599983215332
2020-11-24,48.650001525878906
2020-11-25,47.27000045776367
2020-11-27,46.7400016784668
2020-11-30,47.900001525878906
2020-12-01,48.77000045776367
2020-12-02,48.36000061035156
2020-12-03,49.31999969482422
2020-12-04,50.16999816894531
2020-12-07,49.15999984741211
2020-12-08,50.25
2020-12-09,50.540000915527344
2020-12-10,50.58000183105469
2020-12-11,50.68000030517578
2020-12-14,50.25
2020-12-15,51.209999084472656
2020-12-16,51.119998931884766
2020-12-17,52.0
2020-12-18,50.970001220703125
2020-12-21,50.720001220703125
2020-12-22,50.7599983215332
2020-12-23,50.88999938964844
2020-12-24,51.279998779296875
2020-12-28,51.52000045776367
2020-12-29,51.16999816894531
2020-12-30,51.540000915527344
2020-12-31,51.83000183105469
2021-01-04,50.59000015258789
2021-01-05,51.20000076293945
2021-01-06,52.41999816894531
2021-01-07,52.9900016784668
2021-01-08,52.810001373291016
2021-01-11,52.5
2021-01-12,52.779998779296875
2021-01-13,51.43000030517578
2021-01-14,51.93000030517578
2021-01-15,51.70000076293945
2021-01-19,50.34000015258789
2021-01-20,50.459999084472656
2021-01-21,50.529998779296875
2021-01-22,50.0
2021-01-25,50.22999954223633
2021-01-26,50.88999938964844
2021-01-27,50.18000030517578
2021-01-28,50.5099983215332
2021-01-29,49.900001525878906
2021-02-01,51.66999816894531
2021-02-02,52.119998931884766
2021-02-03,52.209999084472656
2021-02-04,53.25
2021-02-05,54.099998474121094
2021-02-08,55.150001525878906
2021-02-09,50.16999816894531
2021-02-10,51.59000015258789
2021-02-11,50.97999954223633
2021-02-12,51.720001220703125
2021-02-16,50.95000076293945
2021-02-17,51.08000183105469
2021-02-18,49.619998931884766
2021-02-19,50.810001373291016
2021-02-22,51.93000030517578
2021-02-23,51.869998931884766
2021-02-24,52.36000061035156
2021-02-25,51.02000045776367
2021-02-26,50.13999938964844
2021-03-01,51.63999938964844
2021-03-02,51.310001373291016
2021-03-03,50.66999816894531
2021-03-04,49.5099983215332
2021-03-05,51.709999084472656
2021-03-08,52.290000915527344
2021-03-09,51.84000015258789
2021-03-10,51.31999969482422
2021-03-11,52.16999816894531
2021-03-12,52.720001220703125
2021-03-15,53.56999969482422
2021-03-16,53.459999084472656
2021-03-17,53.779998779296875
2021-03-18,52.900001525878906
2021-03-19,53.880001068115234
2021-03-22,52.790000915527344
2021-03-23,53.04999923706055
2021-03-24,52.36000061035156
2021-03-25,52.650001525878906
2021-03-26,53.97999954223633
2021-03-29,53.25
2021-03-30,53.709999084472656
2021-03-31,54.060001373291016
2021-04-01,54.15999984741211
2021-04-05,54.45000076293945
2021-04-06,53.97999954223633
2021-04-07,53.959999084472656
2021-04-08,54.22999954223633
2021-04-09,54.04999923706055
2021-04-12,53.9900016784668
2021-04-13,54.02000045776367
2021-04-14,54.119998931884766
2021-04-15,54.2599983215332
2021-04-16,54.439998626708984
2021-04-19,54.52000045776367
2021-04-20,54.790000915527344
2021-04-21,54.47999954223633
2021-04-22,54.220001220703125
2021-04-23,54.29999923706055
2021-04-26,54.47999954223633
2021-04-27,54.63999938964844
2021-04-28,54.779998779296875
2021-04-29,54.61000061035156
2021-04-30,53.59000015258789
2021-05-03,54.58000183105469
2021-05-04,54.65999984741211
2021-05-05,54.0099983215332
2021-05-06,54.529998779296875
2021-05-07,53.43000030517578
2021-05-10,53.18000030517578
2021-05-11,52.630001068115234
2021-05-12,51.529998779296875
2021-05-13,52.18000030517578
2021-05-14,52.869998931884766
