,BCOV
2015-11-20,6.230000019073486
2015-11-23,6.440000057220459
2015-11-24,6.610000133514404
2015-11-25,6.96999979019165
2015-11-27,7.019999980926514
2015-11-30,6.980000019073486
2015-12-01,7.03000020980835
2015-12-02,7.099999904632568
2015-12-03,6.96999979019165
2015-12-04,6.960000038146973
2015-12-07,6.670000076293945
2015-12-08,6.75
2015-12-09,6.619999885559082
2015-12-10,6.610000133514404
2015-12-11,6.449999809265137
2015-12-14,6.5
2015-12-15,6.539999961853027
2015-12-16,6.670000076293945
2015-12-17,6.679999828338623
2015-12-18,6.300000190734863
2015-12-21,6.349999904632568
2015-12-22,6.5
2015-12-23,6.449999809265137
2015-12-24,6.519999980926514
2015-12-28,6.739999771118164
2015-12-29,6.53000020980835
2015-12-30,6.349999904632568
2015-12-31,6.199999809265137
2016-01-04,5.980000019073486
2016-01-05,6.099999904632568
2016-01-06,6.019999980926514
2016-01-07,5.929999828338623
2016-01-08,5.809999942779541
2016-01-11,5.949999809265137
2016-01-12,5.900000095367432
2016-01-13,5.78000020980835
2016-01-14,5.960000038146973
2016-01-15,5.860000133514404
2016-01-19,5.789999961853027
2016-01-20,5.510000228881836
2016-01-21,5.539999961853027
2016-01-22,5.769999980926514
2016-01-25,5.590000152587891
2016-01-26,5.639999866485596
2016-01-27,5.340000152587891
2016-01-28,5.389999866485596
2016-01-29,5.539999961853027
2016-02-01,5.579999923706055
2016-02-02,5.53000020980835
2016-02-03,5.539999961853027
2016-02-04,5.53000020980835
2016-02-05,5.119999885559082
2016-02-08,4.960000038146973
2016-02-09,4.820000171661377
2016-02-10,4.820000171661377
2016-02-11,4.909999847412109
2016-02-12,5.610000133514404
2016-02-16,5.940000057220459
2016-02-17,5.900000095367432
2016-02-18,5.699999809265137
2016-02-19,5.909999847412109
2016-02-22,5.860000133514404
2016-02-23,5.75
2016-02-24,5.880000114440918
2016-02-25,5.869999885559082
2016-02-26,5.880000114440918
2016-02-29,6.0
2016-03-01,6.150000095367432
2016-03-02,6.110000133514404
2016-03-03,6.199999809265137
2016-03-04,6.289999961853027
2016-03-07,6.150000095367432
2016-03-08,6.190000057220459
2016-03-09,6.179999828338623
2016-03-10,5.980000019073486
2016-03-11,6.079999923706055
2016-03-14,6.019999980926514
2016-03-15,5.800000190734863
2016-03-16,5.800000190734863
2016-03-17,5.809999942779541
2016-03-18,5.860000133514404
2016-03-21,5.730000019073486
2016-03-22,5.929999828338623
2016-03-23,5.849999904632568
2016-03-24,5.949999809265137
2016-03-28,6.0
2016-03-29,6.230000019073486
2016-03-30,6.309999942779541
2016-03-31,6.239999771118164
2016-04-01,6.159999847412109
2016-04-04,6.079999923706055
2016-04-05,5.96999979019165
2016-04-06,6.050000190734863
2016-04-07,6.050000190734863
2016-04-08,6.050000190734863
2016-04-11,5.989999771118164
2016-04-12,5.989999771118164
2016-04-13,6.090000152587891
2016-04-14,6.070000171661377
2016-04-15,6.090000152587891
2016-04-18,6.179999828338623
2016-04-19,6.170000076293945
2016-04-20,6.090000152587891
2016-04-21,6.139999866485596
2016-04-22,6.159999847412109
2016-04-25,6.199999809265137
2016-04-26,6.25
2016-04-27,6.389999866485596
2016-04-28,6.539999961853027
2016-04-29,6.050000190734863
2016-05-02,6.179999828338623
2016-05-03,6.099999904632568
2016-05-04,6.059999942779541
2016-05-05,5.96999979019165
2016-05-06,6.050000190734863
2016-05-09,6.119999885559082
2016-05-10,6.119999885559082
2016-05-11,6.159999847412109
2016-05-12,6.070000171661377
2016-05-13,6.050000190734863
2016-05-16,6.110000133514404
2016-05-17,6.0
2016-05-18,6.130000114440918
2016-05-19,6.150000095367432
2016-05-20,6.269999980926514
2016-05-23,6.210000038146973
2016-05-24,6.369999885559082
2016-05-25,6.409999847412109
2016-05-26,6.539999961853027
2016-05-27,6.53000020980835
2016-05-31,6.699999809265137
2016-06-01,6.71999979019165
2016-06-02,6.849999904632568
2016-06-03,6.78000020980835
2016-06-06,6.949999809265137
2016-06-07,6.829999923706055
2016-06-08,7.380000114440918
2016-06-09,7.380000114440918
2016-06-10,7.300000190734863
2016-06-13,7.199999809265137
2016-06-14,7.349999904632568
2016-06-15,7.570000171661377
2016-06-16,8.020000457763672
2016-06-17,7.869999885559082
2016-06-20,8.010000228881836
2016-06-21,8.15999984741211
2016-06-22,8.729999542236328
2016-06-23,8.880000114440918
2016-06-24,8.630000114440918
2016-06-27,8.15999984741211
2016-06-28,8.460000038146973
2016-06-29,8.470000267028809
2016-06-30,8.800000190734863
2016-07-01,8.890000343322754
2016-07-05,8.770000457763672
2016-07-06,9.180000305175781
2016-07-07,9.09000015258789
2016-07-08,9.4399995803833
2016-07-11,9.460000038146973
2016-07-12,9.739999771118164
2016-07-13,9.65999984741211
2016-07-14,9.539999961853027
2016-07-15,9.680000305175781
2016-07-18,9.75
2016-07-19,9.65999984741211
2016-07-20,9.75
2016-07-21,9.59000015258789
2016-07-22,9.569999694824219
2016-07-25,9.65999984741211
2016-07-26,9.6899995803833
2016-07-27,9.670000076293945
2016-07-28,9.699999809265137
2016-07-29,10.470000267028809
2016-08-01,11.079999923706055
2016-08-02,11.100000381469727
2016-08-03,10.989999771118164
2016-08-04,11.220000267028809
2016-08-05,11.279999732971191
2016-08-08,11.6899995803833
2016-08-09,12.0
2016-08-10,11.670000076293945
2016-08-11,11.9399995803833
2016-08-12,11.949999809265137
2016-08-15,12.050000190734863
2016-08-16,12.0
2016-08-17,11.979999542236328
2016-08-18,11.770000457763672
2016-08-19,11.789999961853027
2016-08-22,11.800000190734863
2016-08-23,11.960000038146973
2016-08-24,11.699999809265137
2016-08-25,11.739999771118164
2016-08-26,12.460000038146973
2016-08-29,12.630000114440918
2016-08-30,12.539999961853027
2016-08-31,12.890000343322754
2016-09-01,13.020000457763672
2016-09-02,13.289999961853027
2016-09-06,12.949999809265137
2016-09-07,13.0600004196167
2016-09-08,12.850000381469727
2016-09-09,12.300000190734863
2016-09-12,12.569999694824219
2016-09-13,12.260000228881836
2016-09-14,12.350000381469727
2016-09-15,12.300000190734863
2016-09-16,12.5600004196167
2016-09-19,12.59000015258789
2016-09-20,12.449999809265137
2016-09-21,12.680000305175781
2016-09-22,13.229999542236328
2016-09-23,12.920000076293945
2016-09-26,12.710000038146973
2016-09-27,12.960000038146973
2016-09-28,13.1899995803833
2016-09-29,12.890000343322754
2016-09-30,13.050000190734863
2016-10-03,13.289999961853027
2016-10-04,13.600000381469727
2016-10-05,13.289999961853027
2016-10-06,12.920000076293945
2016-10-07,12.649999618530273
2016-10-10,13.15999984741211
2016-10-11,12.59000015258789
2016-10-12,12.489999771118164
2016-10-13,12.539999961853027
2016-10-14,12.5600004196167
2016-10-17,12.529999732971191
2016-10-18,12.65999984741211
2016-10-19,12.920000076293945
2016-10-20,12.8100004196167
2016-10-21,12.720000267028809
2016-10-24,12.6899995803833
2016-10-25,12.520000457763672
2016-10-26,11.90999984741211
2016-10-27,11.600000381469727
2016-10-28,11.350000381469727
2016-10-31,11.149999618530273
2016-11-01,10.949999809265137
2016-11-02,10.699999809265137
2016-11-03,8.5
2016-11-04,8.600000381469727
2016-11-07,8.600000381469727
2016-11-08,8.600000381469727
2016-11-09,8.699999809265137
2016-11-10,8.550000190734863
2016-11-11,8.850000381469727
2016-11-14,8.199999809265137
2016-11-15,8.350000381469727
2016-11-16,8.5
2016-11-17,8.399999618530273
2016-11-18,8.199999809265137
2016-11-21,8.100000381469727
2016-11-22,8.25
2016-11-23,8.350000381469727
2016-11-25,8.550000190734863
2016-11-28,8.449999809265137
2016-11-29,8.25
2016-11-30,8.300000190734863
2016-12-01,7.900000095367432
2016-12-02,7.900000095367432
2016-12-05,7.900000095367432
2016-12-06,7.900000095367432
2016-12-07,7.650000095367432
2016-12-08,7.949999809265137
2016-12-09,8.149999618530273
2016-12-12,8.0
2016-12-13,8.050000190734863
2016-12-14,8.0
2016-12-15,8.199999809265137
2016-12-16,8.100000381469727
2016-12-19,8.300000190734863
2016-12-20,8.100000381469727
2016-12-21,8.050000190734863
2016-12-22,8.050000190734863
2016-12-23,8.0
2016-12-27,8.199999809265137
2016-12-28,8.300000190734863
2016-12-29,8.25
2016-12-30,8.050000190734863
2017-01-03,8.300000190734863
2017-01-04,8.199999809265137
2017-01-05,8.149999618530273
2017-01-06,8.100000381469727
2017-01-09,8.199999809265137
2017-01-10,8.050000190734863
2017-01-11,8.050000190734863
2017-01-12,7.949999809265137
2017-01-13,7.949999809265137
2017-01-17,7.75
2017-01-18,7.699999809265137
2017-01-19,7.550000190734863
2017-01-20,7.800000190734863
2017-01-23,7.699999809265137
2017-01-24,7.800000190734863
2017-01-25,7.849999904632568
2017-01-26,7.449999809265137
2017-01-27,7.599999904632568
2017-01-30,7.300000190734863
2017-01-31,7.199999809265137
2017-02-01,7.099999904632568
2017-02-02,7.0
2017-02-03,7.0
2017-02-06,6.949999809265137
2017-02-07,7.050000190734863
2017-02-08,7.0
2017-02-09,7.0
2017-02-10,7.099999904632568
2017-02-13,7.050000190734863
2017-02-14,7.0
2017-02-15,7.099999904632568
2017-02-16,7.599999904632568
2017-02-17,8.050000190734863
2017-02-21,8.050000190734863
2017-02-22,8.050000190734863
2017-02-23,8.100000381469727
2017-02-24,8.149999618530273
2017-02-27,8.199999809265137
2017-02-28,8.399999618530273
2017-03-01,8.5
2017-03-02,8.25
2017-03-03,8.350000381469727
2017-03-06,8.199999809265137
2017-03-07,8.300000190734863
2017-03-08,8.199999809265137
2017-03-09,8.149999618530273
2017-03-10,8.149999618530273
2017-03-13,8.350000381469727
2017-03-14,8.300000190734863
2017-03-15,8.25
2017-03-16,8.399999618530273
2017-03-17,9.0
2017-03-20,8.550000190734863
2017-03-21,8.149999618530273
2017-03-22,7.900000095367432
2017-03-23,8.0
2017-03-24,9.050000190734863
2017-03-27,8.850000381469727
2017-03-28,8.800000190734863
2017-03-29,8.600000381469727
2017-03-30,8.699999809265137
2017-03-31,8.899999618530273
2017-04-03,8.550000190734863
2017-04-04,8.300000190734863
2017-04-05,8.5
2017-04-06,8.25
2017-04-07,8.449999809265137
2017-04-10,8.199999809265137
2017-04-11,8.699999809265137
2017-04-12,8.300000190734863
2017-04-13,8.199999809265137
2017-04-17,8.449999809265137
2017-04-18,8.300000190734863
2017-04-19,8.449999809265137
2017-04-20,8.449999809265137
2017-04-21,8.449999809265137
2017-04-24,8.550000190734863
2017-04-25,8.649999618530273
2017-04-26,8.800000190734863
2017-04-27,8.699999809265137
2017-04-28,8.699999809265137
2017-05-01,8.600000381469727
2017-05-02,8.550000190734863
2017-05-03,8.449999809265137
2017-05-04,8.699999809265137
2017-05-05,6.03000020980835
2017-05-08,5.900000095367432
2017-05-09,5.849999904632568
2017-05-10,5.900000095367432
2017-05-11,5.949999809265137
2017-05-12,5.900000095367432
2017-05-15,6.050000190734863
2017-05-16,5.900000095367432
2017-05-17,5.900000095367432
2017-05-18,6.0
2017-05-19,6.0
2017-05-22,6.25
2017-05-23,6.099999904632568
2017-05-24,6.050000190734863
2017-05-25,6.0
2017-05-26,6.25
2017-05-30,6.0
2017-05-31,5.949999809265137
2017-06-01,6.050000190734863
2017-06-02,6.199999809265137
2017-06-05,6.199999809265137
2017-06-06,6.199999809265137
2017-06-07,6.349999904632568
2017-06-08,6.25
2017-06-09,6.150000095367432
2017-06-12,6.449999809265137
2017-06-13,6.349999904632568
2017-06-14,6.400000095367432
2017-06-15,6.300000190734863
2017-06-16,6.25
2017-06-19,6.400000095367432
2017-06-20,6.25
2017-06-21,6.099999904632568
2017-06-22,6.130000114440918
2017-06-23,6.099999904632568
2017-06-26,6.099999904632568
2017-06-27,6.050000190734863
2017-06-28,6.349999904632568
2017-06-29,6.199999809265137
2017-06-30,6.199999809265137
2017-07-03,6.25
2017-07-05,6.300000190734863
2017-07-06,6.150000095367432
2017-07-07,6.300000190734863
2017-07-10,6.25
2017-07-11,6.349999904632568
2017-07-12,6.449999809265137
2017-07-13,6.5
2017-07-14,6.5
2017-07-17,6.449999809265137
2017-07-18,6.449999809265137
2017-07-19,6.5
2017-07-20,6.75
2017-07-21,6.599999904632568
2017-07-24,6.78000020980835
2017-07-25,6.849999904632568
2017-07-26,7.0
2017-07-27,6.400000095367432
2017-07-28,6.5
2017-07-31,6.699999809265137
2017-08-01,6.900000095367432
2017-08-02,6.849999904632568
2017-08-03,6.900000095367432
2017-08-04,6.849999904632568
2017-08-07,6.800000190734863
2017-08-08,6.849999904632568
2017-08-09,7.0
2017-08-10,7.0
2017-08-11,6.949999809265137
2017-08-14,6.949999809265137
2017-08-15,6.949999809265137
2017-08-16,6.949999809265137
2017-08-17,6.800000190734863
2017-08-18,6.75
2017-08-21,6.75
2017-08-22,6.800000190734863
2017-08-23,6.800000190734863
2017-08-24,6.900000095367432
2017-08-25,7.050000190734863
2017-08-28,6.949999809265137
2017-08-29,7.099999904632568
2017-08-30,7.050000190734863
2017-08-31,7.050000190734863
2017-09-01,7.0
2017-09-05,6.849999904632568
2017-09-06,6.849999904632568
2017-09-07,6.800000190734863
2017-09-08,6.800000190734863
2017-09-11,6.900000095367432
2017-09-12,6.849999904632568
2017-09-13,6.900000095367432
2017-09-14,6.900000095367432
2017-09-15,7.0
2017-09-18,7.0
2017-09-19,7.0
2017-09-20,7.0
2017-09-21,7.050000190734863
2017-09-22,7.25
2017-09-25,6.949999809265137
2017-09-26,7.150000095367432
2017-09-27,7.230000019073486
2017-09-28,7.199999809265137
2017-09-29,7.199999809265137
2017-10-02,7.199999809265137
2017-10-03,7.25
2017-10-04,7.25
2017-10-05,7.300000190734863
2017-10-06,7.329999923706055
2017-10-09,7.199999809265137
2017-10-10,7.25
2017-10-11,7.150000095367432
2017-10-12,7.03000020980835
2017-10-13,7.150000095367432
2017-10-16,7.150000095367432
2017-10-17,7.199999809265137
2017-10-18,7.150000095367432
2017-10-19,7.0
2017-10-20,6.949999809265137
2017-10-23,6.900000095367432
2017-10-24,7.0
2017-10-25,7.0
2017-10-26,7.050000190734863
2017-10-27,7.849999904632568
2017-10-30,7.849999904632568
2017-10-31,8.0
2017-11-01,7.699999809265137
2017-11-02,7.75
2017-11-03,7.75
2017-11-06,7.550000190734863
2017-11-07,7.400000095367432
2017-11-08,7.400000095367432
2017-11-09,7.300000190734863
2017-11-10,7.349999904632568
2017-11-13,7.349999904632568
2017-11-14,7.150000095367432
2017-11-15,7.199999809265137
2017-11-16,7.449999809265137
2017-11-17,7.400000095367432
2017-11-20,7.550000190734863
2017-11-21,7.5
2017-11-22,7.5
2017-11-24,7.550000190734863
2017-11-27,7.599999904632568
2017-11-28,7.650000095367432
2017-11-29,7.449999809265137
2017-11-30,7.400000095367432
2017-12-01,7.25
2017-12-04,7.199999809265137
2017-12-05,7.050000190734863
2017-12-06,7.150000095367432
2017-12-07,7.099999904632568
2017-12-08,6.900000095367432
2017-12-11,6.949999809265137
2017-12-12,6.949999809265137
2017-12-13,7.0
2017-12-14,7.0
2017-12-15,7.050000190734863
2017-12-18,7.150000095367432
2017-12-19,7.099999904632568
2017-12-20,7.0
2017-12-21,7.0
2017-12-22,6.75
2017-12-26,6.75
2017-12-27,7.0
2017-12-28,7.0
2017-12-29,7.099999904632568
2018-01-02,7.099999904632568
2018-01-03,7.199999809265137
2018-01-04,7.25
2018-01-05,7.150000095367432
2018-01-08,7.150000095367432
2018-01-09,7.03000020980835
2018-01-10,7.050000190734863
2018-01-11,7.099999904632568
2018-01-12,7.099999904632568
2018-01-16,6.900000095367432
2018-01-17,6.849999904632568
2018-01-18,7.0
2018-01-19,6.980000019073486
2018-01-22,6.949999809265137
2018-01-23,6.900000095367432
2018-01-24,6.75
2018-01-25,6.949999809265137
2018-01-26,7.0
2018-01-29,6.900000095367432
2018-01-30,6.800000190734863
2018-01-31,6.75
2018-02-01,6.800000190734863
2018-02-02,6.75
2018-02-05,6.550000190734863
2018-02-06,6.699999809265137
2018-02-07,6.75
2018-02-08,6.699999809265137
2018-02-09,6.75
2018-02-12,6.75
2018-02-13,6.75
2018-02-14,6.849999904632568
2018-02-15,6.849999904632568
2018-02-16,6.800000190734863
2018-02-20,6.800000190734863
2018-02-21,7.050000190734863
2018-02-22,7.300000190734863
2018-02-23,7.150000095367432
2018-02-26,7.199999809265137
2018-02-27,6.949999809265137
2018-02-28,6.849999904632568
2018-03-01,6.900000095367432
2018-03-02,6.949999809265137
2018-03-05,7.099999904632568
2018-03-06,7.050000190734863
2018-03-07,7.150000095367432
2018-03-08,7.150000095367432
2018-03-09,7.199999809265137
2018-03-12,7.199999809265137
2018-03-13,7.050000190734863
2018-03-14,6.900000095367432
2018-03-15,6.949999809265137
2018-03-16,6.949999809265137
2018-03-19,7.0
2018-03-20,7.050000190734863
2018-03-21,7.150000095367432
2018-03-22,6.949999809265137
2018-03-23,6.949999809265137
2018-03-26,7.0
2018-03-27,6.949999809265137
2018-03-28,6.900000095367432
2018-03-29,6.949999809265137
2018-04-02,6.900000095367432
2018-04-03,6.900000095367432
2018-04-04,6.949999809265137
2018-04-05,7.0
2018-04-06,7.050000190734863
2018-04-09,7.099999904632568
2018-04-10,7.349999904632568
2018-04-11,7.25
2018-04-12,7.230000019073486
2018-04-13,7.03000020980835
2018-04-16,7.050000190734863
2018-04-17,7.150000095367432
2018-04-18,7.599999904632568
2018-04-19,7.449999809265137
2018-04-20,7.349999904632568
2018-04-23,7.599999904632568
2018-04-24,7.75
2018-04-25,7.900000095367432
2018-04-26,8.0
2018-04-27,9.25
2018-04-30,9.649999618530273
2018-05-01,9.800000190734863
2018-05-02,9.550000190734863
2018-05-03,9.75
2018-05-04,9.779999732971191
2018-05-07,9.800000190734863
2018-05-08,9.899999618530273
2018-05-09,10.300000190734863
2018-05-10,10.279999732971191
2018-05-11,10.050000190734863
2018-05-14,9.949999809265137
2018-05-15,10.0
2018-05-16,10.149999618530273
2018-05-17,10.449999809265137
2018-05-18,10.149999618530273
2018-05-21,10.0
2018-05-22,9.899999618530273
2018-05-23,9.899999618530273
2018-05-24,9.949999809265137
2018-05-25,10.5
2018-05-29,10.199999809265137
2018-05-30,10.350000381469727
2018-05-31,10.25
2018-06-01,10.449999809265137
2018-06-04,10.300000190734863
2018-06-05,10.479999542236328
2018-06-06,10.5
2018-06-07,10.350000381469727
2018-06-08,10.149999618530273
2018-06-11,10.199999809265137
2018-06-12,10.100000381469727
2018-06-13,10.050000190734863
2018-06-14,10.199999809265137
2018-06-15,10.550000190734863
2018-06-18,10.5
2018-06-19,10.100000381469727
2018-06-20,10.050000190734863
2018-06-21,9.699999809265137
2018-06-22,9.600000381469727
2018-06-25,9.600000381469727
2018-06-26,9.850000381469727
2018-06-27,9.600000381469727
2018-06-28,9.649999618530273
2018-06-29,9.649999618530273
2018-07-02,9.899999618530273
2018-07-03,9.699999809265137
2018-07-05,9.850000381469727
2018-07-06,9.800000190734863
2018-07-09,9.649999618530273
2018-07-10,9.550000190734863
2018-07-11,9.5
2018-07-12,9.550000190734863
2018-07-13,9.5
2018-07-16,9.569999694824219
2018-07-17,9.550000190734863
2018-07-18,9.550000190734863
2018-07-19,9.5
2018-07-20,9.399999618530273
2018-07-23,9.449999809265137
2018-07-24,9.399999618530273
2018-07-25,9.449999809265137
2018-07-26,9.350000381469727
2018-07-27,8.5
2018-07-30,8.449999809265137
2018-07-31,8.550000190734863
2018-08-01,8.199999809265137
2018-08-02,8.149999618530273
2018-08-03,8.050000190734863
2018-08-06,8.149999618530273
2018-08-07,8.0
2018-08-08,8.0
2018-08-09,8.130000114440918
2018-08-10,8.069999694824219
2018-08-13,7.949999809265137
2018-08-14,7.949999809265137
2018-08-15,7.900000095367432
2018-08-16,8.199999809265137
2018-08-17,8.130000114440918
2018-08-20,8.100000381469727
2018-08-21,8.149999618530273
2018-08-22,8.199999809265137
2018-08-23,8.199999809265137
2018-08-24,8.199999809265137
2018-08-27,8.300000190734863
2018-08-28,8.199999809265137
2018-08-29,8.149999618530273
2018-08-30,8.149999618530273
2018-08-31,8.199999809265137
2018-09-04,8.130000114440918
2018-09-05,8.100000381469727
2018-09-06,8.199999809265137
2018-09-07,8.25
2018-09-10,8.300000190734863
2018-09-11,8.399999618530273
2018-09-12,8.25
2018-09-13,8.149999618530273
2018-09-14,8.050000190734863
2018-09-17,8.149999618530273
2018-09-18,8.300000190734863
2018-09-19,8.149999618530273
2018-09-20,8.25
2018-09-21,8.25
2018-09-24,8.199999809265137
2018-09-25,8.25
2018-09-26,8.25
2018-09-27,8.199999809265137
2018-09-28,8.399999618530273
2018-10-01,8.109999656677246
2018-10-02,8.0600004196167
2018-10-03,8.109999656677246
2018-10-04,8.029999732971191
2018-10-05,8.069999694824219
2018-10-08,8.109999656677246
2018-10-09,8.050000190734863
2018-10-10,7.840000152587891
2018-10-11,7.730000019073486
2018-10-12,7.71999979019165
2018-10-15,7.860000133514404
2018-10-16,8.010000228881836
2018-10-17,8.029999732971191
2018-10-18,7.940000057220459
2018-10-19,7.820000171661377
2018-10-22,7.940000057220459
2018-10-23,7.909999847412109
2018-10-24,7.769999980926514
2018-10-25,7.96999979019165
2018-10-26,7.960000038146973
2018-10-29,7.980000019073486
2018-10-30,8.0
2018-10-31,8.020000457763672
2018-11-01,8.1899995803833
2018-11-02,7.550000190734863
2018-11-05,7.670000076293945
2018-11-06,7.619999885559082
2018-11-07,7.400000095367432
2018-11-08,7.510000228881836
2018-11-09,7.440000057220459
2018-11-12,7.380000114440918
2018-11-13,7.230000019073486
2018-11-14,7.25
2018-11-15,7.360000133514404
2018-11-16,7.269999980926514
2018-11-19,6.989999771118164
2018-11-20,7.070000171661377
2018-11-21,7.090000152587891
2018-11-23,7.059999942779541
2018-11-26,7.099999904632568
2018-11-27,6.96999979019165
2018-11-28,7.190000057220459
2018-11-29,7.099999904632568
2018-11-30,7.179999828338623
2018-12-03,7.159999847412109
2018-12-04,6.949999809265137
2018-12-06,7.110000133514404
2018-12-07,7.03000020980835
2018-12-10,7.050000190734863
2018-12-11,7.289999961853027
2018-12-12,7.409999847412109
2018-12-13,7.360000133514404
2018-12-14,7.389999866485596
2018-12-17,7.349999904632568
2018-12-18,7.329999923706055
2018-12-19,7.289999961853027
2018-12-20,7.139999866485596
2018-12-21,6.989999771118164
2018-12-24,6.949999809265137
2018-12-26,7.119999885559082
2018-12-27,7.110000133514404
2018-12-28,7.070000171661377
2018-12-31,7.039999961853027
2019-01-02,7.050000190734863
2019-01-03,6.900000095367432
2019-01-04,7.099999904632568
2019-01-07,7.210000038146973
2019-01-08,7.309999942779541
2019-01-09,7.460000038146973
2019-01-10,7.400000095367432
2019-01-11,7.369999885559082
2019-01-14,7.159999847412109
2019-01-15,7.349999904632568
2019-01-16,7.210000038146973
2019-01-17,7.230000019073486
2019-01-18,7.28000020980835
2019-01-22,7.309999942779541
2019-01-23,7.269999980926514
2019-01-24,7.510000228881836
2019-01-25,7.610000133514404
2019-01-28,7.519999980926514
2019-01-29,7.539999961853027
2019-01-30,7.619999885559082
2019-01-31,8.020000457763672
2019-02-01,7.96999979019165
2019-02-04,8.109999656677246
2019-02-05,8.350000381469727
2019-02-06,8.479999542236328
2019-02-07,8.460000038146973
2019-02-08,8.59000015258789
2019-02-11,8.6899995803833
2019-02-12,8.699999809265137
2019-02-13,8.579999923706055
2019-02-14,8.470000267028809
2019-02-15,8.579999923706055
2019-02-19,8.369999885559082
2019-02-20,8.420000076293945
2019-02-21,8.289999961853027
2019-02-22,8.420000076293945
2019-02-25,8.449999809265137
2019-02-26,8.710000038146973
2019-02-27,8.8100004196167
2019-02-28,8.869999885559082
2019-03-01,8.9399995803833
2019-03-04,8.729999542236328
2019-03-05,8.449999809265137
2019-03-06,8.229999542236328
2019-03-07,8.180000305175781
2019-03-08,8.489999771118164
2019-03-11,8.34000015258789
2019-03-12,8.3100004196167
2019-03-13,8.270000457763672
2019-03-14,8.09000015258789
2019-03-15,8.130000114440918
2019-03-18,8.289999961853027
2019-03-19,8.239999771118164
2019-03-20,8.399999618530273
2019-03-21,8.430000305175781
2019-03-22,8.149999618530273
2019-03-25,8.199999809265137
2019-03-26,8.1899995803833
2019-03-27,8.300000190734863
2019-03-28,8.420000076293945
2019-03-29,8.40999984741211
2019-04-01,8.390000343322754
2019-04-02,8.350000381469727
2019-04-03,8.199999809265137
2019-04-04,8.170000076293945
2019-04-05,8.279999732971191
2019-04-08,8.260000228881836
2019-04-09,8.270000457763672
2019-04-10,8.449999809265137
2019-04-11,8.619999885559082
2019-04-12,8.609999656677246
2019-04-15,8.600000381469727
2019-04-16,8.4399995803833
2019-04-17,8.300000190734863
2019-04-18,8.390000343322754
2019-04-22,8.420000076293945
2019-04-23,8.619999885559082
2019-04-24,8.739999771118164
2019-04-25,9.630000114440918
2019-04-26,9.979999542236328
2019-04-29,9.970000267028809
2019-04-30,10.029999732971191
2019-05-01,9.970000267028809
2019-05-02,9.899999618530273
2019-05-03,9.979999542236328
2019-05-06,9.920000076293945
2019-05-07,9.770000457763672
2019-05-08,9.649999618530273
2019-05-09,9.630000114440918
2019-05-10,9.770000457763672
2019-05-13,9.770000457763672
2019-05-14,9.90999984741211
2019-05-15,10.0600004196167
2019-05-16,10.25
2019-05-17,10.279999732971191
2019-05-20,10.229999542236328
2019-05-21,10.300000190734863
2019-05-22,10.619999885559082
2019-05-23,10.5
2019-05-24,10.390000343322754
2019-05-28,10.359999656677246
2019-05-29,10.100000381469727
2019-05-30,10.220000267028809
2019-05-31,9.979999542236328
2019-06-03,9.640000343322754
2019-06-04,9.989999771118164
2019-06-05,10.09000015258789
2019-06-06,10.130000114440918
2019-06-07,10.279999732971191
2019-06-10,10.119999885559082
2019-06-11,10.0
2019-06-12,10.0
2019-06-13,10.029999732971191
2019-06-14,10.029999732971191
2019-06-17,10.029999732971191
2019-06-18,10.25
2019-06-19,10.449999809265137
2019-06-20,10.380000114440918
2019-06-21,10.399999618530273
2019-06-24,10.449999809265137
2019-06-25,9.84000015258789
2019-06-26,10.069999694824219
2019-06-27,10.180000305175781
2019-06-28,10.329999923706055
2019-07-01,10.4399995803833
2019-07-02,10.34000015258789
2019-07-03,10.460000038146973
2019-07-05,10.40999984741211
2019-07-08,10.369999885559082
2019-07-09,10.25
2019-07-10,10.430000305175781
2019-07-11,10.710000038146973
2019-07-12,10.970000267028809
2019-07-15,11.420000076293945
2019-07-16,11.529999732971191
2019-07-17,11.670000076293945
2019-07-18,11.479999542236328
2019-07-19,11.380000114440918
2019-07-22,11.420000076293945
2019-07-23,11.40999984741211
2019-07-24,11.699999809265137
2019-07-25,11.9399995803833
2019-07-26,11.789999961853027
2019-07-29,12.369999885559082
2019-07-30,12.529999732971191
2019-07-31,12.479999542236328
2019-08-01,12.5
2019-08-02,12.289999961853027
2019-08-05,11.960000038146973
2019-08-06,12.010000228881836
2019-08-07,11.899999618530273
2019-08-08,12.239999771118164
2019-08-09,12.1899995803833
2019-08-12,12.09000015258789
2019-08-13,12.350000381469727
2019-08-14,11.989999771118164
2019-08-15,11.9399995803833
2019-08-16,11.9399995803833
2019-08-19,12.079999923706055
2019-08-20,12.289999961853027
2019-08-21,12.75
2019-08-22,12.5600004196167
2019-08-23,12.109999656677246
2019-08-26,12.210000038146973
2019-08-27,12.220000267028809
2019-08-28,12.1899995803833
2019-08-29,12.300000190734863
2019-08-30,12.329999923706055
2019-09-03,12.229999542236328
2019-09-04,12.15999984741211
2019-09-05,12.399999618530273
2019-09-06,11.819999694824219
2019-09-09,10.890000343322754
2019-09-10,10.819999694824219
2019-09-11,10.960000038146973
2019-09-12,11.109999656677246
2019-09-13,11.210000038146973
2019-09-16,10.880000114440918
2019-09-17,10.850000381469727
2019-09-18,10.6899995803833
2019-09-19,10.720000267028809
2019-09-20,10.880000114440918
2019-09-23,10.430000305175781
2019-09-24,10.270000457763672
