,FAB
2011-02-07,29.989999771118164
2011-02-08,30.139999389648438
2011-02-09,30.09000015258789
2011-02-10,30.1200008392334
2011-02-11,30.34000015258789
2011-02-14,30.3799991607666
2011-02-15,30.260000228881836
2011-02-16,30.530000686645508
2011-02-17,30.739999771118164
2011-02-18,30.770000457763672
2011-02-22,30.190000534057617
2011-02-23,29.940000534057617
2011-02-24,29.850000381469727
2011-02-25,30.200000762939453
2011-02-28,30.3799991607666
2011-03-01,29.969999313354492
2011-03-02,30.030000686645508
2011-03-03,30.520000457763672
2011-03-04,30.25
2011-03-07,29.989999771118164
2011-03-08,30.420000076293945
2011-03-09,30.450000762939453
2011-03-10,29.8799991607666
2011-03-11,30.030000686645508
2011-03-14,29.8700008392334
2011-03-15,29.56999969482422
2011-03-16,29.209999084472656
2011-03-17,29.399999618530273
2011-03-18,29.540000915527344
2011-03-21,30.09000015258789
2011-03-22,30.010000228881836
2011-03-23,30.020000457763672
2011-03-24,30.270000457763672
2011-03-25,30.3700008392334
2011-03-28,30.260000228881836
2011-03-29,30.479999542236328
2011-03-30,30.81999969482422
2011-03-31,30.860000610351562
2011-04-01,31.079999923706055
2011-04-04,31.030000686645508
2011-04-05,31.190000534057617
2011-04-06,31.350000381469727
2011-04-07,31.239999771118164
2011-04-08,30.93000030517578
2011-04-11,30.709999084472656
2011-04-12,30.479999542236328
2011-04-13,30.510000228881836
2011-04-14,30.420000076293945
2011-04-15,30.6299991607666
2011-04-18,30.209999084472656
2011-04-19,30.260000228881836
2011-04-20,30.739999771118164
2011-04-21,30.850000381469727
2011-04-25,30.799999237060547
2011-04-26,31.149999618530273
2011-04-27,31.3799991607666
2011-04-28,31.459999084472656
2011-04-29,31.5
2011-05-02,31.3799991607666
2011-05-03,31.1299991607666
2011-05-04,31.1200008392334
2011-05-05,30.809999465942383
2011-05-06,31.0
2011-05-09,31.100000381469727
2011-05-10,31.549999237060547
2011-05-11,31.100000381469727
2011-05-12,31.450000762939453
2011-05-13,31.149999618530273
2011-05-16,30.989999771118164
2011-05-17,30.899999618530273
2011-05-18,31.190000534057617
2011-05-19,31.219999313354492
2011-05-20,31.100000381469727
2011-05-23,30.56999969482422
2011-05-24,30.479999542236328
2011-05-25,30.579999923706055
2011-05-26,30.700000762939453
2011-05-27,30.8799991607666
2011-05-31,31.110000610351562
2011-06-01,30.510000228881836
2011-06-02,30.389999389648438
2011-06-03,29.989999771118164
2011-06-06,29.670000076293945
2011-06-07,29.860000610351562
2011-06-08,29.600000381469727
2011-06-09,29.729999542236328
2011-06-10,29.420000076293945
2011-06-13,29.31999969482422
2011-06-14,29.75
2011-06-15,29.350000381469727
2011-06-16,29.200000762939453
2011-06-17,29.59000015258789
2011-06-20,29.700000762939453
2011-06-21,30.0
2011-06-22,29.770000457763672
2011-06-23,29.649999618530273
2011-06-24,29.559999465942383
2011-06-27,29.729999542236328
2011-06-28,30.0
2011-06-29,30.229999542236328
2011-06-30,30.469999313354492
2011-07-01,30.950000762939453
2011-07-05,30.860000610351562
2011-07-06,30.920000076293945
2011-07-07,31.290000915527344
2011-07-08,30.950000762939453
2011-07-11,30.350000381469727
2011-07-12,30.299999237060547
2011-07-13,30.309999465942383
2011-07-14,30.020000457763672
2011-07-15,30.09000015258789
2011-07-18,29.610000610351562
2011-07-19,30.170000076293945
2011-07-20,30.209999084472656
2011-07-21,30.700000762939453
2011-07-22,30.59000015258789
2011-07-25,30.3700008392334
2011-07-26,30.34000015258789
2011-07-27,29.559999465942383
2011-07-28,29.31999969482422
2011-07-29,29.239999771118164
2011-08-01,29.059999465942383
2011-08-02,28.149999618530273
2011-08-03,28.31999969482422
2011-08-04,26.860000610351562
2011-08-05,26.690000534057617
2011-08-08,24.729999542236328
2011-08-09,25.93000030517578
2011-08-10,24.829999923706055
2011-08-11,26.1200008392334
2011-08-12,26.100000381469727
2011-08-15,26.760000228881836
2011-08-16,26.530000686645508
2011-08-17,26.440000534057617
2011-08-18,25.31999969482422
2011-08-19,25.020000457763672
2011-08-22,24.8700008392334
2011-08-23,25.770000457763672
2011-08-24,26.290000915527344
2011-08-25,25.6200008392334
2011-08-26,26.100000381469727
2011-08-29,27.190000534057617
2011-08-30,27.280000686645508
2011-08-31,27.350000381469727
2011-09-01,26.81999969482422
2011-09-02,25.989999771118164
2011-09-06,25.489999771118164
2011-09-07,26.760000228881836
2011-09-08,26.299999237060547
2011-09-09,25.649999618530273
2011-09-12,25.860000610351562
2011-09-13,26.110000610351562
2011-09-14,26.719999313354492
2011-09-15,26.979999542236328
2011-09-16,26.93000030517578
2011-09-19,26.700000762939453
2011-09-20,26.3700008392334
2011-09-21,25.459999084472656
2011-09-22,24.610000610351562
2011-09-23,24.850000381469727
2011-09-26,25.3799991607666
2011-09-27,25.920000076293945
2011-09-28,25.020000457763672
2011-09-29,25.530000686645508
2011-09-30,25.079999923706055
2011-10-03,23.790000915527344
2011-10-04,24.18000030517578
2011-10-05,25.270000457763672
2011-10-06,25.770000457763672
2011-10-07,25.530000686645508
2011-10-10,26.280000686645508
2011-10-11,26.559999465942383
2011-10-12,27.09000015258789
2011-10-13,26.93000030517578
2011-10-14,27.489999771118164
2011-10-17,26.559999465942383
2011-10-18,27.40999984741211
2011-10-19,27.040000915527344
2011-10-20,27.170000076293945
2011-10-21,27.6299991607666
2011-10-24,28.5
2011-10-25,27.90999984741211
2011-10-26,28.299999237060547
2011-10-27,29.65999984741211
2011-10-28,29.719999313354492
2011-10-31,28.700000762939453
2011-11-01,27.690000534057617
2011-11-02,28.229999542236328
2011-11-03,29.079999923706055
2011-11-04,28.940000534057617
2011-11-07,29.049999237060547
2011-11-08,29.5
2011-11-09,28.200000762939453
2011-11-10,28.43000030517578
2011-11-11,29.170000076293945
2011-11-14,28.75
2011-11-15,29.059999465942383
2011-11-16,28.56999969482422
2011-11-17,27.829999923706055
2011-11-18,27.8700008392334
2011-11-21,27.280000686645508
2011-11-22,26.93000030517578
2011-11-23,26.1200008392334
2011-11-25,26.059999465942383
2011-11-28,26.799999237060547
2011-11-29,27.040000915527344
2011-11-30,28.610000610351562
2011-12-01,28.450000762939453
2011-12-02,28.610000610351562
2011-12-05,28.8700008392334
2011-12-06,29.100000381469727
2011-12-07,28.799999237060547
2011-12-08,27.989999771118164
2011-12-09,28.719999313354492
2011-12-12,28.139999389648438
2011-12-13,27.530000686645508
2011-12-14,27.280000686645508
2011-12-15,27.440000534057617
2011-12-16,27.6299991607666
2011-12-19,27.149999618530273
2011-12-20,28.149999618530273
2011-12-21,28.229999542236328
2011-12-22,28.530000686645508
2011-12-23,28.739999771118164
2011-12-27,28.760000228881836
2011-12-28,28.18000030517578
2011-12-29,28.559999465942383
2011-12-30,28.479999542236328
2012-01-03,28.959999084472656
2012-01-04,28.920000076293945
2012-01-05,28.989999771118164
2012-01-06,29.0
2012-01-09,29.059999465942383
2012-01-10,29.450000762939453
2012-01-11,29.639999389648438
2012-01-12,29.75
2012-01-13,29.3799991607666
2012-01-17,29.3700008392334
2012-01-18,30.059999465942383
2012-01-19,30.25
2012-01-20,30.270000457763672
2012-01-23,30.40999984741211
2012-01-24,30.510000228881836
2012-01-25,30.829999923706055
2012-01-26,30.450000762939453
2012-01-27,30.649999618530273
2012-01-30,30.43000030517578
2012-01-31,30.3799991607666
2012-02-01,30.920000076293945
2012-02-02,31.049999237060547
2012-02-03,31.649999618530273
2012-02-06,31.549999237060547
2012-02-07,31.65999984741211
2012-02-08,31.75
2012-02-09,31.729999542236328
2012-02-10,31.389999389648438
2012-02-13,31.610000610351562
2012-02-14,31.309999465942383
2012-02-15,31.469999313354492
2012-02-16,32.099998474121094
2012-02-17,32.09000015258789
2012-02-21,31.959999084472656
2012-02-22,31.809999465942383
2012-02-23,32.02000045776367
2012-02-24,32.0099983215332
2012-02-27,32.02000045776367
2012-02-28,32.09000015258789
2012-02-29,31.68000030517578
2012-03-01,31.899999618530273
2012-03-02,31.639999389648438
2012-03-05,31.290000915527344
2012-03-06,30.690000534057617
2012-03-07,31.010000228881836
2012-03-08,31.3799991607666
2012-03-09,31.700000762939453
2012-03-12,31.56999969482422
2012-03-13,32.2599983215332
2012-03-14,32.060001373291016
2012-03-15,32.40999984741211
2012-03-16,32.36000061035156
2012-03-19,32.599998474121094
2012-03-20,32.279998779296875
2012-03-21,32.310001373291016
2012-03-22,31.8700008392334
2012-03-23,32.060001373291016
2012-03-26,32.630001068115234
2012-03-27,32.45000076293945
2012-03-28,32.040000915527344
2012-03-29,31.979999542236328
2012-03-30,32.0
2012-04-02,32.43000030517578
2012-04-03,32.130001068115234
2012-04-04,31.639999389648438
2012-04-05,31.43000030517578
2012-04-09,31.020000457763672
2012-04-10,30.3700008392334
2012-04-11,30.6299991607666
2012-04-12,31.200000762939453
2012-04-13,30.700000762939453
2012-04-16,30.829999923706055
2012-04-17,31.270000457763672
2012-04-18,30.959999084472656
2012-04-19,30.84000015258789
2012-04-20,30.860000610351562
2012-04-23,30.549999237060547
2012-04-24,30.700000762939453
2012-04-25,31.100000381469727
2012-04-26,31.389999389648438
2012-04-27,31.469999313354492
2012-04-30,31.34000015258789
2012-05-01,31.559999465942383
2012-05-02,31.25
2012-05-03,30.850000381469727
2012-05-04,30.290000915527344
2012-05-07,30.25
2012-05-08,30.149999618530273
2012-05-09,30.020000457763672
2012-05-10,30.139999389648438
2012-05-11,29.940000534057617
2012-05-14,29.719999313354492
2012-05-15,29.3799991607666
2012-05-16,29.260000228881836
2012-05-17,28.690000534057617
2012-05-18,28.40999984741211
2012-05-21,28.90999984741211
2012-05-22,28.739999771118164
2012-05-23,28.920000076293945
2012-05-24,28.8799991607666
2012-05-25,29.010000228881836
2012-05-29,29.399999618530273
2012-05-30,28.950000762939453
2012-05-31,28.989999771118164
2012-06-01,28.09000015258789
2012-06-04,27.920000076293945
2012-06-05,28.270000457763672
2012-06-06,28.770000457763672
2012-06-07,28.90999984741211
2012-06-08,29.040000915527344
2012-06-11,28.8700008392334
2012-06-12,28.84000015258789
2012-06-13,28.43000030517578
2012-06-14,28.760000228881836
2012-06-15,29.190000534057617
2012-06-18,29.219999313354492
2012-06-19,29.6299991607666
2012-06-20,29.579999923706055
2012-06-21,28.6200008392334
2012-06-22,28.90999984741211
2012-06-25,28.43000030517578
2012-06-26,28.540000915527344
2012-06-27,28.899999618530273
2012-06-28,28.75
2012-06-29,29.889999389648438
2012-07-02,29.850000381469727
2012-07-03,30.399999618530273
2012-07-05,30.309999465942383
2012-07-06,29.959999084472656
2012-07-09,29.84000015258789
2012-07-10,29.420000076293945
2012-07-11,29.34000015258789
2012-07-12,29.270000457763672
2012-07-13,29.65999984741211
2012-07-16,29.540000915527344
2012-07-17,29.68000030517578
2012-07-18,30.040000915527344
2012-07-19,30.030000686645508
2012-07-20,29.75
2012-07-23,29.34000015258789
2012-07-24,28.729999542236328
2012-07-25,28.729999542236328
2012-07-26,29.360000610351562
2012-07-27,30.1299991607666
2012-07-30,30.100000381469727
2012-07-31,29.889999389648438
2012-08-01,29.729999542236328
2012-08-02,29.270000457763672
2012-08-03,30.049999237060547
2012-08-06,30.31999969482422
2012-08-07,30.690000534057617
2012-08-08,30.790000915527344
2012-08-09,30.989999771118164
2012-08-10,30.920000076293945
2012-08-13,30.850000381469727
2012-08-14,30.739999771118164
2012-08-15,30.860000610351562
2012-08-16,31.209999084472656
2012-08-17,31.34000015258789
2012-08-20,31.350000381469727
2012-08-21,31.3700008392334
2012-08-22,31.270000457763672
2012-08-23,30.809999465942383
2012-08-24,30.940000534057617
2012-08-27,30.969999313354492
2012-08-28,30.940000534057617
2012-08-29,31.06999969482422
2012-08-30,30.75
2012-08-31,30.93000030517578
2012-09-04,31.040000915527344
2012-09-05,31.059999465942383
2012-09-06,31.68000030517578
2012-09-07,32.0
2012-09-10,31.950000762939453
2012-09-11,32.099998474121094
2012-09-12,32.25
2012-09-13,32.72999954223633
2012-09-14,33.09000015258789
2012-09-17,32.77000045776367
2012-09-18,32.65999984741211
2012-09-19,32.70000076293945
2012-09-20,32.560001373291016
2012-09-21,32.59000015258789
2012-09-24,32.5
2012-09-25,31.93000030517578
2012-09-26,31.75
2012-09-27,32.06999969482422
2012-09-28,31.8700008392334
2012-10-01,31.8799991607666
2012-10-02,31.989999771118164
2012-10-03,31.860000610351562
2012-10-04,32.20000076293945
2012-10-05,32.189998626708984
2012-10-08,32.02000045776367
2012-10-09,31.809999465942383
2012-10-10,31.610000610351562
2012-10-11,31.889999389648438
2012-10-12,31.579999923706055
2012-10-15,31.729999542236328
2012-10-16,32.18000030517578
2012-10-17,32.529998779296875
2012-10-18,32.5099983215332
2012-10-19,31.899999618530273
2012-10-22,31.780000686645508
2012-10-23,31.579999923706055
2012-10-24,31.389999389648438
2012-10-25,31.469999313354492
2012-10-26,31.459999084472656
2012-10-31,31.479999542236328
2012-11-01,32.040000915527344
2012-11-02,31.65999984741211
2012-11-05,31.84000015258789
2012-11-06,32.119998931884766
2012-11-07,31.309999465942383
2012-11-08,30.940000534057617
2012-11-09,30.93000030517578
2012-11-12,30.899999618530273
2012-11-13,30.700000762939453
2012-11-14,30.209999084472656
2012-11-15,30.139999389648438
2012-11-16,30.270000457763672
2012-11-19,30.93000030517578
2012-11-20,30.93000030517578
2012-11-21,31.1200008392334
2012-11-23,31.440000534057617
2012-11-26,31.450000762939453
2012-11-27,31.450000762939453
2012-11-28,31.610000610351562
2012-11-29,31.93000030517578
2012-11-30,31.959999084472656
2012-12-03,31.809999465942383
2012-12-04,31.8700008392334
2012-12-05,32.040000915527344
2012-12-06,32.119998931884766
2012-12-07,32.189998626708984
2012-12-10,32.369998931884766
2012-12-11,32.619998931884766
2012-12-12,32.66999816894531
2012-12-13,32.380001068115234
2012-12-14,32.400001525878906
2012-12-17,32.61000061035156
2012-12-18,33.36000061035156
2012-12-19,33.209999084472656
2012-12-20,33.5
2012-12-21,32.90999984741211
2012-12-24,32.68000030517578
2012-12-26,32.560001373291016
2012-12-27,32.59000015258789
2012-12-28,32.369998931884766
2012-12-31,32.779998779296875
2013-01-02,33.540000915527344
2013-01-03,33.709999084472656
2013-01-04,34.0
2013-01-07,33.83000183105469
2013-01-08,33.560001373291016
2013-01-09,33.619998931884766
2013-01-10,33.86000061035156
2013-01-11,33.77000045776367
2013-01-14,33.86000061035156
2013-01-15,33.95000076293945
2013-01-16,33.95000076293945
2013-01-17,34.33000183105469
2013-01-18,34.41999816894531
2013-01-22,34.75
2013-01-23,34.70000076293945
2013-01-24,34.79999923706055
2013-01-25,34.959999084472656
2013-01-28,35.09000015258789
2013-01-29,35.09000015258789
2013-01-30,34.84000015258789
2013-01-31,35.040000915527344
2013-02-01,35.2400016784668
2013-02-04,34.849998474121094
2013-02-05,35.08000183105469
2013-02-06,35.2599983215332
2013-02-07,35.290000915527344
2013-02-08,35.59000015258789
2013-02-11,35.5
2013-02-12,35.650001525878906
2013-02-13,35.7599983215332
2013-02-14,35.900001525878906
2013-02-15,35.72999954223633
2013-02-19,36.11000061035156
2013-02-20,35.41999816894531
2013-02-21,35.15999984741211
2013-02-22,35.45000076293945
2013-02-25,34.86000061035156
2013-02-26,34.880001068115234
2013-02-27,35.36000061035156
2013-02-28,35.290000915527344
2013-03-01,35.150001525878906
2013-03-04,35.20000076293945
2013-03-05,35.619998931884766
2013-03-06,35.68000030517578
2013-03-07,35.90999984741211
2013-03-08,36.220001220703125
2013-03-11,36.25
2013-03-12,36.209999084472656
2013-03-13,36.349998474121094
2013-03-14,36.75
2013-03-15,36.790000915527344
2013-03-18,36.560001373291016
2013-03-19,36.36000061035156
2013-03-20,36.59000015258789
2013-03-21,36.25
2013-03-22,36.27000045776367
2013-03-25,36.220001220703125
2013-03-26,36.439998626708984
2013-03-27,36.599998474121094
2013-03-28,36.689998626708984
2013-04-01,36.38999938964844
2013-04-02,36.31999969482422
2013-04-03,35.90999984741211
2013-04-04,36.029998779296875
2013-04-05,35.83000183105469
2013-04-08,36.189998626708984
2013-04-09,36.349998474121094
2013-04-10,36.83000183105469
2013-04-11,36.95000076293945
2013-04-12,36.63999938964844
2013-04-15,35.529998779296875
2013-04-16,35.959999084472656
2013-04-17,35.38999938964844
2013-04-18,35.279998779296875
2013-04-19,35.45000076293945
2013-04-22,35.59000015258789
2013-04-23,36.040000915527344
2013-04-24,36.380001068115234
2013-04-25,36.56999969482422
2013-04-26,36.380001068115234
2013-04-29,36.650001525878906
2013-04-30,36.7400016784668
2013-05-01,36.25
2013-05-02,36.68000030517578
2013-05-03,37.20000076293945
2013-05-06,37.290000915527344
2013-05-07,37.56999969482422
2013-05-08,37.81999969482422
2013-05-09,37.63999938964844
2013-05-10,37.91999816894531
2013-05-13,37.77000045776367
2013-05-14,38.2400016784668
2013-05-15,38.43000030517578
2013-05-16,38.25
2013-05-17,38.72999954223633
2013-05-20,38.849998474121094
2013-05-21,38.939998626708984
2013-05-22,38.349998474121094
2013-05-23,38.380001068115234
2013-05-24,38.34000015258789
2013-05-28,38.7400016784668
2013-05-29,38.52000045776367
2013-05-30,38.75
2013-05-31,38.5099983215332
2013-06-03,38.38999938964844
2013-06-04,38.20000076293945
2013-06-05,37.939998626708984
2013-06-06,38.040000915527344
2013-06-07,38.599998474121094
2013-06-10,38.619998931884766
2013-06-11,38.220001220703125
2013-06-12,37.900001525878906
2013-06-13,38.540000915527344
2013-06-14,38.220001220703125
2013-06-17,38.439998626708984
2013-06-18,38.83000183105469
2013-06-19,38.279998779296875
2013-06-20,37.40999984741211
2013-06-21,37.349998474121094
2013-06-24,36.7400016784668
2013-06-25,37.209999084472656
2013-06-26,37.5
2013-06-27,37.869998931884766
2013-06-28,37.79999923706055
2013-07-01,38.0
2013-07-02,37.959999084472656
2013-07-03,37.959999084472656
2013-07-05,38.470001220703125
2013-07-08,38.689998626708984
2013-07-09,39.04999923706055
2013-07-10,39.130001068115234
2013-07-11,39.5
2013-07-12,39.68000030517578
2013-07-15,39.90999984741211
2013-07-16,39.689998626708984
2013-07-17,39.79999923706055
2013-07-18,40.189998626708984
2013-07-19,40.279998779296875
2013-07-22,40.40999984741211
2013-07-23,40.45000076293945
2013-07-24,40.09000015258789
2013-07-25,40.34000015258789
2013-07-26,40.189998626708984
2013-07-29,40.0099983215332
2013-07-30,40.029998779296875
2013-07-31,40.150001525878906
2013-08-01,40.83000183105469
2013-08-02,40.720001220703125
2013-08-05,40.7400016784668
2013-08-06,40.38999938964844
2013-08-07,40.18000030517578
2013-08-08,40.45000076293945
2013-08-09,40.380001068115234
2013-08-12,40.45000076293945
2013-08-13,40.40999984741211
2013-08-14,40.31999969482422
2013-08-15,39.790000915527344
2013-08-16,39.65999984741211
2013-08-19,39.279998779296875
2013-08-20,39.63999938964844
2013-08-21,39.369998931884766
2013-08-22,39.70000076293945
2013-08-23,39.86000061035156
2013-08-26,39.70000076293945
2013-08-27,38.93000030517578
2013-08-28,39.06999969482422
2013-08-29,39.15999984741211
2013-08-30,38.849998474121094
2013-09-03,38.84000015258789
2013-09-04,39.15999984741211
2013-09-05,39.34000015258789
2013-09-06,39.29999923706055
2013-09-09,39.83000183105469
2013-09-10,40.08000183105469
2013-09-11,40.189998626708984
2013-09-12,40.060001373291016
2013-09-13,40.20000076293945
2013-09-16,40.369998931884766
2013-09-17,40.68000030517578
2013-09-18,41.130001068115234
2013-09-19,40.97999954223633
2013-09-20,40.63999938964844
2013-09-23,40.540000915527344
2013-09-24,40.56999969482422
2013-09-25,40.61000061035156
2013-09-26,40.540000915527344
2013-09-27,40.470001220703125
2013-09-30,40.38999938964844
2013-10-01,40.77000045776367
2013-10-02,40.709999084472656
2013-10-03,40.5
2013-10-04,40.72999954223633
2013-10-07,40.349998474121094
2013-10-08,39.959999084472656
2013-10-09,39.95000076293945
2013-10-10,40.81999969482422
2013-10-11,41.16999816894531
2013-10-14,41.349998474121094
2013-10-15,41.02000045776367
2013-10-16,41.5099983215332
2013-10-17,41.88999938964844
2013-10-18,42.22999954223633
2013-10-21,42.189998626708984
2013-10-22,42.45000076293945
2013-10-23,42.33000183105469
2013-10-24,42.41999816894531
2013-10-25,42.599998474121094
2013-10-28,42.61000061035156
2013-10-29,42.90999984741211
2013-10-30,42.689998626708984
2013-10-31,42.4900016784668
2013-11-01,42.4900016784668
2013-11-04,42.779998779296875
2013-11-05,42.72999954223633
2013-11-06,42.790000915527344
2013-11-07,42.20000076293945
2013-11-08,42.790000915527344
2013-11-11,42.869998931884766
2013-11-12,42.689998626708984
2013-11-13,43.130001068115234
2013-11-14,43.31999969482422
2013-11-15,43.52000045776367
2013-11-18,43.20000076293945
2013-11-19,43.099998474121094
2013-11-20,43.04999923706055
2013-11-21,43.4900016784668
2013-11-22,43.65999984741211
2013-11-25,43.560001373291016
2013-11-26,43.54999923706055
2013-11-27,43.63999938964844
2013-11-29,43.599998474121094
2013-12-02,43.470001220703125
2013-12-03,43.36000061035156
2013-12-04,43.209999084472656
2013-12-05,43.08000183105469
2013-12-06,43.4900016784668
2013-12-09,43.5099983215332
2013-12-10,43.33000183105469
2013-12-11,42.66999816894531
2013-12-12,42.68000030517578
2013-12-13,42.83000183105469
2013-12-16,43.11000061035156
2013-12-17,43.0
2013-12-18,43.31999969482422
2013-12-19,43.29999923706055
2013-12-20,43.65999984741211
2013-12-23,43.900001525878906
2013-12-24,44.22999954223633
2013-12-26,44.22999954223633
2013-12-27,44.29999923706055
2013-12-30,44.38999938964844
2013-12-31,44.47999954223633
2014-01-02,43.9900016784668
2014-01-03,44.0099983215332
2014-01-06,43.790000915527344
2014-01-07,44.08000183105469
2014-01-08,43.90999984741211
2014-01-09,44.02000045776367
2014-01-10,44.189998626708984
2014-01-13,43.56999969482422
2014-01-14,44.0
2014-01-15,44.15999984741211
2014-01-16,44.13999938964844
2014-01-17,44.0099983215332
2014-01-21,44.220001220703125
2014-01-22,44.45000076293945
2014-01-23,43.970001220703125
2014-01-24,43.02000045776367
2014-01-27,42.91999816894531
2014-01-28,43.040000915527344
2014-01-29,42.689998626708984
2014-01-30,43.02000045776367
2014-01-31,42.689998626708984
2014-02-03,41.58000183105469
2014-02-04,41.83000183105469
2014-02-05,41.72999954223633
2014-02-06,42.22999954223633
2014-02-07,42.61000061035156
2014-02-10,42.61000061035156
2014-02-11,43.040000915527344
2014-02-12,43.09000015258789
2014-02-13,43.470001220703125
2014-02-14,43.72999954223633
2014-02-18,43.91999816894531
2014-02-19,43.68000030517578
2014-02-20,43.959999084472656
2014-02-21,44.11000061035156
2014-02-24,44.45000076293945
2014-02-25,44.29999923706055
2014-02-26,44.52000045776367
2014-02-27,44.63999938964844
2014-02-28,44.790000915527344
2014-03-03,44.5
2014-03-04,45.20000076293945
2014-03-05,45.09000015258789
2014-03-06,45.27000045776367
2014-03-07,45.189998626708984
2014-03-10,45.15999984741211
2014-03-11,44.790000915527344
2014-03-12,44.81999969482422
2014-03-13,44.41999816894531
2014-03-14,44.52000045776367
2014-03-17,44.84000015258789
2014-03-18,45.2599983215332
2014-03-19,45.06999969482422
2014-03-20,45.220001220703125
2014-03-21,45.38999938964844
2014-03-24,45.189998626708984
2014-03-25,45.130001068115234
2014-03-26,44.810001373291016
2014-03-27,44.77000045776367
2014-03-28,45.040000915527344
2014-03-31,45.66999816894531
2014-04-01,45.970001220703125
2014-04-02,46.189998626708984
2014-04-03,46.13999938964844
2014-04-04,45.59000015258789
2014-04-07,45.06999969482422
2014-04-08,45.36000061035156
2014-04-09,45.61000061035156
2014-04-10,44.91999816894531
2014-04-11,44.349998474121094
2014-04-14,44.7400016784668
2014-04-15,45.029998779296875
2014-04-16,45.31999969482422
2014-04-17,45.400001525878906
2014-04-21,45.34000015258789
2014-04-22,45.689998626708984
2014-04-23,45.720001220703125
2014-04-24,45.790000915527344
2014-04-25,45.41999816894531
2014-04-28,45.400001525878906
2014-04-29,45.45000076293945
2014-04-30,45.61000061035156
2014-05-01,45.619998931884766
2014-05-02,45.66999816894531
2014-05-05,45.4900016784668
2014-05-06,45.20000076293945
2014-05-07,45.540000915527344
2014-05-08,45.349998474121094
2014-05-09,45.40999984741211
2014-05-12,46.220001220703125
2014-05-13,46.09000015258789
2014-05-14,45.650001525878906
2014-05-15,45.29999923706055
2014-05-16,45.38999938964844
2014-05-19,45.560001373291016
2014-05-20,45.11000061035156
2014-05-21,45.33000183105469
2014-05-22,45.59000015258789
2014-05-23,45.75
2014-05-27,46.02000045776367
2014-05-28,46.0
2014-05-29,46.20000076293945
2014-05-30,46.209999084472656
2014-06-02,46.22999954223633
2014-06-03,46.209999084472656
2014-06-04,46.279998779296875
2014-06-05,46.77000045776367
2014-06-06,47.0
2014-06-09,47.310001373291016
2014-06-10,47.20000076293945
2014-06-11,46.79999923706055
2014-06-12,46.7400016784668
2014-06-13,46.91999816894531
2014-06-16,46.959999084472656
2014-06-17,47.279998779296875
2014-06-18,47.56999969482422
2014-06-19,47.52000045776367
2014-06-20,47.650001525878906
2014-06-23,47.72999954223633
2014-06-24,47.279998779296875
2014-06-25,47.38999938964844
2014-06-26,47.349998474121094
2014-06-27,47.630001068115234
2014-06-30,47.709999084472656
2014-07-01,47.959999084472656
2014-07-02,47.83000183105469
2014-07-03,48.06999969482422
2014-07-07,47.650001525878906
2014-07-08,47.400001525878906
2014-07-09,47.349998474121094
2014-07-10,47.06999969482422
2014-07-11,46.790000915527344
2014-07-14,47.04999923706055
2014-07-15,47.029998779296875
2014-07-16,47.16999816894531
2014-07-17,46.66999816894531
2014-07-18,47.08000183105469
2014-07-21,46.959999084472656
2014-07-22,47.130001068115234
2014-07-23,47.20000076293945
2014-07-24,47.220001220703125
2014-07-25,46.86000061035156
2014-07-28,46.869998931884766
2014-07-29,46.70000076293945
2014-07-30,46.54999923706055
2014-07-31,45.7599983215332
2014-08-01,45.630001068115234
2014-08-04,45.84000015258789
2014-08-05,45.58000183105469
2014-08-06,45.61000061035156
2014-08-07,45.36000061035156
2014-08-08,45.91999816894531
2014-08-11,46.09000015258789
2014-08-12,45.9900016784668
2014-08-13,46.18000030517578
2014-08-14,46.349998474121094
2014-08-15,46.33000183105469
2014-08-18,46.72999954223633
2014-08-19,47.04999923706055
2014-08-20,47.119998931884766
2014-08-21,47.310001373291016
2014-08-22,47.220001220703125
2014-08-25,47.38999938964844
2014-08-26,47.43000030517578
2014-08-27,47.58000183105469
2014-08-28,47.529998779296875
2014-08-29,47.65999984741211
2014-09-02,47.66999816894531
2014-09-03,47.59000015258789
2014-09-04,47.380001068115234
2014-09-05,47.61000061035156
2014-09-08,47.47999954223633
2014-09-09,47.08000183105469
2014-09-10,47.150001525878906
2014-09-11,47.369998931884766
2014-09-12,46.97999954223633
2014-09-15,46.880001068115234
2014-09-16,47.13999938964844
2014-09-17,47.09000015258789
2014-09-18,47.22999954223633
2014-09-19,46.93000030517578
2014-09-22,46.349998474121094
2014-09-23,45.88999938964844
2014-09-24,46.02000045776367
2014-09-25,45.41999816894531
2014-09-26,45.619998931884766
2014-09-29,45.43000030517578
2014-09-30,45.09000015258789
2014-10-01,44.5
2014-10-02,44.59000015258789
2014-10-03,44.880001068115234
2014-10-06,44.70000076293945
2014-10-07,44.099998474121094
2014-10-08,44.72999954223633
2014-10-09,43.619998931884766
2014-10-10,43.22999954223633
2014-10-13,42.65999984741211
2014-10-14,43.13999938964844
2014-10-15,43.040000915527344
2014-10-16,43.43000030517578
2014-10-17,43.540000915527344
2014-10-20,43.91999816894531
2014-10-21,44.849998474121094
2014-10-22,44.400001525878906
2014-10-23,45.08000183105469
2014-10-24,45.150001525878906
2014-10-27,44.869998931884766
2014-10-28,45.779998779296875
2014-10-29,45.77000045776367
2014-10-30,45.959999084472656
2014-10-31,46.599998474121094
2014-11-03,46.38999938964844
2014-11-04,46.20000076293945
2014-11-05,46.630001068115234
