,FDUS
2015-04-01,15.829999923706055
2015-04-02,15.75
2015-04-06,15.729999542236328
2015-04-07,15.760000228881836
2015-04-08,15.779999732971191
2015-04-09,16.020000457763672
2015-04-10,15.829999923706055
2015-04-13,16.200000762939453
2015-04-14,16.350000381469727
2015-04-15,16.309999465942383
2015-04-16,16.489999771118164
2015-04-17,16.479999542236328
2015-04-20,16.559999465942383
2015-04-21,16.649999618530273
2015-04-22,16.649999618530273
2015-04-23,16.700000762939453
2015-04-24,16.899999618530273
2015-04-27,16.440000534057617
2015-04-28,16.790000915527344
2015-04-29,16.719999313354492
2015-04-30,16.649999618530273
2015-05-01,16.59000015258789
2015-05-04,16.489999771118164
2015-05-05,16.5
2015-05-06,16.65999984741211
2015-05-07,16.719999313354492
2015-05-08,16.360000610351562
2015-05-11,16.15999984741211
2015-05-12,16.280000686645508
2015-05-13,16.559999465942383
2015-05-14,16.239999771118164
2015-05-15,16.3799991607666
2015-05-18,16.399999618530273
2015-05-19,16.389999389648438
2015-05-20,16.540000915527344
2015-05-21,16.399999618530273
2015-05-22,16.510000228881836
2015-05-26,16.510000228881836
2015-05-27,16.540000915527344
2015-05-28,16.600000381469727
2015-05-29,16.5
2015-06-01,16.389999389648438
2015-06-02,16.549999237060547
2015-06-03,16.700000762939453
2015-06-04,16.469999313354492
2015-06-05,16.6200008392334
2015-06-08,16.31999969482422
2015-06-09,15.920000076293945
2015-06-10,15.899999618530273
2015-06-11,15.90999984741211
2015-06-12,15.65999984741211
2015-06-15,15.789999961853027
2015-06-16,15.819999694824219
2015-06-17,15.619999885559082
2015-06-18,15.8100004196167
2015-06-19,15.329999923706055
2015-06-22,15.489999771118164
2015-06-23,15.710000038146973
2015-06-24,16.18000030517578
2015-06-25,15.640000343322754
2015-06-26,15.850000381469727
2015-06-29,15.510000228881836
2015-06-30,14.899999618530273
2015-07-01,14.960000038146973
2015-07-02,14.789999961853027
2015-07-06,14.449999809265137
2015-07-07,14.729999542236328
2015-07-08,15.100000381469727
2015-07-09,15.09000015258789
2015-07-10,15.399999618530273
2015-07-13,15.40999984741211
2015-07-14,15.510000228881836
2015-07-15,15.470000267028809
2015-07-16,15.350000381469727
2015-07-17,15.510000228881836
2015-07-20,15.15999984741211
2015-07-21,15.300000190734863
2015-07-22,14.920000076293945
2015-07-23,14.699999809265137
2015-07-24,14.40999984741211
2015-07-27,14.279999732971191
2015-07-28,14.350000381469727
2015-07-29,14.8100004196167
2015-07-30,14.510000228881836
2015-07-31,14.649999618530273
2015-08-03,14.539999961853027
2015-08-04,14.359999656677246
2015-08-05,14.260000228881836
2015-08-06,14.239999771118164
2015-08-07,14.020000457763672
2015-08-10,14.15999984741211
2015-08-11,14.5
2015-08-12,14.579999923706055
2015-08-13,15.229999542236328
2015-08-14,14.59000015258789
2015-08-17,15.119999885559082
2015-08-18,14.899999618530273
2015-08-19,14.880000114440918
2015-08-20,14.859999656677246
2015-08-21,14.420000076293945
2015-08-24,13.699999809265137
2015-08-25,13.649999618530273
2015-08-26,14.050000190734863
2015-08-27,14.550000190734863
2015-08-28,14.640000343322754
2015-08-31,14.680000305175781
2015-09-01,14.75
2015-09-02,14.84000015258789
2015-09-03,14.800000190734863
2015-09-04,14.399999618530273
2015-09-08,14.489999771118164
2015-09-09,14.970000267028809
2015-09-10,14.930000305175781
2015-09-11,15.319999694824219
2015-09-14,15.430000305175781
2015-09-15,14.829999923706055
2015-09-16,14.649999618530273
2015-09-17,14.25
2015-09-18,14.260000228881836
2015-09-21,14.130000114440918
2015-09-22,14.0600004196167
2015-09-23,14.100000381469727
2015-09-24,14.609999656677246
2015-09-25,14.4399995803833
2015-09-28,14.050000190734863
2015-09-29,13.779999732971191
2015-09-30,13.779999732971191
2015-10-01,13.670000076293945
2015-10-02,13.869999885559082
2015-10-05,14.180000305175781
2015-10-06,14.5
2015-10-07,14.470000267028809
2015-10-08,14.5
2015-10-09,14.390000343322754
2015-10-12,14.609999656677246
2015-10-13,14.239999771118164
2015-10-14,13.970000267028809
2015-10-15,14.359999656677246
2015-10-16,14.239999771118164
2015-10-19,14.279999732971191
2015-10-20,14.729999542236328
2015-10-21,14.680000305175781
2015-10-22,14.640000343322754
2015-10-23,14.800000190734863
2015-10-26,14.399999618530273
2015-10-27,14.050000190734863
2015-10-28,14.069999694824219
2015-10-29,13.90999984741211
2015-10-30,13.829999923706055
2015-11-02,13.960000038146973
2015-11-03,13.779999732971191
2015-11-04,13.760000228881836
2015-11-05,13.529999732971191
2015-11-06,13.8100004196167
2015-11-09,13.720000267028809
2015-11-10,13.789999961853027
2015-11-11,13.819999694824219
2015-11-12,13.619999885559082
2015-11-13,13.569999694824219
2015-11-16,13.710000038146973
2015-11-17,13.65999984741211
2015-11-18,13.479999542236328
2015-11-19,13.539999961853027
2015-11-20,13.75
2015-11-23,14.039999961853027
2015-11-24,13.899999618530273
2015-11-25,14.020000457763672
2015-11-27,14.199999809265137
2015-11-30,14.300000190734863
2015-12-01,14.720000267028809
2015-12-02,13.930000305175781
2015-12-03,13.760000228881836
2015-12-04,13.59000015258789
2015-12-07,13.779999732971191
2015-12-08,13.529999732971191
2015-12-09,13.420000076293945
2015-12-10,13.430000305175781
2015-12-11,13.1899995803833
2015-12-14,13.109999656677246
2015-12-15,13.260000228881836
2015-12-16,13.470000267028809
2015-12-17,14.289999961853027
2015-12-18,14.09000015258789
2015-12-21,14.1899995803833
2015-12-22,14.100000381469727
2015-12-23,14.380000114440918
2015-12-24,14.289999961853027
2015-12-28,13.960000038146973
2015-12-29,14.010000228881836
2015-12-30,13.829999923706055
2015-12-31,13.6899995803833
2016-01-04,14.0
2016-01-05,14.260000228881836
2016-01-06,14.510000228881836
2016-01-07,14.350000381469727
2016-01-08,13.649999618530273
2016-01-11,13.479999542236328
2016-01-12,13.319999694824219
2016-01-13,13.010000228881836
2016-01-14,13.119999885559082
2016-01-15,12.770000457763672
2016-01-19,12.550000190734863
2016-01-20,11.90999984741211
2016-01-21,11.9399995803833
2016-01-22,13.170000076293945
2016-01-25,12.930000305175781
2016-01-26,13.029999732971191
2016-01-27,13.130000114440918
2016-01-28,13.199999809265137
2016-01-29,13.319999694824219
2016-02-01,13.270000457763672
2016-02-02,13.050000190734863
2016-02-03,13.0
2016-02-04,13.119999885559082
2016-02-05,13.180000305175781
2016-02-08,13.520000457763672
2016-02-09,12.760000228881836
2016-02-10,12.529999732971191
2016-02-11,12.720000267028809
2016-02-12,12.220000267028809
2016-02-16,12.239999771118164
2016-02-17,13.149999618530273
2016-02-18,12.789999961853027
2016-02-19,12.9399995803833
2016-02-22,13.010000228881836
2016-02-23,13.25
2016-02-24,13.239999771118164
2016-02-25,13.529999732971191
2016-02-26,13.649999618530273
2016-02-29,14.260000228881836
2016-03-01,14.34000015258789
2016-03-02,14.329999923706055
2016-03-03,14.550000190734863
2016-03-04,15.15999984741211
2016-03-07,15.350000381469727
2016-03-08,15.050000190734863
2016-03-09,14.279999732971191
2016-03-10,14.399999618530273
2016-03-11,14.579999923706055
2016-03-14,14.869999885559082
2016-03-15,14.600000381469727
2016-03-16,14.819999694824219
2016-03-17,15.289999961853027
2016-03-18,15.109999656677246
2016-03-21,14.819999694824219
2016-03-22,15.460000038146973
2016-03-23,14.859999656677246
2016-03-24,15.489999771118164
2016-03-28,15.4399995803833
2016-03-29,15.3100004196167
2016-03-30,15.489999771118164
2016-03-31,15.510000228881836
2016-04-01,15.529999732971191
2016-04-04,15.289999961853027
2016-04-05,15.210000038146973
2016-04-06,15.84000015258789
2016-04-07,15.220000267028809
2016-04-08,15.529999732971191
2016-04-11,15.3100004196167
2016-04-12,15.699999809265137
2016-04-13,15.680000305175781
2016-04-14,15.680000305175781
2016-04-15,15.539999961853027
2016-04-18,15.510000228881836
2016-04-19,15.8100004196167
2016-04-20,15.640000343322754
2016-04-21,15.65999984741211
2016-04-22,15.40999984741211
2016-04-25,15.260000228881836
2016-04-26,15.579999923706055
2016-04-27,15.729999542236328
2016-04-28,15.960000038146973
2016-04-29,15.9399995803833
2016-05-02,15.619999885559082
2016-05-03,15.489999771118164
2016-05-04,15.34000015258789
2016-05-05,15.520000457763672
2016-05-06,15.390000343322754
2016-05-09,15.539999961853027
2016-05-10,15.329999923706055
2016-05-11,15.75
2016-05-12,15.229999542236328
2016-05-13,15.229999542236328
2016-05-16,15.350000381469727
2016-05-17,15.470000267028809
2016-05-18,15.09000015258789
2016-05-19,15.029999732971191
2016-05-20,15.229999542236328
2016-05-23,15.449999809265137
2016-05-24,15.199999809265137
2016-05-25,15.510000228881836
2016-05-26,15.59000015258789
2016-05-27,15.199999809265137
2016-05-31,15.100000381469727
2016-06-01,15.3100004196167
2016-06-02,15.25
2016-06-03,15.380000114440918
2016-06-06,15.380000114440918
2016-06-07,15.420000076293945
2016-06-08,15.050000190734863
2016-06-09,15.020000457763672
2016-06-10,14.9399995803833
2016-06-13,14.829999923706055
2016-06-14,14.739999771118164
2016-06-15,14.899999618530273
2016-06-16,14.760000228881836
2016-06-17,14.699999809265137
2016-06-20,14.890000343322754
2016-06-21,14.930000305175781
2016-06-22,14.869999885559082
2016-06-23,15.25
2016-06-24,15.09000015258789
2016-06-27,14.970000267028809
2016-06-28,15.079999923706055
2016-06-29,15.270000457763672
2016-06-30,15.270000457763672
2016-07-01,15.430000305175781
2016-07-05,15.449999809265137
2016-07-06,15.479999542236328
2016-07-07,15.520000457763672
2016-07-08,15.510000228881836
2016-07-11,15.510000228881836
2016-07-12,15.579999923706055
2016-07-13,15.510000228881836
2016-07-14,15.6899995803833
2016-07-15,15.649999618530273
2016-07-18,15.710000038146973
2016-07-19,15.779999732971191
2016-07-20,15.699999809265137
2016-07-21,15.75
2016-07-22,15.84000015258789
2016-07-25,15.899999618530273
2016-07-26,15.869999885559082
2016-07-27,15.859999656677246
2016-07-28,15.75
2016-07-29,15.84000015258789
2016-08-01,15.779999732971191
2016-08-02,15.770000457763672
2016-08-03,15.819999694824219
2016-08-04,15.760000228881836
2016-08-05,15.760000228881836
2016-08-08,15.819999694824219
2016-08-09,15.800000190734863
2016-08-10,15.859999656677246
2016-08-11,15.84000015258789
2016-08-12,15.899999618530273
2016-08-15,15.979999542236328
2016-08-16,16.030000686645508
2016-08-17,15.789999961853027
2016-08-18,15.789999961853027
2016-08-19,15.8100004196167
2016-08-22,15.899999618530273
2016-08-23,16.049999237060547
2016-08-24,16.1299991607666
2016-08-25,16.059999465942383
2016-08-26,16.110000610351562
2016-08-29,16.25
2016-08-30,16.209999084472656
2016-08-31,16.149999618530273
2016-09-01,16.139999389648438
2016-09-02,16.15999984741211
2016-09-06,16.329999923706055
2016-09-07,16.100000381469727
2016-09-08,16.100000381469727
2016-09-09,15.930000305175781
2016-09-12,15.960000038146973
2016-09-13,15.220000267028809
2016-09-14,15.25
2016-09-15,15.3100004196167
2016-09-16,15.470000267028809
2016-09-19,15.300000190734863
2016-09-20,15.489999771118164
2016-09-21,15.670000076293945
2016-09-22,15.760000228881836
2016-09-23,15.829999923706055
2016-09-26,15.8100004196167
2016-09-27,15.869999885559082
2016-09-28,15.829999923706055
2016-09-29,15.800000190734863
2016-09-30,15.75
2016-10-03,15.859999656677246
2016-10-04,15.789999961853027
2016-10-05,15.84000015258789
2016-10-06,15.789999961853027
2016-10-07,15.75
2016-10-10,15.880000114440918
2016-10-11,15.859999656677246
2016-10-12,15.829999923706055
2016-10-13,15.640000343322754
2016-10-14,15.529999732971191
2016-10-17,15.5
2016-10-18,15.619999885559082
2016-10-19,15.609999656677246
2016-10-20,15.640000343322754
2016-10-21,15.609999656677246
2016-10-24,15.729999542236328
2016-10-25,15.739999771118164
2016-10-26,15.640000343322754
2016-10-27,15.489999771118164
2016-10-28,15.229999542236328
2016-10-31,14.979999542236328
2016-11-01,14.75
2016-11-02,14.619999885559082
2016-11-03,14.680000305175781
2016-11-04,15.0600004196167
2016-11-07,15.359999656677246
2016-11-08,15.460000038146973
2016-11-09,15.75
2016-11-10,16.229999542236328
2016-11-11,15.960000038146973
2016-11-14,16.34000015258789
2016-11-15,15.899999618530273
2016-11-16,16.1200008392334
2016-11-17,16.0
2016-11-18,16.219999313354492
2016-11-21,16.59000015258789
2016-11-22,16.690000534057617
2016-11-23,16.809999465942383
2016-11-25,17.0
2016-11-28,17.06999969482422
2016-11-29,16.5
2016-11-30,16.18000030517578
2016-12-01,16.1299991607666
2016-12-02,16.149999618530273
2016-12-05,16.110000610351562
2016-12-06,16.25
2016-12-07,16.18000030517578
2016-12-08,16.239999771118164
2016-12-09,16.209999084472656
2016-12-12,16.170000076293945
2016-12-13,16.18000030517578
2016-12-14,15.6899995803833
2016-12-15,16.079999923706055
2016-12-16,16.209999084472656
2016-12-19,16.25
2016-12-20,16.010000228881836
2016-12-21,15.949999809265137
2016-12-22,16.139999389648438
2016-12-23,15.9399995803833
2016-12-27,16.079999923706055
2016-12-28,15.84000015258789
2016-12-29,15.760000228881836
2016-12-30,15.729999542236328
2017-01-03,16.15999984741211
2017-01-04,16.6200008392334
2017-01-05,16.649999618530273
2017-01-06,16.649999618530273
2017-01-09,16.110000610351562
2017-01-10,15.970000267028809
2017-01-11,16.100000381469727
2017-01-12,16.25
2017-01-13,16.25
2017-01-17,16.270000457763672
2017-01-18,16.31999969482422
2017-01-19,16.260000228881836
2017-01-20,16.540000915527344
2017-01-23,16.25
2017-01-24,16.56999969482422
2017-01-25,16.559999465942383
2017-01-26,16.579999923706055
2017-01-27,16.31999969482422
2017-01-30,16.09000015258789
2017-01-31,15.890000343322754
2017-02-01,15.899999618530273
2017-02-02,15.880000114440918
2017-02-03,15.970000267028809
2017-02-06,16.229999542236328
2017-02-07,16.190000534057617
2017-02-08,16.420000076293945
2017-02-09,16.049999237060547
2017-02-10,16.06999969482422
2017-02-13,16.229999542236328
2017-02-14,16.3700008392334
2017-02-15,16.389999389648438
2017-02-16,16.639999389648438
2017-02-17,16.600000381469727
2017-02-21,16.670000076293945
2017-02-22,16.68000030517578
2017-02-23,16.65999984741211
2017-02-24,16.729999542236328
2017-02-27,16.639999389648438
2017-02-28,16.790000915527344
2017-03-01,16.770000457763672
2017-03-02,17.020000457763672
2017-03-03,17.239999771118164
2017-03-06,17.43000030517578
2017-03-07,17.329999923706055
2017-03-08,16.6299991607666
2017-03-09,16.530000686645508
2017-03-10,17.020000457763672
2017-03-13,16.8700008392334
2017-03-14,16.6299991607666
2017-03-15,17.100000381469727
2017-03-16,17.100000381469727
2017-03-17,17.260000228881836
2017-03-20,17.209999084472656
2017-03-21,16.899999618530273
2017-03-22,16.559999465942383
2017-03-23,17.170000076293945
2017-03-24,16.8799991607666
2017-03-27,16.899999618530273
2017-03-28,16.959999084472656
2017-03-29,17.18000030517578
2017-03-30,17.350000381469727
2017-03-31,17.56999969482422
2017-04-03,17.479999542236328
2017-04-04,17.3799991607666
2017-04-05,17.100000381469727
2017-04-06,17.520000457763672
2017-04-07,17.6299991607666
2017-04-10,17.530000686645508
2017-04-11,17.790000915527344
2017-04-12,17.809999465942383
2017-04-13,17.649999618530273
2017-04-17,17.799999237060547
2017-04-18,17.989999771118164
2017-04-19,18.059999465942383
2017-04-20,17.479999542236328
2017-04-21,17.84000015258789
2017-04-24,17.84000015258789
2017-04-25,17.940000534057617
2017-04-26,17.8700008392334
2017-04-27,17.969999313354492
2017-04-28,17.93000030517578
2017-05-01,17.889999389648438
2017-05-02,17.850000381469727
2017-05-03,17.860000610351562
2017-05-04,17.079999923706055
2017-05-05,16.770000457763672
2017-05-08,16.760000228881836
2017-05-09,16.3700008392334
2017-05-10,16.65999984741211
2017-05-11,17.020000457763672
2017-05-12,16.93000030517578
2017-05-15,17.100000381469727
2017-05-16,17.399999618530273
2017-05-17,17.1200008392334
2017-05-18,17.100000381469727
2017-05-19,16.809999465942383
2017-05-22,17.350000381469727
2017-05-23,17.350000381469727
2017-05-24,17.25
2017-05-25,17.100000381469727
2017-05-26,17.149999618530273
2017-05-30,16.979999542236328
2017-05-31,16.459999084472656
2017-06-01,16.829999923706055
2017-06-02,17.170000076293945
2017-06-05,17.420000076293945
2017-06-06,17.709999084472656
2017-06-07,16.889999389648438
2017-06-08,17.059999465942383
2017-06-09,16.950000762939453
2017-06-12,16.959999084472656
2017-06-13,17.100000381469727
2017-06-14,16.969999313354492
2017-06-15,17.049999237060547
2017-06-16,17.079999923706055
2017-06-19,17.25
2017-06-20,16.700000762939453
2017-06-21,16.639999389648438
2017-06-22,16.739999771118164
2017-06-23,16.809999465942383
2017-06-26,16.75
2017-06-27,16.709999084472656
2017-06-28,16.850000381469727
2017-06-29,16.889999389648438
2017-06-30,16.81999969482422
2017-07-03,16.889999389648438
2017-07-05,16.850000381469727
2017-07-06,16.770000457763672
2017-07-07,16.799999237060547
2017-07-10,16.829999923706055
2017-07-11,16.770000457763672
2017-07-12,16.799999237060547
2017-07-13,16.84000015258789
2017-07-14,16.889999389648438
2017-07-17,16.8799991607666
2017-07-18,16.809999465942383
2017-07-19,16.979999542236328
2017-07-20,16.8700008392334
2017-07-21,16.81999969482422
2017-07-24,16.860000610351562
2017-07-25,16.850000381469727
2017-07-26,16.950000762939453
2017-07-27,17.040000915527344
2017-07-28,16.81999969482422
2017-07-31,16.860000610351562
2017-08-01,16.3700008392334
2017-08-02,16.5
2017-08-03,16.510000228881836
2017-08-04,16.670000076293945
2017-08-07,16.6299991607666
2017-08-08,16.670000076293945
2017-08-09,16.75
2017-08-10,16.420000076293945
2017-08-11,16.25
2017-08-14,16.34000015258789
2017-08-15,16.670000076293945
2017-08-16,16.399999618530273
2017-08-17,16.360000610351562
2017-08-18,16.200000762939453
2017-08-21,16.299999237060547
2017-08-22,16.290000915527344
2017-08-23,16.399999618530273
2017-08-24,16.170000076293945
2017-08-25,16.299999237060547
2017-08-28,16.360000610351562
2017-08-29,16.270000457763672
2017-08-30,16.270000457763672
2017-08-31,16.110000610351562
2017-09-01,16.25
2017-09-05,16.25
2017-09-06,16.229999542236328
2017-09-07,15.850000381469727
2017-09-08,15.930000305175781
2017-09-11,15.970000267028809
2017-09-12,15.84000015258789
2017-09-13,15.800000190734863
2017-09-14,15.850000381469727
2017-09-15,16.0
2017-09-18,15.819999694824219
2017-09-19,15.869999885559082
2017-09-20,15.899999618530273
2017-09-21,15.899999618530273
2017-09-22,15.90999984741211
2017-09-25,15.970000267028809
2017-09-26,16.09000015258789
2017-09-27,16.139999389648438
2017-09-28,16.110000610351562
2017-09-29,16.079999923706055
2017-10-02,16.1200008392334
2017-10-03,16.209999084472656
2017-10-04,16.139999389648438
2017-10-05,16.059999465942383
2017-10-06,16.030000686645508
2017-10-09,16.139999389648438
2017-10-10,16.18000030517578
2017-10-11,16.1200008392334
2017-10-12,16.15999984741211
2017-10-13,16.170000076293945
2017-10-16,16.350000381469727
2017-10-17,15.979999542236328
2017-10-18,16.420000076293945
2017-10-19,16.3799991607666
2017-10-20,16.540000915527344
2017-10-23,16.520000457763672
2017-10-24,16.5
2017-10-25,16.510000228881836
2017-10-26,16.700000762939453
2017-10-27,16.829999923706055
2017-10-30,16.729999542236328
2017-10-31,16.700000762939453
2017-11-01,16.770000457763672
2017-11-02,16.389999389648438
2017-11-03,16.3799991607666
2017-11-06,16.59000015258789
2017-11-07,16.459999084472656
2017-11-08,16.479999542236328
2017-11-09,16.110000610351562
2017-11-10,16.059999465942383
2017-11-13,15.859999656677246
2017-11-14,15.970000267028809
2017-11-15,16.010000228881836
2017-11-16,15.960000038146973
2017-11-17,16.010000228881836
2017-11-20,16.18000030517578
2017-11-21,16.139999389648438
2017-11-22,16.190000534057617
2017-11-24,16.530000686645508
2017-11-27,16.149999618530273
2017-11-28,16.270000457763672
2017-11-29,15.970000267028809
2017-11-30,15.930000305175781
2017-12-01,16.030000686645508
2017-12-04,16.0
2017-12-05,15.970000267028809
2017-12-06,15.970000267028809
2017-12-07,15.8100004196167
2017-12-08,15.899999618530273
2017-12-11,15.869999885559082
2017-12-12,15.779999732971191
2017-12-13,15.930000305175781
2017-12-14,16.1200008392334
2017-12-15,16.139999389648438
2017-12-18,16.219999313354492
2017-12-19,15.40999984741211
2017-12-20,15.380000114440918
2017-12-21,15.420000076293945
2017-12-22,15.34000015258789
2017-12-26,15.420000076293945
2017-12-27,15.300000190734863
2017-12-28,15.239999771118164
2017-12-29,15.180000305175781
2018-01-02,15.550000190734863
2018-01-03,15.460000038146973
2018-01-04,15.239999771118164
2018-01-05,15.09000015258789
2018-01-08,15.119999885559082
2018-01-09,15.039999961853027
2018-01-10,15.010000228881836
2018-01-11,15.170000076293945
2018-01-12,15.199999809265137
2018-01-16,15.010000228881836
2018-01-17,15.039999961853027
2018-01-18,15.15999984741211
2018-01-19,15.119999885559082
2018-01-22,14.979999542236328
2018-01-23,14.9399995803833
2018-01-24,15.050000190734863
2018-01-25,15.100000381469727
2018-01-26,15.029999732971191
2018-01-29,15.039999961853027
2018-01-30,14.609999656677246
2018-01-31,14.699999809265137
2018-02-01,14.59000015258789
2018-02-02,14.3100004196167
2018-02-05,13.5600004196167
2018-02-06,13.550000190734863
2018-02-07,14.029999732971191
2018-02-08,13.880000114440918
2018-02-09,13.899999618530273
2018-02-12,13.819999694824219
2018-02-13,13.859999656677246
2018-02-14,13.800000190734863
2018-02-15,13.75
2018-02-16,13.899999618530273
2018-02-20,13.6899995803833
2018-02-21,13.520000457763672
2018-02-22,13.350000381469727
2018-02-23,13.210000038146973
2018-02-26,13.220000267028809
2018-02-27,12.949999809265137
2018-02-28,12.880000114440918
2018-03-01,12.829999923706055
2018-03-02,13.15999984741211
2018-03-05,13.300000190734863
2018-03-06,13.210000038146973
2018-03-07,13.100000381469727
2018-03-08,12.770000457763672
2018-03-09,12.859999656677246
2018-03-12,12.9399995803833
2018-03-13,13.170000076293945
2018-03-14,13.039999961853027
2018-03-15,12.989999771118164
2018-03-16,12.979999542236328
2018-03-19,13.029999732971191
2018-03-20,12.869999885559082
2018-03-21,12.800000190734863
2018-03-22,13.130000114440918
2018-03-23,12.779999732971191
2018-03-26,12.90999984741211
2018-03-27,12.890000343322754
2018-03-28,12.869999885559082
2018-03-29,12.880000114440918
2018-04-02,12.829999923706055
2018-04-03,12.8100004196167
2018-04-04,12.920000076293945
2018-04-05,13.039999961853027
2018-04-06,13.069999694824219
2018-04-09,13.039999961853027
2018-04-10,13.09000015258789
2018-04-11,12.989999771118164
2018-04-12,13.069999694824219
2018-04-13,12.989999771118164
2018-04-16,13.0600004196167
2018-04-17,13.069999694824219
2018-04-18,13.100000381469727
2018-04-19,13.079999923706055
2018-04-20,13.020000457763672
2018-04-23,12.869999885559082
2018-04-24,12.84000015258789
2018-04-25,12.949999809265137
2018-04-26,12.949999809265137
2018-04-27,13.09000015258789
2018-04-30,13.0600004196167
2018-05-01,13.029999732971191
2018-05-02,13.0600004196167
2018-05-03,13.100000381469727
2018-05-04,13.210000038146973
2018-05-07,13.40999984741211
2018-05-08,13.359999656677246
2018-05-09,13.359999656677246
2018-05-10,13.449999809265137
2018-05-11,13.4399995803833
2018-05-14,13.779999732971191
2018-05-15,13.789999961853027
2018-05-16,13.84000015258789
2018-05-17,13.869999885559082
2018-05-18,13.819999694824219
2018-05-21,14.100000381469727
2018-05-22,14.130000114440918
2018-05-23,14.359999656677246
2018-05-24,14.420000076293945
2018-05-25,14.449999809265137
2018-05-29,14.369999885559082
2018-05-30,14.430000305175781
2018-05-31,14.430000305175781
2018-06-01,14.470000267028809
2018-06-04,14.529999732971191
2018-06-05,14.550000190734863
2018-06-06,14.510000228881836
2018-06-07,14.470000267028809
2018-06-08,14.510000228881836
2018-06-11,14.350000381469727
2018-06-12,14.220000267028809
2018-06-13,14.210000038146973
2018-06-14,14.3100004196167
2018-06-15,14.220000267028809
2018-06-18,14.229999542236328
2018-06-19,14.3100004196167
2018-06-20,14.399999618530273
2018-06-21,14.470000267028809
2018-06-22,14.380000114440918
2018-06-25,14.300000190734863
2018-06-26,14.300000190734863
2018-06-27,14.199999809265137
2018-06-28,14.100000381469727
2018-06-29,14.210000038146973
2018-07-02,14.3100004196167
2018-07-03,14.489999771118164
2018-07-05,14.369999885559082
2018-07-06,14.420000076293945
2018-07-09,14.529999732971191
2018-07-10,14.479999542236328
2018-07-11,14.489999771118164
2018-07-12,14.390000343322754
2018-07-13,14.460000038146973
2018-07-16,14.5
2018-07-17,14.65999984741211
2018-07-18,14.850000381469727
2018-07-19,14.75
2018-07-20,14.579999923706055
2018-07-23,14.489999771118164
2018-07-24,14.5
2018-07-25,14.430000305175781
2018-07-26,14.4399995803833
2018-07-27,14.359999656677246
2018-07-30,14.4399995803833
2018-07-31,14.430000305175781
2018-08-01,14.489999771118164
2018-08-02,14.6899995803833
2018-08-03,14.6899995803833
2018-08-06,14.729999542236328
2018-08-07,14.760000228881836
2018-08-08,14.920000076293945
2018-08-09,14.890000343322754
2018-08-10,14.8100004196167
2018-08-13,14.819999694824219
2018-08-14,14.829999923706055
2018-08-15,14.779999732971191
2018-08-16,14.819999694824219
2018-08-17,14.779999732971191
2018-08-20,14.869999885559082
2018-08-21,15.0
2018-08-22,15.029999732971191
2018-08-23,15.010000228881836
2018-08-24,15.15999984741211
2018-08-27,15.15999984741211
2018-08-28,15.149999618530273
2018-08-29,15.25
2018-08-30,15.229999542236328
2018-08-31,15.279999732971191
2018-09-04,15.399999618530273
2018-09-05,15.420000076293945
2018-09-06,14.890000343322754
2018-09-07,14.779999732971191
2018-09-10,14.75
2018-09-11,14.710000038146973
2018-09-12,14.680000305175781
2018-09-13,14.6899995803833
2018-09-14,14.619999885559082
2018-09-17,14.5600004196167
2018-09-18,14.460000038146973
2018-09-19,14.579999923706055
2018-09-20,14.829999923706055
2018-09-21,14.75
2018-09-24,14.670000076293945
2018-09-25,14.550000190734863
2018-09-26,14.569999694824219
2018-09-27,14.619999885559082
2018-09-28,14.619999885559082
2018-10-01,14.510000228881836
2018-10-02,14.569999694824219
2018-10-03,14.65999984741211
2018-10-04,14.600000381469727
2018-10-05,14.520000457763672
2018-10-08,14.270000457763672
2018-10-09,14.279999732971191
2018-10-10,14.109999656677246
2018-10-11,14.119999885559082
2018-10-12,13.960000038146973
2018-10-15,14.020000457763672
2018-10-16,14.029999732971191
2018-10-17,13.989999771118164
2018-10-18,13.90999984741211
2018-10-19,13.619999885559082
2018-10-22,13.489999771118164
2018-10-23,13.40999984741211
2018-10-24,13.199999809265137
2018-10-25,13.279999732971191
2018-10-26,13.270000457763672
2018-10-29,13.350000381469727
2018-10-30,13.520000457763672
2018-10-31,13.729999542236328
2018-11-01,13.890000343322754
2018-11-02,13.75
2018-11-05,13.75
2018-11-06,14.0600004196167
2018-11-07,14.15999984741211
2018-11-08,14.109999656677246
2018-11-09,14.069999694824219
2018-11-12,13.90999984741211
2018-11-13,13.850000381469727
2018-11-14,13.90999984741211
2018-11-15,13.880000114440918
2018-11-16,13.890000343322754
2018-11-19,14.010000228881836
2018-11-20,13.880000114440918
2018-11-21,13.880000114440918
2018-11-23,13.970000267028809
2018-11-26,13.930000305175781
2018-11-27,13.920000076293945
2018-11-28,14.050000190734863
2018-11-29,14.100000381469727
2018-11-30,14.09000015258789
2018-12-03,14.40999984741211
2018-12-04,14.15999984741211
2018-12-06,13.619999885559082
2018-12-07,13.729999542236328
2018-12-10,13.789999961853027
2018-12-11,13.850000381469727
2018-12-12,13.739999771118164
2018-12-13,13.640000343322754
2018-12-14,13.390000343322754
2018-12-17,12.649999618530273
2018-12-18,12.640000343322754
2018-12-19,12.489999771118164
2018-12-20,11.819999694824219
2018-12-21,11.770000457763672
2018-12-24,11.609999656677246
2018-12-26,11.869999885559082
2018-12-27,12.020000457763672
2018-12-28,11.949999809265137
2018-12-31,11.6899995803833
2019-01-02,11.899999618530273
2019-01-03,11.920000076293945
