,CHDN
2001-03-21,9.291666984558105
2001-03-22,9.416666984558105
2001-03-23,9.3125
2001-03-26,9.333333015441895
2001-03-27,9.41333293914795
2001-03-28,9.216667175292969
2001-03-29,9.516667366027832
2001-03-30,10.183333396911621
2001-04-02,9.449999809265137
2001-04-03,9.353333473205566
2001-04-04,9.333333015441895
2001-04-05,9.636667251586914
2001-04-06,9.649999618530273
2001-04-09,9.75
2001-04-10,10.010000228881836
2001-04-11,9.949999809265137
2001-04-12,9.983332633972168
2001-04-16,10.083333015441895
2001-04-17,10.65666675567627
2001-04-18,10.733332633972168
2001-04-19,10.516667366027832
2001-04-20,10.829999923706055
2001-04-23,10.476667404174805
2001-04-24,10.649999618530273
2001-04-25,10.886667251586914
2001-04-26,10.833333015441895
2001-04-27,10.9399995803833
2001-04-30,10.333333015441895
2001-05-01,10.333333015441895
2001-05-02,10.333333015441895
2001-05-03,10.350000381469727
2001-05-04,10.333333015441895
2001-05-07,10.25
2001-05-08,10.300000190734863
2001-05-09,10.096667289733887
2001-05-10,10.16333293914795
2001-05-11,10.09333324432373
2001-05-14,10.109999656677246
2001-05-15,10.029999732971191
2001-05-16,10.096667289733887
2001-05-17,10.0
2001-05-18,10.083333015441895
2001-05-21,10.033332824707031
2001-05-22,9.626667022705078
2001-05-23,9.869999885559082
2001-05-24,10.133333206176758
2001-05-25,10.143333435058594
2001-05-29,9.966667175292969
2001-05-30,10.0
2001-05-31,10.143333435058594
2001-06-01,10.149999618530273
2001-06-04,10.25
2001-06-05,10.233332633972168
2001-06-06,10.033332824707031
2001-06-07,10.033332824707031
2001-06-08,10.0
2001-06-11,9.83666706085205
2001-06-12,9.756667137145996
2001-06-13,9.899999618530273
2001-06-14,9.583333015441895
2001-06-15,9.953332901000977
2001-06-18,10.036666870117188
2001-06-19,9.713333129882812
2001-06-20,9.883333206176758
2001-06-21,9.850000381469727
2001-06-22,9.416666984558105
2001-06-25,9.333333015441895
2001-06-26,9.3100004196167
2001-06-27,9.266667366027832
2001-06-28,9.433333396911621
2001-06-29,9.256667137145996
2001-07-02,9.326666831970215
2001-07-03,9.216667175292969
2001-07-05,9.233332633972168
2001-07-06,9.649999618530273
2001-07-09,9.25
2001-07-10,9.100000381469727
2001-07-11,9.033332824707031
2001-07-12,8.899999618530273
2001-07-13,9.069999694824219
2001-07-16,9.0600004196167
2001-07-17,9.229999542236328
2001-07-18,9.243332862854004
2001-07-19,9.333333015441895
2001-07-20,9.34333324432373
2001-07-23,9.449999809265137
2001-07-24,9.286666870117188
2001-07-25,9.5
2001-07-26,9.506667137145996
2001-07-27,9.550000190734863
2001-07-30,9.666666984558105
2001-07-31,9.683333396911621
2001-08-01,9.6899995803833
2001-08-02,9.733332633972168
2001-08-03,9.823332786560059
2001-08-06,9.716667175292969
2001-08-07,9.91333293914795
2001-08-08,9.829999923706055
2001-08-09,9.756667137145996
2001-08-10,9.83666706085205
2001-08-13,9.829999923706055
2001-08-14,9.91333293914795
2001-08-15,10.020000457763672
2001-08-16,10.24666690826416
2001-08-17,10.236666679382324
2001-08-20,10.383333206176758
2001-08-21,10.256667137145996
2001-08-22,10.40999984741211
2001-08-23,10.383333206176758
2001-08-24,10.516667366027832
2001-08-27,10.58666706085205
2001-08-28,11.020000457763672
2001-08-29,10.966667175292969
2001-08-30,10.833333015441895
2001-08-31,10.74666690826416
2001-09-04,10.600000381469727
2001-09-05,10.583333015441895
2001-09-06,10.416666984558105
2001-09-07,10.09333324432373
2001-09-10,9.916666984558105
2001-09-17,9.816666603088379
2001-09-18,9.666666984558105
2001-09-19,9.126667022705078
2001-09-20,9.016667366027832
2001-09-21,9.106666564941406
2001-09-24,9.616666793823242
2001-09-25,9.66333293914795
2001-09-26,9.423333168029785
2001-09-27,9.346667289733887
2001-09-28,9.25333309173584
2001-10-01,9.303333282470703
2001-10-02,9.446666717529297
2001-10-03,9.373332977294922
2001-10-04,9.34000015258789
2001-10-05,9.416666984558105
2001-10-08,9.19333267211914
2001-10-09,9.229999542236328
2001-10-10,9.0
2001-10-11,9.050000190734863
2001-10-12,8.866666793823242
2001-10-15,8.699999809265137
2001-10-16,8.896666526794434
2001-10-17,8.966667175292969
2001-10-18,8.833333015441895
2001-10-19,9.283332824707031
2001-10-22,9.333333015441895
2001-10-23,9.25333309173584
2001-10-24,9.066666603088379
2001-10-25,9.069999694824219
2001-10-26,8.533332824707031
2001-10-29,8.83666706085205
2001-10-30,8.776666641235352
2001-10-31,8.536666870117188
2001-11-01,8.766667366027832
2001-11-02,8.896666526794434
2001-11-05,8.816666603088379
2001-11-06,8.94333267211914
2001-11-07,8.933333396911621
2001-11-08,8.963333129882812
2001-11-09,8.916666984558105
2001-11-12,8.966667175292969
2001-11-13,9.096667289733887
2001-11-14,9.5
2001-11-15,9.65666675567627
2001-11-16,9.65666675567627
2001-11-19,9.619999885559082
2001-11-20,9.416666984558105
2001-11-21,9.50333309173584
2001-11-23,9.486666679382324
2001-11-26,9.566666603088379
2001-11-27,9.516667366027832
2001-11-28,9.603333473205566
2001-11-29,9.536666870117188
2001-11-30,9.563332557678223
2001-12-03,9.446666717529297
2001-12-04,9.333333015441895
2001-12-05,9.5
2001-12-06,9.793333053588867
2001-12-07,9.899999618530273
2001-12-10,10.016667366027832
2001-12-11,9.99666690826416
2001-12-12,9.850000381469727
2001-12-13,9.813332557678223
2001-12-14,9.6899995803833
2001-12-17,10.416666984558105
2001-12-18,10.216667175292969
2001-12-19,10.733332633972168
2001-12-20,10.666666984558105
2001-12-21,10.863332748413086
2001-12-24,11.0
2001-12-26,11.329999923706055
2001-12-27,11.483332633972168
2001-12-28,12.0
2001-12-31,12.323332786560059
2002-01-02,11.66333293914795
2002-01-03,11.50333309173584
2002-01-04,11.600000381469727
2002-01-07,11.983332633972168
2002-01-08,11.833333015441895
2002-01-09,11.633333206176758
2002-01-10,11.603333473205566
2002-01-11,11.5
2002-01-14,11.100000381469727
2002-01-15,11.010000228881836
2002-01-16,11.350000381469727
2002-01-17,11.216667175292969
2002-01-18,11.563332557678223
2002-01-22,12.510000228881836
2002-01-23,12.699999809265137
2002-01-24,12.550000190734863
2002-01-25,13.033332824707031
2002-01-28,12.666666984558105
2002-01-29,12.69333267211914
2002-01-30,12.763333320617676
2002-01-31,12.359999656677246
2002-02-01,11.90999984741211
2002-02-04,11.633333206176758
2002-02-05,12.0
2002-02-06,11.949999809265137
2002-02-07,11.733332633972168
2002-02-08,11.696666717529297
2002-02-11,12.186667442321777
2002-02-12,12.260000228881836
2002-02-13,12.16333293914795
2002-02-14,12.066666603088379
2002-02-15,11.916666984558105
2002-02-19,11.903332710266113
2002-02-20,12.199999809265137
2002-02-21,11.699999809265137
2002-02-22,12.033332824707031
2002-02-25,13.106666564941406
2002-02-26,13.333333015441895
2002-02-27,13.933333396911621
2002-02-28,14.146666526794434
2002-03-01,13.916666984558105
2002-03-04,13.546667098999023
2002-03-05,13.463333129882812
2002-03-06,12.899999618530273
2002-03-07,12.90666675567627
2002-03-08,12.833333015441895
2002-03-11,12.833333015441895
2002-03-12,13.276666641235352
2002-03-13,13.5
2002-03-14,13.65999984741211
2002-03-15,13.353333473205566
2002-03-18,13.166666984558105
2002-03-19,13.166666984558105
2002-03-20,13.133333206176758
2002-03-21,12.916666984558105
2002-03-22,12.833333015441895
2002-03-25,12.833333015441895
2002-03-26,12.33666706085205
2002-03-27,12.316666603088379
2002-03-28,12.25
2002-04-01,12.3100004196167
2002-04-02,12.33666706085205
2002-04-03,11.866666793823242
2002-04-04,11.613332748413086
2002-04-05,11.633333206176758
2002-04-08,11.829999923706055
2002-04-09,12.149999618530273
2002-04-10,12.133333206176758
2002-04-11,12.0
2002-04-12,11.936667442321777
2002-04-15,12.149999618530273
2002-04-16,12.25
2002-04-17,12.293333053588867
2002-04-18,12.263333320617676
2002-04-19,12.33666706085205
2002-04-22,12.426667213439941
2002-04-23,12.449999809265137
2002-04-24,12.446666717529297
2002-04-25,12.393333435058594
2002-04-26,12.216667175292969
2002-04-29,12.066666603088379
2002-04-30,12.333333015441895
2002-05-01,12.346667289733887
2002-05-02,12.316666603088379
2002-05-03,12.323332786560059
2002-05-06,12.546667098999023
2002-05-07,12.670000076293945
2002-05-08,12.380000114440918
2002-05-09,12.126667022705078
2002-05-10,11.0
2002-05-13,10.699999809265137
2002-05-14,10.880000114440918
2002-05-15,11.243332862854004
2002-05-16,11.206666946411133
2002-05-17,11.333333015441895
2002-05-20,11.366666793823242
2002-05-21,11.303333282470703
2002-05-22,11.396666526794434
2002-05-23,11.633333206176758
2002-05-24,11.710000038146973
2002-05-28,11.633333206176758
2002-05-29,11.666666984558105
2002-05-30,11.633333206176758
2002-05-31,11.666666984558105
2002-06-03,11.466667175292969
2002-06-04,11.666666984558105
2002-06-05,11.533332824707031
2002-06-06,11.34333324432373
2002-06-07,11.286666870117188
2002-06-10,11.666666984558105
2002-06-11,12.233332633972168
2002-06-12,12.403332710266113
2002-06-13,12.026666641235352
2002-06-14,12.289999961853027
2002-06-17,12.069999694824219
2002-06-18,12.346667289733887
2002-06-19,12.033332824707031
2002-06-20,12.333333015441895
2002-06-21,12.44333267211914
2002-06-24,11.930000305175781
2002-06-25,12.039999961853027
2002-06-26,12.333333015441895
2002-06-27,12.55666732788086
2002-06-28,13.44333267211914
2002-07-01,12.880000114440918
2002-07-02,12.256667137145996
2002-07-03,12.423333168029785
2002-07-05,12.333333015441895
2002-07-08,12.649999618530273
2002-07-09,12.569999694824219
2002-07-10,12.533332824707031
2002-07-11,12.486666679382324
2002-07-12,12.186667442321777
2002-07-15,11.716667175292969
2002-07-16,11.670000076293945
2002-07-17,12.166666984558105
2002-07-18,11.786666870117188
2002-07-19,11.699999809265137
2002-07-22,11.633333206176758
2002-07-23,11.933333396911621
2002-07-24,12.149999618530273
2002-07-25,12.793333053588867
2002-07-26,12.623332977294922
2002-07-29,13.083333015441895
2002-07-30,12.983332633972168
2002-07-31,12.793333053588867
2002-08-01,12.619999885559082
2002-08-02,12.393333435058594
2002-08-05,12.270000457763672
2002-08-06,12.58666706085205
2002-08-07,12.726667404174805
2002-08-08,12.649999618530273
2002-08-09,12.670000076293945
2002-08-12,12.423333168029785
2002-08-13,12.036666870117188
2002-08-14,12.41333293914795
2002-08-15,12.103333473205566
2002-08-16,12.49666690826416
2002-08-19,12.5
2002-08-20,12.823332786560059
2002-08-21,12.930000305175781
2002-08-22,12.949999809265137
2002-08-23,12.989999771118164
2002-08-26,12.886667251586914
2002-08-27,12.616666793823242
2002-08-28,12.300000190734863
2002-08-29,12.479999542236328
2002-08-30,12.416666984558105
2002-09-03,11.949999809265137
2002-09-04,12.323332786560059
2002-09-05,12.096667289733887
2002-09-06,11.923333168029785
2002-09-09,12.00333309173584
2002-09-10,12.069999694824219
2002-09-11,11.936667442321777
2002-09-12,11.956666946411133
2002-09-13,12.083333015441895
2002-09-16,11.8100004196167
2002-09-17,11.869999885559082
2002-09-18,11.876667022705078
2002-09-19,11.186667442321777
2002-09-20,11.146666526794434
2002-09-23,10.876667022705078
2002-09-24,11.09333324432373
2002-09-25,11.143333435058594
2002-09-26,11.703332901000977
2002-09-27,11.6899995803833
2002-09-30,12.166666984558105
2002-10-01,12.486666679382324
2002-10-02,12.5
2002-10-03,12.50333309173584
2002-10-04,12.666666984558105
2002-10-07,12.756667137145996
2002-10-08,13.013333320617676
2002-10-09,12.713333129882812
2002-10-10,12.773332595825195
2002-10-11,12.896666526794434
2002-10-14,13.0
2002-10-15,12.883333206176758
2002-10-16,13.0
2002-10-17,12.83666706085205
2002-10-18,12.69333267211914
2002-10-21,12.916666984558105
2002-10-22,12.853333473205566
2002-10-23,12.773332595825195
2002-10-24,12.350000381469727
2002-10-25,12.449999809265137
2002-10-28,12.436667442321777
2002-10-29,12.766667366027832
2002-10-30,12.949999809265137
2002-10-31,13.08666706085205
2002-11-01,13.666666984558105
2002-11-04,13.686667442321777
2002-11-05,13.680000305175781
2002-11-06,13.619999885559082
2002-11-07,13.196666717529297
2002-11-08,13.273332595825195
2002-11-11,13.046667098999023
2002-11-12,12.973333358764648
2002-11-13,12.899999618530273
2002-11-14,12.800000190734863
2002-11-15,12.796667098999023
2002-11-18,12.819999694824219
2002-11-19,12.786666870117188
2002-11-20,12.8100004196167
2002-11-21,12.760000228881836
2002-11-22,12.846667289733887
2002-11-25,13.0
2002-11-26,12.953332901000977
2002-11-27,12.99666690826416
2002-11-29,12.90666675567627
2002-12-02,12.763333320617676
2002-12-03,12.69333267211914
2002-12-04,12.696666717529297
2002-12-05,12.716667175292969
2002-12-06,12.686667442321777
2002-12-09,12.720000267028809
2002-12-10,12.75333309173584
2002-12-11,12.859999656677246
2002-12-12,12.626667022705078
2002-12-13,12.65666675567627
2002-12-16,12.819999694824219
2002-12-17,12.770000457763672
2002-12-18,12.699999809265137
2002-12-19,12.703332901000977
2002-12-20,12.75333309173584
2002-12-23,12.99666690826416
2002-12-24,12.876667022705078
2002-12-26,12.869999885559082
2002-12-27,12.583333015441895
2002-12-30,12.446666717529297
2002-12-31,12.726667404174805
2003-01-02,12.766667366027832
2003-01-03,12.770000457763672
2003-01-06,12.75
2003-01-07,12.609999656677246
2003-01-08,12.5600004196167
2003-01-09,12.613332748413086
2003-01-10,12.65999984741211
2003-01-13,12.286666870117188
2003-01-14,12.380000114440918
2003-01-15,12.453332901000977
2003-01-16,12.550000190734863
2003-01-17,12.606666564941406
2003-01-21,12.333333015441895
2003-01-22,12.256667137145996
2003-01-23,12.1899995803833
2003-01-24,11.796667098999023
2003-01-27,11.8100004196167
2003-01-28,11.91333293914795
2003-01-29,12.016667366027832
2003-01-30,11.916666984558105
2003-01-31,11.899999618530273
2003-02-03,11.850000381469727
2003-02-04,11.706666946411133
2003-02-05,11.766667366027832
2003-02-06,11.550000190734863
2003-02-07,11.140000343322754
2003-02-10,10.866666793823242
2003-02-11,10.116666793823242
2003-02-12,10.49666690826416
2003-02-13,10.933333396911621
2003-02-14,11.359999656677246
2003-02-18,11.460000038146973
2003-02-19,11.173333168029785
2003-02-20,11.403332710266113
2003-02-21,11.300000190734863
2003-02-24,11.329999923706055
2003-02-25,11.199999809265137
2003-02-26,11.166666984558105
2003-02-27,11.30666732788086
2003-02-28,11.34000015258789
2003-03-03,11.426667213439941
2003-03-04,11.550000190734863
2003-03-05,11.646666526794434
2003-03-06,11.566666603088379
2003-03-07,11.726667404174805
2003-03-10,12.0
2003-03-11,11.816666603088379
2003-03-12,11.930000305175781
2003-03-13,11.99666690826416
2003-03-14,11.94333267211914
2003-03-17,12.5
2003-03-18,12.566666603088379
2003-03-19,12.826666831970215
2003-03-20,12.733332633972168
2003-03-21,12.553333282470703
2003-03-24,12.076666831970215
2003-03-25,11.739999771118164
2003-03-26,11.733332633972168
2003-03-27,11.619999885559082
2003-03-28,11.649999618530273
2003-03-31,11.333333015441895
2003-04-01,11.19333267211914
2003-04-02,11.263333320617676
2003-04-03,11.216667175292969
2003-04-04,11.00333309173584
2003-04-07,11.109999656677246
2003-04-08,11.146666526794434
2003-04-09,11.319999694824219
2003-04-10,11.476667404174805
2003-04-11,11.576666831970215
2003-04-14,11.890000343322754
2003-04-15,11.923333168029785
2003-04-16,11.760000228881836
2003-04-17,12.0
2003-04-21,12.149999618530273
2003-04-22,12.206666946411133
2003-04-23,12.303333282470703
2003-04-24,12.300000190734863
2003-04-25,12.126667022705078
2003-04-28,12.260000228881836
2003-04-29,12.479999542236328
2003-04-30,12.313332557678223
2003-05-01,12.233332633972168
2003-05-02,12.329999923706055
2003-05-05,11.953332901000977
2003-05-06,12.00333309173584
2003-05-07,12.050000190734863
2003-05-08,12.010000228881836
2003-05-09,12.390000343322754
2003-05-12,12.666666984558105
2003-05-13,12.66333293914795
2003-05-14,12.703332901000977
2003-05-15,12.726667404174805
2003-05-16,12.786666870117188
2003-05-19,12.513333320617676
2003-05-20,12.266667366027832
2003-05-21,12.109999656677246
2003-05-22,12.140000343322754
2003-05-23,12.16333293914795
2003-05-27,11.986666679382324
2003-05-28,12.0
2003-05-29,12.239999771118164
2003-05-30,12.350000381469727
2003-06-02,12.5
2003-06-03,12.453332901000977
2003-06-04,12.416666984558105
2003-06-05,12.463333129882812
2003-06-06,12.473333358764648
2003-06-09,12.40999984741211
2003-06-10,12.66333293914795
2003-06-11,12.903332710266113
2003-06-12,12.949999809265137
2003-06-13,12.899999618530273
2003-06-16,12.666666984558105
2003-06-17,12.596667289733887
2003-06-18,12.69333267211914
2003-06-19,12.566666603088379
2003-06-20,13.043333053588867
2003-06-23,12.933333396911621
2003-06-24,13.136667251586914
2003-06-25,12.726667404174805
2003-06-26,12.786666870117188
2003-06-27,12.770000457763672
2003-06-30,12.816666603088379
2003-07-01,12.813332557678223
2003-07-02,12.776666641235352
2003-07-03,12.833333015441895
2003-07-07,13.133333206176758
2003-07-08,13.176667213439941
2003-07-09,13.266667366027832
2003-07-10,13.126667022705078
2003-07-11,13.033332824707031
2003-07-14,12.770000457763672
2003-07-15,12.25
2003-07-16,12.74666690826416
2003-07-17,12.399999618530273
2003-07-18,12.416666984558105
2003-07-21,11.949999809265137
2003-07-22,11.916666984558105
2003-07-23,11.666666984558105
2003-07-24,11.983332633972168
2003-07-25,12.233332633972168
2003-07-28,12.616666793823242
2003-07-29,12.613332748413086
2003-07-30,12.516667366027832
2003-07-31,12.426667213439941
2003-08-01,12.436667442321777
2003-08-04,12.34333324432373
2003-08-05,11.916666984558105
2003-08-06,11.923333168029785
2003-08-07,11.756667137145996
2003-08-08,11.859999656677246
2003-08-11,11.876667022705078
2003-08-12,11.826666831970215
2003-08-13,11.733332633972168
2003-08-14,11.710000038146973
2003-08-15,11.916666984558105
2003-08-18,11.933333396911621
2003-08-19,11.989999771118164
2003-08-20,12.243332862854004
2003-08-21,12.449999809265137
2003-08-22,12.25
2003-08-25,12.296667098999023
2003-08-26,12.029999732971191
2003-08-27,12.0
2003-08-28,11.876667022705078
2003-08-29,12.016667366027832
2003-09-02,12.649999618530273
2003-09-03,12.493332862854004
2003-09-04,12.436667442321777
2003-09-05,12.449999809265137
2003-09-08,12.449999809265137
2003-09-09,12.19333267211914
2003-09-10,11.983332633972168
2003-09-11,12.363332748413086
2003-09-12,12.05666732788086
2003-09-15,12.036666870117188
2003-09-16,12.356666564941406
2003-09-17,12.566666603088379
2003-09-18,12.563332557678223
2003-09-19,13.133333206176758
2003-09-22,12.869999885559082
2003-09-23,12.91333293914795
2003-09-24,12.739999771118164
2003-09-25,12.533332824707031
2003-09-26,12.34000015258789
2003-09-29,12.903332710266113
2003-09-30,12.550000190734863
2003-10-01,12.983332633972168
2003-10-02,12.876667022705078
2003-10-03,13.0
2003-10-06,13.0
2003-10-07,13.133333206176758
2003-10-08,13.083333015441895
2003-10-09,13.079999923706055
2003-10-10,12.623332977294922
2003-10-13,12.933333396911621
2003-10-14,13.333333015441895
2003-10-15,13.256667137145996
2003-10-16,13.333333015441895
2003-10-17,13.333333015441895
2003-10-20,13.296667098999023
2003-10-21,13.136667251586914
2003-10-22,12.676667213439941
2003-10-23,12.743332862854004
2003-10-24,12.546667098999023
2003-10-27,12.583333015441895
2003-10-28,12.563332557678223
2003-10-29,12.74666690826416
2003-10-30,13.0
2003-10-31,12.793333053588867
2003-11-03,12.90999984741211
2003-11-04,12.676667213439941
2003-11-05,12.576666831970215
2003-11-06,12.573332786560059
2003-11-07,12.44333267211914
2003-11-10,12.433333396911621
2003-11-11,12.333333015441895
2003-11-12,12.366666793823242
2003-11-13,12.033332824707031
2003-11-14,11.75333309173584
2003-11-17,11.770000457763672
2003-11-18,11.460000038146973
2003-11-19,11.75333309173584
2003-11-20,11.506667137145996
2003-11-21,11.763333320617676
2003-11-24,12.220000267028809
2003-11-25,12.270000457763672
2003-11-26,12.210000038146973
2003-11-28,12.183333396911621
2003-12-01,12.316666603088379
2003-12-02,12.223333358764648
2003-12-03,12.206666946411133
2003-12-04,12.0
2003-12-05,12.113332748413086
2003-12-08,12.173333168029785
2003-12-09,12.15999984741211
2003-12-10,11.83666706085205
2003-12-11,12.100000381469727
2003-12-12,12.100000381469727
2003-12-15,11.819999694824219
2003-12-16,11.993332862854004
2003-12-17,12.010000228881836
2003-12-18,11.953332901000977
2003-12-19,12.09333324432373
2003-12-22,12.15999984741211
2003-12-23,11.993332862854004
2003-12-24,12.136667251586914
2003-12-26,12.119999885559082
2003-12-29,12.013333320617676
2003-12-30,11.989999771118164
2003-12-31,12.123332977294922
2004-01-02,12.100000381469727
2004-01-05,12.0
2004-01-06,12.119999885559082
2004-01-07,11.866666793823242
2004-01-08,11.973333358764648
2004-01-09,11.743332862854004
2004-01-12,11.99666690826416
2004-01-13,11.99666690826416
2004-01-14,11.963333129882812
2004-01-15,11.993332862854004
2004-01-16,11.883333206176758
2004-01-20,12.039999961853027
2004-01-21,11.916666984558105
2004-01-22,12.083333015441895
2004-01-23,12.00333309173584
2004-01-26,12.196666717529297
2004-01-27,12.239999771118164
2004-01-28,12.0
2004-01-29,12.016667366027832
2004-01-30,11.833333015441895
2004-02-02,11.856666564941406
2004-02-03,11.880000114440918
2004-02-04,11.643333435058594
2004-02-05,11.703332901000977
2004-02-06,11.670000076293945
2004-02-09,12.0
2004-02-10,12.073332786560059
2004-02-11,12.116666793823242
2004-02-12,12.166666984558105
2004-02-13,12.116666793823242
2004-02-17,12.149999618530273
2004-02-18,12.199999809265137
2004-02-19,12.383333206176758
2004-02-20,12.386667251586914
2004-02-23,12.079999923706055
2004-02-24,12.106666564941406
2004-02-25,12.243332862854004
2004-02-26,12.239999771118164
2004-02-27,12.579999923706055
2004-03-01,13.140000343322754
2004-03-02,12.856666564941406
2004-03-03,13.149999618530273
2004-03-04,13.166666984558105
2004-03-05,13.199999809265137
2004-03-08,13.286666870117188
2004-03-09,13.15999984741211
2004-03-10,12.983332633972168
2004-03-11,12.920000076293945
2004-03-12,13.130000114440918
2004-03-15,13.016667366027832
2004-03-16,13.069999694824219
2004-03-17,12.91333293914795
2004-03-18,12.91333293914795
2004-03-19,12.760000228881836
2004-03-22,12.510000228881836
2004-03-23,12.6899995803833
2004-03-24,12.50333309173584
2004-03-25,12.619999885559082
2004-03-26,12.566666603088379
2004-03-29,13.119999885559082
2004-03-30,13.100000381469727
2004-03-31,12.926667213439941
2004-04-01,12.99666690826416
2004-04-02,13.180000305175781
2004-04-05,13.326666831970215
2004-04-06,13.029999732971191
2004-04-07,12.99666690826416
2004-04-08,12.993332862854004
2004-04-12,12.99666690826416
2004-04-13,12.819999694824219
2004-04-14,12.770000457763672
2004-04-15,12.183333396911621
2004-04-16,12.043333053588867
2004-04-19,12.366666793823242
2004-04-20,12.403332710266113
2004-04-21,12.333333015441895
2004-04-22,12.366666793823242
2004-04-23,12.430000305175781
2004-04-26,12.483332633972168
2004-04-27,12.550000190734863
2004-04-28,12.333333015441895
2004-04-29,12.326666831970215
2004-04-30,12.170000076293945
2004-05-03,12.300000190734863
2004-05-04,12.399999618530273
2004-05-05,12.676667213439941
2004-05-06,12.713333129882812
2004-05-07,12.506667137145996
2004-05-10,12.369999885559082
2004-05-11,12.449999809265137
2004-05-12,12.166666984558105
2004-05-13,12.383333206176758
2004-05-14,12.433333396911621
2004-05-17,12.286666870117188
2004-05-18,12.25333309173584
2004-05-19,12.493332862854004
2004-05-20,12.40999984741211
2004-05-21,12.333333015441895
2004-05-24,12.369999885559082
2004-05-25,12.283332824707031
2004-05-26,12.566666603088379
2004-05-27,12.479999542236328
2004-05-28,12.626667022705078
2004-06-01,12.630000114440918
2004-06-02,12.55666732788086
2004-06-03,12.420000076293945
2004-06-04,12.756667137145996
2004-06-07,12.716667175292969
2004-06-08,12.829999923706055
2004-06-09,12.583333015441895
2004-06-10,12.583333015441895
2004-06-14,12.869999885559082
2004-06-15,13.186667442321777
2004-06-16,13.333333015441895
2004-06-17,13.289999961853027
2004-06-18,12.993332862854004
2004-06-21,13.083333015441895
2004-06-22,13.026666641235352
2004-06-23,13.293333053588867
2004-06-24,13.166666984558105
2004-06-25,12.8100004196167
2004-06-28,13.383333206176758
2004-06-29,13.380000114440918
2004-06-30,13.630000114440918
2004-07-01,12.886667251586914
2004-07-02,13.25
2004-07-06,13.166666984558105
2004-07-07,13.289999961853027
2004-07-08,13.233332633972168
2004-07-09,13.210000038146973
2004-07-12,13.329999923706055
2004-07-13,13.40666675567627
2004-07-14,13.346667289733887
2004-07-15,13.329999923706055
2004-07-16,13.119999885559082
2004-07-19,12.916666984558105
2004-07-20,13.066666603088379
2004-07-21,12.49666690826416
2004-07-22,12.569999694824219
2004-07-23,12.166666984558105
2004-07-26,12.170000076293945
2004-07-27,12.526666641235352
2004-07-28,12.516667366027832
2004-07-29,12.58666706085205
2004-07-30,12.84333324432373
2004-08-02,12.366666793823242
2004-08-03,12.210000038146973
2004-08-04,12.103333473205566
2004-08-05,11.893333435058594
2004-08-06,11.666666984558105
2004-08-09,11.529999732971191
2004-08-10,11.853333473205566
2004-08-11,11.786666870117188
2004-08-12,11.583333015441895
2004-08-13,11.729999542236328
2004-08-16,11.773332595825195
2004-08-17,11.553333282470703
2004-08-18,11.346667289733887
2004-08-19,11.33666706085205
2004-08-20,11.576666831970215
2004-08-23,11.653332710266113
2004-08-24,11.686667442321777
2004-08-25,11.99666690826416
2004-08-26,11.649999618530273
2004-08-27,11.733332633972168
2004-08-30,11.636667251586914
2004-08-31,11.760000228881836
2004-09-01,11.953332901000977
2004-09-02,12.023332595825195
2004-09-03,12.329999923706055
2004-09-07,12.41333293914795
2004-09-08,12.196666717529297
2004-09-09,12.649999618530273
2004-09-10,12.736666679382324
2004-09-13,12.829999923706055
2004-09-14,12.623332977294922
2004-09-15,12.433333396911621
2004-09-16,12.516667366027832
2004-09-17,12.433333396911621
2004-09-20,12.319999694824219
2004-09-21,12.866666793823242
2004-09-22,12.510000228881836
2004-09-23,12.716667175292969
2004-09-24,12.5600004196167
2004-09-27,12.520000457763672
2004-09-28,13.09000015258789
2004-09-29,13.063332557678223
2004-09-30,13.050000190734863
2004-10-01,13.199999809265137
2004-10-04,12.983332633972168
2004-10-05,12.66333293914795
2004-10-06,12.666666984558105
2004-10-07,12.5
2004-10-08,12.433333396911621
2004-10-11,12.59333324432373
2004-10-12,12.050000190734863
2004-10-13,11.869999885559082
2004-10-14,11.966667175292969
2004-10-15,11.899999618530273
2004-10-18,12.113332748413086
2004-10-19,11.936667442321777
2004-10-20,12.126667022705078
2004-10-21,12.30666732788086
2004-10-22,12.283332824707031
2004-10-25,12.579999923706055
2004-10-26,12.600000381469727
2004-10-27,12.926667213439941
2004-10-28,12.643333435058594
2004-10-29,12.66333293914795
2004-11-01,12.356666564941406
2004-11-02,12.229999542236328
2004-11-03,12.116666793823242
2004-11-04,13.90666675567627
2004-11-05,13.989999771118164
2004-11-08,14.383333206176758
2004-11-09,14.180000305175781
2004-11-10,14.25
2004-11-11,14.283332824707031
2004-11-12,14.506667137145996
2004-11-15,14.970000267028809
2004-11-16,14.716667175292969
2004-11-17,14.726667404174805
2004-11-18,14.673333168029785
2004-11-19,14.666666984558105
2004-11-22,15.069999694824219
2004-11-23,15.100000381469727
2004-11-24,15.173333168029785
2004-11-26,15.229999542236328
2004-11-29,15.489999771118164
2004-11-30,15.483332633972168
2004-12-01,15.653332710266113
2004-12-02,15.619999885559082
2004-12-03,15.333333015441895
2004-12-06,15.276666641235352
2004-12-07,14.786666870117188
2004-12-08,14.966667175292969
2004-12-09,14.576666831970215
2004-12-10,14.603333473205566
2004-12-13,15.0
2004-12-14,14.920000076293945
2004-12-15,14.763333320617676
2004-12-16,14.553333282470703
2004-12-17,14.576666831970215
2004-12-20,14.606666564941406
2004-12-21,14.66333293914795
2004-12-22,14.883333206176758
2004-12-23,15.09333324432373
