,BGNE
2019-11-13,197.3000030517578
2019-11-14,196.39999389648438
2019-11-15,198.25
2019-11-18,196.00999450683594
2019-11-19,203.89999389648438
2019-11-20,203.30999755859375
2019-11-21,208.33999633789062
2019-11-22,207.30999755859375
2019-11-25,205.47999572753906
2019-11-26,203.3300018310547
2019-11-27,204.24000549316406
2019-11-29,203.2899932861328
2019-12-02,201.91000366210938
2019-12-03,199.91000366210938
2019-12-04,192.44000244140625
2019-12-05,189.1999969482422
2019-12-06,186.9199981689453
2019-12-09,182.5500030517578
2019-12-10,182.3800048828125
2019-12-11,179.92999267578125
2019-12-12,179.1699981689453
2019-12-13,176.02999877929688
2019-12-16,165.08999633789062
2019-12-17,162.86000061035156
2019-12-18,166.91000366210938
2019-12-19,168.47000122070312
2019-12-20,173.13999938964844
2019-12-23,169.69000244140625
2019-12-24,168.6999969482422
2019-12-26,167.80999755859375
2019-12-27,167.17999267578125
2019-12-30,166.39999389648438
2019-12-31,165.75999450683594
2020-01-02,165.9199981689453
2020-01-03,162.33999633789062
2020-01-06,164.5
2020-01-07,163.24000549316406
2020-01-08,161.3300018310547
2020-01-09,167.44000244140625
2020-01-10,163.0
2020-01-13,163.8000030517578
2020-01-14,167.75
2020-01-15,165.00999450683594
2020-01-16,167.85000610351562
2020-01-17,170.36000061035156
2020-01-21,169.6699981689453
2020-01-22,169.27000427246094
2020-01-23,169.0399932861328
2020-01-24,163.55999755859375
2020-01-27,160.5399932861328
2020-01-28,159.22000122070312
2020-01-29,156.16000366210938
2020-01-30,153.49000549316406
2020-01-31,152.36000061035156
2020-02-03,154.50999450683594
2020-02-04,160.72999572753906
2020-02-05,163.6999969482422
2020-02-06,164.50999450683594
2020-02-07,164.97000122070312
2020-02-10,166.72999572753906
2020-02-11,167.2100067138672
2020-02-12,168.44000244140625
2020-02-13,168.44000244140625
2020-02-14,171.08999633789062
2020-02-18,170.7899932861328
2020-02-19,173.19000244140625
2020-02-20,171.0
2020-02-21,169.5399932861328
2020-02-24,163.9600067138672
2020-02-25,158.5800018310547
2020-02-26,158.0399932861328
2020-02-27,154.99000549316406
2020-02-28,158.35000610351562
2020-03-02,164.05999755859375
2020-03-03,154.6300048828125
2020-03-04,157.88999938964844
2020-03-05,155.6699981689453
2020-03-06,153.30999755859375
2020-03-09,153.07000732421875
2020-03-10,156.27000427246094
2020-03-11,145.69000244140625
2020-03-12,137.8300018310547
2020-03-13,144.60000610351562
2020-03-16,140.0
2020-03-17,158.8000030517578
2020-03-18,155.92999267578125
2020-03-19,148.3699951171875
2020-03-20,126.0
2020-03-23,127.80000305175781
2020-03-24,129.27000427246094
2020-03-25,121.83999633789062
2020-03-26,126.29000091552734
2020-03-27,125.5199966430664
2020-03-30,125.38999938964844
2020-03-31,123.11000061035156
2020-04-01,123.9000015258789
2020-04-02,136.36000061035156
2020-04-03,139.97999572753906
2020-04-06,144.25999450683594
2020-04-07,136.0399932861328
2020-04-08,140.39999389648438
2020-04-09,150.39999389648438
2020-04-13,148.50999450683594
2020-04-14,158.35000610351562
2020-04-15,156.16000366210938
2020-04-16,156.8800048828125
2020-04-17,157.42999267578125
2020-04-20,161.02999877929688
2020-04-21,158.52999877929688
2020-04-22,160.67999267578125
2020-04-23,161.0
2020-04-24,160.1999969482422
2020-04-27,165.0
2020-04-28,163.1199951171875
2020-04-29,161.6199951171875
2020-04-30,152.8300018310547
2020-05-01,140.2100067138672
2020-05-04,137.5
2020-05-05,143.5
2020-05-06,144.3800048828125
2020-05-07,153.4199981689453
2020-05-08,156.80999755859375
2020-05-11,163.25999450683594
2020-05-12,158.3800048828125
2020-05-13,160.27000427246094
2020-05-14,163.24000549316406
2020-05-15,166.25999450683594
2020-05-18,166.25
2020-05-19,168.82000732421875
2020-05-20,165.8000030517578
2020-05-21,164.60000610351562
2020-05-22,159.1199951171875
2020-05-26,163.89999389648438
2020-05-27,160.9149932861328
2020-05-28,162.36000061035156
2020-05-29,165.5399932861328
2020-06-01,168.0399932861328
2020-06-02,168.3300018310547
2020-06-03,169.0399932861328
2020-06-04,171.50999450683594
2020-06-05,172.02999877929688
2020-06-08,172.8800048828125
2020-06-09,172.6300048828125
2020-06-10,171.8699951171875
2020-06-11,163.22000122070312
2020-06-12,163.9199981689453
2020-06-15,171.49000549316406
2020-06-16,173.22999572753906
2020-06-17,174.42999267578125
2020-06-18,177.39999389648438
2020-06-19,182.6699981689453
2020-06-22,183.47999572753906
2020-06-23,187.4499969482422
2020-06-24,186.14999389648438
2020-06-25,194.74000549316406
2020-06-26,195.41000366210938
2020-06-29,189.1999969482422
2020-06-30,188.39999389648438
2020-07-01,189.17999267578125
2020-07-02,195.86000061035156
2020-07-06,196.72000122070312
2020-07-07,196.58999633789062
2020-07-08,204.10000610351562
2020-07-09,199.80999755859375
2020-07-10,196.02999877929688
2020-07-13,213.00999450683594
2020-07-14,236.9499969482422
2020-07-15,239.30999755859375
2020-07-16,231.58999633789062
2020-07-17,248.6699981689453
2020-07-20,253.9499969482422
2020-07-21,248.19000244140625
2020-07-22,235.89999389648438
2020-07-23,233.0500030517578
2020-07-24,224.44000244140625
2020-07-27,224.0
2020-07-28,214.75
2020-07-29,208.5
2020-07-30,207.33999633789062
2020-07-31,209.0
2020-08-03,221.6699981689453
2020-08-04,222.64999389648438
2020-08-05,227.00999450683594
2020-08-06,224.05999755859375
2020-08-07,220.5
2020-08-10,209.38999938964844
2020-08-11,209.4499969482422
2020-08-12,213.22999572753906
2020-08-13,215.3800048828125
2020-08-14,210.72000122070312
2020-08-17,223.49000549316406
2020-08-18,231.9600067138672
2020-08-19,234.8300018310547
2020-08-20,235.3300018310547
2020-08-21,240.52000427246094
2020-08-24,237.38999938964844
2020-08-25,250.83999633789062
2020-08-26,249.25999450683594
2020-08-27,244.5500030517578
2020-08-28,242.9600067138672
2020-08-31,241.57000732421875
2020-09-01,236.3000030517578
2020-09-02,234.94000244140625
2020-09-03,232.75
2020-09-04,240.1699981689453
2020-09-08,237.16000366210938
2020-09-09,240.22999572753906
2020-09-10,238.25
2020-09-11,249.58999633789062
2020-09-14,250.1699981689453
2020-09-15,255.44000244140625
2020-09-16,255.1300048828125
2020-09-17,262.6199951171875
2020-09-18,273.9599914550781
2020-09-21,271.07000732421875
2020-09-22,268.79998779296875
2020-09-23,274.67999267578125
2020-09-24,276.57000732421875
2020-09-25,282.3999938964844
2020-09-28,280.6499938964844
2020-09-29,281.4599914550781
2020-09-30,286.44000244140625
2020-10-01,285.20001220703125
2020-10-02,283.2799987792969
2020-10-05,306.0400085449219
2020-10-06,295.8699951171875
2020-10-07,297.54998779296875
2020-10-08,301.489990234375
2020-10-09,312.6600036621094
2020-10-12,307.54998779296875
2020-10-13,303.2300109863281
2020-10-14,303.92999267578125
2020-10-15,304.07000732421875
2020-10-16,316.6099853515625
2020-10-19,301.5199890136719
2020-10-20,299.8999938964844
2020-10-21,302.57000732421875
2020-10-22,303.7900085449219
2020-10-23,299.0
2020-10-26,301.2799987792969
2020-10-27,301.5299987792969
2020-10-28,299.239990234375
2020-10-29,299.5
2020-10-30,296.5199890136719
2020-11-02,299.0
2020-11-03,300.0
2020-11-04,304.29998779296875
2020-11-05,300.0
2020-11-06,293.45001220703125
2020-11-09,280.0
2020-11-10,282.510009765625
2020-11-11,285.0
2020-11-12,283.6499938964844
2020-11-13,278.04998779296875
2020-11-16,279.9599914550781
2020-11-17,284.3299865722656
2020-11-18,283.7200012207031
2020-11-19,281.9100036621094
2020-11-20,284.1700134277344
2020-11-23,273.7799987792969
2020-11-24,256.17999267578125
2020-11-25,264.1600036621094
2020-11-27,285.8900146484375
2020-11-30,255.69000244140625
2020-12-01,246.49000549316406
2020-12-02,227.0
2020-12-03,221.30999755859375
2020-12-04,222.8800048828125
2020-12-07,223.61000061035156
2020-12-08,228.08999633789062
2020-12-09,222.4499969482422
2020-12-10,227.9499969482422
2020-12-11,228.25
2020-12-14,228.05999755859375
2020-12-15,239.24000549316406
2020-12-16,247.6300048828125
2020-12-17,260.4700012207031
2020-12-18,257.2799987792969
2020-12-21,261.4200134277344
2020-12-22,261.44000244140625
2020-12-23,263.8599853515625
2020-12-24,263.7200012207031
2020-12-28,252.63999938964844
2020-12-29,245.0
2020-12-30,255.0
2020-12-31,258.3900146484375
2021-01-04,261.010009765625
2021-01-05,268.8800048828125
2021-01-06,262.260009765625
2021-01-07,260.6400146484375
2021-01-08,279.25
2021-01-11,278.9200134277344
2021-01-12,288.92999267578125
2021-01-13,310.1400146484375
2021-01-14,335.9599914550781
2021-01-15,345.0
2021-01-19,356.67999267578125
2021-01-20,362.79998779296875
2021-01-21,356.989990234375
2021-01-22,374.5
2021-01-25,376.9100036621094
2021-01-26,358.3399963378906
2021-01-27,320.7099914550781
2021-01-28,318.3800048828125
2021-01-29,320.0
2021-02-01,347.010009765625
2021-02-02,352.04998779296875
2021-02-03,364.4700012207031
2021-02-04,371.5299987792969
2021-02-05,371.8900146484375
2021-02-08,369.04998779296875
2021-02-09,370.8699951171875
2021-02-10,377.1000061035156
2021-02-11,377.0400085449219
2021-02-12,380.7799987792969
2021-02-16,382.1199951171875
2021-02-17,357.510009765625
2021-02-18,339.07000732421875
2021-02-19,351.0400085449219
2021-02-22,329.3599853515625
2021-02-23,332.4700012207031
2021-02-24,334.8999938964844
2021-02-25,329.7300109863281
2021-02-26,320.0
2021-03-01,319.3900146484375
2021-03-02,306.4599914550781
2021-03-03,304.54998779296875
2021-03-04,289.2200012207031
2021-03-05,301.2799987792969
2021-03-08,294.70001220703125
2021-03-09,313.8999938964844
2021-03-10,305.1000061035156
2021-03-11,321.2300109863281
2021-03-12,321.70001220703125
2021-03-15,325.3900146484375
2021-03-16,327.3800048828125
2021-03-17,329.9599914550781
2021-03-18,325.8500061035156
2021-03-19,348.95001220703125
2021-03-22,355.9599914550781
2021-03-23,335.3900146484375
2021-03-24,320.6199951171875
2021-03-25,328.5199890136719
2021-03-26,324.8599853515625
2021-03-29,323.5299987792969
2021-03-30,332.989990234375
2021-03-31,348.0799865722656
2021-04-01,342.2799987792969
2021-04-05,330.9800109863281
2021-04-06,329.29998779296875
2021-04-07,321.6000061035156
2021-04-08,314.6199951171875
2021-04-09,308.2699890136719
2021-04-12,294.8299865722656
2021-04-13,300.30999755859375
2021-04-14,300.6499938964844
2021-04-15,307.80999755859375
2021-04-16,305.5400085449219
2021-04-19,303.3699951171875
2021-04-20,292.75
2021-04-21,302.0
2021-04-22,311.05999755859375
2021-04-23,317.8500061035156
2021-04-26,324.3599853515625
2021-04-27,323.4200134277344
2021-04-28,351.5199890136719
2021-04-29,356.29998779296875
2021-04-30,343.5400085449219
2021-05-03,337.4800109863281
2021-05-04,310.25
2021-05-05,305.3999938964844
2021-05-06,314.0
2021-05-07,311.9700012207031
2021-05-10,303.32000732421875
2021-05-11,322.0
2021-05-12,312.6499938964844
2021-05-13,308.7799987792969
2021-05-14,319.6099853515625
