,WPP
2014-06-12,109.4800033569336
2014-06-13,109.30999755859375
2014-06-16,109.7699966430664
2014-06-17,109.62000274658203
2014-06-18,107.9800033569336
2014-06-19,108.20999908447266
2014-06-20,109.06999969482422
2014-06-23,107.47000122070312
2014-06-24,106.04000091552734
2014-06-25,105.43000030517578
2014-06-26,107.58999633789062
2014-06-27,108.29000091552734
2014-06-30,108.98999786376953
2014-07-01,108.5999984741211
2014-07-02,108.54000091552734
2014-07-03,109.97000122070312
2014-07-07,109.0
2014-07-08,106.61000061035156
2014-07-09,106.12000274658203
2014-07-10,104.97000122070312
2014-07-11,103.8499984741211
2014-07-14,104.36000061035156
2014-07-15,104.66000366210938
2014-07-16,106.26000213623047
2014-07-17,104.44000244140625
2014-07-18,105.06999969482422
2014-07-21,104.91999816894531
2014-07-22,105.83999633789062
2014-07-23,105.7699966430664
2014-07-24,105.26000213623047
2014-07-25,104.45999908447266
2014-07-28,103.19999694824219
2014-07-29,102.25
2014-07-30,102.06999969482422
2014-07-31,99.48999786376953
2014-08-01,99.44000244140625
2014-08-04,99.76000213623047
2014-08-05,98.7300033569336
2014-08-06,99.3499984741211
2014-08-07,98.81999969482422
2014-08-08,100.94000244140625
2014-08-11,102.19999694824219
2014-08-12,101.88999938964844
2014-08-13,101.48999786376953
2014-08-14,102.0
2014-08-15,101.73999786376953
2014-08-18,103.01000213623047
2014-08-19,102.44999694824219
2014-08-20,102.2699966430664
2014-08-21,102.05000305175781
2014-08-22,101.76000213623047
2014-08-25,103.20999908447266
2014-08-26,102.61000061035156
2014-08-27,104.44999694824219
2014-08-28,104.81999969482422
2014-08-29,104.87000274658203
2014-09-02,105.48999786376953
2014-09-03,105.75
2014-09-04,105.70999908447266
2014-09-05,105.80000305175781
2014-09-08,104.08000183105469
2014-09-09,103.94999694824219
2014-09-10,103.77999877929688
2014-09-11,103.1500015258789
2014-09-12,103.52999877929688
2014-09-15,102.48999786376953
2014-09-16,103.47000122070312
2014-09-17,102.48999786376953
2014-09-18,104.98999786376953
2014-09-19,105.16999816894531
2014-09-22,104.7300033569336
2014-09-23,103.06999969482422
2014-09-24,103.33000183105469
2014-09-25,102.11000061035156
2014-09-26,101.80999755859375
2014-09-29,102.61000061035156
2014-09-30,100.44000244140625
2014-10-01,97.83000183105469
2014-10-02,96.05000305175781
2014-10-03,96.51000213623047
2014-10-06,96.66999816894531
2014-10-07,94.56999969482422
2014-10-08,95.20999908447266
2014-10-09,92.98999786376953
2014-10-10,91.63999938964844
2014-10-13,90.33999633789062
2014-10-14,90.29000091552734
2014-10-15,89.94999694824219
2014-10-16,90.86000061035156
2014-10-17,91.70999908447266
2014-10-20,91.44999694824219
2014-10-21,94.7300033569336
2014-10-22,94.75
2014-10-23,94.86000061035156
2014-10-24,95.16000366210938
2014-10-27,95.37999725341797
2014-10-28,96.44000244140625
2014-10-29,96.83000183105469
2014-10-30,96.88999938964844
2014-10-31,97.58999633789062
2014-11-03,98.61000061035156
2014-11-04,98.62000274658203
2014-11-05,98.37000274658203
2014-11-06,97.7699966430664
2014-11-07,98.69999694824219
2014-11-10,99.68000030517578
2014-11-11,100.52999877929688
2014-11-12,99.23999786376953
2014-11-13,100.33000183105469
2014-11-14,100.05999755859375
2014-11-17,100.27999877929688
2014-11-18,100.77999877929688
2014-11-19,101.95999908447266
2014-11-20,101.88999938964844
2014-11-21,102.66999816894531
2014-11-24,103.41000366210938
2014-11-25,104.12999725341797
2014-11-26,104.5199966430664
2014-11-28,104.5999984741211
2014-12-01,104.87999725341797
2014-12-02,106.68000030517578
2014-12-03,106.26000213623047
2014-12-04,106.7300033569336
2014-12-05,106.91000366210938
2014-12-08,105.44999694824219
2014-12-09,103.72000122070312
2014-12-10,103.54000091552734
2014-12-11,103.16999816894531
2014-12-12,100.08999633789062
2014-12-15,100.18000030517578
2014-12-16,102.06999969482422
2014-12-17,100.9000015258789
2014-12-18,103.06999969482422
2014-12-19,104.33999633789062
2014-12-22,105.12999725341797
2014-12-23,105.69000244140625
2014-12-24,105.79000091552734
2014-12-26,106.33999633789062
2014-12-29,105.9000015258789
2014-12-30,104.73999786376953
2014-12-31,104.0999984741211
2015-01-02,103.0199966430664
2015-01-05,100.7699966430664
2015-01-06,99.22000122070312
2015-01-07,100.55999755859375
2015-01-08,102.62000274658203
2015-01-09,102.95999908447266
2015-01-12,104.06999969482422
2015-01-13,105.31999969482422
2015-01-14,105.19999694824219
2015-01-15,104.36000061035156
2015-01-16,105.23999786376953
2015-01-20,108.5
2015-01-21,108.52999877929688
2015-01-22,111.58000183105469
2015-01-23,110.54000091552734
2015-01-26,111.36000061035156
2015-01-27,111.12000274658203
2015-01-28,109.18000030517578
2015-01-29,110.05000305175781
2015-01-30,110.12000274658203
2015-02-02,110.44000244140625
2015-02-03,112.47000122070312
2015-02-04,112.12999725341797
2015-02-05,111.91000366210938
2015-02-06,110.41999816894531
2015-02-09,109.48999786376953
2015-02-10,111.87999725341797
2015-02-11,110.88999938964844
2015-02-12,112.97000122070312
2015-02-13,111.98999786376953
2015-02-17,111.69999694824219
2015-02-18,114.47000122070312
2015-02-19,115.77999877929688
2015-02-20,117.02999877929688
2015-02-23,117.93000030517578
2015-02-24,118.45999908447266
2015-02-25,118.13999938964844
2015-02-26,118.19999694824219
2015-02-27,118.1500015258789
2015-03-02,118.7300033569336
2015-03-03,117.2699966430664
2015-03-04,117.1500015258789
2015-03-05,117.01000213623047
2015-03-06,115.47000122070312
2015-03-09,118.37000274658203
2015-03-10,113.87000274658203
2015-03-11,113.91000366210938
2015-03-12,115.87000274658203
2015-03-13,115.81999969482422
2015-03-16,116.01000213623047
2015-03-17,115.0999984741211
2015-03-18,118.33000183105469
2015-03-19,116.29000091552734
2015-03-20,118.0199966430664
2015-03-23,117.38999938964844
2015-03-24,116.95999908447266
2015-03-25,115.81999969482422
2015-03-26,114.91000366210938
2015-03-27,115.31999969482422
2015-03-30,115.77999877929688
2015-03-31,113.7699966430664
2015-04-01,112.80999755859375
2015-04-02,114.55999755859375
2015-04-06,115.41000366210938
2015-04-07,115.19999694824219
2015-04-08,116.3499984741211
2015-04-09,116.81999969482422
2015-04-10,117.7699966430664
2015-04-13,116.95999908447266
2015-04-14,117.83999633789062
2015-04-15,117.58000183105469
2015-04-16,117.58999633789062
2015-04-17,115.44000244140625
2015-04-20,115.18000030517578
2015-04-21,118.54000091552734
2015-04-22,120.08999633789062
2015-04-23,118.86000061035156
2015-04-24,119.38999938964844
2015-04-27,119.7699966430664
2015-04-28,119.52999877929688
2015-04-29,118.33000183105469
2015-04-30,116.43000030517578
2015-05-01,117.3499984741211
2015-05-04,117.31999969482422
2015-05-05,115.2699966430664
2015-05-06,114.87999725341797
2015-05-07,115.20999908447266
2015-05-08,119.20999908447266
2015-05-11,119.94999694824219
2015-05-12,119.18000030517578
2015-05-13,120.18000030517578
2015-05-14,122.4800033569336
2015-05-15,122.63999938964844
2015-05-18,122.66999816894531
2015-05-19,122.63999938964844
2015-05-20,123.0999984741211
2015-05-21,122.83999633789062
2015-05-22,121.27999877929688
2015-05-26,120.01000213623047
2015-05-27,121.72000122070312
2015-05-28,120.9800033569336
2015-05-29,118.56999969482422
2015-06-01,118.38999938964844
2015-06-02,119.0
2015-06-03,117.69000244140625
2015-06-04,115.26000213623047
2015-06-05,113.94999694824219
2015-06-08,113.5999984741211
2015-06-09,112.83999633789062
2015-06-10,115.44999694824219
2015-06-11,115.62000274658203
2015-06-12,115.04000091552734
2015-06-15,114.5999984741211
2015-06-16,114.77999877929688
2015-06-17,114.8499984741211
2015-06-18,116.62000274658203
2015-06-19,116.05000305175781
2015-06-22,117.30999755859375
2015-06-23,117.69999694824219
2015-06-24,116.36000061035156
2015-06-25,116.91000366210938
2015-06-26,116.29000091552734
2015-06-29,112.25
2015-06-30,112.72000122070312
2015-07-01,114.1500015258789
2015-07-02,112.88999938964844
2015-07-06,111.4800033569336
2015-07-07,110.73999786376953
2015-07-08,109.01000213623047
2015-07-09,110.87000274658203
2015-07-10,115.55000305175781
2015-07-13,116.5999984741211
2015-07-14,117.80000305175781
2015-07-15,117.66000366210938
2015-07-16,118.41999816894531
2015-07-17,119.01000213623047
2015-07-20,118.4000015258789
2015-07-21,116.72000122070312
2015-07-22,116.9800033569336
2015-07-23,114.83999633789062
2015-07-24,113.12999725341797
2015-07-27,111.16999816894531
2015-07-28,113.26000213623047
2015-07-29,114.80999755859375
2015-07-30,114.38999938964844
2015-07-31,115.13999938964844
2015-08-03,114.69999694824219
2015-08-04,114.9800033569336
2015-08-05,115.26000213623047
2015-08-06,112.9800033569336
2015-08-07,112.0
2015-08-10,113.0999984741211
2015-08-11,111.43000030517578
2015-08-12,111.69000244140625
2015-08-13,111.97000122070312
2015-08-14,111.55999755859375
2015-08-17,111.63999938964844
2015-08-18,111.88999938964844
2015-08-19,110.23999786376953
2015-08-20,108.05999755859375
2015-08-21,105.0199966430664
2015-08-24,101.94999694824219
2015-08-25,103.58999633789062
2015-08-26,103.30999755859375
2015-08-27,103.66000366210938
2015-08-28,104.25
2015-08-31,103.16000366210938
2015-09-01,99.52999877929688
2015-09-02,101.86000061035156
2015-09-03,102.29000091552734
2015-09-04,100.55000305175781
2015-09-08,104.77999877929688
2015-09-09,104.30000305175781
2015-09-10,105.5999984741211
2015-09-11,104.95999908447266
2015-09-14,103.69000244140625
2015-09-15,104.33999633789062
2015-09-16,106.31999969482422
2015-09-17,106.02999877929688
2015-09-18,104.8499984741211
2015-09-21,105.68000030517578
2015-09-22,102.91999816894531
2015-09-23,102.91999816894531
2015-09-24,102.37999725341797
2015-09-25,103.25
2015-09-28,100.86000061035156
2015-09-29,100.76000213623047
2015-09-30,104.02999877929688
2015-10-01,104.31999969482422
2015-10-02,106.30999755859375
2015-10-05,108.0199966430664
2015-10-06,107.4800033569336
2015-10-07,107.1500015258789
2015-10-08,109.0999984741211
2015-10-09,109.44999694824219
2015-10-12,108.43000030517578
2015-10-13,106.41000366210938
2015-10-14,107.12999725341797
2015-10-15,109.94000244140625
2015-10-16,110.6500015258789
2015-10-19,111.31999969482422
2015-10-20,111.69999694824219
2015-10-21,109.98999786376953
2015-10-22,110.13999938964844
2015-10-23,113.95999908447266
2015-10-26,111.36000061035156
2015-10-27,110.80999755859375
2015-10-28,111.73999786376953
2015-10-29,112.41000366210938
2015-10-30,112.05999755859375
2015-11-02,114.11000061035156
2015-11-03,114.7699966430664
2015-11-04,114.25
2015-11-05,113.27999877929688
2015-11-06,112.61000061035156
2015-11-09,112.62000274658203
2015-11-10,112.18000030517578
2015-11-11,114.9800033569336
2015-11-12,113.69999694824219
2015-11-13,111.93000030517578
2015-11-16,113.76000213623047
2015-11-17,114.31999969482422
2015-11-18,114.97000122070312
2015-11-19,115.94000244140625
2015-11-20,115.29000091552734
2015-11-23,113.62999725341797
2015-11-24,112.7699966430664
2015-11-25,115.62000274658203
2015-11-27,115.72000122070312
2015-11-30,115.4800033569336
2015-12-01,116.26000213623047
2015-12-02,114.88999938964844
2015-12-03,113.41999816894531
2015-12-04,114.2300033569336
2015-12-07,116.02999877929688
2015-12-08,113.7699966430664
2015-12-09,113.5
2015-12-10,113.73999786376953
2015-12-11,112.16999816894531
2015-12-14,112.33000183105469
2015-12-15,113.4000015258789
2015-12-16,115.41999816894531
2015-12-17,113.55000305175781
2015-12-18,111.86000061035156
2015-12-21,113.26000213623047
2015-12-22,113.86000061035156
2015-12-23,115.75
2015-12-24,115.81999969482422
2015-12-28,114.94000244140625
2015-12-29,116.88999938964844
2015-12-30,116.26000213623047
2015-12-31,114.73999786376953
2016-01-04,112.56999969482422
2016-01-05,113.4000015258789
2016-01-06,111.44999694824219
2016-01-07,107.61000061035156
2016-01-08,106.1500015258789
2016-01-11,106.56999969482422
2016-01-12,107.66000366210938
2016-01-13,104.55999755859375
2016-01-14,105.62999725341797
2016-01-15,102.36000061035156
2016-01-19,102.29000091552734
2016-01-20,100.55999755859375
2016-01-21,101.0
2016-01-22,105.47000122070312
2016-01-25,103.77999877929688
2016-01-26,105.58999633789062
2016-01-27,104.51000213623047
2016-01-28,105.58000183105469
2016-01-29,108.80000305175781
2016-02-01,109.55000305175781
2016-02-02,107.06999969482422
2016-02-03,108.5199966430664
2016-02-04,106.66999816894531
2016-02-05,102.5999984741211
2016-02-08,97.5199966430664
2016-02-09,100.37000274658203
2016-02-10,99.93000030517578
2016-02-11,99.4000015258789
2016-02-12,101.44999694824219
2016-02-16,103.44000244140625
2016-02-17,105.66999816894531
2016-02-18,105.36000061035156
2016-02-19,105.33000183105469
2016-02-22,105.30999755859375
2016-02-23,103.95999908447266
2016-02-24,103.56999969482422
2016-02-25,105.62000274658203
2016-02-26,104.72000122070312
2016-02-29,105.23999786376953
2016-03-01,108.8499984741211
2016-03-02,108.2699966430664
2016-03-03,109.51000213623047
2016-03-04,108.9800033569336
2016-03-07,110.26000213623047
2016-03-08,110.12999725341797
2016-03-09,111.37000274658203
2016-03-10,111.02999877929688
2016-03-11,112.93000030517578
2016-03-14,112.63999938964844
2016-03-15,113.2300033569336
2016-03-16,113.94999694824219
2016-03-17,115.48999786376953
2016-03-18,114.80999755859375
2016-03-21,114.11000061035156
2016-03-22,113.45999908447266
2016-03-23,114.05000305175781
2016-03-24,113.6500015258789
2016-03-28,114.08999633789062
2016-03-29,116.4000015258789
2016-03-30,117.25
2016-03-31,116.43000030517578
2016-04-01,116.26000213623047
2016-04-04,117.69999694824219
2016-04-05,116.62999725341797
2016-04-06,117.44000244140625
2016-04-07,115.37999725341797
2016-04-08,115.91999816894531
2016-04-11,116.51000213623047
2016-04-12,117.51000213623047
2016-04-13,118.41000366210938
2016-04-14,117.37999725341797
2016-04-15,117.70999908447266
2016-04-18,118.52999877929688
2016-04-19,120.45999908447266
2016-04-20,119.0199966430664
2016-04-21,116.86000061035156
2016-04-22,116.45999908447266
2016-04-25,116.5
2016-04-26,117.0
2016-04-27,117.56999969482422
2016-04-28,117.72000122070312
2016-04-29,117.1500015258789
2016-05-02,118.20999908447266
2016-05-03,116.0199966430664
2016-05-04,115.30000305175781
2016-05-05,114.70999908447266
2016-05-06,116.26000213623047
2016-05-09,116.58000183105469
2016-05-10,117.02999877929688
2016-05-11,115.5
2016-05-12,115.87999725341797
2016-05-13,114.19999694824219
2016-05-16,115.05999755859375
2016-05-17,114.44000244140625
2016-05-18,115.0199966430664
2016-05-19,114.6500015258789
2016-05-20,114.72000122070312
2016-05-23,114.18000030517578
2016-05-24,118.0199966430664
2016-05-25,116.81999969482422
2016-05-26,116.22000122070312
2016-05-27,115.7699966430664
2016-05-31,115.93000030517578
2016-06-01,115.26000213623047
2016-06-02,116.16000366210938
2016-06-03,115.12999725341797
2016-06-06,114.77999877929688
2016-06-07,116.2699966430664
2016-06-08,114.27999877929688
2016-06-09,114.08000183105469
2016-06-10,110.31999969482422
2016-06-13,107.5999984741211
2016-06-14,105.30000305175781
2016-06-15,106.0199966430664
2016-06-16,107.13999938964844
2016-06-17,108.16000366210938
2016-06-20,112.44999694824219
2016-06-21,114.12000274658203
2016-06-22,115.19999694824219
2016-06-23,117.83000183105469
2016-06-24,103.87000274658203
2016-06-27,98.12000274658203
2016-06-28,102.3499984741211
2016-06-29,104.29000091552734
2016-06-30,104.5199966430664
2016-07-01,108.06999969482422
2016-07-05,105.23999786376953
2016-07-06,105.33000183105469
2016-07-07,105.7699966430664
2016-07-08,107.26000213623047
2016-07-11,108.43000030517578
2016-07-12,110.1500015258789
2016-07-13,110.7300033569336
2016-07-14,110.0199966430664
2016-07-15,109.75
2016-07-18,109.41999816894531
2016-07-19,108.33000183105469
2016-07-20,111.5999984741211
2016-07-21,111.06999969482422
2016-07-22,110.79000091552734
2016-07-25,111.0199966430664
2016-07-26,111.36000061035156
2016-07-27,111.55999755859375
2016-07-28,112.11000061035156
2016-07-29,112.06999969482422
2016-08-01,111.69000244140625
2016-08-02,112.2300033569336
2016-08-03,111.87999725341797
2016-08-04,111.7699966430664
2016-08-05,113.76000213623047
2016-08-08,113.08000183105469
2016-08-09,113.52999877929688
2016-08-10,114.69000244140625
2016-08-11,115.13999938964844
2016-08-12,114.88999938964844
2016-08-15,115.01000213623047
2016-08-16,114.87999725341797
2016-08-17,115.33000183105469
2016-08-18,116.30999755859375
2016-08-19,115.43000030517578
2016-08-22,114.6500015258789
2016-08-23,115.01000213623047
2016-08-24,117.08000183105469
2016-08-25,118.29000091552734
2016-08-26,117.23999786376953
2016-08-29,116.94000244140625
2016-08-30,117.56999969482422
2016-08-31,115.87000274658203
2016-09-01,117.41000366210938
2016-09-02,118.41000366210938
2016-09-06,120.33999633789062
2016-09-07,120.0999984741211
2016-09-08,118.80999755859375
2016-09-09,116.41000366210938
2016-09-12,117.7300033569336
2016-09-13,116.11000061035156
2016-09-14,116.04000091552734
2016-09-15,117.68000030517578
2016-09-16,114.87999725341797
2016-09-19,116.5199966430664
2016-09-20,116.83999633789062
2016-09-21,118.29000091552734
2016-09-22,119.75
2016-09-23,117.66000366210938
2016-09-26,115.27999877929688
2016-09-27,116.37000274658203
2016-09-28,118.86000061035156
2016-09-29,117.3499984741211
2016-09-30,117.72000122070312
2016-10-03,117.47000122070312
2016-10-04,117.55000305175781
2016-10-05,114.68000030517578
2016-10-06,114.30000305175781
2016-10-07,112.5199966430664
2016-10-10,113.4800033569336
2016-10-11,110.9000015258789
2016-10-12,111.63999938964844
2016-10-13,111.69999694824219
2016-10-14,111.30999755859375
2016-10-17,110.02999877929688
2016-10-18,110.86000061035156
2016-10-19,111.41999816894531
2016-10-20,107.69999694824219
2016-10-21,107.12999725341797
2016-10-24,105.62000274658203
2016-10-25,103.87999725341797
2016-10-26,103.0
2016-10-27,103.58999633789062
2016-10-28,103.66000366210938
2016-10-31,108.47000122070312
2016-11-01,107.16000366210938
2016-11-02,106.75
2016-11-03,105.76000213623047
2016-11-04,105.37999725341797
2016-11-07,107.27999877929688
2016-11-08,107.30000305175781
2016-11-09,104.9800033569336
2016-11-10,103.83000183105469
2016-11-11,103.73999786376953
2016-11-14,103.9800033569336
2016-11-15,103.1500015258789
2016-11-16,104.47000122070312
2016-11-17,104.91999816894531
2016-11-18,104.69000244140625
2016-11-21,105.97000122070312
2016-11-22,106.08000183105469
2016-11-23,105.69999694824219
2016-11-25,107.30999755859375
2016-11-28,105.48999786376953
2016-11-29,106.93000030517578
2016-11-30,106.23999786376953
2016-12-01,104.33999633789062
2016-12-02,105.58999633789062
2016-12-05,106.94999694824219
2016-12-06,105.7699966430664
2016-12-07,104.47000122070312
2016-12-08,107.91999816894531
2016-12-09,111.2300033569336
2016-12-12,110.91999816894531
2016-12-13,111.18000030517578
2016-12-14,111.18000030517578
2016-12-15,111.05999755859375
2016-12-16,110.83999633789062
2016-12-19,110.16999816894531
2016-12-20,110.37999725341797
2016-12-21,110.38999938964844
2016-12-22,110.2699966430664
2016-12-23,110.13999938964844
2016-12-27,110.25
2016-12-28,110.41999816894531
2016-12-29,110.3499984741211
2016-12-30,110.66000366210938
2017-01-03,111.9000015258789
2017-01-04,112.01000213623047
2017-01-05,113.3499984741211
2017-01-06,112.83000183105469
2017-01-09,113.26000213623047
2017-01-10,113.8499984741211
2017-01-11,114.54000091552734
2017-01-12,114.41999816894531
2017-01-13,114.55999755859375
2017-01-17,115.36000061035156
2017-01-18,113.83000183105469
2017-01-19,113.5999984741211
2017-01-20,113.62000274658203
2017-01-23,115.37000274658203
2017-01-24,116.1500015258789
2017-01-25,117.0199966430664
2017-01-26,116.36000061035156
2017-01-27,117.36000061035156
2017-01-30,117.29000091552734
2017-01-31,116.23999786376953
2017-02-01,116.26000213623047
2017-02-02,115.30999755859375
2017-02-03,115.5199966430664
2017-02-06,114.51000213623047
2017-02-07,114.80000305175781
2017-02-08,116.5
2017-02-09,116.19000244140625
2017-02-10,117.08999633789062
2017-02-13,118.91999816894531
2017-02-14,117.63999938964844
2017-02-15,117.80000305175781
2017-02-16,117.87999725341797
2017-02-17,118.18000030517578
2017-02-21,117.52999877929688
2017-02-22,117.27999877929688
2017-02-23,117.58000183105469
2017-02-24,117.18000030517578
2017-02-27,117.62999725341797
2017-02-28,117.44999694824219
2017-03-01,117.77999877929688
2017-03-02,116.97000122070312
2017-03-03,107.91000366210938
2017-03-06,105.41999816894531
2017-03-07,105.05000305175781
2017-03-08,105.05999755859375
2017-03-09,104.9000015258789
2017-03-10,103.81999969482422
2017-03-13,104.76000213623047
2017-03-14,103.93000030517578
2017-03-15,104.80999755859375
2017-03-16,105.01000213623047
2017-03-17,104.41000366210938
2017-03-20,103.83000183105469
2017-03-21,103.87000274658203
2017-03-22,102.9800033569336
2017-03-23,104.0999984741211
2017-03-24,104.86000061035156
2017-03-27,106.18000030517578
2017-03-28,106.19999694824219
2017-03-29,106.58999633789062
2017-03-30,108.01000213623047
2017-03-31,109.4000015258789
2017-04-03,108.01000213623047
2017-04-04,108.70999908447266
2017-04-05,107.94000244140625
2017-04-06,106.77999877929688
2017-04-07,106.95999908447266
2017-04-10,106.69999694824219
2017-04-11,108.0999984741211
2017-04-12,108.5999984741211
2017-04-13,107.83999633789062
2017-04-17,109.05999755859375
2017-04-18,108.98999786376953
2017-04-19,107.5999984741211
2017-04-20,109.08000183105469
2017-04-21,108.56999969482422
2017-04-24,109.58000183105469
2017-04-25,110.2699966430664
2017-04-26,110.12000274658203
2017-04-27,108.7699966430664
2017-04-28,107.0999984741211
2017-05-01,107.25
2017-05-02,108.87999725341797
2017-05-03,108.02999877929688
2017-05-04,109.4000015258789
2017-05-05,109.19999694824219
2017-05-08,108.91000366210938
2017-05-09,110.18000030517578
2017-05-10,110.2300033569336
2017-05-11,110.02999877929688
2017-05-12,109.88999938964844
2017-05-15,110.51000213623047
2017-05-16,110.94999694824219
2017-05-17,110.3499984741211
2017-05-18,110.33000183105469
2017-05-19,112.33000183105469
2017-05-22,111.04000091552734
2017-05-23,108.5999984741211
2017-05-24,110.44000244140625
2017-05-25,111.02999877929688
2017-05-26,111.43000030517578
2017-05-30,112.47000122070312
2017-05-31,112.7300033569336
2017-06-01,113.33999633789062
2017-06-02,113.41999816894531
2017-06-05,112.41999816894531
2017-06-06,110.76000213623047
2017-06-07,106.45999908447266
2017-06-08,105.62999725341797
2017-06-09,106.63999938964844
2017-06-12,106.69999694824219
2017-06-13,107.87999725341797
2017-06-14,107.72000122070312
2017-06-15,106.8499984741211
2017-06-16,106.72000122070312
2017-06-19,107.08000183105469
2017-06-20,105.51000213623047
2017-06-21,105.83000183105469
2017-06-22,105.5199966430664
2017-06-23,105.81999969482422
2017-06-26,105.93000030517578
2017-06-27,104.95999908447266
2017-06-28,107.18000030517578
2017-06-29,105.55999755859375
2017-06-30,105.41000366210938
2017-07-03,104.55000305175781
2017-07-05,104.80000305175781
2017-07-06,103.23999786376953
2017-07-07,101.43000030517578
2017-07-10,100.83000183105469
2017-07-11,100.56999969482422
2017-07-12,101.72000122070312
2017-07-13,101.48999786376953
2017-07-14,102.0199966430664
2017-07-17,101.48999786376953
2017-07-18,100.83000183105469
2017-07-19,101.33000183105469
2017-07-20,103.30999755859375
2017-07-21,104.01000213623047
2017-07-24,103.66000366210938
2017-07-25,101.52999877929688
2017-07-26,101.1500015258789
2017-07-27,101.29000091552734
2017-07-28,102.37999725341797
2017-07-31,101.95999908447266
2017-08-01,101.69000244140625
2017-08-02,102.58999633789062
2017-08-03,102.83999633789062
2017-08-04,102.19999694824219
2017-08-07,102.7300033569336
2017-08-08,102.88999938964844
2017-08-09,101.80999755859375
2017-08-10,101.93000030517578
2017-08-11,101.80999755859375
2017-08-14,102.41999816894531
2017-08-15,102.80999755859375
2017-08-16,102.94999694824219
2017-08-17,102.11000061035156
2017-08-18,100.51000213623047
2017-08-21,101.18000030517578
2017-08-22,102.37000274658203
2017-08-23,90.61000061035156
2017-08-24,93.13999938964844
2017-08-25,92.18000030517578
2017-08-28,92.58000183105469
2017-08-29,92.44000244140625
2017-08-30,91.43000030517578
2017-08-31,91.79000091552734
2017-09-01,91.69999694824219
2017-09-05,91.80999755859375
2017-09-06,91.88999938964844
2017-09-07,91.55000305175781
2017-09-08,92.0
2017-09-11,92.04000091552734
2017-09-12,91.83000183105469
2017-09-13,92.22000122070312
2017-09-14,92.72000122070312
2017-09-15,92.37000274658203
2017-09-18,91.7699966430664
2017-09-19,92.01000213623047
2017-09-20,93.55000305175781
2017-09-21,93.83000183105469
2017-09-22,95.33000183105469
2017-09-25,95.87999725341797
2017-09-26,93.68000030517578
2017-09-27,92.94000244140625
2017-09-28,92.08000183105469
2017-09-29,92.80000305175781
2017-10-02,91.86000061035156
2017-10-03,90.70999908447266
2017-10-04,93.45999908447266
2017-10-05,90.87999725341797
2017-10-06,91.6500015258789
2017-10-09,91.88999938964844
2017-10-10,92.4000015258789
2017-10-11,90.56999969482422
2017-10-12,90.8499984741211
2017-10-13,91.76000213623047
2017-10-16,91.36000061035156
2017-10-17,92.7699966430664
2017-10-18,92.73999786376953
2017-10-19,90.0999984741211
2017-10-20,90.69000244140625
2017-10-23,89.80999755859375
2017-10-24,87.06999969482422
2017-10-25,87.61000061035156
2017-10-26,87.80999755859375
2017-10-27,85.19999694824219
2017-10-30,85.44000244140625
2017-10-31,88.29000091552734
2017-11-01,87.33000183105469
2017-11-02,86.31999969482422
2017-11-03,86.23999786376953
2017-11-06,87.08999633789062
2017-11-07,85.5199966430664
2017-11-08,85.3499984741211
2017-11-09,85.30999755859375
2017-11-10,86.30000305175781
2017-11-13,84.81999969482422
2017-11-14,85.0199966430664
2017-11-15,82.63999938964844
2017-11-16,83.56999969482422
2017-11-17,84.02999877929688
2017-11-20,83.94999694824219
2017-11-21,83.79000091552734
2017-11-22,84.47000122070312
2017-11-24,83.62000274658203
2017-11-27,84.43000030517578
2017-11-28,86.20999908447266
2017-11-29,87.6500015258789
2017-11-30,87.94000244140625
2017-12-01,88.2699966430664
2017-12-04,88.26000213623047
2017-12-05,88.1500015258789
2017-12-06,88.4800033569336
2017-12-07,89.04000091552734
2017-12-08,89.62999725341797
2017-12-11,91.7699966430664
2017-12-12,90.83000183105469
2017-12-13,91.0999984741211
2017-12-14,92.0
2017-12-15,93.22000122070312
2017-12-18,91.2300033569336
2017-12-19,90.56999969482422
2017-12-20,90.41000366210938
2017-12-21,90.31999969482422
2017-12-22,90.54000091552734
2017-12-26,90.72000122070312
2017-12-27,90.4000015258789
2017-12-28,91.01000213623047
2017-12-29,90.55999755859375
2018-01-02,91.08999633789062
2018-01-03,88.25
2018-01-04,89.63999938964844
2018-01-05,91.1500015258789
2018-01-08,90.62999725341797
2018-01-09,90.62000274658203
2018-01-10,89.56999969482422
2018-01-11,90.06999969482422
2018-01-12,93.05000305175781
2018-01-16,94.0199966430664
2018-01-17,94.51000213623047
2018-01-18,94.97000122070312
2018-01-19,95.52999877929688
2018-01-22,95.31999969482422
2018-01-23,92.91000366210938
2018-01-24,92.97000122070312
2018-01-25,91.94000244140625
2018-01-26,91.69999694824219
2018-01-29,91.0
2018-01-30,91.0
2018-01-31,90.4000015258789
2018-02-01,92.56999969482422
2018-02-02,90.5199966430664
2018-02-05,86.02999877929688
2018-02-06,86.51000213623047
2018-02-07,87.0
2018-02-08,88.8499984741211
2018-02-09,88.87999725341797
2018-02-12,89.44999694824219
2018-02-13,93.04000091552734
2018-02-14,97.16000366210938
2018-02-15,99.19999694824219
2018-02-16,102.4800033569336
2018-02-20,97.02999877929688
2018-02-21,95.18000030517578
2018-02-22,94.37000274658203
2018-02-23,95.30000305175781
2018-02-26,96.77999877929688
2018-02-27,95.25
2018-02-28,95.16999816894531
2018-03-01,87.19000244140625
2018-03-02,87.83000183105469
2018-03-05,87.66999816894531
2018-03-06,87.36000061035156
2018-03-07,84.25
2018-03-08,85.5199966430664
