,BATRA
2020-01-14,29.610000610351562
2020-01-15,29.59000015258789
2020-01-16,29.770000457763672
2020-01-17,29.440000534057617
2020-01-21,29.510000228881836
2020-01-22,29.020000457763672
2020-01-23,29.5
2020-01-24,29.170000076293945
2020-01-27,29.559999465942383
2020-01-28,29.5
2020-01-29,29.5
2020-01-30,29.600000381469727
2020-01-31,29.25
2020-02-03,29.239999771118164
2020-02-04,29.360000610351562
2020-02-05,29.809999465942383
2020-02-06,29.5
2020-02-07,29.200000762939453
2020-02-10,29.229999542236328
2020-02-11,28.989999771118164
2020-02-12,28.799999237060547
2020-02-13,28.510000228881836
2020-02-14,28.850000381469727
2020-02-18,28.780000686645508
2020-02-19,28.729999542236328
2020-02-20,28.549999237060547
2020-02-21,28.25
2020-02-24,27.610000610351562
2020-02-25,27.440000534057617
2020-02-26,27.030000686645508
2020-02-27,26.600000381469727
2020-02-28,26.020000457763672
2020-03-02,26.309999465942383
2020-03-03,26.100000381469727
2020-03-04,26.1200008392334
2020-03-05,24.68000030517578
2020-03-06,24.43000030517578
2020-03-09,22.68000030517578
2020-03-10,22.81999969482422
2020-03-11,20.31999969482422
2020-03-12,17.520000457763672
2020-03-13,18.8700008392334
2020-03-16,17.229999542236328
2020-03-17,17.170000076293945
2020-03-18,13.75
2020-03-19,16.18000030517578
2020-03-20,16.34000015258789
2020-03-23,15.770000457763672
2020-03-24,17.479999542236328
2020-03-25,19.420000076293945
2020-03-26,19.43000030517578
2020-03-27,18.450000762939453
2020-03-30,18.56999969482422
2020-03-31,19.5
2020-04-01,18.3799991607666
2020-04-02,18.59000015258789
2020-04-03,16.8799991607666
2020-04-06,17.709999084472656
2020-04-07,16.450000762939453
2020-04-08,17.559999465942383
2020-04-09,18.389999389648438
2020-04-13,18.190000534057617
2020-04-14,18.639999389648438
2020-04-15,17.799999237060547
2020-04-16,18.219999313354492
2020-04-17,18.59000015258789
2020-04-20,18.190000534057617
2020-04-21,18.239999771118164
2020-04-22,18.1200008392334
2020-04-23,18.299999237060547
2020-04-24,19.5
2020-04-27,19.81999969482422
2020-04-28,20.280000686645508
2020-04-29,22.450000762939453
2020-04-30,20.639999389648438
2020-05-01,19.889999389648438
2020-05-04,20.110000610351562
2020-05-05,19.84000015258789
2020-05-06,19.8799991607666
2020-05-07,19.959999084472656
2020-05-08,21.5
2020-05-11,20.690000534057617
2020-05-12,19.719999313354492
2020-05-13,18.290000915527344
2020-05-14,19.030000686645508
2020-05-15,19.260000228881836
2020-05-18,21.81999969482422
2020-05-19,20.90999984741211
2020-05-20,21.43000030517578
2020-05-21,21.670000076293945
2020-05-22,21.770000457763672
2020-05-26,23.56999969482422
2020-05-27,23.540000915527344
2020-05-28,22.760000228881836
2020-05-29,22.59000015258789
2020-06-01,22.65999984741211
2020-06-02,22.1200008392334
2020-06-03,22.510000228881836
2020-06-04,22.559999465942383
2020-06-05,22.549999237060547
2020-06-08,23.389999389648438
2020-06-09,23.110000610351562
2020-06-10,22.270000457763672
2020-06-11,21.3799991607666
2020-06-12,22.579999923706055
2020-06-15,22.299999237060547
2020-06-16,22.190000534057617
2020-06-17,21.90999984741211
2020-06-18,21.25
2020-06-19,20.979999542236328
2020-06-22,20.219999313354492
2020-06-23,20.030000686645508
2020-06-24,19.190000534057617
2020-06-25,19.309999465942383
2020-06-26,18.639999389648438
2020-06-29,19.18000030517578
2020-06-30,20.079999923706055
2020-07-01,18.700000762939453
2020-07-02,18.889999389648438
2020-07-06,18.770000457763672
2020-07-07,17.90999984741211
2020-07-08,18.010000228881836
2020-07-09,17.84000015258789
2020-07-10,18.450000762939453
2020-07-13,18.059999465942383
2020-07-14,18.559999465942383
2020-07-15,19.360000610351562
2020-07-16,19.280000686645508
2020-07-17,19.469999313354492
2020-07-20,19.270000457763672
2020-07-21,19.1200008392334
2020-07-22,19.360000610351562
2020-07-23,19.260000228881836
2020-07-24,19.09000015258789
2020-07-27,18.34000015258789
2020-07-28,18.1299991607666
2020-07-29,18.969999313354492
2020-07-30,19.260000228881836
2020-07-31,18.90999984741211
2020-08-03,19.219999313354492
2020-08-04,19.3799991607666
2020-08-05,19.1200008392334
2020-08-06,19.440000534057617
2020-08-07,19.540000915527344
2020-08-10,20.260000228881836
2020-08-11,20.90999984741211
2020-08-12,21.209999084472656
2020-08-13,20.75
2020-08-14,20.690000534057617
2020-08-17,19.989999771118164
2020-08-18,19.270000457763672
2020-08-19,19.239999771118164
2020-08-20,19.15999984741211
2020-08-21,19.579999923706055
2020-08-24,20.020000457763672
2020-08-25,20.549999237060547
2020-08-26,19.770000457763672
2020-08-27,19.920000076293945
2020-08-28,19.989999771118164
2020-08-31,19.59000015258789
2020-09-01,19.149999618530273
2020-09-02,19.200000762939453
2020-09-03,19.329999923706055
2020-09-04,19.280000686645508
2020-09-08,19.56999969482422
2020-09-09,19.540000915527344
2020-09-10,19.110000610351562
2020-09-11,18.610000610351562
2020-09-14,19.90999984741211
2020-09-15,21.040000915527344
2020-09-16,21.459999084472656
2020-09-17,20.510000228881836
2020-09-18,20.030000686645508
2020-09-21,20.260000228881836
2020-09-22,19.8700008392334
2020-09-23,19.850000381469727
2020-09-24,19.809999465942383
2020-09-25,20.18000030517578
2020-09-28,20.649999618530273
2020-09-29,20.329999923706055
2020-09-30,20.8799991607666
2020-10-01,21.030000686645508
2020-10-02,20.649999618530273
2020-10-05,21.049999237060547
2020-10-06,21.5
2020-10-07,21.670000076293945
2020-10-08,22.450000762939453
2020-10-09,22.579999923706055
2020-10-12,23.059999465942383
2020-10-13,22.18000030517578
2020-10-14,21.5
2020-10-15,20.610000610351562
2020-10-16,20.8799991607666
2020-10-19,20.600000381469727
2020-10-20,20.690000534057617
2020-10-21,20.639999389648438
2020-10-22,21.3700008392334
2020-10-23,22.3700008392334
2020-10-26,21.170000076293945
2020-10-27,21.049999237060547
2020-10-28,20.489999771118164
2020-10-29,20.940000534057617
2020-10-30,20.700000762939453
2020-11-02,20.440000534057617
2020-11-03,21.540000915527344
2020-11-04,21.6299991607666
2020-11-05,22.25
2020-11-06,21.549999237060547
2020-11-09,24.989999771118164
2020-11-10,24.649999618530273
2020-11-11,24.709999084472656
2020-11-12,24.200000762939453
2020-11-13,24.65999984741211
2020-11-16,25.170000076293945
2020-11-17,24.84000015258789
2020-11-18,24.260000228881836
2020-11-19,24.850000381469727
2020-11-20,24.40999984741211
2020-11-23,25.43000030517578
2020-11-24,26.639999389648438
2020-11-25,26.3799991607666
2020-11-27,26.209999084472656
2020-11-30,25.170000076293945
2020-12-01,26.170000076293945
2020-12-02,26.920000076293945
2020-12-03,27.100000381469727
2020-12-04,27.770000457763672
2020-12-07,27.799999237060547
2020-12-08,27.6299991607666
2020-12-09,26.90999984741211
2020-12-10,26.559999465942383
2020-12-11,25.93000030517578
2020-12-14,25.649999618530273
2020-12-15,24.90999984741211
2020-12-16,25.59000015258789
2020-12-17,25.40999984741211
2020-12-18,25.329999923706055
2020-12-21,24.760000228881836
2020-12-22,25.15999984741211
2020-12-23,25.280000686645508
2020-12-24,25.170000076293945
2020-12-28,25.299999237060547
2020-12-29,24.920000076293945
2020-12-30,25.450000762939453
2020-12-31,24.8700008392334
2021-01-04,25.290000915527344
2021-01-05,26.100000381469727
2021-01-06,26.31999969482422
2021-01-07,26.3799991607666
2021-01-08,26.25
2021-01-11,26.260000228881836
2021-01-12,26.18000030517578
2021-01-13,25.59000015258789
2021-01-14,25.479999542236328
2021-01-15,25.75
2021-01-19,25.969999313354492
2021-01-20,25.8700008392334
2021-01-21,25.729999542236328
2021-01-22,26.100000381469727
2021-01-25,26.3700008392334
2021-01-26,27.170000076293945
2021-01-27,27.06999969482422
2021-01-28,28.049999237060547
2021-01-29,27.360000610351562
2021-02-01,27.90999984741211
2021-02-02,28.510000228881836
2021-02-03,28.690000534057617
2021-02-04,29.209999084472656
2021-02-05,29.43000030517578
2021-02-08,30.06999969482422
2021-02-09,29.84000015258789
2021-02-10,29.75
2021-02-11,28.950000762939453
2021-02-12,29.329999923706055
2021-02-16,28.670000076293945
2021-02-17,28.639999389648438
2021-02-18,28.399999618530273
2021-02-19,29.18000030517578
2021-02-22,29.850000381469727
2021-02-23,29.799999237060547
2021-02-24,30.299999237060547
2021-02-25,29.459999084472656
2021-02-26,29.3799991607666
2021-03-01,30.040000915527344
2021-03-02,30.270000457763672
2021-03-03,30.670000076293945
2021-03-04,30.020000457763672
2021-03-05,30.489999771118164
2021-03-08,31.760000228881836
2021-03-09,32.0
2021-03-10,31.989999771118164
2021-03-11,32.15999984741211
2021-03-12,32.150001525878906
2021-03-15,31.6200008392334
2021-03-16,31.8700008392334
2021-03-17,32.27000045776367
2021-03-18,31.59000015258789
2021-03-19,30.709999084472656
2021-03-22,30.510000228881836
2021-03-23,30.100000381469727
2021-03-24,28.950000762939453
2021-03-25,28.530000686645508
2021-03-26,29.309999465942383
2021-03-29,28.850000381469727
2021-03-30,28.420000076293945
2021-03-31,28.510000228881836
2021-04-01,29.280000686645508
2021-04-05,29.739999771118164
2021-04-06,29.690000534057617
2021-04-07,28.850000381469727
2021-04-08,30.18000030517578
2021-04-09,29.520000457763672
2021-04-12,29.280000686645508
2021-04-13,28.639999389648438
2021-04-14,28.399999618530273
2021-04-15,28.84000015258789
2021-04-16,28.899999618530273
2021-04-19,28.65999984741211
2021-04-20,27.8700008392334
2021-04-21,29.059999465942383
2021-04-22,29.139999389648438
2021-04-23,28.940000534057617
2021-04-26,28.809999465942383
2021-04-27,28.270000457763672
2021-04-28,27.979999542236328
2021-04-29,27.8700008392334
2021-04-30,27.989999771118164
2021-05-03,28.280000686645508
2021-05-04,27.549999237060547
2021-05-05,28.360000610351562
2021-05-06,27.59000015258789
2021-05-07,28.079999923706055
2021-05-10,26.959999084472656
2021-05-11,27.239999771118164
2021-05-12,26.280000686645508
2021-05-13,26.719999313354492
2021-05-14,27.440000534057617
