,BLUE
2017-04-03,88.55000305175781
2017-04-04,87.80000305175781
2017-04-05,84.30000305175781
2017-04-06,84.9000015258789
2017-04-07,87.4000015258789
2017-04-10,86.4000015258789
2017-04-11,85.1500015258789
2017-04-12,84.1500015258789
2017-04-13,86.19999694824219
2017-04-17,88.25
2017-04-18,83.5999984741211
2017-04-19,83.94999694824219
2017-04-20,83.0
2017-04-21,82.4000015258789
2017-04-24,85.6500015258789
2017-04-25,87.75
2017-04-26,88.6500015258789
2017-04-27,89.05000305175781
2017-04-28,88.94999694824219
2017-05-01,90.5999984741211
2017-05-02,88.1500015258789
2017-05-03,87.25
2017-05-04,93.19999694824219
2017-05-05,90.30000305175781
2017-05-08,88.80000305175781
2017-05-09,88.94999694824219
2017-05-10,90.44999694824219
2017-05-11,87.1500015258789
2017-05-12,87.5
2017-05-15,88.55000305175781
2017-05-16,88.5999984741211
2017-05-17,86.0999984741211
2017-05-18,88.44999694824219
2017-05-19,82.44999694824219
2017-05-22,78.94999694824219
2017-05-23,80.3499984741211
2017-05-24,79.75
2017-05-25,79.80000305175781
2017-05-26,78.69999694824219
2017-05-30,78.05000305175781
2017-05-31,75.3499984741211
2017-06-01,79.19999694824219
2017-06-02,84.1500015258789
2017-06-05,91.30000305175781
2017-06-06,98.19999694824219
2017-06-07,109.1500015258789
2017-06-08,111.0
2017-06-09,111.9000015258789
2017-06-12,109.80000305175781
2017-06-13,112.5999984741211
2017-06-14,112.05000305175781
2017-06-15,110.4000015258789
2017-06-16,108.75
2017-06-19,112.6500015258789
2017-06-20,113.0
2017-06-21,120.30000305175781
2017-06-22,118.5
2017-06-23,112.0
2017-06-26,111.0999984741211
2017-06-27,106.9000015258789
2017-06-28,109.0999984741211
2017-06-29,108.25
2017-06-30,105.05000305175781
2017-07-03,105.30000305175781
2017-07-05,105.1500015258789
2017-07-06,100.80000305175781
2017-07-07,99.80000305175781
2017-07-10,94.0
2017-07-11,94.8499984741211
2017-07-12,95.69999694824219
2017-07-13,96.0
2017-07-14,95.80000305175781
2017-07-17,94.9000015258789
2017-07-18,93.8499984741211
2017-07-19,97.30000305175781
2017-07-20,95.80000305175781
2017-07-21,96.05000305175781
2017-07-24,99.8499984741211
2017-07-25,98.80000305175781
2017-07-26,99.5
2017-07-27,95.8499984741211
2017-07-28,96.69999694824219
2017-07-31,94.25
2017-08-01,89.1500015258789
2017-08-02,90.8499984741211
2017-08-03,93.4000015258789
2017-08-04,95.05000305175781
2017-08-07,98.6500015258789
2017-08-08,97.3499984741211
2017-08-09,97.0
2017-08-10,90.05000305175781
2017-08-11,93.94999694824219
2017-08-14,96.5999984741211
2017-08-15,97.05000305175781
2017-08-16,97.0999984741211
2017-08-17,93.25
2017-08-18,92.44999694824219
2017-08-21,92.6500015258789
2017-08-22,95.44999694824219
2017-08-23,95.8499984741211
2017-08-24,98.5999984741211
2017-08-25,97.8499984741211
2017-08-28,106.30000305175781
2017-08-29,102.4000015258789
2017-08-30,112.5
2017-08-31,124.8499984741211
2017-09-01,130.85000610351562
2017-09-05,125.44999694824219
2017-09-06,126.5
2017-09-07,129.1999969482422
2017-09-08,124.80000305175781
2017-09-11,126.9000015258789
2017-09-12,127.9000015258789
2017-09-13,126.30000305175781
2017-09-14,131.85000610351562
2017-09-15,131.60000610351562
2017-09-18,133.0500030517578
2017-09-19,130.3000030517578
2017-09-20,130.8000030517578
2017-09-21,127.8499984741211
2017-09-22,128.75
2017-09-25,130.5
2017-09-26,126.6500015258789
2017-09-27,128.60000610351562
2017-09-28,141.14999389648438
2017-09-29,137.35000610351562
2017-10-02,125.44999694824219
2017-10-03,127.55000305175781
2017-10-04,129.39999389648438
2017-10-05,126.0
2017-10-06,127.75
2017-10-09,131.5
2017-10-10,131.64999389648438
2017-10-11,125.44999694824219
2017-10-12,130.1999969482422
2017-10-13,131.6999969482422
2017-10-16,143.3000030517578
2017-10-17,140.1999969482422
2017-10-18,139.10000610351562
2017-10-19,139.4499969482422
2017-10-20,142.5500030517578
2017-10-23,140.35000610351562
2017-10-24,141.25
2017-10-25,139.4499969482422
2017-10-26,136.60000610351562
2017-10-27,140.8000030517578
2017-10-30,141.60000610351562
2017-10-31,139.10000610351562
2017-11-01,142.9499969482422
2017-11-02,154.0500030517578
2017-11-03,156.25
2017-11-06,144.75
2017-11-07,146.6999969482422
2017-11-08,146.6999969482422
2017-11-09,150.35000610351562
2017-11-10,151.75
2017-11-13,154.5500030517578
2017-11-14,158.35000610351562
2017-11-15,156.89999389648438
2017-11-16,160.14999389648438
2017-11-17,163.1999969482422
2017-11-20,165.39999389648438
2017-11-21,167.25
2017-11-22,167.1999969482422
2017-11-24,167.8000030517578
2017-11-27,167.75
2017-11-28,166.4499969482422
2017-11-29,167.3000030517578
2017-11-30,172.8000030517578
2017-12-01,171.10000610351562
2017-12-04,162.3000030517578
2017-12-05,162.64999389648438
2017-12-06,159.39999389648438
2017-12-07,167.89999389648438
2017-12-08,171.14999389648438
2017-12-11,201.8000030517578
2017-12-12,190.9499969482422
2017-12-13,184.89999389648438
2017-12-14,184.35000610351562
2017-12-15,182.9499969482422
2017-12-18,184.35000610351562
2017-12-19,182.10000610351562
2017-12-20,185.25
2017-12-21,185.35000610351562
2017-12-22,179.5500030517578
2017-12-26,181.10000610351562
2017-12-27,179.89999389648438
2017-12-28,179.6999969482422
2017-12-29,178.10000610351562
2018-01-02,181.89999389648438
2018-01-03,179.75
2018-01-04,177.10000610351562
2018-01-05,175.0
2018-01-08,170.10000610351562
2018-01-09,169.5
2018-01-10,171.9499969482422
2018-01-11,171.64999389648438
2018-01-12,170.6999969482422
2018-01-16,163.35000610351562
2018-01-17,175.25
2018-01-18,182.10000610351562
2018-01-19,175.9499969482422
2018-01-22,194.64999389648438
2018-01-23,200.1999969482422
2018-01-24,207.4499969482422
2018-01-25,203.89999389648438
2018-01-26,200.25
2018-01-29,202.35000610351562
2018-01-30,203.8000030517578
2018-01-31,204.89999389648438
2018-02-01,205.25
2018-02-02,198.89999389648438
2018-02-05,192.3000030517578
2018-02-06,197.89999389648438
2018-02-07,202.89999389648438
2018-02-08,190.8000030517578
2018-02-09,191.8000030517578
2018-02-12,197.5
2018-02-13,199.60000610351562
2018-02-14,207.25
2018-02-15,208.64999389648438
2018-02-16,213.35000610351562
2018-02-20,205.4499969482422
2018-02-21,207.39999389648438
2018-02-22,201.1999969482422
2018-02-23,206.0500030517578
2018-02-26,201.14999389648438
2018-02-27,203.14999389648438
2018-02-28,201.0
2018-03-01,203.14999389648438
2018-03-02,206.10000610351562
2018-03-05,215.5
2018-03-06,219.35000610351562
2018-03-07,225.39999389648438
2018-03-08,225.9499969482422
2018-03-09,231.9499969482422
2018-03-12,233.0500030517578
2018-03-13,223.35000610351562
2018-03-14,220.1999969482422
2018-03-15,214.64999389648438
2018-03-16,199.8000030517578
2018-03-19,194.9499969482422
2018-03-20,189.3000030517578
2018-03-21,184.60000610351562
2018-03-22,181.3000030517578
2018-03-23,189.0
2018-03-26,188.9499969482422
2018-03-27,175.1999969482422
2018-03-28,172.14999389648438
2018-03-29,170.75
2018-04-02,161.5
2018-04-03,160.4499969482422
2018-04-04,173.10000610351562
2018-04-05,170.14999389648438
2018-04-06,162.6999969482422
2018-04-09,173.25
2018-04-10,174.75
2018-04-11,174.35000610351562
2018-04-12,177.6999969482422
2018-04-13,173.0500030517578
2018-04-16,170.1999969482422
2018-04-17,171.0500030517578
2018-04-18,174.75
2018-04-19,170.5
2018-04-20,170.5
2018-04-23,168.25
2018-04-24,163.0
2018-04-25,162.60000610351562
2018-04-26,170.4499969482422
2018-04-27,173.75
2018-04-30,170.14999389648438
2018-05-01,176.4499969482422
2018-05-02,172.5
2018-05-03,169.60000610351562
2018-05-04,174.10000610351562
2018-05-07,174.39999389648438
2018-05-08,172.4499969482422
2018-05-09,175.6999969482422
2018-05-10,178.1999969482422
2018-05-11,186.39999389648438
2018-05-14,180.89999389648438
2018-05-15,174.60000610351562
2018-05-16,178.39999389648438
2018-05-17,189.3000030517578
2018-05-18,183.6999969482422
2018-05-21,181.25
2018-05-22,185.64999389648438
2018-05-23,189.39999389648438
2018-05-24,187.0
2018-05-25,188.14999389648438
2018-05-29,186.1999969482422
2018-05-30,182.8000030517578
2018-05-31,179.0500030517578
2018-06-01,182.39999389648438
2018-06-04,191.3000030517578
2018-06-05,189.64999389648438
2018-06-06,186.85000610351562
2018-06-07,182.64999389648438
2018-06-08,182.14999389648438
2018-06-11,179.89999389648438
2018-06-12,184.75
2018-06-13,188.10000610351562
2018-06-14,197.0
2018-06-15,183.10000610351562
2018-06-18,176.64999389648438
2018-06-19,177.8000030517578
2018-06-20,183.10000610351562
2018-06-21,187.35000610351562
2018-06-22,168.89999389648438
2018-06-25,160.1999969482422
2018-06-26,161.5500030517578
2018-06-27,153.85000610351562
2018-06-28,155.10000610351562
2018-06-29,156.9499969482422
2018-07-02,154.0
2018-07-03,157.4499969482422
2018-07-05,162.1999969482422
2018-07-06,169.9499969482422
2018-07-09,173.0
2018-07-10,177.5
2018-07-11,178.35000610351562
2018-07-12,180.3000030517578
2018-07-13,180.60000610351562
2018-07-16,177.3000030517578
2018-07-17,181.39999389648438
2018-07-18,179.5500030517578
2018-07-19,178.9499969482422
2018-07-20,180.35000610351562
2018-07-23,177.25
2018-07-24,163.64999389648438
2018-07-25,172.5
2018-07-26,169.1999969482422
2018-07-27,162.5
2018-07-30,155.25
2018-07-31,154.89999389648438
2018-08-01,155.5
2018-08-02,156.60000610351562
2018-08-03,150.0
2018-08-06,155.14999389648438
2018-08-07,159.60000610351562
2018-08-08,157.1999969482422
2018-08-09,156.85000610351562
2018-08-10,158.1999969482422
2018-08-13,156.0
2018-08-14,156.39999389648438
2018-08-15,154.3000030517578
2018-08-16,156.1999969482422
2018-08-17,158.0
2018-08-20,158.6999969482422
2018-08-21,158.8000030517578
2018-08-22,161.60000610351562
2018-08-23,160.5500030517578
2018-08-24,158.1999969482422
2018-08-27,164.5
2018-08-28,168.25
2018-08-29,170.89999389648438
2018-08-30,176.0
2018-08-31,168.3000030517578
2018-09-04,164.9499969482422
2018-09-05,161.39999389648438
2018-09-06,152.3000030517578
2018-09-07,151.5500030517578
2018-09-10,148.0
2018-09-11,153.0
2018-09-12,147.5500030517578
2018-09-13,148.4499969482422
2018-09-14,146.10000610351562
2018-09-17,137.1999969482422
2018-09-18,140.0
2018-09-19,141.3000030517578
2018-09-20,141.89999389648438
2018-09-21,140.35000610351562
2018-09-24,139.4499969482422
2018-09-25,141.89999389648438
2018-09-26,139.3000030517578
2018-09-27,144.9499969482422
2018-09-28,146.0
2018-10-01,140.7899932861328
2018-10-02,143.66000366210938
2018-10-03,144.0
2018-10-04,140.67999267578125
2018-10-05,143.30999755859375
2018-10-08,133.36000061035156
2018-10-09,136.27000427246094
2018-10-10,127.7300033569336
2018-10-11,126.63999938964844
2018-10-12,126.08999633789062
2018-10-15,124.77999877929688
2018-10-16,130.50999450683594
2018-10-17,126.7699966430664
2018-10-18,122.13999938964844
2018-10-19,120.69999694824219
2018-10-22,117.3499984741211
2018-10-23,118.23999786376953
2018-10-24,111.56999969482422
2018-10-25,115.91999816894531
2018-10-26,111.72000122070312
2018-10-29,104.6500015258789
2018-10-30,110.87000274658203
2018-10-31,114.69999694824219
2018-11-01,130.14999389648438
2018-11-02,132.69000244140625
2018-11-05,136.10000610351562
2018-11-06,134.91000366210938
2018-11-07,133.6699981689453
2018-11-08,132.4199981689453
2018-11-09,126.33000183105469
2018-11-12,119.5999984741211
2018-11-13,120.27999877929688
2018-11-14,116.48999786376953
2018-11-15,122.77999877929688
2018-11-16,125.33999633789062
2018-11-19,119.4000015258789
2018-11-20,116.36000061035156
2018-11-21,116.86000061035156
2018-11-23,122.13999938964844
2018-11-26,128.24000549316406
2018-11-27,122.6500015258789
2018-11-28,121.73999786376953
2018-11-29,125.13999938964844
2018-11-30,122.88999938964844
2018-12-03,116.5
2018-12-04,113.6500015258789
2018-12-06,108.8499984741211
2018-12-07,102.2300033569336
2018-12-10,102.1500015258789
2018-12-11,104.81999969482422
2018-12-12,107.7300033569336
2018-12-13,101.91000366210938
2018-12-14,103.38999938964844
2018-12-17,104.56999969482422
2018-12-18,103.43000030517578
2018-12-19,101.12999725341797
2018-12-20,95.20999908447266
2018-12-21,92.08999633789062
2018-12-24,91.25
2018-12-26,98.91000366210938
2018-12-27,97.47000122070312
2018-12-28,97.13999938964844
2018-12-31,99.19999694824219
2019-01-02,99.5
2019-01-03,99.87999725341797
2019-01-04,106.52999877929688
2019-01-07,113.63999938964844
2019-01-08,113.66999816894531
2019-01-09,110.23999786376953
2019-01-10,116.88999938964844
2019-01-11,115.27999877929688
2019-01-14,115.7300033569336
2019-01-15,120.68000030517578
2019-01-16,122.0199966430664
2019-01-17,126.5
2019-01-18,129.9600067138672
2019-01-22,125.08999633789062
2019-01-23,119.7300033569336
2019-01-24,122.79000091552734
2019-01-25,129.8000030517578
2019-01-28,126.2699966430664
2019-01-29,123.47000122070312
2019-01-30,130.16000366210938
2019-01-31,133.42999267578125
2019-02-01,134.6300048828125
2019-02-04,136.14999389648438
2019-02-05,134.9600067138672
2019-02-06,135.97000122070312
2019-02-07,132.02999877929688
2019-02-08,130.75
2019-02-11,134.0
2019-02-12,135.25999450683594
2019-02-13,135.6199951171875
2019-02-14,134.2899932861328
2019-02-15,137.02999877929688
2019-02-19,135.61000061035156
2019-02-20,133.44000244140625
2019-02-21,127.23999786376953
2019-02-22,131.32000732421875
2019-02-25,149.91000366210938
2019-02-26,152.6199951171875
2019-02-27,160.74000549316406
2019-02-28,155.22000122070312
2019-03-01,156.66000366210938
2019-03-04,152.8300018310547
2019-03-05,150.82000732421875
2019-03-06,144.5
2019-03-07,139.89999389648438
2019-03-08,138.8300018310547
2019-03-11,147.00999450683594
2019-03-12,146.1999969482422
2019-03-13,152.3300018310547
2019-03-14,151.57000732421875
2019-03-15,158.0399932861328
2019-03-18,156.1699981689453
2019-03-19,156.10000610351562
2019-03-20,153.5800018310547
2019-03-21,156.17999267578125
2019-03-22,146.63999938964844
2019-03-25,146.22000122070312
2019-03-26,152.80999755859375
2019-03-27,147.5500030517578
2019-03-28,153.02000427246094
2019-03-29,157.3300018310547
2019-04-01,158.17999267578125
2019-04-02,160.0
2019-04-03,162.4499969482422
2019-04-04,157.30999755859375
2019-04-05,161.7100067138672
2019-04-08,160.14999389648438
2019-04-09,155.89999389648438
2019-04-10,156.89999389648438
2019-04-11,153.97999572753906
2019-04-12,154.99000549316406
2019-04-15,153.32000732421875
2019-04-16,154.02000427246094
2019-04-17,139.38999938964844
2019-04-18,137.05999755859375
2019-04-22,135.52000427246094
2019-04-23,139.08999633789062
2019-04-24,136.1199951171875
2019-04-25,138.89999389648438
2019-04-26,143.0
2019-04-29,141.0
2019-04-30,141.8300018310547
2019-05-01,139.6199951171875
2019-05-02,141.97999572753906
2019-05-03,143.32000732421875
2019-05-06,147.30999755859375
2019-05-07,137.02000427246094
2019-05-08,132.49000549316406
2019-05-09,133.52000427246094
2019-05-10,133.2100067138672
2019-05-13,124.4800033569336
2019-05-14,126.68000030517578
2019-05-15,124.83000183105469
2019-05-16,130.8000030517578
2019-05-17,128.33999633789062
2019-05-20,121.4800033569336
2019-05-21,125.26000213623047
2019-05-22,125.01000213623047
2019-05-23,121.43000030517578
2019-05-24,122.86000061035156
2019-05-28,123.5999984741211
2019-05-29,122.25
2019-05-30,120.52999877929688
2019-05-31,119.91999816894531
2019-06-03,122.41999816894531
2019-06-04,129.44000244140625
2019-06-05,124.7699966430664
2019-06-06,122.01000213623047
2019-06-07,126.43000030517578
2019-06-10,118.30999755859375
2019-06-11,118.45999908447266
2019-06-12,117.45999908447266
2019-06-13,123.94000244140625
2019-06-14,117.66000366210938
2019-06-17,122.69999694824219
2019-06-18,118.31999969482422
2019-06-19,119.68000030517578
2019-06-20,117.0999984741211
2019-06-21,119.87000274658203
2019-06-24,117.98999786376953
2019-06-25,119.91999816894531
2019-06-26,119.66000366210938
2019-06-27,123.9000015258789
2019-06-28,127.19999694824219
2019-07-01,128.3000030517578
2019-07-02,127.80000305175781
2019-07-03,130.02999877929688
2019-07-05,127.83000183105469
2019-07-08,127.91000366210938
2019-07-09,131.6699981689453
2019-07-10,133.1999969482422
2019-07-11,133.97999572753906
2019-07-12,132.64999389648438
2019-07-15,135.75
2019-07-16,133.66000366210938
2019-07-17,139.4499969482422
2019-07-18,141.25
2019-07-19,138.1199951171875
2019-07-22,139.86000061035156
2019-07-23,140.33999633789062
2019-07-24,143.74000549316406
2019-07-25,140.02999877929688
2019-07-26,139.74000549316406
2019-07-29,136.82000732421875
2019-07-30,133.0399932861328
2019-07-31,131.22999572753906
2019-08-01,128.14999389648438
2019-08-02,120.27999877929688
2019-08-05,117.12000274658203
2019-08-06,121.05000305175781
2019-08-07,120.77999877929688
2019-08-08,124.3499984741211
2019-08-09,125.2300033569336
2019-08-12,118.6500015258789
2019-08-13,118.81999969482422
2019-08-14,115.7300033569336
2019-08-15,116.98999786376953
2019-08-16,120.0199966430664
2019-08-19,122.05000305175781
2019-08-20,121.55000305175781
2019-08-21,118.30999755859375
2019-08-22,109.69000244140625
2019-08-23,106.70999908447266
2019-08-26,104.04000091552734
2019-08-27,97.73999786376953
2019-08-28,100.62999725341797
2019-08-29,103.47000122070312
2019-08-30,103.30999755859375
2019-09-03,100.81999969482422
2019-09-04,100.05000305175781
2019-09-05,102.7300033569336
2019-09-06,99.43000030517578
2019-09-09,99.6500015258789
2019-09-10,101.79000091552734
2019-09-11,101.08000183105469
2019-09-12,103.11000061035156
2019-09-13,104.8499984741211
2019-09-16,106.86000061035156
2019-09-17,106.72000122070312
2019-09-18,107.44000244140625
2019-09-19,106.08000183105469
2019-09-20,106.80999755859375
2019-09-23,105.41999816894531
2019-09-24,105.6500015258789
2019-09-25,105.12000274658203
2019-09-26,95.83000183105469
2019-09-27,92.80999755859375
2019-09-30,91.81999969482422
2019-10-01,87.0199966430664
2019-10-02,86.44999694824219
2019-10-03,85.48999786376953
2019-10-04,88.87999725341797
2019-10-07,88.72000122070312
2019-10-08,88.70999908447266
2019-10-09,90.12999725341797
2019-10-10,89.30999755859375
2019-10-11,88.13999938964844
2019-10-14,88.77999877929688
2019-10-15,89.55000305175781
2019-10-16,91.62000274658203
2019-10-17,91.33000183105469
2019-10-18,89.52999877929688
2019-10-21,91.4800033569336
2019-10-22,87.72000122070312
2019-10-23,86.1500015258789
2019-10-24,80.8499984741211
2019-10-25,82.18000030517578
2019-10-28,85.5999984741211
2019-10-29,83.7300033569336
2019-10-30,83.19000244140625
2019-10-31,81.0
2019-11-01,82.86000061035156
2019-11-04,82.81999969482422
2019-11-05,80.76000213623047
2019-11-06,78.5
2019-11-07,75.94999694824219
2019-11-08,77.97000122070312
2019-11-11,72.95999908447266
2019-11-12,76.25
2019-11-13,76.80000305175781
2019-11-14,73.76000213623047
2019-11-15,74.98999786376953
2019-11-18,75.0
2019-11-19,74.0
2019-11-20,74.0
2019-11-21,73.68000030517578
2019-11-22,72.5
2019-11-25,74.83999633789062
2019-11-26,74.98999786376953
2019-11-27,80.25
2019-11-29,80.94000244140625
2019-12-02,80.23999786376953
2019-12-03,84.87000274658203
2019-12-04,81.11000061035156
2019-12-05,80.6500015258789
2019-12-06,79.41999816894531
2019-12-09,76.5999984741211
2019-12-10,85.69000244140625
2019-12-11,86.97000122070312
2019-12-12,84.05000305175781
2019-12-13,89.75
2019-12-16,91.56999969482422
2019-12-17,95.16000366210938
2019-12-18,93.87000274658203
2019-12-19,92.38999938964844
2019-12-20,89.8499984741211
2019-12-23,89.77999877929688
2019-12-24,95.22000122070312
2019-12-26,90.54000091552734
2019-12-27,88.4000015258789
2019-12-30,87.55000305175781
2019-12-31,87.75
2020-01-02,86.37000274658203
2020-01-03,86.94999694824219
2020-01-06,89.94000244140625
2020-01-07,90.19000244140625
2020-01-08,91.7699966430664
2020-01-09,90.9800033569336
2020-01-10,90.5999984741211
2020-01-13,86.62999725341797
2020-01-14,92.08000183105469
2020-01-15,93.72000122070312
2020-01-16,97.47000122070312
2020-01-17,98.04000091552734
2020-01-21,95.81999969482422
2020-01-22,93.80000305175781
2020-01-23,89.72000122070312
2020-01-24,87.26000213623047
2020-01-27,83.12000274658203
2020-01-28,83.95999908447266
2020-01-29,82.81999969482422
2020-01-30,82.23999786376953
2020-01-31,79.69000244140625
2020-02-03,87.31999969482422
2020-02-04,89.66999816894531
2020-02-05,91.88999938964844
2020-02-06,89.98999786376953
2020-02-07,88.6500015258789
2020-02-10,90.66000366210938
2020-02-11,90.05999755859375
2020-02-12,91.56999969482422
2020-02-13,89.5
2020-02-14,89.30999755859375
2020-02-18,88.22000122070312
2020-02-19,80.44999694824219
2020-02-20,82.43000030517578
2020-02-21,80.19999694824219
2020-02-24,76.25
2020-02-25,72.70999908447266
2020-02-26,72.69999694824219
2020-02-27,66.77999877929688
2020-02-28,72.33000183105469
2020-03-02,73.83999633789062
2020-03-03,71.22000122070312
2020-03-04,73.01000213623047
2020-03-05,72.0
2020-03-06,68.16000366210938
2020-03-09,63.13999938964844
2020-03-10,66.16999816894531
2020-03-11,61.5099983215332
2020-03-12,49.400001525878906
2020-03-13,50.470001220703125
2020-03-16,40.38999938964844
2020-03-17,43.54999923706055
2020-03-18,41.970001220703125
2020-03-19,46.43000030517578
2020-03-20,48.599998474121094
2020-03-23,47.439998626708984
2020-03-24,48.81999969482422
2020-03-25,47.31999969482422
2020-03-26,46.56999969482422
2020-03-27,47.77000045776367
2020-03-30,46.959999084472656
2020-03-31,45.959999084472656
2020-04-01,42.5099983215332
2020-04-02,42.61000061035156
2020-04-03,41.880001068115234
2020-04-06,43.349998474121094
2020-04-07,42.130001068115234
2020-04-08,43.040000915527344
2020-04-09,46.5
2020-04-13,45.90999984741211
2020-04-14,48.66999816894531
2020-04-15,47.369998931884766
2020-04-16,52.560001373291016
2020-04-17,55.709999084472656
2020-04-20,58.529998779296875
2020-04-21,54.79999923706055
2020-04-22,55.58000183105469
2020-04-23,53.90999984741211
2020-04-24,58.58000183105469
2020-04-27,61.52000045776367
2020-04-28,57.349998474121094
2020-04-29,56.5099983215332
2020-04-30,53.880001068115234
2020-05-01,50.77000045776367
2020-05-04,55.70000076293945
2020-05-05,56.220001220703125
2020-05-06,54.849998474121094
2020-05-07,59.349998474121094
2020-05-08,59.279998779296875
2020-05-11,60.22999954223633
2020-05-12,56.86000061035156
2020-05-13,55.81999969482422
2020-05-14,54.060001373291016
2020-05-15,56.65999984741211
2020-05-18,57.13999938964844
2020-05-19,57.900001525878906
2020-05-20,65.16999816894531
2020-05-21,66.19999694824219
2020-05-22,66.77999877929688
2020-05-26,63.90999984741211
2020-05-27,61.66999816894531
2020-05-28,60.810001373291016
2020-05-29,63.630001068115234
2020-06-01,64.37999725341797
2020-06-02,65.12999725341797
2020-06-03,65.0999984741211
2020-06-04,66.9000015258789
2020-06-05,70.9800033569336
2020-06-08,69.13999938964844
2020-06-09,66.7699966430664
2020-06-10,68.31999969482422
2020-06-11,63.119998931884766
2020-06-12,63.93000030517578
2020-06-15,63.540000915527344
2020-06-16,63.099998474121094
2020-06-17,64.45999908447266
2020-06-18,64.08999633789062
2020-06-19,64.29000091552734
2020-06-22,65.4800033569336
2020-06-23,64.9000015258789
2020-06-24,63.619998931884766
2020-06-25,62.349998474121094
2020-06-26,60.900001525878906
2020-06-29,60.09000015258789
2020-06-30,61.040000915527344
2020-07-01,61.02000045776367
2020-07-02,59.5
2020-07-06,58.08000183105469
2020-07-07,64.2699966430664
2020-07-08,66.33999633789062
2020-07-09,66.16000366210938
2020-07-10,63.9900016784668
2020-07-13,60.709999084472656
2020-07-14,62.83000183105469
2020-07-15,65.91000366210938
2020-07-16,66.62999725341797
2020-07-17,66.23999786376953
2020-07-20,67.55000305175781
2020-07-21,65.94000244140625
2020-07-22,65.33000183105469
2020-07-23,65.26000213623047
2020-07-24,64.23999786376953
2020-07-27,65.97000122070312
2020-07-28,65.76000213623047
2020-07-29,62.34000015258789
2020-07-30,61.290000915527344
2020-07-31,60.70000076293945
2020-08-03,62.779998779296875
2020-08-04,62.439998626708984
2020-08-05,62.060001373291016
2020-08-06,63.84000015258789
2020-08-07,63.47999954223633
2020-08-10,65.7699966430664
2020-08-11,62.4900016784668
2020-08-12,61.779998779296875
2020-08-13,60.900001525878906
2020-08-14,59.66999816894531
2020-08-17,62.2599983215332
2020-08-18,61.849998474121094
2020-08-19,60.95000076293945
2020-08-20,59.130001068115234
2020-08-21,58.91999816894531
2020-08-24,59.15999984741211
2020-08-25,59.209999084472656
2020-08-26,56.40999984741211
2020-08-27,56.380001068115234
2020-08-28,56.75
2020-08-31,59.29999923706055
2020-09-01,57.25
2020-09-02,59.400001525878906
2020-09-03,58.84000015258789
2020-09-04,56.29999923706055
2020-09-08,56.380001068115234
2020-09-09,57.34000015258789
2020-09-10,54.84000015258789
2020-09-11,53.18000030517578
2020-09-14,54.08000183105469
2020-09-15,53.209999084472656
2020-09-16,54.650001525878906
2020-09-17,55.91999816894531
2020-09-18,56.65999984741211
2020-09-21,54.5
2020-09-22,55.58000183105469
2020-09-23,55.95000076293945
2020-09-24,55.66999816894531
2020-09-25,57.040000915527344
2020-09-28,55.900001525878906
2020-09-29,55.0
2020-09-30,53.95000076293945
2020-10-01,53.849998474121094
2020-10-02,51.650001525878906
2020-10-05,56.11000061035156
2020-10-06,56.06999969482422
2020-10-07,57.72999954223633
2020-10-08,57.72999954223633
2020-10-09,57.599998474121094
2020-10-12,58.38999938964844
2020-10-13,56.75
2020-10-14,55.790000915527344
2020-10-15,55.279998779296875
2020-10-16,56.099998474121094
2020-10-19,54.54999923706055
2020-10-20,55.0
2020-10-21,54.34000015258789
2020-10-22,55.5099983215332
2020-10-23,55.529998779296875
2020-10-26,53.52000045776367
2020-10-27,53.72999954223633
2020-10-28,52.4900016784668
2020-10-29,52.88999938964844
2020-10-30,51.709999084472656
2020-11-02,53.09000015258789
2020-11-03,54.54999923706055
2020-11-04,58.54999923706055
2020-11-05,48.83000183105469
2020-11-06,45.88999938964844
2020-11-09,46.459999084472656
2020-11-10,46.61000061035156
2020-11-11,45.47999954223633
2020-11-12,45.40999984741211
2020-11-13,46.0099983215332
2020-11-16,46.400001525878906
2020-11-17,46.36000061035156
2020-11-18,44.43000030517578
2020-11-19,44.15999984741211
2020-11-20,43.06999969482422
2020-11-23,42.72999954223633
2020-11-24,42.63999938964844
2020-11-25,43.22999954223633
2020-11-27,44.060001373291016
2020-11-30,44.09000015258789
2020-12-01,45.869998931884766
2020-12-02,46.189998626708984
2020-12-03,46.97999954223633
2020-12-04,46.91999816894531
2020-12-07,45.400001525878906
2020-12-08,44.400001525878906
2020-12-09,42.61000061035156
2020-12-10,42.61000061035156
2020-12-11,42.459999084472656
2020-12-14,44.54999923706055
2020-12-15,44.36000061035156
2020-12-16,44.45000076293945
2020-12-17,44.7599983215332
2020-12-18,44.720001220703125
2020-12-21,46.189998626708984
2020-12-22,45.63999938964844
2020-12-23,46.0099983215332
2020-12-24,45.540000915527344
2020-12-28,45.75
2020-12-29,44.099998474121094
2020-12-30,44.11000061035156
2020-12-31,43.27000045776367
2021-01-04,44.65999984741211
2021-01-05,44.93000030517578
2021-01-06,44.900001525878906
2021-01-07,48.36000061035156
2021-01-08,48.540000915527344
2021-01-11,50.400001525878906
2021-01-12,52.33000183105469
2021-01-13,49.4900016784668
2021-01-14,51.849998474121094
2021-01-15,50.529998779296875
2021-01-19,49.5099983215332
2021-01-20,47.880001068115234
2021-01-21,46.84000015258789
2021-01-22,46.63999938964844
2021-01-25,48.099998474121094
2021-01-26,46.06999969482422
2021-01-27,46.77000045776367
2021-01-28,45.0
