,ALDX
2018-03-02,8.399999618530273
2018-03-05,8.5
2018-03-06,8.600000381469727
2018-03-07,8.550000190734863
2018-03-08,8.649999618530273
2018-03-09,8.800000190734863
2018-03-12,8.899999618530273
2018-03-13,8.850000381469727
2018-03-14,8.850000381469727
2018-03-15,8.75
2018-03-16,8.5
2018-03-19,8.449999809265137
2018-03-20,8.149999618530273
2018-03-21,8.300000190734863
2018-03-22,8.199999809265137
2018-03-23,8.0
2018-03-26,8.350000381469727
2018-03-27,7.849999904632568
2018-03-28,8.149999618530273
2018-03-29,7.5
2018-04-02,7.0
2018-04-03,6.949999809265137
2018-04-04,7.199999809265137
2018-04-05,7.050000190734863
2018-04-06,7.0
2018-04-09,6.949999809265137
2018-04-10,7.050000190734863
2018-04-11,7.050000190734863
2018-04-12,7.050000190734863
2018-04-13,7.099999904632568
2018-04-16,7.0
2018-04-17,7.050000190734863
2018-04-18,7.150000095367432
2018-04-19,7.050000190734863
2018-04-20,7.0
2018-04-23,7.150000095367432
2018-04-24,7.0
2018-04-25,7.199999809265137
2018-04-26,7.349999904632568
2018-04-27,8.0
2018-04-30,7.849999904632568
2018-05-01,7.849999904632568
2018-05-02,8.0
2018-05-03,7.949999809265137
2018-05-04,7.900000095367432
2018-05-07,7.800000190734863
2018-05-08,8.050000190734863
2018-05-09,8.100000381469727
2018-05-10,7.75
2018-05-11,8.300000190734863
2018-05-14,8.649999618530273
2018-05-15,8.449999809265137
2018-05-16,8.899999618530273
2018-05-17,9.175000190734863
2018-05-18,8.800000190734863
2018-05-21,8.475000381469727
2018-05-22,8.649999618530273
2018-05-23,8.699999809265137
2018-05-24,8.725000381469727
2018-05-25,8.649999618530273
2018-05-29,8.25
2018-05-30,8.300000190734863
2018-05-31,8.399999618530273
2018-06-01,8.100000381469727
2018-06-04,8.300000190734863
2018-06-05,8.399999618530273
2018-06-06,8.399999618530273
2018-06-07,8.350000381469727
2018-06-08,8.449999809265137
2018-06-11,8.399999618530273
2018-06-12,8.600000381469727
2018-06-13,8.5
2018-06-14,8.649999618530273
2018-06-15,8.850000381469727
2018-06-18,8.649999618530273
2018-06-19,8.600000381469727
2018-06-20,8.425000190734863
2018-06-21,8.5
2018-06-22,8.550000190734863
2018-06-25,8.199999809265137
2018-06-26,8.475000381469727
2018-06-27,8.050000190734863
2018-06-28,8.149999618530273
2018-06-29,7.949999809265137
2018-07-02,8.050000190734863
2018-07-03,8.050000190734863
2018-07-05,8.199999809265137
2018-07-06,8.199999809265137
2018-07-09,8.25
2018-07-10,8.199999809265137
2018-07-11,8.274999618530273
2018-07-12,8.399999618530273
2018-07-13,8.550000190734863
2018-07-16,7.949999809265137
2018-07-17,8.050000190734863
2018-07-18,8.050000190734863
2018-07-19,8.050000190734863
2018-07-20,7.900000095367432
2018-07-23,7.900000095367432
2018-07-24,7.550000190734863
2018-07-25,7.349999904632568
2018-07-26,7.449999809265137
2018-07-27,7.300000190734863
2018-07-30,6.800000190734863
2018-07-31,6.949999809265137
2018-08-01,7.150000095367432
2018-08-02,7.199999809265137
2018-08-03,6.949999809265137
2018-08-06,6.949999809265137
2018-08-07,7.050000190734863
2018-08-08,7.150000095367432
2018-08-09,7.449999809265137
2018-08-10,7.75
2018-08-13,7.699999809265137
2018-08-14,7.550000190734863
2018-08-15,7.199999809265137
2018-08-16,7.25
2018-08-17,7.150000095367432
2018-08-20,7.099999904632568
2018-08-21,7.449999809265137
2018-08-22,7.800000190734863
2018-08-23,7.650000095367432
2018-08-24,7.599999904632568
2018-08-27,7.550000190734863
2018-08-28,7.650000095367432
2018-08-29,7.75
2018-08-30,8.149999618530273
2018-08-31,8.449999809265137
2018-09-04,8.149999618530273
2018-09-05,7.800000190734863
2018-09-06,7.849999904632568
2018-09-07,7.900000095367432
2018-09-10,8.199999809265137
2018-09-11,8.25
2018-09-12,8.0
2018-09-13,7.800000190734863
2018-09-14,7.849999904632568
2018-09-17,7.650000095367432
2018-09-18,7.849999904632568
2018-09-19,8.050000190734863
2018-09-20,8.5
2018-09-21,9.100000381469727
2018-09-24,9.649999618530273
2018-09-25,9.899999618530273
2018-09-26,13.350000381469727
2018-09-27,14.350000381469727
2018-09-28,13.800000190734863
2018-10-01,13.050000190734863
2018-10-02,13.289999961853027
2018-10-03,13.039999961853027
2018-10-04,12.550000190734863
2018-10-05,12.75
2018-10-08,12.800000190734863
2018-10-09,12.75
2018-10-10,12.149999618530273
2018-10-11,11.850000381469727
2018-10-12,12.489999771118164
2018-10-15,12.399999618530273
2018-10-16,12.930000305175781
2018-10-17,12.930000305175781
2018-10-18,12.420000076293945
2018-10-19,11.920000076293945
2018-10-22,11.829999923706055
2018-10-23,11.90999984741211
2018-10-24,10.970000267028809
2018-10-25,10.970000267028809
2018-10-26,10.6899995803833
2018-10-29,10.430000305175781
2018-10-30,10.649999618530273
2018-10-31,10.770000457763672
2018-11-01,10.899999618530273
2018-11-02,11.0
2018-11-05,10.729999542236328
2018-11-06,10.420000076293945
2018-11-07,11.050000190734863
2018-11-08,11.0
2018-11-09,10.5600004196167
2018-11-12,10.25
2018-11-13,10.09000015258789
2018-11-14,8.930000305175781
2018-11-15,8.770000457763672
2018-11-16,8.8100004196167
2018-11-19,8.970000267028809
2018-11-20,8.449999809265137
2018-11-21,8.5
2018-11-23,8.720000267028809
2018-11-26,9.149999618530273
2018-11-27,8.739999771118164
2018-11-28,9.0
2018-11-29,8.729999542236328
2018-11-30,8.970000267028809
2018-12-03,9.260000228881836
2018-12-04,10.039999961853027
2018-12-06,9.850000381469727
2018-12-07,9.229999542236328
2018-12-10,9.329999923706055
2018-12-11,9.489999771118164
2018-12-12,9.739999771118164
2018-12-13,9.489999771118164
2018-12-14,9.460000038146973
2018-12-17,8.819999694824219
2018-12-18,8.569999694824219
2018-12-19,8.239999771118164
2018-12-20,7.829999923706055
2018-12-21,7.260000228881836
2018-12-24,7.480000019073486
2018-12-26,8.020000457763672
2018-12-27,7.869999885559082
2018-12-28,8.0
2018-12-31,8.300000190734863
2019-01-02,8.510000228881836
2019-01-03,8.869999885559082
2019-01-04,9.779999732971191
2019-01-07,9.770000457763672
2019-01-08,9.850000381469727
2019-01-09,9.710000038146973
2019-01-10,9.510000228881836
2019-01-11,9.260000228881836
2019-01-14,8.890000343322754
2019-01-15,9.300000190734863
2019-01-16,8.970000267028809
2019-01-17,8.739999771118164
2019-01-18,8.899999618530273
2019-01-22,8.479999542236328
2019-01-23,8.510000228881836
2019-01-24,8.529999732971191
2019-01-25,8.65999984741211
2019-01-28,8.350000381469727
2019-01-29,8.460000038146973
2019-01-30,8.829999923706055
2019-01-31,8.8100004196167
2019-02-01,9.0
2019-02-04,8.930000305175781
2019-02-05,8.739999771118164
2019-02-06,8.649999618530273
2019-02-07,8.289999961853027
2019-02-08,7.920000076293945
2019-02-11,8.039999961853027
2019-02-12,8.350000381469727
2019-02-13,8.270000457763672
2019-02-14,7.96999979019165
2019-02-15,7.760000228881836
2019-02-19,7.619999885559082
2019-02-20,7.75
2019-02-21,7.960000038146973
2019-02-22,7.809999942779541
2019-02-25,7.639999866485596
2019-02-26,7.570000171661377
2019-02-27,8.039999961853027
2019-02-28,8.079999923706055
2019-03-01,8.279999732971191
2019-03-04,8.0
2019-03-05,8.050000190734863
2019-03-06,7.53000020980835
2019-03-07,7.820000171661377
2019-03-08,7.53000020980835
2019-03-11,8.0
2019-03-12,8.90999984741211
2019-03-13,9.399999618530273
2019-03-14,8.720000267028809
2019-03-15,8.359999656677246
2019-03-18,8.260000228881836
2019-03-19,8.329999923706055
2019-03-20,8.170000076293945
2019-03-21,7.909999847412109
2019-03-22,7.449999809265137
2019-03-25,7.139999866485596
2019-03-26,9.710000038146973
2019-03-27,9.369999885559082
2019-03-28,9.279999732971191
2019-03-29,9.029999732971191
2019-04-01,8.680000305175781
2019-04-02,8.600000381469727
2019-04-03,8.739999771118164
2019-04-04,8.760000228881836
2019-04-05,9.0
2019-04-08,8.630000114440918
2019-04-09,8.319999694824219
2019-04-10,8.5600004196167
2019-04-11,8.319999694824219
2019-04-12,8.180000305175781
2019-04-15,8.050000190734863
2019-04-16,7.860000133514404
2019-04-17,7.690000057220459
2019-04-18,7.760000228881836
2019-04-22,7.710000038146973
2019-04-23,8.199999809265137
2019-04-24,8.100000381469727
2019-04-25,8.140000343322754
2019-04-26,8.300000190734863
2019-04-29,8.305000305175781
2019-04-30,8.270000457763672
2019-05-01,8.029999732971191
2019-05-02,8.005000114440918
2019-05-03,8.100000381469727
2019-05-06,8.279999732971191
2019-05-07,8.109999656677246
2019-05-08,7.980000019073486
2019-05-09,8.029999732971191
2019-05-10,7.75
2019-05-13,7.429999828338623
2019-05-14,7.420000076293945
2019-05-15,7.420000076293945
2019-05-16,7.360000133514404
2019-05-17,7.300000190734863
2019-05-20,7.119999885559082
2019-05-21,7.309999942779541
2019-05-22,7.28000020980835
2019-05-23,7.130000114440918
2019-05-24,7.329999923706055
2019-05-28,7.159999847412109
2019-05-29,7.079999923706055
2019-05-30,6.989999771118164
2019-05-31,6.96999979019165
2019-06-03,6.71999979019165
2019-06-04,7.059999942779541
2019-06-05,6.860000133514404
2019-06-06,6.710000038146973
2019-06-07,6.829999923706055
2019-06-10,6.880000114440918
2019-06-11,6.670000076293945
2019-06-12,6.630000114440918
2019-06-13,6.75
2019-06-14,6.539999961853027
2019-06-17,6.659999847412109
2019-06-18,6.840000152587891
2019-06-19,7.070000171661377
2019-06-20,7.0
2019-06-21,7.420000076293945
2019-06-24,7.085000038146973
2019-06-25,6.210000038146973
2019-06-26,6.230000019073486
2019-06-27,6.159999847412109
2019-06-28,6.0
2019-07-01,6.119999885559082
2019-07-02,6.03000020980835
2019-07-03,6.010000228881836
2019-07-05,5.960000038146973
2019-07-08,5.940000057220459
2019-07-09,6.019999980926514
2019-07-10,5.989999771118164
2019-07-11,5.730000019073486
2019-07-12,5.599999904632568
2019-07-15,5.679999828338623
2019-07-16,5.710000038146973
2019-07-17,5.480000019073486
2019-07-18,5.409999847412109
2019-07-19,5.269999980926514
2019-07-22,5.28000020980835
2019-07-23,5.5
2019-07-24,5.429999828338623
2019-07-25,5.28000020980835
2019-07-26,5.349999904632568
2019-07-29,5.28000020980835
2019-07-30,5.489999771118164
2019-07-31,5.480000019073486
2019-08-01,5.489999771118164
2019-08-02,5.440000057220459
2019-08-05,5.159999847412109
2019-08-06,5.300000190734863
2019-08-07,5.440000057220459
2019-08-08,5.400000095367432
2019-08-09,5.210000038146973
2019-08-12,5.210000038146973
2019-08-13,5.400000095367432
2019-08-14,5.300000190734863
2019-08-15,4.900000095367432
2019-08-16,4.860000133514404
2019-08-19,5.0
2019-08-20,5.099999904632568
2019-08-21,5.110000133514404
2019-08-22,4.980000019073486
2019-08-23,4.710000038146973
2019-08-26,4.670000076293945
2019-08-27,4.409999847412109
2019-08-28,4.409999847412109
2019-08-29,4.510000228881836
2019-08-30,4.409999847412109
2019-09-03,4.489999771118164
2019-09-04,4.619999885559082
2019-09-05,5.050000190734863
2019-09-06,4.929999828338623
2019-09-09,4.900000095367432
2019-09-10,5.579999923706055
2019-09-11,5.75
2019-09-12,5.849999904632568
2019-09-13,5.760000228881836
2019-09-16,5.849999904632568
2019-09-17,5.889999866485596
2019-09-18,5.75
2019-09-19,5.760000228881836
2019-09-20,5.920000076293945
2019-09-23,5.929999828338623
2019-09-24,5.71999979019165
2019-09-25,5.684999942779541
2019-09-26,5.630000114440918
2019-09-27,5.739999771118164
2019-09-30,5.269999980926514
2019-10-01,5.039999961853027
2019-10-02,5.449999809265137
2019-10-03,5.409999847412109
2019-10-04,5.639999866485596
2019-10-07,5.610000133514404
2019-10-08,5.289999961853027
2019-10-09,5.179999828338623
2019-10-10,5.25
2019-10-11,5.170000076293945
2019-10-14,5.150000095367432
2019-10-15,5.659999847412109
2019-10-16,5.739999771118164
2019-10-17,5.940000057220459
2019-10-18,5.659999847412109
2019-10-21,5.840000152587891
2019-10-22,5.960000038146973
2019-10-23,5.929999828338623
2019-10-24,5.71999979019165
2019-10-25,5.840000152587891
2019-10-28,5.880000114440918
2019-10-29,5.760000228881836
2019-10-30,5.650000095367432
2019-10-31,5.590000152587891
2019-11-01,5.869999885559082
2019-11-04,5.880000114440918
2019-11-05,6.079999923706055
2019-11-06,6.03000020980835
2019-11-07,5.760000228881836
2019-11-08,5.929999828338623
2019-11-11,6.014999866485596
2019-11-12,6.090000152587891
2019-11-13,6.079999923706055
2019-11-14,6.019999980926514
2019-11-15,6.03000020980835
2019-11-18,5.860000133514404
2019-11-19,6.03000020980835
2019-11-20,6.019999980926514
2019-11-21,5.849999904632568
2019-11-22,6.159999847412109
2019-11-25,6.690000057220459
2019-11-26,7.110000133514404
2019-11-27,7.400000095367432
2019-11-29,7.980000019073486
2019-12-02,7.489999771118164
2019-12-03,5.059999942779541
2019-12-04,4.769999980926514
2019-12-05,4.824999809265137
2019-12-06,4.730000019073486
2019-12-09,4.820000171661377
2019-12-10,5.099999904632568
2019-12-11,5.360000133514404
2019-12-12,5.320000171661377
2019-12-13,5.135000228881836
2019-12-16,5.070000171661377
2019-12-17,5.389999866485596
2019-12-18,5.710000038146973
2019-12-19,5.789999961853027
2019-12-20,5.659999847412109
2019-12-23,5.599999904632568
2019-12-24,5.679999828338623
2019-12-26,6.619999885559082
2019-12-27,6.5
2019-12-30,5.949999809265137
2019-12-31,5.809999942779541
2020-01-02,5.960000038146973
2020-01-03,5.880000114440918
2020-01-06,5.889999866485596
2020-01-07,6.190000057220459
2020-01-08,6.300000190734863
2020-01-09,6.230000019073486
2020-01-10,6.230000019073486
2020-01-13,6.150000095367432
2020-01-14,6.190000057220459
2020-01-15,6.25
2020-01-16,6.400000095367432
2020-01-17,6.260000228881836
2020-01-21,6.25
2020-01-22,6.25
2020-01-23,6.03000020980835
2020-01-24,5.929999828338623
2020-01-27,5.849999904632568
2020-01-28,5.789999961853027
2020-01-29,5.570000171661377
2020-01-30,5.420000076293945
2020-01-31,5.340000152587891
2020-02-03,5.360000133514404
2020-02-04,5.519999980926514
2020-02-05,5.610000133514404
2020-02-06,5.53000020980835
2020-02-07,5.329999923706055
2020-02-10,5.324999809265137
2020-02-11,5.320000171661377
2020-02-12,5.320000171661377
2020-02-13,5.170000076293945
2020-02-14,5.119999885559082
2020-02-18,5.170000076293945
2020-02-19,5.179999828338623
2020-02-20,5.059999942779541
2020-02-21,5.050000190734863
2020-02-24,4.840000152587891
2020-02-25,4.5
2020-02-26,4.130000114440918
2020-02-27,3.8499999046325684
2020-02-28,3.799999952316284
2020-03-02,3.7799999713897705
2020-03-03,3.630000114440918
2020-03-04,3.7699999809265137
2020-03-05,3.569999933242798
2020-03-06,3.5199999809265137
2020-03-09,2.9800000190734863
2020-03-10,3.0299999713897705
2020-03-11,2.7899999618530273
2020-03-12,2.4200000762939453
2020-03-13,2.509999990463257
2020-03-16,1.6200000047683716
2020-03-17,2.0199999809265137
2020-03-18,1.7100000381469727
2020-03-19,2.109999895095825
2020-03-20,1.899999976158142
2020-03-23,1.8799999952316284
2020-03-24,2.309999942779541
2020-03-25,1.9800000190734863
2020-03-26,2.3299999237060547
2020-03-27,2.5399999618530273
2020-03-30,2.440000057220459
2020-03-31,2.4700000286102295
2020-04-01,2.119999885559082
2020-04-02,2.0399999618530273
2020-04-03,1.9700000286102295
2020-04-06,2.319999933242798
2020-04-07,2.119999885559082
2020-04-08,2.240000009536743
2020-04-09,2.359999895095825
2020-04-13,2.4800000190734863
2020-04-14,3.1700000762939453
2020-04-15,3.049999952316284
2020-04-16,3.130000114440918
2020-04-17,2.9100000858306885
2020-04-20,2.759999990463257
2020-04-21,2.5399999618530273
2020-04-22,2.6600000858306885
2020-04-23,2.6700000762939453
2020-04-24,2.5799999237060547
2020-04-27,2.680000066757202
2020-04-28,3.0299999713897705
2020-04-29,3.309999942779541
2020-04-30,3.1500000953674316
2020-05-01,2.7899999618530273
2020-05-04,2.9000000953674316
2020-05-05,2.9600000381469727
2020-05-06,2.930000066757202
2020-05-07,2.8299999237060547
2020-05-08,2.8499999046325684
2020-05-11,2.9600000381469727
2020-05-12,3.3499999046325684
2020-05-13,3.549999952316284
2020-05-14,3.75
2020-05-15,4.5
2020-05-18,4.199999809265137
2020-05-19,3.8399999141693115
2020-05-20,4.369999885559082
2020-05-21,4.239999771118164
2020-05-22,4.269999980926514
2020-05-26,4.110000133514404
2020-05-27,4.190000057220459
2020-05-28,4.71999979019165
2020-05-29,4.920000076293945
2020-06-01,5.050000190734863
2020-06-02,4.980000019073486
2020-06-03,4.639999866485596
2020-06-04,4.635000228881836
2020-06-05,4.829999923706055
2020-06-08,4.920000076293945
2020-06-09,5.019999980926514
2020-06-10,4.840000152587891
2020-06-11,4.320000171661377
2020-06-12,4.519999980926514
2020-06-15,4.739999771118164
2020-06-16,4.809999942779541
2020-06-17,4.699999809265137
2020-06-18,4.599999904632568
2020-06-19,4.519999980926514
2020-06-22,4.210000038146973
2020-06-23,4.329999923706055
2020-06-24,4.139999866485596
2020-06-25,4.190000057220459
2020-06-26,4.300000190734863
2020-06-29,4.170000076293945
2020-06-30,4.170000076293945
2020-07-01,4.170000076293945
2020-07-02,4.170000076293945
2020-07-06,4.0
2020-07-07,4.329999923706055
2020-07-08,4.360000133514404
2020-07-09,5.199999809265137
2020-07-10,4.820000171661377
2020-07-13,4.699999809265137
2020-07-14,5.699999809265137
2020-07-15,5.829999923706055
2020-07-16,6.420000076293945
2020-07-17,6.679999828338623
2020-07-20,6.53000020980835
2020-07-21,6.099999904632568
2020-07-22,6.489999771118164
2020-07-23,6.329999923706055
2020-07-24,6.980000019073486
2020-07-27,6.769999980926514
2020-07-28,6.5
2020-07-29,6.329999923706055
2020-07-30,6.869999885559082
2020-07-31,6.429999828338623
2020-08-03,6.550000190734863
2020-08-04,6.769999980926514
2020-08-05,7.460000038146973
2020-08-06,6.760000228881836
2020-08-07,7.130000114440918
2020-08-10,6.889999866485596
2020-08-11,6.610000133514404
2020-08-12,6.71999979019165
2020-08-13,6.739999771118164
2020-08-14,6.619999885559082
2020-08-17,6.900000095367432
2020-08-18,6.989999771118164
2020-08-19,7.0
2020-08-20,7.190000057220459
2020-08-21,7.340000152587891
2020-08-24,6.900000095367432
2020-08-25,6.960000038146973
2020-08-26,6.860000133514404
2020-08-27,6.800000190734863
2020-08-28,6.730000019073486
2020-08-31,6.53000020980835
2020-09-01,6.46999979019165
2020-09-02,6.260000228881836
2020-09-03,6.119999885559082
2020-09-04,5.849999904632568
2020-09-08,5.889999866485596
2020-09-09,6.449999809265137
2020-09-10,6.78000020980835
2020-09-11,6.949999809265137
2020-09-14,7.210000038146973
2020-09-15,7.0
2020-09-16,7.110000133514404
2020-09-17,7.110000133514404
2020-09-18,7.429999828338623
2020-09-21,6.980000019073486
2020-09-22,7.139999866485596
2020-09-23,6.78000020980835
2020-09-24,6.769999980926514
2020-09-25,6.829999923706055
2020-09-28,7.170000076293945
2020-09-29,7.53000020980835
2020-09-30,7.409999847412109
2020-10-01,7.119999885559082
2020-10-02,6.96999979019165
2020-10-05,7.159999847412109
2020-10-06,7.150000095367432
2020-10-07,7.230000019073486
2020-10-08,7.019999980926514
2020-10-09,7.050000190734863
2020-10-12,7.019999980926514
2020-10-13,7.159999847412109
2020-10-14,6.860000133514404
2020-10-15,6.860000133514404
2020-10-16,8.100000381469727
2020-10-19,7.949999809265137
2020-10-20,7.579999923706055
2020-10-21,7.099999904632568
2020-10-22,7.590000152587891
2020-10-23,7.639999866485596
2020-10-26,7.269999980926514
2020-10-27,6.980000019073486
2020-10-28,6.420000076293945
2020-10-29,6.309999942779541
2020-10-30,6.679999828338623
2020-11-02,6.53000020980835
2020-11-03,6.650000095367432
2020-11-04,6.789999961853027
2020-11-05,6.949999809265137
2020-11-06,6.679999828338623
2020-11-09,6.659999847412109
2020-11-10,6.679999828338623
2020-11-11,6.690000057220459
2020-11-12,6.840000152587891
2020-11-13,6.71999979019165
2020-11-16,6.610000133514404
2020-11-17,6.699999809265137
2020-11-18,6.610000133514404
2020-11-19,6.760000228881836
2020-11-20,6.760000228881836
2020-11-23,6.690000057220459
2020-11-24,6.699999809265137
2020-11-25,6.739999771118164
2020-11-27,6.940000057220459
2020-11-30,7.03000020980835
2020-12-01,6.710000038146973
2020-12-02,6.690000057220459
2020-12-03,7.159999847412109
2020-12-04,7.179999828338623
2020-12-07,7.099999904632568
2020-12-08,7.260000228881836
2020-12-09,7.110000133514404
2020-12-10,7.260000228881836
2020-12-11,6.96999979019165
2020-12-14,6.820000171661377
2020-12-15,6.889999866485596
2020-12-16,7.289999961853027
2020-12-17,7.53000020980835
2020-12-18,7.53000020980835
2020-12-21,8.130000114440918
2020-12-22,7.510000228881836
2020-12-23,7.429999828338623
2020-12-24,7.269999980926514
2020-12-28,7.0
2020-12-29,6.869999885559082
2020-12-30,6.849999904632568
2020-12-31,6.860000133514404
2021-01-04,6.53000020980835
2021-01-05,6.860000133514404
2021-01-06,6.699999809265137
2021-01-07,8.470000267028809
2021-01-08,10.3100004196167
2021-01-11,10.239999771118164
2021-01-12,10.800000190734863
2021-01-13,10.170000076293945
2021-01-14,12.1850004196167
2021-01-15,13.369999885559082
2021-01-19,13.220000267028809
2021-01-20,12.289999961853027
2021-01-21,11.789999961853027
2021-01-22,12.289999961853027
2021-01-25,12.09000015258789
2021-01-26,11.710000038146973
2021-01-27,11.100000381469727
2021-01-28,11.170000076293945
2021-01-29,11.199999809265137
2021-02-01,11.050000190734863
2021-02-02,11.350000381469727
2021-02-03,11.630000114440918
2021-02-04,12.3100004196167
2021-02-05,12.59000015258789
2021-02-08,12.239999771118164
2021-02-09,12.0
2021-02-10,11.65999984741211
2021-02-11,11.829999923706055
2021-02-12,12.699999809265137
2021-02-16,14.420000076293945
2021-02-17,13.199999809265137
2021-02-18,12.350000381469727
2021-02-19,12.75
2021-02-22,12.1899995803833
2021-02-23,11.380000114440918
2021-02-24,12.220000267028809
2021-02-25,11.699999809265137
2021-02-26,12.260000228881836
2021-03-01,12.199999809265137
2021-03-02,12.430000305175781
2021-03-03,11.90999984741211
2021-03-04,11.170000076293945
2021-03-05,11.180000305175781
2021-03-08,10.65999984741211
2021-03-09,11.619999885559082
2021-03-10,12.079999923706055
2021-03-11,12.069999694824219
2021-03-12,12.520000457763672
2021-03-15,11.979999542236328
2021-03-16,11.710000038146973
2021-03-17,12.329999923706055
2021-03-18,11.609999656677246
2021-03-19,11.979999542236328
2021-03-22,12.239999771118164
2021-03-23,11.489999771118164
2021-03-24,10.649999618530273
2021-03-25,11.34000015258789
2021-03-26,11.15999984741211
2021-03-29,10.510000228881836
2021-03-30,11.380000114440918
2021-03-31,11.880000114440918
2021-04-01,12.289999961853027
2021-04-05,12.739999771118164
2021-04-06,12.5
2021-04-07,12.350000381469727
2021-04-08,12.529999732971191
2021-04-09,12.039999961853027
2021-04-12,11.710000038146973
2021-04-13,11.359999656677246
2021-04-14,11.75
2021-04-15,11.569999694824219
2021-04-16,11.279999732971191
2021-04-19,10.899999618530273
2021-04-20,11.020000457763672
2021-04-21,11.84000015258789
2021-04-22,10.4399995803833
2021-04-23,10.600000381469727
2021-04-26,11.109999656677246
2021-04-27,14.850000381469727
2021-04-28,13.930000305175781
2021-04-29,12.505000114440918
2021-04-30,12.569999694824219
2021-05-03,12.489999771118164
2021-05-04,11.989999771118164
2021-05-05,11.970000267028809
2021-05-06,12.050000190734863
2021-05-07,12.479999542236328
2021-05-10,12.039999961853027
2021-05-11,12.550000190734863
2021-05-12,12.479999542236328
2021-05-13,12.109999656677246
2021-05-14,12.140000343322754
