,FEMS
2015-11-24,28.889999389648438
2015-11-25,28.270000457763672
2015-11-27,27.510000228881836
2015-11-30,27.889999389648438
2015-12-01,28.06999969482422
2015-12-02,28.040000915527344
2015-12-03,27.729999542236328
2015-12-04,28.270000457763672
2015-12-07,28.049999237060547
2015-12-08,27.520000457763672
2015-12-09,27.75
2015-12-10,27.200000762939453
2015-12-11,26.1299991607666
2015-12-14,26.309999465942383
2015-12-15,27.520000457763672
2015-12-16,27.3700008392334
2015-12-17,27.8799991607666
2015-12-18,27.829999923706055
2015-12-21,27.59000015258789
2015-12-22,27.5
2015-12-23,27.360000610351562
2015-12-24,27.520000457763672
2015-12-28,27.43000030517578
2015-12-29,27.299999237060547
2015-12-30,27.290000915527344
2015-12-31,27.059999465942383
2016-01-04,26.309999465942383
2016-01-05,26.510000228881836
2016-01-06,25.93000030517578
2016-01-07,25.34000015258789
2016-01-08,25.18000030517578
2016-01-11,24.93000030517578
2016-01-12,25.1299991607666
2016-01-13,24.829999923706055
2016-01-14,25.15999984741211
2016-01-15,23.90999984741211
2016-01-19,24.1299991607666
2016-01-20,24.600000381469727
2016-01-21,24.639999389648438
2016-01-22,24.860000610351562
2016-01-25,24.829999923706055
2016-01-26,24.850000381469727
2016-01-27,24.579999923706055
2016-01-28,25.40999984741211
2016-01-29,25.68000030517578
2016-02-01,26.18000030517578
2016-02-02,25.729999542236328
2016-02-03,25.860000610351562
2016-02-04,25.950000762939453
2016-02-05,26.280000686645508
2016-02-08,25.309999465942383
2016-02-09,25.110000610351562
2016-02-10,25.530000686645508
2016-02-11,25.290000915527344
2016-02-12,25.309999465942383
2016-02-16,25.760000228881836
2016-02-17,26.6299991607666
2016-02-18,26.3799991607666
2016-02-19,26.520000457763672
2016-02-22,27.010000228881836
2016-02-23,26.520000457763672
2016-02-24,26.3700008392334
2016-02-25,26.329999923706055
2016-02-26,26.209999084472656
2016-02-29,26.469999313354492
2016-03-01,27.200000762939453
2016-03-02,27.65999984741211
2016-03-03,27.8799991607666
2016-03-04,28.139999389648438
2016-03-07,28.450000762939453
2016-03-08,28.25
2016-03-09,28.520000457763672
2016-03-10,28.18000030517578
2016-03-11,29.079999923706055
2016-03-14,28.450000762939453
2016-03-15,27.979999542236328
2016-03-16,28.399999618530273
2016-03-17,29.389999389648438
2016-03-18,29.579999923706055
2016-03-21,29.260000228881836
2016-03-22,29.209999084472656
2016-03-23,28.469999313354492
2016-03-24,28.440000534057617
2016-03-28,28.639999389648438
2016-03-29,29.09000015258789
2016-03-30,29.6200008392334
2016-03-31,29.139999389648438
2016-04-01,29.530000686645508
2016-04-04,29.100000381469727
2016-04-05,28.43000030517578
2016-04-06,28.899999618530273
2016-04-07,28.309999465942383
2016-04-08,28.90999984741211
2016-04-11,29.440000534057617
2016-04-12,29.690000534057617
2016-04-13,30.40999984741211
2016-04-14,30.020000457763672
2016-04-15,29.93000030517578
2016-04-18,29.989999771118164
2016-04-19,30.270000457763672
2016-04-20,30.0
2016-04-21,29.459999084472656
2016-04-22,29.440000534057617
2016-04-25,29.280000686645508
2016-04-26,29.510000228881836
2016-04-27,29.700000762939453
2016-04-28,29.520000457763672
2016-04-29,29.420000076293945
2016-05-02,29.459999084472656
2016-05-03,28.75
2016-05-04,28.25
2016-05-05,28.420000076293945
2016-05-06,28.40999984741211
2016-05-09,28.0
2016-05-10,28.3799991607666
2016-05-11,28.3799991607666
2016-05-12,28.25
2016-05-13,27.56999969482422
2016-05-16,28.010000228881836
2016-05-17,27.8799991607666
2016-05-18,27.549999237060547
2016-05-19,27.280000686645508
2016-05-20,27.719999313354492
2016-05-23,27.790000915527344
2016-05-24,28.040000915527344
2016-05-25,28.110000610351562
2016-05-26,28.219999313354492
2016-05-27,28.299999237060547
2016-05-31,28.479999542236328
2016-06-01,28.469999313354492
2016-06-02,28.600000381469727
2016-06-03,29.079999923706055
2016-06-06,29.3799991607666
2016-06-07,29.610000610351562
2016-06-08,29.739999771118164
2016-06-09,29.459999084472656
2016-06-10,28.719999313354492
2016-06-13,28.440000534057617
2016-06-14,28.440000534057617
2016-06-15,28.809999465942383
2016-06-16,28.899999618530273
2016-06-17,28.959999084472656
2016-06-20,29.31999969482422
2016-06-21,29.540000915527344
2016-06-22,29.329999923706055
2016-06-23,29.700000762939453
2016-06-24,28.31999969482422
2016-06-27,28.1299991607666
2016-06-28,28.969999313354492
2016-06-29,29.65999984741211
2016-06-30,29.700000762939453
2016-07-01,30.1200008392334
2016-07-05,29.700000762939453
2016-07-06,29.6299991607666
2016-07-07,29.3799991607666
2016-07-08,30.200000762939453
2016-07-11,30.450000762939453
2016-07-12,30.81999969482422
2016-07-13,30.850000381469727
2016-07-14,31.329999923706055
2016-07-15,31.209999084472656
2016-07-18,31.329999923706055
2016-07-19,31.190000534057617
2016-07-20,31.219999313354492
2016-07-21,31.260000228881836
2016-07-22,31.559999465942383
2016-07-25,31.540000915527344
2016-07-26,31.600000381469727
2016-07-27,31.610000610351562
2016-07-28,31.75
2016-07-29,32.22999954223633
2016-08-01,32.099998474121094
2016-08-02,31.850000381469727
2016-08-03,32.290000915527344
2016-08-04,32.400001525878906
2016-08-05,32.779998779296875
2016-08-08,32.66999816894531
2016-08-09,32.93000030517578
2016-08-10,32.939998626708984
2016-08-11,32.9900016784668
2016-08-12,32.84000015258789
2016-08-15,33.279998779296875
2016-08-16,32.86000061035156
2016-08-17,32.77000045776367
2016-08-18,33.290000915527344
2016-08-19,32.900001525878906
2016-08-22,32.52000045776367
2016-08-23,32.279998779296875
2016-08-24,32.36000061035156
2016-08-25,32.45000076293945
2016-08-26,32.25
2016-08-29,32.560001373291016
2016-08-30,32.599998474121094
2016-08-31,32.40999984741211
2016-09-01,32.380001068115234
2016-09-02,32.619998931884766
2016-09-06,33.470001220703125
2016-09-07,33.59000015258789
2016-09-08,33.54999923706055
2016-09-09,32.65999984741211
2016-09-12,32.66999816894531
2016-09-13,31.90999984741211
2016-09-14,32.150001525878906
2016-09-15,32.72999954223633
2016-09-16,32.43000030517578
2016-09-19,32.939998626708984
2016-09-20,33.0
2016-09-21,33.40999984741211
2016-09-22,33.439998626708984
2016-09-23,33.15999984741211
2016-09-26,32.709999084472656
2016-09-27,32.95000076293945
2016-09-28,33.119998931884766
2016-09-29,32.619998931884766
2016-09-30,32.790000915527344
2016-10-03,33.04999923706055
2016-10-04,32.56999969482422
2016-10-05,32.959999084472656
2016-10-06,33.02000045776367
2016-10-07,32.93000030517578
2016-10-10,33.13999938964844
2016-10-11,32.34000015258789
2016-10-12,32.36000061035156
2016-10-13,32.22999954223633
2016-10-14,32.310001373291016
2016-10-17,32.279998779296875
2016-10-18,32.72999954223633
2016-10-19,33.02000045776367
2016-10-20,32.90999984741211
2016-10-21,32.93000030517578
2016-10-24,33.119998931884766
2016-10-25,33.0
2016-10-26,32.779998779296875
2016-10-27,32.619998931884766
2016-10-28,32.33000183105469
2016-10-31,32.5
2016-11-01,32.2599983215332
2016-11-02,31.920000076293945
2016-11-03,31.510000228881836
2016-11-04,31.190000534057617
2016-11-07,32.15999984741211
2016-11-08,32.33000183105469
2016-11-09,31.219999313354492
2016-11-10,30.229999542236328
2016-11-11,30.040000915527344
2016-11-14,29.389999389648438
2016-11-15,30.0
2016-11-16,29.540000915527344
2016-11-17,29.479999542236328
2016-11-18,29.6200008392334
2016-11-21,29.790000915527344
2016-11-22,30.040000915527344
2016-11-23,29.8700008392334
2016-11-25,29.950000762939453
2016-11-28,30.200000762939453
2016-11-29,30.1299991607666
2016-11-30,30.229999542236328
2016-12-01,29.56999969482422
2016-12-02,29.700000762939453
2016-12-05,29.979999542236328
2016-12-06,30.229999542236328
2016-12-07,30.950000762939453
2016-12-08,30.8700008392334
2016-12-09,30.600000381469727
2016-12-12,30.219999313354492
2016-12-13,30.43000030517578
2016-12-14,29.790000915527344
2016-12-15,30.09000015258789
2016-12-16,29.950000762939453
2016-12-19,29.799999237060547
2016-12-20,29.84000015258789
2016-12-21,29.719999313354492
2016-12-22,29.520000457763672
2016-12-23,29.75
2016-12-27,29.790000915527344
2016-12-28,29.8799991607666
2016-12-29,30.329999923706055
2016-12-30,30.139999389648438
2017-01-03,30.450000762939453
2017-01-04,30.760000228881836
2017-01-05,31.0
2017-01-06,30.739999771118164
2017-01-09,30.75
2017-01-10,31.049999237060547
2017-01-11,31.489999771118164
2017-01-12,31.670000076293945
2017-01-13,31.790000915527344
2017-01-17,31.850000381469727
2017-01-18,31.649999618530273
2017-01-19,31.579999923706055
2017-01-20,31.81999969482422
2017-01-23,32.310001373291016
2017-01-24,32.52000045776367
2017-01-25,32.88999938964844
2017-01-26,32.790000915527344
2017-01-27,32.810001373291016
2017-01-30,32.75
2017-01-31,32.779998779296875
2017-02-01,33.150001525878906
2017-02-02,33.189998626708984
2017-02-03,33.75
2017-02-06,33.529998779296875
2017-02-07,33.5099983215332
2017-02-08,33.779998779296875
2017-02-09,34.189998626708984
2017-02-10,34.369998931884766
2017-02-13,34.52000045776367
2017-02-14,34.970001220703125
2017-02-15,34.97999954223633
2017-02-16,35.08000183105469
2017-02-17,34.86000061035156
2017-02-21,35.33000183105469
2017-02-22,35.38999938964844
2017-02-23,35.349998474121094
2017-02-24,35.08000183105469
2017-02-27,34.9900016784668
2017-02-28,34.970001220703125
2017-03-01,35.619998931884766
2017-03-02,35.06999969482422
2017-03-03,35.349998474121094
2017-03-06,35.400001525878906
2017-03-07,35.439998626708984
2017-03-08,35.0
2017-03-09,34.439998626708984
2017-03-10,34.880001068115234
2017-03-13,35.29999923706055
2017-03-14,35.130001068115234
2017-03-15,36.060001373291016
2017-03-16,36.5099983215332
2017-03-17,36.439998626708984
2017-03-20,36.66999816894531
2017-03-21,36.27000045776367
2017-03-22,36.52000045776367
2017-03-23,36.59000015258789
2017-03-24,36.66999816894531
2017-03-27,36.31999969482422
2017-03-28,36.349998474121094
2017-03-29,36.470001220703125
2017-03-30,36.36000061035156
2017-03-31,36.380001068115234
2017-04-03,36.5
2017-04-04,36.630001068115234
2017-04-05,36.56999969482422
2017-04-06,36.59000015258789
2017-04-07,36.54999923706055
2017-04-10,36.43000030517578
2017-04-11,36.310001373291016
2017-04-12,36.2599983215332
2017-04-13,36.2599983215332
2017-04-17,36.290000915527344
2017-04-18,36.0
2017-04-19,35.459999084472656
2017-04-20,35.79999923706055
2017-04-21,35.790000915527344
2017-04-24,36.04999923706055
2017-04-25,36.36000061035156
2017-04-26,36.380001068115234
2017-04-27,36.25
2017-04-28,36.470001220703125
2017-05-01,36.56999969482422
2017-05-02,36.75
2017-05-03,36.5099983215332
2017-05-04,36.04999923706055
2017-05-05,36.31999969482422
2017-05-08,36.02000045776367
2017-05-09,36.18000030517578
2017-05-10,36.619998931884766
2017-05-11,36.59000015258789
2017-05-12,36.880001068115234
2017-05-15,36.95000076293945
2017-05-16,37.18000030517578
2017-05-17,36.560001373291016
2017-05-18,35.61000061035156
2017-05-19,36.349998474121094
2017-05-22,36.13999938964844
2017-05-23,36.0
2017-05-24,36.790000915527344
2017-05-25,36.2599983215332
2017-05-26,36.220001220703125
2017-05-30,36.15999984741211
2017-05-31,36.02000045776367
2017-06-01,36.439998626708984
2017-06-02,36.66999816894531
2017-06-05,36.77000045776367
2017-06-06,36.90999984741211
2017-06-07,36.869998931884766
2017-06-08,37.029998779296875
2017-06-09,36.7400016784668
2017-06-12,36.720001220703125
2017-06-13,36.810001373291016
2017-06-14,36.84000015258789
2017-06-15,36.58000183105469
2017-06-16,36.790000915527344
2017-06-19,36.90999984741211
2017-06-20,36.400001525878906
2017-06-21,36.65999984741211
2017-06-22,36.58000183105469
2017-06-23,36.689998626708984
2017-06-26,37.0099983215332
2017-06-27,36.68000030517578
2017-06-28,36.83000183105469
2017-06-29,36.58000183105469
2017-06-30,36.880001068115234
2017-07-03,37.119998931884766
2017-07-05,37.18000030517578
2017-07-06,36.880001068115234
2017-07-07,36.959999084472656
2017-07-10,37.18000030517578
2017-07-11,37.5099983215332
2017-07-12,37.91999816894531
2017-07-13,37.88999938964844
2017-07-14,38.43000030517578
2017-07-17,38.220001220703125
2017-07-18,38.400001525878906
2017-07-19,38.779998779296875
2017-07-20,38.75
2017-07-21,38.61000061035156
2017-07-24,38.61000061035156
2017-07-25,38.54999923706055
2017-07-26,38.9900016784668
2017-07-27,38.91999816894531
2017-07-28,39.119998931884766
2017-07-31,39.29999923706055
2017-08-01,39.349998474121094
2017-08-02,39.52000045776367
2017-08-03,39.5
2017-08-04,39.81999969482422
2017-08-07,40.16999816894531
2017-08-08,40.08000183105469
2017-08-09,40.0
2017-08-10,39.09000015258789
2017-08-11,39.20000076293945
2017-08-14,39.560001373291016
2017-08-15,39.43000030517578
2017-08-16,40.08000183105469
2017-08-17,39.63999938964844
2017-08-18,40.099998474121094
2017-08-21,40.31999969482422
2017-08-22,41.0
2017-08-23,40.81999969482422
2017-08-24,40.959999084472656
2017-08-25,41.470001220703125
2017-08-28,41.650001525878906
2017-08-29,41.63999938964844
2017-08-30,42.040000915527344
2017-08-31,42.349998474121094
2017-09-01,42.83000183105469
2017-09-05,43.189998626708984
2017-09-06,43.560001373291016
2017-09-07,43.7400016784668
2017-09-08,43.40999984741211
2017-09-11,43.900001525878906
2017-09-12,43.68000030517578
2017-09-13,43.5099983215332
2017-09-14,43.900001525878906
2017-09-15,44.31999969482422
2017-09-18,44.279998779296875
2017-09-19,43.939998626708984
2017-09-20,43.720001220703125
2017-09-21,43.310001373291016
2017-09-22,42.709999084472656
2017-09-25,41.13999938964844
2017-09-26,41.189998626708984
2017-09-27,41.040000915527344
2017-09-28,40.77000045776367
2017-09-29,41.400001525878906
2017-10-02,41.88999938964844
2017-10-03,42.27000045776367
2017-10-04,42.290000915527344
2017-10-05,42.630001068115234
2017-10-06,42.369998931884766
2017-10-09,42.15999984741211
2017-10-10,42.5
2017-10-11,42.40999984741211
2017-10-12,42.650001525878906
2017-10-13,42.68000030517578
2017-10-16,42.529998779296875
2017-10-17,42.290000915527344
2017-10-18,42.40999984741211
2017-10-19,42.209999084472656
2017-10-20,42.459999084472656
2017-10-23,42.189998626708984
2017-10-24,42.310001373291016
2017-10-25,42.290000915527344
2017-10-26,42.150001525878906
2017-10-27,42.189998626708984
2017-10-30,41.86000061035156
2017-10-31,42.2599983215332
2017-11-01,42.380001068115234
2017-11-02,42.45000076293945
2017-11-03,42.119998931884766
2017-11-06,42.36000061035156
2017-11-07,42.02000045776367
2017-11-08,42.290000915527344
2017-11-09,41.81999969482422
2017-11-10,41.47999954223633
2017-11-13,41.209999084472656
2017-11-14,41.099998474121094
2017-11-15,40.63999938964844
2017-11-16,41.150001525878906
2017-11-17,41.040000915527344
2017-11-20,41.0099983215332
2017-11-21,41.380001068115234
2017-11-22,41.77000045776367
2017-11-24,41.5
2017-11-27,41.130001068115234
2017-11-28,41.31999969482422
2017-11-29,40.810001373291016
2017-11-30,40.68000030517578
2017-12-01,40.61000061035156
2017-12-04,40.720001220703125
2017-12-05,40.7599983215332
2017-12-06,39.959999084472656
2017-12-07,40.029998779296875
2017-12-08,40.31999969482422
2017-12-11,40.7599983215332
2017-12-12,40.619998931884766
2017-12-13,40.90999984741211
2017-12-14,40.810001373291016
2017-12-15,41.099998474121094
2017-12-18,41.54999923706055
2017-12-19,41.33000183105469
2017-12-20,41.380001068115234
2017-12-21,41.33000183105469
2017-12-22,41.97999954223633
2017-12-26,41.9900016784668
2017-12-27,42.279998779296875
2017-12-28,42.91999816894531
2017-12-29,43.34000015258789
2018-01-02,44.0099983215332
2018-01-03,44.470001220703125
2018-01-04,44.75
2018-01-05,45.13999938964844
2018-01-08,45.16999816894531
2018-01-09,44.91999816894531
2018-01-10,44.900001525878906
2018-01-11,45.11000061035156
2018-01-12,45.36000061035156
2018-01-16,44.95000076293945
2018-01-17,45.400001525878906
2018-01-18,45.15999984741211
2018-01-19,45.689998626708984
2018-01-22,46.560001373291016
2018-01-23,46.189998626708984
2018-01-24,46.97999954223633
2018-01-25,46.88999938964844
2018-01-26,47.40999984741211
2018-01-29,47.060001373291016
2018-01-30,46.630001068115234
2018-01-31,46.869998931884766
2018-02-01,46.470001220703125
2018-02-02,45.45000076293945
2018-02-05,44.09000015258789
2018-02-06,44.779998779296875
2018-02-07,43.13999938964844
2018-02-08,42.06999969482422
2018-02-09,42.36000061035156
2018-02-12,43.18000030517578
2018-02-13,43.630001068115234
2018-02-14,44.459999084472656
2018-02-15,45.220001220703125
2018-02-16,45.27000045776367
2018-02-20,44.77000045776367
2018-02-21,44.79999923706055
2018-02-22,45.040000915527344
2018-02-23,45.79999923706055
2018-02-26,46.40999984741211
2018-02-27,45.150001525878906
2018-02-28,44.560001373291016
2018-03-01,44.93000030517578
2018-03-02,44.880001068115234
2018-03-05,44.81999969482422
2018-03-06,44.81999969482422
2018-03-07,44.720001220703125
2018-03-08,44.650001525878906
2018-03-09,45.29999923706055
2018-03-12,45.40999984741211
2018-03-13,45.29999923706055
2018-03-14,45.529998779296875
2018-03-15,45.54999923706055
2018-03-16,45.4900016784668
2018-03-19,45.0
2018-03-20,45.5099983215332
2018-03-21,45.86000061035156
2018-03-22,44.43000030517578
2018-03-23,43.75
2018-03-26,45.04999923706055
2018-03-27,44.36000061035156
2018-03-28,44.0
2018-03-29,44.90999984741211
2018-04-02,43.849998474121094
2018-04-03,44.540000915527344
2018-04-04,44.47999954223633
2018-04-05,44.68000030517578
2018-04-06,44.02000045776367
2018-04-09,43.90999984741211
2018-04-10,44.630001068115234
2018-04-11,44.349998474121094
2018-04-12,44.470001220703125
2018-04-13,44.060001373291016
2018-04-16,43.959999084472656
2018-04-17,43.45000076293945
2018-04-18,43.869998931884766
2018-04-19,43.7599983215332
2018-04-20,43.31999969482422
2018-04-23,42.869998931884766
2018-04-24,42.68000030517578
2018-04-25,42.36000061035156
2018-04-26,42.4900016784668
2018-04-27,42.599998474121094
2018-04-30,42.189998626708984
2018-05-01,41.66999816894531
2018-05-02,41.470001220703125
2018-05-03,41.31999969482422
2018-05-04,41.34000015258789
2018-05-07,41.02000045776367
2018-05-08,40.83000183105469
2018-05-09,41.209999084472656
2018-05-10,41.939998626708984
2018-05-11,41.7599983215332
2018-05-14,41.689998626708984
2018-05-15,41.20000076293945
2018-05-16,41.59000015258789
2018-05-17,41.11000061035156
2018-05-18,41.02000045776367
2018-05-21,41.459999084472656
2018-05-22,41.560001373291016
2018-05-23,41.63999938964844
2018-05-24,41.27000045776367
2018-05-25,41.20000076293945
2018-05-29,40.869998931884766
2018-05-30,41.40999984741211
2018-05-31,41.34000015258789
2018-06-01,41.400001525878906
2018-06-04,41.720001220703125
2018-06-05,41.310001373291016
2018-06-06,42.04999923706055
2018-06-07,41.470001220703125
2018-06-08,41.619998931884766
2018-06-11,41.529998779296875
2018-06-12,41.41999816894531
2018-06-13,41.099998474121094
2018-06-14,40.68000030517578
2018-06-15,40.43000030517578
2018-06-18,40.02000045776367
2018-06-19,39.59000015258789
2018-06-20,39.720001220703125
2018-06-21,38.83000183105469
2018-06-22,38.83000183105469
2018-06-25,38.40999984741211
2018-06-26,38.150001525878906
2018-06-27,37.459999084472656
2018-06-28,37.5
2018-06-29,38.22999954223633
2018-07-02,38.040000915527344
2018-07-03,37.88999938964844
2018-07-05,37.7400016784668
2018-07-06,38.16999816894531
2018-07-09,38.86000061035156
2018-07-10,38.75
2018-07-11,38.02000045776367
2018-07-12,38.54999923706055
2018-07-13,38.75
2018-07-16,38.349998474121094
2018-07-17,38.810001373291016
2018-07-18,38.7599983215332
2018-07-19,38.16999816894531
2018-07-20,38.630001068115234
2018-07-23,38.58000183105469
2018-07-24,39.040000915527344
2018-07-25,39.93000030517578
2018-07-26,39.47999954223633
2018-07-27,39.779998779296875
2018-07-30,39.58000183105469
2018-07-31,39.54999923706055
2018-08-01,39.36000061035156
2018-08-02,38.880001068115234
2018-08-03,38.959999084472656
2018-08-06,38.47999954223633
2018-08-07,39.27000045776367
2018-08-08,39.099998474121094
2018-08-09,38.939998626708984
2018-08-10,37.75
2018-08-13,36.650001525878906
2018-08-14,37.349998474121094
2018-08-15,36.56999969482422
2018-08-16,36.630001068115234
2018-08-17,36.689998626708984
2018-08-20,36.619998931884766
2018-08-21,37.31999969482422
2018-08-22,37.36000061035156
2018-08-23,36.95000076293945
2018-08-24,37.31999969482422
2018-08-27,37.90999984741211
2018-08-28,37.720001220703125
2018-08-29,37.84000015258789
2018-08-30,37.25
2018-08-31,37.29999923706055
2018-09-04,36.4900016784668
2018-09-05,36.189998626708984
2018-09-06,36.150001525878906
2018-09-07,35.810001373291016
2018-09-10,35.040000915527344
2018-09-11,35.13999938964844
2018-09-12,35.400001525878906
2018-09-13,35.709999084472656
2018-09-14,35.25
2018-09-17,35.18000030517578
2018-09-18,35.4900016784668
2018-09-19,35.779998779296875
2018-09-20,35.97999954223633
2018-09-21,36.20000076293945
2018-09-24,35.900001525878906
2018-09-25,36.060001373291016
2018-09-26,36.099998474121094
2018-09-27,36.290000915527344
2018-09-28,36.099998474121094
2018-10-01,36.16999816894531
2018-10-02,35.959999084472656
2018-10-03,35.47999954223633
2018-10-04,34.880001068115234
2018-10-05,34.470001220703125
2018-10-08,34.41999816894531
2018-10-09,34.369998931884766
2018-10-10,33.5
2018-10-11,32.790000915527344
2018-10-12,33.59000015258789
2018-10-15,33.5099983215332
2018-10-16,34.45000076293945
2018-10-17,33.90999984741211
2018-10-18,33.189998626708984
2018-10-19,33.54999923706055
2018-10-22,33.869998931884766
2018-10-23,33.13999938964844
2018-10-24,32.11000061035156
2018-10-25,32.63999938964844
2018-10-26,32.34000015258789
2018-10-29,31.690000534057617
2018-10-30,32.40999984741211
2018-10-31,32.439998626708984
2018-11-01,33.66999816894531
2018-11-02,33.849998474121094
2018-11-05,34.209999084472656
2018-11-06,34.16999816894531
2018-11-07,34.880001068115234
2018-11-08,34.099998474121094
2018-11-09,33.790000915527344
2018-11-12,33.45000076293945
2018-11-13,33.880001068115234
2018-11-14,33.970001220703125
2018-11-15,34.58000183105469
2018-11-16,34.599998474121094
2018-11-19,34.13999938964844
2018-11-20,33.459999084472656
2018-11-21,33.86000061035156
2018-11-23,33.880001068115234
2018-11-26,33.40999984741211
2018-11-27,33.5
2018-11-28,34.5
2018-11-29,34.36000061035156
2018-11-30,34.189998626708984
2018-12-03,34.95000076293945
2018-12-04,34.15999984741211
2018-12-06,34.18000030517578
2018-12-07,33.689998626708984
2018-12-10,33.25
2018-12-11,33.380001068115234
2018-12-12,33.83000183105469
2018-12-13,34.06999969482422
2018-12-14,33.439998626708984
2018-12-17,33.189998626708984
2018-12-18,32.7400016784668
2018-12-19,32.150001525878906
2018-12-20,32.47999954223633
2018-12-21,31.889999389648438
2018-12-24,31.639999389648438
2018-12-26,31.979999542236328
2018-12-27,32.13999938964844
2018-12-28,32.02000045776367
2018-12-31,32.189998626708984
2019-01-02,32.18000030517578
2019-01-03,31.700000762939453
2019-01-04,32.54999923706055
2019-01-07,32.81999969482422
2019-01-08,32.72999954223633
2019-01-09,32.970001220703125
2019-01-10,33.22999954223633
2019-01-11,33.08000183105469
2019-01-14,33.209999084472656
2019-01-15,33.25
2019-01-16,33.77000045776367
2019-01-17,33.900001525878906
2019-01-18,33.93000030517578
2019-01-22,33.459999084472656
2019-01-23,34.189998626708984
2019-01-24,34.36000061035156
2019-01-25,34.58000183105469
2019-01-28,34.27000045776367
2019-01-29,34.34000015258789
2019-01-30,35.0
2019-01-31,35.56999969482422
2019-02-01,35.279998779296875
2019-02-04,35.5
2019-02-05,35.790000915527344
2019-02-06,35.369998931884766
2019-02-07,34.9900016784668
2019-02-08,35.02000045776367
2019-02-11,34.63999938964844
2019-02-12,34.900001525878906
2019-02-13,34.630001068115234
2019-02-14,34.880001068115234
2019-02-15,34.88999938964844
2019-02-19,35.310001373291016
2019-02-20,35.38999938964844
2019-02-21,35.4900016784668
2019-02-22,35.83000183105469
2019-02-25,36.209999084472656
2019-02-26,36.08000183105469
2019-02-27,35.65999984741211
2019-02-28,35.33000183105469
2019-03-01,35.400001525878906
2019-03-04,35.56999969482422
2019-03-05,35.9900016784668
2019-03-06,35.439998626708984
2019-03-07,34.970001220703125
2019-03-08,34.95000076293945
2019-03-11,35.41999816894531
2019-03-12,35.56999969482422
2019-03-13,35.849998474121094
2019-03-14,35.56999969482422
2019-03-15,36.04999923706055
2019-03-18,36.47999954223633
2019-03-19,36.70000076293945
2019-03-20,36.70000076293945
2019-03-21,36.4900016784668
2019-03-22,35.220001220703125
2019-03-25,35.470001220703125
2019-03-26,35.66999816894531
2019-03-27,35.25
2019-03-28,35.349998474121094
2019-03-29,35.54999923706055
2019-04-01,36.09000015258789
2019-04-02,36.04999923706055
2019-04-03,36.22999954223633
2019-04-04,36.54999923706055
2019-04-05,36.540000915527344
2019-04-08,36.70000076293945
2019-04-09,36.81999969482422
2019-04-10,36.7400016784668
2019-04-11,36.25
2019-04-12,36.34000015258789
2019-04-15,36.099998474121094
2019-04-16,36.47999954223633
2019-04-17,36.380001068115234
2019-04-18,36.31999969482422
2019-04-22,36.2400016784668
2019-04-23,36.209999084472656
2019-04-24,35.7599983215332
2019-04-25,35.709999084472656
2019-04-26,35.7400016784668
2019-04-29,35.34000015258789
2019-04-30,35.52000045776367
2019-05-01,35.220001220703125
2019-05-02,35.290000915527344
2019-05-03,35.81999969482422
2019-05-06,34.939998626708984
2019-05-07,34.43000030517578
2019-05-08,34.439998626708984
2019-05-09,33.79999923706055
2019-05-10,34.130001068115234
2019-05-13,32.79999923706055
2019-05-14,33.20000076293945
2019-05-15,33.27000045776367
2019-05-16,33.0
2019-05-17,32.279998779296875
2019-05-20,32.13999938964844
2019-05-21,32.41999816894531
2019-05-22,32.4900016784668
2019-05-23,31.940000534057617
2019-05-24,32.09000015258789
2019-05-28,32.310001373291016
2019-05-29,32.560001373291016
2019-05-30,32.880001068115234
2019-05-31,33.16999816894531
2019-06-03,33.18000030517578
2019-06-04,33.31999969482422
2019-06-05,33.279998779296875
2019-06-06,33.18000030517578
2019-06-07,33.5
2019-06-10,33.77000045776367
2019-06-11,34.08000183105469
2019-06-12,33.7599983215332
2019-06-13,33.7400016784668
2019-06-14,33.08000183105469
2019-06-17,33.130001068115234
2019-06-18,33.7599983215332
2019-06-19,34.22999954223633
2019-06-20,34.709999084472656
2019-06-21,34.36000061035156
2019-06-24,34.310001373291016
2019-06-25,34.16999816894531
2019-06-26,34.5
2019-06-27,35.060001373291016
2019-06-28,35.04999923706055
2019-07-01,35.619998931884766
2019-07-02,35.689998626708984
2019-07-03,35.70000076293945
2019-07-05,35.7400016784668
2019-07-08,35.61000061035156
2019-07-09,35.459999084472656
2019-07-10,35.84000015258789
2019-07-11,36.0
2019-07-12,35.959999084472656
2019-07-15,36.06999969482422
2019-07-16,36.189998626708984
2019-07-17,36.16999816894531
2019-07-18,36.61000061035156
2019-07-19,36.40999984741211
2019-07-22,36.41999816894531
2019-07-23,36.29999923706055
2019-07-24,36.34000015258789
2019-07-25,36.11000061035156
2019-07-26,36.279998779296875
2019-07-29,36.31999969482422
2019-07-30,35.88999938964844
2019-07-31,35.779998779296875
2019-08-01,35.099998474121094
2019-08-02,34.43000030517578
2019-08-05,33.400001525878906
2019-08-06,34.0
2019-08-07,34.18000030517578
2019-08-08,34.7400016784668
2019-08-09,34.52000045776367
2019-08-12,34.02000045776367
2019-08-13,34.349998474121094
2019-08-14,33.72999954223633
2019-08-15,33.900001525878906
2019-08-16,34.08000183105469
2019-08-19,34.16999816894531
2019-08-20,34.2400016784668
2019-08-21,34.4900016784668
2019-08-22,34.279998779296875
2019-08-23,33.91999816894531
2019-08-26,33.66999816894531
2019-08-27,33.95000076293945
2019-08-28,33.81999969482422
2019-08-29,34.22999954223633
