,EUFN
2013-11-07,23.610000610351562
2013-11-08,23.770000457763672
2013-11-11,23.950000762939453
2013-11-12,23.739999771118164
2013-11-13,23.690000534057617
2013-11-14,23.790000915527344
2013-11-15,23.84000015258789
2013-11-18,23.920000076293945
2013-11-19,23.799999237060547
2013-11-20,23.520000457763672
2013-11-21,23.8700008392334
2013-11-22,24.010000228881836
2013-11-25,23.959999084472656
2013-11-26,24.110000610351562
2013-11-27,24.280000686645508
2013-11-29,24.489999771118164
2013-12-02,24.260000228881836
2013-12-03,23.950000762939453
2013-12-04,23.639999389648438
2013-12-05,23.510000228881836
2013-12-06,23.899999618530273
2013-12-09,23.969999313354492
2013-12-10,23.850000381469727
2013-12-11,23.649999618530273
2013-12-12,23.299999237060547
2013-12-13,23.350000381469727
2013-12-16,23.719999313354492
2013-12-17,23.56999969482422
2013-12-18,23.920000076293945
2013-12-19,23.959999084472656
2013-12-20,24.15999984741211
2013-12-23,24.43000030517578
2013-12-24,24.639999389648438
2013-12-26,24.75
2013-12-27,24.829999923706055
2013-12-30,25.0
2013-12-31,25.1200008392334
2014-01-02,24.459999084472656
2014-01-03,24.420000076293945
2014-01-06,24.6299991607666
2014-01-07,25.1299991607666
2014-01-08,25.299999237060547
2014-01-09,25.329999923706055
2014-01-10,25.579999923706055
2014-01-13,25.469999313354492
2014-01-14,25.809999465942383
2014-01-15,26.079999923706055
2014-01-16,25.84000015258789
2014-01-17,25.6299991607666
2014-01-21,25.600000381469727
2014-01-22,25.459999084472656
2014-01-23,25.479999542236328
2014-01-24,24.610000610351562
2014-01-27,24.489999771118164
2014-01-28,24.989999771118164
2014-01-29,24.520000457763672
2014-01-30,24.719999313354492
2014-01-31,24.18000030517578
2014-02-03,23.520000457763672
2014-02-04,23.950000762939453
2014-02-05,24.15999984741211
2014-02-06,24.709999084472656
2014-02-07,25.049999237060547
2014-02-10,24.8700008392334
2014-02-11,25.270000457763672
2014-02-12,25.360000610351562
2014-02-13,25.450000762939453
2014-02-14,25.530000686645508
2014-02-18,25.719999313354492
2014-02-19,25.440000534057617
2014-02-20,25.59000015258789
2014-02-21,25.5
2014-02-24,25.760000228881836
2014-02-25,25.610000610351562
2014-02-26,25.489999771118164
2014-02-27,25.579999923706055
2014-02-28,25.649999618530273
2014-03-03,24.950000762939453
2014-03-04,25.530000686645508
2014-03-05,25.600000381469727
2014-03-06,25.940000534057617
2014-03-07,25.700000762939453
2014-03-10,25.549999237060547
2014-03-11,25.399999618530273
2014-03-12,25.34000015258789
2014-03-13,24.81999969482422
2014-03-14,24.68000030517578
2014-03-17,25.09000015258789
2014-03-18,25.34000015258789
2014-03-19,24.940000534057617
2014-03-20,25.049999237060547
2014-03-21,24.790000915527344
2014-03-24,24.8799991607666
2014-03-25,25.010000228881836
2014-03-26,24.959999084472656
2014-03-27,24.969999313354492
2014-03-28,25.110000610351562
2014-03-31,25.450000762939453
2014-04-01,25.809999465942383
2014-04-02,25.809999465942383
2014-04-03,25.829999923706055
2014-04-04,25.809999465942383
2014-04-07,25.610000610351562
2014-04-08,25.559999465942383
2014-04-09,25.889999389648438
2014-04-10,25.389999389648438
2014-04-11,25.18000030517578
2014-04-14,25.1299991607666
2014-04-15,24.889999389648438
2014-04-16,25.229999542236328
2014-04-17,25.489999771118164
2014-04-21,25.59000015258789
2014-04-22,25.770000457763672
2014-04-23,25.670000076293945
2014-04-24,25.670000076293945
2014-04-25,25.459999084472656
2014-04-28,25.40999984741211
2014-04-29,25.860000610351562
2014-04-30,25.850000381469727
2014-05-01,26.010000228881836
2014-05-02,25.920000076293945
2014-05-05,25.799999237060547
2014-05-06,25.690000534057617
2014-05-07,25.75
2014-05-08,25.90999984741211
2014-05-09,25.68000030517578
2014-05-12,25.799999237060547
2014-05-13,25.690000534057617
2014-05-14,25.65999984741211
2014-05-15,25.309999465942383
2014-05-16,25.360000610351562
2014-05-19,25.209999084472656
2014-05-20,25.229999542236328
2014-05-21,25.459999084472656
2014-05-22,25.40999984741211
2014-05-23,25.510000228881836
2014-05-27,25.889999389648438
2014-05-28,25.90999984741211
2014-05-29,25.93000030517578
2014-05-30,25.959999084472656
2014-06-02,25.979999542236328
2014-06-03,25.8700008392334
2014-06-04,25.950000762939453
2014-06-05,26.260000228881836
2014-06-06,26.6299991607666
2014-06-09,26.579999923706055
2014-06-10,26.3700008392334
2014-06-11,26.139999389648438
2014-06-12,26.020000457763672
2014-06-13,25.93000030517578
2014-06-16,25.8799991607666
2014-06-17,25.899999618530273
2014-06-18,26.040000915527344
2014-06-19,26.040000915527344
2014-06-20,25.760000228881836
2014-06-23,25.719999313354492
2014-06-24,25.420000076293945
2014-06-25,24.8700008392334
2014-06-26,24.700000762939453
2014-06-27,24.75
2014-06-30,24.670000076293945
2014-07-01,24.979999542236328
2014-07-02,25.09000015258789
2014-07-03,25.280000686645508
2014-07-07,24.860000610351562
2014-07-08,24.329999923706055
2014-07-09,24.520000457763672
2014-07-10,24.100000381469727
2014-07-11,24.190000534057617
2014-07-14,24.3799991607666
2014-07-15,24.290000915527344
2014-07-16,24.670000076293945
2014-07-17,24.100000381469727
2014-07-18,24.350000381469727
2014-07-21,24.18000030517578
2014-07-22,24.290000915527344
2014-07-23,24.43000030517578
2014-07-24,24.700000762939453
2014-07-25,24.760000228881836
2014-07-28,24.6200008392334
2014-07-29,24.56999969482422
2014-07-30,24.610000610351562
2014-07-31,23.969999313354492
2014-08-01,23.809999465942383
2014-08-04,24.010000228881836
2014-08-05,23.530000686645508
2014-08-06,23.43000030517578
2014-08-07,23.139999389648438
2014-08-08,23.520000457763672
2014-08-11,23.420000076293945
2014-08-12,23.530000686645508
2014-08-13,23.75
2014-08-14,23.829999923706055
2014-08-15,23.790000915527344
2014-08-18,23.889999389648438
2014-08-19,23.860000610351562
2014-08-20,23.799999237060547
2014-08-21,24.100000381469727
2014-08-22,24.25
2014-08-25,24.270000457763672
2014-08-26,24.399999618530273
2014-08-27,24.540000915527344
2014-08-28,24.290000915527344
2014-08-29,24.350000381469727
2014-09-02,24.219999313354492
2014-09-03,24.530000686645508
2014-09-04,24.579999923706055
2014-09-05,24.559999465942383
2014-09-08,24.200000762939453
2014-09-09,24.059999465942383
2014-09-10,24.270000457763672
2014-09-11,24.229999542236328
2014-09-12,24.290000915527344
2014-09-15,24.200000762939453
2014-09-16,24.280000686645508
2014-09-17,24.280000686645508
2014-09-18,24.610000610351562
2014-09-19,24.559999465942383
2014-09-22,24.450000762939453
2014-09-23,24.139999389648438
2014-09-24,24.190000534057617
2014-09-25,23.920000076293945
2014-09-26,24.010000228881836
2014-09-29,23.6200008392334
2014-09-30,23.59000015258789
2014-10-01,23.420000076293945
2014-10-02,23.040000915527344
2014-10-03,23.049999237060547
2014-10-06,23.290000915527344
2014-10-07,22.84000015258789
2014-10-08,23.329999923706055
2014-10-09,22.450000762939453
2014-10-10,22.290000915527344
2014-10-13,22.299999237060547
2014-10-14,22.280000686645508
2014-10-15,21.979999542236328
2014-10-16,21.559999465942383
2014-10-17,22.139999389648438
2014-10-20,22.3700008392334
2014-10-21,22.780000686645508
2014-10-22,22.469999313354492
2014-10-23,22.829999923706055
2014-10-24,23.1299991607666
2014-10-27,22.770000457763672
2014-10-28,23.229999542236328
2014-10-29,22.700000762939453
2014-10-30,22.809999465942383
2014-10-31,23.229999542236328
2014-11-03,22.90999984741211
2014-11-04,22.790000915527344
2014-11-05,22.959999084472656
2014-11-06,22.709999084472656
2014-11-07,22.610000610351562
2014-11-10,22.690000534057617
2014-11-11,22.799999237060547
2014-11-12,22.389999389648438
2014-11-13,22.489999771118164
2014-11-14,22.6299991607666
2014-11-17,22.75
2014-11-18,23.010000228881836
2014-11-19,23.030000686645508
2014-11-20,22.709999084472656
2014-11-21,23.049999237060547
2014-11-24,23.31999969482422
2014-11-25,23.5
2014-11-26,23.59000015258789
2014-11-28,23.559999465942383
2014-12-01,23.3700008392334
2014-12-02,23.479999542236328
2014-12-03,23.479999542236328
2014-12-04,23.290000915527344
2014-12-05,23.610000610351562
2014-12-08,23.40999984741211
2014-12-09,23.149999618530273
2014-12-10,22.899999618530273
2014-12-11,22.860000610351562
2014-12-12,22.329999923706055
2014-12-15,21.8799991607666
2014-12-16,22.079999923706055
2014-12-17,22.030000686645508
2014-12-18,22.5
2014-12-19,22.440000534057617
2014-12-22,22.56999969482422
2014-12-23,22.549999237060547
2014-12-24,22.639999389648438
2014-12-26,22.639999389648438
2014-12-29,22.40999984741211
2014-12-30,22.18000030517578
2014-12-31,22.020000457763672
2015-01-02,22.040000915527344
2015-01-05,21.270000457763672
2015-01-06,20.959999084472656
2015-01-07,21.09000015258789
2015-01-08,21.209999084472656
2015-01-09,20.940000534057617
2015-01-12,20.889999389648438
2015-01-13,21.030000686645508
2015-01-14,21.0
2015-01-15,21.030000686645508
2015-01-16,21.260000228881836
2015-01-20,21.610000610351562
2015-01-21,21.809999465942383
2015-01-22,22.100000381469727
2015-01-23,21.65999984741211
2015-01-26,21.989999771118164
2015-01-27,21.899999618530273
2015-01-28,21.350000381469727
2015-01-29,21.860000610351562
2015-01-30,21.43000030517578
2015-02-02,21.719999313354492
2015-02-03,22.389999389648438
2015-02-04,22.0
2015-02-05,22.229999542236328
2015-02-06,22.0
2015-02-09,21.75
2015-02-10,22.010000228881836
2015-02-11,21.760000228881836
2015-02-12,22.3799991607666
2015-02-13,22.59000015258789
2015-02-17,22.65999984741211
2015-02-18,22.860000610351562
2015-02-19,22.760000228881836
2015-02-20,23.1299991607666
2015-02-23,22.899999618530273
2015-02-24,23.010000228881836
2015-02-25,23.0
2015-02-26,22.889999389648438
2015-02-27,22.8799991607666
2015-03-02,23.059999465942383
2015-03-03,22.799999237060547
2015-03-04,22.799999237060547
2015-03-05,22.81999969482422
2015-03-06,22.520000457763672
2015-03-09,22.639999389648438
2015-03-10,22.110000610351562
2015-03-11,22.049999237060547
2015-03-12,22.329999923706055
2015-03-13,22.079999923706055
2015-03-16,22.450000762939453
2015-03-17,22.350000381469727
2015-03-18,22.809999465942383
2015-03-19,22.479999542236328
2015-03-20,23.239999771118164
2015-03-23,23.420000076293945
2015-03-24,23.540000915527344
2015-03-25,23.459999084472656
2015-03-26,23.190000534057617
2015-03-27,23.229999542236328
2015-03-30,23.350000381469727
2015-03-31,22.969999313354492
2015-04-01,23.280000686645508
2015-04-02,23.5
2015-04-06,23.799999237060547
2015-04-07,23.6299991607666
2015-04-08,23.649999618530273
2015-04-09,23.559999465942383
2015-04-10,23.450000762939453
2015-04-13,23.399999618530273
2015-04-14,23.549999237060547
2015-04-15,23.690000534057617
2015-04-16,23.6200008392334
2015-04-17,23.139999389648438
2015-04-20,23.229999542236328
2015-04-21,23.31999969482422
2015-04-22,23.389999389648438
2015-04-23,23.5
2015-04-24,23.6200008392334
2015-04-27,23.93000030517578
2015-04-28,23.940000534057617
2015-04-29,23.850000381469727
2015-04-30,23.739999771118164
2015-05-01,23.93000030517578
2015-05-04,23.799999237060547
2015-05-05,23.43000030517578
2015-05-06,23.670000076293945
2015-05-07,23.770000457763672
2015-05-08,24.299999237060547
2015-05-11,24.229999542236328
2015-05-12,24.09000015258789
2015-05-13,24.350000381469727
2015-05-14,24.75
2015-05-15,24.81999969482422
2015-05-18,24.530000686645508
2015-05-19,24.420000076293945
2015-05-20,24.6299991607666
2015-05-21,24.68000030517578
2015-05-22,24.479999542236328
2015-05-26,23.850000381469727
2015-05-27,24.190000534057617
2015-05-28,24.110000610351562
2015-05-29,23.899999618530273
2015-06-01,23.65999984741211
2015-06-02,24.0
2015-06-03,24.280000686645508
2015-06-04,24.030000686645508
2015-06-05,23.649999618530273
2015-06-08,23.690000534057617
2015-06-09,23.579999923706055
2015-06-10,24.190000534057617
2015-06-11,24.299999237060547
2015-06-12,24.059999465942383
2015-06-15,23.719999313354492
2015-06-16,23.690000534057617
2015-06-17,23.649999618530273
2015-06-18,23.950000762939453
2015-06-19,23.860000610351562
2015-06-22,24.540000915527344
2015-06-23,24.469999313354492
2015-06-24,24.260000228881836
2015-06-25,23.770000457763672
2015-06-26,23.90999984741211
2015-06-29,22.920000076293945
2015-06-30,22.84000015258789
2015-07-01,23.0
2015-07-02,22.950000762939453
2015-07-06,22.229999542236328
2015-07-07,22.190000534057617
2015-07-08,21.81999969482422
2015-07-09,22.309999465942383
2015-07-10,23.360000610351562
2015-07-13,23.520000457763672
2015-07-14,23.610000610351562
2015-07-15,23.56999969482422
2015-07-16,23.8799991607666
2015-07-17,23.790000915527344
2015-07-20,23.889999389648438
2015-07-21,23.780000686645508
2015-07-22,23.719999313354492
2015-07-23,23.670000076293945
2015-07-24,23.43000030517578
2015-07-27,23.239999771118164
2015-07-28,23.600000381469727
2015-07-29,23.520000457763672
2015-07-30,23.489999771118164
2015-07-31,23.549999237060547
2015-08-03,23.520000457763672
2015-08-04,23.3700008392334
2015-08-05,23.520000457763672
2015-08-06,23.559999465942383
2015-08-07,23.420000076293945
2015-08-10,23.690000534057617
2015-08-11,23.540000915527344
2015-08-12,23.34000015258789
2015-08-13,23.280000686645508
2015-08-14,23.299999237060547
2015-08-17,23.239999771118164
2015-08-18,23.1299991607666
2015-08-19,23.020000457763672
2015-08-20,22.399999618530273
2015-08-21,21.899999618530273
2015-08-24,21.149999618530273
2015-08-25,21.450000762939453
2015-08-26,21.75
2015-08-27,22.059999465942383
2015-08-28,21.850000381469727
2015-08-31,21.780000686645508
2015-09-01,21.09000015258789
2015-09-02,21.459999084472656
2015-09-03,21.40999984741211
2015-09-04,20.90999984741211
2015-09-08,21.6299991607666
2015-09-09,21.549999237060547
2015-09-10,21.799999237060547
2015-09-11,21.700000762939453
2015-09-14,21.40999984741211
2015-09-15,21.56999969482422
2015-09-16,21.75
2015-09-17,21.829999923706055
2015-09-18,21.1299991607666
2015-09-21,21.110000610351562
2015-09-22,20.56999969482422
2015-09-23,20.40999984741211
2015-09-24,20.34000015258789
2015-09-25,20.56999969482422
2015-09-28,20.1200008392334
2015-09-29,20.200000762939453
2015-09-30,20.530000686645508
2015-10-01,20.579999923706055
2015-10-02,21.040000915527344
2015-10-05,21.420000076293945
2015-10-06,21.510000228881836
2015-10-07,21.850000381469727
2015-10-08,21.920000076293945
2015-10-09,21.940000534057617
2015-10-12,21.850000381469727
2015-10-13,21.469999313354492
2015-10-14,21.559999465942383
2015-10-15,21.84000015258789
2015-10-16,22.0
2015-10-19,21.90999984741211
2015-10-20,21.860000610351562
2015-10-21,21.59000015258789
2015-10-22,21.829999923706055
2015-10-23,21.969999313354492
2015-10-26,21.8799991607666
2015-10-27,21.770000457763672
2015-10-28,21.850000381469727
2015-10-29,21.530000686645508
2015-10-30,21.489999771118164
2015-11-02,21.790000915527344
2015-11-03,21.600000381469727
2015-11-04,21.43000030517578
2015-11-05,21.25
2015-11-06,21.3700008392334
2015-11-09,21.229999542236328
2015-11-10,21.100000381469727
2015-11-11,21.190000534057617
2015-11-12,20.8799991607666
2015-11-13,20.700000762939453
2015-11-16,20.899999618530273
2015-11-17,20.889999389648438
2015-11-18,21.100000381469727
2015-11-19,21.270000457763672
2015-11-20,20.979999542236328
2015-11-23,20.860000610351562
2015-11-24,20.81999969482422
2015-11-25,20.969999313354492
2015-11-27,21.049999237060547
2015-11-30,21.020000457763672
2015-12-01,21.389999389648438
2015-12-02,21.040000915527344
2015-12-03,20.959999084472656
2015-12-04,21.229999542236328
2015-12-07,21.079999923706055
2015-12-08,20.670000076293945
2015-12-09,20.610000610351562
2015-12-10,20.540000915527344
2015-12-11,20.100000381469727
2015-12-14,20.049999237060547
2015-12-15,20.280000686645508
2015-12-16,20.709999084472656
2015-12-17,20.530000686645508
2015-12-18,20.329999923706055
2015-12-21,20.209999084472656
2015-12-22,20.40999984741211
2015-12-23,20.700000762939453
2015-12-24,20.760000228881836
2015-12-28,20.65999984741211
2015-12-29,20.790000915527344
2015-12-30,20.56999969482422
2015-12-31,20.31999969482422
2016-01-04,19.899999618530273
2016-01-05,19.760000228881836
2016-01-06,19.3799991607666
2016-01-07,18.940000534057617
2016-01-08,18.729999542236328
2016-01-11,18.860000610351562
2016-01-12,19.0
2016-01-13,18.65999984741211
2016-01-14,18.81999969482422
2016-01-15,18.059999465942383
2016-01-19,17.920000076293945
2016-01-20,17.389999389648438
2016-01-21,17.520000457763672
2016-01-22,18.010000228881836
2016-01-25,17.510000228881836
2016-01-26,17.920000076293945
2016-01-27,17.649999618530273
2016-01-28,17.649999618530273
2016-01-29,18.030000686645508
2016-02-01,17.8799991607666
2016-02-02,17.170000076293945
2016-02-03,17.229999542236328
2016-02-04,17.489999771118164
2016-02-05,17.219999313354492
2016-02-08,16.56999969482422
2016-02-09,16.15999984741211
2016-02-10,16.59000015258789
2016-02-11,15.989999771118164
2016-02-12,16.540000915527344
2016-02-16,16.84000015258789
2016-02-17,17.299999237060547
2016-02-18,16.969999313354492
2016-02-19,16.889999389648438
2016-02-22,17.09000015258789
2016-02-23,16.739999771118164
2016-02-24,16.559999465942383
2016-02-25,16.889999389648438
2016-02-26,17.010000228881836
2016-02-29,16.90999984741211
2016-03-01,17.399999618530273
2016-03-02,17.790000915527344
2016-03-03,18.049999237060547
2016-03-04,18.040000915527344
2016-03-07,17.950000762939453
2016-03-08,17.780000686645508
2016-03-09,17.850000381469727
2016-03-10,18.0
2016-03-11,18.809999465942383
2016-03-14,18.690000534057617
2016-03-15,18.489999771118164
2016-03-16,18.540000915527344
2016-03-17,18.530000686645508
2016-03-18,18.579999923706055
2016-03-21,18.479999542236328
2016-03-22,18.299999237060547
2016-03-23,17.959999084472656
2016-03-24,17.719999313354492
2016-03-28,17.790000915527344
2016-03-29,17.989999771118164
2016-03-30,18.010000228881836
2016-03-31,17.90999984741211
2016-04-01,17.739999771118164
2016-04-04,17.649999618530273
2016-04-05,17.190000534057617
2016-04-06,17.420000076293945
2016-04-07,16.90999984741211
2016-04-08,17.350000381469727
2016-04-11,17.479999542236328
2016-04-12,17.700000762939453
2016-04-13,18.3799991607666
2016-04-14,18.360000610351562
2016-04-15,18.360000610351562
2016-04-18,18.5
2016-04-19,18.770000457763672
2016-04-20,18.959999084472656
2016-04-21,18.989999771118164
2016-04-22,19.010000228881836
2016-04-25,18.84000015258789
2016-04-26,19.170000076293945
2016-04-27,19.1200008392334
2016-04-28,18.979999542236328
2016-04-29,18.84000015258789
2016-05-02,18.899999618530273
2016-05-03,18.350000381469727
2016-05-04,18.1200008392334
2016-05-05,17.860000610351562
2016-05-06,17.940000534057617
2016-05-09,17.84000015258789
2016-05-10,18.06999969482422
2016-05-11,17.850000381469727
2016-05-12,17.799999237060547
2016-05-13,17.600000381469727
2016-05-16,17.790000915527344
2016-05-17,17.690000534057617
2016-05-18,17.920000076293945
2016-05-19,17.950000762939453
2016-05-20,18.09000015258789
2016-05-23,18.030000686645508
2016-05-24,18.6200008392334
2016-05-25,19.030000686645508
2016-05-26,19.010000228881836
2016-05-27,18.979999542236328
2016-05-31,18.729999542236328
2016-06-01,18.670000076293945
2016-06-02,18.649999618530273
2016-06-03,18.56999969482422
2016-06-06,18.549999237060547
2016-06-07,18.65999984741211
2016-06-08,18.639999389648438
2016-06-09,18.329999923706055
2016-06-10,17.520000457763672
2016-06-13,17.110000610351562
2016-06-14,16.770000457763672
2016-06-15,16.850000381469727
2016-06-16,16.969999313354492
2016-06-17,17.5
2016-06-20,18.100000381469727
2016-06-21,18.360000610351562
2016-06-22,17.860000610351562
2016-06-23,18.65999984741211
2016-06-24,15.569999694824219
2016-06-27,14.670000076293945
2016-06-28,15.149999618530273
2016-06-29,15.399999618530273
2016-06-30,15.6899995803833
2016-07-01,15.619999885559082
2016-07-05,14.8100004196167
2016-07-06,14.649999618530273
2016-07-07,14.600000381469727
2016-07-08,15.029999732971191
2016-07-11,15.289999961853027
2016-07-12,15.829999923706055
2016-07-13,15.699999809265137
2016-07-14,16.059999465942383
2016-07-15,15.930000305175781
2016-07-18,15.970000267028809
2016-07-19,15.8100004196167
2016-07-20,16.010000228881836
2016-07-21,15.970000267028809
2016-07-22,15.930000305175781
2016-07-25,15.90999984741211
2016-07-26,15.989999771118164
2016-07-27,16.15999984741211
2016-07-28,15.949999809265137
2016-07-29,16.290000915527344
2016-08-01,15.979999542236328
2016-08-02,15.819999694824219
2016-08-03,15.9399995803833
2016-08-04,16.079999923706055
2016-08-05,16.239999771118164
2016-08-08,16.440000534057617
2016-08-09,16.6200008392334
2016-08-10,16.799999237060547
2016-08-11,16.8700008392334
2016-08-12,16.84000015258789
2016-08-15,16.8700008392334
2016-08-16,16.809999465942383
2016-08-17,16.760000228881836
2016-08-18,16.8700008392334
2016-08-19,16.6200008392334
2016-08-22,16.700000762939453
2016-08-23,16.979999542236328
2016-08-24,17.020000457763672
2016-08-25,16.899999618530273
2016-08-26,16.799999237060547
2016-08-29,16.889999389648438
2016-08-30,17.059999465942383
2016-08-31,17.309999465942383
2016-09-01,17.549999237060547
2016-09-02,17.790000915527344
2016-09-06,17.639999389648438
2016-09-07,17.649999618530273
2016-09-08,17.8799991607666
2016-09-09,17.639999389648438
2016-09-12,17.739999771118164
2016-09-13,17.0
2016-09-14,17.200000762939453
2016-09-15,17.40999984741211
2016-09-16,16.829999923706055
2016-09-19,17.040000915527344
2016-09-20,16.989999771118164
2016-09-21,17.5
2016-09-22,17.56999969482422
2016-09-23,17.31999969482422
2016-09-26,17.0
2016-09-27,16.950000762939453
2016-09-28,17.290000915527344
2016-09-29,16.770000457763672
2016-09-30,17.15999984741211
2016-10-03,17.079999923706055
2016-10-04,17.149999618530273
2016-10-05,17.510000228881836
2016-10-06,17.479999542236328
2016-10-07,17.3799991607666
2016-10-10,17.360000610351562
2016-10-11,17.100000381469727
2016-10-12,17.15999984741211
2016-10-13,16.84000015258789
2016-10-14,16.969999313354492
2016-10-17,16.969999313354492
2016-10-18,17.350000381469727
2016-10-19,17.420000076293945
2016-10-20,17.549999237060547
2016-10-21,17.549999237060547
2016-10-24,17.809999465942383
2016-10-25,17.719999313354492
2016-10-26,17.649999618530273
2016-10-27,17.889999389648438
2016-10-28,17.81999969482422
2016-10-31,17.75
2016-11-01,17.59000015258789
2016-11-02,17.34000015258789
2016-11-03,17.510000228881836
2016-11-04,17.200000762939453
2016-11-07,17.760000228881836
2016-11-08,17.829999923706055
2016-11-09,18.1299991607666
2016-11-10,18.549999237060547
2016-11-11,18.360000610351562
2016-11-14,18.399999618530273
2016-11-15,18.469999313354492
2016-11-16,18.079999923706055
2016-11-17,18.170000076293945
2016-11-18,17.850000381469727
2016-11-21,18.020000457763672
2016-11-22,18.229999542236328
2016-11-23,18.010000228881836
2016-11-25,18.010000228881836
2016-11-28,17.579999923706055
2016-11-29,17.93000030517578
2016-11-30,17.969999313354492
2016-12-01,18.139999389648438
2016-12-02,18.110000610351562
2016-12-05,18.40999984741211
2016-12-06,19.010000228881836
2016-12-07,19.639999389648438
2016-12-08,19.540000915527344
2016-12-09,19.3799991607666
2016-12-12,19.149999618530273
2016-12-13,19.440000534057617
2016-12-14,18.989999771118164
2016-12-15,19.139999389648438
2016-12-16,19.110000610351562
2016-12-19,18.860000610351562
2016-12-20,19.049999237060547
2016-12-21,18.989999771118164
2016-12-22,18.920000076293945
2016-12-23,18.93000030517578
2016-12-27,18.93000030517578
2016-12-28,18.670000076293945
2016-12-29,18.760000228881836
2016-12-30,18.959999084472656
2017-01-03,19.34000015258789
2017-01-04,19.56999969482422
2017-01-05,19.59000015258789
2017-01-06,19.56999969482422
2017-01-09,19.25
2017-01-10,19.209999084472656
2017-01-11,19.31999969482422
2017-01-12,19.280000686645508
2017-01-13,19.489999771118164
2017-01-17,19.3799991607666
2017-01-18,19.270000457763672
2017-01-19,19.299999237060547
2017-01-20,19.440000534057617
2017-01-23,19.40999984741211
2017-01-24,19.610000610351562
2017-01-25,20.170000076293945
2017-01-26,19.989999771118164
2017-01-27,19.899999618530273
2017-01-30,19.6200008392334
2017-01-31,19.690000534057617
2017-02-01,19.8700008392334
2017-02-02,19.739999771118164
2017-02-03,19.969999313354492
2017-02-06,19.56999969482422
2017-02-07,19.5
2017-02-08,19.309999465942383
2017-02-09,19.530000686645508
2017-02-10,19.43000030517578
2017-02-13,19.559999465942383
2017-02-14,19.68000030517578
2017-02-15,19.850000381469727
2017-02-16,19.829999923706055
2017-02-17,19.600000381469727
2017-02-21,19.479999542236328
2017-02-22,19.469999313354492
2017-02-23,19.440000534057617
2017-02-24,19.170000076293945
2017-02-27,19.190000534057617
2017-02-28,19.170000076293945
2017-03-01,19.59000015258789
2017-03-02,19.43000030517578
2017-03-03,19.790000915527344
2017-03-06,19.6299991607666
2017-03-07,19.510000228881836
2017-03-08,19.489999771118164
2017-03-09,19.899999618530273
2017-03-10,20.239999771118164
2017-03-13,20.1299991607666
2017-03-14,19.84000015258789
2017-03-15,20.15999984741211
2017-03-16,20.530000686645508
2017-03-17,20.360000610351562
2017-03-20,20.25
2017-03-21,20.3799991607666
2017-03-22,20.239999771118164
2017-03-23,20.239999771118164
2017-03-24,20.290000915527344
2017-03-27,20.3700008392334
2017-03-28,20.459999084472656
2017-03-29,20.299999237060547
2017-03-30,20.290000915527344
2017-03-31,20.31999969482422
2017-04-03,20.09000015258789
2017-04-04,20.049999237060547
2017-04-05,19.959999084472656
2017-04-06,20.100000381469727
2017-04-07,19.979999542236328
2017-04-10,19.920000076293945
2017-04-11,20.0
2017-04-12,19.8799991607666
2017-04-13,19.559999465942383
2017-04-17,19.8700008392334
2017-04-18,19.709999084472656
2017-04-19,19.809999465942383
2017-04-20,20.020000457763672
2017-04-21,20.09000015258789
2017-04-24,21.25
2017-04-25,21.469999313354492
2017-04-26,21.329999923706055
2017-04-27,21.299999237060547
2017-04-28,21.280000686645508
2017-05-01,21.399999618530273
2017-05-02,21.549999237060547
2017-05-03,21.600000381469727
2017-05-04,22.09000015258789
2017-05-05,22.360000610351562
2017-05-08,21.950000762939453
2017-05-09,21.84000015258789
2017-05-10,22.010000228881836
2017-05-11,21.8799991607666
2017-05-12,21.950000762939453
2017-05-15,22.15999984741211
2017-05-16,22.290000915527344
2017-05-17,21.770000457763672
2017-05-18,21.81999969482422
2017-05-19,22.170000076293945
2017-05-22,22.18000030517578
2017-05-23,22.280000686645508
2017-05-24,22.260000228881836
2017-05-25,22.209999084472656
2017-05-26,22.030000686645508
2017-05-30,21.889999389648438
2017-05-31,21.899999618530273
2017-06-01,22.049999237060547
2017-06-02,22.1200008392334
2017-06-05,22.030000686645508
2017-06-06,21.829999923706055
2017-06-07,22.049999237060547
2017-06-08,22.149999618530273
2017-06-09,22.1299991607666
2017-06-12,22.0
2017-06-13,22.15999984741211
2017-06-14,22.010000228881836
2017-06-15,21.799999237060547
2017-06-16,22.040000915527344
2017-06-19,22.1299991607666
2017-06-20,21.309999465942383
2017-06-21,21.239999771118164
2017-06-22,21.139999389648438
2017-06-23,21.170000076293945
2017-06-26,21.34000015258789
2017-06-27,21.540000915527344
2017-06-28,21.989999771118164
2017-06-29,22.049999237060547
2017-06-30,21.940000534057617
2017-07-03,22.25
2017-07-05,22.299999237060547
2017-07-06,22.459999084472656
2017-07-07,22.510000228881836
2017-07-10,22.540000915527344
2017-07-11,22.530000686645508
2017-07-12,22.59000015258789
2017-07-13,22.829999923706055
2017-07-14,22.809999465942383
2017-07-17,22.709999084472656
2017-07-18,22.649999618530273
2017-07-19,22.68000030517578
2017-07-20,22.770000457763672
2017-07-21,22.6299991607666
2017-07-24,22.75
2017-07-25,23.020000457763672
2017-07-26,23.149999618530273
2017-07-27,23.040000915527344
2017-07-28,23.139999389648438
2017-07-31,23.219999313354492
2017-08-01,23.43000030517578
2017-08-02,23.40999984741211
2017-08-03,23.479999542236328
2017-08-04,23.520000457763672
2017-08-07,23.56999969482422
