,ASET
2019-09-12,29.790000915527344
2019-09-13,29.790000915527344
2019-09-16,29.75
2019-09-17,29.920000076293945
2019-09-18,29.81999969482422
2019-09-19,30.040000915527344
2019-09-20,29.990999221801758
2019-09-23,29.959999084472656
2019-09-24,29.954999923706055
2019-09-25,29.860000610351562
2019-09-26,29.8700008392334
2019-09-27,29.829999923706055
2019-09-30,29.81999969482422
2019-10-01,29.559999465942383
2019-10-02,29.295000076293945
2019-10-03,29.3799991607666
2019-10-04,29.6200008392334
2019-10-07,29.73900032043457
2019-10-08,29.459999084472656
2019-10-09,29.621000289916992
2019-10-10,29.719999313354492
2019-10-11,29.882999420166016
2019-10-14,29.820999145507812
2019-10-15,29.99799919128418
2019-10-16,30.020000457763672
2019-10-17,30.1299991607666
2019-10-18,30.118000030517578
2019-10-21,30.260000228881836
2019-10-22,30.34000015258789
2019-10-23,30.34000015258789
2019-10-24,30.350000381469727
2019-10-25,30.25
2019-10-28,30.236000061035156
2019-10-29,30.235000610351562
2019-10-30,30.18000030517578
2019-10-31,30.270000457763672
2019-11-01,30.270000457763672
2019-11-04,30.459999084472656
2019-11-05,30.315000534057617
2019-11-06,30.291000366210938
2019-11-07,30.291000366210938
2019-11-08,30.121000289916992
2019-11-11,30.059999465942383
2019-11-12,30.020999908447266
2019-11-13,30.089000701904297
2019-11-14,30.100000381469727
2019-11-15,30.229999542236328
2019-11-18,30.371000289916992
2019-11-19,30.374000549316406
2019-11-20,30.2549991607666
2019-11-21,30.100000381469727
2019-11-22,30.076000213623047
2019-11-25,30.187000274658203
2019-11-26,30.336000442504883
2019-11-27,30.452999114990234
2019-11-29,30.273000717163086
2019-12-02,30.049999237060547
2019-12-03,29.982999801635742
2019-12-04,30.177000045776367
2019-12-05,30.214000701904297
2019-12-06,30.375
2019-12-09,30.312000274658203
2019-12-10,30.256999969482422
2019-12-11,30.283000946044922
2019-12-12,30.149999618530273
2019-12-13,30.281999588012695
2019-12-16,30.49799919128418
2019-12-17,30.395000457763672
2019-12-18,30.489999771118164
2019-12-19,30.548999786376953
2019-12-20,30.724000930786133
2019-12-23,30.635000228881836
2019-12-24,30.635000228881836
2019-12-26,30.635000228881836
2019-12-27,30.48900032043457
2019-12-30,30.48900032043457
2019-12-31,30.52899932861328
2020-01-02,30.479999542236328
2020-01-03,30.42799949645996
2020-01-06,30.44700050354004
2020-01-07,30.316999435424805
2020-01-08,30.360000610351562
2020-01-09,30.402000427246094
2020-01-10,30.402000427246094
2020-01-13,30.725000381469727
2020-01-14,30.72800064086914
2020-01-15,30.84600067138672
2020-01-16,31.076000213623047
2020-01-17,31.076000213623047
2020-01-21,31.076000213623047
2020-01-22,31.076000213623047
2020-01-23,31.19499969482422
2020-01-24,31.124000549316406
2020-01-27,30.753999710083008
2020-01-28,30.94499969482422
2020-01-29,30.94499969482422
2020-01-30,30.95800018310547
2020-01-31,30.60300064086914
2020-02-03,30.597999572753906
2020-02-04,30.864999771118164
2020-02-05,31.0
2020-02-06,31.1299991607666
2020-02-07,30.975000381469727
2020-02-10,31.09600067138672
2020-02-11,31.240999221801758
2020-02-12,31.375
2020-02-13,31.37700080871582
2020-02-14,31.545000076293945
2020-02-18,31.39699935913086
2020-02-19,31.44300079345703
2020-02-20,31.413999557495117
2020-02-21,31.413000106811523
2020-02-24,30.746999740600586
2020-02-25,30.059999465942383
2020-02-26,30.059999465942383
2020-02-27,29.219999313354492
2020-02-28,28.177000045776367
2020-03-02,28.959999084472656
2020-03-03,28.81399917602539
2020-03-04,29.868999481201172
2020-03-05,29.450000762939453
2020-03-06,28.836000442504883
2020-03-09,26.55900001525879
2020-03-10,27.246999740600586
2020-03-11,25.94700050354004
2020-03-12,23.260000228881836
2020-03-13,23.75
2020-03-16,21.525999069213867
2020-03-17,22.58799934387207
2020-03-18,21.0
2020-03-19,21.56999969482422
2020-03-20,20.589000701904297
2020-03-23,20.0310001373291
2020-03-24,21.79400062561035
2020-03-25,22.224000930786133
2020-03-26,22.224000930786133
2020-03-27,22.941999435424805
2020-03-30,23.40999984741211
2020-03-31,23.19700050354004
2020-04-01,22.07200050354004
2020-04-02,22.392000198364258
2020-04-03,21.92300033569336
2020-04-06,23.239999771118164
2020-04-07,23.445999145507812
2020-04-08,24.165000915527344
2020-04-09,25.09000015258789
2020-04-13,24.492000579833984
2020-04-14,24.974000930786133
2020-04-15,24.974000930786133
2020-04-16,24.974000930786133
2020-04-17,24.974000930786133
2020-04-20,24.974000930786133
2020-04-21,23.6200008392334
2020-04-22,24.1299991607666
2020-04-23,23.97100067138672
2020-04-24,24.170000076293945
2020-04-27,24.170000076293945
2020-04-28,24.829999923706055
2020-04-29,25.364999771118164
2020-04-30,25.364999771118164
2020-05-01,25.364999771118164
2020-05-04,24.249000549316406
2020-05-05,24.249000549316406
2020-05-06,24.249000549316406
2020-05-07,24.309999465942383
2020-05-08,24.80699920654297
2020-05-11,24.672000885009766
2020-05-12,24.672000885009766
2020-05-13,23.69700050354004
2020-05-14,23.690000534057617
2020-05-15,23.672000885009766
2020-05-18,24.709999084472656
2020-05-19,24.479999542236328
2020-05-20,24.81800079345703
2020-05-21,24.6299991607666
2020-05-22,24.6299991607666
2020-05-26,25.420000076293945
2020-05-27,25.420000076293945
2020-05-28,25.75
2020-05-29,25.788999557495117
2020-06-01,26.18899917602539
2020-06-02,26.430999755859375
2020-06-03,26.430999755859375
2020-06-04,26.808000564575195
2020-06-05,27.6299991607666
2020-06-08,27.889999389648438
2020-06-09,27.520000457763672
2020-06-10,27.25
2020-06-11,27.25
2020-06-12,26.270000457763672
2020-06-15,26.36400032043457
2020-06-16,26.597999572753906
2020-06-17,26.541000366210938
2020-06-18,26.42099952697754
2020-06-19,26.239999771118164
2020-06-22,26.250999450683594
2020-06-23,26.260000228881836
2020-06-24,25.64299964904785
2020-06-25,25.3700008392334
2020-06-26,25.31100082397461
2020-06-29,25.576000213623047
2020-06-30,25.75
2020-07-01,26.02899932861328
2020-07-02,26.14699935913086
2020-07-06,26.33300018310547
2020-07-07,26.059999465942383
2020-07-08,26.072999954223633
2020-07-09,25.690000534057617
2020-07-10,25.8799991607666
2020-07-13,25.75200080871582
2020-07-14,26.07900047302246
2020-07-15,26.28499984741211
2020-07-16,26.235000610351562
2020-07-17,26.472000122070312
2020-07-20,26.329999923706055
2020-07-21,26.520000457763672
2020-07-22,26.600000381469727
2020-07-23,26.485000610351562
2020-07-24,26.399999618530273
2020-07-27,26.604999542236328
2020-07-28,26.739999771118164
2020-07-29,26.889999389648438
2020-07-30,26.770000457763672
2020-07-31,26.459999084472656
2020-08-03,26.700000762939453
2020-08-04,26.950000762939453
2020-08-05,27.260000228881836
2020-08-06,27.066999435424805
2020-08-07,26.959999084472656
2020-08-10,27.29199981689453
2020-08-11,27.1200008392334
2020-08-12,27.524999618530273
2020-08-13,27.309999465942383
2020-08-14,27.270000457763672
2020-08-17,27.40999984741211
2020-08-18,27.420000076293945
2020-08-19,27.121999740600586
2020-08-20,27.20400047302246
2020-08-21,27.07900047302246
2020-08-24,27.299999237060547
2020-08-25,27.299999237060547
2020-08-26,27.315000534057617
2020-08-27,27.290000915527344
2020-08-28,27.280000686645508
2020-08-31,27.350000381469727
2020-09-01,27.350000381469727
2020-09-02,27.715999603271484
2020-09-03,27.715999603271484
2020-09-04,27.121999740600586
2020-09-08,27.06999969482422
2020-09-09,27.06999969482422
2020-09-10,27.06999969482422
2020-09-11,27.079999923706055
2020-09-14,27.399999618530273
2020-09-15,27.600000381469727
2020-09-16,27.600000381469727
2020-09-17,27.40999984741211
2020-09-18,27.075000762939453
2020-09-21,26.389999389648438
2020-09-22,26.66200065612793
2020-09-23,26.150999069213867
2020-09-24,26.010000228881836
2020-09-25,26.329999923706055
2020-09-28,26.639999389648438
2020-09-29,26.459999084472656
2020-09-30,26.479999542236328
2020-10-01,26.65999984741211
2020-10-02,26.937000274658203
2020-10-05,27.219999313354492
2020-10-06,27.025999069213867
2020-10-07,27.149999618530273
2020-10-08,27.43000030517578
2020-10-09,27.440000534057617
2020-10-12,27.66900062561035
2020-10-13,27.40999984741211
2020-10-14,27.304000854492188
2020-10-15,27.079999923706055
2020-10-16,27.204999923706055
2020-10-19,27.204999923706055
2020-10-20,27.204999923706055
2020-10-21,26.889999389648438
2020-10-22,26.889999389648438
2020-10-23,27.030000686645508
2020-10-26,27.030000686645508
2020-10-27,27.030000686645508
2020-10-28,27.030000686645508
2020-10-29,25.829999923706055
2020-10-30,25.829999923706055
2020-11-02,26.059999465942383
2020-11-03,26.56999969482422
2020-11-04,26.56999969482422
2020-11-05,26.56999969482422
2020-11-06,26.56999969482422
2020-11-09,27.8700008392334
2020-11-10,28.32900047302246
2020-11-11,28.489999771118164
2020-11-12,28.489999771118164
2020-11-13,28.469999313354492
2020-11-16,28.469999313354492
2020-11-17,28.469999313354492
2020-11-18,28.469999313354492
2020-11-19,28.469999313354492
2020-11-20,28.575000762939453
2020-11-23,28.770000457763672
2020-11-24,29.243000030517578
2020-11-25,29.243000030517578
2020-11-27,29.219999313354492
2020-11-30,29.219999313354492
2020-12-01,29.059999465942383
2020-12-02,29.059999465942383
2020-12-03,29.059999465942383
2020-12-04,29.639999389648438
2020-12-07,29.530000686645508
2020-12-08,29.56999969482422
2020-12-09,29.54400062561035
2020-12-10,29.63599967956543
2020-12-11,29.63599967956543
2020-12-14,29.410999298095703
2020-12-15,29.76099967956543
2020-12-16,29.739999771118164
2020-12-17,29.94499969482422
2020-12-18,29.697999954223633
2020-12-21,29.280000686645508
2020-12-22,29.170000076293945
2020-12-23,29.440000534057617
2020-12-24,29.31999969482422
2020-12-28,29.43000030517578
2020-12-29,29.469999313354492
2020-12-30,29.549999237060547
2020-12-31,29.579999923706055
2021-01-04,29.579999923706055
2021-01-05,29.829999923706055
2021-01-06,30.284000396728516
2021-01-07,30.382999420166016
2021-01-08,30.360000610351562
2021-01-11,30.200000762939453
2021-01-12,30.378000259399414
2021-01-13,30.43000030517578
2021-01-14,30.670000076293945
2021-01-15,30.336999893188477
2021-01-19,30.479999542236328
2021-01-20,30.729000091552734
2021-01-21,30.506000518798828
2021-01-22,30.506000518798828
2021-01-25,30.333999633789062
2021-01-26,30.309999465942383
2021-01-27,29.549999237060547
2021-01-28,29.94499969482422
2021-01-29,29.400999069213867
2021-02-01,29.77199935913086
2021-02-02,30.0
2021-02-03,30.16699981689453
2021-02-04,30.18000030517578
2021-02-05,30.475000381469727
2021-02-08,30.715999603271484
2021-02-09,30.780000686645508
2021-02-10,30.759000778198242
2021-02-11,30.805999755859375
2021-02-12,30.920000076293945
2021-02-16,31.110000610351562
2021-02-17,31.024999618530273
2021-02-18,30.8700008392334
2021-02-19,30.951000213623047
2021-02-22,31.09000015258789
2021-02-23,31.233999252319336
2021-02-24,31.459999084472656
2021-02-25,30.920000076293945
2021-02-26,30.437999725341797
2021-03-01,30.900999069213867
2021-03-02,30.895999908447266
2021-03-03,30.860000610351562
2021-03-04,30.523000717163086
2021-03-05,31.02400016784668
2021-03-08,31.091999053955078
2021-03-09,31.298999786376953
2021-03-10,31.628999710083008
2021-03-11,31.82699966430664
2021-03-12,31.983999252319336
2021-03-15,32.07899856567383
2021-03-16,32.01599884033203
2021-03-17,32.01599884033203
2021-03-18,31.790000915527344
2021-03-19,31.570999145507812
2021-03-22,31.570999145507812
2021-03-23,31.270000457763672
2021-03-24,31.25200080871582
2021-03-25,31.280000686645508
2021-03-26,31.770000457763672
2021-03-29,31.81999969482422
2021-03-30,31.58099937438965
2021-03-31,31.58099937438965
2021-04-01,31.58099937438965
2021-04-05,31.58099937438965
2021-04-06,32.12099838256836
2021-04-07,32.125
2021-04-08,32.125
2021-04-09,32.11600112915039
2021-04-12,32.09600067138672
2021-04-13,32.2400016784668
2021-04-14,32.37200164794922
2021-04-15,32.7140007019043
2021-04-16,32.85499954223633
2021-04-19,32.784000396728516
2021-04-20,32.54800033569336
2021-04-21,32.79499816894531
2021-04-22,32.65999984741211
2021-04-23,32.89699935913086
2021-04-26,32.972999572753906
2021-04-27,32.94499969482422
2021-04-28,33.05699920654297
2021-04-29,33.14500045776367
2021-04-30,32.900001525878906
2021-05-03,33.310001373291016
2021-05-04,33.16999816894531
2021-05-05,33.39400100708008
2021-05-06,33.71900177001953
2021-05-07,34.16400146484375
2021-05-10,34.16600036621094
2021-05-11,33.867000579833984
2021-05-12,33.5
2021-05-13,33.369998931884766
2021-05-14,33.810001373291016
