,SYNT
2005-09-14,9.354999542236328
2005-09-15,9.444999694824219
2005-09-16,9.524999618530273
2005-09-19,9.34000015258789
2005-09-20,9.329999923706055
2005-09-21,9.300000190734863
2005-09-22,9.305000305175781
2005-09-23,9.3100004196167
2005-09-26,9.289999961853027
2005-09-27,9.319999694824219
2005-09-28,9.369999885559082
2005-09-29,9.520000457763672
2005-09-30,9.744999885559082
2005-10-03,9.645000457763672
2005-10-04,9.625
2005-10-05,9.53499984741211
2005-10-06,9.479999542236328
2005-10-07,9.579999923706055
2005-10-10,9.550000190734863
2005-10-11,9.625
2005-10-12,9.479999542236328
2005-10-13,9.270000457763672
2005-10-14,9.274999618530273
2005-10-17,9.1899995803833
2005-10-18,9.239999771118164
2005-10-19,9.5
2005-10-20,9.4399995803833
2005-10-21,9.524999618530273
2005-10-24,9.680000305175781
2005-10-25,9.489999771118164
2005-10-26,9.600000381469727
2005-10-27,9.770000457763672
2005-10-28,10.125
2005-10-31,10.145000457763672
2005-11-01,10.145000457763672
2005-11-02,10.470000267028809
2005-11-03,10.789999961853027
2005-11-04,11.0
2005-11-07,10.779999732971191
2005-11-08,10.375
2005-11-09,10.470000267028809
2005-11-10,10.404999732971191
2005-11-11,10.319999694824219
2005-11-14,10.104999542236328
2005-11-15,10.324999809265137
2005-11-16,10.5649995803833
2005-11-17,10.505000114440918
2005-11-18,10.515000343322754
2005-11-21,10.460000038146973
2005-11-22,10.65999984741211
2005-11-23,10.75
2005-11-25,10.630000114440918
2005-11-28,10.359999656677246
2005-11-29,10.484999656677246
2005-11-30,10.279999732971191
2005-12-01,10.475000381469727
2005-12-02,10.380000114440918
2005-12-05,10.369999885559082
2005-12-06,10.3149995803833
2005-12-07,10.154999732971191
2005-12-08,10.3100004196167
2005-12-09,10.229999542236328
2005-12-12,10.220000267028809
2005-12-13,10.024999618530273
2005-12-14,10.015000343322754
2005-12-15,10.09000015258789
2005-12-16,10.180000305175781
2005-12-19,10.324999809265137
2005-12-20,10.449999809265137
2005-12-21,10.524999618530273
2005-12-22,10.789999961853027
2005-12-23,10.864999771118164
2005-12-27,10.664999961853027
2005-12-28,10.765000343322754
2005-12-29,10.520000457763672
2005-12-30,10.414999961853027
2006-01-03,10.555000305175781
2006-01-04,10.4399995803833
2006-01-05,10.449999809265137
2006-01-06,10.9350004196167
2006-01-09,10.885000228881836
2006-01-10,10.904999732971191
2006-01-11,10.880000114440918
2006-01-12,11.079999923706055
2006-01-13,11.029999732971191
2006-01-17,10.829999923706055
2006-01-18,10.84000015258789
2006-01-19,11.095000267028809
2006-01-20,10.8100004196167
2006-01-23,10.670000076293945
2006-01-24,10.914999961853027
2006-01-25,10.585000038146973
2006-01-26,10.944999694824219
2006-01-27,10.9350004196167
2006-01-30,10.774999618530273
2006-01-31,10.774999618530273
2006-02-01,10.710000038146973
2006-02-02,10.744999885559082
2006-02-03,10.885000228881836
2006-02-06,10.835000038146973
2006-02-07,10.704999923706055
2006-02-08,10.75
2006-02-09,10.760000228881836
2006-02-10,10.824999809265137
2006-02-13,9.975000381469727
2006-02-14,9.914999961853027
2006-02-15,10.020000457763672
2006-02-16,10.0
2006-02-17,10.09000015258789
2006-02-21,9.680000305175781
2006-02-22,9.359999656677246
2006-02-23,9.454999923706055
2006-02-24,9.069999694824219
2006-02-27,8.960000038146973
2006-02-28,8.5
2006-03-01,9.364999771118164
2006-03-02,9.694999694824219
2006-03-03,9.6850004196167
2006-03-06,9.420000076293945
2006-03-07,9.395000457763672
2006-03-08,9.225000381469727
2006-03-09,9.125
2006-03-10,9.345000267028809
2006-03-13,9.395000457763672
2006-03-14,9.484999656677246
2006-03-15,9.449999809265137
2006-03-16,9.380000114440918
2006-03-17,9.505000114440918
2006-03-20,9.760000228881836
2006-03-21,9.529999732971191
2006-03-22,9.5
2006-03-23,9.375
2006-03-24,9.585000038146973
2006-03-27,9.489999771118164
2006-03-28,9.305000305175781
2006-03-29,9.329999923706055
2006-03-30,9.15999984741211
2006-03-31,9.460000038146973
2006-04-03,9.015000343322754
2006-04-04,9.194999694824219
2006-04-05,9.095000267028809
2006-04-06,9.399999618530273
2006-04-07,9.529999732971191
2006-04-10,9.779999732971191
2006-04-11,9.824999809265137
2006-04-12,10.015000343322754
2006-04-13,10.260000228881836
2006-04-17,10.454999923706055
2006-04-18,10.515000343322754
2006-04-19,10.710000038146973
2006-04-20,10.619999885559082
2006-04-21,10.739999771118164
2006-04-24,10.820500373840332
2006-04-25,10.449999809265137
2006-04-26,10.600000381469727
2006-04-27,10.710000038146973
2006-04-28,10.824999809265137
2006-05-01,10.930000305175781
2006-05-02,10.869999885559082
2006-05-03,10.84000015258789
2006-05-04,11.25
2006-05-05,11.444999694824219
2006-05-08,11.414999961853027
2006-05-09,11.180000305175781
2006-05-10,11.3149995803833
2006-05-11,10.954999923706055
2006-05-12,10.960000038146973
2006-05-15,11.204999923706055
2006-05-16,11.425000190734863
2006-05-17,11.420000076293945
2006-05-18,11.265000343322754
2006-05-19,11.0649995803833
2006-05-22,11.204999923706055
2006-05-23,10.875
2006-05-24,11.21500015258789
2006-05-25,11.154999732971191
2006-05-26,11.079999923706055
2006-05-30,10.949999809265137
2006-05-31,11.5
2006-06-01,11.5
2006-06-02,11.5
2006-06-05,11.109999656677246
2006-06-06,11.1899995803833
2006-06-07,10.989999771118164
2006-06-08,10.135000228881836
2006-06-09,10.244999885559082
2006-06-12,9.970000267028809
2006-06-13,9.635000228881836
2006-06-14,9.89799976348877
2006-06-15,10.015000343322754
2006-06-16,9.710000038146973
2006-06-19,9.494999885559082
2006-06-20,9.585000038146973
2006-06-21,9.914999961853027
2006-06-22,9.925000190734863
2006-06-23,9.9350004196167
2006-06-26,10.265000343322754
2006-06-27,10.130000114440918
2006-06-28,10.1899995803833
2006-06-29,10.25
2006-06-30,10.229999542236328
2006-07-03,10.734999656677246
2006-07-05,10.210000038146973
2006-07-06,10.289999961853027
2006-07-07,10.119999885559082
2006-07-10,10.199999809265137
2006-07-11,10.020000457763672
2006-07-12,9.979999542236328
2006-07-13,9.8149995803833
2006-07-14,9.630000114440918
2006-07-17,9.654999732971191
2006-07-18,9.944999694824219
2006-07-19,10.354999542236328
2006-07-20,9.984999656677246
2006-07-21,10.149999618530273
2006-07-24,10.255000114440918
2006-07-25,10.505000114440918
2006-07-26,10.295000076293945
2006-07-27,10.204999923706055
2006-07-28,10.53499984741211
2006-07-31,10.430000305175781
2006-08-01,10.239999771118164
2006-08-02,10.660499572753906
2006-08-03,10.510000228881836
2006-08-04,10.729999542236328
2006-08-07,10.579999923706055
2006-08-08,10.279999732971191
2006-08-09,10.300000190734863
2006-08-10,10.545000076293945
2006-08-11,10.28499984741211
2006-08-14,10.369999885559082
2006-08-15,10.789999961853027
2006-08-16,11.074999809265137
2006-08-17,11.244999885559082
2006-08-18,11.244999885559082
2006-08-21,11.46500015258789
2006-08-22,11.550000190734863
2006-08-23,11.5600004196167
2006-08-24,11.510000228881836
2006-08-25,11.399999618530273
2006-08-28,11.454999923706055
2006-08-29,10.864999771118164
2006-08-30,10.729999542236328
2006-08-31,10.954999923706055
2006-09-01,10.925000190734863
2006-09-05,11.095000267028809
2006-09-06,10.744999885559082
2006-09-07,10.859999656677246
2006-09-08,10.854999542236328
2006-09-11,10.925000190734863
2006-09-12,11.1899995803833
2006-09-13,11.324999809265137
2006-09-14,11.239999771118164
2006-09-15,11.399999618530273
2006-09-18,11.319999694824219
2006-09-19,11.350000381469727
2006-09-20,11.524999618530273
2006-09-21,11.469949722290039
2006-09-22,11.470000267028809
2006-09-25,11.510000228881836
2006-09-26,11.5
2006-09-27,11.494999885559082
2006-09-28,11.515000343322754
2006-09-29,11.324999809265137
2006-10-02,11.369999885559082
2006-10-03,11.295000076293945
2006-10-04,11.4350004196167
2006-10-05,11.614999771118164
2006-10-06,11.475000381469727
2006-10-09,11.574999809265137
2006-10-10,12.03499984741211
2006-10-11,12.0
2006-10-12,11.984999656677246
2006-10-13,12.055000305175781
2006-10-16,12.0
2006-10-17,12.045000076293945
2006-10-18,12.545000076293945
2006-10-19,12.53499984741211
2006-10-20,12.46500015258789
2006-10-23,12.649999618530273
2006-10-24,12.5
2006-10-25,12.430000305175781
2006-10-26,12.505000114440918
2006-10-27,12.430000305175781
2006-10-30,12.574999809265137
2006-10-31,12.625
2006-11-01,12.545000076293945
2006-11-02,12.5649995803833
2006-11-03,12.600000381469727
2006-11-06,12.505000114440918
2006-11-07,12.5600004196167
2006-11-08,12.729999542236328
2006-11-09,12.550000190734863
2006-11-10,12.545000076293945
2006-11-13,12.604999542236328
2006-11-14,12.824999809265137
2006-11-15,13.0
2006-11-16,13.255000114440918
2006-11-17,13.1850004196167
2006-11-20,13.585000038146973
2006-11-21,14.109999656677246
2006-11-22,14.104999542236328
2006-11-24,14.170000076293945
2006-11-27,13.954999923706055
2006-11-28,14.085000038146973
2006-11-29,14.359999656677246
2006-11-30,14.760000228881836
2006-12-01,13.984999656677246
2006-12-04,13.84000015258789
2006-12-05,13.920000076293945
2006-12-06,13.625
2006-12-07,13.484999656677246
2006-12-08,13.5
2006-12-11,13.4399995803833
2006-12-12,13.574999809265137
2006-12-13,13.494999885559082
2006-12-14,13.675000190734863
2006-12-15,13.34000015258789
2006-12-18,13.125
2006-12-19,13.225000381469727
2006-12-20,13.539999961853027
2006-12-21,13.1850004196167
2006-12-22,13.204999923706055
2006-12-26,13.65999984741211
2006-12-27,13.65999984741211
2006-12-28,13.399999618530273
2006-12-29,13.399999618530273
2007-01-03,13.65999984741211
2007-01-04,13.619999885559082
2007-01-05,13.295000076293945
2007-01-08,13.305000305175781
2007-01-09,13.460000038146973
2007-01-10,13.744999885559082
2007-01-11,14.5
2007-01-12,15.835000038146973
2007-01-16,16.094999313354492
2007-01-17,16.1200008392334
2007-01-18,16.200000762939453
2007-01-19,16.18000030517578
2007-01-22,16.155000686645508
2007-01-23,16.15999984741211
2007-01-24,16.26300048828125
2007-01-25,16.05500030517578
2007-01-26,16.204999923706055
2007-01-29,15.994999885559082
2007-01-30,16.479999542236328
2007-01-31,16.450000762939453
2007-02-01,17.084999084472656
2007-02-02,17.700000762939453
2007-02-05,17.040000915527344
2007-02-06,17.364999771118164
2007-02-07,17.790000915527344
2007-02-08,17.719999313354492
2007-02-09,17.25
2007-02-12,17.219999313354492
2007-02-13,17.395000457763672
2007-02-14,18.2549991607666
2007-02-15,18.19499969482422
2007-02-16,18.260000228881836
2007-02-20,18.1299991607666
2007-02-21,18.864999771118164
2007-02-22,19.290000915527344
2007-02-23,19.469999313354492
2007-02-26,19.104999542236328
2007-02-27,18.65999984741211
2007-02-28,17.940000534057617
2007-03-01,17.770000457763672
2007-03-02,17.31999969482422
2007-03-05,16.799999237060547
2007-03-06,17.56999969482422
2007-03-07,17.39150047302246
2007-03-08,17.799999237060547
2007-03-09,17.235000610351562
2007-03-12,17.30500030517578
2007-03-13,17.079999923706055
2007-03-14,17.010000228881836
2007-03-15,17.145000457763672
2007-03-16,17.114999771118164
2007-03-19,17.59000015258789
2007-03-20,17.5
2007-03-21,17.610000610351562
2007-03-22,17.84000015258789
2007-03-23,17.5
2007-03-26,17.69499969482422
2007-03-27,17.40999984741211
2007-03-28,17.2549991607666
2007-03-29,17.25
2007-03-30,17.325000762939453
2007-04-02,17.204999923706055
2007-04-03,17.375
2007-04-04,17.510000228881836
2007-04-05,17.729999542236328
2007-04-09,17.81999969482422
2007-04-10,18.059999465942383
2007-04-11,17.905000686645508
2007-04-12,17.875
2007-04-13,18.78499984741211
2007-04-16,18.905000686645508
2007-04-17,18.829999923706055
2007-04-18,17.530000686645508
2007-04-19,17.6200008392334
2007-04-20,17.5
2007-04-23,17.850000381469727
2007-04-24,18.100000381469727
2007-04-25,17.80500030517578
2007-04-26,17.985000610351562
2007-04-27,17.684999465942383
2007-04-30,17.530000686645508
2007-05-01,17.7549991607666
2007-05-02,17.979999542236328
2007-05-03,18.145000457763672
2007-05-04,18.270000457763672
2007-05-07,18.264999389648438
2007-05-08,18.1299991607666
2007-05-09,17.704999923706055
2007-05-10,17.354999542236328
2007-05-11,17.100000381469727
2007-05-14,17.010000228881836
2007-05-15,16.540000915527344
2007-05-16,16.78499984741211
2007-05-17,16.725000381469727
2007-05-18,17.094999313354492
2007-05-21,17.295000076293945
2007-05-22,17.524999618530273
2007-05-23,18.30500030517578
2007-05-24,17.700000762939453
2007-05-25,17.209999084472656
2007-05-29,17.565000534057617
2007-05-30,17.235000610351562
2007-05-31,17.426000595092773
2007-06-01,17.155000686645508
2007-06-04,17.30500030517578
2007-06-05,16.924999237060547
2007-06-06,16.78499984741211
2007-06-07,16.204999923706055
2007-06-08,16.18000030517578
2007-06-11,16.459999084472656
2007-06-12,15.994999885559082
2007-06-13,16.540000915527344
2007-06-14,16.6200008392334
2007-06-15,16.915000915527344
2007-06-18,16.989999771118164
2007-06-19,16.954999923706055
2007-06-20,16.405000686645508
2007-06-21,16.30500030517578
2007-06-22,15.859999656677246
2007-06-25,15.345000267028809
2007-06-26,14.984999656677246
2007-06-27,15.095000267028809
2007-06-28,15.609999656677246
2007-06-29,15.194999694824219
2007-07-02,15.270000457763672
2007-07-03,15.175000190734863
2007-07-05,15.244999885559082
2007-07-06,15.425000190734863
2007-07-09,15.800000190734863
2007-07-10,16.010000228881836
2007-07-11,16.209999084472656
2007-07-12,16.280000686645508
2007-07-13,16.264999389648438
2007-07-16,16.329999923706055
2007-07-17,16.71500015258789
2007-07-18,16.905000686645508
2007-07-19,17.545000076293945
2007-07-20,17.530000686645508
2007-07-23,17.295000076293945
2007-07-24,16.899999618530273
2007-07-25,17.395000457763672
2007-07-26,17.770000457763672
2007-07-27,17.46500015258789
2007-07-30,18.03499984741211
2007-07-31,18.0049991607666
2007-08-01,17.969999313354492
2007-08-02,18.44499969482422
2007-08-03,17.540000915527344
2007-08-06,18.149999618530273
2007-08-07,18.665000915527344
2007-08-08,20.344999313354492
2007-08-09,20.350000381469727
2007-08-10,19.385000228881836
2007-08-13,19.684999465942383
2007-08-14,18.7549991607666
2007-08-15,17.80500030517578
2007-08-16,17.520000457763672
2007-08-17,17.454999923706055
2007-08-20,17.559999465942383
2007-08-21,18.475000381469727
2007-08-22,18.520000457763672
2007-08-23,18.209999084472656
2007-08-24,17.700000762939453
2007-08-27,17.774999618530273
2007-08-28,17.19499969482422
2007-08-29,17.549999237060547
2007-08-30,17.21500015258789
2007-08-31,17.28499984741211
2007-09-04,18.155000686645508
2007-09-05,17.645000457763672
2007-09-06,17.920000076293945
2007-09-07,17.510000228881836
2007-09-10,17.350000381469727
2007-09-11,17.739999771118164
2007-09-12,17.985000610351562
2007-09-13,18.350000381469727
2007-09-14,18.53499984741211
2007-09-17,18.639999389648438
2007-09-18,19.899999618530273
2007-09-19,20.485000610351562
2007-09-20,19.979999542236328
2007-09-21,20.43000030517578
2007-09-24,20.405000686645508
2007-09-25,20.684999465942383
2007-09-26,20.84000015258789
2007-09-27,21.395000457763672
2007-09-28,20.790000915527344
2007-10-01,20.7450008392334
2007-10-02,20.850000381469727
2007-10-03,20.899999618530273
2007-10-04,22.170000076293945
2007-10-05,23.235000610351562
2007-10-08,23.0
2007-10-09,23.56999969482422
2007-10-10,22.69499969482422
2007-10-11,22.014999389648438
2007-10-12,22.350000381469727
2007-10-15,21.735000610351562
2007-10-16,21.46500015258789
2007-10-17,21.21500015258789
2007-10-18,20.56999969482422
2007-10-19,19.5
2007-10-22,20.174999237060547
2007-10-23,20.514999389648438
2007-10-24,20.329999923706055
2007-10-25,21.049999237060547
2007-10-26,21.25
2007-10-29,21.395000457763672
2007-10-30,21.030000686645508
2007-10-31,21.290000915527344
2007-11-01,21.114999771118164
2007-11-02,21.125
2007-11-05,20.895000457763672
2007-11-06,21.0
2007-11-07,20.170000076293945
2007-11-08,20.389999389648438
2007-11-09,19.809999465942383
2007-11-12,19.760000228881836
2007-11-13,19.59000015258789
2007-11-14,19.700000762939453
2007-11-15,19.545000076293945
2007-11-16,19.2450008392334
2007-11-19,17.844999313354492
2007-11-20,17.934999465942383
2007-11-21,17.860000610351562
2007-11-23,18.469999313354492
2007-11-26,17.565000534057617
2007-11-27,18.049999237060547
2007-11-28,18.204999923706055
2007-11-29,18.280000686645508
2007-11-30,18.014999389648438
2007-12-03,17.415000915527344
2007-12-04,17.18000030517578
2007-12-05,17.204999923706055
2007-12-06,17.149999618530273
2007-12-07,17.5
2007-12-10,18.46500015258789
2007-12-11,17.959999084472656
2007-12-12,17.80500030517578
2007-12-13,17.549999237060547
2007-12-14,17.684999465942383
2007-12-17,17.299999237060547
2007-12-18,18.235000610351562
2007-12-19,18.87849998474121
2007-12-20,19.0049991607666
2007-12-21,18.934999465942383
2007-12-24,19.584999084472656
2007-12-26,19.530000686645508
2007-12-27,19.1299991607666
2007-12-28,19.520000457763672
2007-12-31,19.260000228881836
2008-01-02,18.6299991607666
2008-01-03,18.030000686645508
2008-01-04,16.899999618530273
2008-01-07,16.459999084472656
2008-01-08,14.994999885559082
2008-01-09,14.9350004196167
2008-01-10,14.944999694824219
2008-01-11,14.069999694824219
2008-01-14,13.994999885559082
2008-01-15,13.645000457763672
2008-01-16,13.890000343322754
2008-01-17,13.670000076293945
2008-01-18,13.274999618530273
2008-01-22,13.050000190734863
2008-01-23,13.270000457763672
2008-01-24,13.864999771118164
2008-01-25,14.0
2008-01-28,14.40999984741211
2008-01-29,14.670000076293945
2008-01-30,14.385000228881836
2008-01-31,14.8149995803833
2008-02-01,15.21500015258789
2008-02-04,15.380000114440918
2008-02-05,15.28499984741211
2008-02-06,14.8149995803833
2008-02-07,14.914999961853027
2008-02-08,14.845000267028809
2008-02-11,15.25
2008-02-12,15.460000038146973
2008-02-13,15.710000038146973
2008-02-14,15.399999618530273
2008-02-15,14.994999885559082
2008-02-19,14.890000343322754
2008-02-20,14.869999885559082
2008-02-21,14.699999809265137
2008-02-22,15.630000114440918
2008-02-25,14.529999732971191
2008-02-26,14.515000343322754
2008-02-27,14.03499984741211
2008-02-28,13.880000114440918
2008-02-29,13.614999771118164
2008-03-03,12.800000190734863
2008-03-04,13.145000457763672
2008-03-05,13.28499984741211
2008-03-06,12.595000267028809
2008-03-07,12.395000457763672
2008-03-10,12.279999732971191
2008-03-11,12.9350004196167
2008-03-12,13.114999771118164
2008-03-13,13.145000457763672
2008-03-14,12.5600004196167
2008-03-17,12.354999542236328
2008-03-18,13.399999618530273
2008-03-19,13.114999771118164
2008-03-20,13.375
2008-03-24,13.904999732971191
2008-03-25,14.135000228881836
2008-03-26,13.805000305175781
2008-03-27,13.484999656677246
2008-03-28,13.229999542236328
2008-03-31,13.324999809265137
2008-04-01,13.645000457763672
2008-04-02,14.024999618530273
2008-04-03,13.725000381469727
2008-04-04,13.765000343322754
2008-04-07,13.630000114440918
2008-04-08,13.510000228881836
2008-04-09,13.149999618530273
2008-04-10,13.375
2008-04-11,12.765000343322754
2008-04-14,12.699999809265137
2008-04-15,13.324999809265137
2008-04-16,13.725000381469727
2008-04-17,13.875
2008-04-18,14.305000305175781
2008-04-21,14.385000228881836
2008-04-22,14.1850004196167
2008-04-23,14.53499984741211
2008-04-24,16.05500030517578
2008-04-25,15.960000038146973
2008-04-28,16.75
2008-04-29,16.55500030517578
2008-04-30,16.55500030517578
2008-05-01,16.5
2008-05-02,16.364999771118164
2008-05-05,16.545000076293945
2008-05-06,16.645000457763672
2008-05-07,15.729999542236328
2008-05-08,15.604999542236328
2008-05-09,15.345000267028809
2008-05-12,15.569999694824219
2008-05-13,15.28499984741211
2008-05-14,15.46500015258789
2008-05-15,15.670000076293945
2008-05-16,15.505000114440918
2008-05-19,15.670000076293945
2008-05-20,15.65999984741211
2008-05-21,15.850000381469727
2008-05-22,16.014999389648438
2008-05-23,16.114999771118164
2008-05-27,16.299999237060547
2008-05-28,16.235000610351562
2008-05-29,16.440000534057617
2008-05-30,16.350000381469727
2008-06-02,16.315000534057617
2008-06-03,16.510000228881836
2008-06-04,17.045000076293945
2008-06-05,18.479999542236328
2008-06-06,18.114999771118164
2008-06-09,18.040000915527344
2008-06-10,18.18000030517578
2008-06-11,17.834999084472656
2008-06-12,18.05500030517578
2008-06-13,18.56999969482422
2008-06-16,18.59000015258789
2008-06-17,18.204999923706055
2008-06-18,18.170000076293945
2008-06-19,18.18000030517578
2008-06-20,17.610000610351562
2008-06-23,17.440000534057617
2008-06-24,17.190000534057617
2008-06-25,18.114999771118164
2008-06-26,17.424999237060547
2008-06-27,17.3799991607666
2008-06-30,16.860000610351562
2008-07-01,16.8700008392334
2008-07-02,16.635000228881836
2008-07-03,16.549999237060547
2008-07-07,16.450000762939453
2008-07-08,16.90999984741211
2008-07-09,16.75
2008-07-10,17.170000076293945
2008-07-11,15.845000267028809
2008-07-14,16.040000915527344
2008-07-15,16.09000015258789
2008-07-16,16.68000030517578
2008-07-17,16.850000381469727
2008-07-18,16.3700008392334
2008-07-21,16.19499969482422
2008-07-22,16.1200008392334
2008-07-23,16.295000076293945
2008-07-24,17.010000228881836
2008-07-25,17.325000762939453
2008-07-28,16.809999465942383
2008-07-29,16.9950008392334
2008-07-30,16.885000228881836
2008-07-31,16.475000381469727
2008-08-01,16.1299991607666
2008-08-04,15.710000038146973
2008-08-05,15.854999542236328
2008-08-06,16.299999237060547
2008-08-07,16.145000457763672
2008-08-08,16.559999465942383
2008-08-11,16.774999618530273
2008-08-12,16.344999313354492
2008-08-13,16.59000015258789
2008-08-14,16.69499969482422
2008-08-15,16.764999389648438
2008-08-18,16.875
2008-08-19,16.545000076293945
2008-08-20,16.56999969482422
2008-08-21,16.260000228881836
2008-08-22,16.459999084472656
2008-08-25,16.25
2008-08-26,16.375
2008-08-27,16.56999969482422
2008-08-28,16.71500015258789
2008-08-29,16.53499984741211
2008-09-02,16.594999313354492
2008-09-03,16.604999542236328
2008-09-04,16.329999923706055
2008-09-05,15.819999694824219
2008-09-08,15.949999809265137
2008-09-09,15.449999809265137
2008-09-10,15.25
2008-09-11,14.640000343322754
2008-09-12,14.524999618530273
2008-09-15,14.225000381469727
2008-09-16,14.4350004196167
2008-09-17,13.90999984741211
2008-09-18,12.800000190734863
2008-09-19,13.609999656677246
2008-09-22,13.239999771118164
2008-09-23,13.354999542236328
2008-09-24,12.529999732971191
2008-09-25,12.84000015258789
2008-09-26,12.664999961853027
2008-09-29,11.385000228881836
2008-09-30,12.25
2008-10-01,11.970000267028809
2008-10-02,11.699999809265137
2008-10-03,11.699999809265137
2008-10-06,10.819999694824219
2008-10-07,10.055000305175781
2008-10-08,9.765000343322754
2008-10-09,9.074999809265137
2008-10-10,9.210000038146973
2008-10-13,10.074999809265137
2008-10-14,10.515000343322754
2008-10-15,9.425000190734863
2008-10-16,10.4399995803833
2008-10-17,10.515000343322754
2008-10-20,10.925000190734863
2008-10-21,10.194999694824219
2008-10-22,9.649999618530273
2008-10-23,11.125
2008-10-24,11.300000190734863
2008-10-27,10.680000305175781
2008-10-28,11.694999694824219
2008-10-29,11.6899995803833
2008-10-30,12.079999923706055
2008-10-31,12.4350004196167
2008-11-03,12.449999809265137
2008-11-04,12.300000190734863
2008-11-05,12.149999618530273
2008-11-06,11.670000076293945
2008-11-07,12.479999542236328
2008-11-10,12.524999618530273
2008-11-11,12.470000267028809
2008-11-12,11.90999984741211
2008-11-13,12.774999618530273
2008-11-14,12.050000190734863
2008-11-17,11.954999923706055
2008-11-18,11.46500015258789
2008-11-19,10.8100004196167
2008-11-20,10.239999771118164
2008-11-21,11.074999809265137
2008-11-24,12.0
2008-11-25,11.845000267028809
2008-11-26,12.164999961853027
2008-11-28,12.010000228881836
2008-12-01,11.28499984741211
2008-12-02,11.625
2008-12-03,11.795000076293945
2008-12-04,10.895000457763672
2008-12-05,11.085000038146973
2008-12-08,11.944999694824219
2008-12-09,11.970000267028809
2008-12-10,12.069999694824219
2008-12-11,11.670000076293945
2008-12-12,12.109999656677246
2008-12-15,11.845000267028809
2008-12-16,12.359999656677246
2008-12-17,12.244999885559082
2008-12-18,12.395000457763672
2008-12-19,12.475000381469727
2008-12-22,12.515000343322754
2008-12-23,12.800000190734863
2008-12-24,12.770000457763672
2008-12-26,12.319999694824219
2008-12-29,11.21500015258789
2008-12-30,11.40999984741211
2008-12-31,11.5600004196167
2009-01-02,11.979999542236328
2009-01-05,11.899999618530273
2009-01-06,12.545000076293945
2009-01-07,12.364999771118164
2009-01-08,12.425000190734863
2009-01-09,12.420000076293945
2009-01-12,12.595000267028809
2009-01-13,13.0
2009-01-14,12.84000015258789
2009-01-15,13.079999923706055
2009-01-16,13.1850004196167
2009-01-20,12.680000305175781
2009-01-21,11.255000114440918
2009-01-22,10.895000457763672
2009-01-23,10.949999809265137
2009-01-26,11.229999542236328
2009-01-27,11.380000114440918
2009-01-28,11.609999656677246
2009-01-29,11.274999618530273
2009-01-30,10.774999618530273
2009-02-02,10.6899995803833
2009-02-03,10.930000305175781
2009-02-04,10.880000114440918
2009-02-05,10.09000015258789
2009-02-06,10.25
2009-02-09,10.149999618530273
2009-02-10,10.414999961853027
2009-02-11,10.380000114440918
2009-02-12,10.640000343322754
2009-02-13,10.90999984741211
2009-02-17,10.59000015258789
2009-02-18,10.5649995803833
2009-02-19,10.5
2009-02-20,10.364999771118164
2009-02-23,10.029999732971191
2009-02-24,10.1850004196167
2009-02-25,10.095000267028809
2009-02-26,9.954999923706055
2009-02-27,10.170000076293945
2009-03-02,9.045000076293945
2009-03-03,9.0649995803833
2009-03-04,9.140000343322754
2009-03-05,8.65999984741211
2009-03-06,9.055000305175781
2009-03-09,8.819999694824219
2009-03-10,9.460000038146973
2009-03-11,9.399999618530273
2009-03-12,9.850000381469727
2009-03-13,10.204999923706055
2009-03-16,10.369999885559082
2009-03-17,10.649999618530273
2009-03-18,11.220000267028809
2009-03-19,10.494999885559082
2009-03-20,10.234999656677246
2009-03-23,10.744999885559082
2009-03-24,10.210000038146973
2009-03-25,10.484999656677246
2009-03-26,10.880000114440918
2009-03-27,10.369999885559082
2009-03-30,10.34000015258789
2009-03-31,10.289999961853027
2009-04-01,10.545000076293945
2009-04-02,11.03499984741211
2009-04-03,11.145000457763672
2009-04-06,11.154999732971191
2009-04-07,10.744999885559082
2009-04-08,11.125
2009-04-09,11.755000114440918
2009-04-13,11.420000076293945
2009-04-14,11.125
2009-04-15,10.899999618530273
2009-04-16,11.364999771118164
2009-04-17,11.390000343322754
2009-04-20,10.9350004196167
2009-04-21,11.4399995803833
2009-04-22,11.319999694824219
2009-04-23,11.40999984741211
2009-04-24,11.604999542236328
2009-04-27,13.050000190734863
2009-04-28,13.699999809265137
2009-04-29,13.984999656677246
2009-04-30,13.859999656677246
2009-05-01,14.220000267028809
2009-05-04,14.880000114440918
2009-05-05,14.949999809265137
2009-05-06,14.46500015258789
2009-05-07,14.350000381469727
2009-05-08,14.805000305175781
2009-05-11,14.5600004196167
2009-05-12,14.375
2009-05-13,13.774999618530273
2009-05-14,14.095000267028809
2009-05-15,14.164999961853027
2009-05-18,14.6899995803833
2009-05-19,14.475000381469727
2009-05-20,14.255000114440918
2009-05-21,13.789999961853027
2009-05-22,13.774999618530273
2009-05-26,14.34000015258789
2009-05-27,14.300000190734863
2009-05-28,14.175000190734863
2009-05-29,14.359999656677246
2009-06-01,15.265000343322754
2009-06-02,15.180000305175781
2009-06-03,14.649999618530273
2009-06-04,14.649999618530273
2009-06-05,14.600000381469727
2009-06-08,14.430000305175781
2009-06-09,14.71500015258789
2009-06-10,14.739999771118164
2009-06-11,14.859999656677246
2009-06-12,14.6899995803833
2009-06-15,14.305000305175781
2009-06-16,14.079999923706055
2009-06-17,14.015000343322754
2009-06-18,14.244999885559082
2009-06-19,14.5649995803833
2009-06-22,14.225000381469727
2009-06-23,14.130000114440918
