,NWG
2011-07-20,11.050000190734863
2011-07-21,11.829999923706055
2011-07-22,12.0
2011-07-25,11.760000228881836
2011-07-26,11.779999732971191
2011-07-27,11.1899995803833
2011-07-28,11.699999809265137
2011-07-29,11.550000190734863
2011-08-01,11.15999984741211
2011-08-02,10.670000076293945
2011-08-03,10.640000343322754
2011-08-04,9.520000457763672
2011-08-05,9.869999885559082
2011-08-08,8.3100004196167
2011-08-09,8.649999618530273
2011-08-10,7.769999980926514
2011-08-11,8.430000305175781
2011-08-12,8.640000343322754
2011-08-15,8.75
2011-08-16,8.369999885559082
2011-08-17,8.220000267028809
2011-08-18,7.320000171661377
2011-08-19,6.809999942779541
2011-08-22,6.429999828338623
2011-08-23,6.78000020980835
2011-08-24,7.28000020980835
2011-08-25,7.429999828338623
2011-08-26,7.210000038146973
2011-08-29,7.630000114440918
2011-08-30,7.769999980926514
2011-08-31,7.900000095367432
2011-09-01,8.319999694824219
2011-09-02,7.929999828338623
2011-09-06,6.920000076293945
2011-09-07,7.309999942779541
2011-09-08,7.119999885559082
2011-09-09,6.78000020980835
2011-09-12,6.760000228881836
2011-09-13,7.0
2011-09-14,7.28000020980835
2011-09-15,7.630000114440918
2011-09-16,7.769999980926514
2011-09-19,7.21999979019165
2011-09-20,7.170000076293945
2011-09-21,7.03000020980835
2011-09-22,6.769999980926514
2011-09-23,7.110000133514404
2011-09-26,7.559999942779541
2011-09-27,7.630000114440918
2011-09-28,7.329999923706055
2011-09-29,7.679999828338623
2011-09-30,7.130000114440918
2011-10-03,6.679999828338623
2011-10-04,6.940000057220459
2011-10-05,7.110000133514404
2011-10-06,7.639999866485596
2011-10-07,7.320000171661377
2011-10-10,7.829999923706055
2011-10-11,7.980000019073486
2011-10-12,8.229999542236328
2011-10-13,7.730000019073486
2011-10-14,7.760000228881836
2011-10-17,7.460000038146973
2011-10-18,7.739999771118164
2011-10-19,7.619999885559082
2011-10-20,7.570000171661377
2011-10-21,7.869999885559082
2011-10-24,8.079999923706055
2011-10-25,7.980000019073486
2011-10-26,8.0600004196167
2011-10-27,9.0600004196167
2011-10-28,8.489999771118164
2011-10-31,7.739999771118164
2011-11-01,7.110000133514404
2011-11-02,7.380000114440918
2011-11-03,7.440000057220459
2011-11-04,7.440000057220459
2011-11-07,7.239999771118164
2011-11-08,7.400000095367432
2011-11-09,6.590000152587891
2011-11-10,6.820000171661377
2011-11-11,7.25
2011-11-14,6.929999828338623
2011-11-15,6.829999923706055
2011-11-16,6.550000190734863
2011-11-17,6.360000133514404
2011-11-18,6.510000228881836
2011-11-21,6.150000095367432
2011-11-22,5.809999942779541
2011-11-23,5.360000133514404
2011-11-25,5.739999771118164
2011-11-28,6.090000152587891
2011-11-29,6.039999961853027
2011-11-30,6.710000038146973
2011-12-01,6.5
2011-12-02,6.75
2011-12-05,7.110000133514404
2011-12-06,7.119999885559082
2011-12-07,7.059999942779541
2011-12-08,6.5
2011-12-09,6.929999828338623
2011-12-12,6.440000057220459
2011-12-13,6.230000019073486
2011-12-14,6.090000152587891
2011-12-15,6.119999885559082
2011-12-16,6.28000020980835
2011-12-19,5.949999809265137
2011-12-20,6.210000038146973
2011-12-21,6.320000171661377
2011-12-22,6.489999771118164
2011-12-23,6.46999979019165
2011-12-27,6.400000095367432
2011-12-28,6.159999847412109
2011-12-29,6.260000228881836
2011-12-30,6.369999885559082
2012-01-03,6.610000133514404
2012-01-04,6.550000190734863
2012-01-05,6.369999885559082
2012-01-06,6.289999961853027
2012-01-09,6.25
2012-01-10,6.610000133514404
2012-01-11,6.800000190734863
2012-01-12,7.170000076293945
2012-01-13,7.360000133514404
2012-01-17,7.5
2012-01-18,7.690000057220459
2012-01-19,8.3100004196167
2012-01-20,8.59000015258789
2012-01-23,8.670000076293945
2012-01-24,8.430000305175781
2012-01-25,8.420000076293945
2012-01-26,8.609999656677246
2012-01-27,8.710000038146973
2012-01-30,8.40999984741211
2012-01-31,8.420000076293945
2012-02-01,8.739999771118164
2012-02-02,8.930000305175781
2012-02-03,9.09000015258789
2012-02-06,9.119999885559082
2012-02-07,9.100000381469727
2012-02-08,9.1899995803833
2012-02-09,9.149999618530273
2012-02-10,8.770000457763672
2012-02-13,8.890000343322754
2012-02-14,8.430000305175781
2012-02-15,8.449999809265137
2012-02-16,8.619999885559082
2012-02-17,8.850000381469727
2012-02-21,8.850000381469727
2012-02-22,8.539999961853027
2012-02-23,9.0
2012-02-24,9.039999961853027
2012-02-27,8.890000343322754
2012-02-28,9.0
2012-02-29,8.90999984741211
2012-03-01,8.90999984741211
2012-03-02,8.829999923706055
2012-03-05,8.6899995803833
2012-03-06,8.149999618530273
2012-03-07,8.279999732971191
2012-03-08,8.380000114440918
2012-03-09,8.239999771118164
2012-03-12,7.960000038146973
2012-03-13,8.260000228881836
2012-03-14,8.380000114440918
2012-03-15,8.359999656677246
2012-03-16,8.989999771118164
2012-03-19,9.289999961853027
2012-03-20,9.130000114440918
2012-03-21,9.050000190734863
2012-03-22,8.850000381469727
2012-03-23,8.970000267028809
2012-03-26,9.029999732971191
2012-03-27,9.109999656677246
2012-03-28,9.039999961853027
2012-03-29,8.899999618530273
2012-03-30,8.84000015258789
2012-04-02,8.869999885559082
2012-04-03,8.489999771118164
2012-04-04,8.289999961853027
2012-04-05,8.010000228881836
2012-04-09,7.949999809265137
2012-04-10,7.699999809265137
2012-04-11,7.989999771118164
2012-04-12,8.279999732971191
2012-04-13,7.860000133514404
2012-04-16,7.769999980926514
2012-04-17,8.079999923706055
2012-04-18,7.78000020980835
2012-04-19,7.619999885559082
2012-04-20,7.650000095367432
2012-04-23,7.480000019073486
2012-04-24,7.510000228881836
2012-04-25,7.539999961853027
2012-04-26,7.71999979019165
2012-04-27,7.949999809265137
2012-04-30,7.920000076293945
2012-05-01,8.220000267028809
2012-05-02,8.069999694824219
2012-05-03,7.869999885559082
2012-05-04,7.880000114440918
2012-05-07,8.079999923706055
2012-05-08,7.639999866485596
2012-05-09,7.309999942779541
2012-05-10,7.420000076293945
2012-05-11,7.329999923706055
2012-05-14,7.050000190734863
2012-05-15,6.789999961853027
2012-05-16,6.880000114440918
2012-05-17,6.579999923706055
2012-05-18,6.269999980926514
2012-05-21,6.659999847412109
2012-05-22,6.840000152587891
2012-05-23,6.75
2012-05-24,6.739999771118164
2012-05-25,6.519999980926514
2012-05-29,6.510000228881836
2012-05-30,6.190000057220459
2012-05-31,6.239999771118164
2012-06-01,6.179999828338623
2012-06-04,6.170000076293945
2012-06-05,6.320000171661377
2012-06-06,6.730000019073486
2012-06-07,6.989999771118164
2012-06-08,6.980000019073486
2012-06-11,6.739999771118164
2012-06-12,6.980000019073486
2012-06-13,6.860000133514404
2012-06-14,7.139999866485596
2012-06-15,7.829999923706055
2012-06-18,7.449999809265137
2012-06-19,7.699999809265137
2012-06-20,7.869999885559082
2012-06-21,7.480000019073486
2012-06-22,7.619999885559082
2012-06-25,7.360000133514404
2012-06-26,7.179999828338623
2012-06-27,7.329999923706055
2012-06-28,6.599999904632568
2012-06-29,6.800000190734863
2012-07-02,6.989999771118164
2012-07-03,6.789999961853027
2012-07-05,6.480000019073486
2012-07-06,6.269999980926514
2012-07-09,6.420000076293945
2012-07-10,6.389999866485596
2012-07-11,6.460000038146973
2012-07-12,6.340000152587891
2012-07-13,6.46999979019165
2012-07-16,6.409999847412109
2012-07-17,6.429999828338623
2012-07-18,6.429999828338623
2012-07-19,6.659999847412109
2012-07-20,6.389999866485596
2012-07-23,6.159999847412109
2012-07-24,6.090000152587891
2012-07-25,6.320000171661377
2012-07-26,6.579999923706055
2012-07-27,6.909999847412109
2012-07-30,6.960000038146973
2012-07-31,6.789999961853027
2012-08-01,6.670000076293945
2012-08-02,6.349999904632568
2012-08-03,6.809999942779541
2012-08-06,7.150000095367432
2012-08-07,7.119999885559082
2012-08-08,7.179999828338623
2012-08-09,7.070000171661377
2012-08-10,7.039999961853027
2012-08-13,7.03000020980835
2012-08-14,7.0
2012-08-15,6.980000019073486
2012-08-16,7.170000076293945
2012-08-17,7.289999961853027
2012-08-20,7.309999942779541
2012-08-21,7.449999809265137
2012-08-22,7.5
2012-08-23,7.210000038146973
2012-08-24,7.090000152587891
2012-08-27,7.110000133514404
2012-08-28,7.119999885559082
2012-08-29,7.079999923706055
2012-08-30,7.090000152587891
2012-08-31,7.190000057220459
2012-09-04,7.070000171661377
2012-09-05,7.130000114440918
2012-09-06,7.5
2012-09-07,7.860000133514404
2012-09-10,8.029999732971191
2012-09-11,8.460000038146973
2012-09-12,8.829999923706055
2012-09-13,9.050000190734863
2012-09-14,9.010000228881836
2012-09-17,8.84000015258789
2012-09-18,8.649999618530273
2012-09-19,8.699999809265137
2012-09-20,8.729999542236328
2012-09-21,8.90999984741211
2012-09-24,8.789999961853027
2012-09-25,8.5600004196167
2012-09-26,8.25
2012-09-27,8.420000076293945
2012-09-28,8.319999694824219
2012-10-01,8.510000228881836
2012-10-02,8.34000015258789
2012-10-03,8.34000015258789
2012-10-04,8.489999771118164
2012-10-05,8.460000038146973
2012-10-08,8.329999923706055
2012-10-09,8.199999809265137
2012-10-10,8.399999618530273
2012-10-11,8.760000228881836
2012-10-12,8.640000343322754
2012-10-15,8.6899995803833
2012-10-16,9.039999961853027
2012-10-17,9.279999732971191
2012-10-18,9.149999618530273
2012-10-19,8.9399995803833
2012-10-22,9.0600004196167
2012-10-23,8.850000381469727
2012-10-24,8.869999885559082
2012-10-25,8.970000267028809
2012-10-26,8.930000305175781
2012-10-31,8.9399995803833
2012-11-01,9.279999732971191
2012-11-02,8.930000305175781
2012-11-05,8.859999656677246
2012-11-06,9.039999961853027
2012-11-07,8.729999542236328
2012-11-08,8.569999694824219
2012-11-09,8.5
2012-11-12,8.729999542236328
2012-11-13,8.680000305175781
2012-11-14,8.65999984741211
2012-11-15,8.930000305175781
2012-11-16,8.899999618530273
2012-11-19,9.140000343322754
2012-11-20,9.170000076293945
2012-11-21,9.220000267028809
2012-11-23,9.460000038146973
2012-11-26,9.180000305175781
2012-11-27,9.430000305175781
2012-11-28,9.5
2012-11-29,9.609999656677246
2012-11-30,9.510000228881836
2012-12-03,9.40999984741211
2012-12-04,9.520000457763672
2012-12-05,9.65999984741211
2012-12-06,9.670000076293945
2012-12-07,9.640000343322754
2012-12-10,9.600000381469727
2012-12-11,9.619999885559082
2012-12-12,9.720000267028809
2012-12-13,9.649999618530273
2012-12-14,9.720000267028809
2012-12-17,9.789999961853027
2012-12-18,10.15999984741211
2012-12-19,10.25
2012-12-20,10.470000267028809
2012-12-21,10.25
2012-12-24,10.319999694824219
2012-12-26,10.25
2012-12-27,10.579999923706055
2012-12-28,10.40999984741211
2012-12-31,10.789999961853027
2013-01-02,11.0
2013-01-03,10.699999809265137
2013-01-04,10.850000381469727
2013-01-07,10.829999923706055
2013-01-08,10.800000190734863
2013-01-09,11.210000038146973
2013-01-10,11.649999618530273
2013-01-11,11.619999885559082
2013-01-14,11.84000015258789
2013-01-15,11.470000267028809
2013-01-16,11.270000457763672
2013-01-17,11.359999656677246
2013-01-18,11.470000267028809
2013-01-22,11.579999923706055
2013-01-23,11.40999984741211
2013-01-24,11.539999961853027
2013-01-25,11.680000305175781
2013-01-28,11.579999923706055
2013-01-29,10.930000305175781
2013-01-30,11.050000190734863
2013-01-31,10.90999984741211
2013-02-01,10.789999961853027
2013-02-04,10.380000114440918
2013-02-05,10.640000343322754
2013-02-06,10.779999732971191
2013-02-07,10.569999694824219
2013-02-08,10.800000190734863
2013-02-11,10.680000305175781
2013-02-12,11.140000343322754
2013-02-13,10.979999542236328
2013-02-14,10.859999656677246
2013-02-15,10.649999618530273
2013-02-19,10.710000038146973
2013-02-20,10.729999542236328
2013-02-21,10.5600004196167
2013-02-22,10.630000114440918
2013-02-25,10.399999618530273
2013-02-26,10.34000015258789
2013-02-27,10.640000343322754
2013-02-28,9.859999656677246
2013-03-01,9.489999771118164
2013-03-04,9.420000076293945
2013-03-05,9.460000038146973
2013-03-06,9.390000343322754
2013-03-07,9.1899995803833
2013-03-08,9.1899995803833
2013-03-11,9.0
2013-03-12,9.149999618530273
2013-03-13,8.970000267028809
2013-03-14,9.220000267028809
2013-03-15,9.279999732971191
2013-03-18,8.920000076293945
2013-03-19,8.880000114440918
2013-03-20,9.069999694824219
2013-03-21,9.069999694824219
2013-03-22,8.949999809265137
2013-03-25,8.720000267028809
2013-03-26,8.680000305175781
2013-03-27,8.369999885559082
2013-03-28,8.430000305175781
2013-04-01,8.3100004196167
2013-04-02,8.520000457763672
2013-04-03,8.149999618530273
2013-04-04,8.359999656677246
2013-04-05,8.420000076293945
2013-04-08,8.229999542236328
2013-04-09,8.449999809265137
2013-04-10,8.729999542236328
2013-04-11,8.760000228881836
2013-04-12,8.829999923706055
2013-04-15,8.399999618530273
2013-04-16,8.779999732971191
2013-04-17,8.619999885559082
2013-04-18,8.350000381469727
2013-04-19,8.529999732971191
2013-04-22,8.779999732971191
2013-04-23,8.90999984741211
2013-04-24,9.0
2013-04-25,9.1899995803833
2013-04-26,9.119999885559082
2013-04-29,9.180000305175781
2013-04-30,9.5600004196167
2013-05-01,9.489999771118164
2013-05-02,9.569999694824219
2013-05-03,9.029999732971191
2013-05-06,9.140000343322754
2013-05-07,9.0600004196167
2013-05-08,8.9399995803833
2013-05-09,9.109999656677246
2013-05-10,9.270000457763672
2013-05-13,9.140000343322754
2013-05-14,9.239999771118164
2013-05-15,9.399999618530273
2013-05-16,9.710000038146973
2013-05-17,10.329999923706055
2013-05-20,10.8100004196167
2013-05-21,10.399999618530273
2013-05-22,10.359999656677246
2013-05-23,10.220000267028809
2013-05-24,10.010000228881836
2013-05-28,10.0
2013-05-29,9.949999809265137
2013-05-30,10.180000305175781
2013-05-31,10.229999542236328
2013-06-03,10.369999885559082
2013-06-04,10.289999961853027
2013-06-05,10.09000015258789
2013-06-06,10.010000228881836
2013-06-07,10.289999961853027
2013-06-10,10.479999542236328
2013-06-11,10.229999542236328
2013-06-12,9.84000015258789
2013-06-13,10.050000190734863
2013-06-14,9.880000114440918
2013-06-17,9.9399995803833
2013-06-18,10.140000343322754
2013-06-19,9.890000343322754
2013-06-20,9.34000015258789
2013-06-21,8.859999656677246
2013-06-24,8.770000457763672
2013-06-25,8.800000190734863
2013-06-26,8.649999618530273
2013-06-27,8.4399995803833
2013-06-28,8.40999984741211
2013-07-01,8.569999694824219
2013-07-02,8.229999542236328
2013-07-03,8.319999694824219
2013-07-05,8.34000015258789
2013-07-08,8.600000381469727
2013-07-09,9.09000015258789
2013-07-10,9.029999732971191
2013-07-11,9.25
2013-07-12,9.229999542236328
2013-07-15,9.670000076293945
2013-07-16,9.619999885559082
2013-07-17,9.859999656677246
2013-07-18,10.140000343322754
2013-07-19,10.220000267028809
2013-07-22,10.319999694824219
2013-07-23,10.34000015258789
2013-07-24,10.449999809265137
2013-07-25,10.470000267028809
2013-07-26,10.1899995803833
2013-07-29,10.020000457763672
2013-07-30,9.710000038146973
2013-07-31,9.640000343322754
2013-08-01,10.170000076293945
2013-08-02,9.949999809265137
2013-08-05,9.779999732971191
2013-08-06,9.770000457763672
2013-08-07,9.989999771118164
2013-08-08,10.149999618530273
2013-08-09,10.239999771118164
2013-08-12,10.220000267028809
2013-08-13,10.420000076293945
2013-08-14,10.84000015258789
2013-08-15,10.710000038146973
2013-08-16,10.75
2013-08-19,10.529999732971191
2013-08-20,10.65999984741211
2013-08-21,10.470000267028809
2013-08-22,10.739999771118164
2013-08-23,10.800000190734863
2013-08-26,10.760000228881836
2013-08-27,10.149999618530273
2013-08-28,10.390000343322754
2013-08-29,10.470000267028809
2013-08-30,10.329999923706055
2013-09-03,10.34000015258789
2013-09-04,10.3100004196167
2013-09-05,10.5600004196167
2013-09-06,10.550000190734863
2013-09-09,10.789999961853027
2013-09-10,11.180000305175781
2013-09-11,11.289999961853027
2013-09-12,11.390000343322754
2013-09-13,11.510000228881836
2013-09-16,11.539999961853027
2013-09-17,11.680000305175781
2013-09-18,11.970000267028809
2013-09-19,11.819999694824219
2013-09-20,11.489999771118164
2013-09-23,11.529999732971191
2013-09-24,11.6899995803833
2013-09-25,11.90999984741211
2013-09-26,11.850000381469727
2013-09-27,11.779999732971191
2013-09-30,11.59000015258789
2013-10-01,11.949999809265137
2013-10-02,11.930000305175781
2013-10-03,11.829999923706055
2013-10-04,12.029999732971191
2013-10-07,11.90999984741211
2013-10-08,11.779999732971191
2013-10-09,11.890000343322754
2013-10-10,12.350000381469727
2013-10-11,12.039999961853027
2013-10-14,12.0
2013-10-15,11.960000038146973
2013-10-16,12.100000381469727
2013-10-17,12.25
2013-10-18,12.109999656677246
2013-10-21,11.399999618530273
2013-10-22,11.770000457763672
2013-10-23,11.390000343322754
2013-10-24,11.579999923706055
2013-10-25,11.9399995803833
2013-10-28,11.90999984741211
2013-10-29,11.739999771118164
2013-10-30,11.699999809265137
2013-10-31,11.779999732971191
2013-11-01,10.850000381469727
2013-11-04,10.649999618530273
2013-11-05,10.380000114440918
2013-11-06,10.479999542236328
2013-11-07,10.25
2013-11-08,10.350000381469727
2013-11-11,10.800000190734863
2013-11-12,10.569999694824219
2013-11-13,10.539999961853027
2013-11-14,10.510000228881836
2013-11-15,10.630000114440918
2013-11-18,10.569999694824219
2013-11-19,10.520000457763672
2013-11-20,10.430000305175781
2013-11-21,10.729999542236328
2013-11-22,10.699999809265137
2013-11-25,10.65999984741211
2013-11-26,10.829999923706055
2013-11-27,10.789999961853027
2013-11-29,10.699999809265137
2013-12-02,10.729999542236328
2013-12-03,10.829999923706055
2013-12-04,10.829999923706055
2013-12-05,10.760000228881836
2013-12-06,10.960000038146973
2013-12-09,11.039999961853027
2013-12-10,11.0600004196167
2013-12-11,10.579999923706055
2013-12-12,10.390000343322754
2013-12-13,10.350000381469727
2013-12-16,10.460000038146973
2013-12-17,10.369999885559082
2013-12-18,10.670000076293945
2013-12-19,10.699999809265137
2013-12-20,10.729999542236328
2013-12-23,10.800000190734863
2013-12-24,10.979999542236328
2013-12-26,11.039999961853027
2013-12-27,11.220000267028809
2013-12-30,11.260000228881836
2013-12-31,11.329999923706055
2014-01-02,11.15999984741211
2014-01-03,11.279999732971191
2014-01-06,11.25
2014-01-07,11.460000038146973
2014-01-08,11.789999961853027
2014-01-09,11.960000038146973
2014-01-10,11.970000267028809
2014-01-13,12.010000228881836
2014-01-14,12.260000228881836
2014-01-15,12.399999618530273
2014-01-16,12.229999542236328
2014-01-17,11.979999542236328
2014-01-21,11.720000267028809
2014-01-22,11.649999618530273
2014-01-23,11.569999694824219
2014-01-24,11.140000343322754
2014-01-27,11.0
2014-01-28,11.460000038146973
2014-01-29,11.199999809265137
2014-01-30,11.529999732971191
2014-01-31,11.130000114440918
2014-02-03,10.739999771118164
2014-02-04,10.850000381469727
2014-02-05,10.890000343322754
2014-02-06,11.109999656677246
2014-02-07,11.220000267028809
2014-02-10,11.1899995803833
2014-02-11,11.430000305175781
2014-02-12,11.579999923706055
2014-02-13,11.510000228881836
2014-02-14,11.510000228881836
2014-02-18,12.039999961853027
2014-02-19,11.920000076293945
2014-02-20,11.920000076293945
2014-02-21,11.9399995803833
2014-02-24,12.109999656677246
2014-02-25,12.050000190734863
2014-02-26,11.729999542236328
2014-02-27,11.0
2014-02-28,10.960000038146973
2014-03-03,10.720000267028809
2014-03-04,11.010000228881836
2014-03-05,10.960000038146973
2014-03-06,11.149999618530273
2014-03-07,10.970000267028809
2014-03-10,10.680000305175781
2014-03-11,10.34000015258789
2014-03-12,10.199999809265137
2014-03-13,9.970000267028809
2014-03-14,9.949999809265137
2014-03-17,10.079999923706055
2014-03-18,10.210000038146973
2014-03-19,9.979999542236328
2014-03-20,10.140000343322754
2014-03-21,9.859999656677246
2014-03-24,10.09000015258789
2014-03-25,10.220000267028809
2014-03-26,10.0
2014-03-27,10.100000381469727
2014-03-28,10.1899995803833
2014-03-31,10.380000114440918
2014-04-01,10.5600004196167
2014-04-02,10.739999771118164
2014-04-03,10.529999732971191
2014-04-04,10.449999809265137
2014-04-07,10.300000190734863
2014-04-08,10.329999923706055
2014-04-09,10.510000228881836
2014-04-10,10.229999542236328
2014-04-11,10.149999618530273
2014-04-14,10.180000305175781
2014-04-15,9.989999771118164
2014-04-16,10.149999618530273
2014-04-17,10.239999771118164
2014-04-21,10.239999771118164
2014-04-22,10.220000267028809
2014-04-23,10.170000076293945
2014-04-24,10.350000381469727
2014-04-25,10.170000076293945
2014-04-28,9.90999984741211
2014-04-29,10.130000114440918
2014-04-30,10.15999984741211
2014-05-01,10.390000343322754
2014-05-02,11.210000038146973
2014-05-05,11.199999809265137
2014-05-06,11.010000228881836
2014-05-07,11.029999732971191
2014-05-08,11.130000114440918
2014-05-09,10.949999809265137
2014-05-12,11.010000228881836
2014-05-13,11.039999961853027
2014-05-14,11.050000190734863
2014-05-15,10.899999618530273
2014-05-16,10.84000015258789
2014-05-19,10.859999656677246
2014-05-20,10.949999809265137
2014-05-21,11.100000381469727
2014-05-22,11.130000114440918
2014-05-23,11.25
2014-05-27,11.34000015258789
2014-05-28,11.40999984741211
2014-05-29,11.529999732971191
2014-05-30,11.569999694824219
2014-06-02,11.520000457763672
2014-06-03,11.40999984741211
2014-06-04,11.260000228881836
2014-06-05,11.329999923706055
2014-06-06,11.40999984741211
2014-06-09,11.539999961853027
2014-06-10,11.479999542236328
2014-06-11,11.430000305175781
2014-06-12,11.390000343322754
2014-06-13,11.579999923706055
2014-06-16,11.539999961853027
2014-06-17,11.59000015258789
2014-06-18,11.59000015258789
2014-06-19,11.550000190734863
2014-06-20,11.4399995803833
2014-06-23,11.239999771118164
2014-06-24,11.020000457763672
2014-06-25,11.050000190734863
2014-06-26,11.079999923706055
2014-06-27,11.199999809265137
2014-06-30,11.289999961853027
2014-07-01,11.199999809265137
2014-07-02,11.220000267028809
2014-07-03,11.420000076293945
2014-07-07,11.300000190734863
2014-07-08,10.960000038146973
2014-07-09,10.850000381469727
2014-07-10,10.819999694824219
2014-07-11,10.75
2014-07-14,10.890000343322754
2014-07-15,11.210000038146973
2014-07-16,11.300000190734863
2014-07-17,10.970000267028809
2014-07-18,10.920000076293945
2014-07-21,10.899999618530273
2014-07-22,10.930000305175781
2014-07-23,11.029999732971191
2014-07-24,11.180000305175781
2014-07-25,12.380000114440918
2014-07-28,11.989999771118164
2014-07-29,11.949999809265137
2014-07-30,12.279999732971191
2014-07-31,11.880000114440918
2014-08-01,11.720000267028809
2014-08-04,11.90999984741211
2014-08-05,11.609999656677246
2014-08-06,11.59000015258789
2014-08-07,11.279999732971191
2014-08-08,11.649999618530273
2014-08-11,11.380000114440918
2014-08-12,11.5
2014-08-13,11.569999694824219
2014-08-14,11.619999885559082
2014-08-15,11.609999656677246
2014-08-18,11.800000190734863
2014-08-19,11.970000267028809
2014-08-20,11.9399995803833
2014-08-21,11.9399995803833
2014-08-22,11.859999656677246
2014-08-25,12.079999923706055
2014-08-26,12.0600004196167
2014-08-27,12.140000343322754
2014-08-28,11.949999809265137
2014-08-29,12.039999961853027
2014-09-02,11.640000343322754
2014-09-03,11.600000381469727
2014-09-04,11.640000343322754
2014-09-05,11.380000114440918
2014-09-08,11.010000228881836
2014-09-09,11.069999694824219
2014-09-10,11.270000457763672
2014-09-11,11.300000190734863
2014-09-12,11.460000038146973
2014-09-15,11.270000457763672
2014-09-16,11.489999771118164
2014-09-17,11.579999923706055
2014-09-18,11.760000228881836
2014-09-19,11.890000343322754
2014-09-22,11.739999771118164
2014-09-23,11.6899995803833
2014-09-24,11.930000305175781
2014-09-25,11.760000228881836
2014-09-26,11.84000015258789
2014-09-29,11.729999542236328
2014-09-30,11.930000305175781
2014-10-01,11.869999885559082
2014-10-02,11.630000114440918
2014-10-03,11.75
2014-10-06,11.930000305175781
2014-10-07,11.770000457763672
2014-10-08,11.970000267028809
2014-10-09,11.420000076293945
2014-10-10,11.369999885559082
2014-10-13,11.460000038146973
2014-10-14,11.359999656677246
2014-10-15,11.039999961853027
2014-10-16,10.850000381469727
2014-10-17,11.050000190734863
2014-10-20,11.390000343322754
2014-10-21,11.640000343322754
2014-10-22,11.5600004196167
2014-10-23,11.739999771118164
2014-10-24,11.8100004196167
2014-10-27,11.649999618530273
2014-10-28,11.6899995803833
2014-10-29,11.569999694824219
2014-10-30,11.739999771118164
2014-10-31,12.430000305175781
2014-11-03,12.149999618530273
2014-11-04,12.1899995803833
2014-11-05,12.279999732971191
2014-11-06,12.0600004196167
2014-11-07,11.899999618530273
2014-11-10,11.979999542236328
2014-11-11,12.039999961853027
2014-11-12,11.819999694824219
2014-11-13,11.75
2014-11-14,11.789999961853027
2014-11-17,11.920000076293945
2014-11-18,11.970000267028809
2014-11-19,12.069999694824219
2014-11-20,11.930000305175781
2014-11-21,11.630000114440918
2014-11-24,11.90999984741211
2014-11-25,12.149999618530273
2014-11-26,12.229999542236328
2014-11-28,12.34000015258789
2014-12-01,12.109999656677246
2014-12-02,12.34000015258789
2014-12-03,12.40999984741211
2014-12-04,12.34000015258789
2014-12-05,12.569999694824219
2014-12-08,12.479999542236328
2014-12-09,12.199999809265137
2014-12-10,12.039999961853027
2014-12-11,11.90999984741211
2014-12-12,11.640000343322754
2014-12-15,11.319999694824219
2014-12-16,11.479999542236328
2014-12-17,11.529999732971191
2014-12-18,12.039999961853027
2014-12-19,12.210000038146973
2014-12-22,12.149999618530273
2014-12-23,12.170000076293945
2014-12-24,12.3100004196167
2014-12-26,12.3100004196167
2014-12-29,12.199999809265137
2014-12-30,12.0600004196167
2014-12-31,12.109999656677246
2015-01-02,11.930000305175781
2015-01-05,11.5
2015-01-06,11.210000038146973
2015-01-07,11.180000305175781
2015-01-08,11.369999885559082
2015-01-09,11.140000343322754
2015-01-12,11.130000114440918
2015-01-13,11.1899995803833
2015-01-14,11.069999694824219
2015-01-15,10.899999618530273
2015-01-16,11.029999732971191
2015-01-20,11.479999542236328
2015-01-21,11.479999542236328
2015-01-22,11.649999618530273
2015-01-23,11.359999656677246
2015-01-26,11.579999923706055
2015-01-27,11.420000076293945
2015-01-28,11.180000305175781
2015-01-29,11.149999618530273
2015-01-30,10.859999656677246
2015-02-02,11.020000457763672
2015-02-03,11.460000038146973
2015-02-04,11.479999542236328
2015-02-05,11.539999961853027
2015-02-06,11.59000015258789
2015-02-09,11.539999961853027
2015-02-10,11.680000305175781
2015-02-11,11.550000190734863
2015-02-12,11.960000038146973
2015-02-13,11.970000267028809
2015-02-17,11.899999618530273
2015-02-18,12.199999809265137
2015-02-19,12.149999618530273
2015-02-20,12.329999923706055
2015-02-23,12.260000228881836
2015-02-24,12.430000305175781
2015-02-25,12.430000305175781
2015-02-26,11.829999923706055
2015-02-27,11.289999961853027
2015-03-02,11.59000015258789
2015-03-03,11.369999885559082
2015-03-04,11.369999885559082
2015-03-05,11.520000457763672
2015-03-06,11.239999771118164
2015-03-09,11.109999656677246
2015-03-10,10.8100004196167
2015-03-11,10.75
2015-03-12,10.75
2015-03-13,10.569999694824219
2015-03-16,10.4399995803833
2015-03-17,10.390000343322754
2015-03-18,10.539999961853027
2015-03-19,10.239999771118164
2015-03-20,10.630000114440918
2015-03-23,10.569999694824219
2015-03-24,10.460000038146973
2015-03-25,10.4399995803833
2015-03-26,10.390000343322754
2015-03-27,10.229999542236328
2015-03-30,10.300000190734863
2015-03-31,10.09000015258789
2015-04-01,10.270000457763672
2015-04-02,10.40999984741211
2015-04-06,10.550000190734863
2015-04-07,10.460000038146973
2015-04-08,10.430000305175781
2015-04-09,10.3100004196167
2015-04-10,10.25
2015-04-13,10.390000343322754
2015-04-14,10.539999961853027
2015-04-15,10.609999656677246
2015-04-16,10.680000305175781
2015-04-17,10.5
2015-04-20,10.489999771118164
2015-04-21,10.59000015258789
