,AAL
2007-08-06,30.0
2007-08-07,31.270000457763672
2007-08-08,31.389999389648438
2007-08-09,29.149999618530273
2007-08-10,28.979999542236328
2007-08-13,29.459999084472656
2007-08-14,28.719999313354492
2007-08-15,25.59000015258789
2007-08-16,26.90999984741211
2007-08-17,26.309999465942383
2007-08-20,26.65999984741211
2007-08-21,28.510000228881836
2007-08-22,30.56999969482422
2007-08-23,29.6200008392334
2007-08-24,30.719999313354492
2007-08-27,29.780000686645508
2007-08-28,28.700000762939453
2007-08-29,29.84000015258789
2007-08-30,30.15999984741211
2007-08-31,30.950000762939453
2007-09-04,32.560001373291016
2007-09-05,31.56999969482422
2007-09-06,31.139999389648438
2007-09-07,29.809999465942383
2007-09-10,29.510000228881836
2007-09-11,31.149999618530273
2007-09-12,29.889999389648438
2007-09-13,29.899999618530273
2007-09-14,30.079999923706055
2007-09-17,29.15999984741211
2007-09-18,29.790000915527344
2007-09-19,30.459999084472656
2007-09-20,29.760000228881836
2007-09-21,29.389999389648438
2007-09-24,25.979999542236328
2007-09-25,26.600000381469727
2007-09-26,26.899999618530273
2007-09-27,26.5
2007-09-28,26.25
2007-10-01,27.459999084472656
2007-10-02,28.649999618530273
2007-10-03,29.040000915527344
2007-10-04,29.510000228881836
2007-10-05,30.010000228881836
2007-10-08,30.56999969482422
2007-10-09,31.530000686645508
2007-10-10,30.799999237060547
2007-10-11,29.149999618530273
2007-10-12,30.149999618530273
2007-10-15,28.200000762939453
2007-10-16,28.790000915527344
2007-10-17,28.809999465942383
2007-10-18,27.719999313354492
2007-10-19,26.3799991607666
2007-10-22,26.5
2007-10-23,28.670000076293945
2007-10-24,28.739999771118164
2007-10-25,27.389999389648438
2007-10-26,27.350000381469727
2007-10-29,27.06999969482422
2007-10-30,28.469999313354492
2007-10-31,27.65999984741211
2007-11-01,26.84000015258789
2007-11-02,25.8799991607666
2007-11-05,25.149999618530273
2007-11-06,23.079999923706055
2007-11-07,22.600000381469727
2007-11-08,22.040000915527344
2007-11-09,21.030000686645508
2007-11-12,22.030000686645508
2007-11-13,23.40999984741211
2007-11-14,23.479999542236328
2007-11-15,23.229999542236328
2007-11-16,22.40999984741211
2007-11-19,20.610000610351562
2007-11-20,19.219999313354492
2007-11-21,19.940000534057617
2007-11-23,20.350000381469727
2007-11-26,19.549999237060547
2007-11-27,19.510000228881836
2007-11-28,20.969999313354492
2007-11-29,20.059999465942383
2007-11-30,20.770000457763672
2007-12-03,19.93000030517578
2007-12-04,19.6200008392334
2007-12-05,18.040000915527344
2007-12-06,17.540000915527344
2007-12-07,18.25
2007-12-10,18.760000228881836
2007-12-11,17.59000015258789
2007-12-12,15.3100004196167
2007-12-13,15.739999771118164
2007-12-14,15.65999984741211
2007-12-17,14.760000228881836
2007-12-18,14.8100004196167
2007-12-19,15.4399995803833
2007-12-20,15.5
2007-12-21,15.399999618530273
2007-12-24,15.979999542236328
2007-12-26,15.720000267028809
2007-12-27,15.180000305175781
2007-12-28,14.710000038146973
2007-12-31,14.710000038146973
2008-01-02,13.319999694824219
2008-01-03,12.720000267028809
2008-01-04,12.40999984741211
2008-01-07,12.229999542236328
2008-01-08,11.010000228881836
2008-01-09,10.890000343322754
2008-01-10,12.550000190734863
2008-01-11,11.890000343322754
2008-01-14,12.039999961853027
2008-01-15,12.510000228881836
2008-01-16,12.539999961853027
2008-01-17,12.510000228881836
2008-01-18,12.920000076293945
2008-01-22,12.020000457763672
2008-01-23,13.140000343322754
2008-01-24,12.65999984741211
2008-01-25,12.289999961853027
2008-01-28,13.329999923706055
2008-01-29,13.100000381469727
2008-01-30,13.380000114440918
2008-01-31,13.84000015258789
2008-02-01,15.390000343322754
2008-02-04,14.460000038146973
2008-02-05,14.550000190734863
2008-02-06,15.34000015258789
2008-02-07,15.399999618530273
2008-02-08,15.170000076293945
2008-02-11,15.109999656677246
2008-02-12,14.899999618530273
2008-02-13,15.319999694824219
2008-02-14,14.039999961853027
2008-02-15,14.40999984741211
2008-02-19,13.90999984741211
2008-02-20,14.210000038146973
2008-02-21,13.930000305175781
2008-02-22,13.479999542236328
2008-02-25,13.699999809265137
2008-02-26,13.890000343322754
2008-02-27,13.800000190734863
2008-02-28,13.149999618530273
2008-02-29,12.399999618530273
2008-03-03,11.989999771118164
2008-03-04,12.609999656677246
2008-03-05,12.760000228881836
2008-03-06,11.5600004196167
2008-03-07,10.989999771118164
2008-03-10,10.289999961853027
2008-03-11,9.979999542236328
2008-03-12,9.020000457763672
2008-03-13,8.760000228881836
2008-03-14,8.289999961853027
2008-03-17,7.449999809265137
2008-03-18,7.980000019073486
2008-03-19,8.430000305175781
2008-03-20,8.729999542236328
2008-03-24,9.100000381469727
2008-03-25,9.119999885559082
2008-03-26,8.529999732971191
2008-03-27,8.199999809265137
2008-03-28,8.569999694824219
2008-03-31,8.90999984741211
2008-04-01,9.630000114440918
2008-04-02,9.170000076293945
2008-04-03,9.25
2008-04-04,9.430000305175781
2008-04-07,9.619999885559082
2008-04-08,9.869999885559082
2008-04-09,8.84000015258789
2008-04-10,9.15999984741211
2008-04-11,8.8100004196167
2008-04-14,8.739999771118164
2008-04-15,8.149999618530273
2008-04-16,8.050000190734863
2008-04-17,7.869999885559082
2008-04-18,8.029999732971191
2008-04-21,7.829999923706055
2008-04-22,6.840000152587891
2008-04-23,6.25
2008-04-24,7.059999942779541
2008-04-25,7.159999847412109
2008-04-28,8.619999885559082
2008-04-29,8.960000038146973
2008-04-30,8.59000015258789
2008-05-01,9.350000381469727
2008-05-02,8.720000267028809
2008-05-05,8.319999694824219
2008-05-06,8.029999732971191
2008-05-07,7.340000152587891
2008-05-08,7.039999961853027
2008-05-09,7.079999923706055
2008-05-12,6.989999771118164
2008-05-13,6.980000019073486
2008-05-14,7.25
2008-05-15,7.619999885559082
2008-05-16,7.800000190734863
2008-05-19,7.309999942779541
2008-05-20,6.869999885559082
2008-05-21,5.349999904632568
2008-05-22,5.21999979019165
2008-05-23,4.179999828338623
2008-05-27,4.440000057220459
2008-05-28,4.079999923706055
2008-05-29,4.320000171661377
2008-05-30,3.9600000381469727
2008-06-02,3.759999990463257
2008-06-03,4.059999942779541
2008-06-04,4.190000057220459
2008-06-05,4.420000076293945
2008-06-06,4.119999885559082
2008-06-09,3.9200000762939453
2008-06-10,3.7799999713897705
2008-06-11,3.200000047683716
2008-06-12,2.690000057220459
2008-06-13,2.859999895095825
2008-06-16,3.109999895095825
2008-06-17,3.259999990463257
2008-06-18,3.009999990463257
2008-06-19,3.5399999618530273
2008-06-20,3.1500000953674316
2008-06-23,2.5399999618530273
2008-06-24,2.440000057220459
2008-06-25,2.5799999237060547
2008-06-26,2.450000047683716
2008-06-27,2.450000047683716
2008-06-30,2.5
2008-07-01,2.4100000858306885
2008-07-02,2.369999885559082
2008-07-03,2.4000000953674316
2008-07-07,2.4700000286102295
2008-07-08,2.700000047683716
2008-07-09,2.609999895095825
2008-07-10,2.4200000762939453
2008-07-11,2.180000066757202
2008-07-14,1.909999966621399
2008-07-15,1.7599999904632568
2008-07-16,2.240000009536743
2008-07-17,2.5299999713897705
2008-07-18,2.869999885559082
2008-07-21,2.690000057220459
2008-07-22,4.269999980926514
2008-07-23,5.059999942779541
2008-07-24,4.519999980926514
2008-07-25,4.539999961853027
2008-07-28,4.170000076293945
2008-07-29,4.849999904632568
2008-07-30,4.869999885559082
2008-07-31,5.059999942779541
2008-08-01,5.159999847412109
2008-08-04,5.679999828338623
2008-08-05,6.699999809265137
2008-08-06,6.659999847412109
2008-08-07,6.769999980926514
2008-08-08,7.960000038146973
2008-08-11,8.390000343322754
2008-08-12,9.390000343322754
2008-08-13,9.109999656677246
2008-08-14,8.859999656677246
2008-08-15,9.020000457763672
2008-08-18,8.989999771118164
2008-08-19,7.639999866485596
2008-08-20,7.510000228881836
2008-08-21,6.800000190734863
2008-08-22,7.860000133514404
2008-08-25,7.78000020980835
2008-08-26,7.340000152587891
2008-08-27,7.079999923706055
2008-08-28,8.15999984741211
2008-08-29,8.489999771118164
2008-09-02,8.819999694824219
2008-09-03,8.539999961853027
2008-09-04,7.650000095367432
2008-09-05,7.909999847412109
2008-09-08,7.679999828338623
2008-09-09,7.130000114440918
2008-09-10,6.670000076293945
2008-09-11,7.519999980926514
2008-09-12,7.880000114440918
2008-09-15,7.840000152587891
2008-09-16,9.100000381469727
2008-09-17,7.739999771118164
2008-09-18,7.949999809265137
2008-09-19,7.909999847412109
2008-09-22,6.860000133514404
2008-09-23,7.059999942779541
2008-09-24,6.269999980926514
2008-09-25,6.21999979019165
2008-09-26,6.119999885559082
2008-09-29,5.599999904632568
2008-09-30,6.03000020980835
2008-10-01,7.0
2008-10-02,6.920000076293945
2008-10-03,6.489999771118164
2008-10-06,6.179999828338623
2008-10-07,5.110000133514404
2008-10-08,4.130000114440918
2008-10-09,3.630000114440918
2008-10-10,4.599999904632568
2008-10-13,5.679999828338623
2008-10-14,5.539999961853027
2008-10-15,5.289999961853027
2008-10-16,6.78000020980835
2008-10-17,7.380000114440918
2008-10-20,7.389999866485596
2008-10-21,7.829999923706055
2008-10-22,8.489999771118164
2008-10-23,7.139999866485596
2008-10-24,7.96999979019165
2008-10-27,7.150000095367432
2008-10-28,8.5600004196167
2008-10-29,8.460000038146973
2008-10-30,9.329999923706055
2008-10-31,10.140000343322754
2008-11-03,10.859999656677246
2008-11-04,10.069999694824219
2008-11-05,8.75
2008-11-06,7.920000076293945
2008-11-07,7.869999885559082
2008-11-10,7.5
2008-11-11,7.510000228881836
2008-11-12,5.230000019073486
2008-11-13,6.53000020980835
2008-11-14,5.730000019073486
2008-11-17,6.179999828338623
2008-11-18,6.079999923706055
2008-11-19,4.900000095367432
2008-11-20,4.409999847412109
2008-11-21,4.480000019073486
2008-11-24,5.110000133514404
2008-11-25,5.860000133514404
2008-11-26,5.900000095367432
2008-11-28,5.960000038146973
2008-12-01,5.119999885559082
2008-12-02,6.0
2008-12-03,6.170000076293945
2008-12-04,6.650000095367432
2008-12-05,7.46999979019165
2008-12-08,7.889999866485596
2008-12-09,6.820000171661377
2008-12-10,7.300000190734863
2008-12-11,6.519999980926514
2008-12-12,6.679999828338623
2008-12-15,6.349999904632568
2008-12-16,7.150000095367432
2008-12-17,7.369999885559082
2008-12-18,7.369999885559082
2008-12-19,7.440000057220459
2008-12-22,7.329999923706055
2008-12-23,7.239999771118164
2008-12-24,7.650000095367432
2008-12-26,7.429999828338623
2008-12-29,7.420000076293945
2008-12-30,7.53000020980835
2008-12-31,7.730000019073486
2009-01-02,8.390000343322754
2009-01-05,8.329999923706055
2009-01-06,9.0600004196167
2009-01-07,9.079999923706055
2009-01-08,9.569999694824219
2009-01-09,9.0
2009-01-12,8.539999961853027
2009-01-13,8.270000457763672
2009-01-14,7.389999866485596
2009-01-15,7.550000190734863
2009-01-16,8.529999732971191
2009-01-20,7.630000114440918
2009-01-21,7.539999961853027
2009-01-22,7.650000095367432
2009-01-23,7.820000171661377
2009-01-26,7.699999809265137
2009-01-27,6.710000038146973
2009-01-28,7.300000190734863
2009-01-29,6.46999979019165
2009-01-30,5.670000076293945
2009-02-02,5.71999979019165
2009-02-03,5.769999980926514
2009-02-04,5.46999979019165
2009-02-05,5.21999979019165
2009-02-06,5.46999979019165
2009-02-09,5.409999847412109
2009-02-10,5.059999942779541
2009-02-11,4.579999923706055
2009-02-12,4.730000019073486
2009-02-13,4.75
2009-02-17,4.420000076293945
2009-02-18,3.7799999713897705
2009-02-19,3.5999999046325684
2009-02-20,3.119999885559082
2009-02-23,3.549999952316284
2009-02-24,3.6600000858306885
2009-02-25,3.299999952316284
2009-02-26,3.25
2009-02-27,2.8499999046325684
2009-03-02,2.4700000286102295
2009-03-03,2.299999952316284
2009-03-04,2.369999885559082
2009-03-05,1.9700000286102295
2009-03-06,2.1600000858306885
2009-03-09,2.009999990463257
2009-03-10,2.390000104904175
2009-03-11,2.5899999141693115
2009-03-12,2.799999952316284
2009-03-13,3.140000104904175
2009-03-16,2.799999952316284
2009-03-17,3.0299999713897705
2009-03-18,3.2200000286102295
2009-03-19,2.680000066757202
2009-03-20,2.359999895095825
2009-03-23,2.7100000381469727
2009-03-24,2.5999999046325684
2009-03-25,2.619999885559082
2009-03-26,2.799999952316284
2009-03-27,2.6700000762939453
2009-03-30,2.440000057220459
2009-03-31,2.5299999713897705
2009-04-01,2.5999999046325684
2009-04-02,2.8299999237060547
2009-04-03,2.9700000286102295
2009-04-06,3.140000104904175
2009-04-07,3.0399999618530273
2009-04-08,3.0999999046325684
2009-04-09,3.4600000381469727
2009-04-13,3.619999885559082
2009-04-14,3.369999885559082
2009-04-15,3.700000047683716
2009-04-16,3.809999942779541
2009-04-17,3.9700000286102295
2009-04-20,3.5799999237060547
2009-04-21,4.179999828338623
2009-04-22,4.360000133514404
2009-04-23,4.800000190734863
2009-04-24,4.840000152587891
2009-04-27,4.0
2009-04-28,3.8399999141693115
2009-04-29,3.990000009536743
2009-04-30,3.7899999618530273
2009-05-01,4.010000228881836
2009-05-04,4.579999923706055
2009-05-05,4.949999809265137
2009-05-06,5.0
2009-05-07,3.9700000286102295
2009-05-08,3.690000057220459
2009-05-11,3.75
2009-05-12,3.4100000858306885
2009-05-13,2.9800000190734863
2009-05-14,3.1600000858306885
2009-05-15,3.0399999618530273
2009-05-18,3.1600000858306885
2009-05-19,3.0999999046325684
2009-05-20,3.0
2009-05-21,2.990000009536743
2009-05-22,2.890000104904175
2009-05-26,2.890000104904175
2009-05-27,2.5899999141693115
2009-05-28,2.559999942779541
2009-05-29,2.5799999237060547
2009-06-01,2.950000047683716
2009-06-02,3.0799999237060547
2009-06-03,2.950000047683716
2009-06-04,2.859999895095825
2009-06-05,2.9100000858306885
2009-06-08,2.7300000190734863
2009-06-09,2.75
2009-06-10,2.630000114440918
2009-06-11,2.6700000762939453
2009-06-12,2.7100000381469727
2009-06-15,2.609999895095825
2009-06-16,2.6500000953674316
2009-06-17,2.700000047683716
2009-06-18,2.630000114440918
2009-06-19,2.569999933242798
2009-06-22,2.4700000286102295
2009-06-23,2.1700000762939453
2009-06-24,2.1500000953674316
2009-06-25,2.369999885559082
2009-06-26,2.3499999046325684
2009-06-29,2.259999990463257
2009-06-30,2.430000066757202
2009-07-01,2.4100000858306885
2009-07-02,2.4600000381469727
2009-07-06,2.369999885559082
2009-07-07,2.2200000286102295
2009-07-08,2.140000104904175
2009-07-09,2.1600000858306885
2009-07-10,2.059999942779541
2009-07-13,2.109999895095825
2009-07-14,2.0399999618530273
2009-07-15,2.0999999046325684
2009-07-16,2.0799999237060547
2009-07-17,2.0399999618530273
2009-07-20,2.130000114440918
2009-07-21,2.0799999237060547
2009-07-22,2.049999952316284
2009-07-23,2.299999952316284
2009-07-24,2.7899999618530273
2009-07-27,2.799999952316284
2009-07-28,2.9000000953674316
2009-07-29,3.0199999809265137
2009-07-30,3.0399999618530273
2009-07-31,2.930000066757202
2009-08-03,2.740000009536743
2009-08-04,3.009999990463257
2009-08-05,3.259999990463257
2009-08-06,3.059999942779541
2009-08-07,3.2100000381469727
2009-08-10,3.069999933242798
2009-08-11,2.9100000858306885
2009-08-12,3.0399999618530273
2009-08-13,3.130000114440918
2009-08-14,3.0799999237060547
2009-08-17,2.9100000858306885
2009-08-18,2.930000066757202
2009-08-19,2.890000104904175
2009-08-20,3.009999990463257
2009-08-21,3.1500000953674316
2009-08-24,3.190000057220459
2009-08-25,3.450000047683716
2009-08-26,3.759999990463257
2009-08-27,3.6500000953674316
2009-08-28,3.569999933242798
2009-08-31,3.4000000953674316
2009-09-01,3.0
2009-09-02,3.130000114440918
2009-09-03,3.259999990463257
2009-09-04,3.380000114440918
2009-09-08,3.4200000762939453
2009-09-09,3.5799999237060547
2009-09-10,4.019999980926514
2009-09-11,4.03000020980835
2009-09-14,4.130000114440918
2009-09-15,4.400000095367432
2009-09-16,4.380000114440918
2009-09-17,5.130000114440918
2009-09-18,4.980000019073486
2009-09-21,5.429999828338623
2009-09-22,5.230000019073486
2009-09-23,4.519999980926514
2009-09-24,4.909999847412109
2009-09-25,4.960000038146973
2009-09-28,4.940000057220459
2009-09-29,4.869999885559082
2009-09-30,4.699999809265137
2009-10-01,4.260000228881836
2009-10-02,4.309999942779541
2009-10-05,4.349999904632568
2009-10-06,4.380000114440918
2009-10-07,4.25
2009-10-08,4.369999885559082
2009-10-09,4.46999979019165
2009-10-12,4.510000228881836
2009-10-13,4.440000057220459
2009-10-14,4.480000019073486
2009-10-15,4.519999980926514
2009-10-16,4.289999961853027
2009-10-19,4.179999828338623
2009-10-20,4.349999904632568
2009-10-21,3.869999885559082
2009-10-22,3.859999895095825
2009-10-23,3.690000057220459
2009-10-26,3.369999885559082
2009-10-27,3.140000104904175
2009-10-28,3.130000114440918
2009-10-29,3.2100000381469727
2009-10-30,3.059999942779541
2009-11-02,2.9100000858306885
2009-11-03,2.930000066757202
2009-11-04,2.9200000762939453
2009-11-05,2.950000047683716
2009-11-06,3.190000057220459
2009-11-09,3.200000047683716
2009-11-10,3.059999942779541
2009-11-11,3.2300000190734863
2009-11-12,3.1500000953674316
2009-11-13,3.2200000286102295
2009-11-16,3.380000114440918
2009-11-17,3.3499999046325684
2009-11-18,3.2699999809265137
2009-11-19,3.119999885559082
2009-11-20,3.0999999046325684
2009-11-23,3.0999999046325684
2009-11-24,3.299999952316284
2009-11-25,3.5299999713897705
2009-11-27,3.4700000286102295
2009-11-30,3.690000057220459
2009-12-01,3.690000057220459
2009-12-02,3.9700000286102295
2009-12-03,4.059999942779541
2009-12-04,4.429999828338623
2009-12-07,4.650000095367432
2009-12-08,4.5
2009-12-09,4.429999828338623
2009-12-10,4.369999885559082
2009-12-11,4.829999923706055
2009-12-14,4.75
2009-12-15,4.53000020980835
2009-12-16,4.78000020980835
2009-12-17,4.619999885559082
2009-12-18,4.53000020980835
2009-12-21,4.599999904632568
2009-12-22,5.130000114440918
2009-12-23,5.170000076293945
2009-12-24,5.380000114440918
2009-12-28,5.019999980926514
2009-12-29,4.849999904632568
2009-12-30,4.869999885559082
2009-12-31,4.840000152587891
2010-01-04,4.769999980926514
2010-01-05,5.309999942779541
2010-01-06,5.090000152587891
2010-01-07,5.239999771118164
2010-01-08,5.139999866485596
2010-01-11,5.039999961853027
2010-01-12,5.079999923706055
2010-01-13,5.480000019073486
2010-01-14,5.590000152587891
2010-01-15,5.5
2010-01-19,5.639999866485596
2010-01-20,5.739999771118164
2010-01-21,5.460000038146973
2010-01-22,5.239999771118164
2010-01-25,5.21999979019165
2010-01-26,5.050000190734863
2010-01-27,4.860000133514404
2010-01-28,5.139999866485596
2010-01-29,5.309999942779541
2010-02-01,5.599999904632568
2010-02-02,5.960000038146973
2010-02-03,5.659999847412109
2010-02-04,5.489999771118164
2010-02-05,5.889999866485596
2010-02-08,5.929999828338623
2010-02-09,6.440000057220459
2010-02-10,6.309999942779541
2010-02-11,6.320000171661377
2010-02-12,6.809999942779541
2010-02-16,6.880000114440918
2010-02-17,6.800000190734863
2010-02-18,6.730000019073486
2010-02-19,6.929999828338623
2010-02-22,7.019999980926514
2010-02-23,7.090000152587891
2010-02-24,7.170000076293945
2010-02-25,7.079999923706055
2010-02-26,7.329999923706055
2010-03-01,7.690000057220459
2010-03-02,7.679999828338623
2010-03-03,7.46999979019165
2010-03-04,7.320000171661377
2010-03-05,7.429999828338623
2010-03-08,7.320000171661377
2010-03-09,7.710000038146973
2010-03-10,7.940000057220459
2010-03-11,7.840000152587891
2010-03-12,7.949999809265137
2010-03-15,7.900000095367432
2010-03-16,7.769999980926514
2010-03-17,7.590000152587891
2010-03-18,7.5
2010-03-19,7.099999904632568
2010-03-22,7.269999980926514
2010-03-23,7.389999866485596
2010-03-24,7.409999847412109
2010-03-25,7.369999885559082
2010-03-26,7.300000190734863
2010-03-29,7.320000171661377
2010-03-30,7.21999979019165
2010-03-31,7.349999904632568
2010-04-01,7.400000095367432
2010-04-05,7.130000114440918
2010-04-06,7.079999923706055
2010-04-07,6.820000171661377
2010-04-08,7.550000190734863
2010-04-09,7.320000171661377
2010-04-12,7.619999885559082
2010-04-13,7.489999771118164
2010-04-14,7.420000076293945
2010-04-15,7.409999847412109
2010-04-16,7.150000095367432
2010-04-19,6.889999866485596
2010-04-20,7.139999866485596
2010-04-21,6.760000228881836
2010-04-22,6.46999979019165
2010-04-23,6.630000114440918
2010-04-26,6.480000019073486
2010-04-27,6.329999923706055
2010-04-28,7.320000171661377
2010-04-29,7.329999923706055
2010-04-30,7.070000171661377
2010-05-03,7.389999866485596
2010-05-04,6.860000133514404
2010-05-05,6.929999828338623
2010-05-06,6.389999866485596
2010-05-07,6.380000114440918
2010-05-10,6.949999809265137
2010-05-11,6.829999923706055
2010-05-12,7.300000190734863
2010-05-13,7.239999771118164
2010-05-14,7.090000152587891
2010-05-17,7.179999828338623
2010-05-18,7.0
2010-05-19,7.400000095367432
2010-05-20,6.840000152587891
2010-05-21,7.210000038146973
2010-05-24,7.039999961853027
2010-05-25,7.809999942779541
2010-05-26,8.449999809265137
2010-05-27,8.739999771118164
2010-05-28,8.829999923706055
2010-06-01,8.640000343322754
2010-06-02,9.4399995803833
2010-06-03,9.210000038146973
2010-06-04,8.59000015258789
2010-06-07,8.350000381469727
2010-06-08,8.579999923706055
2010-06-09,8.529999732971191
2010-06-10,9.15999984741211
2010-06-11,9.930000305175781
2010-06-14,9.65999984741211
2010-06-15,10.460000038146973
2010-06-16,10.569999694824219
2010-06-17,10.739999771118164
2010-06-18,10.4399995803833
2010-06-21,10.0
2010-06-22,9.470000267028809
2010-06-23,9.579999923706055
2010-06-24,9.569999694824219
2010-06-25,9.15999984741211
2010-06-28,9.079999923706055
2010-06-29,8.539999961853027
2010-06-30,8.609999656677246
2010-07-01,8.649999618530273
2010-07-02,8.1899995803833
2010-07-06,8.079999923706055
2010-07-07,9.319999694824219
2010-07-08,9.539999961853027
2010-07-09,9.539999961853027
2010-07-12,9.199999809265137
2010-07-13,9.329999923706055
2010-07-14,9.279999732971191
2010-07-15,9.109999656677246
2010-07-16,8.949999809265137
2010-07-19,8.619999885559082
2010-07-20,8.920000076293945
2010-07-21,9.210000038146973
2010-07-22,9.850000381469727
2010-07-23,10.350000381469727
2010-07-26,10.90999984741211
2010-07-27,10.539999961853027
2010-07-28,10.619999885559082
2010-07-29,10.65999984741211
2010-07-30,10.850000381469727
2010-08-02,10.640000343322754
2010-08-03,10.65999984741211
2010-08-04,10.029999732971191
2010-08-05,9.640000343322754
2010-08-06,9.489999771118164
2010-08-09,9.729999542236328
2010-08-10,9.720000267028809
2010-08-11,9.130000114440918
2010-08-12,9.229999542236328
2010-08-13,9.140000343322754
2010-08-16,9.210000038146973
2010-08-17,9.5
2010-08-18,9.609999656677246
2010-08-19,9.1899995803833
2010-08-20,9.100000381469727
2010-08-23,8.890000343322754
2010-08-24,8.75
2010-08-25,8.779999732971191
2010-08-26,8.640000343322754
2010-08-27,9.149999618530273
2010-08-30,8.869999885559082
2010-08-31,9.039999961853027
2010-09-01,9.5600004196167
2010-09-02,9.649999618530273
2010-09-03,9.970000267028809
2010-09-07,9.539999961853027
2010-09-08,9.489999771118164
2010-09-09,9.109999656677246
2010-09-10,8.789999961853027
2010-09-13,8.600000381469727
2010-09-14,8.779999732971191
2010-09-15,8.90999984741211
2010-09-16,9.119999885559082
2010-09-17,9.079999923706055
2010-09-20,9.210000038146973
2010-09-21,9.539999961853027
2010-09-22,8.960000038146973
2010-09-23,8.829999923706055
2010-09-24,8.989999771118164
2010-09-27,9.289999961853027
2010-09-28,9.239999771118164
2010-09-29,9.0600004196167
2010-09-30,9.25
2010-10-01,9.289999961853027
2010-10-04,9.119999885559082
2010-10-05,9.229999542236328
2010-10-06,9.229999542236328
2010-10-07,9.239999771118164
2010-10-08,9.069999694824219
2010-10-11,9.0
2010-10-12,9.550000190734863
2010-10-13,9.800000190734863
2010-10-14,9.779999732971191
2010-10-15,9.699999809265137
2010-10-18,10.119999885559082
2010-10-19,10.09000015258789
2010-10-20,10.84000015258789
2010-10-21,10.75
2010-10-22,10.8100004196167
2010-10-25,11.579999923706055
2010-10-26,11.729999542236328
2010-10-27,12.0
2010-10-28,11.880000114440918
2010-10-29,11.789999961853027
2010-11-01,11.65999984741211
2010-11-02,11.920000076293945
2010-11-03,12.069999694824219
2010-11-04,11.5600004196167
2010-11-05,11.569999694824219
2010-11-08,11.229999542236328
2010-11-09,10.989999771118164
2010-11-10,10.779999732971191
2010-11-11,10.819999694824219
2010-11-12,10.630000114440918
2010-11-15,10.710000038146973
2010-11-16,10.6899995803833
2010-11-17,10.699999809265137
2010-11-18,11.020000457763672
2010-11-19,11.079999923706055
2010-11-22,11.180000305175781
2010-11-23,11.100000381469727
2010-11-24,11.739999771118164
2010-11-26,11.699999809265137
2010-11-29,11.279999732971191
2010-11-30,11.15999984741211
2010-12-01,11.260000228881836
2010-12-02,11.109999656677246
2010-12-03,11.039999961853027
2010-12-06,11.149999618530273
2010-12-07,10.550000190734863
2010-12-08,10.970000267028809
2010-12-09,10.90999984741211
2010-12-10,10.930000305175781
2010-12-13,10.510000228881836
2010-12-14,10.529999732971191
2010-12-15,10.140000343322754
2010-12-16,10.130000114440918
2010-12-17,10.0600004196167
2010-12-20,10.180000305175781
2010-12-21,10.520000457763672
2010-12-22,10.319999694824219
2010-12-23,9.90999984741211
2010-12-27,9.869999885559082
2010-12-28,9.890000343322754
2010-12-29,10.140000343322754
2010-12-30,10.130000114440918
2010-12-31,10.010000228881836
2011-01-03,10.649999618530273
2011-01-04,10.619999885559082
2011-01-05,11.100000381469727
2011-01-06,11.239999771118164
2011-01-07,11.399999618530273
2011-01-10,11.470000267028809
2011-01-11,10.970000267028809
2011-01-12,10.880000114440918
2011-01-13,10.890000343322754
2011-01-14,10.789999961853027
2011-01-18,10.119999885559082
2011-01-19,10.029999732971191
2011-01-20,10.25
2011-01-21,9.829999923706055
2011-01-24,10.100000381469727
2011-01-25,10.130000114440918
2011-01-26,10.800000190734863
2011-01-27,11.050000190734863
2011-01-28,10.15999984741211
2011-01-31,9.920000076293945
2011-02-01,9.90999984741211
2011-02-02,9.520000457763672
2011-02-03,9.59000015258789
2011-02-04,9.239999771118164
2011-02-07,9.720000267028809
2011-02-08,9.880000114440918
2011-02-09,9.880000114440918
2011-02-10,9.850000381469727
2011-02-11,10.130000114440918
2011-02-14,9.970000267028809
2011-02-15,10.079999923706055
2011-02-16,10.100000381469727
2011-02-17,9.920000076293945
2011-02-18,9.720000267028809
2011-02-22,9.170000076293945
2011-02-23,8.489999771118164
2011-02-24,8.430000305175781
2011-02-25,8.569999694824219
2011-02-28,8.609999656677246
2011-03-01,7.949999809265137
2011-03-02,7.96999979019165
2011-03-03,8.359999656677246
2011-03-04,8.279999732971191
2011-03-07,8.300000190734863
2011-03-08,9.279999732971191
2011-03-09,8.930000305175781
2011-03-10,9.09000015258789
2011-03-11,9.180000305175781
2011-03-14,8.869999885559082
2011-03-15,8.920000076293945
2011-03-16,8.550000190734863
2011-03-17,8.489999771118164
2011-03-18,8.960000038146973
2011-03-21,9.170000076293945
2011-03-22,8.899999618530273
2011-03-23,8.729999542236328
2011-03-24,8.859999656677246
2011-03-25,9.020000457763672
2011-03-28,9.020000457763672
2011-03-29,8.869999885559082
2011-03-30,8.970000267028809
2011-03-31,8.710000038146973
2011-04-01,8.779999732971191
2011-04-04,8.739999771118164
2011-04-05,8.449999809265137
2011-04-06,8.399999618530273
2011-04-07,8.239999771118164
2011-04-08,7.940000057220459
2011-04-11,8.239999771118164
2011-04-12,8.449999809265137
2011-04-13,8.260000228881836
2011-04-14,8.0600004196167
2011-04-15,8.09000015258789
2011-04-18,8.329999923706055
2011-04-19,8.25
2011-04-20,8.140000343322754
2011-04-21,8.130000114440918
