,HON
1981-02-18,7.82557487487793
1981-02-19,7.885159969329834
1981-02-20,8.024192810058594
1981-02-23,8.381707191467285
1981-02-24,8.50087833404541
1981-02-25,8.520739555358887
1981-02-26,8.401569366455078
1981-02-27,8.46115493774414
1981-03-02,8.421430587768555
1981-03-03,8.322120666503906
1981-03-04,8.3419828414917
1981-03-05,8.282398223876953
1981-03-06,8.302260398864746
1981-03-09,8.421430587768555
1981-03-10,8.202949523925781
1981-03-11,8.322120666503906
1981-03-12,8.659772872924805
1981-03-13,8.759082794189453
1981-03-16,8.97756290435791
1981-03-17,8.759082794189453
1981-03-18,8.659772872924805
1981-03-19,8.520739555358887
1981-03-20,8.560463905334473
1981-03-23,8.639910697937012
1981-03-24,8.50087833404541
1981-03-25,8.639910697937012
1981-03-26,8.441292762756348
1981-03-27,8.322120666503906
1981-03-30,8.26253604888916
1981-03-31,8.322120666503906
1981-04-01,8.381707191467285
1981-04-02,8.3419828414917
1981-04-03,8.441292762756348
1981-04-06,8.361845016479492
1981-04-07,8.361845016479492
1981-04-08,8.282398223876953
1981-04-09,8.183088302612305
1981-04-10,8.242673873901367
1981-04-13,8.024192810058594
1981-04-14,7.905022144317627
1981-04-15,8.044054985046387
1981-04-16,8.10364055633545
1981-04-20,8.10364055633545
1981-04-21,7.845437049865723
1981-04-22,7.944746017456055
1981-04-23,8.06391716003418
1981-04-24,8.222811698913574
1981-04-27,8.401569366455078
1981-04-28,8.26253604888916
1981-04-29,8.222811698913574
1981-04-30,8.3419828414917
1981-05-01,8.520739555358887
1981-05-04,8.3419828414917
1981-05-05,8.302260398864746
1981-05-06,8.302260398864746
1981-05-07,8.50087833404541
1981-05-08,8.46115493774414
1981-05-11,8.322120666503906
1981-05-12,8.421430587768555
1981-05-13,8.639910697937012
1981-05-14,8.878253936767578
1981-05-15,9.315215110778809
1981-05-18,8.917977333068848
1981-05-19,8.957700729370117
1981-05-20,9.037149429321289
1981-05-21,9.037149429321289
1981-05-22,9.136458396911621
1981-05-26,9.076871871948242
1981-05-27,8.997425079345703
1981-05-28,8.858391761779785
1981-05-29,8.620049476623535
1981-06-01,8.69949722290039
1981-06-02,8.600188255310059
1981-06-03,8.481016159057617
1981-06-04,8.421430587768555
1981-06-05,8.54060173034668
1981-06-08,8.600188255310059
1981-06-09,8.679635047912598
1981-06-10,8.600188255310059
1981-06-11,8.679635047912598
1981-06-12,8.54060173034668
1981-06-15,8.50087833404541
1981-06-16,8.50087833404541
1981-06-17,8.50087833404541
1981-06-18,8.421430587768555
1981-06-19,8.3419828414917
1981-06-22,8.50087833404541
1981-06-23,8.858391761779785
1981-06-24,8.73922061920166
1981-06-25,8.659772872924805
1981-06-26,8.659772872924805
1981-06-29,8.659772872924805
1981-06-30,8.560463905334473
1981-07-01,8.580326080322266
1981-07-02,8.421430587768555
1981-07-06,8.50087833404541
1981-07-07,9.374799728393555
1981-07-08,9.017287254333496
1981-07-09,9.374799728393555
1981-07-10,9.17618179321289
1981-07-13,9.076871871948242
1981-07-14,9.076871871948242
1981-07-15,9.017287254333496
1981-07-16,8.878253936767578
1981-07-17,8.898116111755371
1981-07-20,8.69949722290039
1981-07-21,8.560463905334473
1981-07-22,8.302260398864746
1981-07-23,8.520739555358887
1981-07-24,8.50087833404541
1981-07-27,8.441292762756348
1981-07-28,8.54060173034668
1981-07-29,8.46115493774414
1981-07-30,8.481016159057617
1981-07-31,8.54060173034668
1981-08-03,8.580326080322266
1981-08-04,8.401569366455078
1981-08-05,8.481016159057617
1981-08-06,8.481016159057617
1981-08-07,8.3419828414917
1981-08-10,8.26253604888916
1981-08-11,8.481016159057617
1981-08-12,8.54060173034668
1981-08-13,8.50087833404541
1981-08-14,8.50087833404541
1981-08-17,8.50087833404541
1981-08-18,8.54060173034668
1981-08-19,8.381707191467285
1981-08-20,8.481016159057617
1981-08-21,8.381707191467285
1981-08-24,8.202949523925781
1981-08-25,8.044054985046387
1981-08-26,8.004331588745117
1981-08-27,7.984469890594482
1981-08-28,7.944746017456055
1981-08-31,7.646818161010742
1981-09-01,7.5872321128845215
1981-09-02,7.567370891571045
1981-09-03,7.170133113861084
1981-09-04,7.150270938873291
1981-09-08,7.070824146270752
1981-09-09,7.130410194396973
1981-09-10,7.170133113861084
1981-09-11,7.209856986999512
1981-09-14,7.170133113861084
1981-09-15,7.070824146270752
1981-09-16,6.991376876831055
1981-09-17,6.673586845397949
1981-09-18,6.594139099121094
1981-09-21,6.7331719398498535
1981-09-22,6.673586845397949
1981-09-23,6.594139099121094
1981-09-24,6.494830131530762
1981-09-25,6.355796813964844
1981-09-28,6.6537251472473145
1981-09-29,6.5146918296813965
1981-09-30,6.6140007972717285
1981-10-01,6.574276924133301
1981-10-02,6.594139099121094
1981-10-05,6.554415225982666
1981-10-06,6.7133097648620605
1981-10-07,6.7530341148376465
1981-10-08,6.911929130554199
1981-10-09,6.931790828704834
1981-10-12,6.872204780578613
1981-10-13,6.792757987976074
1981-10-14,6.673586845397949
1981-10-15,6.951653003692627
1981-10-16,6.951653003692627
1981-10-19,7.070824146270752
1981-10-20,7.130410194396973
1981-10-21,7.070824146270752
1981-10-22,6.951653003692627
1981-10-23,6.892066955566406
1981-10-26,6.832481861114502
1981-10-27,7.011238098144531
1981-10-28,7.090685844421387
1981-10-29,7.170133113861084
1981-10-30,7.54750919342041
1981-11-02,7.54750919342041
1981-11-03,7.507784843444824
1981-11-04,7.507784843444824
1981-11-05,7.527647018432617
1981-11-06,7.4680609703063965
1981-11-09,7.408475875854492
1981-11-10,7.4481987953186035
1981-11-11,7.388614177703857
1981-11-12,7.329028129577637
1981-11-13,7.229719161987305
1981-11-16,7.130410194396973
1981-11-17,7.130410194396973
1981-11-18,7.070824146270752
1981-11-19,7.11054801940918
1981-11-20,7.269443035125732
1981-11-23,7.2495808601379395
1981-11-24,7.388614177703857
1981-11-25,7.428338050842285
1981-11-27,7.428338050842285
1981-11-30,7.4680609703063965
1981-12-01,7.4481987953186035
1981-12-02,7.4481987953186035
1981-12-03,7.4481987953186035
1981-12-04,7.54750919342041
1981-12-07,7.5872321128845215
1981-12-08,7.4680609703063965
1981-12-09,7.507784843444824
1981-12-10,7.4680609703063965
1981-12-11,7.4680609703063965
1981-12-14,7.289303779602051
1981-12-15,7.289303779602051
1981-12-16,7.011238098144531
1981-12-17,7.011238098144531
1981-12-18,7.050961971282959
1981-12-21,6.991376876831055
1981-12-22,6.97151517868042
1981-12-23,6.97151517868042
1981-12-24,7.050961971282959
1981-12-28,7.031099796295166
1981-12-29,6.951653003692627
1981-12-30,6.991376876831055
1981-12-31,6.97151517868042
1982-01-04,7.189994812011719
1982-01-05,7.031099796295166
1982-01-06,6.991376876831055
1982-01-07,7.031099796295166
1982-01-08,7.130410194396973
1982-01-11,6.951653003692627
1982-01-12,6.792757987976074
1982-01-13,6.7530341148376465
1982-01-14,6.792757987976074
1982-01-15,6.812620162963867
1982-01-18,6.7530341148376465
1982-01-19,6.6140007972717285
1982-01-20,6.435244083404541
1982-01-21,6.494830131530762
1982-01-22,6.415381908416748
1982-01-25,6.276349067687988
1982-01-26,6.276349067687988
1982-01-27,6.474967956542969
1982-01-28,6.951653003692627
1982-01-29,6.951653003692627
1982-02-01,6.6338629722595215
1982-02-02,6.7331719398498535
1982-02-03,6.673586845397949
1982-02-04,6.574276924133301
1982-02-05,6.5146918296813965
1982-02-08,6.435244083404541
1982-02-09,6.355796813964844
1982-02-10,6.375658988952637
1982-02-11,6.435244083404541
1982-02-12,6.375658988952637
1982-02-16,6.316072940826416
1982-02-17,6.256487846374512
1982-02-18,6.157177925109863
1982-02-19,5.8791117668151855
1982-02-22,5.8791117668151855
1982-02-23,5.8989739418029785
1982-02-24,6.0181450843811035
1982-02-25,5.978421211242676
1982-02-26,6.077731132507324
1982-03-01,6.1174540519714355
1982-03-02,5.978421211242676
1982-03-03,5.759941101074219
1982-03-04,5.541460037231445
1982-03-05,5.462012767791748
1982-03-08,5.4024271965026855
1982-03-09,5.382565021514893
1982-03-10,5.3031182289123535
1982-03-11,5.362703800201416
1982-03-12,5.322979927062988
1982-03-15,5.322979927062988
1982-03-16,5.3031182289123535
1982-03-17,5.223670959472656
1982-03-18,5.263393878936768
1982-03-19,5.203808784484863
1982-03-22,5.243532180786133
1982-03-23,5.223670959472656
1982-03-24,5.144223213195801
1982-03-25,5.2832560539245605
1982-03-26,5.243532180786133
1982-03-29,5.2832560539245605
1982-03-30,5.223670959472656
1982-03-31,5.1640849113464355
1982-04-01,5.3031182289123535
1982-04-02,5.2832560539245605
1982-04-05,5.322979927062988
1982-04-06,5.1640849113464355
1982-04-07,5.1640849113464355
1982-04-08,5.3031182289123535
1982-04-12,5.322979927062988
1982-04-13,5.322979927062988
1982-04-14,5.2832560539245605
1982-04-15,5.322979927062988
1982-04-16,5.263393878936768
1982-04-19,5.243532180786133
1982-04-20,5.223670959472656
1982-04-21,5.203808784484863
1982-04-22,5.362703800201416
1982-04-23,5.521597862243652
1982-04-26,5.501737117767334
1982-04-27,5.501737117767334
1982-04-28,5.442151069641113
1982-04-29,5.4024271965026855
1982-04-30,5.4024271965026855
1982-05-03,5.4024271965026855
1982-05-04,5.362703800201416
1982-05-05,5.322979927062988
1982-05-06,5.322979927062988
1982-05-07,5.601046085357666
1982-05-10,5.660632133483887
1982-05-11,5.740078926086426
1982-05-12,5.8989739418029785
1982-05-13,5.9188361167907715
1982-05-14,5.958559989929199
1982-05-17,5.720217227935791
1982-05-18,5.620907783508301
1982-05-19,5.620907783508301
1982-05-20,5.541460037231445
1982-05-21,5.501737117767334
1982-05-24,5.462012767791748
1982-05-25,5.462012767791748
1982-05-26,5.462012767791748
1982-05-27,5.442151069641113
1982-05-28,5.462012767791748
1982-06-01,5.442151069641113
1982-06-02,5.462012767791748
1982-06-03,5.362703800201416
1982-06-04,5.203808784484863
1982-06-07,5.1839470863342285
1982-06-08,5.1640849113464355
1982-06-09,5.08463716506958
1982-06-10,5.1640849113464355
1982-06-11,5.342842102050781
1982-06-14,5.2832560539245605
1982-06-15,5.322979927062988
1982-06-16,5.203808784484863
1982-06-17,5.0449137687683105
1982-06-18,5.025052070617676
1982-06-21,4.925743103027344
1982-06-22,4.985328197479248
1982-06-23,5.005189895629883
1982-06-24,4.945603847503662
1982-06-25,4.84629487991333
1982-06-28,4.866157054901123
1982-06-29,4.866157054901123
1982-06-30,4.806571006774902
1982-07-01,4.806571006774902
1982-07-02,4.826433181762695
1982-07-06,4.687399864196777
1982-07-07,4.64767599105835
1982-07-08,4.667538166046143
1982-07-09,4.687399864196777
1982-07-12,4.727124214172363
1982-07-13,4.806571006774902
1982-07-14,4.905880928039551
1982-07-15,4.826433181762695
1982-07-16,4.925743103027344
1982-07-19,5.025052070617676
1982-07-20,5.005189895629883
1982-07-21,4.985328197479248
1982-07-22,5.124361038208008
1982-07-23,5.144223213195801
1982-07-26,5.243532180786133
1982-07-27,5.382565021514893
1982-07-28,5.382565021514893
1982-07-29,5.521597862243652
1982-07-30,5.481874942779541
1982-08-02,5.601046085357666
1982-08-03,5.601046085357666
1982-08-04,5.382565021514893
1982-08-05,5.382565021514893
1982-08-06,5.342842102050781
1982-08-09,5.342842102050781
1982-08-10,5.08463716506958
1982-08-11,4.945603847503662
1982-08-12,4.925743103027344
1982-08-13,5.124361038208008
1982-08-16,5.124361038208008
1982-08-17,5.124361038208008
1982-08-18,5.104498863220215
1982-08-19,5.1839470863342285
1982-08-20,5.2832560539245605
1982-08-23,5.501737117767334
1982-08-24,5.4024271965026855
1982-08-25,5.521597862243652
1982-08-26,5.561322212219238
1982-08-27,5.4024271965026855
1982-08-30,5.481874942779541
1982-08-31,5.541460037231445
1982-09-01,5.442151069641113
1982-09-02,5.442151069641113
1982-09-03,5.481874942779541
1982-09-07,5.541460037231445
1982-09-08,5.601046085357666
1982-09-09,5.720217227935791
1982-09-10,5.740078926086426
1982-09-13,5.720217227935791
1982-09-14,5.521597862243652
1982-09-15,5.501737117767334
1982-09-16,5.581183910369873
1982-09-17,5.521597862243652
1982-09-20,5.581183910369873
1982-09-21,5.660632133483887
1982-09-22,5.541460037231445
1982-09-23,5.541460037231445
1982-09-24,5.541460037231445
1982-09-27,5.104498863220215
1982-09-28,5.1839470863342285
1982-09-29,4.985328197479248
1982-09-30,4.945603847503662
1982-10-01,4.965466022491455
1982-10-04,4.866157054901123
1982-10-05,4.866157054901123
1982-10-06,5.08463716506958
1982-10-07,5.243532180786133
1982-10-08,5.4024271965026855
1982-10-11,5.521597862243652
1982-10-12,5.382565021514893
1982-10-13,5.561322212219238
1982-10-14,5.382565021514893
1982-10-15,5.382565021514893
1982-10-18,5.640769958496094
1982-10-19,5.640769958496094
1982-10-20,5.7996649742126465
1982-10-21,5.9188361167907715
1982-10-22,5.700355052947998
1982-10-25,5.541460037231445
1982-10-26,5.620907783508301
1982-10-27,5.640769958496094
1982-10-28,5.561322212219238
1982-10-29,5.442151069641113
1982-11-01,5.462012767791748
1982-11-02,5.620907783508301
1982-11-03,6.038006782531738
1982-11-04,5.9982829093933105
1982-11-05,6.038006782531738
1982-11-08,5.958559989929199
1982-11-09,5.9982829093933105
1982-11-10,5.740078926086426
1982-11-11,5.819526195526123
1982-11-12,5.720217227935791
1982-11-15,5.640769958496094
1982-11-16,5.660632133483887
1982-11-17,5.839387893676758
1982-11-18,5.819526195526123
1982-11-19,5.7996649742126465
1982-11-22,5.660632133483887
1982-11-23,5.640769958496094
1982-11-24,5.601046085357666
1982-11-26,5.42228889465332
1982-11-29,5.462012767791748
1982-11-30,5.561322212219238
1982-12-01,5.561322212219238
1982-12-02,5.481874942779541
1982-12-03,5.42228889465332
1982-12-06,5.362703800201416
1982-12-07,5.263393878936768
1982-12-08,5.203808784484863
1982-12-09,5.1640849113464355
1982-12-10,5.203808784484863
1982-12-13,5.223670959472656
1982-12-14,5.08463716506958
1982-12-15,4.985328197479248
1982-12-16,4.945603847503662
1982-12-17,5.005189895629883
1982-12-20,5.0449137687683105
1982-12-21,5.124361038208008
1982-12-22,5.2832560539245605
1982-12-23,5.2832560539245605
1982-12-27,5.4024271965026855
1982-12-28,5.322979927062988
1982-12-29,5.3031182289123535
1982-12-30,5.104498863220215
1982-12-31,5.144223213195801
1983-01-03,5.1640849113464355
1983-01-04,5.4024271965026855
1983-01-05,5.322979927062988
1983-01-06,5.640769958496094
1983-01-07,5.620907783508301
1983-01-10,5.700355052947998
1983-01-11,5.680492877960205
1983-01-12,5.720217227935791
1983-01-13,5.680492877960205
1983-01-14,5.660632133483887
1983-01-17,5.680492877960205
1983-01-18,5.680492877960205
1983-01-19,5.561322212219238
1983-01-20,5.620907783508301
1983-01-21,5.601046085357666
1983-01-24,5.3031182289123535
1983-01-25,5.382565021514893
1983-01-26,5.462012767791748
1983-01-27,5.561322212219238
1983-01-28,5.601046085357666
1983-01-31,5.501737117767334
1983-02-01,5.4024271965026855
1983-02-02,5.4024271965026855
1983-02-03,5.342842102050781
1983-02-04,5.4024271965026855
1983-02-07,5.620907783508301
1983-02-08,5.620907783508301
1983-02-09,5.620907783508301
1983-02-10,5.7798027992248535
1983-02-11,5.700355052947998
1983-02-14,5.660632133483887
1983-02-15,5.521597862243652
1983-02-16,5.640769958496094
1983-02-17,5.839387893676758
1983-02-18,6.057868957519531
1983-02-22,5.8791117668151855
1983-02-23,5.9982829093933105
1983-02-24,5.9982829093933105
1983-02-25,5.978421211242676
1983-02-28,5.958559989929199
1983-03-01,5.9982829093933105
1983-03-02,6.256487846374512
1983-03-03,6.554415225982666
1983-03-04,6.554415225982666
1983-03-07,6.574276924133301
1983-03-08,6.494830131530762
1983-03-09,6.6338629722595215
1983-03-10,6.574276924133301
1983-03-11,6.494830131530762
1983-03-14,6.415381908416748
1983-03-15,6.812620162963867
1983-03-16,6.673586845397949
1983-03-17,6.6537251472473145
1983-03-18,6.6338629722595215
1983-03-21,6.7133097648620605
1983-03-22,6.7530341148376465
1983-03-23,6.7530341148376465
1983-03-24,6.832481861114502
1983-03-25,6.892066955566406
1983-03-28,6.832481861114502
1983-03-29,6.812620162963867
1983-03-30,6.892066955566406
1983-03-31,7.070824146270752
1983-04-04,7.2495808601379395
1983-04-05,7.150270938873291
1983-04-06,6.991376876831055
1983-04-07,7.031099796295166
1983-04-08,7.170133113861084
1983-04-11,7.329028129577637
1983-04-12,7.289303779602051
1983-04-13,7.408475875854492
1983-04-14,7.428338050842285
1983-04-15,7.567370891571045
1983-04-18,7.68654203414917
1983-04-19,7.4680609703063965
1983-04-20,7.408475875854492
1983-04-21,7.428338050842285
1983-04-22,7.4680609703063965
1983-04-25,7.309165954589844
1983-04-26,7.4680609703063965
1983-04-27,7.329028129577637
1983-04-28,7.309165954589844
1983-04-29,7.229719161987305
1983-05-02,7.150270938873291
1983-05-03,7.3687520027160645
1983-05-04,7.408475875854492
1983-05-05,7.527647018432617
1983-05-06,7.706404209136963
1983-05-09,7.785851001739502
1983-05-10,7.82557487487793
1983-05-11,7.706404209136963
1983-05-12,7.54750919342041
1983-05-13,7.785851001739502
1983-05-16,7.646818161010742
1983-05-17,7.607093811035156
1983-05-18,7.706404209136963
1983-05-19,7.626955986022949
1983-05-20,7.666679859161377
1983-05-23,7.5872321128845215
1983-05-24,7.68654203414917
1983-05-25,7.905022144317627
1983-05-26,7.944746017456055
1983-05-27,7.82557487487793
1983-05-31,7.765988826751709
1983-06-01,7.746127128601074
1983-06-02,7.785851001739502
1983-06-03,7.765988826751709
1983-06-06,7.944746017456055
1983-06-07,7.924883842468262
1983-06-08,7.885159969329834
1983-06-09,8.004331588745117
1983-06-10,7.964608192443848
1983-06-13,8.163227081298828
1983-06-14,8.361845016479492
1983-06-15,8.26253604888916
1983-06-16,8.381707191467285
1983-06-17,8.282398223876953
1983-06-20,8.083779335021973
1983-06-21,8.163227081298828
1983-06-22,8.302260398864746
1983-06-23,8.302260398864746
1983-06-24,8.381707191467285
1983-06-27,8.322120666503906
1983-06-28,8.083779335021973
1983-06-29,8.004331588745117
1983-06-30,7.964608192443848
1983-07-01,7.924883842468262
1983-07-05,7.944746017456055
1983-07-06,8.183088302612305
1983-07-07,8.143364906311035
1983-07-08,8.083779335021973
1983-07-11,8.083779335021973
1983-07-12,8.06391716003418
1983-07-13,7.984469890594482
1983-07-14,8.024192810058594
1983-07-15,8.004331588745117
1983-07-18,7.845437049865723
1983-07-19,7.885159969329834
1983-07-20,8.123502731323242
1983-07-21,8.222811698913574
1983-07-22,8.322120666503906
1983-07-25,8.361845016479492
1983-07-26,8.421430587768555
1983-07-27,8.361845016479492
1983-07-28,8.3419828414917
1983-07-29,8.302260398864746
1983-08-01,8.361845016479492
1983-08-02,8.481016159057617
1983-08-03,8.46115493774414
1983-08-04,8.421430587768555
1983-08-05,8.381707191467285
1983-08-08,8.083779335021973
1983-08-09,8.083779335021973
1983-08-10,8.004331588745117
1983-08-11,7.865299224853516
1983-08-12,7.944746017456055
1983-08-15,8.06391716003418
1983-08-16,7.944746017456055
1983-08-17,8.083779335021973
1983-08-18,8.004331588745117
1983-08-19,7.865299224853516
1983-08-22,8.044054985046387
1983-08-23,8.024192810058594
1983-08-24,7.924883842468262
1983-08-25,7.924883842468262
1983-08-26,7.964608192443848
1983-08-29,8.06391716003418
1983-08-30,8.183088302612305
1983-08-31,8.560463905334473
1983-09-01,8.481016159057617
1983-09-02,8.54060173034668
1983-09-06,8.759082794189453
1983-09-07,8.937838554382324
1983-09-08,8.838529586791992
1983-09-09,8.878253936767578
1983-09-12,8.838529586791992
1983-09-13,8.759082794189453
1983-09-14,8.798806190490723
1983-09-15,8.659772872924805
1983-09-16,8.73922061920166
1983-09-19,8.639910697937012
1983-09-20,8.97756290435791
1983-09-21,9.116596221923828
1983-09-22,9.136458396911621
1983-09-23,9.096734046936035
1983-09-26,9.076871871948242
1983-09-27,8.878253936767578
1983-09-28,8.898116111755371
1983-09-29,9.076871871948242
1983-09-30,8.997425079345703
1983-10-03,9.05700969696045
1983-10-04,8.997425079345703
1983-10-05,8.898116111755371
1983-10-06,8.917977333068848
1983-10-07,9.076871871948242
1983-10-10,9.05700969696045
1983-10-11,8.917977333068848
1983-10-12,8.818668365478516
1983-10-13,8.77894401550293
1983-10-14,8.818668365478516
1983-10-17,8.898116111755371
1983-10-18,8.898116111755371
1983-10-19,8.917977333068848
1983-10-20,8.858391761779785
1983-10-21,9.116596221923828
1983-10-24,9.05700969696045
1983-10-25,9.05700969696045
1983-10-26,8.97756290435791
1983-10-27,8.937838554382324
1983-10-28,8.898116111755371
1983-10-31,8.798806190490723
1983-11-01,8.77894401550293
1983-11-02,8.917977333068848
1983-11-03,8.878253936767578
1983-11-04,8.878253936767578
1983-11-07,8.858391761779785
1983-11-08,8.818668365478516
1983-11-09,8.937838554382324
1983-11-10,8.917977333068848
1983-11-11,8.937838554382324
1983-11-14,9.05700969696045
1983-11-15,8.917977333068848
1983-11-16,8.818668365478516
1983-11-17,8.858391761779785
1983-11-18,8.759082794189453
1983-11-21,8.798806190490723
1983-11-22,8.798806190490723
1983-11-23,8.77894401550293
1983-11-25,8.77894401550293
1983-11-28,8.69949722290039
1983-11-29,8.639910697937012
1983-11-30,8.659772872924805
1983-12-01,8.679635047912598
1983-12-02,8.580326080322266
1983-12-05,8.560463905334473
1983-12-06,8.520739555358887
1983-12-07,8.520739555358887
1983-12-08,8.421430587768555
1983-12-09,8.361845016479492
1983-12-12,8.26253604888916
1983-12-13,8.222811698913574
1983-12-14,8.282398223876953
1983-12-15,8.282398223876953
1983-12-16,8.361845016479492
1983-12-19,8.421430587768555
1983-12-20,8.481016159057617
1983-12-21,8.520739555358887
1983-12-22,8.659772872924805
1983-12-23,8.679635047912598
1983-12-27,8.838529586791992
1983-12-28,8.878253936767578
1983-12-29,8.858391761779785
1983-12-30,8.858391761779785
1984-01-03,8.838529586791992
1984-01-04,8.759082794189453
1984-01-05,8.838529586791992
1984-01-06,8.659772872924805
1984-01-09,8.620049476623535
1984-01-10,8.719359397888184
1984-01-11,8.719359397888184
1984-01-12,8.719359397888184
1984-01-13,8.719359397888184
1984-01-16,8.679635047912598
1984-01-17,8.659772872924805
1984-01-18,8.659772872924805
1984-01-19,8.639910697937012
1984-01-20,8.620049476623535
1984-01-23,8.560463905334473
1984-01-24,8.50087833404541
1984-01-25,8.580326080322266
1984-01-26,8.50087833404541
1984-01-27,8.580326080322266
1984-01-30,8.3419828414917
1984-01-31,8.361845016479492
1984-02-01,8.361845016479492
1984-02-02,8.421430587768555
1984-02-03,8.143364906311035
1984-02-06,8.143364906311035
1984-02-07,8.322120666503906
1984-02-08,8.302260398864746
1984-02-09,8.123502731323242
1984-02-10,8.083779335021973
1984-02-13,7.984469890594482
1984-02-14,8.024192810058594
1984-02-15,7.885159969329834
1984-02-16,7.666679859161377
1984-02-17,7.626955986022949
1984-02-21,7.626955986022949
1984-02-22,7.626955986022949
1984-02-23,7.68654203414917
1984-02-24,7.865299224853516
1984-02-27,7.905022144317627
1984-02-28,7.746127128601074
1984-02-29,7.706404209136963
1984-03-01,7.706404209136963
1984-03-02,7.785851001739502
1984-03-05,7.646818161010742
1984-03-06,7.68654203414917
1984-03-07,7.626955986022949
1984-03-08,7.706404209136963
1984-03-09,7.726265907287598
1984-03-12,7.785851001739502
1984-03-13,7.82557487487793
1984-03-14,7.845437049865723
1984-03-15,7.964608192443848
1984-03-16,8.163227081298828
1984-03-19,8.163227081298828
1984-03-20,8.302260398864746
1984-03-21,8.381707191467285
1984-03-22,8.322120666503906
1984-03-23,8.163227081298828
1984-03-26,8.10364055633545
1984-03-27,8.10364055633545
1984-03-28,8.183088302612305
1984-03-29,8.26253604888916
1984-03-30,8.183088302612305
1984-04-02,8.083779335021973
1984-04-03,8.06391716003418
1984-04-04,8.083779335021973
1984-04-05,7.944746017456055
1984-04-06,7.865299224853516
1984-04-09,7.865299224853516
1984-04-10,7.964608192443848
1984-04-11,7.885159969329834
1984-04-12,8.10364055633545
1984-04-13,7.984469890594482
1984-04-16,8.024192810058594
1984-04-17,8.06391716003418
1984-04-18,8.024192810058594
1984-04-19,8.024192810058594
1984-04-23,8.024192810058594
1984-04-24,8.143364906311035
1984-04-25,8.183088302612305
1984-04-26,8.322120666503906
1984-04-27,8.401569366455078
1984-04-30,8.481016159057617
1984-05-01,8.560463905334473
1984-05-02,8.54060173034668
1984-05-03,8.46115493774414
1984-05-04,8.282398223876953
1984-05-07,8.322120666503906
1984-05-08,8.421430587768555
1984-05-09,8.302260398864746
1984-05-10,8.322120666503906
1984-05-11,8.242673873901367
1984-05-14,8.10364055633545
1984-05-15,8.123502731323242
1984-05-16,8.163227081298828
1984-05-17,8.143364906311035
1984-05-18,8.202949523925781
1984-05-21,8.10364055633545
1984-05-22,8.044054985046387
1984-05-23,7.944746017456055
1984-05-24,7.805713176727295
1984-05-25,7.805713176727295
1984-05-29,7.944746017456055
1984-05-30,7.924883842468262
1984-05-31,7.954677104949951
1984-06-01,8.10364055633545
1984-06-04,8.073847770690918
1984-06-05,7.954677104949951
1984-06-06,8.073847770690918
1984-06-07,8.133434295654297
1984-06-08,8.10364055633545
1984-06-11,8.044054985046387
1984-06-12,7.954677104949951
1984-06-13,7.924883842468262
1984-06-14,7.865299224853516
1984-06-15,7.507784843444824
1984-06-18,7.68654203414917
1984-06-19,7.716334819793701
1984-06-20,7.6567487716674805
1984-06-21,7.507784843444824
1984-06-22,7.567370891571045
1984-06-25,7.746127128601074
1984-06-26,7.6567487716674805
1984-06-27,7.4481987953186035
1984-06-28,7.418406963348389
1984-06-29,7.537578105926514
1984-07-02,7.537578105926514
1984-07-03,7.507784843444824
1984-07-05,7.477992057800293
1984-07-06,7.507784843444824
1984-07-09,7.68654203414917
1984-07-10,7.597163200378418
1984-07-11,7.329028129577637
1984-07-12,7.120479106903076
1984-07-13,7.150270938873291
1984-07-16,7.1800642013549805
1984-07-17,7.209856986999512
1984-07-18,7.1800642013549805
1984-07-19,7.120479106903076
1984-07-20,7.031099796295166
1984-07-23,7.150270938873291
1984-07-24,7.150270938873291
1984-07-25,6.88213586807251
1984-07-26,6.97151517868042
1984-07-27,7.0608930587768555
1984-07-30,7.0608930587768555
1984-07-31,6.8523430824279785
1984-08-01,6.88213586807251
1984-08-02,7.507784843444824
1984-08-03,7.805713176727295
1984-08-06,7.865299224853516
1984-08-07,7.835505962371826
1984-08-08,7.746127128601074
1984-08-09,8.10364055633545
1984-08-10,8.014263153076172
1984-08-13,8.10364055633545
1984-08-14,8.073847770690918
1984-08-15,7.626955986022949
1984-08-16,7.746127128601074
1984-08-17,7.7759199142456055
1984-08-20,7.805713176727295
1984-08-21,8.014263153076172
1984-08-22,8.10364055633545
1984-08-23,8.10364055633545
1984-08-24,8.133434295654297
1984-08-27,8.073847770690918
1984-08-28,8.10364055633545
1984-08-29,7.984469890594482
1984-08-30,8.044054985046387
1984-08-31,8.10364055633545
1984-09-04,7.954677104949951
1984-09-05,7.746127128601074
1984-09-06,7.865299224853516
1984-09-07,8.014263153076172
1984-09-10,7.954677104949951
1984-09-11,7.984469890594482
1984-09-12,8.10364055633545
1984-09-13,8.401569366455078
1984-09-14,8.520739555358887
1984-09-17,8.69949722290039
1984-09-18,8.490946769714355
1984-09-19,8.401569366455078
1984-09-20,8.43136215209961
1984-09-21,8.312191009521484
1984-09-24,8.37177562713623
1984-09-25,8.43136215209961
1984-09-26,8.520739555358887
1984-09-27,8.46115493774414
1984-09-28,8.401569366455078
1984-10-01,8.490946769714355
1984-10-02,8.520739555358887
1984-10-03,8.550533294677734
1984-10-04,8.550533294677734
1984-10-05,8.639910697937012
1984-10-08,8.550533294677734
1984-10-09,8.490946769714355
1984-10-10,8.639910697937012
1984-10-11,8.818668365478516
1984-10-12,8.759082794189453
