,DAX
2018-07-23,29.3700008392334
2018-07-24,29.540000915527344
2018-07-25,29.350000381469727
2018-07-26,29.799999237060547
2018-07-27,29.809999465942383
2018-07-30,29.90999984741211
2018-07-31,29.920000076293945
2018-08-01,29.607999801635742
2018-08-02,29.149999618530273
2018-08-03,29.200000762939453
2018-08-06,29.08300018310547
2018-08-07,29.280000686645508
2018-08-08,29.239999771118164
2018-08-09,29.239999771118164
2018-08-10,28.200000762939453
2018-08-13,28.125
2018-08-14,28.200000762939453
2018-08-15,27.639999389648438
2018-08-16,27.850000381469727
2018-08-17,28.059999465942383
2018-08-20,28.219999313354492
2018-08-21,28.618000030517578
2018-08-22,28.700000762939453
2018-08-23,28.600000381469727
2018-08-24,28.781999588012695
2018-08-27,29.190000534057617
2018-08-28,29.34000015258789
2018-08-29,29.3799991607666
2018-08-30,29.170000076293945
2018-08-31,28.450000762939453
2018-09-04,28.273000717163086
2018-09-05,28.03700065612793
2018-09-06,27.760000228881836
2018-09-07,27.56999969482422
2018-09-10,27.790000915527344
2018-09-11,27.979999542236328
2018-09-12,27.924999237060547
2018-09-13,28.280000686645508
2018-09-14,28.18000030517578
2018-09-17,28.1299991607666
2018-09-18,28.469999313354492
2018-09-19,28.500999450683594
2018-09-20,29.118000030517578
2018-09-21,29.118000030517578
2018-09-24,29.059999465942383
2018-09-25,29.0310001373291
2018-09-26,29.08099937438965
2018-09-27,28.899999618530273
2018-09-28,28.489999771118164
2018-10-01,28.5049991607666
2018-10-02,28.3700008392334
2018-10-03,28.540000915527344
2018-10-04,28.184999465942383
2018-10-05,27.760000228881836
2018-10-08,27.31999969482422
2018-10-09,27.489999771118164
2018-10-10,26.930999755859375
2018-10-11,26.665000915527344
2018-10-12,26.489999771118164
2018-10-15,26.850000381469727
2018-10-16,27.25
2018-10-17,27.110000610351562
2018-10-18,26.350000381469727
2018-10-19,26.575000762939453
2018-10-22,26.3700008392334
2018-10-23,26.115999221801758
2018-10-24,25.242000579833984
2018-10-25,25.749000549316406
2018-10-26,25.614999771118164
2018-10-29,25.51099967956543
2018-10-30,25.510000228881836
2018-10-31,25.799999237060547
2018-11-01,26.059999465942383
2018-11-02,26.56800079345703
2018-11-05,26.18000030517578
2018-11-06,26.260000228881836
2018-11-07,26.524999618530273
2018-11-08,26.270000457763672
2018-11-09,26.100000381469727
2018-11-12,25.39699935913086
2018-11-13,25.655000686645508
2018-11-14,25.860000610351562
2018-11-15,25.84000015258789
2018-11-16,25.881000518798828
2018-11-19,25.809999465942383
2018-11-20,25.350000381469727
2018-11-21,25.524999618530273
2018-11-23,25.299999237060547
2018-11-26,25.690000534057617
2018-11-27,25.5
2018-11-28,25.840999603271484
2018-11-29,25.780000686645508
2018-11-30,25.540000915527344
2018-12-03,25.965999603271484
2018-12-04,25.200000762939453
2018-12-06,24.90999984741211
2018-12-07,24.444000244140625
2018-12-10,24.350000381469727
2018-12-11,24.398000717163086
2018-12-12,24.860000610351562
2018-12-13,24.59000015258789
2018-12-14,24.55299949645996
2018-12-17,23.979999542236328
2018-12-18,24.466999053955078
2018-12-19,24.236000061035156
2018-12-20,24.094999313354492
2018-12-21,24.0
2018-12-24,23.53700065612793
2018-12-26,23.639999389648438
2018-12-27,23.75
2018-12-28,23.530000686645508
2018-12-31,23.6200008392334
2019-01-02,23.549999237060547
2019-01-03,23.25
2019-01-04,24.187999725341797
2019-01-07,24.139999389648438
2019-01-08,24.350000381469727
2019-01-09,24.729999542236328
2019-01-10,24.56999969482422
2019-01-11,24.389999389648438
2019-01-14,24.459999084472656
2019-01-15,24.450000762939453
2019-01-16,24.459999084472656
2019-01-17,24.350000381469727
2019-01-18,24.979000091552734
2019-01-22,24.665000915527344
2019-01-23,24.665000915527344
2019-01-24,24.690000534057617
2019-01-25,25.15999984741211
2019-01-28,25.170000076293945
2019-01-29,25.15999984741211
2019-01-30,24.99799919128418
2019-01-31,25.100000381469727
2019-02-01,25.04199981689453
2019-02-04,25.059999465942383
2019-02-05,25.399999618530273
2019-02-06,25.399999618530273
2019-02-07,24.56999969482422
2019-02-08,24.339000701904297
2019-02-11,24.31999969482422
2019-02-12,24.764999389648438
2019-02-13,24.68000030517578
2019-02-14,24.599000930786133
2019-02-15,25.0
2019-02-19,25.190000534057617
2019-02-20,25.434999465942383
2019-02-21,25.290000915527344
2019-02-22,25.290000915527344
2019-02-25,25.290000915527344
2019-02-26,25.79199981689453
2019-02-27,25.61400032043457
2019-02-28,25.0
2019-03-01,25.87299919128418
2019-03-04,25.700000762939453
2019-03-05,25.700000762939453
2019-03-06,25.65999984741211
2019-03-07,25.231000900268555
2019-03-08,25.19099998474121
2019-03-11,25.34000015258789
2019-03-12,25.450000762939453
2019-03-13,25.649999618530273
2019-03-14,25.65999984741211
2019-03-15,25.906999588012695
2019-03-18,25.93000030517578
2019-03-19,26.149999618530273
2019-03-20,25.844999313354492
2019-03-21,25.670000076293945
2019-03-22,25.1200008392334
2019-03-25,25.038999557495117
2019-03-26,25.038999557495117
2019-03-27,25.18000030517578
2019-03-28,25.229999542236328
2019-03-29,25.389999389648438
2019-04-01,25.658000946044922
2019-04-02,25.84000015258789
2019-04-03,26.28499984741211
2019-04-04,26.34000015258789
2019-04-05,26.31999969482422
2019-04-08,26.34000015258789
2019-04-09,26.170000076293945
2019-04-10,26.301000595092773
2019-04-11,26.30299949645996
2019-04-12,26.600000381469727
2019-04-15,26.64900016784668
2019-04-16,26.799999237060547
2019-04-17,26.850000381469727
2019-04-18,26.969999313354492
2019-04-22,26.989999771118164
2019-04-23,26.875
2019-04-24,26.891000747680664
2019-04-25,26.829999923706055
2019-04-26,26.9689998626709
2019-04-29,26.9689998626709
2019-04-30,27.125999450683594
2019-05-01,27.0
2019-05-02,26.950000762939453
2019-05-03,27.209999084472656
2019-05-06,26.920000076293945
2019-05-07,26.429000854492188
2019-05-08,26.674999237060547
2019-05-09,26.525999069213867
2019-05-10,26.639999389648438
2019-05-13,26.06100082397461
2019-05-14,26.30900001525879
2019-05-15,26.5049991607666
2019-05-16,26.81999969482422
2019-05-17,26.57200050354004
2019-05-20,26.209999084472656
2019-05-21,26.385000228881836
2019-05-22,26.385000228881836
2019-05-23,26.054000854492188
2019-05-24,26.054000854492188
2019-05-28,26.100000381469727
2019-05-29,25.448999404907227
2019-05-30,25.801000595092773
2019-05-31,27.190000534057617
2019-06-03,25.825000762939453
2019-06-04,26.09000015258789
2019-06-05,26.115999221801758
2019-06-06,26.326000213623047
2019-06-07,26.540000915527344
2019-06-10,26.75
2019-06-11,26.886999130249023
2019-06-12,26.69300079345703
2019-06-13,26.479999542236328
2019-06-14,26.363000869750977
2019-06-17,26.429000854492188
2019-06-18,26.81599998474121
2019-06-19,26.940000534057617
2019-06-20,27.15999984741211
2019-06-21,27.149999618530273
2019-06-24,27.15399932861328
2019-06-25,27.040000915527344
2019-06-26,27.084999084472656
2019-06-27,26.450000762939453
2019-06-28,26.5
2019-07-01,26.850000381469727
2019-07-02,26.889999389648438
2019-07-03,27.1299991607666
2019-07-05,26.739999771118164
2019-07-08,26.719999313354492
2019-07-09,26.559999465942383
2019-07-10,26.518999099731445
2019-07-11,26.420000076293945
2019-07-12,26.344999313354492
2019-07-15,26.56999969482422
2019-07-16,26.58300018310547
2019-07-17,26.58300018310547
2019-07-18,26.58300018310547
2019-07-19,26.270000457763672
2019-07-22,26.209999084472656
2019-07-23,26.518999099731445
2019-07-24,26.524999618530273
2019-07-25,26.219999313354492
2019-07-26,26.1299991607666
2019-07-29,26.40999984741211
2019-07-30,25.82900047302246
2019-07-31,25.270000457763672
2019-08-01,25.527999877929688
2019-08-02,25.527999877929688
2019-08-05,24.639999389648438
2019-08-06,24.670000076293945
2019-08-07,24.895999908447266
2019-08-08,25.06999969482422
2019-08-09,25.149999618530273
2019-08-12,24.892000198364258
2019-08-13,25.010000228881836
2019-08-14,24.149999618530273
2019-08-15,24.079999923706055
2019-08-16,24.3700008392334
2019-08-19,24.780000686645508
2019-08-20,24.54599952697754
2019-08-21,24.913000106811523
2019-08-22,24.812000274658203
2019-08-23,24.6560001373291
2019-08-26,24.54199981689453
2019-08-27,24.777000427246094
2019-08-28,24.684999465942383
2019-08-29,24.857999801635742
2019-08-30,25.219999313354492
2019-09-03,24.861000061035156
2019-09-04,25.149999618530273
2019-09-05,25.597999572753906
2019-09-06,25.597999572753906
2019-09-09,25.604999542236328
2019-09-10,25.604999542236328
2019-09-11,25.780000686645508
2019-09-12,26.115999221801758
2019-09-13,26.280000686645508
2019-09-16,26.038000106811523
2019-09-17,25.988000869750977
2019-09-18,26.0
2019-09-19,26.040000915527344
2019-09-20,26.040000915527344
2019-09-23,25.676000595092773
2019-09-24,25.75
2019-09-25,25.43000030517578
2019-09-26,25.639999389648438
2019-09-27,25.625
2019-09-30,25.610000610351562
2019-10-01,25.73699951171875
2019-10-02,24.889999389648438
2019-10-03,25.200000762939453
2019-10-04,24.934999465942383
2019-10-07,25.110000610351562
2019-10-08,24.959999084472656
2019-10-09,25.20800018310547
2019-10-10,25.406999588012695
2019-10-11,26.100000381469727
2019-10-14,26.243000030517578
2019-10-15,26.479999542236328
2019-10-16,26.600000381469727
2019-10-17,26.895999908447266
2019-10-18,26.850000381469727
2019-10-21,27.110000610351562
2019-10-22,26.81999969482422
2019-10-23,27.13800048828125
2019-10-24,27.1299991607666
2019-10-25,27.1299991607666
2019-10-28,27.349000930786133
2019-10-29,27.260000228881836
2019-10-30,27.350000381469727
2019-10-31,27.350000381469727
2019-11-01,27.639999389648438
2019-11-04,27.715999603271484
2019-11-05,27.74799919128418
2019-11-06,27.808000564575195
2019-11-07,27.959999084472656
2019-11-08,27.809999465942383
2019-11-11,27.559999465942383
2019-11-12,27.75
2019-11-13,27.729999542236328
2019-11-14,27.655000686645508
2019-11-15,27.86199951171875
2019-11-18,27.80500030517578
2019-11-19,27.860000610351562
2019-11-20,27.68000030517578
2019-11-21,27.684999465942383
2019-11-22,27.655000686645508
2019-11-25,27.690000534057617
2019-11-26,27.75
2019-11-27,27.780000686645508
2019-11-29,27.700000762939453
2019-12-02,27.325000762939453
2019-12-03,27.459999084472656
2019-12-04,27.690000534057617
2019-12-05,27.610000610351562
2019-12-06,27.690000534057617
2019-12-09,27.54800033569336
2019-12-10,27.53499984741211
2019-12-11,27.760000228881836
2019-12-12,28.030000686645508
2019-12-13,28.219999313354492
2019-12-16,28.3799991607666
2019-12-17,28.19499969482422
2019-12-18,27.989999771118164
2019-12-19,27.834999084472656
2019-12-20,27.954999923706055
2019-12-23,27.989999771118164
2019-12-24,27.989999771118164
2019-12-26,28.05500030517578
2019-12-27,28.139999389648438
2019-12-30,27.700000762939453
2019-12-31,28.10300064086914
2020-01-02,28.5
2020-01-03,27.989999771118164
2020-01-06,28.0049991607666
2020-01-07,27.954999923706055
2020-01-08,28.260000228881836
2020-01-09,28.450000762939453
2020-01-10,28.5
2020-01-13,28.450000762939453
2020-01-14,28.360000610351562
2020-01-15,28.3799991607666
2020-01-16,28.459999084472656
2020-01-17,28.31999969482422
2020-01-21,28.479999542236328
2020-01-22,28.46500015258789
2020-01-23,28.274999618530273
2020-01-24,28.309999465942383
2020-01-27,27.70599937438965
2020-01-28,27.8799991607666
2020-01-29,27.854999542236328
2020-01-30,27.704999923706055
2020-01-31,27.100000381469727
2020-02-03,27.385000228881836
2020-02-04,27.81999969482422
2020-02-05,28.170000076293945
2020-02-06,28.242000579833984
2020-02-07,27.950000762939453
2020-02-10,27.975000381469727
2020-02-11,28.2549991607666
2020-02-12,28.454999923706055
2020-02-13,28.274999618530273
2020-02-14,28.264999389648438
2020-02-18,28.059999465942383
2020-02-19,28.239999771118164
2020-02-20,27.940000534057617
2020-02-21,27.920000076293945
2020-02-24,26.815000534057617
2020-02-25,26.149999618530273
2020-02-26,26.170000076293945
2020-02-27,25.209999084472656
2020-02-28,24.950000762939453
2020-03-02,25.360000610351562
2020-03-03,25.090999603271484
2020-03-04,25.719999313354492
2020-03-05,25.14900016784668
2020-03-06,24.815000534057617
2020-03-09,22.690000534057617
2020-03-10,23.295000076293945
2020-03-11,22.170000076293945
2020-03-12,19.65999984741211
2020-03-13,20.299999237060547
2020-03-16,18.290000915527344
2020-03-17,18.79400062561035
2020-03-18,17.385000228881836
2020-03-19,17.610000610351562
2020-03-20,17.635000228881836
2020-03-23,18.0049991607666
2020-03-24,19.743000030517578
2020-03-25,20.399999618530273
2020-03-26,21.01799964904785
2020-03-27,20.5
2020-03-30,20.625
2020-03-31,20.594999313354492
2020-04-01,19.60099983215332
2020-04-02,19.767000198364258
2020-04-03,19.597000122070312
2020-04-06,20.94300079345703
2020-04-07,21.290000915527344
2020-04-08,21.524999618530273
2020-04-09,22.21299934387207
2020-04-13,21.732999801635742
2020-04-14,22.433000564575195
2020-04-15,21.459999084472656
2020-04-16,21.288999557495117
2020-04-17,22.163000106811523
2020-04-20,21.885000228881836
2020-04-21,21.31399917602539
2020-04-22,21.52899932861328
2020-04-23,21.31599998474121
2020-04-24,21.423999786376953
2020-04-27,22.06800079345703
2020-04-28,22.18199920654297
2020-04-29,22.950000762939453
2020-04-30,22.729999542236328
2020-05-01,22.100000381469727
2020-05-04,22.09000015258789
2020-05-05,22.06999969482422
2020-05-06,21.756000518798828
2020-05-07,22.045000076293945
2020-05-08,22.56800079345703
2020-05-11,22.354000091552734
2020-05-12,22.09600067138672
2020-05-13,21.527999877929688
2020-05-14,21.392000198364258
2020-05-15,21.40999984741211
2020-05-18,23.110000610351562
2020-05-19,22.899999618530273
2020-05-20,23.325000762939453
2020-05-21,22.98900032043457
2020-05-22,23.04800033569336
2020-05-26,23.878000259399414
2020-05-27,24.454999923706055
2020-05-28,24.650999069213867
2020-05-29,24.62700080871582
2020-06-01,25.295000076293945
2020-06-02,25.615999221801758
2020-06-03,26.719999313354492
2020-06-04,26.719999313354492
2020-06-05,27.31999969482422
2020-06-08,27.639999389648438
2020-06-09,27.15999984741211
2020-06-10,27.075000762939453
2020-06-11,25.31999969482422
2020-06-12,25.56999969482422
2020-06-15,25.92099952697754
2020-06-16,26.40999984741211
2020-06-17,26.225000381469727
2020-06-18,26.101999282836914
2020-06-19,25.864999771118164
2020-06-22,26.239999771118164
2020-06-23,26.684999465942383
2020-06-24,25.969999313354492
2020-06-25,26.43000030517578
2020-06-26,25.704999923706055
2020-06-29,25.825000762939453
2020-06-30,26.083999633789062
2020-07-01,25.94499969482422
2020-07-02,26.485000610351562
2020-07-06,26.979999542236328
2020-07-07,26.55699920654297
2020-07-08,26.625
2020-07-09,26.610000610351562
2020-07-10,26.864999771118164
2020-07-13,26.783000946044922
2020-07-14,27.239999771118164
2020-07-15,27.65999984741211
2020-07-16,27.59000015258789
2020-07-17,27.81999969482422
2020-07-20,28.1200008392334
2020-07-21,28.325000762939453
2020-07-22,28.53700065612793
2020-07-23,28.200000762939453
2020-07-24,27.9950008392334
2020-07-27,28.270000457763672
2020-07-28,28.145000457763672
2020-07-29,28.389999389648438
2020-07-30,27.719999313354492
2020-07-31,27.110000610351562
2020-08-03,27.799999237060547
2020-08-04,27.875
2020-08-05,28.06999969482422
2020-08-06,28.125999450683594
2020-08-07,28.010000228881836
2020-08-10,28.0310001373291
2020-08-11,28.219999313354492
2020-08-12,28.895000457763672
2020-08-13,28.725000381469727
2020-08-14,28.459999084472656
2020-08-17,28.774999618530273
2020-08-18,28.90999984741211
2020-08-19,28.854999542236328
2020-08-20,28.649999618530273
2020-08-21,28.28499984741211
2020-08-24,28.8799991607666
2020-08-25,28.975000381469727
2020-08-26,29.399999618530273
2020-08-27,28.985000610351562
2020-08-28,29.128000259399414
2020-08-31,29.270000457763672
2020-09-01,28.950000762939453
2020-09-02,29.639999389648438
2020-09-03,28.799999237060547
2020-09-04,28.844999313354492
2020-09-08,28.584999084472656
2020-09-09,29.40999984741211
2020-09-10,29.065000534057617
2020-09-11,29.280000686645508
2020-09-14,29.32900047302246
2020-09-15,28.920000076293945
2020-09-16,29.329999923706055
2020-09-17,29.309999465942383
2020-09-18,29.101999282836914
2020-09-21,27.799999237060547
2020-09-22,27.93400001525879
2020-09-23,27.444000244140625
2020-09-24,27.5
2020-09-25,27.450000762939453
2020-09-28,28.229999542236328
2020-09-29,28.301000595092773
2020-09-30,28.128999710083008
2020-10-01,28.059999465942383
2020-10-02,27.979999542236328
2020-10-05,28.388999938964844
2020-10-06,28.274999618530273
2020-10-07,28.610000610351562
2020-10-08,28.815000534057617
2020-10-09,28.924999237060547
2020-10-12,29.174999237060547
2020-10-13,28.559999465942383
2020-10-14,28.649999618530273
2020-10-15,28.030000686645508
2020-10-16,28.530000686645508
2020-10-19,27.975000381469727
2020-10-20,28.19499969482422
2020-10-21,27.950000762939453
2020-10-22,27.878999710083008
2020-10-23,28.239999771118164
2020-10-26,26.920000076293945
2020-10-27,26.68000030517578
2020-10-28,25.389999389648438
2020-10-29,25.59000015258789
2020-10-30,25.469999313354492
2020-11-02,25.760000228881836
2020-11-03,26.695999145507812
2020-11-04,27.038000106811523
2020-11-05,27.799999237060547
2020-11-06,27.809999465942383
2020-11-09,28.850000381469727
2020-11-10,29.200000762939453
2020-11-11,29.1299991607666
2020-11-12,28.690000534057617
2020-11-13,29.113000869750977
2020-11-16,29.152999877929688
2020-11-17,29.174999237060547
2020-11-18,29.25
2020-11-19,29.149999618530273
2020-11-20,29.141000747680664
2020-11-23,29.100000381469727
2020-11-24,29.780000686645508
2020-11-25,29.649999618530273
2020-11-27,29.927000045776367
2020-11-30,29.687000274658203
2020-12-01,30.219999313354492
2020-12-02,30.19499969482422
2020-12-03,30.149999618530273
2020-12-04,30.209999084472656
2020-12-07,30.200000762939453
2020-12-08,30.149999618530273
2020-12-09,30.125
2020-12-10,30.350000381469727
2020-12-11,29.84000015258789
2020-12-14,30.139999389648438
2020-12-15,30.594999313354492
2020-12-16,31.055999755859375
2020-12-17,31.5
2020-12-18,31.274999618530273
2020-12-21,30.649999618530273
2020-12-22,30.579999923706055
2020-12-23,31.09000015258789
2020-12-24,30.889999389648438
2020-12-28,31.719999313354492
2020-12-29,31.55500030517578
2020-12-30,31.1299991607666
2020-12-31,30.797000885009766
2021-01-04,31.000999450683594
2021-01-05,31.155000686645508
2021-01-06,31.618999481201172
2021-01-07,31.809999465942383
2021-01-08,31.878999710083008
2021-01-11,31.309999465942383
2021-01-12,31.479999542236328
2021-01-13,31.378000259399414
2021-01-14,31.475000381469727
2021-01-15,30.733999252319336
2021-01-19,31.1299991607666
2021-01-20,31.229999542236328
2021-01-21,31.344999313354492
2021-01-22,31.274999618530273
2021-01-25,30.920000076293945
2021-01-26,31.226999282836914
2021-01-27,30.388999938964844
2021-01-28,30.65999984741211
2021-01-29,30.07200050354004
2021-02-01,30.559999465942383
2021-02-02,30.88599967956543
2021-02-03,31.079999923706055
2021-02-04,31.024999618530273
2021-02-05,31.389999389648438
2021-02-08,31.354999542236328
2021-02-09,31.360000610351562
2021-02-10,31.28700065612793
2021-02-11,31.415000915527344
2021-02-12,31.540000915527344
2021-02-16,31.559999465942383
2021-02-17,31.149999618530273
2021-02-18,31.06999969482422
2021-02-19,31.299999237060547
2021-02-22,31.250999450683594
2021-02-23,31.260000228881836
2021-02-24,31.51799964904785
2021-02-25,31.059999465942383
2021-02-26,30.780000686645508
2021-03-01,31.299999237060547
2021-03-02,31.350000381469727
2021-03-03,31.350000381469727
2021-03-04,30.979999542236328
2021-03-05,30.799999237060547
2021-03-08,31.450000762939453
2021-03-09,31.78499984741211
2021-03-10,32.0
2021-03-11,32.32899856567383
2021-03-12,32.22999954223633
2021-03-15,31.844999313354492
2021-03-16,32.04499816894531
2021-03-17,32.42499923706055
2021-03-18,32.400001525878906
2021-03-19,32.209999084472656
2021-03-22,32.349998474121094
2021-03-23,31.985000610351562
2021-03-24,31.90999984741211
2021-03-25,31.881999969482422
2021-03-26,32.21500015258789
2021-03-29,32.290000915527344
2021-03-30,32.46200180053711
2021-03-31,32.54999923706055
2021-04-01,32.92900085449219
2021-04-05,33.63999938964844
2021-04-06,33.38999938964844
2021-04-07,33.32699966430664
2021-04-08,33.415000915527344
2021-04-09,33.53300094604492
2021-04-12,33.513999938964844
2021-04-13,33.66999816894531
2021-04-14,33.604000091552734
2021-04-15,33.78300094604492
2021-04-16,34.308998107910156
2021-04-19,34.27000045776367
2021-04-20,33.709999084472656
2021-04-21,33.88800048828125
2021-04-22,33.85599899291992
2021-04-23,34.189998626708984
2021-04-26,34.119998931884766
2021-04-27,34.084999084472656
2021-04-28,34.22100067138672
2021-04-29,34.025001525878906
2021-04-30,33.560001373291016
2021-05-03,33.96799850463867
2021-05-04,33.04999923706055
2021-05-05,33.595001220703125
2021-05-06,33.917999267578125
2021-05-07,34.56100082397461
2021-05-10,34.26599884033203
2021-05-11,33.935001373291016
2021-05-12,33.604000091552734
2021-05-13,33.8849983215332
2021-05-14,34.55400085449219
