,FCAL
2019-11-08,53.005001068115234
2019-11-11,53.029998779296875
2019-11-12,53.07500076293945
2019-11-13,53.08599853515625
2019-11-14,53.165000915527344
2019-11-15,53.0
2019-11-18,53.095001220703125
2019-11-19,53.150001525878906
2019-11-20,53.27000045776367
2019-11-21,53.084999084472656
2019-11-22,53.189998626708984
2019-11-25,53.16999816894531
2019-11-26,53.21500015258789
2019-11-27,53.255001068115234
2019-11-29,53.28499984741211
2019-12-02,53.18000030517578
2019-12-03,53.345001220703125
2019-12-04,53.31999969482422
2019-12-05,53.349998474121094
2019-12-06,53.275001525878906
2019-12-09,53.310001373291016
2019-12-10,53.35499954223633
2019-12-11,53.42499923706055
2019-12-12,53.3849983215332
2019-12-13,53.345001220703125
2019-12-16,53.30500030517578
2019-12-17,53.334999084472656
2019-12-18,53.31999969482422
2019-12-19,53.29499816894531
2019-12-20,53.30500030517578
2019-12-23,53.290000915527344
2019-12-24,53.310001373291016
2019-12-26,53.349998474121094
2019-12-27,53.380001068115234
2019-12-30,53.404998779296875
2019-12-31,53.404998779296875
2020-01-02,53.46500015258789
2020-01-03,53.595001220703125
2020-01-06,53.66999816894531
2020-01-07,53.685001373291016
2020-01-08,53.724998474121094
2020-01-09,53.755001068115234
2020-01-10,53.790000915527344
2020-01-13,53.814998626708984
2020-01-14,53.88999938964844
2020-01-15,53.95000076293945
2020-01-16,53.98500061035156
2020-01-17,54.0
2020-01-21,54.07099914550781
2020-01-22,53.959999084472656
2020-01-23,54.01499938964844
2020-01-24,54.09000015258789
2020-01-27,54.19499969482422
2020-01-28,54.18000030517578
2020-01-29,54.26499938964844
2020-01-30,54.33000183105469
2020-01-31,54.45000076293945
2020-02-03,54.38999938964844
2020-02-04,54.29999923706055
2020-02-05,54.23500061035156
2020-02-06,54.290000915527344
2020-02-07,54.30500030517578
2020-02-10,54.290000915527344
2020-02-11,54.345001220703125
2020-02-12,54.36000061035156
2020-02-13,54.375
2020-02-14,54.40999984741211
2020-02-18,54.47999954223633
2020-02-19,54.505001068115234
2020-02-20,54.599998474121094
2020-02-21,54.63999938964844
2020-02-24,54.900001525878906
2020-02-25,54.93000030517578
2020-02-26,54.98500061035156
2020-02-27,55.0
2020-02-28,55.05500030517578
2020-03-02,55.02000045776367
2020-03-03,55.040000915527344
2020-03-04,54.91999816894531
2020-03-05,54.8650016784668
2020-03-06,54.95000076293945
2020-03-09,54.974998474121094
2020-03-10,54.14500045776367
2020-03-11,53.314998626708984
2020-03-12,50.70000076293945
2020-03-13,51.31999969482422
2020-03-16,51.64500045776367
2020-03-17,51.06999969482422
2020-03-18,50.3849983215332
2020-03-19,48.66999816894531
2020-03-20,46.900001525878906
2020-03-23,47.22999954223633
2020-03-24,47.935001373291016
2020-03-25,49.8849983215332
2020-03-26,51.4900016784668
2020-03-27,51.18000030517578
2020-03-30,51.441001892089844
2020-03-31,51.11000061035156
2020-04-01,49.220001220703125
2020-04-02,49.41999816894531
2020-04-03,49.40999984741211
2020-04-06,49.7400016784668
2020-04-07,50.0
2020-04-08,50.095001220703125
2020-04-09,50.525001525878906
2020-04-13,50.814998626708984
2020-04-14,50.90999984741211
2020-04-15,51.06399917602539
2020-04-16,50.939998626708984
2020-04-17,50.95000076293945
2020-04-20,50.8849983215332
2020-04-21,50.59000015258789
2020-04-22,50.20000076293945
2020-04-23,49.9900016784668
2020-04-24,49.875
2020-04-27,49.92499923706055
2020-04-28,49.76499938964844
2020-04-29,49.415000915527344
2020-04-30,49.58000183105469
2020-05-01,49.61000061035156
2020-05-04,49.82500076293945
2020-05-05,49.82500076293945
2020-05-06,49.915000915527344
2020-05-07,50.04999923706055
2020-05-08,50.130001068115234
2020-05-11,50.095001220703125
2020-05-12,50.224998474121094
2020-05-13,50.505001068115234
2020-05-14,50.4900016784668
2020-05-15,50.68000030517578
2020-05-18,50.400001525878906
2020-05-19,50.68000030517578
2020-05-20,50.959999084472656
2020-05-21,50.845001220703125
2020-05-22,51.005001068115234
2020-05-26,51.040000915527344
2020-05-27,51.099998474121094
2020-05-28,51.095001220703125
2020-05-29,51.21500015258789
2020-06-01,51.43000030517578
2020-06-02,51.38999938964844
2020-06-03,51.36000061035156
2020-06-04,51.48500061035156
2020-06-05,51.56999969482422
2020-06-08,51.72999954223633
2020-06-09,51.85499954223633
2020-06-10,51.900001525878906
2020-06-11,52.01499938964844
2020-06-12,51.96500015258789
2020-06-15,52.01499938964844
2020-06-16,51.904998779296875
2020-06-17,52.005001068115234
2020-06-18,52.005001068115234
2020-06-19,52.064998626708984
2020-06-22,52.10499954223633
2020-06-23,52.099998474121094
2020-06-24,52.189998626708984
2020-06-25,52.11000061035156
2020-06-26,52.154998779296875
2020-06-29,52.040000915527344
2020-06-30,52.19499969482422
2020-07-01,52.125
2020-07-02,52.189998626708984
2020-07-06,52.150001525878906
2020-07-07,52.209999084472656
2020-07-08,52.244998931884766
2020-07-09,52.32500076293945
2020-07-10,52.39500045776367
2020-07-13,52.52000045776367
2020-07-14,52.5
2020-07-15,52.59000015258789
2020-07-16,52.73500061035156
2020-07-17,52.720001220703125
2020-07-20,52.80500030517578
2020-07-21,52.720001220703125
2020-07-22,52.880001068115234
2020-07-23,52.91999816894531
2020-07-24,52.915000915527344
2020-07-27,53.0
2020-07-28,52.95500183105469
2020-07-29,53.029998779296875
2020-07-30,53.1150016784668
2020-07-31,53.14500045776367
2020-08-03,53.125
2020-08-04,53.209999084472656
2020-08-05,53.2599983215332
2020-08-06,53.349998474121094
2020-08-07,53.459999084472656
2020-08-10,53.45500183105469
2020-08-11,53.44499969482422
2020-08-12,53.38999938964844
2020-08-13,53.35499954223633
2020-08-14,53.345001220703125
2020-08-17,53.310001373291016
2020-08-18,53.33000183105469
2020-08-19,53.220001220703125
2020-08-20,53.154998779296875
2020-08-21,52.98500061035156
2020-08-24,53.02000045776367
2020-08-25,52.97999954223633
2020-08-26,52.93000030517578
2020-08-27,52.849998474121094
2020-08-28,52.84000015258789
2020-08-31,52.75
2020-09-01,52.82500076293945
2020-09-02,52.81999969482422
2020-09-03,52.834999084472656
2020-09-04,52.81999969482422
2020-09-08,52.88999938964844
2020-09-09,52.875
2020-09-10,52.86000061035156
2020-09-11,52.90999984741211
2020-09-14,52.91999816894531
2020-09-15,52.869998931884766
2020-09-16,52.93000030517578
2020-09-17,52.880001068115234
2020-09-18,52.91999816894531
2020-09-21,52.95000076293945
2020-09-22,52.994998931884766
2020-09-23,52.959999084472656
2020-09-24,52.970001220703125
2020-09-25,52.869998931884766
2020-09-28,52.900001525878906
2020-09-29,52.904998779296875
2020-09-30,52.79499816894531
2020-10-01,52.81999969482422
2020-10-02,52.81999969482422
2020-10-05,52.79999923706055
2020-10-06,52.755001068115234
2020-10-07,52.66999816894531
2020-10-08,52.68000030517578
2020-10-09,52.7599983215332
2020-10-12,52.7400016784668
2020-10-13,52.685001373291016
2020-10-14,52.7400016784668
2020-10-15,52.79999923706055
2020-10-16,52.845001220703125
2020-10-19,52.84000015258789
2020-10-20,52.84000015258789
2020-10-21,52.68000030517578
2020-10-22,52.64500045776367
2020-10-23,52.7599983215332
2020-10-26,52.79999923706055
2020-10-27,52.779998779296875
2020-10-28,52.779998779296875
2020-10-29,52.709999084472656
2020-10-30,52.81999969482422
2020-11-02,52.72999954223633
2020-11-03,52.810001373291016
2020-11-04,53.22999954223633
2020-11-05,53.150001525878906
2020-11-06,53.084999084472656
2020-11-09,53.0
2020-11-10,53.16999816894531
2020-11-11,53.15999984741211
2020-11-12,53.36000061035156
2020-11-13,53.31999969482422
2020-11-16,53.27000045776367
2020-11-17,53.40999984741211
2020-11-18,53.42499923706055
2020-11-19,53.625
2020-11-20,53.630001068115234
2020-11-23,53.637001037597656
2020-11-24,53.560001373291016
2020-11-25,53.68000030517578
2020-11-27,53.619998931884766
2020-11-30,53.64500045776367
2020-12-01,53.65999984741211
2020-12-02,53.78900146484375
2020-12-03,53.810001373291016
2020-12-04,53.85499954223633
2020-12-07,53.86000061035156
2020-12-08,53.915000915527344
2020-12-09,53.93000030517578
2020-12-10,54.020999908447266
2020-12-11,54.0
2020-12-14,54.03499984741211
2020-12-15,54.13600158691406
2020-12-16,54.060001373291016
2020-12-17,54.189998626708984
2020-12-18,54.099998474121094
2020-12-21,54.2599983215332
2020-12-22,54.0099983215332
2020-12-23,54.2400016784668
2020-12-24,53.9900016784668
2020-12-28,54.18000030517578
2020-12-29,54.11000061035156
2020-12-30,54.13600158691406
2020-12-31,54.09600067138672
2021-01-04,54.220001220703125
2021-01-05,54.224998474121094
2021-01-06,54.150001525878906
2021-01-07,54.20600128173828
2021-01-08,54.31999969482422
2021-01-11,54.27799987792969
2021-01-12,54.19499969482422
2021-01-13,54.18000030517578
2021-01-14,54.255001068115234
2021-01-15,54.275001525878906
2021-01-19,54.400001525878906
2021-01-20,54.40999984741211
2021-01-21,54.290000915527344
2021-01-22,54.26499938964844
2021-01-25,54.255001068115234
2021-01-26,54.402000427246094
2021-01-27,54.41999816894531
2021-01-28,54.45500183105469
2021-01-29,54.542999267578125
2021-02-01,54.584999084472656
2021-02-02,54.43000030517578
2021-02-03,54.540000915527344
2021-02-04,54.5099983215332
2021-02-05,54.65399932861328
2021-02-08,54.67499923706055
2021-02-09,54.75
2021-02-10,54.840999603271484
2021-02-11,54.83000183105469
2021-02-12,54.9379997253418
2021-02-16,54.834999084472656
2021-02-17,54.779998779296875
2021-02-18,54.709999084472656
2021-02-19,54.45500183105469
2021-02-22,54.29999923706055
2021-02-23,54.02000045776367
2021-02-24,53.7400016784668
2021-02-25,53.59000015258789
2021-02-26,53.71500015258789
2021-03-01,53.70000076293945
2021-03-02,53.61000061035156
2021-03-03,53.630001068115234
2021-03-04,53.70000076293945
2021-03-05,53.939998626708984
2021-03-08,53.814998626708984
2021-03-09,53.880001068115234
2021-03-10,54.099998474121094
2021-03-11,54.185001373291016
2021-03-12,54.02000045776367
2021-03-15,54.189998626708984
2021-03-16,54.06999969482422
2021-03-17,54.04999923706055
2021-03-18,53.86000061035156
2021-03-19,53.79999923706055
2021-03-22,53.959999084472656
2021-03-23,54.05500030517578
2021-03-24,53.974998474121094
2021-03-25,53.861000061035156
2021-03-26,53.86199951171875
2021-03-29,53.96500015258789
