,CRMD
2018-04-05,1.25
2018-04-06,1.149999976158142
2018-04-09,1.149999976158142
2018-04-10,1.149999976158142
2018-04-11,1.149999976158142
2018-04-12,1.2000000476837158
2018-04-13,1.2000000476837158
2018-04-16,1.2000000476837158
2018-04-17,1.0499999523162842
2018-04-18,1.0499999523162842
2018-04-19,1.0499999523162842
2018-04-20,1.100000023841858
2018-04-23,1.0499999523162842
2018-04-24,1.0
2018-04-25,1.0499999523162842
2018-04-26,1.0499999523162842
2018-04-27,1.100000023841858
2018-04-30,1.2000000476837158
2018-05-01,1.2000000476837158
2018-05-02,1.2000000476837158
2018-05-03,1.149999976158142
2018-05-04,1.2000000476837158
2018-05-07,1.149999976158142
2018-05-08,1.0499999523162842
2018-05-09,1.0
2018-05-10,1.0
2018-05-11,1.0
2018-05-14,1.0
2018-05-15,1.0
2018-05-16,0.949999988079071
2018-05-17,0.949999988079071
2018-05-18,0.949999988079071
2018-05-21,0.949999988079071
2018-05-22,0.8500000238418579
2018-05-23,0.8999999761581421
2018-05-24,0.8999999761581421
2018-05-25,0.949999988079071
2018-05-29,0.949999988079071
2018-05-30,1.149999976158142
2018-05-31,1.149999976158142
2018-06-01,1.2999999523162842
2018-06-04,1.25
2018-06-05,1.25
2018-06-06,1.4500000476837158
2018-06-07,1.7000000476837158
2018-06-08,1.649999976158142
2018-06-11,1.5499999523162842
2018-06-12,1.399999976158142
2018-06-13,1.5
2018-06-14,1.600000023841858
2018-06-15,1.5499999523162842
2018-06-18,1.2999999523162842
2018-06-19,1.2999999523162842
2018-06-20,1.25
2018-06-21,1.149999976158142
2018-06-22,1.2000000476837158
2018-06-25,1.100000023841858
2018-06-26,1.149999976158142
2018-06-27,1.100000023841858
2018-06-28,1.0499999523162842
2018-06-29,1.2000000476837158
2018-07-02,1.25
2018-07-03,1.25
2018-07-05,1.2000000476837158
2018-07-06,1.2999999523162842
2018-07-09,1.25
2018-07-10,1.399999976158142
2018-07-11,1.350000023841858
2018-07-12,1.350000023841858
2018-07-13,1.399999976158142
2018-07-16,1.25
2018-07-17,1.2999999523162842
2018-07-18,1.2999999523162842
2018-07-19,1.350000023841858
2018-07-20,1.399999976158142
2018-07-23,1.4500000476837158
2018-07-24,1.399999976158142
2018-07-25,1.649999976158142
2018-07-26,2.1500000953674316
2018-07-27,2.549999952316284
2018-07-30,3.5
2018-07-31,3.0
2018-08-01,2.799999952316284
2018-08-02,3.25
2018-08-03,3.1500000953674316
2018-08-06,3.049999952316284
2018-08-07,2.8499999046325684
2018-08-08,2.75
2018-08-09,2.549999952316284
2018-08-10,2.950000047683716
2018-08-13,3.0
2018-08-14,2.75
2018-08-15,2.3499999046325684
2018-08-16,2.3499999046325684
2018-08-17,2.25
2018-08-20,2.1500000953674316
2018-08-21,1.9500000476837158
2018-08-22,2.049999952316284
2018-08-23,2.0
2018-08-24,2.0999999046325684
2018-08-27,2.299999952316284
2018-08-28,2.299999952316284
2018-08-29,2.75
2018-08-30,2.950000047683716
2018-08-31,3.0999999046325684
2018-09-04,3.1500000953674316
2018-09-05,2.9000000953674316
2018-09-06,2.950000047683716
2018-09-07,3.049999952316284
2018-09-10,3.1500000953674316
2018-09-11,3.0999999046325684
2018-09-12,2.9000000953674316
2018-09-13,2.950000047683716
2018-09-14,2.8499999046325684
2018-09-17,2.799999952316284
2018-09-18,3.049999952316284
2018-09-19,3.049999952316284
2018-09-20,3.0999999046325684
2018-09-21,3.3499999046325684
2018-09-24,3.450000047683716
2018-09-25,3.5999999046325684
2018-09-26,3.5999999046325684
2018-09-27,3.700000047683716
2018-09-28,4.849999904632568
2018-10-01,5.949999809265137
2018-10-02,6.0
2018-10-03,5.75
2018-10-04,5.900000095367432
2018-10-05,6.5
2018-10-08,7.75
2018-10-09,7.349999904632568
2018-10-10,7.5
2018-10-11,9.25
2018-10-12,11.300000190734863
2018-10-15,10.899999618530273
2018-10-16,9.100000381469727
2018-10-17,9.5
2018-10-18,8.0
2018-10-19,6.150000095367432
2018-10-22,6.050000190734863
2018-10-23,6.0
2018-10-24,5.199999809265137
2018-10-25,5.699999809265137
2018-10-26,5.599999904632568
2018-10-29,5.050000190734863
2018-10-30,5.150000095367432
2018-10-31,5.400000095367432
2018-11-01,5.25
2018-11-02,6.349999904632568
2018-11-05,6.800000190734863
2018-11-06,6.699999809265137
2018-11-07,6.75
2018-11-08,6.599999904632568
2018-11-09,6.25
2018-11-12,6.050000190734863
2018-11-13,5.5
2018-11-14,5.650000095367432
2018-11-15,4.650000095367432
2018-11-16,4.900000095367432
2018-11-19,6.0
2018-11-20,5.75
2018-11-21,5.949999809265137
2018-11-23,6.699999809265137
2018-11-26,6.5
2018-11-27,6.0
2018-11-28,6.699999809265137
2018-11-29,7.150000095367432
2018-11-30,6.599999904632568
2018-12-03,6.650000095367432
2018-12-04,6.75
2018-12-06,8.25
2018-12-07,8.100000381469727
2018-12-10,8.350000381469727
2018-12-11,8.0
2018-12-12,7.5
2018-12-13,7.300000190734863
2018-12-14,7.0
2018-12-17,6.349999904632568
2018-12-18,6.349999904632568
2018-12-19,6.599999904632568
2018-12-20,6.25
2018-12-21,5.699999809265137
2018-12-24,6.400000095367432
2018-12-26,6.599999904632568
2018-12-27,6.550000190734863
2018-12-28,6.349999904632568
2018-12-31,6.449999809265137
2019-01-02,6.949999809265137
2019-01-03,6.949999809265137
2019-01-04,8.449999809265137
2019-01-07,8.600000381469727
2019-01-08,8.699999809265137
2019-01-09,8.649999618530273
2019-01-10,8.300000190734863
2019-01-11,8.199999809265137
2019-01-14,8.149999618530273
2019-01-15,9.449999809265137
2019-01-16,9.649999618530273
2019-01-17,9.5
2019-01-18,8.550000190734863
2019-01-22,9.300000190734863
2019-01-23,8.649999618530273
2019-01-24,8.699999809265137
2019-01-25,8.550000190734863
2019-01-28,8.649999618530273
2019-01-29,8.899999618530273
2019-01-30,9.399999618530273
2019-01-31,10.050000190734863
2019-02-01,9.899999618530273
2019-02-04,9.899999618530273
2019-02-05,9.949999809265137
2019-02-06,9.75
2019-02-07,9.5
2019-02-08,9.850000381469727
2019-02-11,10.649999618530273
2019-02-12,13.25
2019-02-13,12.350000381469727
2019-02-14,8.899999618530273
2019-02-15,8.449999809265137
2019-02-19,9.5
2019-02-20,9.300000190734863
2019-02-21,9.050000190734863
2019-02-22,9.5
2019-02-25,9.449999809265137
2019-02-26,9.050000190734863
2019-02-27,8.899999618530273
2019-02-28,8.199999809265137
2019-03-01,8.5
2019-03-04,8.100000381469727
2019-03-05,8.149999618530273
2019-03-06,8.850000381469727
2019-03-07,9.399999618530273
2019-03-08,8.899999618530273
2019-03-11,9.050000190734863
2019-03-12,9.350000381469727
2019-03-13,9.25
2019-03-14,9.0
2019-03-15,9.100000381469727
2019-03-18,8.399999618530273
2019-03-19,7.900000095367432
2019-03-20,7.650000095367432
2019-03-21,8.350000381469727
2019-03-22,8.25
2019-03-25,8.300000190734863
2019-03-26,8.300000190734863
2019-03-27,9.270000457763672
2019-03-28,9.0600004196167
2019-03-29,9.449999809265137
2019-04-01,10.0600004196167
2019-04-02,10.569999694824219
2019-04-03,7.619999885559082
2019-04-04,9.829999923706055
2019-04-05,9.949999809265137
2019-04-08,9.800000190734863
2019-04-09,9.380000114440918
2019-04-10,9.670000076293945
2019-04-11,9.369999885559082
2019-04-12,9.199999809265137
2019-04-15,8.529999732971191
2019-04-16,8.539999961853027
2019-04-17,8.449999809265137
2019-04-18,8.289999961853027
2019-04-22,8.779999732971191
2019-04-23,8.479999542236328
2019-04-24,7.980000019073486
2019-04-25,8.029999732971191
2019-04-26,7.989999771118164
2019-04-29,7.960000038146973
2019-04-30,8.100000381469727
2019-05-01,7.920000076293945
2019-05-02,7.920000076293945
2019-05-03,7.949999809265137
2019-05-06,7.739999771118164
2019-05-07,7.53000020980835
2019-05-08,7.420000076293945
2019-05-09,7.480000019073486
2019-05-10,7.360000133514404
2019-05-13,7.110000133514404
2019-05-14,6.789999961853027
2019-05-15,6.659999847412109
2019-05-16,6.739999771118164
2019-05-17,7.329999923706055
2019-05-20,7.070000171661377
2019-05-21,7.269999980926514
2019-05-22,7.079999923706055
2019-05-23,7.0
2019-05-24,6.880000114440918
2019-05-28,7.03000020980835
2019-05-29,6.769999980926514
2019-05-30,6.650000095367432
2019-05-31,6.420000076293945
2019-06-03,5.929999828338623
2019-06-04,6.260000228881836
2019-06-05,6.519999980926514
2019-06-06,6.380000114440918
2019-06-07,6.349999904632568
2019-06-10,7.400000095367432
2019-06-11,7.829999923706055
2019-06-12,8.0
2019-06-13,7.480000019073486
2019-06-14,7.150000095367432
2019-06-17,7.25
2019-06-18,7.199999809265137
2019-06-19,7.599999904632568
2019-06-20,7.880000114440918
2019-06-21,7.96999979019165
2019-06-24,7.769999980926514
2019-06-25,7.710000038146973
2019-06-26,7.699999809265137
2019-06-27,7.539999961853027
2019-06-28,8.970000267028809
2019-07-01,9.119999885559082
2019-07-02,9.420000076293945
2019-07-03,9.270000457763672
2019-07-05,9.1899995803833
2019-07-08,9.319999694824219
2019-07-09,9.569999694824219
2019-07-10,9.329999923706055
2019-07-11,9.369999885559082
2019-07-12,8.949999809265137
2019-07-15,8.579999923706055
2019-07-16,8.300000190734863
2019-07-17,8.989999771118164
2019-07-18,9.029999732971191
2019-07-19,9.0600004196167
2019-07-22,9.029999732971191
2019-07-23,8.859999656677246
2019-07-24,8.9399995803833
2019-07-25,8.8100004196167
2019-07-26,8.899999618530273
2019-07-29,9.199999809265137
2019-07-30,9.4399995803833
2019-07-31,9.6899995803833
2019-08-01,9.380000114440918
2019-08-02,9.25
2019-08-05,8.529999732971191
2019-08-06,8.760000228881836
2019-08-07,8.550000190734863
2019-08-08,8.390000343322754
2019-08-09,8.199999809265137
2019-08-12,8.15999984741211
2019-08-13,8.199999809265137
2019-08-14,7.929999828338623
2019-08-15,7.920000076293945
2019-08-16,8.109999656677246
2019-08-19,8.34000015258789
2019-08-20,8.289999961853027
2019-08-21,8.199999809265137
2019-08-22,8.140000343322754
2019-08-23,7.940000057220459
2019-08-26,7.760000228881836
2019-08-27,7.690000057220459
2019-08-28,7.739999771118164
2019-08-29,7.699999809265137
2019-08-30,7.679999828338623
2019-09-03,7.630000114440918
2019-09-04,7.690000057220459
2019-09-05,7.929999828338623
2019-09-06,8.289999961853027
2019-09-09,8.25
2019-09-10,8.020000457763672
2019-09-11,7.849999904632568
2019-09-12,7.869999885559082
2019-09-13,8.039999961853027
2019-09-16,8.25
2019-09-17,8.399999618530273
2019-09-18,8.539999961853027
2019-09-19,8.380000114440918
2019-09-20,8.40999984741211
2019-09-23,8.029999732971191
2019-09-24,7.590000152587891
2019-09-25,7.46999979019165
2019-09-26,6.820000171661377
2019-09-27,6.679999828338623
2019-09-30,6.380000114440918
2019-10-01,6.079999923706055
2019-10-02,6.230000019073486
2019-10-03,6.150000095367432
2019-10-04,6.260000228881836
2019-10-07,5.920000076293945
2019-10-08,5.329999923706055
2019-10-09,4.960000038146973
2019-10-10,5.110000133514404
2019-10-11,5.210000038146973
2019-10-14,5.300000190734863
2019-10-15,5.639999866485596
2019-10-16,6.03000020980835
2019-10-17,6.21999979019165
2019-10-18,6.090000152587891
2019-10-21,6.269999980926514
2019-10-22,6.130000114440918
2019-10-23,6.139999866485596
2019-10-24,6.050000190734863
2019-10-25,5.730000019073486
2019-10-28,5.659999847412109
2019-10-29,5.769999980926514
2019-10-30,5.739999771118164
2019-10-31,5.579999923706055
2019-11-01,5.800000190734863
2019-11-04,5.699999809265137
2019-11-05,5.639999866485596
2019-11-06,5.449999809265137
2019-11-07,5.489999771118164
2019-11-08,5.28000020980835
2019-11-11,5.449999809265137
2019-11-12,5.269999980926514
2019-11-13,5.239999771118164
2019-11-14,5.119999885559082
2019-11-15,5.559999942779541
2019-11-18,6.739999771118164
2019-11-19,6.71999979019165
2019-11-20,6.429999828338623
2019-11-21,6.289999961853027
2019-11-22,6.119999885559082
2019-11-25,6.099999904632568
2019-11-26,5.869999885559082
2019-11-27,5.909999847412109
2019-11-29,6.130000114440918
2019-12-02,6.260000228881836
2019-12-03,6.03000020980835
2019-12-04,6.059999942779541
2019-12-05,6.130000114440918
2019-12-06,6.150000095367432
2019-12-09,6.190000057220459
2019-12-10,6.230000019073486
2019-12-11,6.150000095367432
2019-12-12,6.440000057220459
2019-12-13,6.590000152587891
2019-12-16,6.449999809265137
2019-12-17,6.550000190734863
2019-12-18,7.599999904632568
2019-12-19,7.75
2019-12-20,7.460000038146973
2019-12-23,7.400000095367432
2019-12-24,7.179999828338623
2019-12-26,7.28000020980835
2019-12-27,7.139999866485596
2019-12-30,6.860000133514404
2019-12-31,7.28000020980835
2020-01-02,7.059999942779541
2020-01-03,7.03000020980835
2020-01-06,6.96999979019165
2020-01-07,6.699999809265137
2020-01-08,6.650000095367432
2020-01-09,6.699999809265137
2020-01-10,6.599999904632568
2020-01-13,6.800000190734863
2020-01-14,6.690000057220459
2020-01-15,6.940000057220459
2020-01-16,7.0
2020-01-17,7.019999980926514
2020-01-21,7.079999923706055
2020-01-22,6.840000152587891
2020-01-23,6.659999847412109
2020-01-24,6.809999942779541
2020-01-27,6.840000152587891
2020-01-28,6.78000020980835
2020-01-29,6.710000038146973
2020-01-30,6.690000057220459
2020-01-31,6.349999904632568
2020-02-03,6.829999923706055
2020-02-04,6.639999866485596
2020-02-05,6.679999828338623
2020-02-06,6.630000114440918
2020-02-07,6.369999885559082
2020-02-10,6.440000057220459
2020-02-11,6.380000114440918
2020-02-12,6.130000114440918
2020-02-13,6.179999828338623
2020-02-14,6.300000190734863
2020-02-18,6.239999771118164
2020-02-19,6.480000019073486
2020-02-20,6.480000019073486
2020-02-21,6.389999866485596
2020-02-24,6.070000171661377
2020-02-25,5.630000114440918
2020-02-26,5.599999904632568
2020-02-27,5.199999809265137
2020-02-28,5.199999809265137
2020-03-02,5.619999885559082
2020-03-03,5.309999942779541
2020-03-04,6.0
2020-03-05,5.409999847412109
2020-03-06,5.829999923706055
2020-03-09,5.429999828338623
2020-03-10,5.670000076293945
2020-03-11,5.019999980926514
2020-03-12,3.859999895095825
2020-03-13,3.9600000381469727
2020-03-16,3.009999990463257
2020-03-17,3.069999933242798
2020-03-18,2.3499999046325684
2020-03-19,2.5
2020-03-20,2.7200000286102295
2020-03-23,2.7699999809265137
2020-03-24,3.0799999237060547
2020-03-25,3.240000009536743
2020-03-26,3.8399999141693115
2020-03-27,3.5999999046325684
2020-03-30,3.559999942779541
2020-03-31,3.5899999141693115
2020-04-01,3.1600000858306885
2020-04-02,3.0799999237060547
2020-04-03,3.190000057220459
2020-04-06,3.380000114440918
2020-04-07,3.2200000286102295
2020-04-08,3.319999933242798
2020-04-09,3.569999933242798
2020-04-13,3.569999933242798
2020-04-14,3.9200000762939453
2020-04-15,3.809999942779541
2020-04-16,3.809999942779541
2020-04-17,3.990000009536743
2020-04-20,4.179999828338623
2020-04-21,4.039999961853027
2020-04-22,4.150000095367432
2020-04-23,4.059999942779541
2020-04-24,4.360000133514404
2020-04-27,4.579999923706055
2020-04-28,4.25
2020-04-29,4.369999885559082
2020-04-30,4.150000095367432
2020-05-01,3.7100000381469727
2020-05-04,4.150000095367432
2020-05-05,4.159999847412109
2020-05-06,3.9200000762939453
2020-05-07,3.880000114440918
2020-05-08,4.059999942779541
2020-05-11,4.079999923706055
2020-05-12,3.7799999713897705
2020-05-13,3.9600000381469727
2020-05-14,3.7799999713897705
2020-05-15,3.950000047683716
2020-05-18,4.139999866485596
2020-05-19,4.039999961853027
2020-05-20,4.130000114440918
2020-05-21,4.309999942779541
2020-05-22,4.380000114440918
2020-05-26,4.760000228881836
2020-05-27,4.860000133514404
2020-05-28,4.610000133514404
2020-05-29,4.420000076293945
2020-06-01,4.599999904632568
2020-06-02,4.659999847412109
2020-06-03,5.46999979019165
2020-06-04,5.130000114440918
2020-06-05,5.840000152587891
2020-06-08,5.869999885559082
2020-06-09,6.0
2020-06-10,6.260000228881836
2020-06-11,5.510000228881836
2020-06-12,5.730000019073486
2020-06-15,5.940000057220459
2020-06-16,5.980000019073486
2020-06-17,5.820000171661377
2020-06-18,6.010000228881836
2020-06-19,6.25
2020-06-22,6.460000038146973
2020-06-23,6.559999942779541
2020-06-24,6.050000190734863
2020-06-25,6.099999904632568
2020-06-26,5.710000038146973
2020-06-29,6.170000076293945
2020-06-30,6.300000190734863
2020-07-01,6.079999923706055
2020-07-02,6.150000095367432
2020-07-06,6.150000095367432
2020-07-07,5.71999979019165
2020-07-08,6.150000095367432
2020-07-09,6.130000114440918
2020-07-10,6.139999866485596
2020-07-13,5.880000114440918
2020-07-14,5.78000020980835
2020-07-15,5.800000190734863
2020-07-16,5.659999847412109
2020-07-17,5.739999771118164
2020-07-20,5.699999809265137
2020-07-21,5.980000019073486
2020-07-22,5.829999923706055
2020-07-23,5.840000152587891
2020-07-24,5.840000152587891
2020-07-27,6.0
2020-07-28,4.730000019073486
2020-07-29,4.690000057220459
2020-07-30,4.590000152587891
2020-07-31,4.449999809265137
2020-08-03,4.190000057220459
2020-08-04,4.239999771118164
2020-08-05,4.340000152587891
2020-08-06,4.380000114440918
2020-08-07,4.119999885559082
2020-08-10,4.25
2020-08-11,4.099999904632568
2020-08-12,3.9600000381469727
2020-08-13,4.170000076293945
2020-08-14,4.349999904632568
2020-08-17,4.409999847412109
2020-08-18,4.840000152587891
2020-08-19,4.929999828338623
2020-08-20,4.559999942779541
2020-08-21,5.050000190734863
2020-08-24,4.75
2020-08-25,4.829999923706055
2020-08-26,4.739999771118164
2020-08-27,4.699999809265137
2020-08-28,4.829999923706055
2020-08-31,4.670000076293945
2020-09-01,4.46999979019165
2020-09-02,4.28000020980835
2020-09-03,4.059999942779541
2020-09-04,4.0
2020-09-08,4.400000095367432
2020-09-09,4.53000020980835
2020-09-10,4.5
2020-09-11,4.449999809265137
2020-09-14,4.670000076293945
2020-09-15,4.570000171661377
2020-09-16,4.579999923706055
2020-09-17,4.710000038146973
2020-09-18,4.610000133514404
2020-09-21,5.71999979019165
2020-09-22,5.409999847412109
2020-09-23,5.28000020980835
2020-09-24,5.230000019073486
2020-09-25,5.199999809265137
2020-09-28,5.380000114440918
2020-09-29,5.900000095367432
2020-09-30,6.03000020980835
2020-10-01,6.010000228881836
2020-10-02,5.849999904632568
2020-10-05,5.96999979019165
2020-10-06,5.909999847412109
2020-10-07,6.050000190734863
2020-10-08,6.039999961853027
2020-10-09,6.039999961853027
2020-10-12,5.920000076293945
2020-10-13,5.929999828338623
2020-10-14,5.869999885559082
2020-10-15,5.900000095367432
2020-10-16,5.789999961853027
2020-10-19,5.78000020980835
2020-10-20,5.71999979019165
2020-10-21,5.599999904632568
2020-10-22,5.670000076293945
2020-10-23,5.849999904632568
2020-10-26,5.659999847412109
2020-10-27,5.420000076293945
2020-10-28,5.110000133514404
2020-10-29,5.110000133514404
2020-10-30,5.050000190734863
2020-11-02,5.0
2020-11-03,5.409999847412109
2020-11-04,5.28000020980835
2020-11-05,5.380000114440918
2020-11-06,5.230000019073486
2020-11-09,5.46999979019165
2020-11-10,5.579999923706055
2020-11-11,5.730000019073486
2020-11-12,5.71999979019165
2020-11-13,5.690000057220459
2020-11-16,5.789999961853027
2020-11-17,6.019999980926514
2020-11-18,6.5
2020-11-19,6.820000171661377
2020-11-20,7.25
2020-11-23,7.360000133514404
2020-11-24,7.929999828338623
2020-11-25,9.149999618530273
2020-11-27,8.960000038146973
2020-11-30,9.0
2020-12-01,8.649999618530273
2020-12-02,8.600000381469727
2020-12-03,8.550000190734863
2020-12-04,8.5
2020-12-07,8.300000190734863
2020-12-08,8.5
2020-12-09,8.390000343322754
2020-12-10,8.5
2020-12-11,8.25
2020-12-14,8.079999923706055
2020-12-15,8.15999984741211
2020-12-16,7.980000019073486
2020-12-17,8.380000114440918
2020-12-18,7.980000019073486
2020-12-21,8.300000190734863
2020-12-22,8.40999984741211
2020-12-23,8.460000038146973
2020-12-24,7.869999885559082
2020-12-28,7.449999809265137
2020-12-29,7.460000038146973
2020-12-30,7.389999866485596
2020-12-31,7.429999828338623
2021-01-04,7.380000114440918
2021-01-05,7.659999847412109
2021-01-06,7.940000057220459
2021-01-07,8.140000343322754
2021-01-08,8.779999732971191
2021-01-11,8.319999694824219
2021-01-12,8.75
2021-01-13,8.630000114440918
2021-01-14,8.899999618530273
2021-01-15,8.84000015258789
2021-01-19,8.989999771118164
2021-01-20,8.84000015258789
2021-01-21,8.630000114440918
2021-01-22,8.640000343322754
2021-01-25,8.510000228881836
2021-01-26,8.899999618530273
2021-01-27,8.760000228881836
2021-01-28,8.739999771118164
2021-01-29,8.75
2021-02-01,8.899999618530273
2021-02-02,11.720000267028809
2021-02-03,14.4399995803833
2021-02-04,16.540000915527344
2021-02-05,14.960000038146973
2021-02-08,14.90999984741211
2021-02-09,14.100000381469727
2021-02-10,14.069999694824219
2021-02-11,13.300000190734863
2021-02-12,13.739999771118164
2021-02-16,13.989999771118164
2021-02-17,14.34000015258789
2021-02-18,16.25
2021-02-19,17.579999923706055
2021-02-22,17.1200008392334
2021-02-23,16.479999542236328
2021-02-24,16.530000686645508
2021-02-25,15.779999732971191
2021-02-26,15.0
2021-03-01,9.020000457763672
2021-03-02,7.619999885559082
2021-03-03,6.840000152587891
2021-03-04,7.090000152587891
2021-03-05,7.369999885559082
2021-03-08,6.849999904632568
2021-03-09,7.690000057220459
2021-03-10,8.229999542236328
2021-03-11,9.510000228881836
2021-03-12,9.3100004196167
2021-03-15,9.270000457763672
2021-03-16,9.270000457763672
2021-03-17,9.630000114440918
2021-03-18,9.59000015258789
2021-03-19,9.949999809265137
2021-03-22,9.630000114440918
2021-03-23,9.350000381469727
2021-03-24,8.699999809265137
2021-03-25,9.170000076293945
2021-03-26,8.550000190734863
2021-03-29,8.6899995803833
2021-03-30,8.989999771118164
2021-03-31,9.989999771118164
2021-04-01,10.09000015258789
2021-04-05,9.800000190734863
2021-04-06,9.420000076293945
2021-04-07,9.770000457763672
2021-04-08,9.800000190734863
2021-04-09,9.5
2021-04-12,9.369999885559082
2021-04-13,9.369999885559082
2021-04-14,7.929999828338623
2021-04-15,7.650000095367432
2021-04-16,7.820000171661377
2021-04-19,7.539999961853027
2021-04-20,7.510000228881836
2021-04-21,7.929999828338623
2021-04-22,8.0600004196167
2021-04-23,8.279999732971191
2021-04-26,8.59000015258789
2021-04-27,8.390000343322754
2021-04-28,8.760000228881836
2021-04-29,8.569999694824219
2021-04-30,8.640000343322754
2021-05-03,8.5
2021-05-04,8.539999961853027
2021-05-05,8.380000114440918
2021-05-06,8.029999732971191
2021-05-07,8.510000228881836
2021-05-10,8.149999618530273
2021-05-11,8.210000038146973
2021-05-12,7.869999885559082
2021-05-13,7.559999942779541
2021-05-14,6.050000190734863
