,ADM
1990-03-22,7.9813361167907715
1990-03-23,8.074143409729004
1990-03-26,8.074143409729004
1990-03-27,8.49177074432373
1990-03-28,8.352560997009277
1990-03-29,8.352560997009277
1990-03-30,8.445367813110352
1990-04-02,8.352560997009277
1990-04-03,8.723786354064941
1990-04-04,8.677383422851562
1990-04-05,8.909399032592773
1990-04-06,8.862996101379395
1990-04-09,8.955801963806152
1990-04-10,8.584576606750488
1990-04-11,8.677383422851562
1990-04-12,8.723786354064941
1990-04-16,8.677383422851562
1990-04-17,8.584576606750488
1990-04-18,8.445367813110352
1990-04-19,8.398963928222656
1990-04-20,8.120546340942383
1990-04-23,8.074143409729004
1990-04-24,8.25975513458252
1990-04-25,8.584576606750488
1990-04-26,8.677383422851562
1990-04-27,8.630979537963867
1990-04-30,8.723786354064941
1990-05-01,8.8165922164917
1990-05-02,9.04860782623291
1990-05-03,8.909399032592773
1990-05-04,8.909399032592773
1990-05-07,8.862996101379395
1990-05-08,9.141413688659668
1990-05-09,9.04860782623291
1990-05-10,8.862996101379395
1990-05-11,9.095010757446289
1990-05-14,8.909399032592773
1990-05-15,8.77018928527832
1990-05-16,8.862996101379395
1990-05-17,8.909399032592773
1990-05-18,9.141413688659668
1990-05-21,9.234221458435059
1990-05-22,9.373430252075195
1990-05-23,9.512639045715332
1990-05-24,9.466236114501953
1990-05-25,9.327027320861816
1990-05-29,9.466236114501953
1990-05-30,9.512639045715332
1990-05-31,9.837461471557617
1990-06-01,10.069477081298828
1990-06-04,9.883864402770996
1990-06-05,9.60544490814209
1990-06-06,9.512639045715332
1990-06-07,9.512639045715332
1990-06-08,9.512639045715332
1990-06-11,9.512639045715332
1990-06-12,9.744654655456543
1990-06-13,9.651848793029785
1990-06-14,9.60544490814209
1990-06-15,9.559041976928711
1990-06-18,9.327027320861816
1990-06-19,9.373430252075195
1990-06-20,9.327027320861816
1990-06-21,9.327027320861816
1990-06-22,9.234221458435059
1990-06-25,9.141413688659668
1990-06-26,9.373430252075195
1990-06-27,9.559041976928711
1990-06-28,9.559041976928711
1990-06-29,9.512639045715332
1990-07-02,9.651848793029785
1990-07-03,9.698251724243164
1990-07-05,9.60544490814209
1990-07-06,9.651848793029785
1990-07-09,9.60544490814209
1990-07-10,9.512639045715332
1990-07-11,9.559041976928711
1990-07-12,9.791057586669922
1990-07-13,9.60544490814209
1990-07-16,9.373430252075195
1990-07-17,9.419833183288574
1990-07-18,9.327027320861816
1990-07-19,9.419833183288574
1990-07-20,9.466236114501953
1990-07-23,9.187816619873047
1990-07-24,9.559041976928711
1990-07-25,9.373430252075195
1990-07-26,9.327027320861816
1990-07-27,9.373430252075195
1990-07-30,9.419833183288574
1990-07-31,9.327027320861816
1990-08-01,9.327027320861816
1990-08-02,9.280624389648438
1990-08-03,9.373430252075195
1990-08-06,8.862996101379395
1990-08-07,8.955801963806152
1990-08-08,9.141413688659668
1990-08-09,9.095010757446289
1990-08-10,8.862996101379395
1990-08-13,9.002204895019531
1990-08-14,9.013806343078613
1990-08-15,9.111251831054688
1990-08-16,8.867635726928711
1990-08-17,8.575296401977539
1990-08-20,8.575296401977539
1990-08-21,8.429125785827637
1990-08-22,8.282957077026367
1990-08-23,8.234232902526855
1990-08-24,8.575296401977539
1990-08-27,9.013806343078613
1990-08-28,9.013806343078613
1990-08-29,9.208699226379395
1990-08-30,9.013806343078613
1990-08-31,8.965082168579102
1990-09-04,9.306144714355469
1990-09-05,9.50103759765625
1990-09-06,9.35486888885498
1990-09-07,9.598484992980957
1990-09-10,9.549761772155762
1990-09-11,9.306144714355469
1990-09-12,9.403592109680176
1990-09-13,9.35486888885498
1990-09-14,9.403592109680176
1990-09-17,9.35486888885498
1990-09-18,9.306144714355469
1990-09-19,9.35486888885498
1990-09-20,9.35486888885498
1990-09-21,9.306144714355469
1990-09-24,8.965082168579102
1990-09-25,9.25742244720459
1990-09-26,9.208699226379395
1990-09-27,9.111251831054688
1990-09-28,9.1599760055542
1990-10-01,9.695932388305664
1990-10-02,9.98827075958252
1990-10-03,9.647208213806152
1990-10-04,9.842101097106934
1990-10-05,9.598484992980957
1990-10-08,9.695932388305664
1990-10-09,9.35486888885498
1990-10-10,9.062528610229492
1990-10-11,9.111251831054688
1990-10-12,9.208699226379395
1990-10-15,8.380402565002441
1990-10-16,8.77018928527832
1990-10-17,8.77018928527832
1990-10-18,8.965082168579102
1990-10-19,9.062528610229492
1990-10-22,9.111251831054688
1990-10-23,9.111251831054688
1990-10-24,9.1599760055542
1990-10-25,9.062528610229492
1990-10-26,8.721466064453125
1990-10-29,8.67274284362793
1990-10-30,8.818913459777832
1990-10-31,8.67274284362793
1990-11-01,8.818913459777832
1990-11-02,9.062528610229492
1990-11-05,9.208699226379395
1990-11-06,8.965082168579102
1990-11-07,8.67274284362793
1990-11-08,8.67274284362793
1990-11-09,8.965082168579102
1990-11-12,9.1599760055542
1990-11-13,8.818913459777832
1990-11-14,8.916358947753906
1990-11-15,9.111251831054688
1990-11-16,9.1599760055542
1990-11-19,9.1599760055542
1990-11-20,9.062528610229492
1990-11-21,9.013806343078613
1990-11-23,9.013806343078613
1990-11-26,8.965082168579102
1990-11-27,8.916358947753906
1990-11-28,9.062528610229492
1990-11-29,9.013806343078613
1990-11-30,9.013806343078613
1990-12-03,9.35486888885498
1990-12-04,9.549761772155762
1990-12-05,9.598484992980957
1990-12-06,9.25742244720459
1990-12-07,9.25742244720459
1990-12-10,9.1599760055542
1990-12-11,9.111251831054688
1990-12-12,9.062528610229492
1990-12-13,8.965082168579102
1990-12-14,8.77018928527832
1990-12-17,8.67274284362793
1990-12-18,8.67274284362793
1990-12-19,8.867635726928711
1990-12-20,8.916358947753906
1990-12-21,8.77018928527832
1990-12-24,8.818913459777832
1990-12-26,8.818913459777832
1990-12-27,8.77018928527832
1990-12-28,8.77018928527832
1990-12-31,8.867635726928711
1991-01-02,8.721466064453125
1991-01-03,8.331680297851562
1991-01-04,8.331680297851562
1991-01-07,8.08806324005127
1991-01-08,8.08806324005127
1991-01-09,8.039340019226074
1991-01-10,8.08806324005127
1991-01-11,8.234232902526855
1991-01-14,8.039340019226074
1991-01-15,8.18550968170166
1991-01-16,7.6495537757873535
1991-01-17,7.795723915100098
1991-01-18,7.7470011711120605
1991-01-21,7.7470011711120605
1991-01-22,7.7470011711120605
1991-01-23,7.6495537757873535
1991-01-24,7.990616798400879
1991-01-25,7.990616798400879
1991-01-28,7.941894054412842
1991-01-29,7.990616798400879
1991-01-30,7.795723915100098
1991-01-31,7.941894054412842
1991-02-01,7.89316987991333
1991-02-04,8.234232902526855
1991-02-05,8.429125785827637
1991-02-06,8.77018928527832
1991-02-07,8.818913459777832
1991-02-08,8.67274284362793
1991-02-11,8.916358947753906
1991-02-12,8.67274284362793
1991-02-13,8.67274284362793
1991-02-14,8.721466064453125
1991-02-15,8.67274284362793
1991-02-19,8.477849960327148
1991-02-20,8.526573181152344
1991-02-21,8.477849960327148
1991-02-22,8.380402565002441
1991-02-25,8.477849960327148
1991-02-26,8.18550968170166
1991-02-27,8.18550968170166
1991-02-28,8.67274284362793
1991-03-01,8.77018928527832
1991-03-04,8.77018928527832
1991-03-05,8.77018928527832
1991-03-06,8.916358947753906
1991-03-07,8.818913459777832
1991-03-08,8.867635726928711
1991-03-11,8.67274284362793
1991-03-12,8.575296401977539
1991-03-13,8.67274284362793
1991-03-14,8.575296401977539
1991-03-15,8.575296401977539
1991-03-18,8.526573181152344
1991-03-19,8.477849960327148
1991-03-20,8.429125785827637
1991-03-21,8.380402565002441
1991-03-22,8.282957077026367
1991-03-25,8.331680297851562
1991-03-26,8.380402565002441
1991-03-27,8.429125785827637
1991-03-28,8.575296401977539
1991-04-01,8.77018928527832
1991-04-02,9.111251831054688
1991-04-03,9.1599760055542
1991-04-04,9.306144714355469
1991-04-05,9.306144714355469
1991-04-08,9.25742244720459
1991-04-09,9.111251831054688
1991-04-10,8.818913459777832
1991-04-11,8.67274284362793
1991-04-12,8.867635726928711
1991-04-15,8.965082168579102
1991-04-16,9.1599760055542
1991-04-17,9.25742244720459
1991-04-18,9.208699226379395
1991-04-19,9.062528610229492
1991-04-22,8.867635726928711
1991-04-23,9.013806343078613
1991-04-24,9.062528610229492
1991-04-25,8.965082168579102
1991-04-26,9.062528610229492
1991-04-29,8.916358947753906
1991-04-30,8.916358947753906
1991-05-01,8.965082168579102
1991-05-02,8.916358947753906
1991-05-03,9.111251831054688
1991-05-06,8.965082168579102
1991-05-07,8.867635726928711
1991-05-08,8.916358947753906
1991-05-09,9.013806343078613
1991-05-10,8.916358947753906
1991-05-13,8.818913459777832
1991-05-14,8.721466064453125
1991-05-15,8.67274284362793
1991-05-16,8.867635726928711
1991-05-17,8.818913459777832
1991-05-20,8.721466064453125
1991-05-21,8.721466064453125
1991-05-22,8.721466064453125
1991-05-23,8.67274284362793
1991-05-24,8.624019622802734
1991-05-28,8.67274284362793
1991-05-29,8.624019622802734
1991-05-30,8.67274284362793
1991-05-31,8.77018928527832
1991-06-03,8.818913459777832
1991-06-04,8.818913459777832
1991-06-05,8.867635726928711
1991-06-06,8.965082168579102
1991-06-07,8.867635726928711
1991-06-10,8.77018928527832
1991-06-11,8.867635726928711
1991-06-12,8.965082168579102
1991-06-13,9.111251831054688
1991-06-14,9.35486888885498
1991-06-17,9.403592109680176
1991-06-18,9.306144714355469
1991-06-19,9.25742244720459
1991-06-20,9.306144714355469
1991-06-21,9.403592109680176
1991-06-24,9.403592109680176
1991-06-25,9.208699226379395
1991-06-26,9.062528610229492
1991-06-27,9.306144714355469
1991-06-28,9.208699226379395
1991-07-01,9.50103759765625
1991-07-02,9.452315330505371
1991-07-03,9.25742244720459
1991-07-05,9.35486888885498
1991-07-08,9.452315330505371
1991-07-09,9.598484992980957
1991-07-10,9.744654655456543
1991-07-11,9.695932388305664
1991-07-12,9.744654655456543
1991-07-15,9.744654655456543
1991-07-16,9.744654655456543
1991-07-17,9.744654655456543
1991-07-18,9.98827075958252
1991-07-19,10.036993980407715
1991-07-22,10.085718154907227
1991-07-23,9.939547538757324
1991-07-24,10.134441375732422
1991-07-25,10.036993980407715
1991-07-26,9.98827075958252
1991-07-29,10.085718154907227
1991-07-30,9.890825271606445
1991-07-31,9.744654655456543
1991-08-01,9.598484992980957
1991-08-02,9.452315330505371
1991-08-05,9.50103759765625
1991-08-06,9.647208213806152
1991-08-07,9.744654655456543
1991-08-08,9.695932388305664
1991-08-09,9.647208213806152
1991-08-12,9.50103759765625
1991-08-13,9.617974281311035
1991-08-14,9.515654563903809
1991-08-15,9.617974281311035
1991-08-16,9.566815376281738
1991-08-19,9.362176895141602
1991-08-20,9.259858131408691
1991-08-21,9.873770713806152
1991-08-22,10.385366439819336
1991-08-23,10.231887817382812
1991-08-26,10.129569053649902
1991-08-27,10.078409194946289
1991-08-28,9.976090431213379
1991-08-29,10.334205627441406
1991-08-30,10.538844108581543
1991-09-03,10.385366439819336
1991-09-04,10.334205627441406
1991-09-05,10.590003967285156
1991-09-06,10.590003967285156
1991-09-09,10.487685203552246
1991-09-10,10.385366439819336
1991-09-11,10.28304672241211
1991-09-12,10.334205627441406
1991-09-13,10.231887817382812
1991-09-16,10.385366439819336
1991-09-17,10.28304672241211
1991-09-18,10.334205627441406
1991-09-19,10.129569053649902
1991-09-20,10.231887817382812
1991-09-23,10.1807279586792
1991-09-24,10.334205627441406
1991-09-25,10.385366439819336
1991-09-26,10.334205627441406
1991-09-27,10.334205627441406
1991-09-30,10.487685203552246
1991-10-01,10.487685203552246
1991-10-02,10.436525344848633
1991-10-03,10.231887817382812
1991-10-04,10.231887817382812
1991-10-07,10.078409194946289
1991-10-08,10.129569053649902
1991-10-09,10.129569053649902
1991-10-10,10.129569053649902
1991-10-11,10.129569053649902
1991-10-14,10.538844108581543
1991-10-15,11.203916549682617
1991-10-16,11.203916549682617
1991-10-17,11.25507640838623
1991-10-18,10.896960258483887
1991-10-21,11.203916549682617
1991-10-22,11.306236267089844
1991-10-23,11.306236267089844
1991-10-24,11.05043888092041
1991-10-25,11.05043888092041
1991-10-28,11.101597785949707
1991-10-29,11.152756690979004
1991-10-30,11.203916549682617
1991-10-31,11.203916549682617
1991-11-01,11.35739517211914
1991-11-04,11.152756690979004
1991-11-05,11.25507640838623
1991-11-06,11.562032699584961
1991-11-07,11.45971393585205
1991-11-08,11.613191604614258
1991-11-11,11.664352416992188
1991-11-12,11.715511322021484
1991-11-13,12.022467613220215
1991-11-14,11.817830085754395
1991-11-15,11.203916549682617
1991-11-18,11.306236267089844
1991-11-19,11.152756690979004
1991-11-20,11.05043888092041
1991-11-21,10.999279022216797
1991-11-22,10.84580135345459
1991-11-25,11.05043888092041
1991-11-26,11.613191604614258
1991-11-27,11.45971393585205
1991-11-29,11.203916549682617
1991-12-02,11.408555030822754
1991-12-03,11.562032699584961
1991-12-04,11.562032699584961
1991-12-05,11.817830085754395
1991-12-06,11.868989944458008
1991-12-09,12.227106094360352
1991-12-10,12.431742668151855
1991-12-11,11.971307754516602
1991-12-12,12.278264999389648
1991-12-13,12.278264999389648
1991-12-16,12.329424858093262
1991-12-17,12.431742668151855
1991-12-18,12.380583763122559
1991-12-19,12.636381149291992
1991-12-20,12.841018676757812
1991-12-23,13.04565715789795
1991-12-24,13.04565715789795
1991-12-26,12.943338394165039
1991-12-27,13.04565715789795
1991-12-30,13.301453590393066
1991-12-31,13.5572509765625
1992-01-02,13.04565715789795
1992-01-03,12.994497299194336
1992-01-06,12.841018676757812
1992-01-07,12.534062385559082
1992-01-08,12.380583763122559
1992-01-09,12.7898588180542
1992-01-10,12.89217758178711
1992-01-13,13.04565715789795
1992-01-14,12.994497299194336
1992-01-15,13.403773307800293
1992-01-16,12.585222244262695
1992-01-17,12.636381149291992
1992-01-20,12.687541007995605
1992-01-21,12.329424858093262
1992-01-22,12.534062385559082
1992-01-23,12.380583763122559
1992-01-24,12.636381149291992
1992-01-27,12.482902526855469
1992-01-28,12.482902526855469
1992-01-29,12.175946235656738
1992-01-30,12.175946235656738
1992-01-31,12.175946235656738
1992-02-03,12.636381149291992
1992-02-04,12.738699913024902
1992-02-05,12.7898588180542
1992-02-06,12.994497299194336
1992-02-07,12.7898588180542
1992-02-10,12.943338394165039
1992-02-11,13.096816062927246
1992-02-12,13.096816062927246
1992-02-13,12.7898588180542
1992-02-14,12.431742668151855
1992-02-18,12.124787330627441
1992-02-19,11.664352416992188
1992-02-20,12.124787330627441
1992-02-21,11.766671180725098
1992-02-24,12.175946235656738
1992-02-25,12.124787330627441
1992-02-26,12.124787330627441
1992-02-27,11.868989944458008
1992-02-28,12.022467613220215
1992-03-02,11.920148849487305
1992-03-03,11.664352416992188
1992-03-04,11.45971393585205
1992-03-05,11.45971393585205
1992-03-06,11.562032699584961
1992-03-09,11.45971393585205
1992-03-10,11.408555030822754
1992-03-11,11.408555030822754
1992-03-12,11.45971393585205
1992-03-13,11.05043888092041
1992-03-16,11.05043888092041
1992-03-17,11.05043888092041
1992-03-18,11.306236267089844
1992-03-19,11.408555030822754
1992-03-20,11.35739517211914
1992-03-23,11.35739517211914
1992-03-24,11.408555030822754
1992-03-25,11.152756690979004
1992-03-26,10.69232177734375
1992-03-27,10.84580135345459
1992-03-30,11.05043888092041
1992-03-31,10.79464054107666
1992-04-01,10.590003967285156
1992-04-02,10.538844108581543
1992-04-03,10.538844108581543
1992-04-06,10.436525344848633
1992-04-07,10.1807279586792
1992-04-08,10.129569053649902
1992-04-09,10.027250289916992
1992-04-10,10.231887817382812
1992-04-13,10.385366439819336
1992-04-14,10.436525344848633
1992-04-15,9.976090431213379
1992-04-16,9.771452903747559
1992-04-20,9.566815376281738
1992-04-21,9.566815376281738
1992-04-22,9.873770713806152
1992-04-23,9.771452903747559
1992-04-24,9.771452903747559
1992-04-27,9.822611808776855
1992-04-28,10.027250289916992
1992-04-29,9.822611808776855
1992-04-30,9.924930572509766
1992-05-01,9.771452903747559
1992-05-04,10.027250289916992
1992-05-05,9.924930572509766
1992-05-06,10.129569053649902
1992-05-07,10.078409194946289
1992-05-08,10.28304672241211
1992-05-11,10.28304672241211
1992-05-12,10.231887817382812
1992-05-13,10.129569053649902
1992-05-14,9.822611808776855
1992-05-15,9.720293045043945
1992-05-18,9.771452903747559
1992-05-19,10.027250289916992
1992-05-20,10.538844108581543
1992-05-21,10.385366439819336
1992-05-22,10.487685203552246
1992-05-26,10.641162872314453
1992-05-27,10.641162872314453
1992-05-28,10.896960258483887
1992-05-29,10.538844108581543
1992-06-01,10.487685203552246
1992-06-02,10.69232177734375
1992-06-03,10.641162872314453
1992-06-04,10.487685203552246
1992-06-05,10.538844108581543
1992-06-08,10.641162872314453
1992-06-09,10.027250289916992
1992-06-10,9.822611808776855
1992-06-11,9.822611808776855
1992-06-12,9.771452903747559
1992-06-15,9.822611808776855
1992-06-16,9.822611808776855
1992-06-17,9.720293045043945
1992-06-18,9.822611808776855
1992-06-19,9.771452903747559
1992-06-22,9.771452903747559
1992-06-23,9.771452903747559
1992-06-24,9.822611808776855
1992-06-25,9.822611808776855
1992-06-26,9.822611808776855
1992-06-29,9.617974281311035
1992-06-30,9.669134140014648
1992-07-01,9.669134140014648
1992-07-02,9.669134140014648
1992-07-06,9.873770713806152
1992-07-07,9.873770713806152
1992-07-08,10.28304672241211
1992-07-09,10.641162872314453
1992-07-10,10.538844108581543
1992-07-13,10.69232177734375
1992-07-14,10.641162872314453
1992-07-15,10.487685203552246
1992-07-16,10.641162872314453
1992-07-17,10.999279022216797
1992-07-20,10.999279022216797
1992-07-21,10.896960258483887
1992-07-22,10.79464054107666
1992-07-23,10.743481636047363
1992-07-24,10.69232177734375
1992-07-27,10.538844108581543
1992-07-28,10.743481636047363
1992-07-29,10.999279022216797
1992-07-30,11.306236267089844
1992-07-31,11.152756690979004
1992-08-03,11.05043888092041
1992-08-04,11.05043888092041
1992-08-05,11.05043888092041
1992-08-06,11.05043888092041
1992-08-07,10.999279022216797
1992-08-10,11.101597785949707
1992-08-11,11.11950397491455
1992-08-12,11.065786361694336
1992-08-13,11.065786361694336
1992-08-14,10.904634475708008
1992-08-17,10.904634475708008
1992-08-18,10.850916862487793
1992-08-19,10.850916862487793
1992-08-20,10.743481636047363
1992-08-21,10.689764976501465
1992-08-24,10.63604736328125
1992-08-25,10.582329750061035
1992-08-26,10.63604736328125
1992-08-27,10.52861213684082
1992-08-28,10.689764976501465
1992-08-31,10.52861213684082
1992-09-01,10.52861213684082
1992-09-02,10.743481636047363
1992-09-03,10.797199249267578
1992-09-04,10.743481636047363
1992-09-08,10.63604736328125
1992-09-09,10.743481636047363
1992-09-10,11.012068748474121
1992-09-11,10.958352088928223
1992-09-14,11.065786361694336
1992-09-15,10.797199249267578
1992-09-16,10.743481636047363
1992-09-17,10.797199249267578
1992-09-18,10.582329750061035
1992-09-21,10.474894523620605
1992-09-22,10.52861213684082
1992-09-23,10.52861213684082
1992-09-24,10.63604736328125
1992-09-25,10.689764976501465
1992-09-28,10.689764976501465
1992-09-29,10.63604736328125
1992-09-30,10.689764976501465
1992-10-01,11.22693920135498
1992-10-02,11.012068748474121
1992-10-05,11.065786361694336
1992-10-06,11.065786361694336
1992-10-07,10.958352088928223
1992-10-08,10.797199249267578
1992-10-09,10.743481636047363
1992-10-12,11.012068748474121
1992-10-13,11.17322063446045
1992-10-14,10.743481636047363
1992-10-15,11.11950397491455
1992-10-16,11.11950397491455
1992-10-19,11.495526313781738
1992-10-20,11.388091087341309
1992-10-21,11.441807746887207
1992-10-22,11.441807746887207
1992-10-23,11.710394859313965
1992-10-26,11.710394859313965
1992-10-27,11.710394859313965
1992-10-28,11.602959632873535
1992-10-29,11.388091087341309
1992-10-30,11.334373474121094
1992-11-02,11.602959632873535
1992-11-03,11.388091087341309
1992-11-04,10.743481636047363
1992-11-05,11.11950397491455
1992-11-06,11.11950397491455
1992-11-09,11.065786361694336
1992-11-10,11.065786361694336
1992-11-11,11.441807746887207
1992-11-12,11.22693920135498
1992-11-13,11.388091087341309
1992-11-16,11.065786361694336
1992-11-17,11.065786361694336
1992-11-18,11.17322063446045
1992-11-19,11.11950397491455
1992-11-20,11.549242973327637
1992-11-23,11.441807746887207
1992-11-24,11.602959632873535
1992-11-25,11.495526313781738
1992-11-27,11.656678199768066
1992-11-30,11.710394859313965
1992-12-01,11.602959632873535
1992-12-02,11.549242973327637
1992-12-03,11.549242973327637
1992-12-04,11.764113426208496
1992-12-07,11.656678199768066
1992-12-08,11.602959632873535
1992-12-09,11.710394859313965
1992-12-10,11.764113426208496
1992-12-11,11.656678199768066
1992-12-14,11.602959632873535
1992-12-15,11.441807746887207
1992-12-16,11.22693920135498
1992-12-17,11.17322063446045
1992-12-18,11.388091087341309
1992-12-21,11.22693920135498
1992-12-22,11.334373474121094
1992-12-23,11.710394859313965
1992-12-24,11.710394859313965
1992-12-28,11.495526313781738
1992-12-29,11.764113426208496
1992-12-30,11.495526313781738
1992-12-31,11.388091087341309
1993-01-04,11.549242973327637
1993-01-05,11.549242973327637
1993-01-06,11.764113426208496
1993-01-07,11.602959632873535
1993-01-08,11.602959632873535
1993-01-11,11.656678199768066
1993-01-12,11.87154769897461
1993-01-13,12.193852424621582
1993-01-14,12.301286697387695
1993-01-15,12.140134811401367
1993-01-18,12.140134811401367
1993-01-19,11.817830085754395
1993-01-20,11.764113426208496
1993-01-21,11.978981971740723
1993-01-22,11.978981971740723
1993-01-25,11.441807746887207
1993-01-26,11.388091087341309
1993-01-27,11.17322063446045
1993-01-28,11.22693920135498
1993-01-29,11.280655860900879
1993-02-01,11.065786361694336
1993-02-02,11.388091087341309
1993-02-03,11.280655860900879
1993-02-04,11.280655860900879
1993-02-05,11.280655860900879
1993-02-08,11.11950397491455
1993-02-09,11.065786361694336
1993-02-10,10.743481636047363
1993-02-11,10.958352088928223
1993-02-12,11.17322063446045
1993-02-16,10.797199249267578
1993-02-17,10.52861213684082
1993-02-18,10.582329750061035
1993-02-19,10.743481636047363
1993-02-22,10.63604736328125
1993-02-23,10.743481636047363
1993-02-24,10.958352088928223
1993-02-25,11.388091087341309
1993-02-26,11.388091087341309
1993-03-01,11.280655860900879
1993-03-02,11.549242973327637
1993-03-03,11.549242973327637
1993-03-04,11.495526313781738
1993-03-05,11.22693920135498
1993-03-08,11.602959632873535
1993-03-09,11.280655860900879
1993-03-10,11.22693920135498
1993-03-11,11.280655860900879
1993-03-12,11.065786361694336
1993-03-15,11.17322063446045
1993-03-16,11.17322063446045
1993-03-17,11.11950397491455
1993-03-18,11.334373474121094
1993-03-19,11.22693920135498
1993-03-22,11.11950397491455
1993-03-23,11.441807746887207
1993-03-24,11.280655860900879
1993-03-25,11.22693920135498
1993-03-26,11.11950397491455
1993-03-29,11.17322063446045
1993-03-30,11.065786361694336
1993-03-31,11.065786361694336
1993-04-01,10.958352088928223
1993-04-02,10.797199249267578
1993-04-05,10.63604736328125
1993-04-06,10.743481636047363
1993-04-07,10.367460250854492
1993-04-08,10.63604736328125
1993-04-12,10.582329750061035
1993-04-13,10.52861213684082
1993-04-14,10.206308364868164
1993-04-15,10.313742637634277
1993-04-16,10.52861213684082
1993-04-19,10.42117691040039
1993-04-20,10.42117691040039
1993-04-21,10.367460250854492
1993-04-22,10.367460250854492
1993-04-23,10.313742637634277
1993-04-26,10.206308364868164
1993-04-27,10.474894523620605
1993-04-28,10.582329750061035
1993-04-29,10.743481636047363
1993-04-30,10.743481636047363
1993-05-03,10.52861213684082
1993-05-04,10.474894523620605
1993-05-05,10.474894523620605
1993-05-06,10.260025024414062
1993-05-07,10.260025024414062
1993-05-10,10.313742637634277
1993-05-11,10.313742637634277
1993-05-12,10.313742637634277
1993-05-13,10.098873138427734
1993-05-14,10.206308364868164
1993-05-17,10.152589797973633
1993-05-18,10.152589797973633
1993-05-19,10.260025024414062
1993-05-20,10.367460250854492
1993-05-21,10.367460250854492
1993-05-24,10.206308364868164
1993-05-25,10.152589797973633
1993-05-26,10.206308364868164
1993-05-27,10.206308364868164
1993-05-28,10.260025024414062
1993-06-01,10.313742637634277
1993-06-02,10.474894523620605
1993-06-03,10.367460250854492
1993-06-04,10.206308364868164
1993-06-07,10.152589797973633
1993-06-08,10.260025024414062
1993-06-09,10.474894523620605
1993-06-10,10.42117691040039
1993-06-11,10.367460250854492
1993-06-14,10.367460250854492
1993-06-15,10.260025024414062
1993-06-16,10.474894523620605
1993-06-17,10.313742637634277
1993-06-18,10.206308364868164
1993-06-21,10.42117691040039
1993-06-22,10.367460250854492
1993-06-23,10.260025024414062
1993-06-24,10.206308364868164
1993-06-25,10.206308364868164
1993-06-28,10.098873138427734
1993-06-29,9.991437911987305
1993-06-30,10.152589797973633
1993-07-01,9.937721252441406
1993-07-02,9.884002685546875
1993-07-06,9.776569366455078
1993-07-07,9.830286026000977
1993-07-08,10.206308364868164
1993-07-09,10.098873138427734
1993-07-12,10.313742637634277
1993-07-13,10.098873138427734
1993-07-14,10.04515552520752
1993-07-15,10.152589797973633
1993-07-16,9.830286026000977
1993-07-19,9.830286026000977
1993-07-20,9.776569366455078
1993-07-21,9.991437911987305
1993-07-22,9.937721252441406
1993-07-23,10.260025024414062
1993-07-26,10.152589797973633
1993-07-27,10.098873138427734
1993-07-28,10.098873138427734
1993-07-29,10.098873138427734
1993-07-30,10.098873138427734
1993-08-02,9.991437911987305
1993-08-03,9.937721252441406
1993-08-04,9.991437911987305
1993-08-05,10.04515552520752
1993-08-06,10.04515552520752
1993-08-09,9.991437911987305
1993-08-10,10.04515552520752
1993-08-11,9.991437911987305
1993-08-12,9.991437911987305
1993-08-13,9.991437911987305
1993-08-16,9.991437911987305
1993-08-17,10.152589797973633
1993-08-18,10.378204345703125
1993-08-19,10.378204345703125
1993-08-20,10.265397071838379
1993-08-23,9.926977157592773
1993-08-24,9.983381271362305
1993-08-25,10.03978443145752
1993-08-26,10.208993911743164
1993-08-27,10.096186637878418
1993-08-30,10.03978443145752
1993-08-31,10.378204345703125
1993-09-01,10.321800231933594
1993-09-02,10.547412872314453
1993-09-03,10.6602201461792
1993-09-07,10.6602201461792
1993-09-08,10.603816986083984
1993-09-09,10.547412872314453
1993-09-10,10.603816986083984
1993-09-13,10.6602201461792
1993-09-14,10.716623306274414
1993-09-15,10.773027420043945
1993-09-16,10.829429626464844
1993-09-17,10.829429626464844
1993-09-20,10.773027420043945
1993-09-21,10.547412872314453
1993-09-22,10.434606552124023
1993-09-23,10.434606552124023
1993-09-24,10.378204345703125
1993-09-27,10.491009712219238
1993-09-28,10.265397071838379
1993-09-29,10.096186637878418
1993-09-30,10.096186637878418
1993-10-01,10.096186637878418
1993-10-04,9.983381271362305
1993-10-05,10.03978443145752
1993-10-06,9.983381271362305
1993-10-07,9.926977157592773
1993-10-08,10.03978443145752
1993-10-11,10.208993911743164
1993-10-12,10.152589797973633
1993-10-13,10.152589797973633
1993-10-14,10.152589797973633
1993-10-15,10.152589797973633
1993-10-18,9.983381271362305
1993-10-19,9.983381271362305
1993-10-20,9.983381271362305
1993-10-21,9.870573997497559
1993-10-22,9.983381271362305
1993-10-25,9.983381271362305
1993-10-26,10.208993911743164
1993-10-27,10.265397071838379
1993-10-28,10.321800231933594
1993-10-29,10.378204345703125
1993-11-01,10.152589797973633
1993-11-02,10.03978443145752
1993-11-03,9.983381271362305
1993-11-04,9.814170837402344
1993-11-05,9.926977157592773
1993-11-08,9.926977157592773
1993-11-09,9.870573997497559
1993-11-10,10.152589797973633
1993-11-11,10.152589797973633
1993-11-12,10.152589797973633
1993-11-15,10.096186637878418
1993-11-16,10.208993911743164
1993-11-17,10.096186637878418
1993-11-18,10.152589797973633
1993-11-19,10.208993911743164
1993-11-22,10.152589797973633
1993-11-23,10.096186637878418
1993-11-24,10.03978443145752
