,CFRX
2018-10-26,18.799999237060547
2018-10-29,19.5
2018-10-30,21.200000762939453
2018-10-31,20.600000381469727
2018-11-01,20.799999237060547
2018-11-02,21.0
2018-11-05,21.600000381469727
2018-11-06,23.899999618530273
2018-11-07,22.100000381469727
2018-11-08,23.799999237060547
2018-11-09,21.899999618530273
2018-11-12,21.100000381469727
2018-11-13,20.899999618530273
2018-11-14,20.399999618530273
2018-11-15,21.100000381469727
2018-11-16,20.899999618530273
2018-11-19,20.200000762939453
2018-11-20,20.200000762939453
2018-11-21,20.299999237060547
2018-11-23,20.799999237060547
2018-11-26,21.0
2018-11-27,20.5
2018-11-28,21.299999237060547
2018-11-29,23.700000762939453
2018-11-30,23.5
2018-12-03,22.700000762939453
2018-12-04,24.700000762939453
2018-12-06,20.799999237060547
2018-12-07,21.5
2018-12-10,20.600000381469727
2018-12-11,20.200000762939453
2018-12-12,20.600000381469727
2018-12-13,20.5
2018-12-14,20.799999237060547
2018-12-17,19.799999237060547
2018-12-18,15.600000381469727
2018-12-19,15.100000381469727
2018-12-20,15.0
2018-12-21,15.199999809265137
2018-12-24,14.399999618530273
2018-12-26,14.100000381469727
2018-12-27,13.600000381469727
2018-12-28,14.399999618530273
2018-12-31,15.300000190734863
2019-01-02,17.799999237060547
2019-01-03,17.700000762939453
2019-01-04,19.399999618530273
2019-01-07,8.739999771118164
2019-01-08,6.829999923706055
2019-01-09,6.260000228881836
2019-01-10,5.630000114440918
2019-01-11,6.099999904632568
2019-01-14,5.960000038146973
2019-01-15,5.309999942779541
2019-01-16,5.840000152587891
2019-01-17,5.5
2019-01-18,5.480000019073486
2019-01-22,5.449999809265137
2019-01-23,5.199999809265137
2019-01-24,5.21999979019165
2019-01-25,5.199999809265137
2019-01-28,5.159999847412109
2019-01-29,5.099999904632568
2019-01-30,5.019999980926514
2019-01-31,4.989999771118164
2019-02-01,4.909999847412109
2019-02-04,4.940000057220459
2019-02-05,4.5
2019-02-06,4.5
2019-02-07,3.75
2019-02-08,3.9000000953674316
2019-02-11,4.150000095367432
2019-02-12,4.119999885559082
2019-02-13,4.079999923706055
2019-02-14,4.300000190734863
2019-02-15,4.400000095367432
2019-02-19,4.769999980926514
2019-02-20,4.630000114440918
2019-02-21,4.420000076293945
2019-02-22,4.599999904632568
2019-02-25,4.599999904632568
2019-02-26,4.800000190734863
2019-02-27,4.75
2019-02-28,4.710000038146973
2019-03-01,4.599999904632568
2019-03-04,4.599999904632568
2019-03-05,4.230000019073486
2019-03-06,4.230000019073486
2019-03-07,4.0
2019-03-08,4.010000228881836
2019-03-11,4.150000095367432
2019-03-12,4.099999904632568
2019-03-13,4.050000190734863
2019-03-14,4.0
2019-03-15,3.700000047683716
2019-03-18,3.799999952316284
2019-03-19,3.5999999046325684
2019-03-20,4.599999904632568
2019-03-21,4.599999904632568
2019-03-22,4.440000057220459
2019-03-25,4.550000190734863
2019-03-26,4.400000095367432
2019-03-27,4.050000190734863
2019-03-28,4.010000228881836
2019-03-29,3.9800000190734863
2019-04-01,4.090000152587891
2019-04-02,4.0
2019-04-03,3.9000000953674316
2019-04-04,4.800000190734863
2019-04-05,4.699999809265137
2019-04-08,4.699999809265137
2019-04-09,5.420000076293945
2019-04-10,6.5
2019-04-11,5.949999809265137
2019-04-12,5.880000114440918
2019-04-15,6.409999847412109
2019-04-16,5.599999904632568
2019-04-17,5.900000095367432
2019-04-18,5.309999942779541
2019-04-22,5.0
2019-04-23,4.800000190734863
2019-04-24,4.800000190734863
2019-04-25,4.800000190734863
2019-04-26,4.929999828338623
2019-04-29,5.0
2019-04-30,5.119999885559082
2019-05-01,6.059999942779541
2019-05-02,5.590000152587891
2019-05-03,6.019999980926514
2019-05-06,5.730000019073486
2019-05-07,5.300000190734863
2019-05-08,5.329999923706055
2019-05-09,5.369999885559082
2019-05-10,5.139999866485596
2019-05-13,4.989999771118164
2019-05-14,5.050000190734863
2019-05-15,4.989999771118164
2019-05-16,4.840000152587891
2019-05-17,4.900000095367432
2019-05-20,4.53000020980835
2019-05-21,4.429999828338623
2019-05-22,4.369999885559082
2019-05-23,4.099999904632568
2019-05-24,4.0
2019-05-28,4.03000020980835
2019-05-29,4.099999904632568
2019-05-30,4.21999979019165
2019-05-31,4.179999828338623
2019-06-03,4.099999904632568
2019-06-04,4.070000171661377
2019-06-05,4.119999885559082
2019-06-06,4.599999904632568
2019-06-07,4.289999961853027
2019-06-10,4.21999979019165
2019-06-11,5.050000190734863
2019-06-12,4.900000095367432
2019-06-13,4.650000095367432
2019-06-14,4.679999828338623
2019-06-17,4.690000057220459
2019-06-18,4.849999904632568
2019-06-19,4.71999979019165
2019-06-20,4.849999904632568
2019-06-21,4.900000095367432
2019-06-24,4.849999904632568
2019-06-25,5.010000228881836
2019-06-26,4.900000095367432
2019-06-27,4.949999809265137
2019-06-28,5.099999904632568
2019-07-01,5.199999809265137
2019-07-02,5.599999904632568
2019-07-03,5.099999904632568
2019-07-05,5.289999961853027
2019-07-08,5.150000095367432
2019-07-09,5.0
2019-07-10,4.849999904632568
2019-07-11,4.929999828338623
2019-07-12,4.760000228881836
2019-07-15,4.860000133514404
2019-07-16,4.889999866485596
2019-07-17,4.900000095367432
2019-07-18,4.400000095367432
2019-07-19,4.769999980926514
2019-07-22,4.610000133514404
2019-07-23,4.400000095367432
2019-07-24,4.579999923706055
2019-07-25,4.369999885559082
2019-07-26,4.449999809265137
2019-07-29,4.5
2019-07-30,4.71999979019165
2019-07-31,4.460000038146973
2019-08-01,4.300000190734863
2019-08-02,4.300000190734863
2019-08-05,4.110000133514404
2019-08-06,4.199999809265137
2019-08-07,4.179999828338623
2019-08-08,4.059999942779541
2019-08-09,4.159999847412109
2019-08-12,4.070000171661377
2019-08-13,4.050000190734863
2019-08-14,4.0
2019-08-15,3.9200000762939453
2019-08-16,3.9700000286102295
2019-08-19,3.880000114440918
2019-08-20,3.8499999046325684
2019-08-21,3.880000114440918
2019-08-22,3.859999895095825
2019-08-23,3.799999952316284
2019-08-26,3.700000047683716
2019-08-27,3.700000047683716
2019-08-28,3.440000057220459
2019-08-29,3.0999999046325684
2019-08-30,3.5
2019-09-03,3.4000000953674316
2019-09-04,4.070000171661377
2019-09-05,3.450000047683716
2019-09-06,3.5999999046325684
2019-09-09,3.299999952316284
2019-09-10,3.5999999046325684
2019-09-11,4.050000190734863
2019-09-12,4.019999980926514
2019-09-13,3.950000047683716
2019-09-16,4.090000152587891
2019-09-17,4.150000095367432
2019-09-18,4.059999942779541
2019-09-19,4.170000076293945
2019-09-20,4.150000095367432
2019-09-23,4.199999809265137
2019-09-24,4.059999942779541
2019-09-25,3.7100000381469727
2019-09-26,3.950000047683716
2019-09-27,3.700000047683716
2019-09-30,3.5799999237060547
2019-10-01,3.5999999046325684
2019-10-02,3.690000057220459
2019-10-03,3.9000000953674316
2019-10-04,3.7899999618530273
2019-10-07,3.6700000762939453
2019-10-08,3.799999952316284
2019-10-09,3.690000057220459
2019-10-10,3.0399999618530273
2019-10-11,2.9000000953674316
2019-10-14,3.0999999046325684
2019-10-15,3.3399999141693115
2019-10-16,3.200000047683716
2019-10-17,3.2200000286102295
2019-10-18,3.200000047683716
2019-10-21,3.1600000858306885
2019-10-22,3.0999999046325684
2019-10-23,3.049999952316284
2019-10-24,3.0899999141693115
2019-10-25,2.990000009536743
2019-10-28,2.9800000190734863
2019-10-29,3.0999999046325684
2019-10-30,3.200000047683716
2019-10-31,3.25
2019-11-01,3.0999999046325684
2019-11-04,3.069999933242798
2019-11-05,3.2799999713897705
2019-11-06,3.180000066757202
2019-11-07,3.130000114440918
2019-11-08,3.119999885559082
2019-11-11,2.9600000381469727
2019-11-12,3.0
2019-11-13,3.0
2019-11-14,2.990000009536743
2019-11-15,2.9100000858306885
2019-11-18,3.200000047683716
2019-11-19,3.369999885559082
2019-11-20,3.700000047683716
2019-11-21,3.799999952316284
2019-11-22,3.7699999809265137
2019-11-25,3.799999952316284
2019-11-26,3.490000009536743
2019-11-27,3.440000057220459
2019-11-29,3.4600000381469727
2019-12-02,3.5
2019-12-03,3.5999999046325684
2019-12-04,3.450000047683716
2019-12-05,3.4600000381469727
2019-12-06,3.200000047683716
2019-12-09,2.930000066757202
2019-12-10,3.2300000190734863
2019-12-11,3.190000057220459
2019-12-12,3.3299999237060547
2019-12-13,4.300000190734863
2019-12-16,5.150000095367432
2019-12-17,4.070000171661377
2019-12-18,4.5
2019-12-19,4.210000038146973
2019-12-20,3.950000047683716
2019-12-23,4.380000114440918
2019-12-24,5.070000171661377
2019-12-26,5.369999885559082
2019-12-27,6.579999923706055
2019-12-30,6.5
2019-12-31,6.210000038146973
2020-01-02,5.840000152587891
2020-01-03,6.400000095367432
2020-01-06,8.600000381469727
2020-01-07,8.569999694824219
2020-01-08,8.390000343322754
2020-01-09,8.6899995803833
2020-01-10,10.5
2020-01-13,11.899999618530273
2020-01-14,12.300000190734863
2020-01-15,11.800000190734863
2020-01-16,11.100000381469727
2020-01-17,10.399999618530273
2020-01-21,11.199999809265137
2020-01-22,11.350000381469727
2020-01-23,11.199999809265137
2020-01-24,11.0
2020-01-27,10.0
2020-01-28,9.199999809265137
2020-01-29,9.149999618530273
2020-01-30,8.6899995803833
2020-01-31,8.300000190734863
2020-02-03,7.300000190734863
2020-02-04,7.800000190734863
2020-02-05,7.489999771118164
2020-02-06,7.190000057220459
2020-02-07,6.800000190734863
2020-02-10,7.739999771118164
2020-02-11,7.489999771118164
2020-02-12,7.570000171661377
2020-02-13,8.279999732971191
2020-02-14,9.630000114440918
2020-02-18,11.300000190734863
2020-02-19,10.630000114440918
2020-02-20,10.84000015258789
2020-02-21,10.979999542236328
2020-02-24,11.279999732971191
2020-02-25,10.930000305175781
2020-02-26,9.930000305175781
2020-02-27,8.8100004196167
2020-02-28,8.800000190734863
2020-03-02,9.100000381469727
2020-03-03,8.75
2020-03-04,8.9399995803833
2020-03-05,9.399999618530273
2020-03-06,9.130000114440918
2020-03-09,7.679999828338623
2020-03-10,6.960000038146973
2020-03-11,6.960000038146973
2020-03-12,5.5
2020-03-13,7.03000020980835
2020-03-16,5.570000171661377
2020-03-17,6.0
2020-03-18,6.0
2020-03-19,6.380000114440918
2020-03-20,6.53000020980835
2020-03-23,6.369999885559082
2020-03-24,6.460000038146973
2020-03-25,6.25
2020-03-26,6.5
2020-03-27,6.46999979019165
2020-03-30,5.849999904632568
2020-03-31,5.760000228881836
2020-04-01,4.690000057220459
2020-04-02,5.360000133514404
2020-04-03,5.239999771118164
2020-04-06,5.110000133514404
2020-04-07,5.349999904632568
2020-04-08,5.5
2020-04-09,5.940000057220459
2020-04-13,7.269999980926514
2020-04-14,7.480000019073486
2020-04-15,6.980000019073486
2020-04-16,7.050000190734863
2020-04-17,6.739999771118164
2020-04-20,6.75
2020-04-21,6.25
2020-04-22,6.96999979019165
2020-04-23,6.900000095367432
2020-04-24,6.650000095367432
2020-04-27,6.900000095367432
2020-04-28,6.869999885559082
2020-04-29,6.989999771118164
2020-04-30,6.900000095367432
2020-05-01,6.570000171661377
2020-05-04,6.75
2020-05-05,6.650000095367432
2020-05-06,6.630000114440918
2020-05-07,6.570000171661377
2020-05-08,6.230000019073486
2020-05-11,6.260000228881836
2020-05-12,6.150000095367432
2020-05-13,5.71999979019165
2020-05-14,5.46999979019165
2020-05-15,5.71999979019165
2020-05-18,5.739999771118164
2020-05-19,5.75
2020-05-20,5.650000095367432
2020-05-21,5.389999866485596
2020-05-22,5.449999809265137
2020-05-26,5.429999828338623
2020-05-27,5.369999885559082
2020-05-28,5.309999942779541
2020-05-29,5.170000076293945
2020-06-01,5.199999809265137
2020-06-02,5.059999942779541
2020-06-03,4.980000019073486
2020-06-04,5.139999866485596
2020-06-05,5.039999961853027
2020-06-08,5.820000171661377
2020-06-09,5.920000076293945
2020-06-10,5.769999980926514
2020-06-11,5.230000019073486
2020-06-12,5.449999809265137
2020-06-15,5.769999980926514
2020-06-16,6.260000228881836
2020-06-17,6.329999923706055
2020-06-18,6.46999979019165
2020-06-19,6.880000114440918
2020-06-22,6.900000095367432
2020-06-23,7.210000038146973
2020-06-24,7.809999942779541
2020-06-25,7.590000152587891
2020-06-26,7.090000152587891
2020-06-29,6.480000019073486
2020-06-30,6.389999866485596
2020-07-01,6.519999980926514
2020-07-02,6.989999771118164
2020-07-06,6.960000038146973
2020-07-07,6.610000133514404
2020-07-08,6.440000057220459
2020-07-09,6.480000019073486
2020-07-10,6.96999979019165
2020-07-13,6.340000152587891
2020-07-14,5.900000095367432
2020-07-15,5.949999809265137
2020-07-16,5.949999809265137
2020-07-17,6.130000114440918
2020-07-20,6.409999847412109
2020-07-21,6.480000019073486
2020-07-22,6.489999771118164
2020-07-23,6.159999847412109
2020-07-24,6.0
2020-07-27,5.789999961853027
2020-07-28,5.739999771118164
2020-07-29,5.559999942779541
2020-07-30,5.739999771118164
2020-07-31,5.559999942779541
2020-08-03,5.599999904632568
2020-08-04,5.809999942779541
2020-08-05,5.920000076293945
2020-08-06,5.510000228881836
2020-08-07,5.539999961853027
2020-08-10,5.730000019073486
2020-08-11,5.380000114440918
2020-08-12,5.400000095367432
2020-08-13,5.170000076293945
2020-08-14,5.28000020980835
2020-08-17,5.130000114440918
2020-08-18,5.510000228881836
2020-08-19,5.150000095367432
2020-08-20,5.239999771118164
2020-08-21,5.25
2020-08-24,5.090000152587891
2020-08-25,5.199999809265137
2020-08-26,5.150000095367432
2020-08-27,5.059999942779541
2020-08-28,5.389999866485596
2020-08-31,5.46999979019165
2020-09-01,5.320000171661377
2020-09-02,5.28000020980835
2020-09-03,5.239999771118164
2020-09-04,5.269999980926514
2020-09-08,5.050000190734863
2020-09-09,5.480000019073486
2020-09-10,5.449999809265137
2020-09-11,5.389999866485596
2020-09-14,5.659999847412109
2020-09-15,5.590000152587891
2020-09-16,5.519999980926514
2020-09-17,5.690000057220459
2020-09-18,5.730000019073486
2020-09-21,5.340000152587891
2020-09-22,5.409999847412109
2020-09-23,5.239999771118164
2020-09-24,5.130000114440918
2020-09-25,5.150000095367432
2020-09-28,5.239999771118164
2020-09-29,5.289999961853027
2020-09-30,5.28000020980835
2020-10-01,5.199999809265137
2020-10-02,5.159999847412109
2020-10-05,5.28000020980835
2020-10-06,5.300000190734863
2020-10-07,5.449999809265137
2020-10-08,5.420000076293945
2020-10-09,5.429999828338623
2020-10-12,5.599999904632568
2020-10-13,5.579999923706055
2020-10-14,5.28000020980835
2020-10-15,5.340000152587891
2020-10-16,5.380000114440918
2020-10-19,5.340000152587891
2020-10-20,5.360000133514404
2020-10-21,5.340000152587891
2020-10-22,5.409999847412109
2020-10-23,5.369999885559082
2020-10-26,5.199999809265137
2020-10-27,5.340000152587891
2020-10-28,5.610000133514404
2020-10-29,5.809999942779541
2020-10-30,5.650000095367432
2020-11-02,5.25
2020-11-03,5.190000057220459
2020-11-04,5.289999961853027
2020-11-05,5.289999961853027
2020-11-06,5.210000038146973
2020-11-09,5.309999942779541
2020-11-10,5.28000020980835
2020-11-11,5.46999979019165
2020-11-12,5.269999980926514
2020-11-13,5.579999923706055
2020-11-16,5.510000228881836
2020-11-17,5.349999904632568
2020-11-18,5.130000114440918
2020-11-19,5.159999847412109
2020-11-20,5.170000076293945
2020-11-23,5.119999885559082
2020-11-24,5.75
2020-11-25,5.869999885559082
2020-11-27,6.400000095367432
2020-11-30,6.320000171661377
2020-12-01,5.949999809265137
2020-12-02,5.949999809265137
2020-12-03,5.630000114440918
2020-12-04,5.659999847412109
2020-12-07,5.519999980926514
2020-12-08,5.460000038146973
2020-12-09,5.360000133514404
2020-12-10,5.349999904632568
2020-12-11,5.269999980926514
2020-12-14,5.170000076293945
2020-12-15,5.329999923706055
2020-12-16,5.360000133514404
2020-12-17,5.289999961853027
2020-12-18,5.340000152587891
2020-12-21,5.210000038146973
2020-12-22,5.300000190734863
2020-12-23,5.349999904632568
2020-12-24,5.369999885559082
2020-12-28,5.199999809265137
2020-12-29,5.090000152587891
2020-12-30,5.239999771118164
2020-12-31,5.050000190734863
2021-01-04,5.269999980926514
2021-01-05,5.139999866485596
2021-01-06,5.190000057220459
2021-01-07,5.320000171661377
2021-01-08,5.429999828338623
2021-01-11,5.320000171661377
2021-01-12,5.28000020980835
2021-01-13,5.230000019073486
2021-01-14,5.190000057220459
2021-01-15,5.170000076293945
2021-01-19,5.190000057220459
2021-01-20,5.239999771118164
2021-01-21,5.28000020980835
2021-01-22,5.340000152587891
2021-01-25,5.420000076293945
2021-01-26,5.409999847412109
2021-01-27,5.059999942779541
2021-01-28,4.960000038146973
2021-01-29,4.889999866485596
2021-02-01,5.010000228881836
2021-02-02,5.179999828338623
2021-02-03,5.239999771118164
2021-02-04,5.179999828338623
2021-02-05,5.210000038146973
2021-02-08,5.889999866485596
2021-02-09,6.099999904632568
2021-02-10,6.420000076293945
2021-02-11,6.519999980926514
2021-02-12,6.409999847412109
2021-02-16,6.630000114440918
2021-02-17,6.679999828338623
2021-02-18,6.389999866485596
2021-02-19,6.130000114440918
2021-02-22,5.71999979019165
2021-02-23,5.5
2021-02-24,5.809999942779541
2021-02-25,5.329999923706055
2021-02-26,5.25
2021-03-01,5.369999885559082
2021-03-02,5.360000133514404
2021-03-03,5.110000133514404
2021-03-04,4.809999942779541
2021-03-05,4.840000152587891
2021-03-08,4.71999979019165
2021-03-09,4.880000114440918
2021-03-10,5.079999923706055
2021-03-11,6.349999904632568
2021-03-12,6.599999904632568
2021-03-15,6.139999866485596
2021-03-16,6.320000171661377
2021-03-17,6.21999979019165
2021-03-18,5.130000114440918
2021-03-19,5.03000020980835
2021-03-22,4.920000076293945
2021-03-23,4.75
2021-03-24,4.460000038146973
2021-03-25,4.650000095367432
2021-03-26,4.590000152587891
2021-03-29,4.46999979019165
2021-03-30,4.480000019073486
2021-03-31,4.800000190734863
2021-04-01,4.900000095367432
2021-04-05,4.690000057220459
2021-04-06,4.570000171661377
2021-04-07,4.199999809265137
2021-04-08,4.309999942779541
2021-04-09,4.190000057220459
2021-04-12,4.019999980926514
2021-04-13,3.950000047683716
2021-04-14,4.110000133514404
2021-04-15,4.019999980926514
2021-04-16,4.110000133514404
2021-04-19,3.8499999046325684
2021-04-20,3.7799999713897705
2021-04-21,3.9600000381469727
2021-04-22,4.010000228881836
2021-04-23,4.130000114440918
2021-04-26,4.329999923706055
2021-04-27,4.309999942779541
2021-04-28,4.429999828338623
2021-04-29,4.329999923706055
2021-04-30,4.429999828338623
2021-05-03,4.090000152587891
2021-05-04,3.9100000858306885
2021-05-05,3.8299999237060547
2021-05-06,3.6500000953674316
2021-05-07,3.819999933242798
2021-05-10,3.799999952316284
2021-05-11,3.700000047683716
2021-05-12,3.680000066757202
2021-05-13,3.5799999237060547
2021-05-14,3.8299999237060547
