,BCOR
2010-11-09,7.630000114440918
2010-11-10,7.739999771118164
2010-11-11,7.710000038146973
2010-11-12,7.760000228881836
2010-11-15,7.78000020980835
2010-11-16,7.699999809265137
2010-11-17,7.699999809265137
2010-11-18,7.769999980926514
2010-11-19,7.710000038146973
2010-11-22,7.690000057220459
2010-11-23,7.650000095367432
2010-11-24,7.840000152587891
2010-11-26,7.789999961853027
2010-11-29,7.739999771118164
2010-11-30,7.71999979019165
2010-12-01,7.769999980926514
2010-12-02,7.760000228881836
2010-12-03,7.650000095367432
2010-12-06,7.670000076293945
2010-12-07,7.690000057220459
2010-12-08,7.650000095367432
2010-12-09,7.739999771118164
2010-12-10,7.840000152587891
2010-12-13,7.840000152587891
2010-12-14,7.989999771118164
2010-12-15,8.100000381469727
2010-12-16,8.15999984741211
2010-12-17,8.119999885559082
2010-12-20,8.069999694824219
2010-12-21,8.170000076293945
2010-12-22,8.270000457763672
2010-12-23,8.25
2010-12-27,8.40999984741211
2010-12-28,8.329999923706055
2010-12-29,8.399999618530273
2010-12-30,8.399999618530273
2010-12-31,8.300000190734863
2011-01-03,8.420000076293945
2011-01-04,8.350000381469727
2011-01-05,8.359999656677246
2011-01-06,8.319999694824219
2011-01-07,8.289999961853027
2011-01-10,8.170000076293945
2011-01-11,8.180000305175781
2011-01-12,8.34000015258789
2011-01-13,8.270000457763672
2011-01-14,8.289999961853027
2011-01-18,8.260000228881836
2011-01-19,8.220000267028809
2011-01-20,8.239999771118164
2011-01-21,8.15999984741211
2011-01-24,8.279999732971191
2011-01-25,8.260000228881836
2011-01-26,8.300000190734863
2011-01-27,8.550000190734863
2011-01-28,8.1899995803833
2011-01-31,8.180000305175781
2011-02-01,8.350000381469727
2011-02-02,8.420000076293945
2011-02-03,8.890000343322754
2011-02-04,8.890000343322754
2011-02-07,8.800000190734863
2011-02-08,8.800000190734863
2011-02-09,8.630000114440918
2011-02-10,8.579999923706055
2011-02-11,8.600000381469727
2011-02-14,8.40999984741211
2011-02-15,8.359999656677246
2011-02-16,8.449999809265137
2011-02-17,8.34000015258789
2011-02-18,8.329999923706055
2011-02-22,8.09000015258789
2011-02-23,7.940000057220459
2011-02-24,8.119999885559082
2011-02-25,8.050000190734863
2011-02-28,8.0600004196167
2011-03-01,7.96999979019165
2011-03-02,7.980000019073486
2011-03-03,8.069999694824219
2011-03-04,7.989999771118164
2011-03-07,7.989999771118164
2011-03-08,8.260000228881836
2011-03-09,8.510000228881836
2011-03-10,8.510000228881836
2011-03-11,8.539999961853027
2011-03-14,8.399999618530273
2011-03-15,8.1899995803833
2011-03-16,8.210000038146973
2011-03-17,8.0
2011-03-18,8.25
2011-03-21,8.420000076293945
2011-03-22,8.640000343322754
2011-03-23,8.579999923706055
2011-03-24,8.539999961853027
2011-03-25,8.569999694824219
2011-03-28,8.670000076293945
2011-03-29,8.680000305175781
2011-03-30,8.600000381469727
2011-03-31,8.65999984741211
2011-04-01,8.789999961853027
2011-04-04,8.800000190734863
2011-04-05,8.770000457763672
2011-04-06,8.800000190734863
2011-04-07,8.8100004196167
2011-04-08,8.8100004196167
2011-04-11,8.800000190734863
2011-04-12,8.6899995803833
2011-04-13,8.630000114440918
2011-04-14,8.680000305175781
2011-04-15,8.609999656677246
2011-04-18,8.520000457763672
2011-04-19,8.3100004196167
2011-04-20,8.430000305175781
2011-04-21,8.510000228881836
2011-04-25,8.609999656677246
2011-04-26,8.710000038146973
2011-04-27,8.779999732971191
2011-04-28,9.329999923706055
2011-04-29,9.0
2011-05-02,8.739999771118164
2011-05-03,9.039999961853027
2011-05-04,8.859999656677246
2011-05-05,8.75
2011-05-06,8.869999885559082
2011-05-09,9.149999618530273
2011-05-10,9.319999694824219
2011-05-11,9.289999961853027
2011-05-12,9.390000343322754
2011-05-13,8.90999984741211
2011-05-16,8.739999771118164
2011-05-17,8.779999732971191
2011-05-18,8.949999809265137
2011-05-19,9.079999923706055
2011-05-20,9.109999656677246
2011-05-23,8.90999984741211
2011-05-24,8.850000381469727
2011-05-25,9.100000381469727
2011-05-26,9.010000228881836
2011-05-27,9.140000343322754
2011-05-31,9.300000190734863
2011-06-01,9.010000228881836
2011-06-02,9.140000343322754
2011-06-03,9.029999732971191
2011-06-06,8.880000114440918
2011-06-07,8.979999542236328
2011-06-08,8.890000343322754
2011-06-09,8.819999694824219
2011-06-10,8.609999656677246
2011-06-13,8.6899995803833
2011-06-14,8.949999809265137
2011-06-15,8.739999771118164
2011-06-16,8.739999771118164
2011-06-17,8.770000457763672
2011-06-20,8.760000228881836
2011-06-21,9.0
2011-06-22,8.84000015258789
2011-06-23,8.920000076293945
2011-06-24,8.760000228881836
2011-06-27,8.84000015258789
2011-06-28,9.050000190734863
2011-06-29,9.119999885559082
2011-06-30,9.119999885559082
2011-07-01,9.229999542236328
2011-07-05,9.34000015258789
2011-07-06,9.4399995803833
2011-07-07,9.479999542236328
2011-07-08,9.420000076293945
2011-07-11,9.34000015258789
2011-07-12,9.300000190734863
2011-07-13,9.4399995803833
2011-07-14,9.229999542236328
2011-07-15,9.350000381469727
2011-07-18,9.300000190734863
2011-07-19,9.489999771118164
2011-07-20,9.420000076293945
2011-07-21,9.510000228881836
2011-07-22,9.460000038146973
2011-07-25,9.380000114440918
2011-07-26,9.390000343322754
2011-07-27,9.069999694824219
2011-07-28,9.210000038146973
2011-07-29,9.529999732971191
2011-08-01,9.510000228881836
2011-08-02,9.229999542236328
2011-08-03,9.5
2011-08-04,9.170000076293945
2011-08-05,9.199999809265137
2011-08-08,8.600000381469727
2011-08-09,9.239999771118164
2011-08-10,8.800000190734863
2011-08-11,9.069999694824219
2011-08-12,9.15999984741211
2011-08-15,9.390000343322754
2011-08-16,9.329999923706055
2011-08-17,9.369999885559082
2011-08-18,9.020000457763672
2011-08-19,8.829999923706055
2011-08-22,8.850000381469727
2011-08-23,9.260000228881836
2011-08-24,9.25
2011-08-25,9.069999694824219
2011-08-26,9.270000457763672
2011-08-29,9.670000076293945
2011-08-30,9.569999694824219
2011-08-31,9.5600004196167
2011-09-01,9.329999923706055
2011-09-02,9.109999656677246
2011-09-06,9.130000114440918
2011-09-07,9.699999809265137
2011-09-08,9.399999618530273
2011-09-09,9.09000015258789
2011-09-12,9.239999771118164
2011-09-13,9.3100004196167
2011-09-14,9.5
2011-09-15,9.699999809265137
2011-09-16,9.8100004196167
2011-09-19,9.369999885559082
2011-09-20,9.119999885559082
2011-09-21,8.760000228881836
2011-09-22,8.630000114440918
2011-09-23,8.420000076293945
2011-09-26,8.489999771118164
2011-09-27,8.6899995803833
2011-09-28,8.369999885559082
2011-09-29,8.609999656677246
2011-09-30,8.359999656677246
2011-10-03,8.039999961853027
2011-10-04,8.5600004196167
2011-10-05,8.489999771118164
2011-10-06,8.609999656677246
2011-10-07,8.399999618530273
2011-10-10,8.680000305175781
2011-10-11,8.739999771118164
2011-10-12,8.90999984741211
2011-10-13,8.930000305175781
2011-10-14,9.079999923706055
2011-10-17,8.84000015258789
2011-10-18,9.050000190734863
2011-10-19,8.779999732971191
2011-10-20,8.670000076293945
2011-10-21,8.970000267028809
2011-10-24,9.0
2011-10-25,8.699999809265137
2011-10-26,8.930000305175781
2011-10-27,9.220000267028809
2011-10-28,8.90999984741211
2011-10-31,8.760000228881836
2011-11-01,8.390000343322754
2011-11-02,8.6899995803833
2011-11-03,8.550000190734863
2011-11-04,8.59000015258789
2011-11-07,8.630000114440918
2011-11-08,8.949999809265137
2011-11-09,8.569999694824219
2011-11-10,8.670000076293945
2011-11-11,8.829999923706055
2011-11-14,8.65999984741211
2011-11-15,8.819999694824219
2011-11-16,8.640000343322754
2011-11-17,8.510000228881836
2011-11-18,8.630000114440918
2011-11-21,8.470000267028809
2011-11-22,8.4399995803833
2011-11-23,8.359999656677246
2011-11-25,8.279999732971191
2011-11-28,9.09000015258789
2011-11-29,9.40999984741211
2011-11-30,9.640000343322754
2011-12-01,9.529999732971191
2011-12-02,9.5600004196167
2011-12-05,9.800000190734863
2011-12-06,9.779999732971191
2011-12-07,9.770000457763672
2011-12-08,9.729999542236328
2011-12-09,9.930000305175781
2011-12-12,10.029999732971191
2011-12-13,10.079999923706055
2011-12-14,10.069999694824219
2011-12-15,10.130000114440918
2011-12-16,10.239999771118164
2011-12-19,10.479999542236328
2011-12-20,11.1899995803833
2011-12-21,11.229999542236328
2011-12-22,11.4399995803833
2011-12-23,11.40999984741211
2011-12-27,11.649999618530273
2011-12-28,11.569999694824219
2011-12-29,11.760000228881836
2011-12-30,10.989999771118164
2012-01-03,11.390000343322754
2012-01-04,11.020000457763672
2012-01-05,11.119999885559082
2012-01-06,11.029999732971191
2012-01-09,10.989999771118164
2012-01-10,11.59000015258789
2012-01-11,11.65999984741211
2012-01-12,11.850000381469727
2012-01-13,11.739999771118164
2012-01-17,11.949999809265137
2012-01-18,12.140000343322754
2012-01-19,12.170000076293945
2012-01-20,12.039999961853027
2012-01-23,12.130000114440918
2012-01-24,12.199999809265137
2012-01-25,12.180000305175781
2012-01-26,12.119999885559082
2012-01-27,12.210000038146973
2012-01-30,12.220000267028809
2012-01-31,12.3100004196167
2012-02-01,12.520000457763672
2012-02-02,12.8100004196167
2012-02-03,12.850000381469727
2012-02-06,12.789999961853027
2012-02-07,12.869999885559082
2012-02-08,12.670000076293945
2012-02-09,12.470000267028809
2012-02-10,12.1899995803833
2012-02-13,12.1899995803833
2012-02-14,12.260000228881836
2012-02-15,12.140000343322754
2012-02-16,12.329999923706055
2012-02-17,12.369999885559082
2012-02-21,12.0
2012-02-22,12.020000457763672
2012-02-23,12.199999809265137
2012-02-24,11.989999771118164
2012-02-27,11.899999618530273
2012-02-28,11.819999694824219
2012-02-29,11.609999656677246
2012-03-01,11.84000015258789
2012-03-02,11.680000305175781
2012-03-05,12.029999732971191
2012-03-06,11.960000038146973
2012-03-07,11.979999542236328
2012-03-08,12.529999732971191
2012-03-09,13.010000228881836
2012-03-12,13.119999885559082
2012-03-13,13.510000228881836
2012-03-14,13.430000305175781
2012-03-15,13.680000305175781
2012-03-16,13.329999923706055
2012-03-19,13.319999694824219
2012-03-20,13.25
2012-03-21,13.0600004196167
2012-03-22,13.09000015258789
2012-03-23,13.149999618530273
2012-03-26,13.369999885559082
2012-03-27,13.100000381469727
2012-03-28,13.319999694824219
2012-03-29,12.84000015258789
2012-03-30,12.8100004196167
2012-04-02,12.75
2012-04-03,12.59000015258789
2012-04-04,12.4399995803833
2012-04-05,12.170000076293945
2012-04-09,12.119999885559082
2012-04-10,11.739999771118164
2012-04-11,11.90999984741211
2012-04-12,12.180000305175781
2012-04-13,11.890000343322754
2012-04-16,11.65999984741211
2012-04-17,11.699999809265137
2012-04-18,11.460000038146973
2012-04-19,11.40999984741211
2012-04-20,11.380000114440918
2012-04-23,11.449999809265137
2012-04-24,11.220000267028809
2012-04-25,11.350000381469727
2012-04-26,11.3100004196167
2012-04-27,11.329999923706055
2012-04-30,11.130000114440918
2012-05-01,11.039999961853027
2012-05-02,11.1899995803833
2012-05-03,11.229999542236328
2012-05-04,11.0600004196167
2012-05-07,11.15999984741211
2012-05-08,10.979999542236328
2012-05-09,10.979999542236328
2012-05-10,13.359999656677246
2012-05-11,12.970000267028809
2012-05-14,12.569999694824219
2012-05-15,13.449999809265137
2012-05-16,13.390000343322754
2012-05-17,12.760000228881836
2012-05-18,12.579999923706055
2012-05-21,13.050000190734863
2012-05-22,12.729999542236328
2012-05-23,13.079999923706055
2012-05-24,12.850000381469727
2012-05-25,12.630000114440918
2012-05-29,12.90999984741211
2012-05-30,12.539999961853027
2012-05-31,12.760000228881836
2012-06-01,12.300000190734863
2012-06-04,12.289999961853027
2012-06-05,12.220000267028809
2012-06-06,12.479999542236328
2012-06-07,12.510000228881836
2012-06-08,12.380000114440918
2012-06-11,12.510000228881836
2012-06-12,12.619999885559082
2012-06-13,12.640000343322754
2012-06-14,12.65999984741211
2012-06-15,12.670000076293945
2012-06-18,12.5600004196167
2012-06-19,12.770000457763672
2012-06-20,12.600000381469727
2012-06-21,12.300000190734863
2012-06-22,12.5600004196167
2012-06-25,12.4399995803833
2012-06-26,12.399999618530273
2012-06-27,12.420000076293945
2012-06-28,12.3100004196167
2012-06-29,12.319999694824219
2012-07-02,12.40999984741211
2012-07-03,12.399999618530273
2012-07-05,12.460000038146973
2012-07-06,12.220000267028809
2012-07-09,12.260000228881836
2012-07-10,12.069999694824219
2012-07-11,12.65999984741211
2012-07-12,12.720000267028809
2012-07-13,12.979999542236328
2012-07-16,12.930000305175781
2012-07-17,13.079999923706055
2012-07-18,13.359999656677246
2012-07-19,13.020000457763672
2012-07-20,13.100000381469727
2012-07-23,12.979999542236328
2012-07-24,12.760000228881836
2012-07-25,12.739999771118164
2012-07-26,12.75
2012-07-27,16.280000686645508
2012-07-30,15.640000343322754
2012-07-31,15.25
2012-08-01,15.359999656677246
2012-08-02,15.069999694824219
2012-08-03,15.329999923706055
2012-08-06,15.300000190734863
2012-08-07,15.270000457763672
2012-08-08,15.630000114440918
2012-08-09,15.84000015258789
2012-08-10,15.5600004196167
2012-08-13,15.569999694824219
2012-08-14,15.40999984741211
2012-08-15,15.59000015258789
2012-08-16,15.619999885559082
2012-08-17,15.649999618530273
2012-08-20,15.59000015258789
2012-08-21,16.059999465942383
2012-08-22,15.789999961853027
2012-08-23,15.529999732971191
2012-08-24,15.65999984741211
2012-08-27,15.710000038146973
2012-08-28,15.40999984741211
2012-08-29,15.59000015258789
2012-08-30,15.3100004196167
2012-08-31,15.40999984741211
2012-09-04,15.84000015258789
2012-09-05,15.899999618530273
2012-09-06,15.899999618530273
2012-09-07,16.06999969482422
2012-09-10,16.059999465942383
2012-09-11,15.920000076293945
2012-09-12,16.040000915527344
2012-09-13,17.079999923706055
2012-09-14,17.700000762939453
2012-09-17,17.81999969482422
2012-09-18,17.520000457763672
2012-09-19,17.520000457763672
2012-09-20,17.43000030517578
2012-09-21,17.940000534057617
2012-09-24,18.25
2012-09-25,17.56999969482422
2012-09-26,17.540000915527344
2012-09-27,17.760000228881836
2012-09-28,17.809999465942383
2012-10-01,18.200000762939453
2012-10-02,18.229999542236328
2012-10-03,18.139999389648438
2012-10-04,18.239999771118164
2012-10-05,17.700000762939453
2012-10-08,17.93000030517578
2012-10-09,17.239999771118164
2012-10-10,17.079999923706055
2012-10-11,17.860000610351562
2012-10-12,17.639999389648438
2012-10-15,17.84000015258789
2012-10-16,18.170000076293945
2012-10-17,18.110000610351562
2012-10-18,17.68000030517578
2012-10-19,17.280000686645508
2012-10-22,17.469999313354492
2012-10-23,17.579999923706055
2012-10-24,17.479999542236328
2012-10-25,17.5
2012-10-26,17.40999984741211
2012-10-31,17.549999237060547
2012-11-01,17.93000030517578
2012-11-02,14.899999618530273
2012-11-05,15.0600004196167
2012-11-06,15.869999885559082
2012-11-07,15.550000190734863
2012-11-08,15.5
2012-11-09,15.170000076293945
2012-11-12,15.279999732971191
2012-11-13,15.350000381469727
2012-11-14,14.979999542236328
2012-11-15,15.010000228881836
2012-11-16,15.020000457763672
2012-11-19,15.1899995803833
2012-11-20,14.819999694824219
2012-11-21,14.739999771118164
2012-11-23,14.90999984741211
2012-11-26,14.90999984741211
2012-11-27,14.5
2012-11-28,14.5600004196167
2012-11-29,14.710000038146973
2012-11-30,14.75
2012-12-03,14.8100004196167
2012-12-04,14.600000381469727
2012-12-05,14.3100004196167
2012-12-06,14.119999885559082
2012-12-07,14.149999618530273
2012-12-10,14.09000015258789
2012-12-11,14.300000190734863
2012-12-12,14.529999732971191
2012-12-13,14.329999923706055
2012-12-14,14.65999984741211
2012-12-17,15.050000190734863
2012-12-18,15.199999809265137
2012-12-19,15.260000228881836
2012-12-20,15.430000305175781
2012-12-21,15.4399995803833
2012-12-24,15.5
2012-12-26,15.260000228881836
2012-12-27,15.350000381469727
2012-12-28,15.34000015258789
2012-12-31,15.710000038146973
2013-01-02,16.139999389648438
2013-01-03,15.789999961853027
2013-01-04,15.890000343322754
2013-01-07,15.960000038146973
2013-01-08,16.200000762939453
2013-01-09,16.309999465942383
2013-01-10,16.110000610351562
2013-01-11,16.059999465942383
2013-01-14,15.899999618530273
2013-01-15,15.760000228881836
2013-01-16,15.539999961853027
2013-01-17,15.649999618530273
2013-01-18,15.399999618530273
2013-01-22,15.529999732971191
2013-01-23,14.9399995803833
2013-01-24,14.630000114440918
2013-01-25,14.649999618530273
2013-01-28,14.920000076293945
2013-01-29,15.130000114440918
2013-01-30,14.869999885559082
2013-01-31,14.859999656677246
2013-02-01,15.010000228881836
2013-02-04,14.75
2013-02-05,14.710000038146973
2013-02-06,14.829999923706055
2013-02-07,14.5600004196167
2013-02-08,14.4399995803833
2013-02-11,14.9399995803833
2013-02-12,14.899999618530273
2013-02-13,15.109999656677246
2013-02-14,15.699999809265137
2013-02-15,16.559999465942383
2013-02-19,16.040000915527344
2013-02-20,16.030000686645508
2013-02-21,15.800000190734863
2013-02-22,16.020000457763672
2013-02-25,15.4399995803833
2013-02-26,15.529999732971191
2013-02-27,15.569999694824219
2013-02-28,15.5
2013-03-01,15.529999732971191
2013-03-04,15.550000190734863
2013-03-05,15.729999542236328
2013-03-06,15.789999961853027
2013-03-07,15.960000038146973
2013-03-08,16.489999771118164
2013-03-11,15.470000267028809
2013-03-12,15.1899995803833
2013-03-13,15.710000038146973
2013-03-14,15.8100004196167
2013-03-15,15.850000381469727
2013-03-18,15.59000015258789
2013-03-19,15.529999732971191
2013-03-20,15.699999809265137
2013-03-21,15.510000228881836
2013-03-22,15.5600004196167
2013-03-25,15.5600004196167
2013-03-26,15.479999542236328
2013-03-27,15.489999771118164
2013-03-28,15.479999542236328
2013-04-01,15.479999542236328
2013-04-02,15.4399995803833
2013-04-03,15.270000457763672
2013-04-04,15.220000267028809
2013-04-05,15.289999961853027
2013-04-08,15.09000015258789
2013-04-09,15.050000190734863
2013-04-10,15.510000228881836
2013-04-11,15.260000228881836
2013-04-12,15.130000114440918
2013-04-15,14.8100004196167
2013-04-16,14.920000076293945
2013-04-17,14.75
2013-04-18,14.449999809265137
2013-04-19,14.489999771118164
2013-04-22,14.479999542236328
2013-04-23,14.8100004196167
2013-04-24,15.40999984741211
2013-04-25,14.829999923706055
2013-04-26,14.789999961853027
2013-04-29,14.770000457763672
2013-04-30,14.770000457763672
2013-05-01,14.5600004196167
2013-05-02,14.670000076293945
2013-05-03,17.760000228881836
2013-05-06,17.940000534057617
2013-05-07,17.719999313354492
2013-05-08,18.079999923706055
2013-05-09,17.809999465942383
2013-05-10,18.809999465942383
2013-05-13,18.010000228881836
2013-05-14,17.649999618530273
2013-05-15,17.829999923706055
2013-05-16,17.989999771118164
2013-05-17,18.100000381469727
2013-05-20,18.059999465942383
2013-05-21,17.989999771118164
2013-05-22,17.700000762939453
2013-05-23,17.670000076293945
2013-05-24,17.989999771118164
2013-05-28,18.329999923706055
2013-05-29,18.6299991607666
2013-05-30,18.649999618530273
2013-05-31,18.25
2013-06-03,18.209999084472656
2013-06-04,17.940000534057617
2013-06-05,17.760000228881836
2013-06-06,18.450000762939453
2013-06-07,18.110000610351562
2013-06-10,18.43000030517578
2013-06-11,18.239999771118164
2013-06-12,17.8799991607666
2013-06-13,18.399999618530273
2013-06-14,18.360000610351562
2013-06-17,18.540000915527344
2013-06-18,19.110000610351562
2013-06-19,18.860000610351562
2013-06-20,18.309999465942383
2013-06-21,18.469999313354492
2013-06-24,18.1299991607666
2013-06-25,18.440000534057617
2013-06-26,18.170000076293945
2013-06-27,18.600000381469727
2013-06-28,18.540000915527344
2013-07-01,19.1200008392334
2013-07-02,19.6299991607666
2013-07-03,19.649999618530273
2013-07-05,19.90999984741211
2013-07-08,19.93000030517578
2013-07-09,19.979999542236328
2013-07-10,19.969999313354492
2013-07-11,19.93000030517578
2013-07-12,20.139999389648438
2013-07-15,20.100000381469727
2013-07-16,20.760000228881836
2013-07-17,20.899999618530273
2013-07-18,20.790000915527344
2013-07-19,20.34000015258789
2013-07-22,20.510000228881836
2013-07-23,20.540000915527344
2013-07-24,20.25
2013-07-25,20.399999618530273
2013-07-26,20.559999465942383
2013-07-29,20.010000228881836
2013-07-30,20.020000457763672
2013-07-31,20.0
2013-08-01,21.420000076293945
2013-08-02,21.56999969482422
2013-08-05,21.299999237060547
2013-08-06,20.899999618530273
2013-08-07,20.850000381469727
2013-08-08,21.0
2013-08-09,20.649999618530273
2013-08-12,20.459999084472656
2013-08-13,20.65999984741211
2013-08-14,20.5
2013-08-15,20.360000610351562
2013-08-16,20.1200008392334
2013-08-19,19.90999984741211
2013-08-20,20.229999542236328
2013-08-21,20.209999084472656
2013-08-22,20.280000686645508
2013-08-23,20.209999084472656
2013-08-26,20.209999084472656
2013-08-27,19.969999313354492
2013-08-28,19.950000762939453
2013-08-29,20.219999313354492
2013-08-30,20.020000457763672
2013-09-03,20.270000457763672
2013-09-04,20.40999984741211
2013-09-05,20.6299991607666
2013-09-06,20.31999969482422
2013-09-09,20.75
2013-09-10,21.200000762939453
2013-09-11,21.15999984741211
2013-09-12,21.43000030517578
2013-09-13,21.469999313354492
2013-09-16,21.299999237060547
2013-09-17,22.170000076293945
2013-09-18,22.350000381469727
2013-09-19,22.600000381469727
2013-09-20,22.8799991607666
2013-09-23,22.979999542236328
2013-09-24,23.209999084472656
2013-09-25,23.280000686645508
2013-09-26,23.610000610351562
2013-09-27,23.0
2013-09-30,22.979999542236328
2013-10-01,23.649999618530273
2013-10-02,23.639999389648438
2013-10-03,23.559999465942383
2013-10-04,23.81999969482422
2013-10-07,23.59000015258789
2013-10-08,22.600000381469727
2013-10-09,23.40999984741211
2013-10-10,24.0
2013-10-11,24.030000686645508
2013-10-14,24.25
2013-10-15,24.170000076293945
2013-10-16,24.219999313354492
2013-10-17,24.489999771118164
2013-10-18,24.530000686645508
2013-10-21,24.8799991607666
2013-10-22,25.010000228881836
2013-10-23,25.040000915527344
2013-10-24,25.059999465942383
2013-10-25,24.5
2013-10-28,24.68000030517578
2013-10-29,25.059999465942383
2013-10-30,23.18000030517578
2013-10-31,23.6299991607666
2013-11-01,23.700000762939453
2013-11-04,24.139999389648438
2013-11-05,24.239999771118164
2013-11-06,29.229999542236328
2013-11-07,28.3700008392334
2013-11-08,28.760000228881836
2013-11-11,29.040000915527344
2013-11-12,29.0
2013-11-13,29.399999618530273
2013-11-14,29.270000457763672
2013-11-15,29.81999969482422
2013-11-18,29.43000030517578
2013-11-19,29.440000534057617
2013-11-20,29.56999969482422
2013-11-21,29.0
2013-11-22,29.350000381469727
2013-11-25,29.040000915527344
2013-11-26,29.5
2013-11-27,28.81999969482422
2013-11-29,29.079999923706055
2013-12-02,28.469999313354492
2013-12-03,28.3799991607666
2013-12-04,28.610000610351562
2013-12-05,28.5
2013-12-06,28.59000015258789
2013-12-09,28.530000686645508
2013-12-10,28.489999771118164
2013-12-11,27.959999084472656
2013-12-12,28.110000610351562
2013-12-13,28.350000381469727
2013-12-16,28.690000534057617
2013-12-17,28.809999465942383
2013-12-18,29.049999237060547
2013-12-19,28.959999084472656
2013-12-20,29.5
2013-12-23,29.479999542236328
2013-12-24,29.520000457763672
2013-12-26,29.260000228881836
2013-12-27,29.190000534057617
2013-12-30,29.139999389648438
2013-12-31,29.15999984741211
2014-01-02,28.729999542236328
2014-01-03,28.5
2014-01-06,28.079999923706055
2014-01-07,28.65999984741211
2014-01-08,28.709999084472656
2014-01-09,28.190000534057617
2014-01-10,28.389999389648438
2014-01-13,27.3700008392334
2014-01-14,27.600000381469727
2014-01-15,27.719999313354492
2014-01-16,27.809999465942383
2014-01-17,27.399999618530273
2014-01-21,26.809999465942383
2014-01-22,27.149999618530273
2014-01-23,26.770000457763672
2014-01-24,26.110000610351562
2014-01-27,25.719999313354492
2014-01-28,25.700000762939453
2014-01-29,25.469999313354492
2014-01-30,25.59000015258789
2014-01-31,25.610000610351562
2014-02-03,24.739999771118164
2014-02-04,24.700000762939453
2014-02-05,23.889999389648438
2014-02-06,24.34000015258789
2014-02-07,25.0
2014-02-10,24.6299991607666
2014-02-11,24.190000534057617
2014-02-12,24.020000457763672
2014-02-13,23.540000915527344
2014-02-14,23.700000762939453
2014-02-18,21.700000762939453
2014-02-19,21.399999618530273
2014-02-20,21.56999969482422
2014-02-21,19.799999237060547
2014-02-24,20.270000457763672
2014-02-25,20.0
2014-02-26,19.639999389648438
2014-02-27,19.260000228881836
2014-02-28,19.239999771118164
2014-03-03,19.450000762939453
2014-03-04,20.049999237060547
2014-03-05,20.040000915527344
2014-03-06,20.079999923706055
2014-03-07,20.09000015258789
2014-03-10,20.100000381469727
2014-03-11,20.0
2014-03-12,20.0
2014-03-13,19.600000381469727
2014-03-14,19.530000686645508
2014-03-17,19.530000686645508
2014-03-18,19.84000015258789
2014-03-19,19.6299991607666
2014-03-20,19.540000915527344
2014-03-21,19.540000915527344
2014-03-24,19.40999984741211
2014-03-25,19.459999084472656
2014-03-26,19.110000610351562
2014-03-27,19.1299991607666
2014-03-28,19.110000610351562
2014-03-31,19.690000534057617
2014-04-01,19.290000915527344
2014-04-02,18.989999771118164
2014-04-03,18.780000686645508
2014-04-04,18.31999969482422
2014-04-07,18.469999313354492
2014-04-08,18.770000457763672
2014-04-09,19.389999389648438
2014-04-10,19.270000457763672
2014-04-11,18.959999084472656
2014-04-14,18.969999313354492
2014-04-15,18.93000030517578
2014-04-16,19.239999771118164
2014-04-17,19.190000534057617
2014-04-21,19.25
2014-04-22,19.40999984741211
2014-04-23,19.110000610351562
2014-04-24,19.079999923706055
2014-04-25,18.520000457763672
2014-04-28,18.389999389648438
2014-04-29,18.940000534057617
2014-04-30,19.25
2014-05-01,19.43000030517578
2014-05-02,17.510000228881836
2014-05-05,17.25
2014-05-06,17.350000381469727
2014-05-07,17.06999969482422
2014-05-08,17.8799991607666
2014-05-09,17.920000076293945
2014-05-12,18.59000015258789
2014-05-13,18.760000228881836
2014-05-14,18.520000457763672
2014-05-15,18.399999618530273
2014-05-16,18.520000457763672
2014-05-19,18.8700008392334
2014-05-20,18.940000534057617
2014-05-21,19.5
2014-05-22,19.399999618530273
2014-05-23,19.5
2014-05-27,19.639999389648438
2014-05-28,19.850000381469727
2014-05-29,19.540000915527344
2014-05-30,18.969999313354492
2014-06-02,18.790000915527344
2014-06-03,18.670000076293945
2014-06-04,18.729999542236328
2014-06-05,18.93000030517578
2014-06-06,19.209999084472656
2014-06-09,19.350000381469727
2014-06-10,19.200000762939453
2014-06-11,18.979999542236328
2014-06-12,19.06999969482422
2014-06-13,18.959999084472656
2014-06-16,19.15999984741211
2014-06-17,18.8799991607666
2014-06-18,19.0
2014-06-19,18.850000381469727
2014-06-20,18.489999771118164
2014-06-23,18.510000228881836
2014-06-24,18.510000228881836
2014-06-25,18.959999084472656
2014-06-26,18.760000228881836
2014-06-27,18.530000686645508
2014-06-30,18.8700008392334
2014-07-01,18.959999084472656
2014-07-02,18.760000228881836
2014-07-03,18.829999923706055
2014-07-07,18.3700008392334
2014-07-08,17.600000381469727
2014-07-09,17.530000686645508
2014-07-10,17.209999084472656
2014-07-11,17.360000610351562
2014-07-14,17.440000534057617
2014-07-15,17.25
2014-07-16,17.139999389648438
2014-07-17,17.0
2014-07-18,17.329999923706055
2014-07-21,17.389999389648438
2014-07-22,17.510000228881836
2014-07-23,17.399999618530273
2014-07-24,17.389999389648438
2014-07-25,17.18000030517578
2014-07-28,17.459999084472656
2014-07-29,17.280000686645508
2014-07-30,17.139999389648438
2014-07-31,17.06999969482422
2014-08-01,17.190000534057617
2014-08-04,17.290000915527344
2014-08-05,17.0
2014-08-06,17.040000915527344
2014-08-07,16.81999969482422
2014-08-08,15.760000228881836
2014-08-11,16.389999389648438
2014-08-12,16.110000610351562
2014-08-13,15.960000038146973
2014-08-14,15.850000381469727
