,ASML
2002-08-14,11.891249656677246
2002-08-15,12.104999542236328
2002-08-16,12.9375
2002-08-19,13.545000076293945
2002-08-20,12.9712495803833
2002-08-21,14.175000190734863
2002-08-22,14.512499809265137
2002-08-23,13.083749771118164
2002-08-26,13.387499809265137
2002-08-27,12.611249923706055
2002-08-28,11.936249732971191
2002-08-29,11.913749694824219
2002-08-30,11.520000457763672
2002-09-03,10.845000267028809
2002-09-04,10.383749961853027
2002-09-05,9.675000190734863
2002-09-06,10.181249618530273
2002-09-09,9.888750076293945
2002-09-10,10.068750381469727
2002-09-11,10.125
2002-09-12,9.292499542236328
2002-09-13,8.90999984741211
2002-09-16,8.291250228881836
2002-09-17,7.559999942779541
2002-09-18,7.548749923706055
2002-09-19,7.346250057220459
2002-09-20,7.548749923706055
2002-09-23,6.806250095367432
2002-09-24,6.423749923706055
2002-09-25,7.267499923706055
2002-09-26,7.548749923706055
2002-09-27,6.986249923706055
2002-09-30,6.963749885559082
2002-10-01,7.391250133514404
2002-10-02,7.368750095367432
2002-10-03,7.357500076293945
2002-10-04,6.75
2002-10-07,5.636250019073486
2002-10-08,5.928750038146973
2002-10-09,5.940000057220459
2002-10-10,6.46875
2002-10-11,7.301249980926514
2002-10-14,7.425000190734863
2002-10-15,9.067500114440918
2002-10-16,7.492499828338623
2002-10-17,9.022500038146973
2002-10-18,9.382499694824219
2002-10-21,9.944999694824219
2002-10-22,8.234999656677246
2002-10-23,9.045000076293945
2002-10-24,8.7524995803833
2002-10-25,9.337499618530273
2002-10-28,9.438750267028809
2002-10-29,8.887499809265137
2002-10-30,9.776249885559082
2002-10-31,9.675000190734863
2002-11-01,10.057499885559082
2002-11-04,10.923749923706055
2002-11-05,11.171250343322754
2002-11-06,11.4975004196167
2002-11-07,10.21500015258789
2002-11-08,10.079999923706055
2002-11-11,9.0
2002-11-12,9.675000190734863
2002-11-13,9.3149995803833
2002-11-14,10.147500038146973
2002-11-15,10.170000076293945
2002-11-18,10.518750190734863
2002-11-19,10.361249923706055
2002-11-20,10.890000343322754
2002-11-21,12.420000076293945
2002-11-22,12.543749809265137
2002-11-25,12.993749618530273
2002-11-26,11.90250015258789
2002-11-27,12.993749618530273
2002-11-29,12.543749809265137
2002-12-02,13.1850004196167
2002-12-03,12.296250343322754
2002-12-04,11.553750038146973
2002-12-05,11.699999809265137
2002-12-06,11.666250228881836
2002-12-09,10.451250076293945
2002-12-10,10.811249732971191
2002-12-11,10.237500190734863
2002-12-12,9.93375015258789
2002-12-13,9.393750190734863
2002-12-16,10.012499809265137
2002-12-17,9.742500305175781
2002-12-18,8.6850004196167
2002-12-19,8.696249961853027
2002-12-20,9.47249984741211
2002-12-23,9.787500381469727
2002-12-24,9.731249809265137
2002-12-26,9.697500228881836
2002-12-27,9.37125015258789
2002-12-30,9.337499618530273
2002-12-31,9.404999732971191
2003-01-02,10.012499809265137
2003-01-03,10.350000381469727
2003-01-06,10.732500076293945
2003-01-07,10.631250381469727
2003-01-08,9.911250114440918
2003-01-09,9.798749923706055
2003-01-10,10.586250305175781
2003-01-13,10.473750114440918
2003-01-14,10.451250076293945
2003-01-15,9.978750228881836
2003-01-16,10.001250267028809
2003-01-17,9.303750038146973
2003-01-21,9.168749809265137
2003-01-22,9.0
2003-01-23,9.236249923706055
2003-01-24,8.729999542236328
2003-01-27,8.460000038146973
2003-01-28,8.763750076293945
2003-01-29,8.876250267028809
2003-01-30,8.977499961853027
2003-01-31,9.011249542236328
2003-02-03,8.876250267028809
2003-02-04,8.606249809265137
2003-02-05,8.493749618530273
2003-02-06,8.381250381469727
2003-02-07,8.1225004196167
2003-02-10,7.987500190734863
2003-02-11,8.111249923706055
2003-02-12,8.111249923706055
2003-02-13,8.133749961853027
2003-02-14,8.4375
2003-02-18,8.774999618530273
2003-02-19,8.572500228881836
2003-02-20,8.898750305175781
2003-02-21,8.606249809265137
2003-02-24,8.426250457763672
2003-02-25,8.234999656677246
2003-02-26,7.71750020980835
2003-02-27,7.987500190734863
2003-02-28,8.133749961853027
2003-03-03,8.055000305175781
2003-03-04,7.71750020980835
2003-03-05,7.661250114440918
2003-03-06,7.447500228881836
2003-03-07,7.3125
2003-03-10,7.03125
2003-03-11,7.053750038146973
2003-03-12,7.222499847412109
2003-03-13,7.548749923706055
2003-03-14,7.672500133514404
2003-03-17,8.324999809265137
2003-03-18,8.842499732971191
2003-03-19,9.258749961853027
2003-03-20,8.988750457763672
2003-03-21,9.393750190734863
2003-03-24,8.302499771118164
2003-03-25,8.313750267028809
2003-03-26,8.145000457763672
2003-03-27,7.987500190734863
2003-03-28,7.650000095367432
2003-03-31,7.391250133514404
2003-04-01,7.537499904632568
2003-04-02,8.279999732971191
2003-04-03,8.010000228881836
2003-04-04,7.908750057220459
2003-04-07,8.279999732971191
2003-04-08,8.100000381469727
2003-04-09,7.976250171661377
2003-04-10,7.931250095367432
2003-04-11,7.863749980926514
2003-04-14,7.863749980926514
2003-04-15,8.032500267028809
2003-04-16,8.178750038146973
2003-04-17,8.538749694824219
2003-04-21,8.550000190734863
2003-04-22,8.898750305175781
2003-04-23,9.292499542236328
2003-04-24,9.19124984741211
2003-04-25,8.7524995803833
2003-04-28,9.337499618530273
2003-04-29,10.136249542236328
2003-04-30,9.911250114440918
2003-05-01,9.899999618530273
2003-05-02,10.271249771118164
2003-05-05,10.574999809265137
2003-05-06,10.912500381469727
2003-05-07,10.451250076293945
2003-05-08,10.0912504196167
2003-05-09,10.40625
2003-05-12,10.755000114440918
2003-05-13,10.293749809265137
2003-05-14,10.237500190734863
2003-05-15,10.293749809265137
2003-05-16,10.226249694824219
2003-05-19,9.37125015258789
2003-05-20,9.292499542236328
2003-05-21,9.416250228881836
2003-05-22,9.630000114440918
2003-05-23,9.303750038146973
2003-05-27,9.8774995803833
2003-05-28,10.237500190734863
2003-05-29,10.338749885559082
2003-05-30,11.306249618530273
2003-06-02,11.463749885559082
2003-06-03,11.44124984741211
2003-06-04,11.4975004196167
2003-06-05,11.711250305175781
2003-06-06,12.138750076293945
2003-06-09,11.62125015258789
2003-06-10,12.026249885559082
2003-06-11,11.44124984741211
2003-06-12,11.643750190734863
2003-06-13,11.261249542236328
2003-06-16,11.7787504196167
2003-06-17,11.880000114440918
2003-06-18,11.598750114440918
2003-06-19,11.148750305175781
2003-06-20,10.890000343322754
2003-06-23,10.395000457763672
2003-06-24,10.248749732971191
2003-06-25,10.59749984741211
2003-06-26,10.563750267028809
2003-06-27,10.766249656677246
2003-06-30,10.766249656677246
2003-07-01,11.069999694824219
2003-07-02,11.970000267028809
2003-07-03,11.789999961853027
2003-07-07,13.117500305175781
2003-07-08,13.117500305175781
2003-07-09,12.678750038146973
2003-07-10,12.28499984741211
2003-07-11,12.600000381469727
2003-07-14,13.297499656677246
2003-07-15,13.983750343322754
2003-07-16,13.59000015258789
2003-07-17,12.397500038146973
2003-07-18,13.016249656677246
2003-07-21,12.768750190734863
2003-07-22,13.803750038146973
2003-07-23,14.5912504196167
2003-07-24,14.512499809265137
2003-07-25,14.895000457763672
2003-07-28,14.805000305175781
2003-07-29,14.546250343322754
2003-07-30,14.557499885559082
2003-07-31,14.557499885559082
2003-08-01,15.1537504196167
2003-08-04,15.345000267028809
2003-08-05,14.760000228881836
2003-08-06,14.186249732971191
2003-08-07,14.141249656677246
2003-08-08,13.376250267028809
2003-08-11,13.848750114440918
2003-08-12,14.276249885559082
2003-08-13,14.5912504196167
2003-08-14,14.388750076293945
2003-08-15,14.34375
2003-08-18,15.322500228881836
2003-08-19,15.75
2003-08-20,15.806249618530273
2003-08-21,16.548749923706055
2003-08-22,16.751249313354492
2003-08-25,16.829999923706055
2003-08-26,17.010000228881836
2003-08-27,17.80875015258789
2003-08-28,18.0
2003-08-29,17.741249084472656
2003-09-02,17.62874984741211
2003-09-03,16.987499237060547
2003-09-04,17.212499618530273
2003-09-05,17.696250915527344
2003-09-08,19.001249313354492
2003-09-09,18.438749313354492
2003-09-10,17.167499542236328
2003-09-11,17.15625
2003-09-12,16.920000076293945
2003-09-15,16.59375
2003-09-16,17.133750915527344
2003-09-17,17.4375
2003-09-18,17.178749084472656
2003-09-19,16.875
2003-09-22,15.975000381469727
2003-09-23,16.469999313354492
2003-09-24,15.4350004196167
2003-09-25,15.311249732971191
2003-09-26,14.793749809265137
2003-09-29,14.928750038146973
2003-09-30,14.760000228881836
2003-10-01,15.210000038146973
2003-10-02,15.547499656677246
2003-10-03,16.9424991607666
2003-10-06,16.469999313354492
2003-10-07,16.897499084472656
2003-10-08,16.751249313354492
2003-10-09,16.897499084472656
2003-10-10,16.739999771118164
2003-10-13,16.96500015258789
2003-10-14,16.638750076293945
2003-10-15,17.606250762939453
2003-10-16,17.887500762939453
2003-10-17,17.673749923706055
2003-10-20,17.639999389648438
2003-10-21,18.326250076293945
2003-10-22,17.831249237060547
2003-10-23,17.459999084472656
2003-10-24,17.594999313354492
2003-10-27,17.594999313354492
2003-10-28,19.485000610351562
2003-10-29,19.372499465942383
2003-10-30,19.451250076293945
2003-10-31,19.743749618530273
2003-11-03,20.666250228881836
2003-11-04,20.14875030517578
2003-11-05,20.193750381469727
2003-11-06,21.27375030517578
2003-11-07,20.8799991607666
2003-11-10,19.844999313354492
2003-11-11,20.126249313354492
2003-11-12,21.037500381469727
2003-11-13,20.891250610351562
2003-11-14,19.889999389648438
2003-11-17,19.709999084472656
2003-11-18,19.248750686645508
2003-11-19,19.709999084472656
2003-11-20,19.350000381469727
2003-11-21,20.216249465942383
2003-11-24,20.969999313354492
2003-11-25,21.251249313354492
2003-11-26,21.138750076293945
2003-11-28,21.172500610351562
2003-12-01,21.431249618530273
2003-12-02,21.600000381469727
2003-12-03,22.252500534057617
2003-12-04,22.2862491607666
2003-12-05,21.239999771118164
2003-12-08,21.600000381469727
2003-12-09,20.857500076293945
2003-12-10,20.35124969482422
2003-12-11,21.116249084472656
2003-12-12,21.375
2003-12-15,20.947500228881836
2003-12-16,20.72249984741211
2003-12-17,20.542499542236328
2003-12-18,21.363750457763672
2003-12-19,21.375
2003-12-22,21.318750381469727
2003-12-23,21.881250381469727
2003-12-24,22.094999313354492
2003-12-26,22.443750381469727
2003-12-29,22.657499313354492
2003-12-30,22.792499542236328
2003-12-31,22.556249618530273
2004-01-02,23.096250534057617
2004-01-05,23.332500457763672
2004-01-06,23.568750381469727
2004-01-07,23.647499084472656
2004-01-08,24.761249542236328
2004-01-09,24.93000030517578
2004-01-12,25.110000610351562
2004-01-13,24.603750228881836
2004-01-14,24.513750076293945
2004-01-15,23.962499618530273
2004-01-16,24.479999542236328
2004-01-20,24.693750381469727
2004-01-21,24.176250457763672
2004-01-22,23.298749923706055
2004-01-23,22.770000457763672
2004-01-26,22.916250228881836
2004-01-27,22.454999923706055
2004-01-28,22.106250762939453
2004-01-29,21.768749237060547
2004-01-30,21.667499542236328
2004-02-02,21.622499465942383
2004-02-03,21.56624984741211
2004-02-04,20.846250534057617
2004-02-05,21.46500015258789
2004-02-06,22.545000076293945
2004-02-09,22.21875
2004-02-10,22.162500381469727
2004-02-11,22.488750457763672
2004-02-12,21.982500076293945
2004-02-13,21.959999084472656
2004-02-17,23.34375
2004-02-18,22.8487491607666
2004-02-19,22.88249969482422
2004-02-20,22.139999389648438
2004-02-23,21.487499237060547
2004-02-24,21.014999389648438
2004-02-25,21.318750381469727
2004-02-26,21.048749923706055
2004-02-27,20.542499542236328
2004-03-01,20.99250030517578
2004-03-02,20.936250686645508
2004-03-03,21.059999465942383
2004-03-04,21.56624984741211
2004-03-05,21.56624984741211
2004-03-08,21.0262508392334
2004-03-09,20.587499618530273
2004-03-10,20.193750381469727
2004-03-11,19.6875
2004-03-12,20.216249465942383
2004-03-15,18.989999771118164
2004-03-16,19.676250457763672
2004-03-17,20.283750534057617
2004-03-18,20.0362491607666
2004-03-19,18.899999618530273
2004-03-22,18.540000915527344
2004-03-23,18.821250915527344
2004-03-24,19.125
2004-03-25,20.306249618530273
2004-03-26,20.306249618530273
2004-03-29,20.677499771118164
2004-03-30,20.4637508392334
2004-03-31,20.62125015258789
2004-04-01,21.037500381469727
2004-04-02,21.791250228881836
2004-04-05,21.75749969482422
2004-04-06,21.239999771118164
2004-04-07,21.138750076293945
2004-04-08,20.91374969482422
2004-04-12,21.262500762939453
2004-04-13,21.059999465942383
2004-04-14,20.565000534057617
2004-04-15,19.451250076293945
2004-04-16,19.766250610351562
2004-04-19,20.171249389648438
2004-04-20,19.428749084472656
2004-04-21,19.03499984741211
2004-04-22,18.74250030517578
2004-04-23,19.001249313354492
2004-04-26,18.708749771118164
2004-04-27,18.7762508392334
2004-04-28,18.056249618530273
2004-04-29,17.482500076293945
2004-04-30,17.516250610351562
2004-05-03,17.842500686645508
2004-05-04,18.236249923706055
2004-05-05,18.303749084472656
2004-05-06,17.561250686645508
2004-05-07,17.448749542236328
2004-05-10,17.145000457763672
2004-05-11,17.81999969482422
2004-05-12,17.4375
2004-05-13,17.493749618530273
2004-05-14,17.268749237060547
2004-05-17,17.05500030517578
2004-05-18,17.448749542236328
2004-05-19,17.741249084472656
2004-05-20,17.594999313354492
2004-05-21,17.853750228881836
2004-05-24,18.157499313354492
2004-05-25,18.7762508392334
2004-05-26,18.899999618530273
2004-05-27,19.59749984741211
2004-05-28,19.811250686645508
2004-06-01,19.40625
2004-06-02,19.125
2004-06-03,18.641250610351562
2004-06-04,19.136249542236328
2004-06-07,19.957500457763672
2004-06-08,19.7549991607666
2004-06-09,18.93375015258789
2004-06-10,18.94499969482422
2004-06-14,17.7862491607666
2004-06-15,18.416250228881836
2004-06-16,18.022499084472656
2004-06-17,17.4375
2004-06-18,17.62874984741211
2004-06-21,17.696250915527344
2004-06-22,18.2137508392334
2004-06-23,18.3487491607666
2004-06-24,18.483749389648438
2004-06-25,18.674999237060547
2004-06-28,18.697500228881836
2004-06-29,19.136249542236328
2004-06-30,19.248750686645508
2004-07-01,18.956249237060547
2004-07-02,18.7762508392334
2004-07-06,18.123750686645508
2004-07-07,18.2137508392334
2004-07-08,18.225000381469727
2004-07-09,18.674999237060547
2004-07-12,18.0
2004-07-13,17.943750381469727
2004-07-14,16.706249237060547
2004-07-15,16.481250762939453
2004-07-16,16.78499984741211
2004-07-19,16.59375
2004-07-20,16.97624969482422
2004-07-21,16.6612491607666
2004-07-22,16.68375015258789
2004-07-23,15.637499809265137
2004-07-26,15.46875
2004-07-27,15.581250190734863
2004-07-28,15.367500305175781
2004-07-29,15.885000228881836
2004-07-30,15.963749885559082
2004-08-02,15.918749809265137
2004-08-03,15.176250457763672
2004-08-04,15.390000343322754
2004-08-05,14.9399995803833
2004-08-06,14.8725004196167
2004-08-09,15.041250228881836
2004-08-10,15.457500457763672
2004-08-11,14.90625
2004-08-12,14.0962495803833
2004-08-13,14.489999771118164
2004-08-16,14.726249694824219
2004-08-17,15.131250381469727
2004-08-18,15.423749923706055
2004-08-19,15.356249809265137
2004-08-20,15.333749771118164
2004-08-23,15.446249961853027
2004-08-24,15.063750267028809
2004-08-25,15.2212495803833
2004-08-26,15.052499771118164
2004-08-27,14.850000381469727
2004-08-30,14.782500267028809
2004-08-31,14.557499885559082
2004-09-01,14.8725004196167
2004-09-02,15.074999809265137
2004-09-03,13.961250305175781
2004-09-07,14.354999542236328
2004-09-08,14.354999542236328
2004-09-09,14.737500190734863
2004-09-10,15.479999542236328
2004-09-13,15.7837495803833
2004-09-14,15.873749732971191
2004-09-15,15.142499923706055
2004-09-16,15.232500076293945
2004-09-17,15.491250038146973
2004-09-20,15.637499809265137
2004-09-21,16.166250228881836
2004-09-22,15.637499809265137
2004-09-23,15.5024995803833
2004-09-24,15.1537504196167
2004-09-27,15.007499694824219
2004-09-28,14.895000457763672
2004-09-29,14.332500457763672
2004-09-30,14.478750228881836
2004-10-01,15.018750190734863
2004-10-04,15.300000190734863
2004-10-05,15.37874984741211
2004-10-06,15.412500381469727
2004-10-07,15.27750015258789
2004-10-08,14.917499542236328
2004-10-11,14.692500114440918
2004-10-12,14.422499656677246
2004-10-13,14.71500015258789
2004-10-14,14.444999694824219
2004-10-15,14.883749961853027
2004-10-18,14.71500015258789
2004-10-19,14.793749809265137
2004-10-20,15.063750267028809
2004-10-21,15.693750381469727
2004-10-22,15.412500381469727
2004-10-25,15.614999771118164
2004-10-26,15.322500228881836
2004-10-27,15.693750381469727
2004-10-28,16.008750915527344
2004-10-29,16.03125
2004-11-01,15.94124984741211
2004-11-02,15.772500038146973
2004-11-03,15.918749809265137
2004-11-04,16.40250015258789
2004-11-05,16.931249618530273
2004-11-08,17.190000534057617
2004-11-09,17.291250228881836
2004-11-10,16.920000076293945
2004-11-11,17.291250228881836
2004-11-12,17.729999542236328
2004-11-15,17.71875
2004-11-16,17.516250610351562
2004-11-17,18.078750610351562
2004-11-18,18.0674991607666
2004-11-19,17.403749465942383
2004-11-22,17.482500076293945
2004-11-23,17.302499771118164
2004-11-24,17.235000610351562
2004-11-26,17.325000762939453
2004-11-29,17.493749618530273
2004-11-30,17.167499542236328
2004-12-01,17.729999542236328
2004-12-02,17.741249084472656
2004-12-03,18.438749313354492
2004-12-06,18.686250686645508
2004-12-07,18.38249969482422
2004-12-08,18.18000030517578
2004-12-09,17.741249084472656
2004-12-10,17.493749618530273
2004-12-13,17.831249237060547
2004-12-14,17.977500915527344
2004-12-15,18.078750610351562
2004-12-16,17.707500457763672
2004-12-17,17.5049991607666
2004-12-20,17.235000610351562
2004-12-21,17.549999237060547
2004-12-22,17.572500228881836
2004-12-23,17.696250915527344
2004-12-27,17.729999542236328
2004-12-28,17.696250915527344
2004-12-29,17.797500610351562
2004-12-30,17.853750228881836
2004-12-31,17.90999984741211
2005-01-03,17.696250915527344
2005-01-04,17.111249923706055
2005-01-05,16.863750457763672
2005-01-06,16.59375
2005-01-07,16.447500228881836
2005-01-10,16.728750228881836
2005-01-11,16.290000915527344
2005-01-12,17.178749084472656
2005-01-13,16.9424991607666
2005-01-14,17.381250381469727
2005-01-18,17.100000381469727
2005-01-19,16.649999618530273
2005-01-20,16.548749923706055
2005-01-21,16.8075008392334
2005-01-24,16.548749923706055
2005-01-25,16.852500915527344
2005-01-26,17.043750762939453
2005-01-27,17.988750457763672
2005-01-28,17.966249465942383
2005-01-31,18.483749389648438
2005-02-01,18.517499923706055
2005-02-02,18.607500076293945
2005-02-03,18.202499389648438
2005-02-04,18.94499969482422
2005-02-07,18.7762508392334
2005-02-08,18.922500610351562
2005-02-09,18.607500076293945
2005-02-10,18.75374984741211
2005-02-11,19.50749969482422
2005-02-14,20.002500534057617
2005-02-15,20.092500686645508
2005-02-16,19.889999389648438
2005-02-17,19.856250762939453
2005-02-18,19.923749923706055
2005-02-22,20.204999923706055
2005-02-23,20.418750762939453
2005-02-24,20.790000915527344
2005-02-25,21.059999465942383
2005-02-28,20.610000610351562
2005-03-01,20.981250762939453
2005-03-02,20.72249984741211
2005-03-03,20.216249465942383
2005-03-04,20.306249618530273
2005-03-07,20.171249389648438
2005-03-08,19.856250762939453
2005-03-09,19.665000915527344
2005-03-10,19.856250762939453
2005-03-11,19.428749084472656
2005-03-14,19.59749984741211
2005-03-15,19.22624969482422
2005-03-16,19.03499984741211
2005-03-17,19.125
2005-03-18,18.899999618530273
2005-03-21,18.697500228881836
2005-03-22,18.922500610351562
2005-03-23,19.170000076293945
2005-03-24,19.03499984741211
2005-03-28,18.899999618530273
2005-03-29,18.483749389648438
2005-03-30,18.989999771118164
2005-03-31,18.866249084472656
2005-04-01,18.427499771118164
2005-04-04,18.225000381469727
2005-04-05,18.0674991607666
2005-04-06,18.10124969482422
2005-04-07,18.270000457763672
2005-04-08,18.47249984741211
2005-04-11,18.438749313354492
2005-04-12,18.3487491607666
2005-04-13,17.190000534057617
2005-04-14,17.021249771118164
2005-04-15,16.6612491607666
2005-04-18,16.829999923706055
2005-04-19,17.133750915527344
2005-04-20,17.100000381469727
2005-04-21,17.639999389648438
2005-04-22,17.448749542236328
2005-04-25,17.415000915527344
2005-04-26,16.97624969482422
2005-04-27,16.920000076293945
2005-04-28,16.3125
2005-04-29,16.301250457763672
2005-05-02,16.2450008392334
2005-05-03,16.514999389648438
2005-05-04,16.863750457763672
2005-05-05,17.043750762939453
2005-05-06,17.021249771118164
2005-05-09,17.133750915527344
2005-05-10,16.931249618530273
2005-05-11,17.032499313354492
2005-05-12,16.931249618530273
2005-05-13,17.774999618530273
2005-05-16,17.9325008392334
2005-05-17,18.022499084472656
2005-05-18,18.247499465942383
2005-05-19,17.81999969482422
2005-05-20,17.954999923706055
2005-05-23,18.2137508392334
2005-05-24,18.135000228881836
2005-05-25,18.056249618530273
2005-05-26,18.584999084472656
2005-05-27,18.573749542236328
2005-05-31,18.135000228881836
2005-06-01,18.28125
2005-06-02,18.9112491607666
2005-06-03,18.540000915527344
2005-06-06,18.258750915527344
2005-06-07,18.045000076293945
2005-06-08,18.19124984741211
2005-06-09,18.517499923706055
2005-06-10,18.28125
2005-06-13,18.247499465942383
2005-06-14,18.337499618530273
2005-06-15,18.258750915527344
2005-06-16,18.393749237060547
2005-06-17,18.65250015258789
2005-06-20,18.584999084472656
2005-06-21,18.7762508392334
2005-06-22,19.02375030517578
2005-06-23,18.66374969482422
2005-06-24,18.168750762939453
2005-06-27,18.10124969482422
2005-06-28,18.135000228881836
2005-06-29,17.988750457763672
2005-06-30,17.61750030517578
2005-07-01,17.549999237060547
2005-07-05,17.662500381469727
2005-07-06,17.831249237060547
2005-07-07,17.876249313354492
2005-07-08,18.146249771118164
2005-07-11,18.956249237060547
2005-07-12,18.888750076293945
2005-07-13,19.383750915527344
2005-07-14,19.462499618530273
2005-07-15,19.237499237060547
2005-07-18,18.866249084472656
2005-07-19,19.282499313354492
2005-07-20,20.35124969482422
2005-07-21,20.0362491607666
2005-07-22,20.047500610351562
2005-07-25,19.844999313354492
2005-07-26,19.912500381469727
2005-07-27,19.653749465942383
2005-07-28,19.96875
2005-07-29,19.799999237060547
2005-08-01,19.822500228881836
2005-08-02,20.137500762939453
2005-08-03,19.979999542236328
2005-08-04,19.811250686645508
2005-08-05,19.608749389648438
2005-08-08,19.451250076293945
2005-08-09,19.6875
2005-08-10,19.631250381469727
2005-08-11,19.799999237060547
2005-08-12,19.541250228881836
2005-08-15,19.721250534057617
2005-08-16,19.068750381469727
2005-08-17,19.709999084472656
2005-08-18,19.327499389648438
2005-08-19,19.462499618530273
2005-08-22,19.631250381469727
2005-08-23,19.383750915527344
2005-08-24,19.001249313354492
2005-08-25,18.989999771118164
2005-08-26,18.686250686645508
2005-08-29,19.012500762939453
2005-08-30,18.832500457763672
2005-08-31,19.012500762939453
2005-09-01,18.607500076293945
2005-09-02,18.708749771118164
2005-09-06,19.293750762939453
2005-09-07,19.428749084472656
2005-09-08,19.49625015258789
2005-09-09,19.709999084472656
2005-09-12,19.766250610351562
2005-09-13,19.721250534057617
2005-09-14,19.451250076293945
2005-09-15,19.113750457763672
2005-09-16,19.350000381469727
2005-09-19,19.147499084472656
2005-09-20,18.6299991607666
2005-09-21,18.303749084472656
2005-09-22,18.078750610351562
2005-09-23,18.123750686645508
2005-09-26,18.28125
2005-09-27,18.123750686645508
2005-09-28,18.247499465942383
2005-09-29,18.438749313354492
2005-09-30,18.573749542236328
2005-10-03,18.65250015258789
2005-10-04,18.84375
2005-10-05,18.7762508392334
2005-10-06,18.821250915527344
2005-10-07,18.7762508392334
2005-10-10,18.517499923706055
2005-10-11,18.326250076293945
2005-10-12,18.551250457763672
2005-10-13,19.440000534057617
2005-10-14,19.3387508392334
2005-10-17,19.293750762939453
2005-10-18,18.9112491607666
2005-10-19,19.136249542236328
2005-10-20,18.764999389648438
2005-10-21,19.271249771118164
2005-10-24,19.428749084472656
2005-10-25,19.372499465942383
2005-10-26,19.248750686645508
2005-10-27,18.877500534057617
2005-10-28,19.079999923706055
2005-10-31,19.102500915527344
2005-11-01,19.046249389648438
2005-11-02,19.77750015258789
2005-11-03,20.475000381469727
2005-11-04,20.3174991607666
2005-11-07,20.53125
2005-11-08,20.43000030517578
2005-11-09,20.958749771118164
2005-11-10,20.958749771118164
2005-11-11,20.756250381469727
2005-11-14,20.8125
2005-11-15,20.8799991607666
2005-11-16,20.53125
2005-11-17,20.508750915527344
2005-11-18,20.99250030517578
2005-11-21,21.172500610351562
2005-11-22,21.813749313354492
2005-11-23,21.993749618530273
2005-11-25,22.11750030517578
2005-11-28,22.016250610351562
2005-11-29,21.75749969482422
2005-11-30,21.543750762939453
2005-12-01,22.466249465942383
2005-12-02,22.196250915527344
2005-12-05,21.959999084472656
2005-12-06,22.522499084472656
2005-12-07,22.331249237060547
2005-12-08,22.1512508392334
2005-12-09,22.21875
2005-12-12,22.207500457763672
2005-12-13,22.4325008392334
2005-12-14,22.522499084472656
2005-12-15,22.1512508392334
2005-12-16,22.162500381469727
2005-12-19,22.207500457763672
2005-12-20,22.184999465942383
2005-12-21,22.477500915527344
2005-12-22,22.556249618530273
2005-12-23,22.59000015258789
2005-12-27,22.635000228881836
2005-12-28,22.646249771118164
2005-12-29,22.623750686645508
2005-12-30,22.59000015258789
2006-01-03,23.006250381469727
2006-01-04,23.377500534057617
2006-01-05,23.895000457763672
2006-01-06,24.693750381469727
2006-01-09,25.3125
2006-01-10,25.03125
2006-01-11,24.322500228881836
2006-01-12,23.613750457763672
2006-01-13,23.681249618530273
2006-01-17,23.219999313354492
2006-01-18,24.063749313354492
2006-01-19,24.344999313354492
2006-01-20,23.489999771118164
2006-01-23,24.1875
2006-01-24,24.704999923706055
2006-01-25,25.391250610351562
2006-01-26,26.100000381469727
2006-01-27,26.516250610351562
2006-01-30,25.908750534057617
2006-01-31,25.424999237060547
2006-02-01,25.68375015258789
2006-02-02,25.334999084472656
2006-02-03,25.053749084472656
2006-02-06,25.200000762939453
2006-02-07,25.256250381469727
2006-02-08,25.706249237060547
2006-02-09,25.706249237060547
2006-02-10,25.177499771118164
2006-02-13,24.907499313354492
2006-02-14,25.143749237060547
2006-02-15,24.952499389648438
2006-02-16,25.020000457763672
2006-02-17,24.603750228881836
2006-02-21,24.37874984741211
2006-02-22,23.8387508392334
2006-02-23,23.5575008392334
2006-02-24,23.298749923706055
2006-02-27,23.332500457763672
2006-02-28,23.264999389648438
2006-03-01,24.075000762939453
2006-03-02,23.99625015258789
2006-03-03,23.895000457763672
2006-03-06,23.43375015258789
2006-03-07,22.725000381469727
2006-03-08,22.646249771118164
2006-03-09,22.60124969482422
2006-03-10,22.4325008392334
2006-03-13,22.69124984741211
2006-03-14,23.219999313354492
2006-03-15,23.636249542236328
2006-03-16,22.927499771118164
2006-03-17,22.792499542236328
2006-03-20,22.488750457763672
2006-03-21,22.274999618530273
2006-03-22,22.229999542236328
2006-03-23,22.0049991607666
2006-03-24,22.376249313354492
2006-03-27,22.263750076293945
2006-03-28,21.84749984741211
2006-03-29,22.196250915527344
2006-03-30,22.443750381469727
2006-03-31,22.916250228881836
2006-04-03,22.792499542236328
2006-04-04,22.927499771118164
2006-04-05,23.25374984741211
2006-04-06,23.737499237060547
2006-04-07,23.321250915527344
2006-04-10,23.0625
2006-04-11,22.770000457763672
2006-04-12,22.522499084472656
2006-04-13,22.97249984741211
2006-04-17,22.758750915527344
2006-04-18,23.422500610351562
2006-04-19,24.434999465942383
2006-04-20,24.232500076293945
2006-04-21,24.28874969482422
2006-04-24,24.434999465942383
2006-04-25,24.27750015258789
2006-04-26,24.075000762939453
2006-04-27,23.793750762939453
2006-04-28,23.782499313354492
2006-05-01,23.658750534057617
2006-05-02,24.243749618530273
2006-05-03,24.08625030517578
2006-05-04,24.716249465942383
2006-05-05,25.177499771118164
2006-05-08,25.21125030517578
2006-05-09,24.716249465942383
2006-05-10,24.1875
2006-05-11,23.478750228881836
2006-05-12,22.646249771118164
