,CARA
2017-11-03,12.329999923706055
2017-11-06,11.9399995803833
2017-11-07,12.449999809265137
2017-11-08,12.600000381469727
2017-11-09,12.890000343322754
2017-11-10,13.260000228881836
2017-11-13,12.930000305175781
2017-11-14,12.079999923706055
2017-11-15,12.300000190734863
2017-11-16,12.210000038146973
2017-11-17,12.180000305175781
2017-11-20,12.100000381469727
2017-11-21,12.050000190734863
2017-11-22,12.1899995803833
2017-11-24,12.390000343322754
2017-11-27,12.039999961853027
2017-11-28,12.130000114440918
2017-11-29,12.140000343322754
2017-11-30,12.449999809265137
2017-12-01,12.779999732971191
2017-12-04,12.600000381469727
2017-12-05,12.479999542236328
2017-12-06,12.729999542236328
2017-12-07,13.069999694824219
2017-12-08,13.539999961853027
2017-12-11,12.539999961853027
2017-12-12,12.720000267028809
2017-12-13,13.15999984741211
2017-12-14,12.619999885559082
2017-12-15,12.710000038146973
2017-12-18,12.630000114440918
2017-12-19,12.399999618530273
2017-12-20,12.529999732971191
2017-12-21,12.579999923706055
2017-12-22,12.239999771118164
2017-12-26,12.520000457763672
2017-12-27,12.720000267028809
2017-12-28,12.760000228881836
2017-12-29,12.239999771118164
2018-01-02,12.84000015258789
2018-01-03,13.520000457763672
2018-01-04,12.770000457763672
2018-01-05,12.539999961853027
2018-01-08,12.430000305175781
2018-01-09,12.770000457763672
2018-01-10,12.729999542236328
2018-01-11,12.640000343322754
2018-01-12,12.6899995803833
2018-01-16,12.319999694824219
2018-01-17,12.550000190734863
2018-01-18,12.4399995803833
2018-01-19,13.0
2018-01-22,13.350000381469727
2018-01-23,13.720000267028809
2018-01-24,16.079999923706055
2018-01-25,15.359999656677246
2018-01-26,15.109999656677246
2018-01-29,15.489999771118164
2018-01-30,15.0600004196167
2018-01-31,14.670000076293945
2018-02-01,14.069999694824219
2018-02-02,13.390000343322754
2018-02-05,12.25
2018-02-06,12.859999656677246
2018-02-07,12.720000267028809
2018-02-08,12.199999809265137
2018-02-09,12.300000190734863
2018-02-12,13.699999809265137
2018-02-13,14.010000228881836
2018-02-14,14.479999542236328
2018-02-15,14.84000015258789
2018-02-16,14.479999542236328
2018-02-20,13.8100004196167
2018-02-21,13.8100004196167
2018-02-22,13.869999885559082
2018-02-23,14.329999923706055
2018-02-26,14.199999809265137
2018-02-27,14.079999923706055
2018-02-28,13.979999542236328
2018-03-01,13.6899995803833
2018-03-02,14.380000114440918
2018-03-05,14.319999694824219
2018-03-06,14.180000305175781
2018-03-07,14.359999656677246
2018-03-08,14.319999694824219
2018-03-09,14.390000343322754
2018-03-12,14.460000038146973
2018-03-13,14.289999961853027
2018-03-14,13.84000015258789
2018-03-15,13.305000305175781
2018-03-16,12.5600004196167
2018-03-19,12.039999961853027
2018-03-20,11.770000457763672
2018-03-21,12.319999694824219
2018-03-22,12.4399995803833
2018-03-23,12.09000015258789
2018-03-26,12.850000381469727
2018-03-27,12.260000228881836
2018-03-28,12.149999618530273
2018-03-29,12.380000114440918
2018-04-02,11.829999923706055
2018-04-03,11.760000228881836
2018-04-04,12.270000457763672
2018-04-05,12.050000190734863
2018-04-06,11.890000343322754
2018-04-09,11.890000343322754
2018-04-10,12.25
2018-04-11,12.369999885559082
2018-04-12,12.40999984741211
2018-04-13,12.4399995803833
2018-04-16,12.279999732971191
2018-04-17,12.649999618530273
2018-04-18,12.630000114440918
2018-04-19,12.34000015258789
2018-04-20,12.34000015258789
2018-04-23,12.359999656677246
2018-04-24,12.210000038146973
2018-04-25,12.479999542236328
2018-04-26,12.5
2018-04-27,12.760000228881836
2018-04-30,12.380000114440918
2018-05-01,12.949999809265137
2018-05-02,12.569999694824219
2018-05-03,12.420000076293945
2018-05-04,12.489999771118164
2018-05-07,12.84000015258789
2018-05-08,12.470000267028809
2018-05-09,12.930000305175781
2018-05-10,12.045000076293945
2018-05-11,12.140000343322754
2018-05-14,12.65999984741211
2018-05-15,12.380000114440918
2018-05-16,12.399999618530273
2018-05-17,12.390000343322754
2018-05-18,12.260000228881836
2018-05-21,11.699999809265137
2018-05-22,11.600000381469727
2018-05-23,16.559999465942383
2018-05-24,15.5600004196167
2018-05-25,17.020000457763672
2018-05-29,15.84000015258789
2018-05-30,15.760000228881836
2018-05-31,15.640000343322754
2018-06-01,15.3100004196167
2018-06-04,15.539999961853027
2018-06-05,15.920000076293945
2018-06-06,16.06999969482422
2018-06-07,15.90999984741211
2018-06-08,16.260000228881836
2018-06-11,16.34000015258789
2018-06-12,16.790000915527344
2018-06-13,16.860000610351562
2018-06-14,16.760000228881836
2018-06-15,16.799999237060547
2018-06-18,16.93000030517578
2018-06-19,16.6200008392334
2018-06-20,16.639999389648438
2018-06-21,16.860000610351562
2018-06-22,16.59000015258789
2018-06-25,15.850000381469727
2018-06-26,16.440000534057617
2018-06-27,18.059999465942383
2018-06-28,19.270000457763672
2018-06-29,19.149999618530273
2018-07-02,19.809999465942383
2018-07-03,20.100000381469727
2018-07-05,19.520000457763672
2018-07-06,20.0
2018-07-09,20.899999618530273
2018-07-10,20.719999313354492
2018-07-11,21.520000457763672
2018-07-12,21.829999923706055
2018-07-13,21.719999313354492
2018-07-16,21.15999984741211
2018-07-17,21.600000381469727
2018-07-18,19.81999969482422
2018-07-19,19.260000228881836
2018-07-20,19.059999465942383
2018-07-23,19.299999237060547
2018-07-24,18.649999618530273
2018-07-25,18.799999237060547
2018-07-26,17.959999084472656
2018-07-27,17.56999969482422
2018-07-30,17.889999389648438
2018-07-31,17.93000030517578
2018-08-01,17.8700008392334
2018-08-02,17.940000534057617
2018-08-03,17.860000610351562
2018-08-06,17.84000015258789
2018-08-07,17.969999313354492
2018-08-08,18.90999984741211
2018-08-09,19.280000686645508
2018-08-10,19.549999237060547
2018-08-13,18.670000076293945
2018-08-14,18.420000076293945
2018-08-15,18.489999771118164
2018-08-16,18.850000381469727
2018-08-17,18.920000076293945
2018-08-20,18.920000076293945
2018-08-21,18.719999313354492
2018-08-22,18.700000762939453
2018-08-23,18.510000228881836
2018-08-24,18.420000076293945
2018-08-27,18.649999618530273
2018-08-28,19.6200008392334
2018-08-29,19.940000534057617
2018-08-30,20.010000228881836
2018-08-31,20.170000076293945
2018-09-04,20.020000457763672
2018-09-05,20.209999084472656
2018-09-06,19.850000381469727
2018-09-07,19.93000030517578
2018-09-10,20.18000030517578
2018-09-11,20.739999771118164
2018-09-12,20.850000381469727
2018-09-13,21.440000534057617
2018-09-14,21.790000915527344
2018-09-17,21.200000762939453
2018-09-18,22.3799991607666
2018-09-19,22.200000762939453
2018-09-20,23.920000076293945
2018-09-21,23.18000030517578
2018-09-24,23.709999084472656
2018-09-25,23.450000762939453
2018-09-26,23.170000076293945
2018-09-27,23.920000076293945
2018-09-28,23.950000762939453
2018-10-01,23.469999313354492
2018-10-02,22.700000762939453
2018-10-03,22.6200008392334
2018-10-04,20.530000686645508
2018-10-05,20.719999313354492
2018-10-08,20.200000762939453
2018-10-09,19.81999969482422
2018-10-10,18.770000457763672
2018-10-11,18.989999771118164
2018-10-12,19.34000015258789
2018-10-15,19.399999618530273
2018-10-16,20.670000076293945
2018-10-17,20.3700008392334
2018-10-18,19.959999084472656
2018-10-19,19.670000076293945
2018-10-22,19.270000457763672
2018-10-23,18.690000534057617
2018-10-24,17.799999237060547
2018-10-25,18.920000076293945
2018-10-26,18.670000076293945
2018-10-29,17.979999542236328
2018-10-30,18.209999084472656
2018-10-31,18.739999771118164
2018-11-01,19.809999465942383
2018-11-02,19.690000534057617
2018-11-05,19.549999237060547
2018-11-06,19.719999313354492
2018-11-07,19.709999084472656
2018-11-08,20.43000030517578
2018-11-09,19.670000076293945
2018-11-12,18.920000076293945
2018-11-13,18.899999618530273
2018-11-14,18.110000610351562
2018-11-15,18.760000228881836
2018-11-16,19.040000915527344
2018-11-19,17.979999542236328
2018-11-20,17.75
2018-11-21,18.3700008392334
2018-11-23,18.579999923706055
2018-11-26,18.790000915527344
2018-11-27,18.350000381469727
2018-11-28,18.719999313354492
2018-11-29,18.440000534057617
2018-11-30,18.18000030517578
2018-12-03,18.709999084472656
2018-12-04,17.760000228881836
2018-12-06,17.100000381469727
2018-12-07,16.06999969482422
2018-12-10,15.829999923706055
2018-12-11,15.699999809265137
2018-12-12,15.539999961853027
2018-12-13,14.079999923706055
2018-12-14,14.050000190734863
2018-12-17,13.979999542236328
2018-12-18,13.800000190734863
2018-12-19,13.359999656677246
2018-12-20,12.979999542236328
2018-12-21,12.649999618530273
2018-12-24,12.449999809265137
2018-12-26,13.1899995803833
2018-12-27,12.960000038146973
2018-12-28,12.699999809265137
2018-12-31,13.0
2019-01-02,14.5600004196167
2019-01-03,14.40999984741211
2019-01-04,15.180000305175781
2019-01-07,15.989999771118164
2019-01-08,15.449999809265137
2019-01-09,15.670000076293945
2019-01-10,15.770000457763672
2019-01-11,15.829999923706055
2019-01-14,15.130000114440918
2019-01-15,15.199999809265137
2019-01-16,15.25
2019-01-17,15.390000343322754
2019-01-18,15.350000381469727
2019-01-22,15.34000015258789
2019-01-23,15.020000457763672
2019-01-24,14.970000267028809
2019-01-25,15.4399995803833
2019-01-28,14.819999694824219
2019-01-29,14.680000305175781
2019-01-30,15.15999984741211
2019-01-31,15.25
2019-02-01,15.109999656677246
2019-02-04,15.369999885559082
2019-02-05,15.489999771118164
2019-02-06,15.579999923706055
2019-02-07,15.229999542236328
2019-02-08,16.799999237060547
2019-02-11,16.3700008392334
2019-02-12,16.559999465942383
2019-02-13,16.729999542236328
2019-02-14,16.549999237060547
2019-02-15,17.049999237060547
2019-02-19,16.899999618530273
2019-02-20,16.540000915527344
2019-02-21,16.639999389648438
2019-02-22,16.950000762939453
2019-02-25,17.139999389648438
2019-02-26,16.90999984741211
2019-02-27,17.389999389648438
2019-02-28,17.049999237060547
2019-03-01,17.219999313354492
2019-03-04,17.1299991607666
2019-03-05,16.639999389648438
2019-03-06,16.100000381469727
2019-03-07,16.350000381469727
2019-03-08,16.600000381469727
2019-03-11,17.1299991607666
2019-03-12,17.43000030517578
2019-03-13,19.479999542236328
2019-03-14,18.950000762939453
2019-03-15,18.3700008392334
2019-03-18,19.059999465942383
2019-03-19,19.520000457763672
2019-03-20,19.3700008392334
2019-03-21,19.639999389648438
2019-03-22,18.299999237060547
2019-03-25,18.25
2019-03-26,18.989999771118164
2019-03-27,18.790000915527344
2019-03-28,19.100000381469727
2019-03-29,19.6200008392334
2019-04-01,19.59000015258789
2019-04-02,19.610000610351562
2019-04-03,19.780000686645508
2019-04-04,19.600000381469727
2019-04-05,19.670000076293945
2019-04-08,20.170000076293945
2019-04-09,20.459999084472656
2019-04-10,20.34000015258789
2019-04-11,19.469999313354492
2019-04-12,18.729999542236328
2019-04-15,19.440000534057617
2019-04-16,19.280000686645508
2019-04-17,18.06999969482422
2019-04-18,18.139999389648438
2019-04-22,17.700000762939453
2019-04-23,18.90999984741211
2019-04-24,19.040000915527344
2019-04-25,19.399999618530273
2019-04-26,19.350000381469727
2019-04-29,19.469999313354492
2019-04-30,19.079999923706055
2019-05-01,18.940000534057617
2019-05-02,19.559999465942383
2019-05-03,19.75
2019-05-06,20.149999618530273
2019-05-07,19.0
2019-05-08,19.1299991607666
2019-05-09,19.280000686645508
2019-05-10,18.809999465942383
2019-05-13,17.68000030517578
2019-05-14,18.229999542236328
2019-05-15,18.709999084472656
2019-05-16,19.15999984741211
2019-05-17,19.030000686645508
2019-05-20,18.209999084472656
2019-05-21,19.0
2019-05-22,18.950000762939453
2019-05-23,18.43000030517578
2019-05-24,18.049999237060547
2019-05-28,17.979999542236328
2019-05-29,21.56999969482422
2019-05-30,21.389999389648438
2019-05-31,20.559999465942383
2019-06-03,20.229999542236328
2019-06-04,20.469999313354492
2019-06-05,20.440000534057617
2019-06-06,20.06999969482422
2019-06-07,20.040000915527344
2019-06-10,20.299999237060547
2019-06-11,19.799999237060547
2019-06-12,19.6299991607666
2019-06-13,19.959999084472656
2019-06-14,19.3700008392334
2019-06-17,19.84000015258789
2019-06-18,19.829999923706055
2019-06-19,19.729999542236328
2019-06-20,20.270000457763672
2019-06-21,20.639999389648438
2019-06-24,19.56999969482422
2019-06-25,19.729999542236328
2019-06-26,20.100000381469727
2019-06-27,21.149999618530273
2019-06-28,21.5
2019-07-01,22.3700008392334
2019-07-02,22.25
2019-07-03,22.079999923706055
2019-07-05,21.809999465942383
2019-07-08,21.520000457763672
2019-07-09,22.0
2019-07-10,22.440000534057617
2019-07-11,22.709999084472656
2019-07-12,24.280000686645508
2019-07-15,25.420000076293945
2019-07-16,26.06999969482422
2019-07-17,26.90999984741211
2019-07-18,25.34000015258789
2019-07-19,25.90999984741211
2019-07-22,25.860000610351562
2019-07-23,25.479999542236328
2019-07-24,26.270000457763672
2019-07-25,22.75
2019-07-26,23.040000915527344
2019-07-29,22.8799991607666
2019-07-30,23.75
2019-07-31,23.940000534057617
2019-08-01,22.889999389648438
2019-08-02,22.6299991607666
2019-08-05,22.329999923706055
2019-08-06,22.219999313354492
2019-08-07,22.6299991607666
2019-08-08,24.040000915527344
2019-08-09,23.3700008392334
2019-08-12,23.030000686645508
2019-08-13,23.399999618530273
2019-08-14,23.030000686645508
2019-08-15,22.6299991607666
2019-08-16,23.350000381469727
2019-08-19,23.780000686645508
2019-08-20,23.729999542236328
2019-08-21,24.25
2019-08-22,23.989999771118164
2019-08-23,22.93000030517578
2019-08-26,22.959999084472656
2019-08-27,22.520000457763672
2019-08-28,23.0
2019-08-29,23.739999771118164
2019-08-30,23.440000534057617
2019-09-03,22.59000015258789
2019-09-04,22.969999313354492
2019-09-05,23.6299991607666
2019-09-06,23.549999237060547
2019-09-09,22.81999969482422
2019-09-10,23.559999465942383
2019-09-11,23.8799991607666
2019-09-12,23.010000228881836
2019-09-13,23.299999237060547
2019-09-16,23.709999084472656
2019-09-17,23.729999542236328
2019-09-18,23.219999313354492
2019-09-19,22.940000534057617
2019-09-20,22.15999984741211
2019-09-23,22.010000228881836
2019-09-24,20.030000686645508
2019-09-25,20.030000686645508
2019-09-26,18.850000381469727
2019-09-27,18.639999389648438
2019-09-30,18.280000686645508
2019-10-01,17.899999618530273
2019-10-02,18.65999984741211
2019-10-03,19.06999969482422
2019-10-04,19.31999969482422
2019-10-07,19.040000915527344
2019-10-08,18.325000762939453
2019-10-09,18.030000686645508
2019-10-10,18.6200008392334
2019-10-11,18.844999313354492
2019-10-14,18.860000610351562
2019-10-15,19.3799991607666
2019-10-16,19.34000015258789
2019-10-17,19.690000534057617
2019-10-18,19.1299991607666
2019-10-21,19.44499969482422
2019-10-22,19.329999923706055
2019-10-23,19.559999465942383
2019-10-24,19.8799991607666
2019-10-25,20.059999465942383
2019-10-28,20.25
2019-10-29,20.360000610351562
2019-10-30,20.350000381469727
2019-10-31,20.760000228881836
2019-11-01,21.149999618530273
2019-11-04,20.3799991607666
2019-11-05,20.739999771118164
2019-11-06,19.40999984741211
2019-11-07,20.68000030517578
2019-11-08,21.18000030517578
2019-11-11,21.270000457763672
2019-11-12,21.690000534057617
2019-11-13,21.43000030517578
2019-11-14,21.440000534057617
2019-11-15,21.15999984741211
2019-11-18,21.170000076293945
2019-11-19,22.399999618530273
2019-11-20,22.549999237060547
2019-11-21,23.31999969482422
2019-11-22,24.06999969482422
2019-11-25,24.450000762939453
2019-11-26,24.549999237060547
2019-11-27,25.940000534057617
2019-11-29,25.979999542236328
2019-12-02,25.8799991607666
2019-12-03,16.934999465942383
2019-12-04,17.030000686645508
2019-12-05,16.1299991607666
2019-12-06,16.7549991607666
2019-12-09,16.260000228881836
2019-12-10,16.8700008392334
2019-12-11,16.350000381469727
2019-12-12,16.399999618530273
2019-12-13,16.56999969482422
2019-12-16,17.020000457763672
2019-12-17,17.0
2019-12-18,16.3700008392334
2019-12-19,16.459999084472656
2019-12-20,16.739999771118164
2019-12-23,16.989999771118164
2019-12-24,16.979999542236328
2019-12-26,16.510000228881836
2019-12-27,16.610000610351562
2019-12-30,16.40999984741211
2019-12-31,16.110000610351562
2020-01-02,15.4399995803833
2020-01-03,15.0600004196167
2020-01-06,15.1899995803833
2020-01-07,15.020000457763672
2020-01-08,15.010000228881836
2020-01-09,15.369999885559082
2020-01-10,15.710000038146973
2020-01-13,15.859999656677246
2020-01-14,16.18000030517578
2020-01-15,16.799999237060547
2020-01-16,16.889999389648438
2020-01-17,17.30500030517578
2020-01-21,16.8700008392334
2020-01-22,16.290000915527344
2020-01-23,16.34000015258789
2020-01-24,16.049999237060547
2020-01-27,16.110000610351562
2020-01-28,16.209999084472656
2020-01-29,16.170000076293945
2020-01-30,16.0
2020-01-31,16.100000381469727
2020-02-03,16.309999465942383
2020-02-04,16.68000030517578
2020-02-05,16.969999313354492
2020-02-06,17.290000915527344
2020-02-07,17.149999618530273
2020-02-10,17.434999465942383
2020-02-11,17.280000686645508
2020-02-12,17.489999771118164
2020-02-13,17.25
2020-02-14,17.780000686645508
2020-02-18,17.184999465942383
2020-02-19,17.18000030517578
2020-02-20,17.200000762939453
2020-02-21,17.229999542236328
2020-02-24,16.360000610351562
2020-02-25,15.989999771118164
2020-02-26,15.859999656677246
2020-02-27,15.350000381469727
2020-02-28,15.029999732971191
2020-03-02,15.5600004196167
2020-03-03,14.84000015258789
2020-03-04,15.9399995803833
2020-03-05,16.0
2020-03-06,15.279999732971191
2020-03-09,13.8100004196167
2020-03-10,13.979999542236328
2020-03-11,13.430000305175781
2020-03-12,11.039999961853027
2020-03-13,11.529999732971191
2020-03-16,9.890000343322754
2020-03-17,11.229999542236328
2020-03-18,9.119999885559082
2020-03-19,10.479999542236328
2020-03-20,10.520000457763672
2020-03-23,11.0600004196167
2020-03-24,12.210000038146973
2020-03-25,12.550000190734863
2020-03-26,13.34000015258789
2020-03-27,12.600000381469727
2020-03-30,13.260000228881836
2020-03-31,13.210000038146973
2020-04-01,12.390000343322754
2020-04-02,12.699999809265137
2020-04-03,12.819999694824219
2020-04-06,13.399999618530273
2020-04-07,13.359999656677246
2020-04-08,14.09000015258789
2020-04-09,13.720000267028809
2020-04-13,14.170000076293945
2020-04-14,14.579999923706055
2020-04-15,13.930000305175781
2020-04-16,14.100000381469727
2020-04-17,14.65999984741211
2020-04-20,14.819999694824219
2020-04-21,15.420000076293945
2020-04-22,15.710000038146973
2020-04-23,15.680000305175781
2020-04-24,15.84000015258789
2020-04-27,16.170000076293945
2020-04-28,15.579999923706055
2020-04-29,15.880000114440918
2020-04-30,14.819999694824219
2020-05-01,14.239999771118164
2020-05-04,14.529999732971191
2020-05-05,14.630000114440918
2020-05-06,14.989999771118164
2020-05-07,14.760000228881836
2020-05-08,14.170000076293945
2020-05-11,15.779999732971191
2020-05-12,15.130000114440918
2020-05-13,14.140000343322754
2020-05-14,15.079999923706055
2020-05-15,15.039999961853027
2020-05-18,15.069999694824219
2020-05-19,15.239999771118164
2020-05-20,16.0
2020-05-21,15.930000305175781
2020-05-22,16.459999084472656
2020-05-26,16.309999465942383
2020-05-27,16.06999969482422
2020-05-28,16.239999771118164
2020-05-29,15.869999885559082
2020-06-01,15.680000305175781
2020-06-02,15.859999656677246
2020-06-03,16.06999969482422
2020-06-04,15.619999885559082
2020-06-05,15.369999885559082
2020-06-08,16.360000610351562
2020-06-09,16.049999237060547
2020-06-10,16.450000762939453
2020-06-11,14.970000267028809
2020-06-12,15.050000190734863
2020-06-15,15.520000457763672
2020-06-16,15.75
2020-06-17,15.84000015258789
2020-06-18,16.190000534057617
2020-06-19,16.6200008392334
2020-06-22,17.329999923706055
2020-06-23,17.299999237060547
2020-06-24,16.780000686645508
2020-06-25,17.299999237060547
2020-06-26,17.030000686645508
2020-06-29,16.780000686645508
2020-06-30,17.100000381469727
2020-07-01,17.700000762939453
2020-07-02,17.520000457763672
2020-07-06,17.56999969482422
2020-07-07,17.5
2020-07-08,17.729999542236328
2020-07-09,17.639999389648438
2020-07-10,17.6299991607666
2020-07-13,17.530000686645508
2020-07-14,17.540000915527344
2020-07-15,17.920000076293945
2020-07-16,17.68000030517578
2020-07-17,17.760000228881836
2020-07-20,17.860000610351562
2020-07-21,17.6200008392334
2020-07-22,17.649999618530273
2020-07-23,17.6299991607666
2020-07-24,17.145000457763672
2020-07-27,17.360000610351562
2020-07-28,17.040000915527344
2020-07-29,16.889999389648438
2020-07-30,16.950000762939453
2020-07-31,16.440000534057617
2020-08-03,17.145000457763672
2020-08-04,17.229999542236328
2020-08-05,17.200000762939453
2020-08-06,16.979999542236328
2020-08-07,16.950000762939453
2020-08-10,17.219999313354492
2020-08-11,17.43000030517578
2020-08-12,17.010000228881836
2020-08-13,16.8700008392334
2020-08-14,16.290000915527344
2020-08-17,16.889999389648438
2020-08-18,16.530000686645508
2020-08-19,16.260000228881836
2020-08-20,16.34000015258789
2020-08-21,15.835000038146973
2020-08-24,15.420000076293945
2020-08-25,15.579999923706055
2020-08-26,15.319999694824219
2020-08-27,15.109999656677246
2020-08-28,15.369999885559082
2020-08-31,15.5
2020-09-01,15.079999923706055
2020-09-02,15.760000228881836
2020-09-03,15.779999732971191
2020-09-04,15.239999771118164
2020-09-08,15.470000267028809
2020-09-09,15.600000381469727
2020-09-10,15.109999656677246
2020-09-11,14.90999984741211
2020-09-14,15.5
2020-09-15,15.25
2020-09-16,15.109999656677246
2020-09-17,14.770000457763672
2020-09-18,14.529999732971191
2020-09-21,14.149999618530273
2020-09-22,14.15999984741211
2020-09-23,13.729999542236328
2020-09-24,13.34000015258789
2020-09-25,12.9399995803833
2020-09-28,12.399999618530273
2020-09-29,12.34000015258789
2020-09-30,12.725000381469727
2020-10-01,12.739999771118164
2020-10-02,13.180000305175781
2020-10-05,13.770000457763672
2020-10-06,13.59000015258789
2020-10-07,13.930000305175781
2020-10-08,14.109999656677246
2020-10-09,13.989999771118164
2020-10-12,14.0
2020-10-13,13.720000267028809
2020-10-14,13.390000343322754
2020-10-15,13.079999923706055
2020-10-16,14.0
2020-10-19,13.930000305175781
2020-10-20,14.859999656677246
2020-10-21,14.130000114440918
2020-10-22,14.289999961853027
2020-10-23,14.260000228881836
2020-10-26,13.930000305175781
2020-10-27,13.760000228881836
2020-10-28,13.220000267028809
2020-10-29,13.170000076293945
2020-10-30,13.260000228881836
2020-11-02,12.720000267028809
2020-11-03,13.170000076293945
2020-11-04,13.960000038146973
2020-11-05,13.890000343322754
2020-11-06,13.949999809265137
2020-11-09,14.510000228881836
2020-11-10,15.029999732971191
2020-11-11,15.670000076293945
2020-11-12,15.210000038146973
2020-11-13,15.40999984741211
2020-11-16,15.699999809265137
2020-11-17,16.15999984741211
2020-11-18,15.670000076293945
2020-11-19,15.930000305175781
2020-11-20,15.329999923706055
2020-11-23,14.989999771118164
2020-11-24,15.15999984741211
2020-11-25,15.050000190734863
2020-11-27,14.949999809265137
2020-11-30,14.670000076293945
2020-12-01,14.6899995803833
2020-12-02,14.899999618530273
2020-12-03,15.029999732971191
2020-12-04,15.079999923706055
2020-12-07,15.0
2020-12-08,14.890000343322754
2020-12-09,14.84000015258789
2020-12-10,15.220000267028809
2020-12-11,14.90999984741211
2020-12-14,14.899999618530273
2020-12-15,15.149999618530273
2020-12-16,14.859999656677246
2020-12-17,14.5600004196167
2020-12-18,15.100000381469727
2020-12-21,14.9399995803833
2020-12-22,15.460000038146973
2020-12-23,15.699999809265137
2020-12-24,15.699999809265137
2020-12-28,15.699999809265137
2020-12-29,15.289999961853027
2020-12-30,15.380000114440918
2020-12-31,15.130000114440918
2021-01-04,15.069999694824219
2021-01-05,15.149999618530273
2021-01-06,15.609999656677246
2021-01-07,16.100000381469727
2021-01-08,16.0
2021-01-11,16.420000076293945
2021-01-12,17.100000381469727
2021-01-13,17.469999313354492
2021-01-14,18.049999237060547
2021-01-15,18.559999465942383
2021-01-19,20.06999969482422
2021-01-20,20.260000228881836
2021-01-21,18.979999542236328
2021-01-22,19.149999618530273
2021-01-25,19.649999618530273
2021-01-26,19.18000030517578
2021-01-27,18.549999237060547
2021-01-28,18.479999542236328
2021-01-29,18.700000762939453
2021-02-01,18.690000534057617
2021-02-02,18.790000915527344
2021-02-03,19.84000015258789
2021-02-04,19.329999923706055
2021-02-05,19.100000381469727
2021-02-08,19.459999084472656
2021-02-09,20.280000686645508
2021-02-10,21.6200008392334
2021-02-11,19.90999984741211
2021-02-12,19.8799991607666
2021-02-16,21.06999969482422
2021-02-17,21.06999969482422
2021-02-18,19.90999984741211
2021-02-19,20.030000686645508
2021-02-22,20.1299991607666
2021-02-23,19.690000534057617
2021-02-24,19.81999969482422
2021-02-25,19.260000228881836
2021-02-26,18.350000381469727
2021-03-01,18.90999984741211
2021-03-02,18.899999618530273
2021-03-03,18.93000030517578
2021-03-04,18.079999923706055
2021-03-05,18.09000015258789
2021-03-08,18.110000610351562
2021-03-09,18.649999618530273
2021-03-10,18.65999984741211
2021-03-11,19.450000762939453
2021-03-12,19.299999237060547
2021-03-15,18.920000076293945
2021-03-16,19.84000015258789
2021-03-17,19.540000915527344
2021-03-18,19.1200008392334
2021-03-19,19.6299991607666
2021-03-22,19.770000457763672
2021-03-23,19.899999618530273
2021-03-24,19.440000534057617
2021-03-25,19.56999969482422
2021-03-26,20.1299991607666
2021-03-29,19.989999771118164
2021-03-30,20.59000015258789
2021-03-31,21.709999084472656
2021-04-01,21.75
2021-04-05,23.81999969482422
2021-04-06,27.149999618530273
2021-04-07,26.530000686645508
2021-04-08,27.469999313354492
2021-04-09,29.190000534057617
2021-04-12,28.360000610351562
2021-04-13,27.489999771118164
2021-04-14,28.520000457763672
2021-04-15,28.309999465942383
2021-04-16,28.510000228881836
2021-04-19,27.34000015258789
2021-04-20,27.489999771118164
2021-04-21,27.989999771118164
2021-04-22,27.1299991607666
2021-04-23,26.34000015258789
2021-04-26,26.510000228881836
2021-04-27,26.100000381469727
2021-04-28,25.790000915527344
2021-04-29,14.069999694824219
2021-04-30,12.949999809265137
2021-05-03,13.069999694824219
2021-05-04,12.5
2021-05-05,12.5
2021-05-06,12.4399995803833
2021-05-07,12.5600004196167
2021-05-10,12.380000114440918
2021-05-11,13.020000457763672
2021-05-12,13.130000114440918
2021-05-13,12.880000114440918
2021-05-14,13.199999809265137
