,EXPE
2009-04-27,21.059999465942383
2009-04-28,20.600000381469727
2009-04-29,21.18000030517578
2009-04-30,27.219999313354492
2009-05-01,29.579999923706055
2009-05-04,31.0
2009-05-05,31.600000381469727
2009-05-06,30.860000610351562
2009-05-07,29.979999542236328
2009-05-08,30.639999389648438
2009-05-11,30.31999969482422
2009-05-12,29.780000686645508
2009-05-13,26.959999084472656
2009-05-14,28.020000457763672
2009-05-15,27.700000762939453
2009-05-18,28.920000076293945
2009-05-19,30.100000381469727
2009-05-20,30.540000915527344
2009-05-21,29.3799991607666
2009-05-22,29.920000076293945
2009-05-26,31.899999618530273
2009-05-27,31.139999389648438
2009-05-28,31.780000686645508
2009-05-29,34.619998931884766
2009-06-01,34.7599983215332
2009-06-02,34.29999923706055
2009-06-03,33.13999938964844
2009-06-04,33.119998931884766
2009-06-05,33.36000061035156
2009-06-08,32.119998931884766
2009-06-09,33.459999084472656
2009-06-10,33.0
2009-06-11,33.81999969482422
2009-06-12,33.65999984741211
2009-06-15,33.0
2009-06-16,32.060001373291016
2009-06-17,30.8799991607666
2009-06-18,31.739999771118164
2009-06-19,33.119998931884766
2009-06-22,30.940000534057617
2009-06-23,30.1200008392334
2009-06-24,30.420000076293945
2009-06-25,31.579999923706055
2009-06-26,31.84000015258789
2009-06-29,31.84000015258789
2009-06-30,30.219999313354492
2009-07-01,31.100000381469727
2009-07-02,30.0
2009-07-06,28.860000610351562
2009-07-07,27.600000381469727
2009-07-08,27.479999542236328
2009-07-09,28.799999237060547
2009-07-10,29.139999389648438
2009-07-13,30.520000457763672
2009-07-14,31.639999389648438
2009-07-15,33.060001373291016
2009-07-16,33.5
2009-07-17,33.29999923706055
2009-07-20,34.5
2009-07-21,35.47999954223633
2009-07-22,35.400001525878906
2009-07-23,36.720001220703125
2009-07-24,36.900001525878906
2009-07-27,36.52000045776367
2009-07-28,37.68000030517578
2009-07-29,36.68000030517578
2009-07-30,40.959999084472656
2009-07-31,41.41999816894531
2009-08-03,42.540000915527344
2009-08-04,42.97999954223633
2009-08-05,43.97999954223633
2009-08-06,43.959999084472656
2009-08-07,45.040000915527344
2009-08-10,45.540000915527344
2009-08-11,45.2400016784668
2009-08-12,45.939998626708984
2009-08-13,45.540000915527344
2009-08-14,44.2400016784668
2009-08-17,42.619998931884766
2009-08-18,43.040000915527344
2009-08-19,43.7599983215332
2009-08-20,45.20000076293945
2009-08-21,45.79999923706055
2009-08-24,44.599998474121094
2009-08-25,45.70000076293945
2009-08-26,45.720001220703125
2009-08-27,45.540000915527344
2009-08-28,46.58000183105469
2009-08-31,46.099998474121094
2009-09-01,44.31999969482422
2009-09-02,43.86000061035156
2009-09-03,44.29999923706055
2009-09-04,45.91999816894531
2009-09-08,45.7599983215332
2009-09-09,47.060001373291016
2009-09-10,46.36000061035156
2009-09-11,46.119998931884766
2009-09-14,46.540000915527344
2009-09-15,47.41999816894531
2009-09-16,49.20000076293945
2009-09-17,48.560001373291016
2009-09-18,48.959999084472656
2009-09-21,48.279998779296875
2009-09-22,49.84000015258789
2009-09-23,49.79999923706055
2009-09-24,48.040000915527344
2009-09-25,46.939998626708984
2009-09-28,48.119998931884766
2009-09-29,47.7400016784668
2009-09-30,47.900001525878906
2009-10-01,46.599998474121094
2009-10-02,45.20000076293945
2009-10-05,46.02000045776367
2009-10-06,48.20000076293945
2009-10-07,48.34000015258789
2009-10-08,48.119998931884766
2009-10-09,48.31999969482422
2009-10-12,48.97999954223633
2009-10-13,50.040000915527344
2009-10-14,51.47999954223633
2009-10-15,51.91999816894531
2009-10-16,49.619998931884766
2009-10-19,51.0
2009-10-20,51.13999938964844
2009-10-21,51.68000030517578
2009-10-22,51.7599983215332
2009-10-23,52.720001220703125
2009-10-26,53.040000915527344
2009-10-27,50.47999954223633
2009-10-28,48.68000030517578
2009-10-29,48.599998474121094
2009-10-30,45.34000015258789
2009-11-02,46.13999938964844
2009-11-03,45.97999954223633
2009-11-04,44.86000061035156
2009-11-05,47.2599983215332
2009-11-06,46.959999084472656
2009-11-09,48.060001373291016
2009-11-10,48.84000015258789
2009-11-11,48.18000030517578
2009-11-12,47.13999938964844
2009-11-13,47.36000061035156
2009-11-16,47.84000015258789
2009-11-17,49.91999816894531
2009-11-18,50.79999923706055
2009-11-19,49.18000030517578
2009-11-20,49.900001525878906
2009-11-23,51.5
2009-11-24,51.13999938964844
2009-11-25,52.220001220703125
2009-11-27,50.41999816894531
2009-11-30,50.959999084472656
2009-12-01,51.540000915527344
2009-12-02,51.540000915527344
2009-12-03,52.0
2009-12-04,51.70000076293945
2009-12-07,50.34000015258789
2009-12-08,50.20000076293945
2009-12-09,50.599998474121094
2009-12-10,51.34000015258789
2009-12-11,51.31999969482422
2009-12-14,51.65999984741211
2009-12-15,50.939998626708984
2009-12-16,51.720001220703125
2009-12-17,50.279998779296875
2009-12-18,50.47999954223633
2009-12-21,52.279998779296875
2009-12-22,53.060001373291016
2009-12-23,54.18000030517578
2009-12-24,54.0
2009-12-28,54.15999984741211
2009-12-29,53.119998931884766
2009-12-30,52.91999816894531
2009-12-31,51.459999084472656
2010-01-04,51.63999938964844
2010-01-05,51.86000061035156
2010-01-06,49.20000076293945
2010-01-07,48.939998626708984
2010-01-08,48.47999954223633
2010-01-11,48.060001373291016
2010-01-12,46.560001373291016
2010-01-13,47.13999938964844
2010-01-14,46.119998931884766
2010-01-15,45.459999084472656
2010-01-19,45.5
2010-01-20,44.439998626708984
2010-01-21,44.459999084472656
2010-01-22,43.540000915527344
2010-01-25,43.459999084472656
2010-01-26,44.34000015258789
2010-01-27,44.2400016784668
2010-01-28,43.36000061035156
2010-01-29,42.81999969482422
2010-02-01,44.20000076293945
2010-02-02,44.13999938964844
2010-02-03,44.220001220703125
2010-02-04,42.79999923706055
2010-02-05,42.52000045776367
2010-02-08,42.84000015258789
2010-02-09,43.7599983215332
2010-02-10,44.47999954223633
2010-02-11,42.540000915527344
2010-02-12,42.70000076293945
2010-02-16,44.36000061035156
2010-02-17,43.7599983215332
2010-02-18,45.70000076293945
2010-02-19,45.18000030517578
2010-02-22,44.7599983215332
2010-02-23,44.84000015258789
2010-02-24,45.2599983215332
2010-02-25,44.79999923706055
2010-02-26,44.47999954223633
2010-03-01,46.2599983215332
2010-03-02,46.220001220703125
2010-03-03,45.7400016784668
2010-03-04,46.13999938964844
2010-03-05,46.459999084472656
2010-03-08,46.2599983215332
2010-03-09,45.900001525878906
2010-03-10,46.02000045776367
2010-03-11,45.79999923706055
2010-03-12,44.619998931884766
2010-03-15,45.2599983215332
2010-03-16,45.52000045776367
2010-03-17,45.79999923706055
2010-03-18,45.400001525878906
2010-03-19,45.380001068115234
2010-03-22,46.900001525878906
2010-03-23,45.81999969482422
2010-03-24,45.599998474121094
2010-03-25,45.7599983215332
2010-03-26,45.880001068115234
2010-03-29,48.70000076293945
2010-03-30,48.720001220703125
2010-03-31,49.900001525878906
2010-04-01,48.86000061035156
2010-04-05,50.08000183105469
2010-04-06,50.58000183105469
2010-04-07,49.880001068115234
2010-04-08,49.459999084472656
2010-04-09,49.13999938964844
2010-04-12,50.36000061035156
2010-04-13,50.099998474121094
2010-04-14,50.959999084472656
2010-04-15,50.7599983215332
2010-04-16,49.70000076293945
2010-04-19,49.41999816894531
2010-04-20,50.119998931884766
2010-04-21,49.2599983215332
2010-04-22,49.060001373291016
2010-04-23,48.36000061035156
2010-04-26,49.2599983215332
2010-04-27,47.36000061035156
2010-04-28,47.0
2010-04-29,49.02000045776367
2010-04-30,47.220001220703125
2010-05-03,48.31999969482422
2010-05-04,46.91999816894531
2010-05-05,47.099998474121094
2010-05-06,46.119998931884766
2010-05-07,44.0
2010-05-10,47.29999923706055
2010-05-11,46.36000061035156
2010-05-12,47.15999984741211
2010-05-13,47.0
2010-05-14,45.599998474121094
2010-05-17,46.220001220703125
2010-05-18,45.400001525878906
2010-05-19,45.279998779296875
2010-05-20,43.34000015258789
2010-05-21,43.560001373291016
2010-05-24,43.060001373291016
2010-05-25,43.220001220703125
2010-05-26,43.279998779296875
2010-05-27,44.08000183105469
2010-05-28,43.119998931884766
2010-06-01,42.0
2010-06-02,42.70000076293945
2010-06-03,42.65999984741211
2010-06-04,40.36000061035156
2010-06-07,39.7599983215332
2010-06-08,39.439998626708984
2010-06-09,39.599998474121094
2010-06-10,41.099998474121094
2010-06-11,41.099998474121094
2010-06-14,41.599998474121094
2010-06-15,43.0
2010-06-16,43.2599983215332
2010-06-17,41.7599983215332
2010-06-18,41.939998626708984
2010-06-21,40.880001068115234
2010-06-22,40.86000061035156
2010-06-23,40.41999816894531
2010-06-24,38.7599983215332
2010-06-25,39.119998931884766
2010-06-28,39.400001525878906
2010-06-29,37.86000061035156
2010-06-30,37.560001373291016
2010-07-01,37.959999084472656
2010-07-02,36.65999984741211
2010-07-06,37.02000045776367
2010-07-07,38.31999969482422
2010-07-08,37.959999084472656
2010-07-09,37.7599983215332
2010-07-12,37.63999938964844
2010-07-13,39.400001525878906
2010-07-14,40.52000045776367
2010-07-15,41.29999923706055
2010-07-16,40.08000183105469
2010-07-19,40.68000030517578
2010-07-20,41.52000045776367
2010-07-21,41.220001220703125
2010-07-22,42.380001068115234
2010-07-23,43.91999816894531
2010-07-26,43.20000076293945
2010-07-27,43.220001220703125
2010-07-28,42.599998474121094
2010-07-29,42.13999938964844
2010-07-30,45.36000061035156
2010-08-02,45.540000915527344
2010-08-03,45.720001220703125
2010-08-04,48.63999938964844
2010-08-05,48.540000915527344
2010-08-06,49.220001220703125
2010-08-09,49.060001373291016
2010-08-10,49.36000061035156
2010-08-11,47.13999938964844
2010-08-12,47.540000915527344
2010-08-13,47.36000061035156
2010-08-16,47.63999938964844
2010-08-17,48.63999938964844
2010-08-18,47.47999954223633
2010-08-19,47.0
2010-08-20,47.279998779296875
2010-08-23,47.08000183105469
2010-08-24,45.220001220703125
2010-08-25,46.040000915527344
2010-08-26,46.13999938964844
2010-08-27,46.81999969482422
2010-08-30,45.47999954223633
2010-08-31,45.720001220703125
2010-09-01,48.97999954223633
2010-09-02,50.7599983215332
2010-09-03,50.81999969482422
2010-09-07,49.279998779296875
2010-09-08,50.380001068115234
2010-09-09,51.08000183105469
2010-09-10,51.720001220703125
2010-09-13,53.0
2010-09-14,53.68000030517578
2010-09-15,53.31999969482422
2010-09-16,55.380001068115234
2010-09-17,57.52000045776367
2010-09-20,57.70000076293945
2010-09-21,57.29999923706055
2010-09-22,56.79999923706055
2010-09-23,56.619998931884766
2010-09-24,59.279998779296875
2010-09-27,58.58000183105469
2010-09-28,58.02000045776367
2010-09-29,56.81999969482422
2010-09-30,56.459999084472656
2010-10-01,55.41999816894531
2010-10-04,54.34000015258789
2010-10-05,56.599998474121094
2010-10-06,55.400001525878906
2010-10-07,56.52000045776367
2010-10-08,56.58000183105469
2010-10-11,57.0
2010-10-12,55.81999969482422
2010-10-13,56.58000183105469
2010-10-14,55.400001525878906
2010-10-15,55.63999938964844
2010-10-18,54.900001525878906
2010-10-19,53.70000076293945
2010-10-20,54.31999969482422
2010-10-21,55.779998779296875
2010-10-22,56.560001373291016
2010-10-25,57.18000030517578
2010-10-26,56.58000183105469
2010-10-27,58.0
2010-10-28,58.279998779296875
2010-10-29,57.900001525878906
2010-11-01,57.08000183105469
2010-11-02,57.380001068115234
2010-11-03,57.36000061035156
2010-11-04,54.34000015258789
2010-11-05,54.599998474121094
2010-11-08,56.040000915527344
2010-11-09,54.70000076293945
2010-11-10,54.91999816894531
2010-11-11,54.63999938964844
2010-11-12,53.31999969482422
2010-11-15,51.63999938964844
2010-11-16,51.0
2010-11-17,52.119998931884766
2010-11-18,52.900001525878906
2010-11-19,52.41999816894531
2010-11-22,51.7400016784668
2010-11-23,50.720001220703125
2010-11-24,52.439998626708984
2010-11-26,52.7400016784668
2010-11-29,53.560001373291016
2010-11-30,52.65999984741211
2010-12-01,53.58000183105469
2010-12-02,53.91999816894531
2010-12-03,54.099998474121094
2010-12-06,54.380001068115234
2010-12-07,53.86000061035156
2010-12-08,54.02000045776367
2010-12-09,54.34000015258789
2010-12-10,54.880001068115234
2010-12-13,52.2599983215332
2010-12-14,51.13999938964844
2010-12-15,51.380001068115234
2010-12-16,51.959999084472656
2010-12-17,53.65999984741211
2010-12-20,53.79999923706055
2010-12-21,54.380001068115234
2010-12-22,53.2400016784668
2010-12-23,52.65999984741211
2010-12-27,51.13999938964844
2010-12-28,50.959999084472656
2010-12-29,51.15999984741211
2010-12-30,50.560001373291016
2010-12-31,50.18000030517578
2011-01-03,49.58000183105469
2011-01-04,48.84000015258789
2011-01-05,50.86000061035156
2011-01-06,50.20000076293945
2011-01-07,51.2400016784668
2011-01-10,51.02000045776367
2011-01-11,52.720001220703125
2011-01-12,53.29999923706055
2011-01-13,54.2400016784668
2011-01-14,54.599998474121094
2011-01-18,53.380001068115234
2011-01-19,52.68000030517578
2011-01-20,52.58000183105469
2011-01-21,51.959999084472656
2011-01-24,51.959999084472656
2011-01-25,51.52000045776367
2011-01-26,50.68000030517578
2011-01-27,50.779998779296875
2011-01-28,49.959999084472656
2011-01-31,50.31999969482422
2011-02-01,50.63999938964844
2011-02-02,50.459999084472656
2011-02-03,49.959999084472656
2011-02-04,50.5
2011-02-07,50.599998474121094
2011-02-08,51.959999084472656
2011-02-09,50.86000061035156
2011-02-10,51.380001068115234
2011-02-11,42.619998931884766
2011-02-14,43.380001068115234
2011-02-15,43.41999816894531
2011-02-16,42.380001068115234
2011-02-17,42.02000045776367
2011-02-18,41.91999816894531
2011-02-22,40.720001220703125
2011-02-23,40.63999938964844
2011-02-24,40.540000915527344
2011-02-25,40.279998779296875
2011-02-28,39.720001220703125
2011-03-01,39.380001068115234
2011-03-02,39.79999923706055
2011-03-03,40.400001525878906
2011-03-04,41.560001373291016
2011-03-07,42.0
2011-03-08,43.20000076293945
2011-03-09,42.900001525878906
2011-03-10,42.939998626708984
2011-03-11,43.599998474121094
2011-03-14,43.400001525878906
2011-03-15,43.380001068115234
2011-03-16,42.97999954223633
2011-03-17,43.08000183105469
2011-03-18,42.63999938964844
2011-03-21,43.20000076293945
2011-03-22,43.15999984741211
2011-03-23,43.060001373291016
2011-03-24,43.720001220703125
2011-03-25,43.65999984741211
2011-03-28,43.2400016784668
2011-03-29,43.97999954223633
2011-03-30,45.65999984741211
2011-03-31,45.31999969482422
2011-04-01,44.52000045776367
2011-04-04,44.86000061035156
2011-04-05,45.439998626708984
2011-04-06,44.959999084472656
2011-04-07,44.79999923706055
2011-04-08,50.599998474121094
2011-04-11,49.040000915527344
2011-04-12,48.41999816894531
2011-04-13,47.97999954223633
2011-04-14,47.29999923706055
2011-04-15,47.31999969482422
2011-04-18,46.81999969482422
2011-04-19,46.58000183105469
2011-04-20,47.18000030517578
2011-04-21,47.68000030517578
2011-04-25,48.7599983215332
2011-04-26,48.7599983215332
2011-04-27,48.5
2011-04-28,49.36000061035156
2011-04-29,50.040000915527344
2011-05-02,50.7400016784668
2011-05-03,49.959999084472656
2011-05-04,49.439998626708984
2011-05-05,49.459999084472656
2011-05-06,50.52000045776367
2011-05-09,50.79999923706055
2011-05-10,50.70000076293945
2011-05-11,50.15999984741211
2011-05-12,50.2400016784668
2011-05-13,50.34000015258789
2011-05-16,49.900001525878906
2011-05-17,51.119998931884766
2011-05-18,53.279998779296875
2011-05-19,54.52000045776367
2011-05-20,55.13999938964844
2011-05-23,55.099998474121094
2011-05-24,54.720001220703125
2011-05-25,54.65999984741211
2011-05-26,54.720001220703125
2011-05-27,55.380001068115234
2011-05-31,56.02000045776367
2011-06-01,55.599998474121094
2011-06-02,55.84000015258789
2011-06-03,55.2599983215332
2011-06-06,53.86000061035156
2011-06-07,53.779998779296875
2011-06-08,54.29999923706055
2011-06-09,54.63999938964844
2011-06-10,54.0
2011-06-13,54.959999084472656
2011-06-14,55.439998626708984
2011-06-15,54.459999084472656
2011-06-16,54.02000045776367
2011-06-17,54.060001373291016
2011-06-20,54.7400016784668
2011-06-21,56.560001373291016
2011-06-22,56.13999938964844
2011-06-23,56.58000183105469
2011-06-24,55.91999816894531
2011-06-27,55.779998779296875
2011-06-28,56.86000061035156
2011-06-29,57.18000030517578
2011-06-30,57.97999954223633
2011-07-01,59.08000183105469
2011-07-05,59.86000061035156
2011-07-06,59.7599983215332
2011-07-07,60.5
2011-07-08,61.36000061035156
2011-07-11,60.779998779296875
2011-07-12,61.13999938964844
2011-07-13,61.220001220703125
2011-07-14,60.41999816894531
2011-07-15,60.52000045776367
2011-07-18,59.5
2011-07-19,60.63999938964844
2011-07-20,59.79999923706055
2011-07-21,60.099998474121094
2011-07-22,60.099998474121094
2011-07-25,60.34000015258789
2011-07-26,61.18000030517578
2011-07-27,59.52000045776367
2011-07-28,57.97999954223633
2011-07-29,63.380001068115234
2011-08-01,62.79999923706055
2011-08-02,60.900001525878906
2011-08-03,61.279998779296875
2011-08-04,57.7400016784668
2011-08-05,57.15999984741211
2011-08-08,53.560001373291016
2011-08-09,56.619998931884766
2011-08-10,54.900001525878906
2011-08-11,56.86000061035156
2011-08-12,57.540000915527344
2011-08-15,59.2599983215332
2011-08-16,58.68000030517578
2011-08-17,57.84000015258789
2011-08-18,54.099998474121094
2011-08-19,53.060001373291016
2011-08-22,53.599998474121094
2011-08-23,55.279998779296875
2011-08-24,55.47999954223633
2011-08-25,54.459999084472656
2011-08-26,56.060001373291016
2011-08-29,58.52000045776367
2011-08-30,59.97999954223633
2011-08-31,60.619998931884766
2011-09-01,60.400001525878906
2011-09-02,58.47999954223633
2011-09-06,59.540000915527344
2011-09-07,60.900001525878906
2011-09-08,60.0
2011-09-09,58.2599983215332
2011-09-12,59.279998779296875
2011-09-13,59.560001373291016
2011-09-14,59.41999816894531
2011-09-15,59.08000183105469
2011-09-16,59.20000076293945
2011-09-19,57.58000183105469
2011-09-20,57.7400016784668
2011-09-21,56.439998626708984
2011-09-22,53.15999984741211
2011-09-23,54.34000015258789
2011-09-26,56.880001068115234
2011-09-27,57.81999969482422
2011-09-28,57.119998931884766
2011-09-29,54.20000076293945
2011-09-30,51.5
2011-10-03,48.619998931884766
2011-10-04,50.400001525878906
2011-10-05,51.86000061035156
2011-10-06,54.29999923706055
2011-10-07,53.959999084472656
2011-10-10,55.91999816894531
2011-10-11,56.459999084472656
2011-10-12,56.459999084472656
2011-10-13,56.439998626708984
2011-10-14,56.02000045776367
2011-10-17,55.560001373291016
2011-10-18,56.0
2011-10-19,54.720001220703125
2011-10-20,54.400001525878906
2011-10-21,55.63999938964844
2011-10-24,57.720001220703125
2011-10-25,55.959999084472656
2011-10-26,56.34000015258789
2011-10-27,58.18000030517578
2011-10-28,54.560001373291016
2011-10-31,52.52000045776367
2011-11-01,54.7599983215332
2011-11-02,55.220001220703125
2011-11-03,56.279998779296875
2011-11-04,56.7400016784668
2011-11-07,57.68000030517578
2011-11-08,56.439998626708984
2011-11-09,54.040000915527344
2011-11-10,54.939998626708984
2011-11-11,55.959999084472656
2011-11-14,55.540000915527344
2011-11-15,56.36000061035156
2011-11-16,55.720001220703125
2011-11-17,54.02000045776367
2011-11-18,54.91999816894531
2011-11-21,53.79999923706055
2011-11-22,53.599998474121094
2011-11-23,51.70000076293945
2011-11-25,52.220001220703125
2011-11-28,53.880001068115234
2011-11-29,54.7599983215332
2011-11-30,55.63999938964844
2011-12-01,56.060001373291016
2011-12-02,56.20000076293945
2011-12-05,57.84000015258789
2011-12-06,57.619998931884766
2011-12-07,58.41999816894531
2011-12-08,56.08000183105469
2011-12-09,57.0
2011-12-12,56.86000061035156
2011-12-13,55.86000061035156
2011-12-14,54.7400016784668
2011-12-15,55.18000030517578
2011-12-16,55.959999084472656
2011-12-19,55.13999938964844
2011-12-20,57.099998474121094
2011-12-21,27.889999389648438
2011-12-22,29.149999618530273
2011-12-23,30.040000915527344
2011-12-27,30.06999969482422
2011-12-28,29.549999237060547
2011-12-29,29.34000015258789
2011-12-30,29.020000457763672
2012-01-03,29.65999984741211
2012-01-04,29.030000686645508
2012-01-05,28.770000457763672
2012-01-06,29.25
2012-01-09,28.6299991607666
2012-01-10,29.5
2012-01-11,29.309999465942383
2012-01-12,28.8700008392334
2012-01-13,28.670000076293945
2012-01-17,29.690000534057617
2012-01-18,30.8799991607666
2012-01-19,31.329999923706055
2012-01-20,31.040000915527344
2012-01-23,30.90999984741211
2012-01-24,31.399999618530273
2012-01-25,31.219999313354492
2012-01-26,31.110000610351562
2012-01-27,31.799999237060547
2012-01-30,31.989999771118164
2012-01-31,32.369998931884766
2012-02-01,32.93000030517578
2012-02-02,33.02000045776367
2012-02-03,34.220001220703125
2012-02-06,33.56999969482422
2012-02-07,34.040000915527344
2012-02-08,33.650001525878906
2012-02-09,34.15999984741211
2012-02-10,33.540000915527344
2012-02-13,34.40999984741211
2012-02-14,33.91999816894531
2012-02-15,33.41999816894531
2012-02-16,33.27000045776367
2012-02-17,33.06999969482422
2012-02-21,33.02000045776367
2012-02-22,33.0099983215332
2012-02-23,33.25
2012-02-24,32.970001220703125
2012-02-27,33.13999938964844
2012-02-28,33.790000915527344
2012-02-29,34.04999923706055
2012-03-01,34.06999969482422
2012-03-02,33.63999938964844
2012-03-05,33.38999938964844
2012-03-06,32.77000045776367
2012-03-07,32.88999938964844
2012-03-08,32.31999969482422
2012-03-09,31.709999084472656
2012-03-12,32.09000015258789
2012-03-13,32.529998779296875
2012-03-14,32.40999984741211
2012-03-15,33.27000045776367
2012-03-16,33.61000061035156
2012-03-19,34.150001525878906
2012-03-20,33.810001373291016
2012-03-21,34.0099983215332
2012-03-22,34.220001220703125
2012-03-23,34.13999938964844
2012-03-26,35.439998626708984
2012-03-27,34.119998931884766
2012-03-28,32.540000915527344
2012-03-29,33.25
2012-03-30,33.439998626708984
2012-04-02,33.33000183105469
2012-04-03,33.25
2012-04-04,32.31999969482422
2012-04-05,32.900001525878906
2012-04-09,32.349998474121094
2012-04-10,31.709999084472656
2012-04-11,31.889999389648438
2012-04-12,32.02000045776367
2012-04-13,31.809999465942383
2012-04-16,31.209999084472656
2012-04-17,31.18000030517578
2012-04-18,31.489999771118164
2012-04-19,31.549999237060547
2012-04-20,31.940000534057617
2012-04-23,31.389999389648438
2012-04-24,31.540000915527344
2012-04-25,32.31999969482422
2012-04-26,32.630001068115234
2012-04-27,40.310001373291016
2012-04-30,42.650001525878906
2012-05-01,41.63999938964844
2012-05-02,42.45000076293945
2012-05-03,41.43000030517578
2012-05-04,40.97999954223633
2012-05-07,40.900001525878906
2012-05-08,41.099998474121094
2012-05-09,41.13999938964844
2012-05-10,40.90999984741211
2012-05-11,41.11000061035156
2012-05-14,41.400001525878906
2012-05-15,41.68000030517578
2012-05-16,43.0099983215332
2012-05-17,41.099998474121094
2012-05-18,40.720001220703125
2012-05-21,42.349998474121094
2012-05-22,42.709999084472656
2012-05-23,45.61000061035156
2012-05-24,45.25
2012-05-25,44.88999938964844
2012-05-29,45.29999923706055
2012-05-30,45.459999084472656
2012-05-31,45.88999938964844
2012-06-01,44.650001525878906
2012-06-04,44.93000030517578
2012-06-05,45.18000030517578
2012-06-06,46.689998626708984
2012-06-07,46.029998779296875
2012-06-08,47.849998474121094
2012-06-11,48.02000045776367
2012-06-12,48.72999954223633
2012-06-13,47.43000030517578
2012-06-14,47.529998779296875
2012-06-15,50.04999923706055
2012-06-18,49.959999084472656
2012-06-19,48.4900016784668
2012-06-20,47.95000076293945
2012-06-21,47.83000183105469
2012-06-22,48.029998779296875
2012-06-25,46.25
2012-06-26,46.400001525878906
2012-06-27,46.61000061035156
2012-06-28,46.209999084472656
2012-06-29,48.06999969482422
2012-07-02,49.189998626708984
2012-07-03,48.66999816894531
2012-07-05,48.33000183105469
2012-07-06,47.720001220703125
2012-07-09,47.470001220703125
2012-07-10,45.720001220703125
2012-07-11,45.61000061035156
2012-07-12,44.060001373291016
2012-07-13,45.66999816894531
2012-07-16,45.220001220703125
2012-07-17,45.93000030517578
2012-07-18,46.54999923706055
2012-07-19,47.560001373291016
2012-07-20,47.099998474121094
2012-07-23,46.380001068115234
2012-07-24,46.31999969482422
2012-07-25,44.25
2012-07-26,45.709999084472656
2012-07-27,54.900001525878906
2012-07-30,56.119998931884766
2012-07-31,56.9900016784668
2012-08-01,56.400001525878906
2012-08-02,56.79999923706055
2012-08-03,57.45000076293945
2012-08-06,58.41999816894531
2012-08-07,58.869998931884766
2012-08-08,56.13999938964844
2012-08-09,55.959999084472656
2012-08-10,54.439998626708984
2012-08-13,53.83000183105469
2012-08-14,52.310001373291016
2012-08-15,52.90999984741211
2012-08-16,52.220001220703125
2012-08-17,51.619998931884766
2012-08-20,52.439998626708984
2012-08-21,51.61000061035156
2012-08-22,51.720001220703125
2012-08-23,52.41999816894531
2012-08-24,53.060001373291016
2012-08-27,52.18000030517578
2012-08-28,52.880001068115234
2012-08-29,52.86000061035156
2012-08-30,51.47999954223633
2012-08-31,51.36000061035156
2012-09-04,51.9900016784668
2012-09-05,52.099998474121094
2012-09-06,53.380001068115234
2012-09-07,54.11000061035156
2012-09-10,52.75
2012-09-11,53.790000915527344
2012-09-12,54.220001220703125
2012-09-13,55.56999969482422
2012-09-14,55.880001068115234
2012-09-17,54.9900016784668
2012-09-18,54.810001373291016
2012-09-19,56.15999984741211
2012-09-20,57.09000015258789
2012-09-21,59.369998931884766
2012-09-24,58.560001373291016
2012-09-25,58.13999938964844
2012-09-26,57.650001525878906
2012-09-27,58.220001220703125
2012-09-28,57.84000015258789
2012-10-01,56.939998626708984
2012-10-02,56.66999816894531
2012-10-03,58.349998474121094
2012-10-04,58.52000045776367
2012-10-05,57.599998474121094
2012-10-08,56.79999923706055
2012-10-09,55.47999954223633
2012-10-10,55.279998779296875
2012-10-11,54.25
2012-10-12,54.25
2012-10-15,54.4900016784668
2012-10-16,54.65999984741211
2012-10-17,54.33000183105469
2012-10-18,54.279998779296875
2012-10-19,52.099998474121094
2012-10-22,52.36000061035156
2012-10-23,53.689998626708984
2012-10-24,52.27000045776367
2012-10-25,51.25
2012-10-26,59.060001373291016
2012-10-31,59.150001525878906
2012-11-01,59.68000030517578
2012-11-02,59.06999969482422
2012-11-05,59.869998931884766
2012-11-06,60.560001373291016
2012-11-07,58.900001525878906
2012-11-08,58.189998626708984
2012-11-09,57.7400016784668
2012-11-12,57.59000015258789
2012-11-13,57.189998626708984
2012-11-14,55.470001220703125
2012-11-15,55.880001068115234
2012-11-16,58.22999954223633
2012-11-19,58.29999923706055
2012-11-20,59.290000915527344
2012-11-21,60.02000045776367
2012-11-23,60.59000015258789
2012-11-26,60.939998626708984
2012-11-27,60.83000183105469
2012-11-28,61.72999954223633
2012-11-29,61.59000015258789
2012-11-30,61.86000061035156
2012-12-03,60.779998779296875
2012-12-04,59.91999816894531
2012-12-05,60.09000015258789
2012-12-06,59.68000030517578
2012-12-07,59.880001068115234
2012-12-10,57.709999084472656
2012-12-11,60.0
2012-12-12,60.56999969482422
2012-12-13,59.34000015258789
2012-12-14,58.9900016784668
2012-12-17,60.65999984741211
2012-12-18,61.439998626708984
2012-12-19,60.779998779296875
2012-12-20,60.90999984741211
2012-12-21,59.59000015258789
2012-12-24,59.59000015258789
2012-12-26,57.93000030517578
2012-12-27,60.29999923706055
2012-12-28,59.36000061035156
2012-12-31,61.439998626708984
2013-01-02,63.25
2013-01-03,62.83000183105469
2013-01-04,64.45999908447266
2013-01-07,64.41000366210938
2013-01-08,64.75
2013-01-09,63.689998626708984
2013-01-10,62.77000045776367
2013-01-11,62.61000061035156
2013-01-14,62.880001068115234
2013-01-15,63.52000045776367
2013-01-16,62.689998626708984
2013-01-17,62.86000061035156
2013-01-18,62.2400016784668
2013-01-22,61.9900016784668
2013-01-23,62.61000061035156
2013-01-24,63.380001068115234
2013-01-25,66.48999786376953
