,CRSP
2020-07-27,92.12000274658203
2020-07-28,86.4000015258789
2020-07-29,85.52999877929688
2020-07-30,86.36000061035156
2020-07-31,85.45999908447266
2020-08-03,92.5
2020-08-04,94.56999969482422
2020-08-05,94.51000213623047
2020-08-06,92.94000244140625
2020-08-07,89.80999755859375
2020-08-10,90.7699966430664
2020-08-11,89.44999694824219
2020-08-12,91.30999755859375
2020-08-13,91.73999786376953
2020-08-14,89.5
2020-08-17,91.6500015258789
2020-08-18,94.91999816894531
2020-08-19,100.63999938964844
2020-08-20,91.76000213623047
2020-08-21,90.45999908447266
2020-08-24,86.58999633789062
2020-08-25,88.91999816894531
2020-08-26,88.91000366210938
2020-08-27,89.41999816894531
2020-08-28,90.70999908447266
2020-08-31,93.45999908447266
2020-09-01,93.41999816894531
2020-09-02,93.93000030517578
2020-09-03,85.69000244140625
2020-09-04,82.0199966430664
2020-09-08,81.45999908447266
2020-09-09,85.25
2020-09-10,81.80000305175781
2020-09-11,79.9800033569336
2020-09-14,84.70999908447266
2020-09-15,84.93000030517578
2020-09-16,85.62999725341797
2020-09-17,85.13999938964844
2020-09-18,85.9000015258789
2020-09-21,85.12999725341797
2020-09-22,88.80999755859375
2020-09-23,84.69000244140625
2020-09-24,83.30999755859375
2020-09-25,84.08999633789062
2020-09-28,83.69000244140625
2020-09-29,84.98999786376953
2020-09-30,83.63999938964844
2020-10-01,83.33999633789062
2020-10-02,79.66999816894531
2020-10-05,86.75
2020-10-06,87.72000122070312
2020-10-07,97.68000030517578
2020-10-08,95.38999938964844
2020-10-09,98.26000213623047
2020-10-12,99.4000015258789
2020-10-13,103.05999755859375
2020-10-14,101.37000274658203
2020-10-15,99.88999938964844
2020-10-16,109.83000183105469
2020-10-19,107.72000122070312
2020-10-20,106.69999694824219
2020-10-21,92.22000122070312
2020-10-22,90.16000366210938
2020-10-23,92.6500015258789
2020-10-26,94.12999725341797
2020-10-27,98.12000274658203
2020-10-28,94.70999908447266
2020-10-29,96.3499984741211
2020-10-30,91.81999969482422
2020-11-02,86.16000366210938
2020-11-03,86.81999969482422
2020-11-04,95.51000213623047
2020-11-05,103.33999633789062
2020-11-06,102.66000366210938
2020-11-09,99.6500015258789
2020-11-10,98.69999694824219
2020-11-11,100.63999938964844
2020-11-12,101.7699966430664
2020-11-13,103.95999908447266
2020-11-16,106.76000213623047
2020-11-17,108.56999969482422
2020-11-18,106.75
2020-11-19,109.23999786376953
2020-11-20,109.69999694824219
2020-11-23,110.0
2020-11-24,109.98999786376953
2020-11-25,110.0
2020-11-27,121.55000305175781
2020-11-30,126.91999816894531
2020-12-01,129.5800018310547
2020-12-02,131.5399932861328
2020-12-03,140.4600067138672
2020-12-04,147.5399932861328
2020-12-07,149.72000122070312
2020-12-08,146.47000122070312
2020-12-09,146.6300048828125
2020-12-10,154.25999450683594
2020-12-11,148.41000366210938
2020-12-14,150.05999755859375
2020-12-15,149.97000122070312
2020-12-16,146.61000061035156
2020-12-17,149.1300048828125
2020-12-18,148.61000061035156
2020-12-21,166.83999633789062
2020-12-22,170.0800018310547
2020-12-23,173.22999572753906
2020-12-24,168.5
2020-12-28,168.92999267578125
2020-12-29,157.8300018310547
2020-12-30,161.57000732421875
2020-12-31,153.11000061035156
2021-01-04,158.00999450683594
2021-01-05,160.6199951171875
2021-01-06,163.85000610351562
2021-01-07,194.42999267578125
2021-01-08,193.82000732421875
2021-01-11,188.8800048828125
2021-01-12,190.33999633789062
2021-01-13,193.83999633789062
2021-01-14,210.0399932861328
2021-01-15,199.8800048828125
2021-01-19,198.2899932861328
2021-01-20,189.77000427246094
2021-01-21,185.10000610351562
2021-01-22,188.49000549316406
2021-01-25,181.24000549316406
2021-01-26,169.52999877929688
2021-01-27,163.9499969482422
2021-01-28,167.4199981689453
2021-01-29,165.6999969482422
2021-02-01,165.67999267578125
2021-02-02,168.14999389648438
2021-02-03,164.5
2021-02-04,167.7899932861328
2021-02-05,168.80999755859375
2021-02-08,169.22999572753906
2021-02-09,167.5500030517578
2021-02-10,160.1999969482422
2021-02-11,159.0500030517578
2021-02-12,161.0500030517578
2021-02-16,155.32000732421875
2021-02-17,150.02999877929688
2021-02-18,146.66000366210938
2021-02-19,148.97999572753906
2021-02-22,138.55999755859375
2021-02-23,135.3000030517578
2021-02-24,133.52000427246094
2021-02-25,127.27999877929688
2021-02-26,125.69000244140625
2021-03-01,130.25
2021-03-02,129.77000427246094
2021-03-03,119.08000183105469
2021-03-04,115.48999786376953
2021-03-05,114.6500015258789
2021-03-08,113.62000274658203
2021-03-09,125.62999725341797
2021-03-10,124.1500015258789
2021-03-11,133.8800048828125
2021-03-12,130.61000061035156
2021-03-15,133.60000610351562
2021-03-16,130.57000732421875
2021-03-17,131.10000610351562
2021-03-18,123.56999969482422
2021-03-19,129.61000061035156
2021-03-22,133.0
2021-03-23,126.48999786376953
2021-03-24,115.55000305175781
2021-03-25,114.5999984741211
2021-03-26,111.23999786376953
2021-03-29,110.72000122070312
2021-03-30,115.19999694824219
2021-03-31,121.8499984741211
2021-04-01,119.41000366210938
2021-04-05,121.98999786376953
2021-04-06,121.62999725341797
2021-04-07,118.52999877929688
2021-04-08,120.37999725341797
2021-04-09,115.73999786376953
2021-04-12,114.38999938964844
2021-04-13,120.87999725341797
2021-04-14,123.11000061035156
2021-04-15,123.8499984741211
2021-04-16,118.55999755859375
2021-04-19,115.04000091552734
2021-04-20,121.66999816894531
2021-04-21,124.93000030517578
2021-04-22,125.88999938964844
2021-04-23,126.55000305175781
2021-04-26,135.72000122070312
2021-04-27,133.0399932861328
2021-04-28,135.5399932861328
2021-04-29,131.8800048828125
2021-04-30,131.27000427246094
2021-05-03,122.80999755859375
2021-05-04,115.7300033569336
2021-05-05,113.9000015258789
2021-05-06,107.83999633789062
2021-05-07,107.69999694824219
2021-05-10,101.45999908447266
2021-05-11,103.54000091552734
2021-05-12,100.83999633789062
2021-05-13,101.0
2021-05-14,106.63999938964844
